id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2472808505,547,1,2,65,33,89w5c6pw7vn0dxypi61tt0g4k,1,20.5,0,2022-10-16T11:37:12.864Z,2022-10-18T09:12:20Z,3848426623,212,8.9,3848426621,141,9.5,3848426617,56,Back,3848426625,213,2.1,3848426615,107,,3848426619,140,16.1,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808545,548,1,2,65,34,89w5c6pw7vn0dxypi61tt0g4k,1,16.1,9.5,2022-10-16T11:37:13.814Z,2022-10-18T09:12:24Z,3848426779,212,9.2,3853420799,178,,3848426773,56,Back,3848426781,213,5.9,3848426775,140,24.4,3848426777,141,5.0,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808593,549,1,2,65,37,89w5c6pw7vn0dxypi61tt0g4k,1,35.3,4.6,2022-10-16T11:37:17.528Z,2022-10-18T09:12:30Z,3853420925,178,,3848427017,212,4.1,3848427015,141,10.0,3848427013,140,37.0,3848427011,56,Back,3848427019,213,1.1,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808621,550,1,2,65,39,89w5c6pw7vn0dxypi61tt0g4k,1,37.2,13.7,2022-10-16T11:37:19.461Z,2022-10-18T09:12:39Z,3848427165,212,7.2,3848427167,213,1.3,3853421067,178,,3848427159,56,Back,3848427163,141,24.0,3848427161,140,38.8,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809055,557,61,2,65,40,89w5c6pw7vn0dxypi61tt0g4k,1,46,31,2022-10-16T11:37:20.027Z,2022-10-18T09:13:06Z,3853421527,178,,3848429245,56,Back,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808637,615,49,2,65,42,8iawijq7s9s6d85mjz8wdslki,1,43.6,65.1,2022-10-16T11:37:22.092Z,2022-10-18T09:13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808741,616,1,2,65,46,8iawijq7s9s6d85mjz8wdslki,1,56.2,80.2,2022-10-16T11:37:26.392Z,2022-10-18T09:13:19Z,3848427779,141,94.9,3853421849,178,,3848427775,56,Left,3848427781,212,10.2,3848427783,213,1.4,3848427777,140,57.9,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808767,617,1,2,65,49,8iawijq7s9s6d85mjz8wdslki,1,59.9,95.5,2022-10-16T11:37:28.945Z,2022-10-18T09:13:24Z,3848427919,213,0.1,3848427907,56,Left,3848427911,140,72.9,3853421977,178,,3848427917,212,13.7,3848427915,141,97.9,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808771,618,61,2,65,50,8iawijq7s9s6d85mjz8wdslki,0,74.1,97.6,2022-10-16T11:37:29.990Z,2022-10-18T09:13:31Z,3848427931,56,Left,3853422197,178,,,,,,,,,,,,,,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808809,551,49,2,65,52,89w5c6pw7vn0dxypi61tt0g4k,1,14.4,9.5,2022-10-16T11:37:31.746Z,2022-10-18T09:13:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473773083,1230,83,2,65,53,8iawijq7s9s6d85mjz8wdslki,1,82.4,95.3,2022-10-16T11:37:33.081Z,2022-10-18T09:50:24Z,3853479155,399,39204,,,,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808857,552,1,2,65,54,89w5c6pw7vn0dxypi61tt0g4k,1,15.9,11.1,2022-10-16T11:37:34.426Z,2022-10-18T09:14:15Z,3848428323,140,16.3,3848428327,212,3.1,3848428317,56,Back,3848428325,141,15.6,3848428329,213,1.4,3853423543,178,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808887,553,1,2,65,56,89w5c6pw7vn0dxypi61tt0g4k,1,16.9,15.6,2022-10-16T11:37:35.605Z,2022-10-18T09:14:31Z,3848428457,141,9.2,3848428455,140,33.4,3848428453,56,Back,3853424093,178,,3848428459,212,17.9,3848428461,213,6.0,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808905,554,1,2,65,58,89w5c6pw7vn0dxypi61tt0g4k,1,35.6,5.3,2022-10-16T11:37:37.850Z,2022-10-18T09:14:38Z,3853424259,178,,3848428519,213,0.1,3848428513,140,46.7,3848428511,56,Back,3848428517,212,11.7,3848428515,141,7.4,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808909,555,1,2,65,59,89w5c6pw7vn0dxypi61tt0g4k,1,46.7,7.4,2022-10-16T11:37:39.067Z,2022-10-18T09:14:43Z,3848428569,156,,3848428545,213,3.0,3848428537,56,Back,3848428543,212,13.5,3848428541,141,9.3,3848428539,140,33.9,3853424411,178,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808939,556,1,2,66,0,89w5c6pw7vn0dxypi61tt0g4k,0,35.4,11.6,2022-10-16T11:37:40.029Z,2022-10-18T09:14:47Z,3848428697,212,27.8,3848428695,141,24.2,3848428691,56,Center,3848428693,140,60.6,3853424519,178,,3848428699,213,0.3,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472808957,619,49,2,66,1,8iawijq7s9s6d85mjz8wdslki,1,36.5,75.9,2022-10-16T11:37:41.222Z,2022-10-18T09:15:19Z,,,,,,,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809093,620,1,2,66,5,8iawijq7s9s6d85mjz8wdslki,1,31.7,69.3,2022-10-16T11:37:44.801Z,2022-10-18T09:15:30Z,3848429467,140,41.8,3848429465,56,Back,3848429473,213,0,3848429471,212,10.6,3848429469,141,69.3,3853425343,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809131,621,1,2,66,13,8iawijq7s9s6d85mjz8wdslki,1,53.2,79.9,2022-10-16T11:37:52.723Z,2022-10-18T09:15:37Z,3848429619,141,79.2,3848429629,213,3.2,3853425503,178,,3848429615,140,43.1,3848429613,56,Back,3848429623,212,10.6,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809201,622,1,2,66,16,8iawijq7s9s6d85mjz8wdslki,1,45.4,72.4,2022-10-16T11:37:55.680Z,2022-10-18T09:15:40Z,3853425613,178,,3848429979,141,39.3,3848429981,212,22.8,3848429983,213,4.9,3848429975,56,Back,3848429977,140,49.0,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809377,623,1,2,66,20,8iawijq7s9s6d85mjz8wdslki,1,56.4,29.8,2022-10-16T11:38:00.360Z,2022-10-18T09:15:46Z,3853425733,178,,3848430701,212,22.5,3848430703,213,5.3,3848430699,141,2.8,3848430695,56,Right,3848430697,140,68.8,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809413,624,1,2,66,31,8iawijq7s9s6d85mjz8wdslki,1,73,31.6,2022-10-16T11:38:11.432Z,2022-10-18T09:15:52Z,3848430847,56,Right,3853425859,178,,3848430853,212,13.8,3848430851,141,11.8,3848430849,140,70.2,3848430857,213,4.5,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809477,625,1,2,66,34,8iawijq7s9s6d85mjz8wdslki,1,70.4,16.9,2022-10-16T11:38:14.443Z,2022-10-18T09:15:54Z,3848431163,213,2.2,3848431161,212,5.5,3848431159,141,23.5,3853425929,178,,3848431155,56,Center,3848431157,140,67.3,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809537,626,1,2,66,37,8iawijq7s9s6d85mjz8wdslki,1,67.9,10.9,2022-10-16T11:38:16.974Z,2022-10-18T09:15:59Z,3853425967,178,,3848431463,213,3.7,3848431461,212,1.6,3848431457,141,9.7,3848431455,140,66.6,3848431453,56,Right,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809547,627,1,2,66,42,8iawijq7s9s6d85mjz8wdslki,0,75,24.3,2022-10-16T11:38:21.606Z,2022-10-18T09:16:11Z,3848431507,56,Center,3848431513,212,2.5,3848431511,141,27.6,3848431515,213,1.1,3848431509,140,76.1,3853426227,178,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809577,558,61,2,66,42,89w5c6pw7vn0dxypi61tt0g4k,1,13,77.7,2022-10-16T11:38:21.734Z,2022-10-18T09:16:16Z,3848431635,56,Back,3853426383,178,,,,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809635,559,12,2,66,43,89w5c6pw7vn0dxypi61tt0g4k,1,13,61.9,2022-10-16T11:38:22.926Z,2022-10-18T09:16:21Z,3848431905,212,18.4,3848431907,213,0.1,3853426519,178,,3848431903,141,64.5,3848431901,140,30.4,3848431899,56,Back,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809613,628,50,2,66,44,8iawijq7s9s6d85mjz8wdslki,1,71,39,2022-10-16T11:38:24.232Z,2022-10-18T09:16:29Z,3848432037,233,560,3848431783,56,Center,3848431785,286,,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809649,560,7,2,66,45,89w5c6pw7vn0dxypi61tt0g4k,0,29,61,2022-10-16T11:38:24.573Z,2022-10-18T09:16:33Z,3848431939,285,,3850971839,383,,3848432001,233,628,3848431937,56,Back,3853426847,178,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809721,629,1,2,66,47,8iawijq7s9s6d85mjz8wdslki,1,73.3,58,2022-10-16T11:38:27.164Z,2022-10-18T09:16:45Z,3848432297,141,72.9,3848432295,140,84.5,3848432293,56,Center,3848432911,154,,3853426955,178,,3848432299,212,15.5,3848432909,210,13,3848432301,213,0.7,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809731,630,13,2,66,50,8iawijq7s9s6d85mjz8wdslki,1,88,73.5,2022-10-16T11:38:29.736Z,2022-10-18T09:16:46Z,3848432929,74,,3848432945,231,50.4,3848432339,64,,3848432933,154,,3848432931,29,,3848432341,56,Center,3848432337,22,,3848432935,55,629,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,3848432671,72,,3848432941,103,3848432943,230,3853427121,178,,88.9,99.1,3848432939,102,50.6,,,,,,,,,,,,,,,,,,,
2472809725,561,5,2,66,51,89w5c6pw7vn0dxypi61tt0g4k,1,-1.2,43.6,2022-10-16T11:38:30.896Z,2022-10-18T09:16:47Z,3848432323,346,,3848432321,56,Back,3848432405,233,631,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472809737,631,5,2,66,51,8iawijq7s9s6d85mjz8wdslki,0,101.2,56.4,2022-10-16T11:38:30.896Z,2022-10-18T09:16:47Z,3848432429,233,561,3848432371,56,Center,3848432373,346,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810477,562,18,2,67,22,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-16T11:39:01.879Z,2022-10-18T09:16:53Z,3848435629,42,,3848435691,55,563,3848435633,59,11,3848435631,44,Midfielder,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810483,563,19,2,67,22,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-16T11:39:01.880Z,2022-10-18T09:16:53Z,3848435655,42,,3848435669,55,562,3848435665,293,1,3848435667,44,Midfielder,3848435659,145,11,3848435661,59,17,3848435663,292,6,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810635,564,1,2,67,33,89w5c6pw7vn0dxypi61tt0g4k,0,4,46.2,2022-10-16T11:39:12.939Z,2022-10-18T09:16:58Z,3848436277,124,,3848436281,56,Center,3848436285,140,66.3,3848436295,212,65.7,3848436297,213,6.2,3848436303,74,,3848436289,141,37.1,3848436299,1,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810643,632,44,2,67,37,8iawijq7s9s6d85mjz8wdslki,1,34,61,2022-10-16T11:39:16.561Z,2022-10-18T11:38:18Z,3848436329,285,,3848436441,233,565,3848436327,56,Back,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810645,565,44,2,67,37,89w5c6pw7vn0dxypi61tt0g4k,0,66,39,2022-10-16T11:39:16.562Z,2022-10-18T09:17:04Z,3848436333,286,,3848436487,233,632,3848436331,56,Center,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810649,633,8,2,67,37,8iawijq7s9s6d85mjz8wdslki,1,32,60.6,2022-10-16T11:39:16.623Z,2022-10-18T11:38:19Z,3853427773,388,,3848436425,15,,3850973847,385,,3848436343,56,Back,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810683,634,49,2,67,37,8iawijq7s9s6d85mjz8wdslki,1,35.9,70.9,2022-10-16T11:39:17.138Z,2022-10-18T09:17:22Z,,,,,,,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810707,635,1,2,67,39,8iawijq7s9s6d85mjz8wdslki,1,35.9,70.5,2022-10-16T11:39:19.336Z,2022-10-18T09:17:30Z,3853428177,178,,3848436659,213,2.7,3848436655,141,74.2,3848436657,212,5.4,3848436651,56,Back,3848436653,140,31.4,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810757,636,1,2,67,41,8iawijq7s9s6d85mjz8wdslki,1,30.4,77.2,2022-10-16T11:39:20.991Z,2022-10-18T09:17:34Z,3848436895,213,3.7,3848436887,56,Back,3848436891,141,68.7,3848436893,212,10.3,3853428305,178,,3848436889,140,22.3,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810801,637,1,2,67,43,8iawijq7s9s6d85mjz8wdslki,1,22.5,70.5,2022-10-16T11:39:23.173Z,2022-10-18T09:17:40Z,3853428447,178,,3848437077,56,Back,3848437083,212,12.4,3848437081,141,82.3,3848437085,213,0.7,3848437079,140,31.5,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810881,638,1,2,67,47,8iawijq7s9s6d85mjz8wdslki,1,32.5,89.1,2022-10-16T11:39:26.987Z,2022-10-18T09:17:43Z,3848437401,141,77.2,3848437403,212,13.2,3848437397,140,22.6,3848437393,56,Back,3848437405,213,3.8,3853428535,178,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472810995,639,1,2,67,54,8iawijq7s9s6d85mjz8wdslki,1,14.5,58.5,2022-10-16T11:39:33.627Z,2022-10-18T09:17:48Z,3853428633,178,,3848437907,56,Back,3848437909,140,10.7,3848437915,213,4.6,3848437913,212,28.6,3848437911,141,16.9,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811023,640,1,2,67,55,8iawijq7s9s6d85mjz8wdslki,1,9,13.6,2022-10-16T11:39:35.465Z,2022-10-18T09:17:52Z,3848438023,56,Back,3848438027,140,18.6,3848438035,213,5.8,3848438029,141,5.5,3853428797,178,,3848438033,212,11.5,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811095,641,1,2,67,57,8iawijq7s9s6d85mjz8wdslki,1,18.8,6,2022-10-16T11:39:37.525Z,2022-10-18T09:17:57Z,3848438387,213,2.4,3853428895,178,,3848438383,212,12.7,3848438375,56,Back,3848438377,140,10.1,3848438379,141,18.9,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811295,642,1,2,68,1,8iawijq7s9s6d85mjz8wdslki,1,13.6,23.7,2022-10-16T11:39:41.180Z,2022-10-18T09:18:03Z,3848439179,141,89.1,3853429015,178,,3848439173,196,,3848439185,1,,3848439175,56,Back,3848439183,213,1.3,3848439181,212,46.4,3848439177,140,26.3,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811375,643,1,2,68,10,8iawijq7s9s6d85mjz8wdslki,1,41.3,83.2,2022-10-16T11:39:50.072Z,2022-10-18T09:18:08Z,3848439491,212,14.2,3848439493,213,4.5,3853429127,178,,3848439485,56,Back,3848439487,140,38.0,3848439489,141,63.0,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811529,644,1,2,68,13,8iawijq7s9s6d85mjz8wdslki,1,38.8,58.9,2022-10-16T11:39:53.350Z,2022-10-18T09:18:13Z,3848440165,213,5.5,3848440159,140,71.7,3853429247,178,,3848440163,212,51.2,3848440161,141,3.3,3848440157,56,Right,3848440155,155,,3848440169,1,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811533,645,3,2,68,19,8iawijq7s9s6d85mjz8wdslki,0,81.4,21.5,2022-10-16T11:39:58.939Z,2022-10-18T09:18:23Z,3850974769,464,,3848440335,233,566,3848440181,286,,3848440179,56,Center,3853429539,178,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811555,566,7,2,68,19,89w5c6pw7vn0dxypi61tt0g4k,1,18.6,78.5,2022-10-16T11:39:59.302Z,2022-10-18T09:19:38Z,3853431071,178,,3850974861,383,,3848440267,56,Back,3848440269,285,,3848440309,233,645,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811563,567,49,2,68,20,89w5c6pw7vn0dxypi61tt0g4k,1,15.4,69.9,2022-10-16T11:40:00.502Z,2022-10-18T09:19:44Z,,,,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811609,568,1,2,68,21,89w5c6pw7vn0dxypi61tt0g4k,1,15.4,69.9,2022-10-16T11:40:00.640Z,2022-10-18T09:19:50Z,3848440451,140,12.5,3848440453,141,83.0,3848440455,212,9.4,3853431303,178,,3848440457,213,1.9,3848440449,56,Back,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811681,569,1,2,68,24,89w5c6pw7vn0dxypi61tt0g4k,1,13,86.5,2022-10-16T11:40:04.205Z,2022-10-18T09:19:55Z,3848440793,212,18.0,3848440791,141,91.5,3848440787,56,Back,3848440795,213,0.2,3848440789,140,29.8,3853431413,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811741,570,1,2,68,26,89w5c6pw7vn0dxypi61tt0g4k,0,30.9,97.5,2022-10-16T11:40:06.096Z,2022-10-18T09:20:00Z,3853431505,178,,3848441011,212,1.4,3848441013,213,5.3,3848441009,141,95.8,3848441007,140,31.6,3848441003,56,Back,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472812685,659,61,2,68,26,8iawijq7s9s6d85mjz8wdslki,1,66.7,3.7,2022-10-16T11:40:06.202Z,2022-10-18T09:20:05Z,3848445107,56,Right,3853431617,178,,,,,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473777823,991,67,2,68,28,89w5c6pw7vn0dxypi61tt0g4k,1,43.2,88,2022-10-16T11:40:07.937Z,2022-10-18T11:38:19Z,3853501819,233,1419,,,,,,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473777821,1419,67,2,68,28,8iawijq7s9s6d85mjz8wdslki,0,56.8,12,2022-10-16T11:40:07.938Z,2022-10-18T10:07:38Z,3853501823,233,991,,,,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811761,571,1,2,68,28,89w5c6pw7vn0dxypi61tt0g4k,0,41.7,89.4,2022-10-16T11:40:07.996Z,2022-10-18T11:38:20Z,3853431673,178,,3848441107,213,2.7,3848441099,56,Back,3848441105,212,6.8,3848441103,141,94.1,3848441101,140,36.0,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811771,646,49,2,68,29,8iawijq7s9s6d85mjz8wdslki,1,56.1,5.7,2022-10-16T11:40:08.622Z,2022-10-18T09:20:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472811933,647,1,2,68,30,8iawijq7s9s6d85mjz8wdslki,1,56.3,5.7,2022-10-16T11:40:09.575Z,2022-10-18T09:20:29Z,3848441821,140,28.0,3848441825,141,39.4,3848441829,212,37.5,3848441819,56,Back,3853431987,178,,3848441833,1,,3848441831,213,2.5,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472812061,648,1,2,68,37,8iawijq7s9s6d85mjz8wdslki,1,22.3,42.4,2022-10-16T11:40:16.664Z,2022-10-18T09:20:35Z,3848442375,140,35.1,3848442381,212,16.0,3853432107,178,,3848442371,56,Back,3848442385,213,0.6,3848442379,141,55.2,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472812117,649,1,2,68,40,8iawijq7s9s6d85mjz8wdslki,1,43.6,54.2,2022-10-16T11:40:20.455Z,2022-10-18T09:20:41Z,3848442657,212,9.4,3848442655,141,44.5,3848442651,56,Center,3848442653,140,50.0,3848442659,213,5.5,3853432197,178,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472812157,650,1,2,68,46,8iawijq7s9s6d85mjz8wdslki,1,57.3,30.4,2022-10-16T11:40:25.617Z,2022-10-18T09:20:45Z,3848442833,212,21.1,3848442831,141,4.5,3853432277,178,,3848442835,213,5.3,3848442829,140,68.4,3848442827,56,Right,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472812261,651,1,2,68,49,8iawijq7s9s6d85mjz8wdslki,1,70.4,5.5,2022-10-16T11:40:28.990Z,2022-10-18T09:20:52Z,3848443331,213,2.6,3853432403,178,,3848443329,212,15.8,3848443325,140,57.6,3848443327,141,17.8,3848443323,56,Right,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
