id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497839867,841,61,2,78,49,20vymiy7bo8wkyxai3ew494fz,0,28,46.7,2023-01-15T17:21:57.292Z,2023-01-17T19:59:47Z,3980404253,56,Back,3982411679,389,,,,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497839893,662,15,2,78,52,cos9hxi16eitbcbthof7zrm4m,1,85.8,36.9,2023-01-15T17:22:00.430Z,2023-01-17T20:00:04Z,3982412105,178,,3980404771,233,842,3980404427,22,,3980404753,146,94.7,3980404743,76,,3980404749,215,,3980404429,63,,3980404477,20,,emglxnqrlqskt8krglv7sziwa,R. Pepi,3980404747,103,3980404755,147,3980404745,102,2.5,43.9,,51.9,3980404751,458,3980404431,56,Center,,,,,,,,,,,,,,,,,,,,,,
2497839887,842,10,2,78,53,20vymiy7bo8wkyxai3ew494fz,1,4.6,54.1,2023-01-15T17:22:00.957Z,2023-01-17T20:00:19Z,3980404399,56,Back,3980404393,173,,3980404629,179,,3980404397,182,,3980404685,233,662,3981426223,376,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497839895,843,52,2,78,54,20vymiy7bo8wkyxai3ew494fz,1,4.7,51.3,2023-01-15T17:22:02.283Z,2023-01-18T06:10:36Z,3981426633,376,,3982708017,179,,,,,,,,,,,,,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840057,845,61,2,79,2,20vymiy7bo8wkyxai3ew494fz,1,13.4,47.6,2023-01-15T17:22:10.197Z,2023-01-17T20:00:36Z,3982412535,178,,3980405507,238,,3980405505,56,Back,,,,,,,,,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840383,664,5,2,79,16,cos9hxi16eitbcbthof7zrm4m,1,59.7,101,2023-01-15T17:22:23.971Z,2023-01-17T20:00:38Z,3980407533,233,846,3980407371,56,Left,3980407373,347,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840067,846,5,2,79,16,20vymiy7bo8wkyxai3ew494fz,0,40.3,-1,2023-01-15T17:22:23.971Z,2023-01-17T20:00:39Z,3980405543,56,Back,3980405545,347,,3980407559,233,664,,,,,,,,,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497839985,844,43,2,79,18,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-15T17:22:25.958Z,2023-01-15T17:22:51Z,3980405939,144,80,,,,,,,,,,,,,,,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840385,665,27,2,79,28,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-01-15T17:22:36.337Z,2023-01-18T06:11:19Z,3980407567,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840125,847,27,2,79,28,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-15T17:22:36.337Z,2023-01-18T06:11:20Z,3980407583,233,665,3980405887,41,Injury,3980405889,53,a8cgbwioykhqztfjgztfn7dud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840541,851,18,2,80,44,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-15T17:23:52.658Z,2023-01-18T06:11:46Z,3980408309,59,7,3980408337,55,852,3980408307,44,Forward,3980408305,41,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840543,852,19,2,80,44,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-15T17:23:52.659Z,2023-01-18T06:11:47Z,3980408327,44,Midfielder,3980408315,41,,3980408319,145,7,3980408321,59,23,3980408325,293,2,3980408329,55,851,3980408323,292,7,,,,1957std7hji9ca7bd29y8at7u,P. Wålemark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840521,849,18,2,81,5,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-15T17:24:13.417Z,2023-01-18T06:11:51Z,3980408207,59,14,3980408203,42,,3980408233,55,850,3980408205,44,Forward,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840523,850,19,2,81,5,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-15T17:24:13.418Z,2023-01-18T06:11:52Z,3980408221,292,7,3980408225,44,Midfielder,3980408223,293,1,3980408227,55,849,3980408215,145,11,3980408219,59,26,3980408209,42,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840571,666,28,2,81,14,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-01-15T17:24:22.161Z,2023-01-18T06:12:12Z,3980410689,233,848,3980408441,55,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840479,848,28,2,81,14,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-15T17:24:22.161Z,2023-01-18T06:12:13Z,3980407933,55,847,3980410705,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840615,667,1,2,81,14,cos9hxi16eitbcbthof7zrm4m,0,63.4,100,2023-01-15T17:24:22.622Z,2023-01-17T20:06:35Z,3980408683,238,,3980408667,140,85.2,3980408671,212,34.5,3980408675,1,,3980408663,107,,3980408669,141,63.7,3980408673,213,5.4,3980408665,56,Center,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840613,853,52,2,81,29,20vymiy7bo8wkyxai3ew494fz,1,15.8,33.4,2023-01-15T17:24:37.112Z,2023-01-18T06:13:26Z,3982422069,178,,3981426833,376,,,,,,,,,,,,,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840693,854,1,2,81,40,20vymiy7bo8wkyxai3ew494fz,0,16.4,53.6,2023-01-15T17:24:48.271Z,2023-01-17T20:06:48Z,3980409171,1,,3980409163,140,66.1,3980409169,213,0.0,3980409161,56,Center,3980409165,141,55.7,3980409159,199,,3980409167,212,52.2,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840701,668,1,2,81,43,cos9hxi16eitbcbthof7zrm4m,0,35.7,42.2,2023-01-15T17:24:51.003Z,2023-01-17T20:06:52Z,3980409217,141,30.1,3980409221,213,5.5,3980409211,3,,3980409215,140,43.7,3980409219,212,11.8,3980409213,56,Back,3982422259,388,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840709,855,44,2,81,45,20vymiy7bo8wkyxai3ew494fz,1,55.5,69.6,2023-01-15T17:24:53.028Z,2023-01-17T20:06:56Z,3980409283,233,669,3980409259,286,,3980409257,56,Center,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840703,669,44,2,81,45,cos9hxi16eitbcbthof7zrm4m,0,44.5,30.4,2023-01-15T17:24:53.029Z,2023-01-17T20:06:56Z,3980409225,56,Back,3980409227,285,,3980409287,233,855,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840737,856,1,2,81,45,20vymiy7bo8wkyxai3ew494fz,1,51.6,81.6,2023-01-15T17:24:53.085Z,2023-01-17T20:07:00Z,3980409437,213,0.9,3980409423,3,,3982422503,388,,3980409429,56,Left,3980409435,212,14.7,3980409431,140,60.7,3980409433,141,98.1,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840743,857,1,2,81,49,20vymiy7bo8wkyxai3ew494fz,1,61.4,98.5,2023-01-15T17:24:57.751Z,2023-01-17T20:07:11Z,3980409477,212,8.1,3980409479,213,3.2,3980409475,141,98.1,3980409471,56,Left,3982422821,178,,3980409473,140,53.7,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840745,858,61,2,81,50,20vymiy7bo8wkyxai3ew494fz,0,54,97.7,2023-01-15T17:24:58.481Z,2023-01-17T20:07:33Z,3982423063,178,,3980409487,56,Left,,,,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840797,670,5,2,81,51,cos9hxi16eitbcbthof7zrm4m,1,42.7,-1.2,2023-01-15T17:24:59.311Z,2023-01-17T20:07:24Z,3980409715,347,,3980409713,56,Back,3980409733,233,859,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840755,859,5,2,81,51,20vymiy7bo8wkyxai3ew494fz,0,57.3,101.2,2023-01-15T17:24:59.311Z,2023-01-17T20:07:24Z,3980409515,347,,3980409739,233,670,3980409513,56,Left,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840805,671,1,2,82,2,cos9hxi16eitbcbthof7zrm4m,1,44.5,0,2023-01-15T17:25:10.715Z,2023-01-17T20:07:38Z,3980409781,213,2.2,3980409777,141,24.4,3980409773,56,Back,3980409771,107,,3980409775,140,33.2,3980409779,212,21.2,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840815,672,1,2,82,3,cos9hxi16eitbcbthof7zrm4m,1,33.2,25,2023-01-15T17:25:11.352Z,2023-01-17T20:07:46Z,3980409823,140,35.4,3980409829,213,1.5,3980409821,56,Back,3980409825,141,63.7,3980409827,212,26.4,3982423657,178,,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840835,673,1,2,82,5,cos9hxi16eitbcbthof7zrm4m,1,35.4,63.7,2023-01-15T17:25:13.250Z,2023-01-17T20:07:49Z,3980409937,212,26.4,3980409935,141,25.3,3980409931,56,Back,3980409939,213,4.6,3980409933,140,31.9,3982423731,178,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840857,674,1,2,82,10,cos9hxi16eitbcbthof7zrm4m,0,39.6,24.3,2023-01-15T17:25:18.152Z,2023-01-17T20:07:52Z,3980410057,212,46.2,3980410061,1,,3982423831,178,,3980410053,140,77.3,3980410049,155,,3980410059,213,0.5,3980410051,56,Center,3980410055,141,59.4,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840879,860,1,2,82,13,20vymiy7bo8wkyxai3ew494fz,1,21,38.3,2023-01-15T17:25:21.074Z,2023-01-17T20:07:58Z,3980410161,213,4.9,3980410157,141,12.1,3982423973,388,,3980410159,212,18.3,3980410151,3,,3980410155,140,24.9,3980410153,56,Back,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840883,861,49,2,82,15,20vymiy7bo8wkyxai3ew494fz,1,24.7,9.7,2023-01-15T17:25:23.623Z,2023-01-17T20:08:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1957std7hji9ca7bd29y8at7u,P. Wålemark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840891,862,3,2,82,16,20vymiy7bo8wkyxai3ew494fz,0,27.5,10.8,2023-01-15T17:25:24.265Z,2023-01-17T20:08:07Z,3980410203,56,Back,3980410309,233,675,3980410205,285,,3981427409,464,,3982424263,178,,,,,,,,,,,1957std7hji9ca7bd29y8at7u,P. Wålemark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840905,675,7,2,82,16,cos9hxi16eitbcbthof7zrm4m,1,72.5,89.2,2023-01-15T17:25:24.391Z,2023-01-17T20:08:10Z,3982424389,178,,3980410281,233,862,3981427413,384,,3980410275,286,,3980410273,56,Left,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840907,676,49,2,82,17,cos9hxi16eitbcbthof7zrm4m,1,73.6,96.5,2023-01-15T17:25:25.580Z,2023-01-17T20:08:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840913,677,1,2,82,17,cos9hxi16eitbcbthof7zrm4m,1,73.6,96.5,2023-01-15T17:25:25.628Z,2023-01-17T20:08:18Z,3980410327,212,4.1,3980410323,140,69.8,3980410329,213,3.4,3982424637,178,,3980410321,56,Left,3980410325,141,95.0,,,,,,,ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840917,678,1,2,82,19,cos9hxi16eitbcbthof7zrm4m,0,69.9,94.8,2023-01-15T17:25:27.186Z,2023-01-17T20:08:21Z,3980410343,213,5.5,3980410337,140,72.5,3980410341,212,4.0,3982424721,178,,3980410339,141,90.6,3980410335,56,Left,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840915,863,8,2,82,19,20vymiy7bo8wkyxai3ew494fz,1,26.9,10.4,2023-01-15T17:25:27.527Z,2023-01-17T20:08:24Z,3980410333,56,Back,3981427467,383,,3982424787,178,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840921,864,49,2,82,20,20vymiy7bo8wkyxai3ew494fz,1,25.4,9.8,2023-01-15T17:25:28.007Z,2023-01-17T20:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840943,865,43,2,82,22,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-15T17:25:30.226Z,2023-01-15T17:25:35Z,3980410447,56,Back,3980410461,233,679,3980410449,285,0,3980410501,144,3,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840945,866,4,2,82,22,20vymiy7bo8wkyxai3ew494fz,1,30.4,15.1,2023-01-15T17:25:30.638Z,2023-01-17T20:08:32Z,3980410453,295,,3980410551,233,679,3980410459,285,,3980410455,56,Back,3980410451,13,,3980410457,152,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497840933,679,4,2,82,22,cos9hxi16eitbcbthof7zrm4m,0,69.6,84.9,2023-01-15T17:25:30.639Z,2023-01-17T20:08:32Z,3980410421,286,,3980410529,295,,3980410555,233,866,3980410527,13,,3980410533,152,,3982425043,178,,3980410419,56,Left,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841033,867,1,2,82,38,20vymiy7bo8wkyxai3ew494fz,1,29.1,16.4,2023-01-15T17:25:46.715Z,2023-01-17T20:08:34Z,3980410965,152,,3982425145,178,,3980410973,212,23.8,3980411445,189,,3980410967,56,Back,3980410963,5,,3980410975,213,2.2,3980410971,141,45.1,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,3980410969,140,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841057,868,1,2,82,41,20vymiy7bo8wkyxai3ew494fz,1,16.1,45.5,2023-01-15T17:25:49.358Z,2023-01-17T20:08:42Z,3980411089,56,Back,3980411097,213,1.1,3982425431,178,,3980411093,141,65.9,3980411095,212,15.2,3980411091,140,22.1,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841077,869,1,2,82,43,20vymiy7bo8wkyxai3ew494fz,1,21.8,68.1,2023-01-15T17:25:51.455Z,2023-01-17T20:08:47Z,3982425673,178,,3980411183,141,94.5,3980411181,140,31.0,3980411185,212,20.4,3980411179,56,Back,3980411187,213,1.1,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841113,870,1,2,82,46,20vymiy7bo8wkyxai3ew494fz,1,30.2,94.5,2023-01-15T17:25:53.842Z,2023-01-17T20:08:51Z,3982425819,178,,3980411367,141,97.7,3980411363,56,Left,3980411371,213,0.1,3980411365,140,71.2,3980411361,155,,3980411369,212,43.1,3980411373,1,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841115,871,61,2,82,50,20vymiy7bo8wkyxai3ew494fz,0,71.6,97.7,2023-01-15T17:25:58.137Z,2023-01-17T20:09:01Z,3982426145,178,,3980411377,56,Left,,,,,,,,,,,,,,,,,,,1qjf9el1a3ct17cb9epxz8xgq,M. Taabouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841135,680,5,2,82,52,cos9hxi16eitbcbthof7zrm4m,1,30.1,-1.3,2023-01-15T17:25:59.866Z,2023-01-17T20:09:02Z,3980411449,56,Back,3980411451,347,,3980411453,233,872,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841117,872,5,2,82,52,20vymiy7bo8wkyxai3ew494fz,0,69.9,101.3,2023-01-15T17:25:59.866Z,2023-01-17T20:09:02Z,3980411459,233,680,3980411381,56,Left,3980411385,347,,,,,,,,,,,,,,,,,1qjf9el1a3ct17cb9epxz8xgq,M. Taabouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841153,681,1,2,82,54,cos9hxi16eitbcbthof7zrm4m,1,30.9,0,2023-01-15T17:26:02.661Z,2023-01-17T20:09:14Z,3980411557,107,,3980411561,140,12.8,3980411565,212,19.7,3980411563,141,6.1,3980411559,56,Back,3980411567,213,2.9,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841163,682,1,2,82,58,cos9hxi16eitbcbthof7zrm4m,1,9.5,16.7,2023-01-15T17:26:06.035Z,2023-01-17T20:09:18Z,3980411647,212,19.0,3980411639,56,Back,3980411645,141,42.7,3980411649,213,1.9,3980411643,140,2.9,3982426679,178,,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841185,683,1,2,83,0,cos9hxi16eitbcbthof7zrm4m,1,2.9,42.7,2023-01-15T17:26:08.289Z,2023-01-17T20:09:22Z,3980411757,213,4.9,3982426781,178,,3980411753,141,4.4,3980411751,140,7.3,3980411755,212,26.5,3980411749,56,Back,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841201,684,1,2,83,3,cos9hxi16eitbcbthof7zrm4m,1,11,3.5,2023-01-15T17:26:11.548Z,2023-01-17T20:09:27Z,3980411855,56,Back,3982426869,178,,3980411859,141,4.3,3980411853,155,,3980411865,1,,3980411861,212,34.8,3980411857,140,44.1,3980411863,213,0.0,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841207,685,1,2,83,5,cos9hxi16eitbcbthof7zrm4m,0,44.6,4.3,2023-01-15T17:26:13.436Z,2023-01-17T20:09:33Z,3980411883,212,3.9,3982426943,388,,3980411877,56,Back,3980411885,213,1.9,3980411881,141,9.7,3980411879,140,43.3,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841203,873,49,2,83,7,20vymiy7bo8wkyxai3ew494fz,1,63.3,93.9,2023-01-15T17:26:15.023Z,2023-01-17T20:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841211,874,1,2,83,7,20vymiy7bo8wkyxai3ew494fz,1,63.3,93.9,2023-01-15T17:26:15.085Z,2023-01-17T20:09:40Z,3980411895,56,Left,3980411899,141,94.1,3982427097,178,,3980411901,212,9.5,3980411897,140,54.3,3980411903,213,3.1,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841229,875,1,2,83,8,20vymiy7bo8wkyxai3ew494fz,1,54.2,94.1,2023-01-15T17:26:16.353Z,2023-01-17T20:09:44Z,3980412029,140,36.7,3982427181,178,,3980412027,56,Back,3980412033,212,18.7,3980412035,213,3.3,3980412031,141,88.8,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841257,876,1,2,83,11,20vymiy7bo8wkyxai3ew494fz,1,37.6,82.8,2023-01-15T17:26:19.771Z,2023-01-17T20:09:50Z,3980412193,56,Back,3980412201,213,4.0,3980412199,212,30.9,3980412195,140,18.6,3982427315,178,,3980412197,141,48.1,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841289,877,1,2,83,18,20vymiy7bo8wkyxai3ew494fz,1,19.4,45.8,2023-01-15T17:26:26.530Z,2023-01-17T20:09:56Z,3982427375,178,,3980412381,213,0.2,3980412377,141,58.4,3980412383,1,,3980412373,56,Center,3980412375,140,63.7,3980412371,155,,3980412379,212,47.3,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841293,878,1,2,83,21,20vymiy7bo8wkyxai3ew494fz,0,63.7,58.4,2023-01-15T17:26:29.166Z,2023-01-17T20:10:01Z,3980412415,3,,3982427653,388,,3980412419,56,Center,3980412427,213,0.9,3980412423,141,73.2,3980412417,168,,3980412421,140,71.6,3980412425,212,13.0,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841295,686,49,2,83,23,cos9hxi16eitbcbthof7zrm4m,1,22.9,22.7,2023-01-15T17:26:31.710Z,2023-01-17T20:10:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841303,687,1,2,83,23,cos9hxi16eitbcbthof7zrm4m,1,22.9,22.7,2023-01-15T17:26:31.763Z,2023-01-17T20:10:08Z,3980412489,56,Back,3982427819,388,,3980412497,213,2.1,3980412487,3,,3980412493,141,44.9,3980412495,212,17.8,3980412491,140,14.0,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841305,688,52,2,83,25,cos9hxi16eitbcbthof7zrm4m,1,12.2,43.9,2023-01-15T17:26:33.710Z,2023-01-17T20:10:10Z,3982427863,178,,3981427787,377,,,,,,,,,,,,,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841311,689,80,2,83,30,cos9hxi16eitbcbthof7zrm4m,0,10.6,44.8,2023-01-15T17:26:37.864Z,2023-01-17T20:10:12Z,3982427879,178,,,,,,,,,,,,,,,,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841345,690,1,2,83,36,cos9hxi16eitbcbthof7zrm4m,0,25.7,29.4,2023-01-15T17:26:44.113Z,2023-01-17T20:10:16Z,3980412755,56,Center,3980412759,141,67.0,3980412753,155,,3980412765,1,,3980412761,212,37.3,3980412757,140,51.5,3980412763,213,0.8,3982427945,178,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497841351,879,1,2,83,38,20vymiy7bo8wkyxai3ew494fz,0,44.9,32.3,2023-01-15T17:26:45.939Z,2023-01-17T20:10:39Z,3982428369,21,,3980412791,213,1.3,3980412787,141,45.5,3980412783,56,Back,3982428367,178,,3980412789,212,9.2,3980412785,140,46.9,,,,1957std7hji9ca7bd29y8at7u,P. Wålemark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
