id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2482629833,435,1,2,45,2,3kfktv64h7kg7zryax1wktr5r,0,38.5,30.9,2022-11-06T16:45:49.700Z,2022-11-08T05:43:43Z,3900218263,141,30.3,3900218273,1,,3900218257,157,,3900218267,212,32.4,3900218261,140,69.4,3900218259,56,Center,3903056243,178,,3900218269,213,6.3,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629893,417,1,2,45,5,ed5nwjz5za3oyi20nxzgqivmx,1,29.4,67.8,2022-11-06T16:45:51.861Z,2022-11-08T05:43:53Z,3900218597,213,0.1,3900218583,3,,3900218593,141,70.0,3903056317,388,,3900218585,56,Back,3900218589,140,44.4,3900218595,212,15.8,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629899,418,49,2,45,6,ed5nwjz5za3oyi20nxzgqivmx,1,43.1,73.5,2022-11-06T16:45:53.412Z,2022-11-08T05:44:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629925,419,1,2,45,6,ed5nwjz5za3oyi20nxzgqivmx,1,43.1,73.5,2022-11-06T16:45:53.450Z,2022-11-08T05:44:07Z,3900218731,140,41.1,3900218739,213,1.7,3900218733,141,98.1,3900218729,56,Back,3900218737,212,16.9,3903056429,178,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629955,420,1,2,45,8,ed5nwjz5za3oyi20nxzgqivmx,0,41.1,98.1,2022-11-06T16:45:55.468Z,2022-11-08T05:44:12Z,3900218903,56,Left,3900218907,141,100.0,3900218905,140,63.7,3900218911,213,0.1,3903056481,178,,3900218909,212,23.8,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629963,421,5,2,45,11,ed5nwjz5za3oyi20nxzgqivmx,0,63.4,100.9,2022-11-06T16:45:58.465Z,2022-11-08T05:44:15Z,3900219309,233,436,3900218939,56,Left,3900218941,347,,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630021,436,5,2,45,11,3kfktv64h7kg7zryax1wktr5r,1,36.6,-0.9,2022-11-06T16:45:58.465Z,2022-11-08T05:44:15Z,3900219257,347,,3900219295,233,421,3900219255,56,Back,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630243,437,1,2,45,25,3kfktv64h7kg7zryax1wktr5r,1,37.1,0,2022-11-06T16:46:11.874Z,2022-11-08T05:44:23Z,3900220445,213,0.5,3900220441,141,5.2,3900220437,56,Back,3900220443,212,9.4,3900220435,107,,3900220439,140,45.0,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630287,438,1,2,45,25,3kfktv64h7kg7zryax1wktr5r,1,45,5.2,2022-11-06T16:46:12.698Z,2022-11-08T05:44:28Z,3900220645,141,2.2,3900220641,56,Back,3900220649,213,3.4,3900220643,140,38.0,3900220647,212,7.6,3903056599,178,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630407,439,1,2,45,27,3kfktv64h7kg7zryax1wktr5r,1,38,2.3,2022-11-06T16:46:14.420Z,2022-11-08T05:44:32Z,3900221265,212,44.9,3900221251,196,,3900221255,56,Back,3903056617,178,,3900221249,155,,3900221269,1,,3900221259,140,30.2,3900221263,141,67.2,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,3900221267,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630481,440,1,2,45,34,3kfktv64h7kg7zryax1wktr5r,1,31.4,70.2,2022-11-06T16:46:21.717Z,2022-11-08T05:44:35Z,3900221753,141,63.3,3903056625,178,,3900221757,213,3.7,3900221751,140,24.2,3900221755,212,8.9,3900221749,56,Back,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630521,441,1,2,45,38,3kfktv64h7kg7zryax1wktr5r,1,21.8,67,2022-11-06T16:46:25.459Z,2022-11-08T05:44:41Z,3900221925,56,Back,3900221933,212,23.3,3900221929,141,33.6,3900221935,213,4.5,3900221927,140,16.9,3903056667,178,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630543,442,1,2,45,40,3kfktv64h7kg7zryax1wktr5r,1,16.9,33.6,2022-11-06T16:46:26.826Z,2022-11-08T05:44:45Z,3900222047,212,15.5,3900222039,56,Back,3900222043,140,3.9,3900222049,213,2.7,3903056705,178,,3900222045,141,44.3,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630593,443,1,2,45,41,3kfktv64h7kg7zryax1wktr5r,0,3.9,44.2,2022-11-06T16:46:28.594Z,2022-11-08T05:44:59Z,3900222279,56,Back,3900222283,141,30.4,3900222287,213,6.0,3900222281,140,36.4,3900222277,157,,3900222285,212,35.4,3900222289,1,,3903056785,178,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630633,422,49,2,45,45,ed5nwjz5za3oyi20nxzgqivmx,1,63.3,74.4,2022-11-06T16:46:32.039Z,2022-11-08T05:45:20Z,,,,,,,,,,,,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630639,423,1,2,45,45,ed5nwjz5za3oyi20nxzgqivmx,0,63.3,74.4,2022-11-06T16:46:32.692Z,2022-11-08T05:45:26Z,3900222543,213,3.5,3900222541,212,0.6,3900222535,56,Center,3900222537,140,62.8,3900222539,141,74.1,3903056949,178,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630625,444,61,2,45,45,3kfktv64h7kg7zryax1wktr5r,1,36.7,30.7,2022-11-06T16:46:32.789Z,2022-11-08T05:45:32Z,3900222459,56,Back,3903056987,178,,,,,,,,,,,,,,,,,,,,74c15mfi1h4zrry5fo2q94ul1,R. Bazoer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630655,424,1,2,45,47,ed5nwjz5za3oyi20nxzgqivmx,0,58.4,76.3,2022-11-06T16:46:34.478Z,2022-11-08T05:45:37Z,3900222637,56,Left,3903057027,178,,3900222641,141,79.0,3900222645,213,0.1,3900222639,140,73.4,3900222643,212,15.9,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630653,445,8,2,45,48,3kfktv64h7kg7zryax1wktr5r,1,32.4,28,2022-11-06T16:46:34.996Z,2022-11-08T05:45:41Z,3900222631,56,Back,3902489403,385,,3903057043,178,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630689,425,1,2,45,49,ed5nwjz5za3oyi20nxzgqivmx,1,65.7,84.2,2022-11-06T16:46:36.420Z,2022-11-08T05:45:47Z,3903057103,178,,3900222835,212,7.9,3900222831,140,67.7,3900222837,213,1.3,3900222829,56,Left,3900222833,141,95.4,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630693,426,1,2,45,51,ed5nwjz5za3oyi20nxzgqivmx,0,68.1,96.2,2022-11-06T16:46:38.528Z,2022-11-08T05:45:51Z,3900222867,56,Left,3900222873,212,8.4,3903057135,178,,3900222869,140,71.9,3900222871,141,85.3,3900222875,213,5.2,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630709,446,61,2,45,52,3kfktv64h7kg7zryax1wktr5r,1,28.2,19.2,2022-11-06T16:46:38.955Z,2022-11-08T05:46:05Z,3903057261,178,,3900222941,56,Back,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630731,447,49,2,45,52,3kfktv64h7kg7zryax1wktr5r,1,27.1,26.8,2022-11-06T16:46:39.672Z,2022-11-08T05:46:09Z,,,,,,,,,,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630769,448,1,2,45,52,3kfktv64h7kg7zryax1wktr5r,1,23.5,23.1,2022-11-06T16:46:39.718Z,2022-11-08T05:46:13Z,3900223273,56,Back,3900223277,141,15.0,3900223281,213,5.9,3900223271,157,,3900223275,140,37.7,3900223279,212,15.9,3903057321,178,,3900223283,1,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630861,449,1,2,45,53,3kfktv64h7kg7zryax1wktr5r,1,37.4,15,2022-11-06T16:46:40.657Z,2022-11-08T05:46:26Z,3900223759,140,54.9,3900223761,141,23.0,3900223755,168,,3900223765,213,0.3,3900223757,56,Center,3903057433,388,,3900223763,212,19.2,3900223753,3,,74c15mfi1h4zrry5fo2q94ul1,R. Bazoer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630943,450,1,2,46,1,3kfktv64h7kg7zryax1wktr5r,1,56.5,15.8,2022-11-06T16:46:47.910Z,2022-11-08T05:46:37Z,3900224187,213,4.8,3900224179,56,Right,3900224183,141,2.6,3903057601,178,,3900224181,140,57.1,3900224185,212,9.0,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631041,451,1,2,46,6,3kfktv64h7kg7zryax1wktr5r,1,54.1,7,2022-11-06T16:46:53.364Z,2022-11-08T05:46:42Z,3900224681,212,24.5,3900224677,140,35.4,3900224683,213,2.5,3900224679,141,28.5,3900224675,56,Back,3903057657,178,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631061,452,1,2,46,10,3kfktv64h7kg7zryax1wktr5r,1,32,35.1,2022-11-06T16:46:57.075Z,2022-11-08T05:46:50Z,3900224803,213,1.7,3900224797,140,30.0,3903057745,178,,3900224795,56,Back,3900224801,212,13.6,3900224799,141,54.9,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631117,453,1,2,46,13,3kfktv64h7kg7zryax1wktr5r,1,30.4,55.7,2022-11-06T16:47:00.181Z,2022-11-08T05:46:54Z,3900225169,213,3.4,3900225165,141,49.1,3900225161,56,Back,3903057779,178,,3900225167,212,17.0,3900225163,140,14.8,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631185,454,1,2,46,18,3kfktv64h7kg7zryax1wktr5r,1,8.5,59.1,2022-11-06T16:47:05.125Z,2022-11-08T05:46:59Z,3900225543,56,Center,3900225547,141,56.6,3900225553,1,,3903057815,178,,3900225545,140,54.6,3900225541,157,,3900225551,213,6.2,3900225549,212,48.4,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631193,455,44,2,46,20,3kfktv64h7kg7zryax1wktr5r,1,55,56.4,2022-11-06T16:47:07.606Z,2022-11-08T09:01:51Z,3900225587,56,Center,3900225627,233,427,3900225589,286,,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631165,427,44,2,46,20,ed5nwjz5za3oyi20nxzgqivmx,0,45,43.6,2022-11-06T16:47:07.607Z,2022-11-08T05:47:15Z,3900225469,285,,3900225665,233,455,3900225467,56,Back,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631229,456,1,2,46,20,3kfktv64h7kg7zryax1wktr5r,0,52.4,55.3,2022-11-06T16:47:07.713Z,2022-11-08T09:01:52Z,3900225767,140,82.9,3900225773,213,5.9,3903057855,388,,3902490135,1,,3900225765,56,Center,3900225761,3,,3900225763,168,,3900225769,141,38.6,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,3900225771,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631311,428,49,2,46,24,ed5nwjz5za3oyi20nxzgqivmx,1,15.6,61.4,2022-11-06T16:47:10.995Z,2022-11-08T05:47:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631461,429,1,2,46,27,ed5nwjz5za3oyi20nxzgqivmx,1,15.6,61.4,2022-11-06T16:47:14.132Z,2022-11-08T05:47:44Z,3900226961,213,1.0,3900226955,140,24.4,3903058203,178,,3900226959,212,16.4,3900226953,56,Back,3900226957,141,81.4,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631541,430,1,2,46,36,ed5nwjz5za3oyi20nxzgqivmx,1,27.2,73.6,2022-11-06T16:47:23.818Z,2022-11-08T05:47:57Z,3900227405,213,4.0,3900227401,141,49.4,3900227399,140,12.6,3900227403,212,22.5,3903058307,178,,3900227397,56,Back,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631589,431,1,2,46,41,ed5nwjz5za3oyi20nxzgqivmx,0,12.6,43,2022-11-06T16:47:28.275Z,2022-11-08T05:48:01Z,3900227631,212,40.7,3900227635,213,6.1,3903058337,178,,3900227623,140,50.9,3900227625,141,33.4,3900227621,56,Center,3900227637,1,,3900227619,157,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631627,457,1,2,46,44,3kfktv64h7kg7zryax1wktr5r,1,49.1,64.8,2022-11-06T16:47:31.210Z,2022-11-08T05:48:07Z,3900227837,56,Left,3900227841,141,89.1,3900227845,213,0.9,3900227839,140,60.7,3903058353,178,,3900227843,212,20.5,3900227835,3,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631635,458,49,2,46,46,3kfktv64h7kg7zryax1wktr5r,1,60.7,89.1,2022-11-06T16:47:33.120Z,2022-11-08T05:48:19Z,,,,,,,,,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631675,459,1,2,46,46,3kfktv64h7kg7zryax1wktr5r,1,60.7,89.1,2022-11-06T16:47:33.133Z,2022-11-08T05:48:23Z,3900229183,213,5.6,3900228083,140,73.0,3903058441,389,,3900229181,212,17.4,3900236053,210,15,3900228081,56,Center,3900228085,141,72.0,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632191,463,15,2,46,49,3kfktv64h7kg7zryax1wktr5r,1,77,69.4,2022-11-06T16:47:36.151Z,2022-11-08T05:48:23Z,3900237915,233,439,3900236137,147,52.3,3900230637,18,,3900236127,215,,3900236131,328,,3903058499,178,,3900236107,114,,3900230635,22,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,3900236125,103,24.7,3900236115,29,,3900236103,72,,,3900236135,146,3900236119,55,3900230639,56,,96.8,3900236123,102,3900236113,79,,,,,,,,,,459,Center,50.7,,,,,,
2482632059,439,10,2,46,50,ed5nwjz5za3oyi20nxzgqivmx,1,2.1,47.8,2022-11-06T16:47:37.611Z,2022-11-08T05:48:27Z,3900237873,56,Back,3902490987,178,,3900237867,177,,3900237935,233,463,3902490989,378,,3900237871,182,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631759,432,52,2,46,50,ed5nwjz5za3oyi20nxzgqivmx,1,3,48.7,2022-11-06T16:47:37.758Z,2022-11-08T05:48:35Z,3903058627,388,,3902491067,378,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631831,433,1,2,46,57,ed5nwjz5za3oyi20nxzgqivmx,1,6.4,49.9,2022-11-06T16:47:43.888Z,2022-11-08T05:48:40Z,3900228853,56,Back,3900228857,141,70.3,3900228851,123,,3900228861,213,0.9,3900228855,140,17.0,3903058655,178,,3900228859,212,17.8,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631869,434,1,2,46,57,ed5nwjz5za3oyi20nxzgqivmx,1,17,70.3,2022-11-06T16:47:44.286Z,2022-11-08T05:48:42Z,3900229005,141,61.2,3900229001,140,29.5,3900229011,213,5.8,3903058673,178,,3900228997,56,Back,3902491211,189,,3900229007,212,14.5,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631879,435,1,2,46,58,ed5nwjz5za3oyi20nxzgqivmx,1,29.5,61.2,2022-11-06T16:47:45.756Z,2022-11-08T05:48:48Z,3900229075,212,12.6,3900229071,140,26.0,3903058723,178,,3900229069,56,Back,3900229073,141,43.4,3900229077,213,4.4,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631935,436,1,2,47,0,ed5nwjz5za3oyi20nxzgqivmx,1,26,43.4,2022-11-06T16:47:47.174Z,2022-11-08T05:48:51Z,3903058745,178,,3900229303,140,40.5,3900229307,212,26.4,3900229301,56,Back,3900229305,141,11.7,3900229309,213,5.3,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631965,437,1,2,47,4,ed5nwjz5za3oyi20nxzgqivmx,0,40.6,12.9,2022-11-06T16:47:51.144Z,2022-11-08T05:48:55Z,3900229543,56,Center,3900229547,141,22.2,3900229553,1,,3900229545,140,85.6,3903058773,178,,3900229551,213,0.1,3900229549,212,47.7,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631975,460,59,2,47,7,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-11-06T16:47:54.727Z,2022-11-08T05:49:04Z,3900229585,56,Back,,,,,,,,,,,,,,,,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631989,461,12,2,47,7,3kfktv64h7kg7zryax1wktr5r,1,14.4,75.9,2022-11-06T16:47:54.769Z,2022-11-08T05:49:01Z,3900229677,167,,3900229637,141,100.0,3903058815,178,,3900229629,56,Back,3900229645,213,0.7,3900229633,140,33.6,3900229641,212,26.0,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632027,438,5,2,47,11,ed5nwjz5za3oyi20nxzgqivmx,1,73.2,-1,2022-11-06T16:47:58.321Z,2022-11-08T05:49:09Z,3900229835,56,Right,3900229839,233,462,3900229837,347,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631995,462,5,2,47,11,3kfktv64h7kg7zryax1wktr5r,0,26.8,101,2022-11-06T16:47:58.321Z,2022-11-08T05:49:09Z,3900229663,347,,3900229845,233,438,3900229661,56,Back,,,,,,,,,,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632095,440,1,2,47,15,ed5nwjz5za3oyi20nxzgqivmx,1,70.8,0,2022-11-06T16:48:02.065Z,2022-11-08T05:49:17Z,3900230139,56,Right,3900230147,213,1.5,3900230143,141,4.8,3900230137,107,,3902491495,189,,3900230145,212,4.0,3900230141,140,71.1,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483055719,833,1,2,47,15,ed5nwjz5za3oyi20nxzgqivmx,1,69.9,0.9,2022-11-06T16:48:02.427Z,2022-11-08T05:49:22Z,3903058971,178,,3902492065,212,4.4,3902492063,141,1.5,3902492061,140,74.1,3902492059,56,Right,3902492067,213,0.1,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483055729,834,1,2,47,15,ed5nwjz5za3oyi20nxzgqivmx,1,73.5,2,2022-11-06T16:48:02.604Z,2022-11-08T05:49:26Z,3903059093,178,,3902492123,213,1.6,3902492117,140,73.5,3902492115,56,Right,3902492119,141,14.7,3902492121,212,8.6,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632117,441,1,2,47,17,ed5nwjz5za3oyi20nxzgqivmx,1,80.1,15.9,2022-11-06T16:48:04.374Z,2022-11-08T05:49:37Z,3900230295,140,82.2,3900230299,212,8.6,3900230301,213,5.0,3900230293,56,Right,3903059193,178,,3900230297,141,3.7,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632139,442,1,2,47,21,ed5nwjz5za3oyi20nxzgqivmx,1,76.5,10.2,2022-11-06T16:48:08.314Z,2022-11-08T05:49:41Z,3900230403,140,75.6,3900230407,212,21.5,3900230401,56,Center,3900230405,141,41.8,3903059247,178,,3900230409,213,1.6,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632141,443,1,2,47,22,ed5nwjz5za3oyi20nxzgqivmx,1,75.6,41.8,2022-11-06T16:48:09.694Z,2022-11-08T05:49:44Z,3900230417,141,39.1,3900230413,56,Center,3900230421,213,3.4,3903059289,178,,3900230419,212,8.1,3900230415,140,68.1,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632203,444,1,2,47,24,ed5nwjz5za3oyi20nxzgqivmx,1,68.1,39.1,2022-11-06T16:48:11.049Z,2022-11-08T05:49:47Z,3900230679,140,73.4,3900230675,56,Left,3903059309,178,,3900230693,213,1.4,3900230685,141,83.5,3900230689,212,30.7,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632213,445,1,2,47,27,ed5nwjz5za3oyi20nxzgqivmx,0,72.5,83.9,2022-11-06T16:48:14.614Z,2022-11-08T05:49:50Z,3900230763,212,16.7,3900230757,56,Left,3900230765,213,6.2,3900230761,141,81.1,3900230759,140,88.3,3903059337,178,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632241,464,8,2,47,29,3kfktv64h7kg7zryax1wktr5r,1,13.5,19.4,2022-11-06T16:48:15.991Z,2022-11-08T05:49:57Z,3902492707,383,,3903059395,178,,3900230893,56,Back,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632325,446,1,2,47,33,ed5nwjz5za3oyi20nxzgqivmx,1,74.1,94.5,2022-11-06T16:48:20.302Z,2022-11-08T05:50:08Z,3900231349,141,82.9,3900231351,212,10.3,3903059483,178,,3900231355,213,4.0,3900231345,56,Left,3900231347,140,67.8,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632351,447,1,2,47,36,ed5nwjz5za3oyi20nxzgqivmx,1,67.8,82.9,2022-11-06T16:48:22.834Z,2022-11-08T05:50:15Z,3900231511,56,Center,3900231515,141,72.1,3900231519,213,5.8,3900231513,140,82.4,3903059545,178,,3900231517,212,17.0,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
