id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,assist,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2443351583,653,49,2,74,52,6hsriqr3ybvyg94w2k19oal50,1,43.9,31.1,2022-08-07T14:04:08.598Z,2022-08-10T05:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443351651,654,1,2,74,56,6hsriqr3ybvyg94w2k19oal50,1,43.9,31.1,2022-08-07T14:04:12.122Z,2022-08-10T05:02:07Z,3691625707,213,1.4,3696561875,178,,3691625705,212,16.0,3691625701,140,47.0,3691625699,56,Back,3691625703,141,54.2,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443351673,655,1,2,74,59,6hsriqr3ybvyg94w2k19oal50,1,46.4,52.4,2022-08-07T14:04:15.344Z,2022-08-10T04:40:58Z,3696551673,178,,3691625849,56,Center,3691625857,213,5.2,3691625855,212,18.8,3691625853,141,28.1,3691625851,140,55.0,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443351825,656,1,2,75,2,6hsriqr3ybvyg94w2k19oal50,1,56.1,27.5,2022-08-07T14:04:18.095Z,2022-08-10T04:40:59Z,3696551679,178,,3691626563,213,5.7,3691626559,141,4.9,3691626557,140,76.3,3691626561,212,26.2,3691626553,155,,3691626555,56,Right,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443768771,832,43,2,75,8,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-08-07T14:04:24.303Z,2022-08-08T13:47:51Z,3693881141,464,0,3693881137,286,0,3693881135,56,Right,3694230769,144,3,3693881147,467,450444,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443351847,657,1,2,75,9,6hsriqr3ybvyg94w2k19oal50,0,95.6,13.9,2022-08-07T14:04:25.094Z,2022-08-10T04:41:03Z,3691626671,213,1.6,3693881307,20,,3691626661,155,,3696551711,178,,3691626659,2,,3691626669,212,20.7,3693881305,224,,3691626665,140,94.7,czh4r9efdbw4fvdux0enl127e,M. Manhoef,3691626663,56,Center,3691626667,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443351883,669,12,2,75,10,20vymiy7bo8wkyxai3ew494fz,1,8.2,59,2022-08-07T14:04:26.141Z,2022-08-10T04:41:09Z,3691626891,15,,3696551739,178,,3691626837,140,20.3,3691626843,141,94.2,3691626851,213,1.1,3691626847,212,27.1,3691626833,56,Back,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443351915,670,1,2,75,12,20vymiy7bo8wkyxai3ew494fz,1,20.3,94.2,2022-08-07T14:04:28.474Z,2022-08-10T04:41:19Z,3691626995,141,84.2,3696551817,388,,3691626991,56,Back,3691626993,140,13.1,3691626999,213,3.9,3691626997,212,10.2,3691626989,3,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443351917,671,49,2,75,14,20vymiy7bo8wkyxai3ew494fz,1,13.1,84.2,2022-08-07T14:04:30.144Z,2022-08-10T04:41:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443351967,672,1,2,75,14,20vymiy7bo8wkyxai3ew494fz,1,13.1,84.2,2022-08-07T14:04:30.260Z,2022-08-10T04:41:29Z,3691627217,212,5.4,3691627219,213,2.4,3696551903,178,,3691627213,140,9.3,3691627211,56,Back,3691627215,141,89.6,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352019,673,1,2,75,18,20vymiy7bo8wkyxai3ew494fz,0,10.5,88.1,2022-08-07T14:04:34.116Z,2022-08-10T04:41:33Z,3696551949,178,,3691627489,155,,3691627501,1,,3691627499,213,6.2,3691627497,212,35.3,3691627493,140,43.9,3691627491,56,Back,3691627495,141,81.7,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352047,658,1,2,75,20,6hsriqr3ybvyg94w2k19oal50,0,55.9,23.8,2022-08-07T14:04:36.625Z,2022-08-10T04:41:38Z,3691627637,212,24.5,3691627639,213,0.3,3691627631,56,Center,3691627633,140,77.9,3691627635,141,35.8,3696551991,388,,3691627629,3,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352045,674,44,2,75,23,20vymiy7bo8wkyxai3ew494fz,1,22.3,64.4,2022-08-07T14:04:39.100Z,2022-08-10T06:22:48Z,3691627623,56,Back,3691627625,285,,3691627665,233,659,,,,,,,,,,,,,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352049,659,44,2,75,23,6hsriqr3ybvyg94w2k19oal50,0,77.7,35.6,2022-08-07T14:04:39.101Z,2022-08-10T04:41:47Z,3691627651,286,,3691627649,56,Center,3693901755,233,674,,,,,,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352071,675,1,2,75,23,20vymiy7bo8wkyxai3ew494fz,1,23.8,65.7,2022-08-07T14:04:39.140Z,2022-08-10T06:22:48Z,3696552125,388,,3691627739,140,32.4,3691627737,56,Back,3691627741,141,59.3,3691627743,212,10.0,3691627745,213,5.8,3691627735,3,,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352087,676,1,2,75,24,20vymiy7bo8wkyxai3ew494fz,1,32.4,59.3,2022-08-07T14:04:40.720Z,2022-08-10T04:41:55Z,3691627801,213,2.7,3691627799,212,5.2,3691627797,141,62.9,3691627793,56,Back,3696552155,178,,3691627795,140,28.0,3693881757,156,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352155,677,1,2,75,26,20vymiy7bo8wkyxai3ew494fz,0,29.3,60.8,2022-08-07T14:04:42.382Z,2022-08-10T04:41:58Z,3696552193,178,,3691628167,213,0.1,3691628169,1,,3691628163,141,72.1,3691628161,140,77.8,3691628157,155,,3691628159,56,Center,3691628165,212,51.5,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352187,660,49,2,75,31,6hsriqr3ybvyg94w2k19oal50,1,19,31,2022-08-07T14:04:47.051Z,2022-08-10T04:42:02Z,,,,,,,,,,,,,,,,,,,,,,,,,e84kqxlu2bzgcpu0x0cj3z8id,J. Houwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352237,661,1,2,75,32,6hsriqr3ybvyg94w2k19oal50,1,19,31,2022-08-07T14:04:48.428Z,2022-08-10T04:42:06Z,3696552265,178,,3691628615,141,56.7,3691628605,56,Back,3691628619,212,20.9,3691628609,140,29.9,3691628623,213,1.0,,,,,,,e84kqxlu2bzgcpu0x0cj3z8id,J. Houwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352299,662,1,2,75,35,6hsriqr3ybvyg94w2k19oal50,1,29.7,58.8,2022-08-07T14:04:51.337Z,2022-08-10T04:42:08Z,3691628959,56,Back,3691628961,140,32.9,3691628963,141,76.8,3691628965,212,12.7,3696552283,178,,3691628969,213,1.3,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352319,663,1,2,75,38,6hsriqr3ybvyg94w2k19oal50,1,31,72.8,2022-08-07T14:04:54.694Z,2022-08-10T04:42:12Z,3691629095,140,31.8,3696552309,178,,3691629101,213,4.8,3691629093,56,Back,3691629099,212,21.8,3691629097,141,40.7,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352359,664,1,2,75,40,6hsriqr3ybvyg94w2k19oal50,0,31.8,40.7,2022-08-07T14:04:56.727Z,2022-08-10T04:42:18Z,3691629339,213,0.8,3691629337,212,49.2,3691629341,1,,3691629333,140,64.8,3691629331,56,Left,3696552365,178,,3691629329,157,,3691629335,141,92.1,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352357,678,44,2,75,44,20vymiy7bo8wkyxai3ew494fz,1,34.6,8.5,2022-08-07T14:04:59.896Z,2022-08-10T06:22:49Z,3691629461,233,665,3691629327,285,,3691629325,56,Back,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352377,665,44,2,75,44,6hsriqr3ybvyg94w2k19oal50,0,65.4,91.5,2022-08-07T14:04:59.897Z,2022-08-10T04:42:25Z,3693901759,233,678,3691629417,286,,3691629415,56,Left,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352381,679,1,2,75,44,20vymiy7bo8wkyxai3ew494fz,1,29.6,12.5,2022-08-07T14:04:59.937Z,2022-08-10T06:22:49Z,3696552457,388,,3691629435,140,44.4,3691629433,56,Back,3691629431,3,,3691629441,213,0.6,3691629437,141,28.0,3691629439,212,18.8,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352413,680,1,2,75,46,20vymiy7bo8wkyxai3ew494fz,1,44.4,28,2022-08-07T14:05:02.840Z,2022-08-10T04:42:33Z,3691629627,56,Back,3691629635,141,27.9,3696552495,388,,3691629631,140,34.9,3691629637,212,10.0,3691629639,213,3.1,3691629623,3,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444264875,938,67,2,75,48,20vymiy7bo8wkyxai3ew494fz,1,37.1,26.9,2022-08-07T14:05:04.650Z,2022-08-10T06:22:49Z,3696570761,233,894,,,,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444264873,894,67,2,75,48,6hsriqr3ybvyg94w2k19oal50,0,62.9,73.1,2022-08-07T14:05:04.651Z,2022-08-10T05:20:43Z,3696570773,233,938,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352421,681,61,2,75,48,20vymiy7bo8wkyxai3ew494fz,0,34.9,27.9,2022-08-07T14:05:04.664Z,2022-08-10T06:22:50Z,3691629671,56,Back,3696552551,178,,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352451,666,3,2,75,51,6hsriqr3ybvyg94w2k19oal50,0,69.3,76,2022-08-07T14:05:07.521Z,2022-08-10T04:42:50Z,3691629955,233,682,3691629839,286,,3691629837,56,Center,3693882433,465,,3696552627,178,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352461,682,7,2,75,51,20vymiy7bo8wkyxai3ew494fz,1,30.7,24,2022-08-07T14:05:07.812Z,2022-08-10T04:42:55Z,3696552667,178,,3691629917,233,666,3691629877,56,Back,3691629879,285,,3693882525,383,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352469,683,49,2,75,53,20vymiy7bo8wkyxai3ew494fz,1,31.4,13.5,2022-08-07T14:05:09.440Z,2022-08-10T04:43:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352483,684,1,2,75,53,20vymiy7bo8wkyxai3ew494fz,0,32.3,11.7,2022-08-07T14:05:09.590Z,2022-08-10T04:43:15Z,3696552817,389,,3691630003,212,2.3,3691629999,140,34.5,3691630001,141,11.7,3691629997,56,Back,3691630005,213,0.0,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352497,667,61,2,75,53,6hsriqr3ybvyg94w2k19oal50,1,64.7,91.7,2022-08-07T14:05:09.650Z,2022-08-10T04:43:21Z,3691630081,56,Left,3696552861,178,,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352521,685,50,2,75,56,20vymiy7bo8wkyxai3ew494fz,1,35.8,9,2022-08-07T14:05:12.135Z,2022-08-10T04:43:27Z,3691630337,233,668,3691630185,286,,3691630183,56,Back,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352533,668,7,2,75,56,6hsriqr3ybvyg94w2k19oal50,1,64.2,91,2022-08-07T14:05:12.634Z,2022-08-10T04:43:31Z,3691630301,233,685,3691630245,285,,3693882745,383,,3691630241,56,Left,3696552923,178,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352539,669,49,2,75,57,6hsriqr3ybvyg94w2k19oal50,1,63.8,95.6,2022-08-07T14:05:13.354Z,2022-08-10T04:43:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352557,670,1,2,75,58,6hsriqr3ybvyg94w2k19oal50,1,63.8,95.6,2022-08-07T14:05:14.365Z,2022-08-10T04:43:38Z,3691630383,141,93.6,3691630381,140,54.9,3691630379,56,Left,3691630385,212,9.4,3696552971,178,,3691630387,213,3.3,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352607,671,1,2,76,0,6hsriqr3ybvyg94w2k19oal50,1,54.9,93.6,2022-08-07T14:05:16.222Z,2022-08-10T04:43:43Z,3696552987,178,,3691630637,213,4.0,3691630631,140,40.6,3691630633,141,70.2,3691630635,212,21.9,3691630629,56,Back,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352679,672,1,2,76,3,6hsriqr3ybvyg94w2k19oal50,1,43,69,2022-08-07T14:05:18.975Z,2022-08-10T04:43:47Z,3691631123,212,16.2,3696553017,178,,3691631121,141,45.2,3691631117,56,Back,3691631119,140,43.6,3691631125,213,4.8,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352705,673,1,2,76,11,6hsriqr3ybvyg94w2k19oal50,1,53.7,34.4,2022-08-07T14:05:27.049Z,2022-08-10T04:43:51Z,3696553051,178,,3691631255,56,Center,3691631259,141,49.6,3691631257,140,68.7,3691631261,212,18.8,3691631263,213,0.6,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352715,674,1,2,76,12,6hsriqr3ybvyg94w2k19oal50,1,68.7,49.6,2022-08-07T14:05:28.062Z,2022-08-10T04:43:58Z,3691631311,56,Center,3691631313,140,66.7,3696553103,178,,3691631349,156,,3691631315,141,47.6,3691631323,213,3.7,3691631319,212,2.5,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352765,675,1,2,76,13,6hsriqr3ybvyg94w2k19oal50,1,66.7,47.6,2022-08-07T14:05:28.893Z,2022-08-10T04:44:02Z,3691631553,140,65.8,3696553143,178,,3691631551,56,Center,3691631559,213,1.6,3691631557,212,12.5,3691631555,141,65.9,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352773,676,1,2,76,13,6hsriqr3ybvyg94w2k19oal50,0,65.8,65.9,2022-08-07T14:05:29.695Z,2022-08-10T04:44:07Z,3691631605,140,67.1,3691631611,213,6.0,3691631603,56,Center,3691631609,212,1.4,3696553173,178,,3691631607,141,65.4,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265077,944,67,2,76,13,20vymiy7bo8wkyxai3ew494fz,1,40.4,34.6,2022-08-07T14:05:29.724Z,2022-08-10T06:22:50Z,3696571579,233,906,,,,,,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265075,906,67,2,76,13,6hsriqr3ybvyg94w2k19oal50,0,59.6,65.4,2022-08-07T14:05:29.725Z,2022-08-10T05:22:12Z,3696571587,233,944,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352749,686,61,2,76,13,20vymiy7bo8wkyxai3ew494fz,1,39.9,37.4,2022-08-07T14:05:29.774Z,2022-08-10T06:22:50Z,3691631473,56,Back,3696553225,178,,,,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352845,677,1,2,76,17,6hsriqr3ybvyg94w2k19oal50,1,55,70.7,2022-08-07T14:05:33.143Z,2022-08-10T04:44:19Z,3696553267,178,,3691631987,141,78.6,3691631989,212,6.3,3691631983,56,Center,3693883115,3,,3691631991,213,1.0,3691631985,140,58.1,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352885,678,1,2,76,19,6hsriqr3ybvyg94w2k19oal50,1,58.1,78.6,2022-08-07T14:05:35.844Z,2022-08-10T04:44:24Z,3696553309,178,,3691632175,56,Center,3691632181,212,10.0,3691632183,213,5.9,3691632179,141,72.6,3691632177,140,66.8,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352931,679,1,2,76,23,6hsriqr3ybvyg94w2k19oal50,1,67.9,72.8,2022-08-07T14:05:39.097Z,2022-08-10T04:44:29Z,3691632411,213,0.1,3691632401,155,,3691632403,56,Center,3691632405,140,85.2,3696553339,178,,3691632409,212,18.3,3691632407,141,75.6,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352959,680,1,2,76,24,6hsriqr3ybvyg94w2k19oal50,1,85.2,75.6,2022-08-07T14:05:40.702Z,2022-08-10T04:44:35Z,3691632537,141,70.5,3691632539,212,3.5,3691632541,213,4.6,3691632535,140,84.8,3696553371,178,,3691632533,56,Center,3691632531,3,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352967,681,61,2,76,25,6hsriqr3ybvyg94w2k19oal50,0,84.8,70.5,2022-08-07T14:05:41.192Z,2022-08-10T04:44:44Z,3691632575,56,Center,3696553433,178,,,,,,,,,,,,,,,,,,,,cty7nsrs5yn785m330c2gbwq2,N. Frederiksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352965,687,12,2,76,25,20vymiy7bo8wkyxai3ew494fz,1,12.8,35.8,2022-08-07T14:05:41.861Z,2022-08-10T04:44:49Z,3691632565,141,36.3,3691632561,56,Back,3696553459,178,,3691632563,140,32.5,3691632567,212,20.7,3691632569,213,0.0,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352973,688,49,2,76,28,20vymiy7bo8wkyxai3ew494fz,1,33.2,36.7,2022-08-07T14:05:44.303Z,2022-08-10T04:44:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444265273,951,43,2,76,28,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-08-07T14:05:44.303Z,2022-08-10T05:23:29Z,3696572377,144,82,3696572351,178,0,,,,,,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443352991,689,3,2,76,28,20vymiy7bo8wkyxai3ew494fz,0,34.8,30.1,2022-08-07T14:05:44.692Z,2022-08-10T04:45:05Z,3691632667,286,,3696553573,178,,3693883707,464,,3691633027,233,682,3691632663,56,Back,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443353045,682,7,2,76,29,6hsriqr3ybvyg94w2k19oal50,1,65.2,69.9,2022-08-07T14:05:45.303Z,2022-08-10T04:45:12Z,3691633019,285,,3691632935,56,Center,3696553617,178,,3693883751,383,,3691633015,233,689,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443353049,683,4,2,76,30,6hsriqr3ybvyg94w2k19oal50,1,65.3,70.2,2022-08-07T14:05:46.173Z,2022-08-10T04:45:16Z,3691632955,152,,3691632959,286,,3691632957,265,,3691632973,233,690,3691632951,13,,3691632953,56,Center,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443353029,690,4,2,76,30,20vymiy7bo8wkyxai3ew494fz,0,34.7,29.8,2022-08-07T14:05:46.174Z,2022-08-10T04:45:16Z,3691633013,233,683,3691632825,13,,3691632831,265,,3691632833,285,,3696553649,178,,3691632827,56,Back,3691632829,152,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443353559,684,1,2,77,11,6hsriqr3ybvyg94w2k19oal50,0,69.5,71,2022-08-07T14:06:27.513Z,2022-08-10T04:45:19Z,3691635647,152,,3691635649,56,Center,3691635645,155,,3691635663,213,5.8,3691635659,212,26.8,3691635653,141,51.6,3696553685,178,,3691635651,140,91.7,cty7nsrs5yn785m330c2gbwq2,N. Frederiksen,3691635643,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443353599,691,12,2,77,13,20vymiy7bo8wkyxai3ew494fz,1,10.1,52.2,2022-08-07T14:06:29.138Z,2022-08-10T04:45:25Z,3691635855,56,Back,3696553715,388,,3691635859,141,65.5,3691635857,140,25.9,3691635861,212,18.9,3691635875,15,,3691635863,213,0.5,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443353639,685,15,2,77,15,6hsriqr3ybvyg94w2k19oal50,1,73.6,46,2022-08-07T14:06:31.484Z,2022-08-10T04:45:31Z,3691636071,56,Center,3691637815,102,51.7,3691637813,78,,3691636069,18,,3691637841,147,48.2,3696553755,178,,3691637835,146,83.7,3691637827,328,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,3691637375,82,,3691637863,233,692,3691637831,458,,3691637371,20,,3691638301,108,,3691637821,215,3691637475,24,3691637843,230,97.6,3691637819,103,3691637845,231,,,,,19,,,,49.5,,,
2443353621,692,10,2,77,16,20vymiy7bo8wkyxai3ew494fz,1,13.2,58.2,2022-08-07T14:06:32.023Z,2022-08-10T04:45:36Z,3691635981,56,Back,3696553787,178,,3691635979,94,,3691637453,233,685,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443353753,686,1,2,77,18,6hsriqr3ybvyg94w2k19oal50,1,61,53.1,2022-08-07T14:06:34.633Z,2022-08-10T04:45:42Z,3691636633,212,16.7,3691636631,141,30.1,3696553817,178,,3691636629,140,66.6,3691636627,56,Center,3691636635,213,5.1,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443353795,687,1,2,77,23,6hsriqr3ybvyg94w2k19oal50,0,66.6,30.1,2022-08-07T14:06:39.009Z,2022-08-10T04:45:46Z,3691636895,140,100.0,3691636891,155,,3691636893,56,Center,3691636899,212,46.4,3691636897,141,72.9,3691636901,213,0.7,3691636903,1,,3696553837,178,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
