id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2503426989,693,1,2,65,42,89w5c6pw7vn0dxypi61tt0g4k,0,55.2,73.6,2023-02-03T20:28:28.811Z,2023-02-06T11:39:40Z,4009684779,140,55.5,4009684785,213,4.9,4009684781,141,71.4,4009684849,236,,4009684783,212,1.5,4017138715,178,,4009684855,286,,4009684851,233,553,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,4009684777,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2503426985,553,74,2,65,42,3ebril33e08ddzob4bhq8awsr,1,41.8,29.9,2023-02-03T20:28:28.872Z,2023-02-06T11:39:43Z,4009684891,233,693,4017138789,178,,4009684763,285,,4009684761,56,Back,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427015,554,49,2,65,44,3ebril33e08ddzob4bhq8awsr,1,43,23,2023-02-03T20:28:30.747Z,2023-02-06T11:40:15Z,,,,,,,,,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427049,555,1,2,65,44,3ebril33e08ddzob4bhq8awsr,1,43,23,2023-02-03T20:28:30.834Z,2023-02-06T11:40:20Z,4009685113,141,34.9,4009685121,213,2.0,4009685109,56,Back,4009685111,140,39.2,4009685117,212,9.0,4017139097,178,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427171,556,1,2,65,47,3ebril33e08ddzob4bhq8awsr,1,38.9,34.7,2023-02-03T20:28:33.207Z,2023-02-06T11:40:24Z,4009685779,140,13.6,4009685781,141,44.6,4009685785,213,2.9,4009685777,56,Back,4017139325,178,,4009685783,212,27.4,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427275,557,1,2,65,54,3ebril33e08ddzob4bhq8awsr,1,13.2,43.4,2023-02-03T20:28:40.954Z,2023-02-06T11:40:29Z,4009686363,1,,4017139461,178,,4009686353,141,17.9,4009686349,56,Right,4009686357,212,49.3,4009686347,155,,4009686361,213,5.9,4009686351,140,57.2,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427309,558,1,2,65,58,3ebril33e08ddzob4bhq8awsr,1,57.3,18.5,2023-02-03T20:28:44.958Z,2023-02-06T11:40:35Z,4017139745,178,,4009686513,212,14.4,4009686505,155,,4009686507,56,Back,4009686511,141,30.4,4009686515,213,2.5,4009686509,140,45.9,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427337,559,1,2,66,0,3ebril33e08ddzob4bhq8awsr,1,45.9,30.4,2023-02-03T20:28:46.223Z,2023-02-06T11:40:39Z,4009686679,140,54.8,4009686681,141,17.2,4009686685,213,5.5,4017139815,178,,4009686675,56,Right,4009686683,212,13.0,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427359,560,1,2,66,2,3ebril33e08ddzob4bhq8awsr,1,54.9,17.2,2023-02-03T20:28:48.176Z,2023-02-06T11:40:42Z,4009686811,212,12.5,4017139859,178,,4009686809,141,28.7,4009686807,140,45.6,4009686813,213,2.5,4009686805,56,Back,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427411,561,1,2,66,3,3ebril33e08ddzob4bhq8awsr,0,45.6,28.7,2023-02-03T20:28:49.410Z,2023-02-06T11:40:45Z,4009687143,213,5.5,4009687141,212,29.7,4017139887,178,,4009687137,140,66.3,4009687139,141,0.0,4009687133,155,,4009687135,56,Right,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427415,562,5,2,66,7,3ebril33e08ddzob4bhq8awsr,0,70.6,-1,2023-02-03T20:28:53.669Z,2023-02-06T11:40:50Z,4009688069,233,694,4009687159,56,Right,4009687161,347,,,,,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427549,694,5,2,66,7,89w5c6pw7vn0dxypi61tt0g4k,1,29.4,101,2023-02-03T20:28:53.669Z,2023-02-06T11:40:50Z,4009687999,347,,4009687997,56,Back,4009688059,233,562,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427687,695,1,2,66,25,89w5c6pw7vn0dxypi61tt0g4k,1,27.2,100,2023-02-03T20:29:11.431Z,2023-02-06T11:40:55Z,4009688771,212,4.6,4009688769,141,95.1,4009688763,107,,4009688765,56,Back,4009688773,213,4.3,4009688767,140,25.5,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427697,696,1,2,66,26,89w5c6pw7vn0dxypi61tt0g4k,0,26,95.4,2023-02-03T20:29:12.338Z,2023-02-06T11:40:58Z,4009688813,140,40.8,4009688819,213,6.1,4009688821,1,,4009688811,56,Back,4009688815,141,90.6,4017140015,178,,4009688809,157,,4009688817,212,15.9,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427755,563,1,2,66,27,3ebril33e08ddzob4bhq8awsr,1,56.5,13,2023-02-03T20:29:14.020Z,2023-02-06T11:41:03Z,4009689099,213,5.7,4009689093,140,64.8,4017140115,388,,4009689095,141,4.0,4009689091,56,Right,4009689089,3,,4009689097,212,10.6,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427761,564,49,2,66,29,3ebril33e08ddzob4bhq8awsr,1,64.8,4.3,2023-02-03T20:29:15.756Z,2023-02-06T11:41:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427791,565,1,2,66,31,3ebril33e08ddzob4bhq8awsr,1,64.8,4.3,2023-02-03T20:29:17.510Z,2023-02-06T11:41:11Z,4009689287,213,3.1,4009689279,56,Right,4009689285,212,8.8,4009689281,140,56.4,4017140221,178,,4009689283,141,4.4,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427801,566,1,2,66,32,3ebril33e08ddzob4bhq8awsr,0,56.5,4.6,2023-02-03T20:29:18.853Z,2023-02-06T11:41:15Z,4009689329,56,Right,4017140293,178,,4009689337,213,0.3,4009689335,212,13.6,4009689333,141,9.8,4009689331,140,69.0,4009689327,155,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427875,697,1,2,66,34,89w5c6pw7vn0dxypi61tt0g4k,0,26.8,89.4,2023-02-03T20:29:20.231Z,2023-02-06T11:41:19Z,4009689711,1,,4017140329,388,,4009689703,140,61.6,4009689709,213,6.0,4009689705,141,72.1,4009689701,56,Center,4009689699,157,,4009689707,212,38.4,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503427969,567,1,2,66,38,3ebril33e08ddzob4bhq8awsr,1,34.5,31.4,2023-02-03T20:29:24.502Z,2023-02-06T11:41:24Z,4009690223,141,41.3,4017140401,178,,4009690221,140,12.0,4009690225,212,24.6,4009690219,56,Back,4009690227,213,2.9,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428029,568,1,2,66,42,3ebril33e08ddzob4bhq8awsr,1,12.7,40,2023-02-03T20:29:28.626Z,2023-02-06T11:41:28Z,4009690525,141,16.0,4009690521,56,Right,4009690527,212,47.3,4009690519,155,,4009690529,213,5.9,4009690523,140,55.0,4009690531,1,,4017140467,178,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428111,569,1,2,66,46,3ebril33e08ddzob4bhq8awsr,1,55,16,2023-02-03T20:29:32.764Z,2023-02-06T11:41:31Z,4009690991,140,40.3,4009690995,212,16.6,4009690989,56,Back,4017140549,178,,4009690999,213,3.5,4009690993,141,7.0,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428163,570,1,2,66,51,3ebril33e08ddzob4bhq8awsr,1,64.1,7.6,2023-02-03T20:29:37.724Z,2023-02-06T11:41:36Z,4017140613,178,,4009691261,141,17.6,4009691265,213,0.5,4009691257,56,Right,4009691259,140,74.9,4009691263,212,13.2,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428193,571,1,2,66,53,3ebril33e08ddzob4bhq8awsr,0,83.5,14.9,2023-02-03T20:29:39.888Z,2023-02-06T11:41:39Z,4009691429,141,38.2,4009691423,56,Center,4017140661,178,,4009691435,212,16.9,4011403957,20,,4009691421,155,,4009691425,140,89.0,4009691439,213,1.2,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,4011403955,224,4009691419,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428365,698,12,2,66,55,89w5c6pw7vn0dxypi61tt0g4k,1,13.3,51.8,2023-02-03T20:29:41.179Z,2023-02-06T11:41:44Z,4009692243,213,1.2,4017140727,178,,4009692235,140,23.6,4009692231,56,Back,4009692241,212,32.3,4009692239,141,96.5,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428397,572,1,2,67,2,3ebril33e08ddzob4bhq8awsr,1,71.1,8.6,2023-02-03T20:29:48.375Z,2023-02-06T11:42:49Z,4009692369,212,6.0,4017141679,178,,4009692363,56,Right,4009692371,213,3.0,4009692365,140,65.4,4009692367,141,9.8,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428445,573,1,2,67,2,3ebril33e08ddzob4bhq8awsr,1,66,10.9,2023-02-03T20:29:49.008Z,2023-02-06T11:42:52Z,4009692631,212,16.4,4009692629,141,26.0,4017141713,178,,4009692627,140,78.2,4009692633,213,0.7,4009692625,56,Center,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428491,574,1,2,67,5,3ebril33e08ddzob4bhq8awsr,1,80.4,22.4,2023-02-03T20:29:51.742Z,2023-02-06T11:42:56Z,4009692907,212,14.1,4017141787,178,,4009692901,56,Right,4009692905,141,3.4,4009692909,213,4.3,4009692903,140,75.0,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428559,575,1,2,67,9,3ebril33e08ddzob4bhq8awsr,1,75,4.1,2023-02-03T20:29:55.686Z,2023-02-06T11:43:00Z,4009693245,213,0.9,4017141853,178,,4009693241,141,28.0,4009693239,140,88.1,4009693237,56,Center,4009693243,212,21.3,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428563,576,50,2,67,10,3ebril33e08ddzob4bhq8awsr,1,87.9,29.3,2023-02-03T20:29:56.921Z,2023-02-06T11:43:06Z,4011902833,233,968,4011403971,286,,4009693269,56,Center,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503758419,968,7,2,67,11,89w5c6pw7vn0dxypi61tt0g4k,1,12.1,70.7,2023-02-03T20:29:57.661Z,2023-02-06T12:14:03Z,4017141983,178,,4011902785,233,576,4011404001,285,,4011403999,56,Back,4011404003,384,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428605,700,49,2,67,13,89w5c6pw7vn0dxypi61tt0g4k,1,9.2,77.5,2023-02-03T20:29:59.790Z,2023-02-06T11:43:13Z,,,,,,,,,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428627,701,1,2,67,14,89w5c6pw7vn0dxypi61tt0g4k,1,9.2,77.5,2023-02-03T20:30:00.704Z,2023-02-06T11:43:18Z,4009693559,141,95.3,4017142167,178,,4009693563,213,1.3,4009693557,140,13.0,4009693555,56,Back,4009693561,212,12.7,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428655,702,1,2,67,17,89w5c6pw7vn0dxypi61tt0g4k,0,13.5,96.5,2023-02-03T20:30:03.238Z,2023-02-06T11:43:21Z,4009693725,56,Back,4009693733,213,5.7,4009693727,140,36.9,4017142235,178,,4009693729,141,74.1,4009693723,155,,4009693731,212,28.9,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428681,577,8,2,67,19,3ebril33e08ddzob4bhq8awsr,1,64.2,28.3,2023-02-03T20:30:05.128Z,2023-02-06T11:43:36Z,4017142455,178,,4011404255,384,,4009693867,56,Center,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428697,703,1,2,67,20,89w5c6pw7vn0dxypi61tt0g4k,1,32.7,74.7,2023-02-03T20:30:06.271Z,2023-02-06T11:44:04Z,4017142895,178,,4009693947,212,10.1,4009693941,56,Back,4009693945,141,68.8,4009693949,213,5.9,4009693943,140,41.5,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428709,704,1,2,67,22,89w5c6pw7vn0dxypi61tt0g4k,0,41.5,68.8,2023-02-03T20:30:08.075Z,2023-02-06T11:44:10Z,4009694009,213,1.2,4009694003,140,43.2,4009694007,212,5.5,4009694001,56,Back,4009694005,141,76.4,4017142985,178,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428729,578,8,2,67,23,3ebril33e08ddzob4bhq8awsr,1,59.1,20.8,2023-02-03T20:30:09.094Z,2023-02-06T11:44:24Z,4017143147,178,,4009694143,56,Right,4011499795,383,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428755,579,3,2,67,24,3ebril33e08ddzob4bhq8awsr,0,61.8,16.8,2023-02-03T20:30:10.997Z,2023-02-06T11:44:40Z,4009694243,56,Right,4009694245,286,,4017143441,178,,4011501387,465,,4009694327,233,705,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428761,705,7,2,67,25,89w5c6pw7vn0dxypi61tt0g4k,0,38.2,83.2,2023-02-03T20:30:11.066Z,2023-02-06T11:44:43Z,4009694261,56,Back,4017143497,178,,4009694311,233,579,4011501653,383,,4009694263,285,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428809,581,49,2,67,27,3ebril33e08ddzob4bhq8awsr,1,56,4.6,2023-02-03T20:30:13.369Z,2023-02-06T11:44:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428803,580,1,2,67,27,3ebril33e08ddzob4bhq8awsr,0,53.7,4,2023-02-03T20:30:13.417Z,2023-02-06T11:44:48Z,4009694487,56,Right,4009694497,1,,4009695229,286,,4009694489,140,56.4,4009694491,141,4.0,4009695225,233,706,4009694485,157,,4009694493,212,2.8,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,4017143583,178,4009695223,236,,4009694495,213,0,,,,,,,,,,,,,,,,,,,,,,
2503428795,706,74,2,67,27,89w5c6pw7vn0dxypi61tt0g4k,1,40.9,98.6,2023-02-03T20:30:13.512Z,2023-02-06T11:44:53Z,4017143683,178,,4009694449,56,Back,4009694451,285,,4009695235,233,580,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428877,582,5,2,67,27,3ebril33e08ddzob4bhq8awsr,1,57.8,-1.5,2023-02-03T20:30:14.005Z,2023-02-06T11:44:57Z,4009694895,233,707,4009694839,347,,4009694835,56,Right,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503428805,707,5,2,67,27,89w5c6pw7vn0dxypi61tt0g4k,0,42.2,101.5,2023-02-03T20:30:14.005Z,2023-02-06T11:44:58Z,4009694505,56,Back,4009694943,233,582,4009694507,347,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429251,583,1,2,67,49,3ebril33e08ddzob4bhq8awsr,0,57.7,0,2023-02-03T20:30:35.410Z,2023-02-06T11:45:04Z,4009696961,213,0.3,4009696951,107,,4009696955,140,81.5,4009696957,141,7.6,4009699785,189,,4009696963,1,,4009696959,212,25.8,4009696953,56,Right,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429219,708,61,2,67,50,89w5c6pw7vn0dxypi61tt0g4k,1,14.5,90.3,2023-02-03T20:30:36.362Z,2023-02-06T11:45:16Z,4011509783,189,,4009696783,56,Back,4017144057,178,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429255,584,61,2,67,52,3ebril33e08ddzob4bhq8awsr,1,82.9,8,2023-02-03T20:30:38.233Z,2023-02-06T13:37:51Z,4009699849,189,,4009696981,56,Right,4017144109,178,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429233,709,49,2,67,54,89w5c6pw7vn0dxypi61tt0g4k,1,4.7,95.6,2023-02-03T20:30:40.828Z,2023-02-06T11:45:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429283,710,1,2,67,54,89w5c6pw7vn0dxypi61tt0g4k,0,2.3,98.3,2023-02-03T20:30:40.940Z,2023-02-06T11:45:30Z,4009697133,212,14.9,4009697127,56,Back,4009697125,157,,4009697135,213,0.1,4009697131,141,100.0,4009697129,140,16.4,4009697137,1,,4017144275,178,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429271,585,43,2,67,57,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-02-03T20:30:43.930Z,2023-02-03T20:30:45Z,4009697059,56,Right,4009697063,141,8.0,4009697167,144,1,4009697061,140,82.9,4009697065,212,0,4009697067,213,3.1,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429381,586,5,2,67,58,3ebril33e08ddzob4bhq8awsr,1,85.8,-1.6,2023-02-03T20:30:44.143Z,2023-02-06T11:45:34Z,4009697749,233,711,4009697691,347,,4009697687,56,Right,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429293,711,5,2,67,58,89w5c6pw7vn0dxypi61tt0g4k,0,14.2,101.6,2023-02-03T20:30:44.143Z,2023-02-06T11:45:34Z,4009697187,347,,4009697795,233,586,4009697185,56,Back,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429413,587,1,2,68,3,3ebril33e08ddzob4bhq8awsr,1,76.8,0,2023-02-03T20:30:49.055Z,2023-02-06T11:47:41Z,4009697883,212,25.7,4009697875,107,,4009697877,56,Center,4009698235,189,,4009697881,141,28.7,4009697885,213,1.0,4009697879,140,91.0,4009697887,1,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429415,588,61,2,68,5,3ebril33e08ddzob4bhq8awsr,1,90.5,29.2,2023-02-03T20:30:51.744Z,2023-02-06T11:47:47Z,4009697927,189,,4017146705,178,,4009697891,56,Center,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429459,712,12,2,68,7,89w5c6pw7vn0dxypi61tt0g4k,1,9.1,58.7,2023-02-03T20:30:53.590Z,2023-02-06T11:47:55Z,4009698141,141,100.0,4009698145,213,0.9,4009698139,140,29.6,4009698211,167,,4009698137,56,Back,4017146871,178,,4009698143,212,36.3,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429505,589,5,2,68,11,3ebril33e08ddzob4bhq8awsr,1,65.8,-1.4,2023-02-03T20:30:57.121Z,2023-02-06T11:47:57Z,4009698401,233,713,4009698373,56,Right,4009698375,347,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429463,713,5,2,68,11,89w5c6pw7vn0dxypi61tt0g4k,0,34.2,101.4,2023-02-03T20:30:57.121Z,2023-02-06T11:47:58Z,4009698425,233,589,4009698169,347,,4009698167,56,Back,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429529,590,1,2,68,13,3ebril33e08ddzob4bhq8awsr,1,62,0,2023-02-03T20:30:59.612Z,2023-02-06T11:48:03Z,4009698505,107,,4009698513,212,9.3,4009698507,56,Right,4009698509,140,64.4,4009698511,141,12.7,4009698515,213,1.3,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429579,591,1,2,68,15,3ebril33e08ddzob4bhq8awsr,1,64.2,13.6,2023-02-03T20:31:01.957Z,2023-02-06T11:48:06Z,4009698825,56,Right,4009698833,213,2.8,4017147029,178,,4009698827,140,50.6,4009698829,141,20.5,4009698831,212,15.0,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429659,592,1,2,68,18,3ebril33e08ddzob4bhq8awsr,1,47.2,23.8,2023-02-03T20:31:04.464Z,2023-02-06T11:48:08Z,4009699241,212,19.3,4017147061,178,,4009699239,141,52.2,4009699243,213,1.6,4009699237,140,46.2,4009699235,56,Back,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429703,593,1,2,68,24,3ebril33e08ddzob4bhq8awsr,0,58.3,68.7,2023-02-03T20:31:10.395Z,2023-02-06T11:48:13Z,4009699489,140,100.0,4017147135,178,,4009699495,213,6.3,4009699491,141,68.6,4009699497,1,,4009699485,155,,4009699493,212,45.0,4009699487,56,Center,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429711,594,5,2,68,27,3ebril33e08ddzob4bhq8awsr,0,101.1,71.4,2023-02-03T20:31:13.685Z,2023-02-06T11:48:17Z,4009699573,233,714,4009699533,346,,4009699531,56,Center,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503429707,714,5,2,68,27,89w5c6pw7vn0dxypi61tt0g4k,1,-1.1,28.6,2023-02-03T20:31:13.685Z,2023-02-06T11:48:18Z,4009699539,233,594,4009699519,56,Back,4009699521,346,,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503430137,715,1,2,68,56,89w5c6pw7vn0dxypi61tt0g4k,0,5.3,54,2023-02-03T20:31:42.737Z,2023-02-06T11:48:34Z,4009701883,56,Left,4009701889,212,67.9,4009701895,74,,4009701891,213,0.4,4009701885,140,65.5,4009701881,124,,4009701893,1,,4009701887,141,90.3,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503430161,595,61,2,69,1,3ebril33e08ddzob4bhq8awsr,0,29,7,2023-02-03T20:31:47.648Z,2023-02-06T11:48:44Z,4009701997,56,Back,4017147831,178,,,,,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503430231,716,1,2,69,6,89w5c6pw7vn0dxypi61tt0g4k,1,69.1,97.4,2023-02-03T20:31:52.202Z,2023-02-06T11:48:54Z,4009702323,212,12.8,4009702317,140,56.9,4017148049,178,,4009702327,213,3.1,4009702319,141,97.4,4009702313,56,Left,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503430237,717,1,2,69,9,89w5c6pw7vn0dxypi61tt0g4k,0,57.2,97.5,2023-02-03T20:31:55.489Z,2023-02-06T11:48:57Z,4009702387,213,5.6,4009702385,212,24.2,4009702381,140,75.1,4009702379,56,Center,4017148097,178,,4009702383,141,75.0,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
