id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/9/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2461971019,640,43,2,69,24,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:56:59.866Z,2022-09-18T13:57:52Z,3790672105,56,Left,3790674299,144,50,3790672107,286,0,,,,,,,,,,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971007,635,43,2,69,24,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-09-18T13:56:59.867Z,2022-09-18T13:57:49Z,3790672073,285,0,3790672167,233,640,3790672071,56,Back,3790674117,144,7,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971037,636,49,2,69,25,24fvcruwqrqvqa3aonf8c3zuy,1,34.6,26.4,2022-09-18T13:57:00.706Z,2022-09-21T06:05:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971045,637,1,2,69,25,24fvcruwqrqvqa3aonf8c3zuy,1,34.3,26.4,2022-09-18T13:57:00.752Z,2022-09-21T06:05:19Z,3790672267,140,41.0,3790672265,56,Back,3790672271,141,17.6,3795926067,178,,3790672275,212,9.2,3790672281,213,5.6,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971055,638,1,2,69,28,24fvcruwqrqvqa3aonf8c3zuy,0,39.7,16.5,2022-09-18T13:57:03.695Z,2022-09-21T06:05:30Z,3790672315,140,68.1,3790672311,155,,3790672321,213,6.2,3795926237,178,,3790672313,56,Right,3790672317,141,13.5,3790672319,212,29.9,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971063,642,49,2,69,29,20vymiy7bo8wkyxai3ew494fz,1,35.1,76.4,2022-09-18T13:57:05.292Z,2022-09-21T06:05:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971077,643,1,2,69,30,20vymiy7bo8wkyxai3ew494fz,1,35.1,76.4,2022-09-18T13:57:05.884Z,2022-09-21T06:05:46Z,3790672459,56,Back,3790672461,140,44.9,3790672465,212,12.5,3790672467,213,5.7,3790672463,141,66.0,3795926417,178,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971131,644,1,2,69,34,20vymiy7bo8wkyxai3ew494fz,1,42.5,54.5,2022-09-18T13:57:10.275Z,2022-09-21T06:05:57Z,3790672759,213,5.0,3790672757,212,28.9,3790672755,141,13.2,3795926557,178,,3790672751,56,Back,3790672753,140,49.0,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462947977,1068,43,2,69,37,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:57:12.611Z,2022-09-21T09:22:51Z,3796171303,144,82,3795955835,178,0,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462948011,1069,43,2,69,37,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:57:13.546Z,2022-09-21T09:22:50Z,3795955989,178,0,3796171297,144,82,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462948023,1070,43,2,69,39,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:57:14.608Z,2022-09-21T09:22:50Z,3795956049,178,0,3796171283,144,82,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462948035,1071,43,2,69,40,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:57:15.674Z,2022-09-21T09:22:48Z,3796171265,144,82,3795956091,178,0,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462948049,1072,43,2,69,41,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:57:17.450Z,2022-09-21T09:22:48Z,3796171261,144,82,3795956153,178,0,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971149,645,1,2,69,42,20vymiy7bo8wkyxai3ew494fz,1,70.3,14.9,2022-09-18T13:57:18.158Z,2022-09-21T06:06:12Z,3790672861,212,13.9,3795926655,178,,3790672859,141,28.3,3790672857,140,60.3,3790672863,213,2.4,3790672855,56,Center,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462948081,1073,43,2,69,43,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:57:19.532Z,2022-09-21T09:24:39Z,3795956301,178,0,3796173489,144,82,,,,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462995707,1523,43,2,69,44,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:57:19.629Z,2022-09-21T09:24:13Z,3796173017,144,82,3796172747,178,0,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462948087,1074,43,2,69,44,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:57:20.362Z,2022-09-21T09:24:04Z,3795956325,178,0,3796172777,144,82,,,,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971163,646,1,2,69,45,20vymiy7bo8wkyxai3ew494fz,1,60.3,28.2,2022-09-18T13:57:20.779Z,2022-09-21T09:23:21Z,3790672953,212,12.6,3790672949,140,52.2,3790672947,56,Center,3790672951,141,41.8,3790672955,213,2.3,3795927057,178,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971171,647,1,2,69,47,20vymiy7bo8wkyxai3ew494fz,1,52.2,41.8,2022-09-18T13:57:22.677Z,2022-09-21T06:06:41Z,3795927147,178,,3790672991,213,1.1,3790672985,140,61.1,3790672987,141,67.8,3790672989,212,20.0,3790672983,56,Center,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971205,648,1,2,69,49,20vymiy7bo8wkyxai3ew494fz,1,61.1,67.8,2022-09-18T13:57:24.661Z,2022-09-21T06:06:47Z,3790673141,141,86.2,3795927249,178,,3790673145,213,1.1,3790673143,212,14.4,3790673139,140,67.8,3790673137,56,Left,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971211,649,50,2,69,52,20vymiy7bo8wkyxai3ew494fz,1,80,85.9,2022-09-18T13:57:27.886Z,2022-09-21T06:06:56Z,3790673173,286,,3790673253,233,639,3790673171,56,Left,,,,,,,,,,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971225,639,7,2,69,52,24fvcruwqrqvqa3aonf8c3zuy,1,20,14.1,2022-09-18T13:57:28.098Z,2022-09-21T06:07:00Z,3790673229,285,,3790673227,56,Back,3795927415,178,,3790673237,233,649,3792403119,383,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971227,640,49,2,69,54,24fvcruwqrqvqa3aonf8c3zuy,1,13.9,11.6,2022-09-18T13:57:29.891Z,2022-09-21T06:07:08Z,,,,,,,,,,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971239,641,1,2,69,54,24fvcruwqrqvqa3aonf8c3zuy,0,13.5,11.1,2022-09-18T13:57:29.912Z,2022-09-21T06:07:11Z,3790673319,286,,3790673285,212,5.0,3790673279,56,Back,3790673315,233,650,3795927573,178,,3790673313,236,,3790673281,140,18.1,3790673287,213,6.0,21k54i5a6d9bi4f6gplgzxiw9,G. Til,3790673283,141,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971237,650,74,2,69,54,20vymiy7bo8wkyxai3ew494fz,1,79.9,84.5,2022-09-18T13:57:30.024Z,2022-09-21T06:07:18Z,3790673277,285,,3795927629,178,,3790673329,233,641,3790673275,56,Left,,,,,,,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971251,651,49,2,69,56,20vymiy7bo8wkyxai3ew494fz,1,75.7,83.5,2022-09-18T13:57:31.962Z,2022-09-21T06:07:26Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971273,652,1,2,69,57,20vymiy7bo8wkyxai3ew494fz,1,72.9,83.5,2022-09-18T13:57:32.703Z,2022-09-21T06:07:30Z,3790673463,141,82.9,3795927867,178,,3790673467,213,6.2,3790673465,212,7.0,3790673461,140,79.6,3790673459,56,Left,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971285,653,1,2,69,58,20vymiy7bo8wkyxai3ew494fz,1,79.6,82.9,2022-09-18T13:57:34.047Z,2022-09-21T06:07:37Z,3790673513,213,2.1,3790673505,56,Left,3795927979,178,,3790673509,141,92.9,3790673507,140,75.5,3790673511,212,8.0,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971323,654,1,2,69,59,20vymiy7bo8wkyxai3ew494fz,1,75.5,92.9,2022-09-18T13:57:35.380Z,2022-09-21T06:07:43Z,3790673743,140,86.4,3790673749,213,0.0,3790673747,212,11.4,3790673741,56,Left,3790673745,141,93.0,3795928079,178,,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971327,655,3,2,70,4,20vymiy7bo8wkyxai3ew494fz,0,90,91.2,2022-09-18T13:57:40.160Z,2022-09-21T06:07:53Z,3790673767,286,,3790673765,56,Left,3795928215,178,,3792403847,465,,3790673833,233,642,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971341,642,7,2,70,4,24fvcruwqrqvqa3aonf8c3zuy,0,10,8.8,2022-09-18T13:57:40.333Z,2022-09-21T06:07:57Z,3790673811,56,Back,3795928341,178,,3792403993,385,,3790673813,285,,3790673827,233,655,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971343,656,61,2,70,5,20vymiy7bo8wkyxai3ew494fz,0,92.5,89.3,2022-09-18T13:57:40.773Z,2022-09-21T06:08:09Z,3795928655,178,,3790673825,56,Left,,,,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971355,643,5,2,70,7,24fvcruwqrqvqa3aonf8c3zuy,1,-1.1,18.2,2022-09-18T13:57:42.803Z,2022-09-21T06:08:15Z,3790673871,346,,3790673877,233,657,3790673869,56,Back,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971349,657,5,2,70,7,20vymiy7bo8wkyxai3ew494fz,0,101.1,81.8,2022-09-18T13:57:42.803Z,2022-09-21T06:08:15Z,3790673857,346,,3790673855,56,Left,3790673883,233,643,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971517,658,18,2,70,30,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:58:06.110Z,2022-09-21T06:09:09Z,3790674753,55,659,3790674693,59,11,3790674691,44,Forward,3790674689,42,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971523,659,19,2,70,30,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:58:06.111Z,2022-09-21T06:09:10Z,3790674727,145,10,3790674729,59,17,3790674733,293,3,3790674737,55,658,3790674723,42,,3790674731,292,6,3790674735,44,Midfielder,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971755,646,1,2,70,52,24fvcruwqrqvqa3aonf8c3zuy,1,4.4,47.6,2022-09-18T13:58:28.280Z,2022-09-21T06:09:17Z,3790675647,124,,3790675649,56,Left,3790675651,140,61.0,3790675663,74,,3790675655,212,66.1,3790675657,213,0.5,3790675659,1,,3790675653,141,90.2,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971759,647,44,2,70,56,24fvcruwqrqvqa3aonf8c3zuy,1,62.2,89.6,2022-09-18T13:58:31.630Z,2022-09-21T09:43:11Z,3790675677,56,Left,3790675679,286,,3790675683,233,660,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971757,660,44,2,70,56,20vymiy7bo8wkyxai3ew494fz,0,37.8,10.4,2022-09-18T13:58:31.631Z,2022-09-21T06:10:12Z,3790675669,56,Back,3790675717,233,647,3790675671,285,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971769,648,1,2,70,56,24fvcruwqrqvqa3aonf8c3zuy,0,61,90.2,2022-09-18T13:58:31.726Z,2022-09-21T09:43:11Z,3790675733,3,,3795930621,388,,3790675743,213,5.8,3790675737,140,76.1,3790675739,141,76.9,3790675735,56,Center,3790675741,212,18.3,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971779,661,49,2,70,59,20vymiy7bo8wkyxai3ew494fz,1,29,18.5,2022-09-18T13:58:34.763Z,2022-09-21T06:10:27Z,,,,,,,,,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971805,662,61,2,71,0,20vymiy7bo8wkyxai3ew494fz,0,33.4,12,2022-09-18T13:58:35.572Z,2022-09-21T06:13:09Z,3795933271,178,,3790675943,56,Back,,,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462948675,1020,67,2,71,1,24fvcruwqrqvqa3aonf8c3zuy,1,70.4,91.3,2022-09-18T13:58:36.987Z,2022-09-21T09:43:12Z,3795958459,233,1093,,,,,,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462948673,1093,67,2,71,1,20vymiy7bo8wkyxai3ew494fz,0,29.6,8.7,2022-09-18T13:58:36.988Z,2022-09-21T06:40:40Z,3795958463,233,1020,,,,,,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971843,649,3,2,71,1,24fvcruwqrqvqa3aonf8c3zuy,0,59,78.5,2022-09-18T13:58:37.018Z,2022-09-21T06:13:15Z,3790676103,286,,3790676101,56,Center,3795933395,178,,3792406839,465,,3790676169,233,663,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971839,663,7,2,71,1,20vymiy7bo8wkyxai3ew494fz,1,41,21.5,2022-09-18T13:58:37.093Z,2022-09-21T06:13:20Z,3792406995,384,,3790676087,285,,3795933485,389,,3790676085,56,Back,3790676123,233,649,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971865,664,1,2,71,4,20vymiy7bo8wkyxai3ew494fz,1,40.8,29.5,2022-09-18T13:58:40.452Z,2022-09-21T06:13:32Z,3790676241,141,45.4,3790676245,213,0.8,3795933673,178,,3790676243,212,15.6,3790676237,56,Center,3790676239,140,51.5,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971873,665,50,2,71,6,20vymiy7bo8wkyxai3ew494fz,1,46.5,52,2022-09-18T13:58:42.425Z,2022-09-21T06:41:08Z,3790676267,286,,3792490857,233,650,3790676265,56,Back,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971869,650,7,2,71,7,24fvcruwqrqvqa3aonf8c3zuy,0,53.5,48,2022-09-18T13:58:42.917Z,2022-09-21T06:41:13Z,3790676345,233,665,3792407717,383,,3795933963,178,,3790676257,56,Center,3790676259,285,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971891,666,1,2,71,7,20vymiy7bo8wkyxai3ew494fz,1,46.2,61.6,2022-09-18T13:58:43.052Z,2022-09-21T06:13:59Z,3790676365,56,Left,3790676371,212,23.6,3790676373,213,0.9,3795934063,178,,3790676369,141,89.0,3790676367,140,60.0,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971915,667,1,2,71,8,20vymiy7bo8wkyxai3ew494fz,1,58.7,87.7,2022-09-18T13:58:44.256Z,2022-09-21T06:14:09Z,3790676485,141,83.0,3790676481,56,Left,3790676489,213,6.0,3790676487,212,11.1,3790676483,140,68.8,3795934197,178,,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971921,668,1,2,71,13,20vymiy7bo8wkyxai3ew494fz,0,76.1,92.6,2022-09-18T13:58:49.388Z,2022-09-21T06:14:17Z,3795934351,178,,3790676513,141,61.1,3790676517,213,4.6,3790676515,212,21.5,3790676511,140,74.7,3790676509,56,Center,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971939,651,49,2,71,15,24fvcruwqrqvqa3aonf8c3zuy,1,25.5,31.2,2022-09-18T13:58:51.155Z,2022-09-21T06:14:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971981,652,2,2,71,17,24fvcruwqrqvqa3aonf8c3zuy,1,25.9,31.6,2022-09-18T13:58:52.848Z,2022-09-21T06:14:26Z,3795934491,178,,3790676763,56,Left,3790676767,141,91.4,3790676761,1,,3790676765,140,68.2,3790676759,7,9psfk94nduz6icnuwty5v9all,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971989,669,55,2,71,17,20vymiy7bo8wkyxai3ew494fz,1,42.4,15.5,2022-09-18T13:58:52.849Z,2022-09-21T06:14:26Z,,,,,,,,,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462948927,1103,43,2,71,20,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T13:58:56.067Z,2022-09-21T06:41:57Z,3795959453,178,0,3795959507,144,82,,,,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972037,670,1,2,71,30,20vymiy7bo8wkyxai3ew494fz,1,39.9,11.1,2022-09-18T13:59:05.608Z,2022-09-21T06:14:35Z,3790677065,56,Back,3790677071,212,18.4,3790677061,5,,3790677069,141,36.6,3790677067,140,33.9,3795934603,178,,3790677073,213,1.9,3790677063,241,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972049,671,1,2,71,31,20vymiy7bo8wkyxai3ew494fz,1,33.9,36.6,2022-09-18T13:59:06.764Z,2022-09-21T06:14:41Z,3790677115,56,Back,3795934663,178,,3790677123,213,5.9,3790677121,212,9.4,3790677117,140,42.2,3790677119,141,31.3,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972059,672,1,2,71,33,20vymiy7bo8wkyxai3ew494fz,1,45.1,32.1,2022-09-18T13:59:09.278Z,2022-09-21T06:14:45Z,3795934711,178,,3790677163,140,41.6,3790677169,213,1.7,3790677167,212,28.2,3790677165,141,73.2,3790677161,56,Back,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972115,673,1,2,71,40,20vymiy7bo8wkyxai3ew494fz,1,36.8,69.7,2022-09-18T13:59:16.552Z,2022-09-21T06:14:53Z,3790677471,141,36.9,3790677475,213,4.7,3790677467,56,Back,3790677469,140,35.8,3790677473,212,22.3,3795934829,178,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972131,674,1,2,71,45,20vymiy7bo8wkyxai3ew494fz,1,41.9,38.2,2022-09-18T13:59:21.354Z,2022-09-21T06:14:58Z,3790677577,212,24.9,3790677579,213,1.5,3790677573,140,43.9,3795934895,178,,3790677571,56,Back,3790677575,141,74.7,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972149,675,1,2,71,49,20vymiy7bo8wkyxai3ew494fz,1,38.7,69.4,2022-09-18T13:59:25.428Z,2022-09-21T06:15:04Z,3790677657,141,51.3,3790677659,212,13.5,3790677661,213,4.3,3790677653,56,Back,3795934997,178,,3790677655,140,33.5,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972203,676,1,2,71,52,20vymiy7bo8wkyxai3ew494fz,1,32.1,51.2,2022-09-18T13:59:28.560Z,2022-09-21T06:15:09Z,3790677895,141,34.6,3790677891,56,Back,3790677893,140,31.5,3790677897,212,11.3,3790677899,213,4.7,3795935105,178,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972215,677,1,2,71,58,20vymiy7bo8wkyxai3ew494fz,1,35.1,34.8,2022-09-18T13:59:33.817Z,2022-09-21T06:15:11Z,3790677969,56,Center,3790677977,213,0.2,3790677973,141,41.9,3795935155,178,,3790677971,140,63.1,3790677975,212,29.8,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972233,678,1,2,72,0,20vymiy7bo8wkyxai3ew494fz,1,63.1,41.9,2022-09-18T13:59:36.372Z,2022-09-21T06:15:17Z,3790678067,213,0.5,3795935235,178,,3790678063,141,52.8,3790678059,56,Center,3790678065,212,14.6,3790678061,140,75.1,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972235,679,61,2,72,1,20vymiy7bo8wkyxai3ew494fz,0,75.1,52.8,2022-09-18T13:59:37.196Z,2022-09-21T06:15:24Z,3795935339,178,,3790678071,56,Center,,,,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461972263,653,1,2,72,2,24fvcruwqrqvqa3aonf8c3zuy,1,25.5,48.1,2022-09-18T13:59:38.071Z,2022-09-21T06:15:28Z,3795935429,178,,3790678209,212,12.6,3790678207,141,30.1,3790678211,213,4.5,3790678201,56,Back,3790678205,140,22.6,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
