id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2497418579,35,1,1,2,38,3kfktv64h7kg7zryax1wktr5r,0,43.2,66,2023-01-14T17:50:50.093Z,2023-01-16T12:22:17Z,3978142965,3,,3978142969,140,53.5,3978142971,141,68.8,3978142967,56,Center,3981209697,388,,3978142973,212,11.0,3978142975,213,0.2,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418587,21,1,1,2,39,4vd2t5schmvvufrfib7f2vjdf,1,40.2,27.7,2023-01-14T17:50:51.669Z,2023-01-16T11:24:31Z,3978143029,141,41.9,3978143033,212,17.9,3978143025,56,Center,3978143037,213,0.6,3981209751,178,,3978143027,140,54.5,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418629,22,1,1,2,40,4vd2t5schmvvufrfib7f2vjdf,1,54.5,41.9,2023-01-14T17:50:52.737Z,2023-01-16T11:24:35Z,3978143211,56,Center,3978143217,212,8.8,3981209783,178,,3978143213,140,50.3,3978143215,141,53.1,3978143219,213,2.1,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418665,23,1,1,2,46,4vd2t5schmvvufrfib7f2vjdf,1,62.3,74.7,2023-01-14T17:50:58.505Z,2023-01-16T11:24:39Z,3978143409,213,1.5,3978143405,141,98.0,3978143403,140,63.8,3981209827,178,,3978143407,212,15.9,3978143401,56,Left,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418699,24,1,1,2,49,4vd2t5schmvvufrfib7f2vjdf,1,63.8,98,2023-01-14T17:51:01.283Z,2023-01-16T11:24:43Z,3978143581,141,69.9,3981209909,178,,3978143573,56,Back,3978143585,213,3.9,3978143583,212,29.3,3978143577,140,42.6,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418725,25,1,1,2,52,4vd2t5schmvvufrfib7f2vjdf,1,42,70.1,2023-01-14T17:51:04.354Z,2023-01-16T11:24:49Z,3978143751,212,19.6,3981210007,178,,3978143747,140,25.3,3978143749,141,57.2,3978143745,56,Back,3978143753,213,3.6,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418755,26,1,1,2,54,4vd2t5schmvvufrfib7f2vjdf,1,25.3,57.2,2023-01-14T17:51:06.685Z,2023-01-16T11:24:54Z,3981210097,178,,3978143931,212,23.2,3978143927,140,37.3,3978143925,56,Back,3978143933,213,1.0,3978143929,141,85.8,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418783,27,1,1,2,57,4vd2t5schmvvufrfib7f2vjdf,1,35.5,82.7,2023-01-14T17:51:09.697Z,2023-01-16T11:25:02Z,3978144117,141,78.5,3978144121,213,5.7,3978144115,140,40.0,3978144113,56,Back,3978144119,212,5.5,3981210245,178,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418793,28,1,1,2,59,4vd2t5schmvvufrfib7f2vjdf,1,40,78.5,2023-01-14T17:51:11.167Z,2023-01-16T11:25:05Z,3981210335,178,,3978144183,212,14.8,3978144177,56,Back,3978144185,213,2.1,3978144181,141,97.5,3978144179,140,33.1,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418827,29,1,1,3,1,4vd2t5schmvvufrfib7f2vjdf,0,33.1,97.5,2023-01-14T17:51:13.133Z,2023-01-16T11:25:10Z,3978144361,212,30.4,3981210381,178,,3978144357,140,62.0,3978144353,155,,3978144355,56,Left,3978144359,141,96.6,3978144363,213,6.3,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418837,36,1,1,3,3,3kfktv64h7kg7zryax1wktr5r,0,40,3.8,2023-01-14T17:51:15.352Z,2023-01-16T11:25:16Z,3978144421,140,55.0,3978144427,213,0.3,3978144419,56,Right,3978144425,212,16.6,3981210473,178,,3978144423,141,11.6,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418871,30,1,1,3,6,4vd2t5schmvvufrfib7f2vjdf,1,51.4,81,2023-01-14T17:51:17.905Z,2023-01-16T11:25:21Z,3978144607,212,15.9,3978144601,56,Center,3978144603,140,50.9,3978144605,141,57.6,3978144609,213,4.7,3981210519,178,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418889,31,1,1,3,9,4vd2t5schmvvufrfib7f2vjdf,1,50.4,44.8,2023-01-14T17:51:21.339Z,2023-01-16T11:25:25Z,3978144701,141,18.8,3981210545,178,,3978144699,140,35.8,3978144705,213,4.0,3978144703,212,23.4,3978144697,56,Back,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418911,32,1,1,3,12,4vd2t5schmvvufrfib7f2vjdf,1,35.8,18.8,2023-01-14T17:51:24.285Z,2023-01-16T11:25:29Z,3981210597,178,,3978144811,213,5.8,3978144805,140,51.7,3978144807,141,5.6,3978144803,56,Right,3978144809,212,19.0,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418917,33,1,1,3,15,4vd2t5schmvvufrfib7f2vjdf,1,43.8,4,2023-01-14T17:51:27.156Z,2023-01-16T11:25:33Z,3981210617,178,,3978144855,140,45.5,3978144853,56,Back,3978144859,212,6.2,3978144861,213,1.3,3978144857,141,12.8,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418919,34,1,1,3,16,4vd2t5schmvvufrfib7f2vjdf,0,45.6,12.7,2023-01-14T17:51:28.525Z,2023-01-16T11:25:37Z,3978144875,141,22.4,3978144873,140,47.5,3978144879,213,1.3,3981210681,178,,3978144877,212,6.9,3978144871,56,Back,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418925,37,49,1,3,17,3kfktv64h7kg7zryax1wktr5r,1,52.6,77.3,2023-01-14T17:51:29.352Z,2023-01-16T11:49:05Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418941,38,1,1,3,18,3kfktv64h7kg7zryax1wktr5r,1,56.1,77.5,2023-01-14T17:51:29.898Z,2023-01-16T11:25:44Z,3981210815,178,,3978145007,141,90.9,3978145015,213,1.9,3978145011,212,9.5,3978145003,56,Left,3978145005,140,53.4,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418947,39,1,1,3,19,3kfktv64h7kg7zryax1wktr5r,0,52.7,90.5,2023-01-14T17:51:31.485Z,2023-01-16T11:25:47Z,3978145045,140,54.7,3978145043,56,Left,3978145053,213,6.2,3978145049,141,90.3,3978145089,233,35,3978145087,236,,3981210841,178,,3978145051,212,2.1,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,3978145093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418951,35,74,1,3,19,4vd2t5schmvvufrfib7f2vjdf,1,46.2,7.7,2023-01-14T17:51:31.578Z,2023-01-16T11:25:56Z,3978145095,233,39,3978145067,56,Back,3978145069,285,,3981211065,178,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497418957,36,5,1,3,21,4vd2t5schmvvufrfib7f2vjdf,0,54.2,-1.6,2023-01-14T17:51:33.309Z,2023-01-16T11:26:00Z,3978145105,347,,3978145101,56,Right,3978145669,233,40,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419045,40,5,1,3,21,3kfktv64h7kg7zryax1wktr5r,1,45.8,101.6,2023-01-14T17:51:33.309Z,2023-01-16T11:26:00Z,3978145639,233,36,3978145615,347,,3978145613,56,Back,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419061,41,1,1,3,29,3kfktv64h7kg7zryax1wktr5r,1,47.8,100,2023-01-14T17:51:41.416Z,2023-01-16T11:26:03Z,3978145777,141,87.7,3978145771,107,,3978145779,212,13.4,3978145775,140,38.8,3978145773,56,Back,3978145781,213,3.9,3978146263,189,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419077,42,1,1,3,34,3kfktv64h7kg7zryax1wktr5r,1,38.8,87.7,2023-01-14T17:51:46.401Z,2023-01-16T11:26:07Z,3978145861,155,,3978145875,1,,3978145863,196,,3978145869,141,9.4,3978145867,140,29.1,3978145873,213,4.5,3978146241,189,,3978145871,212,54.2,42cg746sa90jla5x4islj9pwq,S. Beukema,3981211255,178,,,3978145865,56,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,
2497419105,43,1,1,3,37,3kfktv64h7kg7zryax1wktr5r,1,32,4.8,2023-01-14T17:51:48.843Z,2023-01-16T11:26:12Z,3978146083,213,1.3,3978146077,140,36.5,3978146081,212,15.0,3981211397,178,,3978146075,56,Back,3978146079,141,25.8,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419127,44,1,1,3,39,3kfktv64h7kg7zryax1wktr5r,1,35.6,32.6,2023-01-14T17:51:51.765Z,2023-01-16T11:26:17Z,3978146217,140,35.2,3978146221,212,18.5,3978146215,56,Back,3978146219,141,59.8,3978146223,213,1.6,3981211507,178,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419157,45,1,1,3,44,3kfktv64h7kg7zryax1wktr5r,1,36.2,56.1,2023-01-14T17:51:56.442Z,2023-01-16T11:26:24Z,3978146333,141,82.8,3978146329,56,Back,3981211603,178,,3978146335,212,20.5,3978146337,213,1.1,3978146331,140,45.2,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419175,46,1,1,3,48,3kfktv64h7kg7zryax1wktr5r,1,44.7,78.1,2023-01-14T17:52:00.076Z,2023-01-16T11:26:28Z,3978146447,140,60.5,3978146451,212,19.4,3978146445,56,Left,3978146453,213,0.5,3981211707,178,,3978146449,141,92.9,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419197,47,1,1,3,51,3kfktv64h7kg7zryax1wktr5r,1,58.6,93,2023-01-14T17:52:02.924Z,2023-01-16T11:26:31Z,3978146637,140,45.4,3978146643,213,3.5,3981211781,178,,3978146639,141,85.7,3978146635,56,Back,3978146641,212,14.7,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419211,48,1,1,3,54,3kfktv64h7kg7zryax1wktr5r,1,45.6,83.2,2023-01-14T17:52:05.982Z,2023-01-16T11:26:36Z,3978146739,1,,3978146729,56,Center,3981211947,178,,3978146733,141,50.7,3978146735,212,41.4,3978146731,140,78.9,3978146727,155,,3978146737,213,5.7,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419217,49,44,1,3,56,3kfktv64h7kg7zryax1wktr5r,1,79,53,2023-01-14T17:52:08.778Z,2023-01-16T12:22:18Z,3978146765,56,Center,3978146789,233,37,3978146767,286,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419221,37,44,1,3,56,4vd2t5schmvvufrfib7f2vjdf,0,21,47,2023-01-14T17:52:08.779Z,2023-01-16T11:26:39Z,3978146793,233,49,3978146787,285,,3978146785,56,Back,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419235,50,1,1,3,57,3kfktv64h7kg7zryax1wktr5r,1,78.9,51.3,2023-01-14T17:52:08.866Z,2023-01-16T12:22:18Z,3978146857,140,78.2,3978146861,212,5.8,3978146853,3,,3978146855,56,Center,3978146859,141,42.9,3978146863,213,4.6,3981212135,388,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419257,51,1,1,4,0,3kfktv64h7kg7zryax1wktr5r,1,76.9,52.1,2023-01-14T17:52:12.624Z,2023-01-16T11:26:52Z,3978147001,141,72.0,3978146999,140,93.9,3981212275,178,,3978147003,212,22.4,3978147005,213,0.6,3978146997,56,Center,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419259,52,1,1,4,2,3kfktv64h7kg7zryax1wktr5r,0,94,72.8,2023-01-14T17:52:14.439Z,2023-01-16T11:26:57Z,3978147011,140,92.7,3981212339,178,,3978147009,56,Center,3978147017,213,4.6,3978147057,195,,3978147015,212,11.3,3978147013,141,56.3,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419253,38,8,1,4,3,4vd2t5schmvvufrfib7f2vjdf,1,7.3,44.8,2023-01-14T17:52:15.142Z,2023-01-16T11:27:06Z,3978146977,56,Back,3980268589,385,,3978147145,14,,3981212471,389,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419289,53,1,1,4,6,3kfktv64h7kg7zryax1wktr5r,0,94.9,71.9,2023-01-14T17:52:18.497Z,2023-01-16T11:27:14Z,3978147195,56,Center,3978147203,213,4.5,3978147193,155,,3978147199,141,50.3,3978147201,212,15.2,3981212525,178,,3978147197,140,91.2,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419321,39,12,1,4,8,4vd2t5schmvvufrfib7f2vjdf,1,8.4,49.3,2023-01-14T17:52:19.964Z,2023-01-16T11:27:18Z,3978147397,212,24.9,3978147391,56,Back,3978147393,140,31.8,3978147395,141,43.1,3978147399,213,6.1,3981212561,178,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419329,54,44,1,4,10,3kfktv64h7kg7zryax1wktr5r,1,68.8,56.8,2023-01-14T17:52:22.300Z,2023-01-16T12:22:19Z,3978147435,286,,3978147447,233,40,3978147433,56,Center,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419325,40,44,1,4,10,4vd2t5schmvvufrfib7f2vjdf,0,31.2,43.2,2023-01-14T17:52:22.301Z,2023-01-16T11:27:22Z,3978147409,56,Back,3978147411,285,,3978147489,233,54,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419349,55,61,1,4,10,3kfktv64h7kg7zryax1wktr5r,1,68.8,56.5,2023-01-14T17:52:22.399Z,2023-01-16T12:22:19Z,3981212821,15,,3981212823,388,,3978147547,56,Center,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419359,56,2,1,4,12,3kfktv64h7kg7zryax1wktr5r,1,64.2,54.2,2023-01-14T17:52:24.225Z,2023-01-16T11:27:34Z,3978147611,141,70.6,3981212881,178,,3978147605,56,Center,3978147979,7,8ymqihdfqc7esda7y407lebx1,3978147607,140,80.4,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419395,41,55,1,4,12,4vd2t5schmvvufrfib7f2vjdf,1,24.1,34.9,2023-01-14T17:52:24.226Z,2023-01-16T11:27:35Z,3978147849,189,,,,,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419599,42,1,1,4,42,4vd2t5schmvvufrfib7f2vjdf,1,15.9,33.7,2023-01-14T17:52:54.695Z,2023-01-16T11:27:39Z,3978148941,155,,3978148951,212,48.1,3978148939,5,,3978148947,140,52.9,3981212949,178,,3978148949,141,75.5,3978148955,1,,3978148945,56,Center,awih1xkabe5o6afn6d85ilxw5,A. Noppert,3978148943,241,,,3978148953,213,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,
2497439629,373,43,1,4,46,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T17:52:57.808Z,2023-01-14T18:43:53Z,3978263621,144,42,,,,,,,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419635,43,1,1,4,46,4vd2t5schmvvufrfib7f2vjdf,1,52.9,75.5,2023-01-14T17:52:57.932Z,2023-01-16T11:27:47Z,3981213057,178,,3978149171,213,1.2,3978149159,140,58.5,3978149163,141,98.1,3978149155,56,Left,3978149167,212,16.5,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419669,44,1,1,4,50,4vd2t5schmvvufrfib7f2vjdf,1,57,97.7,2023-01-14T17:53:02.108Z,2023-01-16T11:27:55Z,3981213179,178,,3978149361,212,26.1,3978149363,213,3.8,3978149359,141,74.0,3978149355,56,Back,3978149357,140,37.5,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419695,45,1,1,4,56,4vd2t5schmvvufrfib7f2vjdf,1,39.1,74,2023-01-14T17:53:08.178Z,2023-01-16T11:27:59Z,3978149489,140,43.8,3978149491,141,97.7,3981213239,178,,3978149487,56,Back,3978149495,213,1.3,3978149493,212,16.9,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419719,46,1,1,5,0,4vd2t5schmvvufrfib7f2vjdf,1,41,82.5,2023-01-14T17:53:12.385Z,2023-01-16T11:28:03Z,3978149633,212,15.6,3978149629,140,26.1,3978149635,213,3.2,3978149631,141,82.1,3981213265,178,,3978149627,56,Back,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419745,47,1,1,5,3,4vd2t5schmvvufrfib7f2vjdf,1,25.9,80.7,2023-01-14T17:53:15.037Z,2023-01-16T11:28:05Z,3978149779,56,Back,3978149787,213,4.6,3978149781,140,23.1,3978149785,212,18.6,3978149783,141,53.7,3981213321,178,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419805,48,1,1,5,5,4vd2t5schmvvufrfib7f2vjdf,1,21.9,58.8,2023-01-14T17:53:17.556Z,2023-01-16T11:28:07Z,3978150127,212,33.4,3978263005,1,,3978150121,56,Back,3978150129,213,0.9,3978150125,141,98.7,3978150123,140,40.5,3981213369,178,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419823,49,1,1,5,11,4vd2t5schmvvufrfib7f2vjdf,0,63.2,96.2,2023-01-14T17:53:23.380Z,2023-01-16T11:28:11Z,3981213449,178,,3978150209,56,Center,3978150215,141,74.9,3978150213,140,84.5,3978150217,212,26.6,3978150219,213,5.7,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419841,57,49,1,5,13,3kfktv64h7kg7zryax1wktr5r,1,16.8,24.1,2023-01-14T17:53:25.724Z,2023-01-16T11:28:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419873,58,1,1,5,14,3kfktv64h7kg7zryax1wktr5r,1,16.7,24.4,2023-01-14T17:53:25.848Z,2023-01-16T11:28:21Z,3978150487,56,Back,3978150495,213,2.5,3981213615,178,,3978150493,212,20.2,3978150489,140,1.8,3978150491,141,43.1,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419887,59,1,1,5,16,3kfktv64h7kg7zryax1wktr5r,0,2.6,41,2023-01-14T17:53:28.450Z,2023-01-16T11:28:25Z,3978150565,141,26.8,3978150555,155,,3978150577,1,,3978150569,212,41.1,3978150573,213,6.0,3978150557,56,Back,3981213671,178,,3978150561,140,40.6,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419905,50,1,1,5,18,4vd2t5schmvvufrfib7f2vjdf,1,59.7,71.3,2023-01-14T17:53:30.626Z,2023-01-16T11:28:30Z,3981213717,388,,3978150685,3,,3978150691,141,71.7,3978150689,140,77.2,3978150693,212,18.4,3978150695,213,0.0,3978150687,56,Center,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419907,51,61,1,5,20,4vd2t5schmvvufrfib7f2vjdf,0,77.2,70.5,2023-01-14T17:53:32.433Z,2023-01-16T11:28:38Z,3978150699,56,Center,3981213875,178,,3981213873,21,,,,,,,,,,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498134355,1338,67,1,5,22,3kfktv64h7kg7zryax1wktr5r,1,15.7,43.2,2023-01-14T17:53:34.102Z,2023-01-17T08:08:44Z,3981953507,233,1450,,,,,,,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498134353,1450,67,1,5,22,4vd2t5schmvvufrfib7f2vjdf,0,84.3,56.8,2023-01-14T17:53:34.103Z,2023-01-17T06:34:39Z,3981953515,233,1338,,,,,,,,,,,,,,,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419921,60,12,1,5,22,3kfktv64h7kg7zryax1wktr5r,1,15.7,41.9,2023-01-14T17:53:34.206Z,2023-01-17T08:08:44Z,3978150771,140,15.7,3978150777,213,4.7,3978150769,56,Back,3981213997,178,,3978150773,141,39.8,3978150775,212,1.4,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817989,820,61,1,5,22,4vd2t5schmvvufrfib7f2vjdf,1,84.7,61.4,2023-01-14T17:53:34.434Z,2023-01-16T11:28:50Z,3980280019,56,Center,3981214055,178,,,,,,,,,,,,,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419923,61,49,1,5,23,3kfktv64h7kg7zryax1wktr5r,1,17.1,37.4,2023-01-14T17:53:34.967Z,2023-01-16T11:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419943,62,1,1,5,23,3kfktv64h7kg7zryax1wktr5r,1,17.1,37.4,2023-01-14T17:53:35.022Z,2023-01-16T11:29:03Z,3978150899,140,34.5,3978150905,213,5.9,3981214183,178,,3978150903,212,19.7,3978150901,141,26.7,3978150897,56,Back,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419919,52,43,1,5,24,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T17:53:36.537Z,2023-01-14T18:44:12Z,3978150763,56,Center,3978264537,144,61,,,,,,,,,,,,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419949,63,1,1,5,28,3kfktv64h7kg7zryax1wktr5r,1,39.2,13.2,2023-01-14T17:53:40.437Z,2023-01-16T11:29:08Z,3978150949,213,5.3,3978150943,140,42.1,3978150945,141,6.8,3981214279,178,,3978150947,212,5.3,3978150941,56,Back,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497419973,64,1,1,5,30,3kfktv64h7kg7zryax1wktr5r,1,42.1,6.8,2023-01-14T17:53:42.089Z,2023-01-16T11:29:10Z,3978151067,141,6.1,3981214307,178,,3978151069,212,7.6,3978151065,140,34.9,3978151063,56,Back,3978151071,213,3.2,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
