id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/18/value,keyPass,qualifier/11/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2476228175,345,1,1,35,8,b79uipsy57y1jqpy07h4i5ovk,0,63.4,73.8,2022-10-23T13:07:28.714Z,2022-10-26T05:33:02Z,3872992647,178,,3869062901,72,,3866417969,212,57.8,3866417967,141,11.2,3866417973,1,,3866417961,155,,3869062899,224,,3866417965,140,100.0,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,3866417963,56,Right,3866417959,2,,,3866417971,213,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,
2476228185,346,5,1,35,13,b79uipsy57y1jqpy07h4i5ovk,0,100.6,17.9,2022-10-23T13:07:33.889Z,2022-10-26T05:33:07Z,3866418113,233,358,3866418005,56,Right,3866418007,346,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476228127,358,5,1,35,13,8iawijq7s9s6d85mjz8wdslki,1,-0.6,82.1,2022-10-23T13:07:33.889Z,2022-10-26T05:33:07Z,3866417673,56,Back,3866418083,233,346,3866417675,346,,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476228593,359,1,1,35,28,8iawijq7s9s6d85mjz8wdslki,1,4.1,38.8,2022-10-23T13:07:47.950Z,2022-10-26T05:33:16Z,3866420409,212,24.6,3866420405,140,8.3,3866420401,124,,3866445137,189,,3866420407,141,74.4,3866420415,237,,3866420411,213,1.4,3866420403,56,Back,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476228635,360,1,1,35,31,8iawijq7s9s6d85mjz8wdslki,1,7.7,73,2022-10-23T13:07:51.689Z,2022-10-26T05:33:18Z,3872992909,178,,3866420651,141,64.5,3866420657,212,17.9,3866420647,140,23.8,3866420661,213,6.0,3866420643,56,Back,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476228703,361,1,1,35,34,8iawijq7s9s6d85mjz8wdslki,1,20.4,65.1,2022-10-23T13:07:53.973Z,2022-10-26T05:33:24Z,3866421101,141,53.7,3866421105,212,18.6,3872993011,178,,3866421099,140,4.3,3866421111,213,3.6,3866421097,56,Back,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476228815,362,1,1,35,36,8iawijq7s9s6d85mjz8wdslki,1,7,53,2022-10-23T13:07:56.787Z,2022-10-26T05:33:31Z,3866421785,212,19.0,3866421781,141,26.0,3866421779,140,11.8,3866421787,213,5.0,3872993109,178,,3866421777,56,Back,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476228895,363,1,1,35,41,8iawijq7s9s6d85mjz8wdslki,1,27.5,28.3,2022-10-23T13:08:01.798Z,2022-10-26T05:33:39Z,3866422219,212,14.9,3866422221,213,5.2,3866422217,141,8.5,3866422215,140,33.6,3866422213,56,Back,3872993249,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476228963,364,1,1,35,45,8iawijq7s9s6d85mjz8wdslki,1,34,8.9,2022-10-23T13:08:05.387Z,2022-10-26T05:33:43Z,3866422651,213,2.2,3866422649,212,13.8,3866422643,56,Back,3866422645,140,26.3,3872993321,178,,3866422647,141,25.3,,,,,,,bqqq27wy9bk31ssgapksci4t1,T. Sanniez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229071,365,1,1,35,48,8iawijq7s9s6d85mjz8wdslki,1,23.9,26.8,2022-10-23T13:08:08.483Z,2022-10-26T05:34:44Z,3866423323,141,76.9,3866423327,213,1.3,3869064323,1,,3866423325,212,35.0,3866423321,140,31.5,3872994329,178,,3866423319,56,Back,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229147,366,1,1,35,54,8iawijq7s9s6d85mjz8wdslki,1,35.3,75.4,2022-10-23T13:08:14.176Z,2022-10-26T05:34:49Z,3866423749,140,31.9,3872994415,178,,3866423751,141,47.2,3866423755,213,4.5,3866423753,212,19.5,3866423747,56,Back,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229203,367,1,1,35,56,8iawijq7s9s6d85mjz8wdslki,1,30.1,40.3,2022-10-23T13:08:16.914Z,2022-10-26T05:34:59Z,3866424065,213,5.1,3866424061,141,16.1,3866424057,56,Back,3866424063,212,17.5,3872994597,178,,3866424059,140,35.7,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229291,368,1,1,35,59,8iawijq7s9s6d85mjz8wdslki,1,33.8,20.9,2022-10-23T13:08:19.320Z,2022-10-26T05:35:03Z,3866424527,212,31.9,3866424519,140,9.0,3866424523,141,48.0,3866424513,56,Back,3872994685,178,,3866424529,213,2.5,,,,,,,bqqq27wy9bk31ssgapksci4t1,T. Sanniez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229389,369,1,1,36,3,8iawijq7s9s6d85mjz8wdslki,0,8.3,47.4,2022-10-23T13:08:23.503Z,2022-10-26T05:35:07Z,3866425051,155,,3866425055,140,63.1,3872994759,178,,3866425057,141,22.3,3866425053,56,Center,3866425061,213,6.0,3866425063,1,,3866425059,212,60.0,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477465211,948,43,1,36,7,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-10-23T13:08:27.766Z,2022-10-26T06:16:50Z,3873036957,178,0,3873036991,144,82,,,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229405,347,49,1,36,7,b79uipsy57y1jqpy07h4i5ovk,1,38.3,79.8,2022-10-23T13:08:27.772Z,2022-10-26T05:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229507,348,1,1,36,8,b79uipsy57y1jqpy07h4i5ovk,0,42.5,82.7,2022-10-23T13:08:28.872Z,2022-10-26T05:35:16Z,3866425719,212,37.7,3866425721,213,5.7,3866425723,1,,3866425709,155,,3866425713,56,Center,3872994909,178,,3866425715,140,72.7,3866425717,141,52.6,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229495,370,49,1,36,12,8iawijq7s9s6d85mjz8wdslki,1,28.5,50.5,2022-10-23T13:08:32.054Z,2022-10-26T05:35:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229719,371,1,1,36,12,8iawijq7s9s6d85mjz8wdslki,1,29.3,53,2022-10-23T13:08:32.118Z,2022-10-26T05:35:35Z,3866426943,213,3.4,3866426927,56,Back,3866426939,212,20.4,3866426935,141,44.5,3872995267,178,,3866426931,140,10.7,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229801,372,1,1,36,21,8iawijq7s9s6d85mjz8wdslki,1,17.4,46,2022-10-23T13:08:41.380Z,2022-10-26T05:35:51Z,3866427367,212,23.8,3872995539,178,,3866427365,141,15.9,3866427363,140,28.9,3866427359,56,Back,3866427369,213,5.2,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229881,373,1,1,36,24,8iawijq7s9s6d85mjz8wdslki,1,28.9,10.2,2022-10-23T13:08:44.770Z,2022-10-26T05:35:55Z,3866427833,141,20.2,3866427829,56,Back,3866427835,212,12.5,3866427831,140,38.9,3866427837,213,0.6,3872995623,178,,,,,,,,bqqq27wy9bk31ssgapksci4t1,T. Sanniez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229919,374,1,1,36,28,8iawijq7s9s6d85mjz8wdslki,1,39.2,16.7,2022-10-23T13:08:48.682Z,2022-10-26T05:36:09Z,3866428035,213,0.5,3866428031,141,32.1,3866428029,140,56.2,3866428033,212,20.7,3872995793,178,,3866428027,56,Center,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229967,375,1,1,36,29,8iawijq7s9s6d85mjz8wdslki,1,56.2,32.1,2022-10-23T13:08:49.847Z,2022-10-26T05:36:14Z,3866428361,212,5.8,3866428363,213,5.2,3866428359,141,24.4,3872995855,178,,3866428355,56,Center,3866428357,140,58.6,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230007,376,1,1,36,32,8iawijq7s9s6d85mjz8wdslki,1,56.8,15.5,2022-10-23T13:08:52.545Z,2022-10-26T05:36:26Z,3866428601,213,4.9,3872996059,178,,3866428599,212,7.5,3866428593,140,57.8,3866428591,56,Right,3866428595,141,4.6,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230065,377,1,1,36,35,8iawijq7s9s6d85mjz8wdslki,1,57.4,5,2022-10-23T13:08:54.962Z,2022-10-26T05:36:30Z,3866428951,141,16.3,3866428955,213,2.0,3866428949,140,54.0,3866428953,212,8.5,3872996145,178,,3866428947,56,Right,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230217,378,1,1,36,37,8iawijq7s9s6d85mjz8wdslki,1,53.9,22.2,2022-10-23T13:08:57.375Z,2022-10-26T05:36:43Z,3866429821,141,88.1,3866429819,140,78.3,3866429809,155,,3866429823,212,51.6,3872996361,178,,3866429813,196,,3866429817,56,Left,3866429837,1,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,3866429829,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230397,379,1,1,36,42,8iawijq7s9s6d85mjz8wdslki,1,78.2,86.2,2022-10-23T13:09:02.375Z,2022-10-26T05:36:48Z,3866430883,141,82.0,3866430881,140,89.4,3866430885,212,12.1,3872996451,178,,3866430879,56,Left,3866430887,213,6.0,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230405,380,50,1,36,48,8iawijq7s9s6d85mjz8wdslki,1,93.6,95.8,2022-10-23T13:09:08.195Z,2022-10-26T05:36:57Z,3866431159,233,349,3866430917,286,,3866430915,56,Left,,,,,,,,,,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230411,349,7,1,36,48,b79uipsy57y1jqpy07h4i5ovk,1,6.4,4.2,2022-10-23T13:09:08.511Z,2022-10-26T05:37:02Z,3866430951,285,,3869066163,385,,3866430949,56,Back,3866431095,233,380,3866430947,167,,3872996687,178,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230421,350,5,1,36,49,b79uipsy57y1jqpy07h4i5ovk,0,6.8,-1.6,2022-10-23T13:09:09.142Z,2022-10-26T05:37:06Z,3866431005,56,Back,3866432375,233,381,3866431007,347,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230645,381,5,1,36,49,8iawijq7s9s6d85mjz8wdslki,1,93.2,101.6,2022-10-23T13:09:09.142Z,2022-10-26T05:37:05Z,3866432237,56,Left,3866432295,233,350,3866432239,347,,,,,,,,,,,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230773,382,1,1,37,2,8iawijq7s9s6d85mjz8wdslki,1,89.5,100,2022-10-23T13:09:22.292Z,2022-10-26T05:37:10Z,3866432893,140,88.1,3866432901,212,5.6,3866432897,141,93.5,3866432891,56,Left,3866432887,107,,3866432903,213,4.4,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230801,383,1,1,37,2,8iawijq7s9s6d85mjz8wdslki,1,89,91.7,2022-10-23T13:09:22.921Z,2022-10-26T05:37:14Z,3872996879,178,,3866433037,56,Left,3866433045,213,1.2,3866433041,141,96.4,3866433043,212,3.4,3866433039,140,90.2,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230923,384,1,1,37,4,8iawijq7s9s6d85mjz8wdslki,1,87.8,96.9,2022-10-23T13:09:24.404Z,2022-10-26T05:37:20Z,3866433777,141,94.8,3866433775,140,82.6,3866433773,56,Left,3866433781,213,3.4,3866433779,212,5.6,3872996955,178,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477466039,951,83,1,37,6,b79uipsy57y1jqpy07h4i5ovk,1,18,13.1,2022-10-23T13:09:26.639Z,2022-10-26T06:19:55Z,3873039789,399,200069,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230959,385,1,1,37,8,8iawijq7s9s6d85mjz8wdslki,1,78.6,84.3,2022-10-23T13:09:28.767Z,2022-10-26T05:37:23Z,3866433985,140,71.2,3866433991,213,2.7,3866433987,141,89.8,3872997001,178,,3866433983,56,Left,3866433989,212,8.6,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231061,386,1,1,37,10,8iawijq7s9s6d85mjz8wdslki,1,70.4,89.3,2022-10-23T13:09:30.630Z,2022-10-26T05:37:30Z,3866434589,141,69.4,3872997087,178,,3866434593,213,3.9,3866434585,56,Center,3866434587,140,56.3,3866434591,212,20.1,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231117,387,1,1,37,15,8iawijq7s9s6d85mjz8wdslki,1,53.4,56.3,2022-10-23T13:09:35.722Z,2022-10-26T05:37:34Z,3866434909,141,90.5,3866434913,212,23.9,3866434907,140,58.6,3866434905,56,Left,3866434915,213,1.3,3872997159,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231195,388,1,1,37,18,8iawijq7s9s6d85mjz8wdslki,0,57.8,91.4,2022-10-23T13:09:38.723Z,2022-10-26T05:37:54Z,3866435317,140,96.2,3866435315,56,Center,3866435313,155,,3866435323,213,5.9,3866435319,141,68.2,3872997437,178,,3866435325,1,,3866435321,212,43.3,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231207,351,49,1,37,22,b79uipsy57y1jqpy07h4i5ovk,1,2,32.7,2022-10-23T13:09:42.748Z,2022-10-26T05:38:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231607,352,1,1,37,34,b79uipsy57y1jqpy07h4i5ovk,1,8.4,48.8,2022-10-23T13:09:54.843Z,2022-10-26T05:38:38Z,3866437657,56,Back,3866437659,140,23.5,3866437663,212,17.4,3866437661,141,38.3,3872998197,178,,3866437665,213,5.9,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231719,353,1,1,37,36,b79uipsy57y1jqpy07h4i5ovk,1,22.5,34.2,2022-10-23T13:09:56.440Z,2022-10-26T05:38:43Z,3866438199,213,4.5,3866438193,140,17.8,3866438197,212,19.9,3866438195,141,5.8,3866438191,56,Back,3872998317,178,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231761,354,1,1,37,38,b79uipsy57y1jqpy07h4i5ovk,1,18.6,4.4,2022-10-23T13:09:58.705Z,2022-10-26T05:38:47Z,3866438403,141,11.2,3866438405,212,9.9,3866438401,140,26.9,3866438407,213,0.5,3866438399,56,Back,3872998467,178,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231821,355,1,1,37,40,b79uipsy57y1jqpy07h4i5ovk,1,27.2,11.6,2022-10-23T13:10:00.228Z,2022-10-26T05:38:50Z,3866438799,56,Back,3872998595,178,,3866438803,141,3.8,3866438807,213,5.8,3866438805,212,11.4,3866438801,140,36.8,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231859,356,1,1,37,41,b79uipsy57y1jqpy07h4i5ovk,0,37,2.7,2022-10-23T13:10:01.300Z,2022-10-26T05:38:54Z,3872998733,178,,3866439017,168,,3866439021,140,46.7,3866439025,212,10.4,3866439019,56,Back,3866439027,213,0.2,3866439023,141,5.6,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231805,389,49,1,37,43,8iawijq7s9s6d85mjz8wdslki,1,55.6,89.9,2022-10-23T13:10:03.255Z,2022-10-26T05:38:58Z,,,,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231979,390,1,1,37,44,8iawijq7s9s6d85mjz8wdslki,1,54.8,88.6,2022-10-23T13:10:04.161Z,2022-10-26T05:39:01Z,3872998971,178,,3866439677,56,Back,3866439685,213,3.5,3866439681,141,80.6,3866439679,140,39.2,3866439683,212,17.3,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232077,391,1,1,37,51,8iawijq7s9s6d85mjz8wdslki,1,55.6,70.7,2022-10-23T13:10:11.186Z,2022-10-26T05:39:06Z,3872999127,178,,3866440151,212,16.6,3866440155,213,5.9,3866440147,141,62.5,3866440139,56,Center,3866440143,140,70.5,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232129,392,1,1,37,54,8iawijq7s9s6d85mjz8wdslki,1,65.1,55.5,2022-10-23T13:10:14.760Z,2022-10-26T05:39:50Z,3866440427,56,Center,3866440433,212,11.9,3872999255,178,,3866440435,213,6.3,3866440431,141,55.0,3866440429,140,76.4,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232535,395,1,1,37,55,8iawijq7s9s6d85mjz8wdslki,1,74.9,49.5,2022-10-23T13:10:15.660Z,2022-10-26T05:40:15Z,3873000593,178,,3866442883,140,73.6,3866442881,56,Center,3866442885,141,52.0,3866442887,212,2.2,3866442889,213,2.2,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232177,393,61,1,37,56,8iawijq7s9s6d85mjz8wdslki,0,72.9,50.3,2022-10-23T13:10:16.090Z,2022-10-26T05:40:21Z,3873000687,178,,3866440723,56,Center,,,,,,,,,,,,,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232171,357,43,1,37,58,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-10-23T13:10:18.304Z,2022-10-23T13:10:29Z,3866440691,56,Back,3866442429,144,8,,,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232207,358,49,1,37,59,b79uipsy57y1jqpy07h4i5ovk,1,23.7,70.3,2022-10-23T13:10:19.123Z,2022-10-26T05:40:29Z,,,,,,,,,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232297,359,4,1,38,0,b79uipsy57y1jqpy07h4i5ovk,1,22.6,84,2022-10-23T13:10:20.607Z,2022-10-26T05:40:32Z,3866441409,13,,3866441421,285,,3866441599,233,394,3866441417,265,,3866441411,56,Back,3866441413,152,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232317,394,4,1,38,0,8iawijq7s9s6d85mjz8wdslki,0,77.4,16,2022-10-23T13:10:20.608Z,2022-10-26T05:40:31Z,3866441539,286,,3866441531,13,,3873000875,178,,3866441535,152,,3866441537,265,,3866441645,233,359,3866441533,56,Right,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233157,360,1,1,38,34,b79uipsy57y1jqpy07h4i5ovk,0,24.1,76.5,2022-10-23T13:10:54.364Z,2022-10-26T05:40:34Z,3866446489,5,,3866446507,1,,3873000921,178,,3866446493,152,,3866446505,213,5.6,3866446501,141,26.6,3866446495,56,Center,3866446503,212,57.2,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,3866446491,155,,3866446497,140,,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233141,396,44,1,38,38,8iawijq7s9s6d85mjz8wdslki,1,36.5,68.4,2022-10-23T13:10:57.958Z,2022-10-26T15:31:04Z,3866446395,56,Back,3866446697,233,361,3866446399,285,,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233173,361,44,1,38,38,b79uipsy57y1jqpy07h4i5ovk,0,63.5,31.6,2022-10-23T13:10:57.959Z,2022-10-26T05:40:39Z,3866446577,286,,3866446827,233,396,3866446575,56,Center,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476728481,936,1,1,38,38,8iawijq7s9s6d85mjz8wdslki,0,32.5,68.3,2022-10-23T13:10:58.047Z,2022-10-26T15:31:05Z,3873001087,388,,3869071173,3,,3869071175,56,Back,3869071177,140,35.1,3869071181,212,2.7,3869071179,141,68.6,3869071183,213,0.1,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476234995,376,61,1,38,38,b79uipsy57y1jqpy07h4i5ovk,1,64,29.9,2022-10-23T13:10:58.065Z,2022-10-26T05:40:52Z,3873001189,15,,3873001191,178,,3866456905,56,Center,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233147,397,43,1,38,39,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-10-23T13:10:58.955Z,2022-10-23T13:12:06Z,3866446431,213,5.7,3866446429,212,8.6,3866446423,56,Back,3866455797,144,1,3866446427,141,60.9,3866446421,3,0,3866446425,140,46.3,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233253,362,1,1,38,39,b79uipsy57y1jqpy07h4i5ovk,1,53,34.2,2022-10-23T13:10:59.394Z,2022-10-26T05:40:58Z,3866447105,212,11.2,3873001303,178,,3866447101,141,20.2,3866447107,213,4.2,3866447097,140,47.3,3866447091,56,Back,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233333,363,1,1,38,42,b79uipsy57y1jqpy07h4i5ovk,0,55.7,17.6,2022-10-23T13:11:02.915Z,2022-10-26T05:41:05Z,3873001413,178,,3866447615,155,,3866447617,56,Right,3866447627,1,,3866447621,141,11.6,3866447625,213,6.2,3866447619,140,92.5,3866447623,212,38.9,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233363,398,12,1,38,46,8iawijq7s9s6d85mjz8wdslki,1,9.2,87.5,2022-10-23T13:11:06.647Z,2022-10-26T05:41:13Z,3866447809,212,10.0,3866447813,213,1.4,3866447953,167,,3866447807,141,100.0,3873001583,178,,3866447805,140,10.5,3866447803,56,Back,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233613,364,5,1,38,47,b79uipsy57y1jqpy07h4i5ovk,1,91,-2,2022-10-23T13:11:07.865Z,2022-10-26T05:41:20Z,3866449335,347,,3866449373,233,399,3866449333,56,Right,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
