id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2530484435,708,1,2,75,24,b79uipsy57y1jqpy07h4i5ovk,1,88.4,95.6,2023-04-08T18:20:31.062Z,2023-04-08T18:20:34Z,4173534567,141,73.6,4173534565,140,77.0,4173534571,213,4.0,4173534569,212,19.2,4173534563,56,Center,,,,,,,,,,4cyftx5l62gw3ijl29y7t51pl,S. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530484467,709,1,2,75,27,b79uipsy57y1jqpy07h4i5ovk,0,77.4,72.4,2023-04-08T18:20:34.294Z,2023-04-08T18:20:38Z,4173534767,141,49.3,4173534761,155,,4173534913,233,667,4173534765,140,94.1,4173534771,213,5.6,4173534769,212,23.5,4173534763,56,Center,4173534759,2,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530484483,667,11,2,75,30,6hsriqr3ybvyg94w2k19oal50,1,7,56,2023-04-08T18:20:37.454Z,2023-04-08T18:20:38Z,4173534851,56,Back,4173534941,233,709,4173534853,88,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530484971,668,1,2,75,51,6hsriqr3ybvyg94w2k19oal50,0,15.4,49.3,2023-04-08T18:20:57.876Z,2023-04-08T18:21:00Z,4173537417,199,,4173537421,140,67.3,4173537427,213,0.1,4173537429,1,,4173537425,212,54.6,4173537423,141,53.6,4173537419,56,Center,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485047,710,1,2,75,53,b79uipsy57y1jqpy07h4i5ovk,0,30.4,43.3,2023-04-08T18:21:00.278Z,2023-04-08T18:21:02Z,4173537809,212,22.7,4173537803,56,Back,4173537805,140,47.3,4173537811,213,0.7,4173537801,3,,4173537807,141,64.2,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485073,669,1,2,75,56,6hsriqr3ybvyg94w2k19oal50,1,54.1,35.7,2023-04-08T18:21:02.701Z,2023-04-08T18:21:04Z,4173537949,3,,4173537955,141,40.0,4173537953,140,61.7,4173537959,213,0.4,4173537957,212,8.5,4173537951,56,Center,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485083,670,1,2,75,57,6hsriqr3ybvyg94w2k19oal50,0,61.6,39.7,2023-04-08T18:21:03.997Z,2023-04-08T18:21:05Z,4173538023,213,1.4,4173538013,56,Center,4173538015,140,63.0,4173538019,212,7.4,4173538017,141,50.3,4173538011,3,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485093,711,49,2,75,58,b79uipsy57y1jqpy07h4i5ovk,1,36.1,46,2023-04-08T18:21:04.842Z,2023-04-08T18:21:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485191,712,1,2,75,59,b79uipsy57y1jqpy07h4i5ovk,1,36.9,48.8,2023-04-08T18:21:05.623Z,2023-04-08T18:21:09Z,4173538561,213,5.7,4173538551,56,Center,4173538557,212,21.3,4173538555,141,32.2,4173538553,140,54.1,4173538549,155,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485213,713,1,2,76,2,b79uipsy57y1jqpy07h4i5ovk,0,54.1,32.2,2023-04-08T18:21:09.446Z,2023-04-08T18:21:10Z,4173538669,213,3.5,4173538655,56,Back,4173538665,212,11.3,4173538659,140,43.9,4173538663,141,26.8,,,,,,,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485229,671,49,2,76,3,6hsriqr3ybvyg94w2k19oal50,1,57.8,74.5,2023-04-08T18:21:10.479Z,2023-04-08T18:21:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485239,672,1,2,76,4,6hsriqr3ybvyg94w2k19oal50,0,57.8,74.5,2023-04-08T18:21:10.719Z,2023-04-08T18:21:13Z,4173538829,56,Center,4173538835,212,9.9,4173538833,141,69.4,4173538831,140,66.6,4173538837,213,5.9,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485243,714,49,2,76,5,b79uipsy57y1jqpy07h4i5ovk,1,34.7,33.9,2023-04-08T18:21:12.086Z,2023-04-08T18:21:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485265,715,1,2,76,5,b79uipsy57y1jqpy07h4i5ovk,1,34.7,33.9,2023-04-08T18:21:12.245Z,2023-04-08T18:21:13Z,4173539021,213,0.6,4173539017,212,7.7,4173539011,140,40.6,4173539015,141,40.7,4173539009,56,Back,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485313,716,1,2,76,7,b79uipsy57y1jqpy07h4i5ovk,1,48.3,47,2023-04-08T18:21:13.702Z,2023-04-08T18:21:16Z,4173539289,56,Center,4173539293,141,36.7,4173539295,212,16.7,4173539297,213,5.8,4173539291,140,62.7,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485331,717,1,2,76,9,b79uipsy57y1jqpy07h4i5ovk,0,65.9,36.9,2023-04-08T18:21:16.086Z,2023-04-08T18:21:19Z,4173539381,140,92.5,4173539655,4,,4173539377,155,,4173539387,213,0.3,4173539379,56,Center,4173539385,212,29.6,4173539383,141,51.2,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485349,673,52,2,76,12,6hsriqr3ybvyg94w2k19oal50,1,8.4,47.8,2023-04-08T18:21:18.557Z,2023-04-08T18:21:18Z,,,,,,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485573,674,80,2,76,27,6hsriqr3ybvyg94w2k19oal50,0,14.2,37.6,2023-04-08T18:21:33.925Z,2023-04-08T18:21:34Z,,,,,,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485659,675,1,2,76,28,6hsriqr3ybvyg94w2k19oal50,0,14.6,31,2023-04-08T18:21:35.327Z,2023-04-08T18:21:40Z,4173541269,157,,4173541277,141,17.1,4173541271,198,,4173541281,213,6.1,4173541275,140,66.3,4173541273,56,Right,4173541283,1,,4173541279,212,55.1,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485663,718,44,2,76,32,b79uipsy57y1jqpy07h4i5ovk,1,33.9,82.7,2023-04-08T18:21:38.950Z,2023-04-08T18:21:41Z,4173541301,56,Back,4173541431,233,676,4173541303,285,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485667,676,44,2,76,32,6hsriqr3ybvyg94w2k19oal50,0,66.1,17.3,2023-04-08T18:21:38.951Z,2023-04-08T18:21:41Z,4173541329,286,,4173541327,56,Right,4173541439,233,718,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485677,719,1,2,76,32,b79uipsy57y1jqpy07h4i5ovk,1,33.8,83.3,2023-04-08T18:21:39.335Z,2023-04-08T18:21:40Z,4173541399,141,76.1,4173541393,3,,4173541403,213,5.4,4173541401,212,6.6,4173541395,56,Back,4173541397,140,38.0,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485681,720,49,2,76,33,b79uipsy57y1jqpy07h4i5ovk,1,38.1,76,2023-04-08T18:21:40.295Z,2023-04-08T18:21:40Z,,,,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485713,721,1,2,76,33,b79uipsy57y1jqpy07h4i5ovk,1,38.1,76,2023-04-08T18:21:40.391Z,2023-04-08T18:21:42Z,4173541641,56,Back,4173541649,212,4.6,4173541645,141,69.6,4173541643,140,39.4,4173541653,213,5.0,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485725,722,1,2,76,35,b79uipsy57y1jqpy07h4i5ovk,0,37.9,63.3,2023-04-08T18:21:41.910Z,2023-04-08T18:47:31Z,4173541725,56,Back,4173541729,141,70.1,4173541733,213,0.6,4173541727,140,44.2,4173541731,212,8.1,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485745,677,43,2,76,37,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:21:43.670Z,2023-04-08T18:24:54Z,4173559405,144,61,4173541837,56,Center,,,,,,,,,,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485763,678,49,2,76,38,6hsriqr3ybvyg94w2k19oal50,1,57,34.9,2023-04-08T18:21:44.790Z,2023-04-08T18:24:55Z,,,,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485799,679,1,2,76,38,6hsriqr3ybvyg94w2k19oal50,1,57,34.9,2023-04-08T18:21:45.510Z,2023-04-08T18:21:47Z,4173542161,212,25.0,4173542157,140,80.3,4173542155,56,Center,4173542159,141,27.4,4173542163,213,6.1,4173542153,155,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485807,680,61,2,76,40,6hsriqr3ybvyg94w2k19oal50,0,80.3,27.1,2023-04-08T18:21:46.669Z,2023-04-08T18:21:47Z,4173542183,56,Center,,,,,,,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485861,681,45,2,76,42,6hsriqr3ybvyg94w2k19oal50,0,87.3,24.4,2023-04-08T18:21:48.678Z,2023-04-08T18:21:51Z,4173542561,233,723,4173542493,56,Center,4173542495,286,,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485867,723,3,2,76,42,b79uipsy57y1jqpy07h4i5ovk,1,12.7,75.6,2023-04-08T18:21:48.678Z,2023-04-08T18:21:51Z,4173542519,285,,4173542543,233,681,4173542517,56,Back,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485873,724,49,2,76,43,b79uipsy57y1jqpy07h4i5ovk,1,9.4,89.7,2023-04-08T18:21:49.766Z,2023-04-08T18:21:50Z,,,,,,,,,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485941,725,1,2,76,43,b79uipsy57y1jqpy07h4i5ovk,1,9.4,89.7,2023-04-08T18:21:50.118Z,2023-04-08T18:21:53Z,4173542925,140,38.6,4173542927,141,92.1,4173542931,213,0.1,4173542921,157,,4173542929,212,30.7,4173542933,1,,4173542923,56,Back,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485961,726,1,2,76,46,b79uipsy57y1jqpy07h4i5ovk,0,38.6,92.1,2023-04-08T18:21:53.286Z,2023-04-08T18:21:55Z,4173543071,213,6.2,4173543069,212,24.0,4173543065,140,61.4,4173543059,168,,4173543063,56,Left,4173543067,141,88.9,,,,,,,4cyftx5l62gw3ijl29y7t51pl,S. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486013,682,43,2,76,50,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:21:57.173Z,2023-04-08T18:22:06Z,4173543399,56,Back,4173544325,144,8,,,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486027,683,8,2,76,51,6hsriqr3ybvyg94w2k19oal50,1,44.9,6.8,2023-04-08T18:21:57.902Z,2023-04-08T18:22:05Z,4173544289,15,,4173543453,56,Back,,,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486053,684,49,2,76,52,6hsriqr3ybvyg94w2k19oal50,1,45.3,6.7,2023-04-08T18:21:59.197Z,2023-04-08T18:21:59Z,,,,,,,,,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486101,685,3,2,76,53,6hsriqr3ybvyg94w2k19oal50,1,39.6,8.2,2023-04-08T18:21:59.653Z,2023-04-08T18:22:01Z,4173543809,56,Back,4173543811,286,,4173543821,233,727,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486079,727,45,2,76,53,b79uipsy57y1jqpy07h4i5ovk,0,60.4,91.8,2023-04-08T18:21:59.653Z,2023-04-08T18:22:01Z,4173543845,233,685,4173543703,56,Left,4173543705,285,,,,,,,,,,,,,,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486181,686,2,2,76,53,6hsriqr3ybvyg94w2k19oal50,1,46.8,5.8,2023-04-08T18:22:00.247Z,2023-04-08T18:22:10Z,4173544253,140,82.2,4173544265,1,,4173544251,56,Center,4173544657,7,dvof4p3jx1gi6i9uelbmudl62,4173544257,141,36.6,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486161,728,55,2,76,53,b79uipsy57y1jqpy07h4i5ovk,1,35.8,64.5,2023-04-08T18:22:00.248Z,2023-04-08T18:39:47Z,4173551149,189,,,,,,,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487065,688,27,2,77,33,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:22:40.278Z,2023-04-08T18:48:18Z,4173679425,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486783,729,27,2,77,33,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-04-08T18:22:40.278Z,2023-04-08T18:48:19Z,4173679447,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487647,689,28,2,78,21,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:23:28.364Z,2023-04-08T18:48:19Z,4173552615,55,688,4173679473,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487787,730,28,2,78,21,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-04-08T18:23:28.364Z,2023-04-08T18:48:19Z,4173553279,55,729,4173679487,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488099,690,18,2,78,50,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:23:56.578Z,2023-04-08T18:23:57Z,4173555127,55,691,4173555051,59,9,4173555047,42,,4173555049,44,Forward,,,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488111,691,19,2,78,50,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:23:56.579Z,2023-04-08T18:29:38Z,4173555097,145,9,4173555101,44,Midfielder,4173581979,293,4,4173555103,55,690,4173581977,292,5,4173555093,42,,4173555099,59,8,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488217,692,18,2,78,52,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:23:59.334Z,2023-04-08T18:24:08Z,4173555685,42,,4173555761,55,693,4173555689,59,17,4173555687,44,Midfielder,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488225,693,19,2,78,52,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:23:59.335Z,2023-04-08T18:29:35Z,4173555725,145,11,4173555731,55,692,4173556081,292,3,4173555721,42,,4173555727,59,6,4173555729,44,Defender,4173556083,293,1,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530491445,721,40,2,78,53,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:24:00.010Z,2023-04-08T18:28:38Z,4173573437,194,4idru0svqcqjpi03b4jhqyd3p,4173573427,30,"84yhv0iilunn0vllz1r5fe7l5, d3qx3gwypipcl2azrj9ing9ud, 2ez3q7gik3lm5kp1cunfol52h, 4ecptuxoyx485mmhrubuscgyd, cgsmk5437f466uoqvol7devze, cb8pu5lenbczaooavhaxnzp3p, 4idru0svqcqjpi03b4jhqyd3p, d8cxurdt9g5gezqlfwae7ooru, czh4r9efdbw4fvdux0enl127e, 98fjpfhrww2qdifsi8viybaol, 5gyjq8tsjxk396qt4hqlwn3dh, eqjelc731e1xrp95bpysx0pka, 9bzwr8qhl6547tjrsjsity4x6, 7xtesbxl6ioj70wymszqsag9h, 4snaidw6iaeo0k20gjfm35nft, e84kqxlu2bzgcpu0x0cj3z8id, dotvgi9g50m2axfw4isamd1ck, 1txv3b9y7h3du9d5bbblg0vai, 3hhca66jtxt3c1iw10nfmhtnu, cynuwabb849am6ml1b70yr55h, 45vh3c99keqayr9hj0r6x0ei2",4173573431,59,"16, 2, 6, 8, 3, 29, 21, 20, 42, 15, 32, 13, 14, 18, 22, 24, 26, 27, 33, 35, 53",4173573429,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4173573435,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4173573433,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488323,731,1,2,79,4,b79uipsy57y1jqpy07h4i5ovk,1,23.6,46.8,2023-04-08T18:24:11.461Z,2023-04-08T18:47:56Z,4173556347,5,,4173556353,140,34.9,4173556359,213,0.8,4173556357,212,16.6,4173556351,56,Back,4173556349,241,,4173677047,189,,4173556355,141,63.9,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530511759,943,1,2,79,5,b79uipsy57y1jqpy07h4i5ovk,1,46.9,67.2,2023-04-08T18:24:11.540Z,2023-04-08T18:47:56Z,4173677919,56,Back,4173677923,141,56.9,4173677925,212,7.5,4173677927,213,5.1,4173677921,140,49.5,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488325,732,1,2,79,6,b79uipsy57y1jqpy07h4i5ovk,1,47.9,58.2,2023-04-08T18:24:12.709Z,2023-04-08T18:24:13Z,4173556365,56,Back,4173556373,213,3.0,4173556367,140,25.2,4173556371,212,23.9,4173556369,141,61.5,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488351,733,1,2,79,6,b79uipsy57y1jqpy07h4i5ovk,1,25.2,61.5,2023-04-08T18:24:13.189Z,2023-04-08T18:24:15Z,4173556489,140,31.5,4173556495,213,5.0,4173556493,212,20.0,4173556491,141,33.7,4173556487,56,Back,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488371,734,1,2,79,9,b79uipsy57y1jqpy07h4i5ovk,1,46.7,29.5,2023-04-08T18:24:16.245Z,2023-04-08T18:24:17Z,4173556609,140,54.0,4173556613,212,10.8,4173556615,213,0.8,4173556611,141,40.7,4173556607,56,Center,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488385,735,1,2,79,10,b79uipsy57y1jqpy07h4i5ovk,1,54,40.7,2023-04-08T18:24:17.237Z,2023-04-08T18:48:08Z,4173556697,156,,4173556681,141,54.6,4173556677,56,Back,4173556685,213,2.4,4173556683,212,13.5,4173556679,140,44.8,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488449,736,1,2,79,15,b79uipsy57y1jqpy07h4i5ovk,1,68.6,64.3,2023-04-08T18:24:22.452Z,2023-04-08T18:24:23Z,4173556991,212,8.3,4173556987,140,74.1,4173556985,56,Center,4173556989,141,55.5,4173556993,213,5.5,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488455,737,1,2,79,17,b79uipsy57y1jqpy07h4i5ovk,1,74.1,55.5,2023-04-08T18:24:23.765Z,2023-04-08T18:24:24Z,4173557053,156,,4173557029,213,1.8,4173557023,140,72.3,4173557021,56,Center,4173557027,212,7.6,4173557025,141,66.4,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488521,738,1,2,79,18,b79uipsy57y1jqpy07h4i5ovk,1,73.1,70.9,2023-04-08T18:24:25.124Z,2023-04-08T18:24:27Z,4173557361,140,81.5,4173557371,213,1.0,4173557359,56,Left,4173557363,141,90.6,4173557369,212,16.0,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488605,739,1,2,79,20,b79uipsy57y1jqpy07h4i5ovk,0,84.3,90.6,2023-04-08T18:24:27.045Z,2023-04-08T18:24:34Z,4173557781,155,,4173557787,141,43.6,4173557791,213,5.1,4173557789,212,34.4,4173557785,140,96.3,4173557783,56,Center,4173557779,2,,4173557793,1,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488613,694,44,2,79,23,6hsriqr3ybvyg94w2k19oal50,1,2.7,57.7,2023-04-08T18:24:30.243Z,2023-04-08T18:49:47Z,4173557837,56,Back,4173557885,233,740,4173557839,285,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488609,740,44,2,79,23,b79uipsy57y1jqpy07h4i5ovk,0,97.3,42.3,2023-04-08T18:24:30.244Z,2023-04-08T18:50:06Z,4173557819,56,Center,4173557933,233,694,4173557821,286,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488625,695,12,2,79,24,6hsriqr3ybvyg94w2k19oal50,1,3.1,60.2,2023-04-08T18:24:30.832Z,2023-04-08T18:50:24Z,4173557907,213,1.2,4173557901,140,5.3,4173557905,212,5.9,4173567479,15,,4173557899,56,Back,4173557903,141,68.2,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530513409,851,12,2,79,25,6hsriqr3ybvyg94w2k19oal50,1,3.9,60.5,2023-04-08T18:24:31.540Z,2023-04-08T18:49:52Z,4173686231,56,Back,4173686237,212,12.8,4173687485,15,,4173686235,141,73.8,4173686233,140,12.5,4173686239,213,0.8,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488637,741,44,2,79,25,b79uipsy57y1jqpy07h4i5ovk,1,88.1,24.5,2023-04-08T18:24:32.330Z,2023-04-08T18:50:06Z,4173557995,286,,4173557993,56,Center,4173568189,233,712,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530490431,712,44,2,79,25,6hsriqr3ybvyg94w2k19oal50,0,11.9,75.5,2023-04-08T18:24:32.331Z,2023-04-08T18:49:44Z,4173568227,233,741,4173568021,285,,4173568019,56,Back,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
