id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2499455705,755,1,2,88,8,ears40cp6opsgvhsy0dgyszpd,0,5.2,40.7,2023-01-21T20:46:25.037Z,2023-01-23T10:07:18Z,3988894273,56,Center,3988894275,140,58.9,3988900477,189,,3988894287,74,,3988894281,213,0.3,3988894279,212,59.3,3988894271,124,,3988894283,1,,7rvlba00jv66w7wtdmk178a95,João Virgínia,3988894277,141,,,,,,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499455709,756,4,2,88,10,ears40cp6opsgvhsy0dgyszpd,1,61.2,58.8,2023-01-21T20:46:27.035Z,2023-01-23T10:07:41Z,3988894303,10,,3988894305,56,Center,3988900449,189,,3988894309,286,,3989922147,152,,3988894313,233,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499455703,805,4,2,88,10,89w5c6pw7vn0dxypi61tt0g4k,0,38.8,41.2,2023-01-21T20:46:27.036Z,2023-01-23T10:07:40Z,3988894265,56,Back,3988894269,285,,3988894357,233,756,3991703581,178,,3988894261,10,,3988894267,152,,3988900413,189,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499455831,757,1,2,88,30,ears40cp6opsgvhsy0dgyszpd,1,62.6,74.5,2023-01-21T20:46:46.895Z,2023-01-23T10:07:48Z,3988894899,5,,3988894919,1,,3988894915,212,35.3,3988894913,141,38.9,3988895337,210,13,3988894911,140,87.1,3988894901,155,,3988895339,154,,426st78oi43eortpbfkuxw72t,M. Paulissen,3988894903,241,3988894917,213,3988894909,56,Center,,5.5,1,3991703607,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499455835,758,13,2,88,32,ears40cp6opsgvhsy0dgyszpd,1,85.8,40.8,2023-01-21T20:46:48.668Z,2023-01-23T10:07:48Z,3988895159,328,,3991703627,388,,3988895347,75,,3988895361,230,99.0,3988895155,15,,3988895153,24,,3988895363,231,49.8,3988895357,102,39.5,3u2783a9ukglf8yg3dere8wve,A. Bangura,3988894931,56,3988895353,55,3988895359,103,6.9,Center,757,,3988894927,17,,3988895349,29,,3988895351,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2499455837,759,5,2,88,33,ears40cp6opsgvhsy0dgyszpd,0,101.2,41.2,2023-01-21T20:46:50.161Z,2023-01-23T10:07:49Z,3988895049,233,806,3988894945,56,Center,3988894947,346,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499455829,806,5,2,88,33,89w5c6pw7vn0dxypi61tt0g4k,1,-1.2,58.8,2023-01-21T20:46:50.161Z,2023-01-23T10:07:50Z,3988895015,233,759,3988894891,56,Back,3988894893,346,,,,,,,,,,,,,,,,,6ovzd9akutufagsd8kmxmsei2,J. van Mullem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456041,807,1,2,88,58,89w5c6pw7vn0dxypi61tt0g4k,0,5,51.8,2023-01-21T20:47:14.685Z,2023-01-23T10:08:01Z,3988896127,1,,3988896119,140,59.6,3988896115,155,,3988896121,141,71.7,3988896113,124,,3988896117,56,Center,3988896129,74,,3988896125,213,0.2,eamuyjut271ytghb2q4ljqbpx,N. Olij,3988896123,212,,,,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456055,760,1,2,89,1,ears40cp6opsgvhsy0dgyszpd,1,42.2,28.2,2023-01-21T20:47:18.028Z,2023-01-23T10:08:05Z,3991703815,388,,3988896215,213,0.3,3988896213,212,15.5,3988896207,56,Center,3988896209,140,56.5,3988896211,141,34.0,3988896205,3,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456065,761,3,2,89,2,ears40cp6opsgvhsy0dgyszpd,1,56.2,32.5,2023-01-21T20:47:19.081Z,2023-01-23T10:08:09Z,3989925435,465,,3988896255,56,Center,3991703847,178,,3988902433,233,808,3988896257,286,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456101,808,45,2,89,2,89w5c6pw7vn0dxypi61tt0g4k,0,43.8,67.5,2023-01-21T20:47:19.081Z,2023-01-23T10:08:09Z,3988902425,56,Back,3988902463,233,761,3988902427,285,,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456069,762,49,2,89,4,ears40cp6opsgvhsy0dgyszpd,1,60.3,31.8,2023-01-21T20:47:21.188Z,2023-01-23T10:08:13Z,,,,,,,,,,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456073,763,1,2,89,4,ears40cp6opsgvhsy0dgyszpd,0,65.6,27,2023-01-21T20:47:21.211Z,2023-01-23T10:08:20Z,3988896277,141,27.0,3991703943,178,,3988896281,213,0,3988896279,212,4.6,3988896273,56,Center,3988896275,140,70.0,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456107,809,49,2,89,5,89w5c6pw7vn0dxypi61tt0g4k,1,33.8,66.4,2023-01-21T20:47:21.643Z,2023-01-23T10:08:26Z,,,,,,,,,,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456115,810,1,2,89,6,89w5c6pw7vn0dxypi61tt0g4k,0,30.1,67.8,2023-01-21T20:47:23.056Z,2023-01-23T10:08:30Z,3988903667,286,,3988903641,140,35.3,3988903651,236,,3988903639,56,Back,3988903643,141,68.8,3988903645,212,5.5,3988903647,213,0.1,3991704065,178,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,3988903663,233,,,,,,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456095,764,74,2,89,6,ears40cp6opsgvhsy0dgyszpd,1,70.7,23.3,2023-01-21T20:47:23.139Z,2023-01-23T10:08:35Z,3988896381,285,,3988896379,56,Center,3991704123,178,,3988903673,233,810,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456123,765,5,2,89,9,ears40cp6opsgvhsy0dgyszpd,0,74.4,-1.2,2023-01-21T20:47:26.133Z,2023-01-23T10:08:38Z,3988897407,233,811,3988896493,56,Right,3988896495,347,,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456283,811,5,2,89,9,89w5c6pw7vn0dxypi61tt0g4k,1,25.6,101.2,2023-01-21T20:47:26.133Z,2023-01-23T10:08:38Z,3988897395,347,,3988897393,56,Back,3988897399,233,765,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456293,812,1,2,89,31,89w5c6pw7vn0dxypi61tt0g4k,0,19.4,100,2023-01-21T20:47:48.096Z,2023-01-23T10:08:43Z,3988897439,141,97.9,3988897443,213,6.1,3988897433,107,,3988897435,56,Back,3988897437,140,33.6,3988897441,212,15.1,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500003719,1592,67,2,89,33,ears40cp6opsgvhsy0dgyszpd,1,57.1,13.1,2023-01-21T20:47:49.933Z,2023-01-23T11:10:34Z,3991768153,233,1442,,,,,,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500003717,1442,67,2,89,33,89w5c6pw7vn0dxypi61tt0g4k,0,42.9,86.9,2023-01-21T20:47:49.934Z,2023-01-23T11:01:50Z,3991768161,233,1592,,,,,,,,,,,,,,,,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456321,766,61,2,89,33,ears40cp6opsgvhsy0dgyszpd,0,58.7,3.7,2023-01-21T20:47:49.965Z,2023-01-23T11:10:35Z,3991704371,178,,3988897555,56,Right,3991704369,21,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456327,767,5,2,89,36,ears40cp6opsgvhsy0dgyszpd,0,61.2,-1.6,2023-01-21T20:47:52.482Z,2023-01-23T10:09:00Z,3988898083,233,813,3988897583,56,Right,3988897585,347,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456411,813,5,2,89,36,89w5c6pw7vn0dxypi61tt0g4k,1,38.8,101.6,2023-01-21T20:47:52.482Z,2023-01-23T10:08:59Z,3988898063,233,767,3988898055,56,Back,3988898057,347,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456427,814,1,2,89,50,89w5c6pw7vn0dxypi61tt0g4k,1,40.4,100,2023-01-21T20:48:07.445Z,2023-01-23T10:09:02Z,3988898155,212,10.4,3988898153,141,89.4,3988898151,140,46.3,3988898147,107,,3988898149,56,Back,3988898157,213,5.3,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456429,815,1,2,89,51,89w5c6pw7vn0dxypi61tt0g4k,1,44.6,87.9,2023-01-21T20:48:08.226Z,2023-01-23T10:09:09Z,3988898173,140,39.5,3988898175,141,93.5,3991704517,388,,3988898179,213,2.5,3988898171,56,Back,3988898177,212,6.6,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456443,816,1,2,89,52,89w5c6pw7vn0dxypi61tt0g4k,1,39.5,93.5,2023-01-21T20:48:08.971Z,2023-01-23T10:10:03Z,3988898259,56,Back,3988898267,213,5.1,3988898261,140,41.7,3991704981,178,,3988898263,141,83.9,3988898265,212,6.9,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456445,817,4,2,89,55,89w5c6pw7vn0dxypi61tt0g4k,1,38.1,76.3,2023-01-21T20:48:11.844Z,2023-01-23T10:10:08Z,3988898301,233,768,3988898275,152,,3988898273,56,Back,3988898279,286,,3988898271,13,,3988898277,265,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456441,768,4,2,89,55,ears40cp6opsgvhsy0dgyszpd,0,61.9,23.7,2023-01-21T20:48:11.845Z,2023-01-23T10:10:07Z,3988898311,233,817,3988898257,285,,3988898251,56,Center,3988898249,13,,3991705035,178,,3988898255,265,,3988898253,152,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456577,818,70,2,90,23,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2023-01-21T20:48:40.322Z,2023-01-21T20:48:40Z,3988899125,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456607,819,1,2,90,24,89w5c6pw7vn0dxypi61tt0g4k,1,37.9,69,2023-01-21T20:48:40.515Z,2023-01-23T10:10:16Z,3988899315,1,,3988899313,213,5.5,3988899307,140,73.5,3988908817,189,,3988899311,212,52.4,3988899301,155,,3991705081,178,,3988899309,141,14.9,eamuyjut271ytghb2q4ljqbpx,N. Olij,3988899305,56,3988899303,152,3988899299,5,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499458157,862,1,2,90,25,89w5c6pw7vn0dxypi61tt0g4k,0,75.9,18.6,2023-01-21T20:48:42.203Z,2023-01-23T10:10:18Z,3988909125,155,,3988909129,140,84.9,3988909131,141,47.8,3988909135,213,1.1,3988909133,212,22.0,3991705091,178,,3988909127,56,Center,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456615,769,12,2,90,28,ears40cp6opsgvhsy0dgyszpd,1,14.4,54.5,2023-01-21T20:48:44.586Z,2023-01-23T10:10:22Z,3988899367,140,25.0,3988899387,15,,3988899373,213,0.6,3991705123,178,,3988899369,141,66.4,3988899365,56,Back,3988899371,212,13.8,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456637,820,1,2,90,29,89w5c6pw7vn0dxypi61tt0g4k,0,74.6,36.7,2023-01-21T20:48:46.257Z,2023-01-23T10:10:26Z,3991705143,388,,3988899513,213,0.0,3988899507,140,91.5,3988899503,3,,3988899505,56,Center,3988899511,212,17.7,3988899509,141,37.1,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456643,770,52,2,90,32,ears40cp6opsgvhsy0dgyszpd,1,8.5,63.5,2023-01-21T20:48:48.706Z,2023-01-23T10:10:32Z,3989930219,378,,3991705179,388,,,,,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456705,771,1,2,90,35,ears40cp6opsgvhsy0dgyszpd,0,15.8,75.6,2023-01-21T20:48:52.279Z,2023-01-23T10:10:35Z,3988899865,213,6.0,3988899863,212,86.6,3988899857,56,Center,3988899855,199,,3988899861,141,35.5,3988899867,1,,3988899859,140,94.1,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456717,821,52,2,90,45,89w5c6pw7vn0dxypi61tt0g4k,1,4.8,73.8,2023-01-21T20:49:01.591Z,2023-01-23T10:10:42Z,3991705259,178,,3989930693,376,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456841,822,1,2,91,3,89w5c6pw7vn0dxypi61tt0g4k,1,14.1,60.6,2023-01-21T20:49:19.811Z,2023-01-23T10:10:47Z,3988900607,212,60.4,3988900601,56,Center,3988900611,1,,3988900609,213,5.9,3989931395,189,,3988900599,199,,3988900605,141,25.4,3988900603,140,66.9,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500003887,1467,67,2,91,7,89w5c6pw7vn0dxypi61tt0g4k,1,65.1,34.2,2023-01-21T20:49:23.729Z,2023-01-23T11:10:35Z,3991768851,233,1609,,,,,,,,,,,,,,,,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500003885,1609,67,2,91,7,ears40cp6opsgvhsy0dgyszpd,0,34.9,65.8,2023-01-21T20:49:23.730Z,2023-01-23T11:03:32Z,3991768855,233,1467,,,,,,,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457125,829,1,2,91,7,89w5c6pw7vn0dxypi61tt0g4k,0,65.6,31.6,2023-01-21T20:49:23.785Z,2023-01-23T11:10:36Z,3988902141,56,Center,3991705379,178,,3988902147,212,6.3,3988902145,141,22.6,3988902143,140,64.3,3988902149,213,4.5,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456851,773,49,2,91,7,ears40cp6opsgvhsy0dgyszpd,1,30.6,83.9,2023-01-21T20:49:24.364Z,2023-01-23T10:11:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500003921,1614,67,2,91,8,ears40cp6opsgvhsy0dgyszpd,1,38.2,77.3,2023-01-21T20:49:24.535Z,2023-01-23T11:10:36Z,3991769001,233,1468,,,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500003917,1468,67,2,91,8,89w5c6pw7vn0dxypi61tt0g4k,0,61.8,22.7,2023-01-21T20:49:24.536Z,2023-01-23T11:03:54Z,3991769017,233,1614,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456845,772,43,2,91,9,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-01-21T20:49:25.944Z,2023-01-22T13:37:35Z,3988900615,56,Back,3989932761,144,8,,,,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499653353,838,3,2,91,12,ears40cp6opsgvhsy0dgyszpd,0,38.4,94.8,2023-01-21T20:49:28.861Z,2023-01-23T10:11:16Z,3989933857,465,,3989933859,467,723av2redj2ej6livx0g81wwl,3991705543,178,,3989933853,56,Back,3989933855,286,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456887,774,4,2,91,13,ears40cp6opsgvhsy0dgyszpd,1,36.7,97.3,2023-01-21T20:49:29.642Z,2023-01-23T10:11:20Z,3988900853,56,Back,3988900855,152,,3988900849,13,,3988900851,295,,3988900863,233,823,3988900857,286,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456881,823,4,2,91,13,89w5c6pw7vn0dxypi61tt0g4k,0,63.3,2.7,2023-01-21T20:49:29.643Z,2023-01-23T10:11:20Z,3988900871,233,774,3988900839,152,,3988900843,285,,3988900835,13,,3988900951,295,,3988900837,56,Right,3991705577,178,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456975,775,1,2,91,26,ears40cp6opsgvhsy0dgyszpd,1,39.4,91.1,2023-01-21T20:49:43.150Z,2023-01-23T10:11:25Z,3988901329,141,97.1,3988901331,212,14.9,3988901323,152,,3988901325,56,Left,3988901333,213,0.3,3988901327,140,53.0,3988901321,5,,3991705639,178,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499456981,776,1,2,91,29,ears40cp6opsgvhsy0dgyszpd,0,55.3,97.1,2023-01-21T20:49:46.113Z,2023-01-23T10:11:28Z,3988901377,213,5.1,3991705669,178,,3988901369,56,Center,3988901371,140,70.2,3988901379,1,,3988901367,155,,3988901375,212,40.7,3988901373,141,41.8,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457005,824,1,2,91,31,89w5c6pw7vn0dxypi61tt0g4k,1,29.4,54.3,2023-01-21T20:49:48.008Z,2023-01-23T10:11:33Z,3988901501,212,19.0,3988901487,56,Back,3991705741,178,,3988901503,213,5.9,3988901499,141,43.0,3988901495,140,46.0,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457007,825,49,2,91,33,89w5c6pw7vn0dxypi61tt0g4k,1,45.6,43.9,2023-01-21T20:49:49.997Z,2023-01-23T10:11:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457041,826,1,2,91,36,89w5c6pw7vn0dxypi61tt0g4k,1,53.9,74.3,2023-01-21T20:49:53.310Z,2023-01-23T10:11:42Z,3991705843,178,,3988901679,140,45.3,3988901681,141,94.4,3988901685,213,2.2,3988901683,212,16.4,3988901677,56,Back,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457049,827,1,2,91,39,89w5c6pw7vn0dxypi61tt0g4k,0,52.5,93.5,2023-01-21T20:49:55.647Z,2023-01-23T10:11:48Z,3991705893,178,,3988901717,213,0.4,3988901709,56,Left,3988901711,140,66.3,3988901715,212,15.4,3988901713,141,100.0,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457075,777,5,2,91,40,ears40cp6opsgvhsy0dgyszpd,1,33.2,-1.6,2023-01-21T20:49:56.973Z,2023-01-23T10:11:49Z,3988901849,233,828,3988901835,347,,3988901833,56,Back,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457051,828,5,2,91,40,89w5c6pw7vn0dxypi61tt0g4k,0,66.8,101.6,2023-01-21T20:49:56.973Z,2023-01-23T10:11:50Z,3988901853,233,777,3988901725,347,,3988901723,56,Left,,,,,,,,,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457095,778,1,2,91,44,ears40cp6opsgvhsy0dgyszpd,1,32.6,0,2023-01-21T20:50:00.676Z,2023-01-23T10:11:53Z,3988901971,212,29.9,3988901963,107,,3988901965,56,Back,3988901969,141,36.6,3988901973,213,2.1,3988901975,1,,3988901967,140,18.9,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457121,779,1,2,91,49,ears40cp6opsgvhsy0dgyszpd,1,21.1,37.9,2023-01-21T20:50:05.750Z,2023-01-23T10:11:56Z,3988902105,56,Back,3988902111,212,18.2,3988902109,141,17.0,3988902113,213,5.4,3988902107,140,31.9,3991705967,178,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457137,780,1,2,91,52,ears40cp6opsgvhsy0dgyszpd,0,42.5,14.4,2023-01-21T20:50:09.121Z,2023-01-23T10:11:59Z,3988902225,212,40.3,3988902223,141,66.6,3988902217,155,,3988902229,1,,3988902221,140,60.6,3991705983,178,,3988902227,213,1.1,3988902219,56,Center,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457157,830,1,2,91,55,89w5c6pw7vn0dxypi61tt0g4k,0,37.3,32.3,2023-01-21T20:50:11.469Z,2023-01-23T10:12:06Z,3988902371,213,0.3,3988902365,141,40.4,3988902363,140,53.8,3991706013,388,,3988902361,56,Center,3988902367,212,18.2,3988902359,3,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457185,781,1,2,92,1,ears40cp6opsgvhsy0dgyszpd,1,49.9,60,2023-01-21T20:50:17.649Z,2023-01-23T10:12:09Z,3988902575,56,Center,3988902573,155,,3991706025,178,,3988902581,212,30.7,3988902579,141,58.4,3988902583,213,6.2,3988902577,140,79.1,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457191,782,44,2,92,3,ears40cp6opsgvhsy0dgyszpd,1,79,59,2023-01-21T20:50:19.663Z,2023-01-23T11:10:37Z,3988902603,56,Center,3988902605,286,,3988902705,233,831,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499457203,831,44,2,92,3,89w5c6pw7vn0dxypi61tt0g4k,0,21,41,2023-01-21T20:50:19.664Z,2023-01-23T10:12:13Z,3988902689,56,Back,3988902723,233,782,3988902691,285,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
