id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value
2446941283,1291,83,1,48,42,ccpscwdcm65czscrun048ecn5,1,6.9,4,2022-08-13T18:49:53.526Z,2022-08-16T10:46:30Z,3710826061,399,202494,,,,,,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607781,460,1,1,48,42,ears40cp6opsgvhsy0dgyszpd,1,92.5,96.5,2022-08-13T18:49:53.558Z,2022-08-15T19:47:38Z,3710111055,178,,3703670681,140,80.5,3703670691,212,13.1,3703670693,213,3.4,3703670685,141,91.5,3703670679,56,Left,,,,,,,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607799,461,3,1,48,44,ears40cp6opsgvhsy0dgyszpd,0,80,91.8,2022-08-13T18:49:55.305Z,2022-08-15T19:48:12Z,3703670985,233,366,3710111311,178,,3703670819,56,Left,3705749305,464,,3703670823,286,,,,,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607803,366,7,1,48,44,ccpscwdcm65czscrun048ecn5,1,20,8.2,2022-08-13T18:49:55.398Z,2022-08-15T19:47:47Z,3703670841,56,Back,3703670843,285,,3710111399,178,,3705749149,383,,3703670921,233,461,,,,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607811,367,49,1,48,45,ccpscwdcm65czscrun048ecn5,1,20.6,7.9,2022-08-13T18:49:56.678Z,2022-08-15T19:47:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607871,368,4,1,48,46,ccpscwdcm65czscrun048ecn5,1,23.5,7.4,2022-08-13T18:49:57.406Z,2022-08-15T19:48:21Z,3703671721,13,,3703671723,295,,3703671765,233,462,3703671725,152,,3703671197,56,Back,3703671727,285,,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607931,462,4,1,48,46,ears40cp6opsgvhsy0dgyszpd,0,76.5,92.6,2022-08-13T18:49:57.407Z,2022-08-15T19:48:21Z,3703671789,233,368,3703671495,286,,3703671491,56,Left,3703671489,295,,3703671493,152,,3703671487,13,,3710112153,178,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608069,369,1,1,48,54,ccpscwdcm65czscrun048ecn5,1,31.3,5.8,2022-08-13T18:50:05.579Z,2022-08-15T19:48:31Z,3703672263,213,1.9,3703672251,5,,3703672643,189,,3703672255,56,Back,3710112197,178,,3703672261,212,10.2,3703672253,152,,3703672259,141,20.1,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,3703672257,140,,,,,,,,,,,28.4,,,,,,,,,,,,,,,
2445608125,370,1,1,48,57,ccpscwdcm65czscrun048ecn5,1,28.4,20.1,2022-08-13T18:50:08.359Z,2022-08-15T19:48:29Z,3703672561,141,41.5,3703672563,212,23.7,3710112237,178,,3703672557,56,Back,3703672559,140,10.6,3703672565,213,2.5,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608181,371,1,1,49,3,ccpscwdcm65czscrun048ecn5,0,11.4,61.7,2022-08-13T18:50:13.934Z,2022-08-15T19:48:36Z,3703672899,140,63.4,3703672901,141,58.1,3710112395,178,,3703672903,212,54.7,3703672897,56,Center,3703672905,213,6.2,3703672893,155,,3703672907,1,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608229,463,1,1,49,6,ears40cp6opsgvhsy0dgyszpd,1,28.5,47,2022-08-13T18:50:17.119Z,2022-08-15T19:48:39Z,3703673197,212,18.4,3703673199,213,6.2,3703673195,141,45.8,3703673191,56,Back,3703673189,3,,3703673193,140,46.0,3710112481,388,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608233,464,49,1,49,7,ears40cp6opsgvhsy0dgyszpd,1,46.1,45.8,2022-08-13T18:50:18.487Z,2022-08-15T19:48:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608303,465,1,1,49,7,ears40cp6opsgvhsy0dgyszpd,1,46.1,45.8,2022-08-13T18:50:18.567Z,2022-08-15T19:48:54Z,3703673645,56,Back,3710112863,178,,3703673663,1,,3703673661,213,1.9,3703673649,140,36.2,3703673655,141,95.3,3703673659,212,35.2,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608399,466,1,1,49,14,ears40cp6opsgvhsy0dgyszpd,1,58.1,95.4,2022-08-13T18:50:25.077Z,2022-08-15T19:48:58Z,3703674237,140,55.8,3703674241,212,10.5,3703674243,213,4.5,3703674239,141,80.4,3710112985,178,,3703674235,56,Left,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608451,467,1,1,49,19,ears40cp6opsgvhsy0dgyszpd,1,61.7,78.2,2022-08-13T18:50:30.254Z,2022-08-15T19:49:02Z,3703674493,141,96.9,3710113059,178,,3703674491,140,70.4,3703674489,56,Left,3703674495,212,15.7,3703674497,213,0.9,,,,,,,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608495,468,1,1,49,22,ears40cp6opsgvhsy0dgyszpd,1,67.8,96.3,2022-08-13T18:50:33.718Z,2022-08-15T19:49:06Z,3710113159,178,,3703674743,56,Left,3703674747,141,90.2,3703674749,212,10.2,3703674751,213,3.6,3703674745,140,58.9,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608599,469,1,1,49,25,ears40cp6opsgvhsy0dgyszpd,1,55.9,85.4,2022-08-13T18:50:36.710Z,2022-08-15T19:49:08Z,3703675331,141,78.6,3703675333,212,9.0,3703675329,140,63.3,3710113223,178,,3703675327,56,Center,3703675335,213,5.7,,,,,,,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608607,470,4,1,49,28,ears40cp6opsgvhsy0dgyszpd,1,60,95.8,2022-08-13T18:50:39.606Z,2022-08-15T19:49:16Z,3703675387,56,Left,3703675393,286,,3703675391,265,,3703675389,152,,3703675385,13,,3703675403,233,372,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608583,372,4,1,49,28,ccpscwdcm65czscrun048ecn5,0,40,4.2,2022-08-13T18:50:39.607Z,2022-08-15T19:49:15Z,3710113405,178,,3703675413,233,470,3703675231,152,,3703675233,265,,3703675229,56,Back,3703675235,285,,3703675227,13,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445608977,471,1,1,49,47,ears40cp6opsgvhsy0dgyszpd,0,62.2,94.4,2022-08-13T18:50:58.276Z,2022-08-15T19:49:23Z,3703677373,141,80.1,3703677369,140,87.5,3703677355,5,,3710113669,178,,3703677357,155,,3703677365,56,Left,3703677361,152,,3703677379,213,5.9,3u2783a9ukglf8yg3dere8wve,A. Bangura,3703677873,189,3703677377,212,28.3,,,,,,,,,,,,,,,,,,,,,,,
2445608999,373,61,1,49,49,ccpscwdcm65czscrun048ecn5,1,11.6,13.5,2022-08-13T18:51:00.263Z,2022-08-15T19:49:30Z,3703677495,56,Back,3703677501,189,,3710113775,178,,,,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445609029,374,6,1,49,50,ccpscwdcm65czscrun048ecn5,0,12,16.7,2022-08-13T18:51:01.311Z,2022-08-15T19:49:43Z,3703677665,233,472,3703677619,73,,3703677617,56,Back,3703677765,189,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445609023,472,6,1,49,50,ears40cp6opsgvhsy0dgyszpd,1,88,83.3,2022-08-13T18:51:01.311Z,2022-08-15T19:49:43Z,3703677655,233,374,3703677583,56,Left,3703677585,73,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445609633,473,1,1,50,22,ears40cp6opsgvhsy0dgyszpd,0,99.5,99.5,2022-08-13T18:51:33.446Z,2022-08-15T19:49:47Z,3703680629,140,94.8,3703680635,213,4.5,3703680627,56,Center,3703680625,223,,3710114185,178,,3703680619,2,,3705749725,20,,3703680631,141,60.8,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,3703680633,212,3703680623,155,,3703680621,6,,,,,,26.8,,,,,,,,,,,,,,,
2445609687,375,12,1,50,23,ccpscwdcm65czscrun048ecn5,1,2.8,27,2022-08-13T18:51:34.463Z,2022-08-15T19:49:52Z,3703680931,141,42.1,3703680933,212,10.3,3703680929,140,3.1,3703680935,213,1.5,3703680927,56,Back,3703682341,15,,3710114281,388,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445609713,376,12,1,50,24,ccpscwdcm65czscrun048ecn5,1,2,46.6,2022-08-13T18:51:34.887Z,2022-08-15T19:50:01Z,3703681107,212,34.8,3703681091,56,Back,3703682235,15,,3703681101,141,11.4,3703681097,140,26.1,3710114461,388,,3703681111,213,5.5,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445609719,377,43,1,50,29,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T18:51:39.760Z,2022-08-13T18:51:50Z,3703682091,144,5,3703681131,56,Back,3703681133,347,0,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445609799,378,30,1,50,30,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T18:51:41.719Z,2022-08-15T19:50:03Z,3703681411,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445609779,474,30,1,50,30,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-13T18:51:41.719Z,2022-08-15T19:50:03Z,3703681313,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445622689,380,18,2,45,0,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T19:07:12.067Z,2022-08-13T19:07:12Z,3703751189,44,Midfielder,3703751191,59,10,3703751187,42,,3703751241,55,381,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445622695,381,19,2,45,0,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T19:07:12.068Z,2022-08-13T19:07:12Z,3703751211,59,6,3703751213,292,7,3703751209,145,7,3703751215,293,5,3703751205,42,,3703751217,44,Midfielder,3703751219,55,380,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445622805,382,18,2,45,0,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T19:07:18.435Z,2022-08-13T19:07:19Z,3703751743,42,,3703751745,44,Defender,3703751747,59,17,3703751799,55,383,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445622809,383,19,2,45,0,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T19:07:18.436Z,2022-08-13T19:07:19Z,3703751769,42,,3703751775,59,25,3703751773,145,4,3703751777,292,4,3703751783,55,382,3703751781,44,Defender,3703751779,293,4,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623211,384,32,2,45,0,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T19:07:44.218Z,2022-08-15T07:23:35Z,3703753923,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623231,478,32,2,45,0,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-13T19:07:44.218Z,2022-08-13T19:07:47Z,3703754007,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623279,385,1,2,45,0,ccpscwdcm65czscrun048ecn5,1,49.9,50,2022-08-13T19:07:44.247Z,2022-08-15T19:53:13Z,3703754305,56,Back,3703754309,141,39.2,3710120713,178,,3703754307,140,24.9,3703754315,279,S,3703754311,212,27.3,3703754313,213,3.4,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623333,386,1,2,45,3,ccpscwdcm65czscrun048ecn5,1,24.1,36.7,2022-08-13T19:07:47.670Z,2022-08-15T19:53:16Z,3703754575,141,69.6,3703754577,212,46.2,3703754579,213,0.5,3703754571,56,Center,3703754569,155,,3703754573,140,62.6,3710120807,178,,3703754581,1,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623337,387,44,2,45,6,ccpscwdcm65czscrun048ecn5,1,66.2,58.6,2022-08-13T19:07:50.407Z,2022-08-16T11:17:24Z,3703754601,286,,3703754717,233,479,3703754599,56,Center,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623349,479,44,2,45,6,ears40cp6opsgvhsy0dgyszpd,0,33.8,41.4,2022-08-13T19:07:50.408Z,2022-08-15T19:53:19Z,3703754671,285,,3703754667,56,Back,3703754739,233,387,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623405,388,1,2,45,6,ccpscwdcm65czscrun048ecn5,0,62.8,69.6,2022-08-13T19:07:50.424Z,2022-08-16T11:17:24Z,3703754955,3,,3703754967,213,0.2,3703754963,141,74.7,3703754959,56,Center,3703754965,212,17.6,3703754957,168,,3710120967,388,,3703754961,140,79.2,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445668555,915,61,2,45,9,ears40cp6opsgvhsy0dgyszpd,0,23,20,2022-08-13T19:07:53.399Z,2022-08-15T19:53:30Z,3710121267,178,,3704011041,56,Back,,,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623413,389,3,2,45,11,ccpscwdcm65czscrun048ecn5,0,88.8,92.8,2022-08-13T19:07:55.785Z,2022-08-15T19:53:33Z,3705794211,465,,3703755005,286,,3710121313,178,,3703755161,233,480,3703755003,56,Left,,,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623427,480,7,2,45,11,ears40cp6opsgvhsy0dgyszpd,0,11.2,7.2,2022-08-13T19:07:55.894Z,2022-08-15T19:53:39Z,3703755065,56,Back,3703755111,233,389,3705794485,385,,3703755067,285,,3710121439,178,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623443,390,61,2,45,11,ccpscwdcm65czscrun048ecn5,1,91.5,89.4,2022-08-13T19:07:56.048Z,2022-08-15T19:53:49Z,3710121669,178,,3703755159,56,Left,,,,,,,,,,,,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623429,481,49,2,45,13,ears40cp6opsgvhsy0dgyszpd,1,15.2,8.3,2022-08-13T19:07:57.439Z,2022-08-15T19:53:57Z,,,,,,,,,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623497,482,1,2,45,13,ears40cp6opsgvhsy0dgyszpd,0,14.6,7.4,2022-08-13T19:07:57.463Z,2022-08-15T19:54:08Z,3703755415,56,Back,3703755419,141,13.7,3703755417,140,42.0,3710121987,178,,3703755421,212,29.1,3703755423,213,0.1,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445668935,850,43,2,45,15,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T19:07:59.218Z,2022-08-13T20:01:12Z,3704013371,144,61,3704013135,56,Left,,,,,,,,,,,,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623525,391,49,2,45,15,ccpscwdcm65czscrun048ecn5,1,57.7,78.5,2022-08-13T19:08:00.200Z,2022-08-15T19:54:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623545,392,1,2,45,17,ccpscwdcm65czscrun048ecn5,1,57.7,78.5,2022-08-13T19:08:01.296Z,2022-08-15T19:54:16Z,3703755713,140,64.4,3703755711,56,Center,3710122493,178,,3703755715,141,66.7,3703755719,213,5.4,3703755717,212,10.7,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623561,393,1,2,45,17,ccpscwdcm65czscrun048ecn5,1,64.4,66.7,2022-08-13T19:08:02Z,2022-08-15T19:54:18Z,3710122637,178,,3703755781,212,13.5,3703755783,213,2.3,3703755779,141,80.9,3703755777,140,55.4,3703755775,56,Left,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623677,394,1,2,45,19,ccpscwdcm65czscrun048ecn5,1,56,78.5,2022-08-13T19:08:03.600Z,2022-08-15T19:54:23Z,3710122769,178,,3703756495,56,Back,3703756497,140,35.6,3703756503,213,3.3,3703756501,212,21.7,3703756499,141,73.0,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623741,395,1,2,45,27,ccpscwdcm65czscrun048ecn5,1,30.9,72.4,2022-08-13T19:08:11.343Z,2022-08-15T19:54:27Z,3703756903,141,58.4,3703756901,140,11.8,3703756899,56,Back,3703756907,213,3.6,3703756905,212,22.2,3710122905,178,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623799,396,1,2,45,31,ccpscwdcm65czscrun048ecn5,1,10.8,55.7,2022-08-13T19:08:15.888Z,2022-08-15T19:54:29Z,3703757275,212,22.3,3710122979,178,,3703757277,213,1.4,3703757273,141,87.8,3703757271,140,15.0,3703757269,56,Back,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623875,397,1,2,45,35,ccpscwdcm65czscrun048ecn5,1,19.6,93.5,2022-08-13T19:08:19.328Z,2022-08-15T19:54:32Z,3710123057,178,,3703757675,213,6.0,3703757671,141,86.5,3703757669,140,34.4,3703757667,56,Back,3703757673,212,16.3,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623881,398,4,2,45,36,ccpscwdcm65czscrun048ecn5,1,35.6,74.4,2022-08-13T19:08:21.048Z,2022-08-15T19:54:36Z,3703757701,152,,3703757703,265,,3703757763,233,483,3703757699,56,Back,3703757697,13,,3703757705,286,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445623865,483,4,2,45,36,ears40cp6opsgvhsy0dgyszpd,0,64.4,25.6,2022-08-13T19:08:21.049Z,2022-08-15T19:54:36Z,3703757615,13,,3703757825,233,398,3703757619,152,,3703757621,265,,3710123163,178,,3703757623,285,,3703757617,56,Center,,,,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624089,399,1,2,45,50,ccpscwdcm65czscrun048ecn5,1,38.8,75.9,2022-08-13T19:08:34.575Z,2022-08-15T19:54:40Z,3710123335,178,,3703758931,141,63.9,3703758921,152,,3703758923,56,Back,3703758941,213,3.9,3703758927,140,29.9,3703758919,5,,3703758937,212,12.4,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624173,400,1,2,45,52,ccpscwdcm65czscrun048ecn5,1,29.3,62.6,2022-08-13T19:08:36.752Z,2022-08-15T19:54:43Z,3703759411,213,4.8,3710123407,178,,3703759413,1,,3703759403,56,Back,3703759409,212,36.4,3703759407,141,9.1,3703759405,140,30.8,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446900103,1159,43,2,45,55,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T19:08:40.025Z,2022-08-16T08:23:57Z,3710666759,178,0,3710666781,144,82,,,,,,,,,,,,,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624217,401,1,2,45,55,ccpscwdcm65czscrun048ecn5,0,30.8,9.1,2022-08-13T19:08:40.031Z,2022-08-15T19:54:46Z,3703759639,140,60.8,3703759645,213,0.0,3710123523,178,,3703759637,56,Right,3703759643,212,31.5,3703759641,141,10.9,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624261,484,49,2,45,58,ears40cp6opsgvhsy0dgyszpd,1,35.8,95.9,2022-08-13T19:08:42.975Z,2022-08-15T19:54:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624319,485,1,2,46,0,ears40cp6opsgvhsy0dgyszpd,1,35.8,95.9,2022-08-13T19:08:44.319Z,2022-08-15T19:54:57Z,3710123869,178,,3703760187,157,,3703760193,141,95.1,3703760191,140,61.4,3703760189,56,Left,3703760199,1,,3703760197,213,6.3,3703760195,212,26.9,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624377,486,1,2,46,3,ears40cp6opsgvhsy0dgyszpd,1,60.2,97.4,2022-08-13T19:08:47.767Z,2022-08-15T19:55:02Z,3703760477,140,54.5,3710124009,178,,3703760479,141,88.1,3703760475,56,Left,3703760483,213,4.0,3703760481,212,8.7,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624383,487,4,2,46,5,ears40cp6opsgvhsy0dgyszpd,1,56.8,71.9,2022-08-13T19:08:49.502Z,2022-08-15T19:55:08Z,3703760515,152,,3703760517,265,,3703760519,286,,3703760511,13,,3703760513,56,Center,3703760665,233,402,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624399,402,4,2,46,5,ccpscwdcm65czscrun048ecn5,0,43.2,28.1,2022-08-13T19:08:49.503Z,2022-08-15T19:55:08Z,3703760613,152,,3703760611,56,Back,3703760695,233,487,3703760615,265,,3703760609,13,,3710124245,178,,3703760617,285,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624495,403,17,2,46,14,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-13T19:08:58.641Z,2022-08-15T19:55:11Z,3703761239,31,,3703761243,13,243,3703761241,392,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445624979,488,1,2,46,41,ears40cp6opsgvhsy0dgyszpd,1,56.5,76.1,2022-08-13T19:09:25.698Z,2022-08-15T19:55:18Z,3710124551,178,,3703763981,5,,3703763999,213,2.5,3703763983,152,,3703763985,56,Back,3703763987,140,47.4,3703763993,212,11.8,3703763989,141,86.3,dz5odw2c0d2hyx60oxorrf9hx,R. Maulun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445625033,489,1,2,46,46,ears40cp6opsgvhsy0dgyszpd,1,43,93.8,2022-08-13T19:09:30.520Z,2022-08-15T19:55:21Z,3710124691,178,,3703764265,56,Back,3703764271,212,28.2,3703764269,141,56.1,3703764267,140,31.9,3703764273,213,4.3,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445625057,490,1,2,46,49,ears40cp6opsgvhsy0dgyszpd,1,31.9,56.1,2022-08-13T19:09:33.792Z,2022-08-15T19:55:24Z,3703764449,213,0.4,3703764447,212,8.8,3710124781,178,,3703764445,141,61.4,3703764443,140,39.5,3703764441,56,Back,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445625109,491,1,2,46,50,ears40cp6opsgvhsy0dgyszpd,1,39.5,61.4,2022-08-13T19:09:35.113Z,2022-08-15T19:55:26Z,3710124885,178,,3703764739,56,Back,3703764745,141,79.2,3703764749,213,1.1,3703764747,212,13.4,3703764743,140,44.9,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
