id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,assist
2461435221,752,1,2,73,40,ed5nwjz5za3oyi20nxzgqivmx,1,74.9,37.4,2022-09-17T19:34:55.474Z,2022-09-19T08:51:00Z,3787887753,212,6.5,3787887749,140,76.4,3787887751,141,46.7,3787887755,213,1.3,3787887747,56,Center,3793436835,178,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435257,753,1,2,73,42,ed5nwjz5za3oyi20nxzgqivmx,0,74.8,46.4,2022-09-17T19:34:57.237Z,2022-09-19T08:51:05Z,3787887939,155,,3787887943,140,85.5,3787887947,212,11.9,3787887945,141,40.6,3787887941,56,Center,3793437009,178,,3787887949,213,5.9,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435259,445,44,2,73,43,ears40cp6opsgvhsy0dgyszpd,1,14.3,59.5,2022-09-17T19:34:58.634Z,2022-09-19T09:31:03Z,3787887985,233,754,3787887953,56,Back,3787887955,285,,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435263,754,44,2,73,43,ed5nwjz5za3oyi20nxzgqivmx,0,85.7,40.5,2022-09-17T19:34:58.635Z,2022-09-19T08:51:08Z,3787887971,286,,3787887969,56,Center,3787888067,233,445,,,,,,,,,,,,,,,,btfanvej91yogqzfml4vmsmei,M. Biereth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435265,446,12,2,73,43,ears40cp6opsgvhsy0dgyszpd,1,15.1,58.6,2022-09-17T19:34:58.710Z,2022-09-19T09:31:04Z,3787887979,212,7.3,3787887975,140,22.0,3787887993,15,,3787887977,141,59.1,3787887973,56,Back,3787887981,213,0.0,3793437245,388,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435291,447,49,2,73,45,ears40cp6opsgvhsy0dgyszpd,1,21.7,61.2,2022-09-17T19:35:00.322Z,2022-09-19T08:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435313,448,1,2,73,45,ears40cp6opsgvhsy0dgyszpd,0,24.6,67,2022-09-17T19:35:00.600Z,2022-09-19T08:51:22Z,3787888217,140,59.0,3787888221,212,43.3,3787888225,1,,3787888219,141,100.0,3787890607,157,,3787888215,56,Left,3787888223,213,0.6,3793437435,178,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435317,449,5,2,73,50,ears40cp6opsgvhsy0dgyszpd,0,58.6,101.6,2022-09-17T19:35:05.714Z,2022-09-19T08:51:25Z,3787888235,347,,3787888233,56,Left,3787888715,233,755,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435395,755,5,2,73,50,ed5nwjz5za3oyi20nxzgqivmx,1,41.4,-1.6,2022-09-17T19:35:05.714Z,2022-09-19T08:51:25Z,3787888691,233,449,3787888659,347,,3787888657,56,Back,,,,,,,,,,,,,,,,btfanvej91yogqzfml4vmsmei,M. Biereth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435413,756,1,2,73,57,ed5nwjz5za3oyi20nxzgqivmx,1,45.1,0,2022-09-17T19:35:11.920Z,2022-09-19T08:51:26Z,3787888771,141,26.8,3787888775,212,18.5,3787888763,140,44.5,3787888819,189,,3787888781,213,1.6,3787888757,107,,3787888759,56,Back,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435457,757,1,2,73,58,ed5nwjz5za3oyi20nxzgqivmx,1,54.8,35,2022-09-17T19:35:13.081Z,2022-09-19T08:51:34Z,3787889049,140,59.7,3787889055,213,1.4,3787889051,141,78.2,3787889047,56,Center,3787889053,212,29.8,3793437653,178,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435481,758,1,2,74,1,ed5nwjz5za3oyi20nxzgqivmx,1,59.7,78.2,2022-09-17T19:35:16.364Z,2022-09-19T08:51:39Z,3787889171,140,71.1,3787889175,212,15.7,3787889177,213,0.7,3787889173,141,93.2,3787889169,56,Left,3793437793,178,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435515,759,1,2,74,4,ed5nwjz5za3oyi20nxzgqivmx,1,70.2,89.3,2022-09-17T19:35:19.537Z,2022-09-19T08:51:42Z,3793437889,178,,3787889407,213,4.5,3787889393,140,66.6,3787889401,212,20.1,3787889395,141,60.2,3787889389,56,Center,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435525,760,1,2,74,7,ed5nwjz5za3oyi20nxzgqivmx,0,67.4,54.2,2022-09-17T19:35:22.651Z,2022-09-19T08:51:45Z,3787889437,212,15.7,3793437929,178,,3787889431,56,Center,3787889435,141,37.4,3787889439,213,5.5,3787889433,140,77.6,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435549,450,61,2,74,8,ears40cp6opsgvhsy0dgyszpd,0,24.6,64.8,2022-09-17T19:35:23.078Z,2022-09-19T08:51:51Z,3793438091,178,,3787889569,56,Back,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435567,761,1,2,74,9,ed5nwjz5za3oyi20nxzgqivmx,1,72.9,41.3,2022-09-17T19:35:24.796Z,2022-09-19T08:51:54Z,3787889677,212,9.8,3787889679,213,5.0,3787889675,141,27.7,3787889671,56,Center,3793438149,178,,3787889673,140,75.9,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435585,762,1,2,74,11,ed5nwjz5za3oyi20nxzgqivmx,1,75.8,27.5,2022-09-17T19:35:26.129Z,2022-09-19T08:51:57Z,3787889787,213,5.4,3787889781,140,85.3,3787889785,212,15.5,3787889783,141,10.0,3787889779,56,Right,3793438199,178,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435607,763,1,2,74,13,ed5nwjz5za3oyi20nxzgqivmx,0,86.4,9.2,2022-09-17T19:35:28.589Z,2022-09-19T08:52:00Z,3787889913,56,Center,3787889909,2,,3793438257,178,,3792334469,20,,3787889917,141,45.7,3787890007,233,451,3787889921,213,1.3,3792334467,224,,9787nemt11c372uird332d13p,J. Gaari,,3787889919,212,3787889915,140,94.0,3787889911,155,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,
2461435617,451,11,2,74,15,ears40cp6opsgvhsy0dgyszpd,1,4.4,52.4,2022-09-17T19:35:30.617Z,2022-09-19T08:52:02Z,3793438293,388,,3787889969,56,Back,3787889971,88,,3787890041,233,763,3792333981,378,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435783,452,80,2,74,30,ears40cp6opsgvhsy0dgyszpd,0,13.5,61.2,2022-09-17T19:35:45.055Z,2022-09-19T08:52:05Z,3793438355,178,,,,,,,,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435853,453,1,2,74,32,ears40cp6opsgvhsy0dgyszpd,0,19.9,78.9,2022-09-17T19:35:47.880Z,2022-09-19T08:52:08Z,3787891271,141,86.0,3787891275,213,0.1,3787891277,1,,3787891273,212,70.6,3793438421,178,,3787891267,56,Left,3787891269,140,87.0,3787891265,155,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435859,765,49,2,74,38,ed5nwjz5za3oyi20nxzgqivmx,1,14.2,12.7,2022-09-17T19:35:53.689Z,2022-09-19T08:52:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435899,766,1,2,74,38,ed5nwjz5za3oyi20nxzgqivmx,1,14.4,12.8,2022-09-17T19:35:53.727Z,2022-09-19T08:52:15Z,3787891563,141,47.5,3787891559,56,Back,3787891561,140,11.4,3787891565,212,23.8,3787891567,213,1.7,3793438605,178,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461435959,767,1,2,74,43,ed5nwjz5za3oyi20nxzgqivmx,1,15,48.5,2022-09-17T19:35:58.489Z,2022-09-19T08:52:24Z,3787891963,56,Back,3787891971,213,0.9,3787891965,140,27.8,3787891969,212,21.3,3793438753,178,,3787891967,141,72.8,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436005,768,1,2,74,48,ed5nwjz5za3oyi20nxzgqivmx,1,49.4,81.6,2022-09-17T19:36:03.165Z,2022-09-19T08:52:28Z,3787892213,56,Left,3787892217,141,95.9,3787892219,212,22.6,3787892221,213,0.4,3793438891,178,,3787892215,140,68.8,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436025,454,45,2,74,55,ears40cp6opsgvhsy0dgyszpd,0,24.3,18.8,2022-09-17T19:36:09.985Z,2022-09-19T08:52:35Z,3787892349,56,Back,3787893049,233,769,3787892351,285,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436139,769,3,2,74,55,ed5nwjz5za3oyi20nxzgqivmx,1,75.7,81.2,2022-09-17T19:36:09.985Z,2022-09-19T08:52:34Z,3787893001,286,,3792336121,464,,3793439093,178,,3787893027,233,454,3787892999,56,Left,,,,,,,,,,csov8ibh2n0q2w8j72pft9t5h,Z. Bakkali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275003,922,3,2,74,56,ed5nwjz5za3oyi20nxzgqivmx,0,74.7,81.6,2022-09-17T19:36:11.471Z,2022-09-19T08:52:40Z,3792337999,286,,3793439277,178,,3792338251,465,,3792417265,233,538,3792337997,56,Left,,,,,,,,,,csov8ibh2n0q2w8j72pft9t5h,Z. Bakkali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275153,538,7,2,74,56,ears40cp6opsgvhsy0dgyszpd,0,25.3,18.4,2022-09-17T19:36:11.546Z,2022-09-19T08:52:43Z,3793439375,178,,3792338993,385,,3792417235,233,922,3792338767,56,Back,3792338769,285,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462275747,923,3,2,75,6,ed5nwjz5za3oyi20nxzgqivmx,0,87.1,88.2,2022-09-17T19:36:20.968Z,2022-09-19T08:41:07Z,3792341685,286,,3793425053,178,,3792341689,467,9wgpudcet9m8doz9ezbjxzkrt,3792341687,464,,3792341683,56,Left,,,,,,,,,,csov8ibh2n0q2w8j72pft9t5h,Z. Bakkali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436115,455,43,2,75,7,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T19:36:21.958Z,2022-09-17T19:36:25Z,3787892829,56,Back,3787892831,285,0,3787893089,144,45,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436155,770,1,2,75,7,ed5nwjz5za3oyi20nxzgqivmx,1,75.5,87.6,2022-09-17T19:36:22.265Z,2022-09-19T08:41:16Z,3787893141,213,3.6,3793425167,178,,3787893133,56,Left,3787893137,141,84.3,3787893135,140,70.7,3787893139,212,5.5,,,,,,,csov8ibh2n0q2w8j72pft9t5h,Z. Bakkali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436171,771,1,2,75,9,ed5nwjz5za3oyi20nxzgqivmx,1,70.6,83.4,2022-09-17T19:36:24.191Z,2022-09-19T08:41:22Z,3787893207,140,68.6,3787893209,141,63.2,3787893223,213,4.6,3793425957,178,,3787893203,56,Center,3787893211,212,13.9,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436213,772,1,2,75,12,ed5nwjz5za3oyi20nxzgqivmx,1,68.4,62.6,2022-09-17T19:36:27.343Z,2022-09-19T08:41:24Z,3787893457,212,26.9,3793426007,178,,3787893455,141,26.0,3787893451,56,Center,3787893459,213,5.1,3787893453,140,78.0,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436259,773,1,2,75,18,ed5nwjz5za3oyi20nxzgqivmx,1,76.2,31.1,2022-09-17T19:36:33.088Z,2022-09-19T08:41:36Z,3787893823,141,21.1,3787894107,210,13,3787893827,213,5.9,3793426071,178,,3787893819,56,Right,3787893821,140,92.6,3787893825,212,18.5,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436263,774,13,2,75,22,ed5nwjz5za3oyi20nxzgqivmx,1,92,29.5,2022-09-17T19:36:37.650Z,2022-09-19T08:41:36Z,3787893841,63,,3787894127,102,45.9,3787894129,103,52.8,3787894133,231,46.9,3787893843,56,Center,3787894123,55,773,3787894131,230,98.5,3787905453,215,,abnezz7yico2636ucafabz4t0,R. Kuijpers,,3787894001,72,3787894117,85,,3787894119,29,3793426165,178,,3787893839,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436287,456,5,2,75,23,ears40cp6opsgvhsy0dgyszpd,1,-0.5,56.3,2022-09-17T19:36:38.682Z,2022-09-19T08:41:41Z,3787893975,233,775,3787893963,56,Back,3787893965,346,,,,,,,,,,,,,,,,,dzs8vty5afl2y7ddjh3ausclx,D. Sambissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436265,775,5,2,75,23,ed5nwjz5za3oyi20nxzgqivmx,0,100.5,43.7,2022-09-17T19:36:38.682Z,2022-09-19T08:41:41Z,3787894013,233,456,3787893861,56,Center,3787893863,346,,,,,,,,,,,,,,,,,abnezz7yico2636ucafabz4t0,R. Kuijpers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436573,457,1,2,75,51,ears40cp6opsgvhsy0dgyszpd,1,4.4,61,2022-09-17T19:37:06.505Z,2022-09-19T08:41:45Z,3787895563,74,,3787895553,141,76.0,3787895551,140,61.1,3787895555,212,60.4,3787895549,56,Center,3787895559,1,,3787895557,213,0.2,3787895547,124,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436575,458,61,2,75,56,ears40cp6opsgvhsy0dgyszpd,0,60,77,2022-09-17T19:37:11.409Z,2022-09-19T08:41:55Z,3793426459,178,,3787895577,56,Center,,,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436593,776,3,2,75,57,ed5nwjz5za3oyi20nxzgqivmx,0,35.6,20.1,2022-09-17T19:37:12.563Z,2022-09-19T08:41:59Z,3793426499,178,,3787895731,56,Back,3792345517,464,,3787895751,233,459,3787895755,286,,,,,,,,,,,abnezz7yico2636ucafabz4t0,R. Kuijpers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436595,459,7,2,75,57,ears40cp6opsgvhsy0dgyszpd,1,64.4,79.9,2022-09-17T19:37:12.587Z,2022-09-19T08:42:03Z,3787895739,233,776,3793426553,389,,3787895735,56,Left,3792345721,384,,3787895737,285,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462497191,657,67,2,75,58,ears40cp6opsgvhsy0dgyszpd,1,56.8,86.2,2022-09-17T19:37:13.521Z,2022-09-19T09:40:58Z,3793514025,233,1547,,,,,,,,,,,,,,,,,,,,,,dzs8vty5afl2y7ddjh3ausclx,D. Sambissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462497187,1547,67,2,75,58,ed5nwjz5za3oyi20nxzgqivmx,0,43.2,13.8,2022-09-17T19:37:13.522Z,2022-09-19T09:35:23Z,3793514041,233,657,,,,,,,,,,,,,,,,,,,,,,abnezz7yico2636ucafabz4t0,R. Kuijpers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436603,460,1,2,75,58,ears40cp6opsgvhsy0dgyszpd,0,55.5,83.7,2022-09-17T19:37:13.546Z,2022-09-19T09:40:58Z,3787895771,140,57.5,3787895775,212,5.2,3787895773,141,76.7,3787895779,213,5.1,3793426715,178,,3787895769,56,Center,,,,,,,dzs8vty5afl2y7ddjh3ausclx,D. Sambissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436605,777,49,2,75,59,ed5nwjz5za3oyi20nxzgqivmx,1,40.7,21.1,2022-09-17T19:37:14.327Z,2022-09-19T08:43:04Z,,,,,,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436629,778,1,2,75,59,ed5nwjz5za3oyi20nxzgqivmx,1,40.7,21.1,2022-09-17T19:37:14.350Z,2022-09-19T08:42:56Z,3787895953,141,9.2,3787895951,140,61.5,3793427531,178,,3787895955,212,23.3,3787895949,56,Right,3787895957,213,5.9,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436637,779,61,2,76,1,ed5nwjz5za3oyi20nxzgqivmx,1,71.8,6.7,2022-09-17T19:37:16.394Z,2022-09-19T08:43:27Z,3787895989,56,Right,3793428129,178,,,,,,,,,,,,,,,,,,,,btfanvej91yogqzfml4vmsmei,M. Biereth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436651,461,45,2,76,3,ears40cp6opsgvhsy0dgyszpd,0,24.1,91.3,2022-09-17T19:37:18.372Z,2022-09-19T08:43:34Z,3787896051,285,,3787896117,233,780,3787896047,56,Back,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436657,780,3,2,76,3,ed5nwjz5za3oyi20nxzgqivmx,1,75.9,8.7,2022-09-17T19:37:18.372Z,2022-09-19T08:43:34Z,3793428261,178,,3787896083,286,,3787896081,56,Right,3792346655,465,,3787896095,233,461,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436663,462,45,2,76,5,ears40cp6opsgvhsy0dgyszpd,0,18.8,80.2,2022-09-17T19:37:20.651Z,2022-09-19T08:43:41Z,3787896245,233,781,3787896111,56,Back,3787896113,285,,,,,,,,,,,,,,,,,dzs8vty5afl2y7ddjh3ausclx,D. Sambissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436675,781,3,2,76,5,ed5nwjz5za3oyi20nxzgqivmx,1,81.2,19.8,2022-09-17T19:37:20.651Z,2022-09-19T08:43:41Z,3787896183,56,Right,3793428341,178,,3792346947,464,,3787896185,286,,3787896197,233,462,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436685,782,1,2,76,7,ed5nwjz5za3oyi20nxzgqivmx,0,80.7,25.6,2022-09-17T19:37:22.443Z,2022-09-19T08:43:45Z,3792348097,155,,3787896267,213,0.9,3793428419,178,,3787896261,140,92.4,3787896265,212,20.4,3787896259,56,Center,3787896263,141,49.6,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436707,463,12,2,76,8,ears40cp6opsgvhsy0dgyszpd,1,6.1,39.8,2022-09-17T19:37:23.874Z,2022-09-19T08:43:51Z,3793428501,178,,3787896395,56,Back,3787896399,141,48.8,3787896401,212,17.7,3787896397,140,21.9,3787896403,213,0.4,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436931,464,12,2,76,10,ears40cp6opsgvhsy0dgyszpd,1,21.4,48.5,2022-09-17T19:37:25.634Z,2022-09-19T08:43:55Z,3787897697,141,35.0,3787897701,213,4.8,3793428553,178,,3787897691,56,Back,3787897695,140,22.3,3787897699,212,9.2,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436739,783,1,2,76,12,ed5nwjz5za3oyi20nxzgqivmx,1,75.7,66.9,2022-09-17T19:37:27.524Z,2022-09-19T08:44:03Z,3793428687,178,,3787896583,56,Center,3787896587,141,50.0,3787896591,213,4.6,3787896589,212,11.6,3787896585,140,74.2,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436759,784,1,2,76,14,ed5nwjz5za3oyi20nxzgqivmx,1,74,48.7,2022-09-17T19:37:29.602Z,2022-09-19T08:44:10Z,3787896691,56,Right,3787896695,141,12.5,3787896699,213,5.2,3787896697,212,27.7,3787896693,140,86.0,3793428791,178,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436793,785,1,2,76,17,ed5nwjz5za3oyi20nxzgqivmx,1,87.6,13,2022-09-17T19:37:32.097Z,2022-09-19T08:44:23Z,3787896941,213,1.4,3787898107,154,,3793428851,178,,3787898103,210,13,3787896929,2,,3787896933,56,Center,3792349131,20,,3787896935,140,92.8,abnezz7yico2636ucafabz4t0,R. Kuijpers,1,3787896931,155,3787896939,212,25.5,3787896937,141,3792349129,224,,,,,,,,,49.7,,,,,,,,,,,,,,,,,,,,,
2461436799,786,13,2,76,18,ed5nwjz5za3oyi20nxzgqivmx,1,91.7,53.2,2022-09-17T19:37:33.505Z,2022-09-19T08:44:24Z,3787898149,147,71.5,3787898145,103,9.7,3787898133,73,,3787897671,328,,3793428923,388,,3787898137,154,,3787896965,56,Center,3787897673,153,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,3787898147,146,3787898151,230,98.8,3787898143,102,3787898153,231,49.6,3787896963,17,,3787896961,22,,98.8,80.8,3787898139,55,785,3787897667,15,,3787898135,29,,,,,,,,,,,,,
2461436873,787,1,2,76,25,ed5nwjz5za3oyi20nxzgqivmx,1,86,77.1,2022-09-17T19:37:39.989Z,2022-09-19T08:44:35Z,3787897369,56,Center,3793429045,178,,3787897373,141,67.1,3787897377,213,5.5,3787897375,212,9.2,3787897371,140,91.9,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436875,788,1,2,76,26,ed5nwjz5za3oyi20nxzgqivmx,0,94.8,66.8,2022-09-17T19:37:41.858Z,2022-09-19T08:44:40Z,3793429123,178,,3787897393,212,9.2,3787897391,141,53.3,3787897395,213,4.7,3787897387,56,Center,3787897389,140,94.7,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461436935,465,16,2,76,28,ears40cp6opsgvhsy0dgyszpd,1,5.1,47.9,2022-09-17T19:37:43.705Z,2022-09-19T08:45:02Z,3793429491,178,,3787900685,78,,3787899727,374,2022-09-17 20:37:42.349,3787897717,28,,3792352907,396,47.1,3787897711,22,,3787900695,230,98.5,3787900699,231,55.6,8ylvnl689iweg2r9d0ioj771m,M. Tol,,3787897713,16,3787900705,281,dbg4ducw8j747foxiexle1iad,3787899731,375,3787900687,102,49.8,3787899725,20,,3792352905,395,1.0,,76:27.464,3787897719,56,Center,3787900691,103,4.4,3787900707,282,321,3787900701,280,,,,,,,,,OWN_GOAL,
2461437875,466,1,2,77,59,ears40cp6opsgvhsy0dgyszpd,1,50.3,49.8,2022-09-17T19:39:14.475Z,2022-09-19T08:45:06Z,3793429591,178,,3787902653,140,29.7,3787902657,212,22.4,3787902651,56,Back,3787902655,141,58.4,3787902659,213,2.9,3787902661,279,G,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
