id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2457639233,701,5,2,88,3,b79uipsy57y1jqpy07h4i5ovk,1,93.6,-1.4,2022-09-09T19:48:32.069Z,2022-09-11T09:41:38Z,3767693533,347,,3767693531,56,Right,3767693575,233,707,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639183,707,5,2,88,3,6g9qrm72224jrk6tkxxxi8a9n,0,6.4,101.4,2022-09-09T19:48:32.069Z,2022-09-11T09:41:38Z,3767693289,347,,3767693583,233,701,3767693287,56,Back,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639353,702,1,2,88,21,b79uipsy57y1jqpy07h4i5ovk,0,93.7,0,2022-09-09T19:48:49.928Z,2022-09-11T09:41:44Z,3767694295,140,94.8,3767694299,212,20.4,3767694301,213,1.5,3767694297,141,27.9,3767694291,107,,3767694293,56,Center,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639371,708,8,2,88,22,6g9qrm72224jrk6tkxxxi8a9n,1,7.9,75.6,2022-09-09T19:48:51.141Z,2022-09-11T09:41:55Z,3767694387,56,Back,3772616755,388,,3767694399,15,,3769822095,385,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639741,709,12,2,88,23,6g9qrm72224jrk6tkxxxi8a9n,1,12.2,68.8,2022-09-09T19:48:52.412Z,2022-09-11T09:42:05Z,3767696405,141,61.7,3767696409,213,5.9,3772617005,178,,3767696403,140,23.6,3767696401,56,Back,3767696407,212,12.9,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639437,703,1,2,88,26,b79uipsy57y1jqpy07h4i5ovk,1,73.7,35.4,2022-09-09T19:48:54.819Z,2022-09-11T09:42:13Z,3767694719,56,Center,3767694725,212,8.2,3767694723,141,47.3,3767694727,213,1.8,3767694721,140,72.2,3772617155,178,,,,,,,,4cyftx5l62gw3ijl29y7t51pl,S. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639505,704,1,2,88,28,b79uipsy57y1jqpy07h4i5ovk,1,70.8,51.9,2022-09-09T19:48:56.793Z,2022-09-11T09:42:35Z,3767695053,213,1.2,3772617595,178,,3767695047,140,76.9,3767695045,56,Left,3767695049,141,79.0,3767695051,212,19.5,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639561,705,1,2,88,32,b79uipsy57y1jqpy07h4i5ovk,1,71.3,66.9,2022-09-09T19:49:00.917Z,2022-09-11T09:42:41Z,3767695355,213,4.6,3767695347,56,Center,3772617695,178,,3767695353,212,26.6,3767695349,140,69.7,3767695351,141,27.9,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639617,706,1,2,88,34,b79uipsy57y1jqpy07h4i5ovk,1,70.7,25.8,2022-09-09T19:49:03.602Z,2022-09-11T09:42:52Z,3767695675,213,5.9,3772617915,178,,3767695669,140,91.8,3767695673,212,24.1,3767695667,56,Right,3767695671,141,11.7,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639651,707,1,2,88,39,b79uipsy57y1jqpy07h4i5ovk,1,84.7,9.7,2022-09-09T19:49:08.618Z,2022-09-11T09:42:56Z,3767695887,141,10.0,3772617999,178,,3767695885,140,75.0,3767695889,212,10.2,3767695891,213,3.1,3767695883,56,Right,,,,,,,7uiun3ak4fveljpb3lsdypxx,F. Mattiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639735,708,1,2,88,42,b79uipsy57y1jqpy07h4i5ovk,1,74.8,8,2022-09-09T19:49:10.735Z,2022-09-11T09:43:04Z,3767696333,140,93.0,3767696335,141,13.2,3767696339,213,0.2,3767696329,155,,3767696337,212,19.4,3767696331,56,Right,3772618133,178,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639737,709,1,2,88,47,b79uipsy57y1jqpy07h4i5ovk,0,97.7,9.1,2022-09-09T19:49:16.040Z,2022-09-11T09:43:15Z,3767696367,213,1.9,3767696353,56,Right,3767696363,212,4.9,3767696359,141,15.9,3767696355,140,96.1,3772618357,178,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639745,710,49,2,88,48,6g9qrm72224jrk6tkxxxi8a9n,1,7.4,82.6,2022-09-09T19:49:17.020Z,2022-09-11T09:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639759,711,1,2,88,48,6g9qrm72224jrk6tkxxxi8a9n,1,7.4,82.6,2022-09-09T19:49:17.060Z,2022-09-11T09:43:39Z,3767696483,212,3.0,3772618779,178,,3767696479,140,6.6,3767696485,213,1.9,3767696477,56,Back,3767696481,141,86.9,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639765,712,50,2,88,49,6g9qrm72224jrk6tkxxxi8a9n,1,6.2,86.8,2022-09-09T19:49:18.460Z,2022-09-11T09:43:51Z,3767696497,56,Back,3767696499,285,,3767696637,233,710,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639787,710,7,2,88,49,b79uipsy57y1jqpy07h4i5ovk,1,93.8,13.2,2022-09-09T19:49:18.658Z,2022-09-11T09:44:11Z,3772619497,178,,3767696567,286,,3767696599,233,712,3769824987,383,,3767696565,56,Right,,,,,,,,,,7uiun3ak4fveljpb3lsdypxx,F. Mattiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639795,711,49,2,88,50,b79uipsy57y1jqpy07h4i5ovk,1,92.2,13.5,2022-09-09T19:49:19.337Z,2022-09-11T09:44:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639823,712,1,2,88,51,b79uipsy57y1jqpy07h4i5ovk,1,91.9,14.1,2022-09-09T19:49:20.633Z,2022-09-11T09:44:29Z,3767696771,56,Center,3767696783,212,10.2,3767696789,213,1.0,3767696779,141,27.0,3767696775,140,96.8,3772619853,178,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639837,713,1,2,88,54,b79uipsy57y1jqpy07h4i5ovk,0,97.3,27.1,2022-09-09T19:49:23.158Z,2022-09-11T09:44:38Z,3767696865,212,1.5,3767696997,236,,3767696859,56,Center,3767696863,141,29.2,3767696999,233,713,3767697003,286,,3767696861,140,96.8,3767696867,213,1.9,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,3772620015,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639859,713,74,2,88,54,6g9qrm72224jrk6tkxxxi8a9n,1,4.4,74.5,2022-09-09T19:49:23.261Z,2022-09-11T09:44:50Z,3772620279,178,,3767697023,233,713,3767696987,56,Back,3767696989,285,,,,,,,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639867,714,6,2,88,54,6g9qrm72224jrk6tkxxxi8a9n,0,3.8,72.6,2022-09-09T19:49:23.493Z,2022-09-11T09:44:55Z,3767697029,56,Back,3767697031,73,,3767697111,233,714,,,,,,,,,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457639871,714,6,2,88,54,b79uipsy57y1jqpy07h4i5ovk,1,96.2,27.4,2022-09-09T19:49:23.493Z,2022-09-11T09:44:55Z,3767697047,75,,3767697077,233,714,3767697045,56,Center,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640233,715,1,2,89,23,b79uipsy57y1jqpy07h4i5ovk,1,99.7,0.9,2022-09-09T19:49:52.357Z,2022-09-11T09:45:00Z,3767698927,6,,3767698933,141,6.2,3767698935,212,5.4,3772620469,178,,3767698929,56,Right,3767698931,140,95.9,3767698937,213,2.4,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640263,717,50,2,89,25,b79uipsy57y1jqpy07h4i5ovk,1,95.4,3.8,2022-09-09T19:49:54.661Z,2022-09-11T09:45:33Z,3767699185,233,715,3767699079,56,Right,3767699081,286,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640267,715,7,2,89,26,6g9qrm72224jrk6tkxxxi8a9n,1,4.6,96.2,2022-09-09T19:49:55.344Z,2022-09-11T09:45:45Z,3772621427,178,,3767699109,56,Back,3769826175,385,,3767699111,285,,3767699107,167,,3767699133,233,717,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640283,716,6,2,89,27,6g9qrm72224jrk6tkxxxi8a9n,0,4.6,96.2,2022-09-09T19:49:56.385Z,2022-09-11T09:45:56Z,3767699197,56,Back,3767699199,73,,3767699345,233,718,,,,,,,,,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640291,718,6,2,89,27,b79uipsy57y1jqpy07h4i5ovk,1,95.4,3.8,2022-09-09T19:49:56.385Z,2022-09-11T09:45:56Z,3767699221,56,Right,3767699225,75,,3767699257,233,716,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640257,716,43,2,89,27,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-09-09T19:49:56.597Z,2022-09-09T20:05:34Z,3767699049,212,1.9,3767699045,140,93.2,3767699051,213,0,3767699043,56,Right,3767745635,144,1,3767699047,141,4.6,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640487,719,1,2,89,43,b79uipsy57y1jqpy07h4i5ovk,1,99.5,0.5,2022-09-09T19:50:11.758Z,2022-09-11T09:46:50Z,3767700173,6,,3767700191,141,3.7,3767700185,140,95.3,3772622761,178,,3767700181,56,Right,3767700199,213,2.7,3767700195,212,4.9,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640495,720,61,2,89,44,b79uipsy57y1jqpy07h4i5ovk,0,94.4,3.7,2022-09-09T19:50:13.536Z,2022-09-11T09:46:56Z,3767700229,56,Right,3772622901,178,,,,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640505,717,5,2,89,45,6g9qrm72224jrk6tkxxxi8a9n,1,-1,93.9,2022-09-09T19:50:14.253Z,2022-09-11T09:47:01Z,3767700263,56,Back,3767700295,233,721,3767700265,346,,,,,,,,,,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640507,721,5,2,89,45,b79uipsy57y1jqpy07h4i5ovk,0,101,6.1,2022-09-09T19:50:14.253Z,2022-09-11T09:47:01Z,3767700303,233,717,3767700271,346,,3767700269,56,Right,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640639,718,1,2,89,57,6g9qrm72224jrk6tkxxxi8a9n,1,4.4,59,2022-09-09T19:50:25.763Z,2022-09-11T09:47:05Z,3767701043,74,,3767701029,212,55.1,3767701025,140,56.6,3767701023,56,Center,3767701033,213,0.1,3767701027,141,66.7,3767701021,124,,3767701035,1,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457641197,733,70,2,90,0,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-09T19:50:29.207Z,2022-09-10T15:42:43Z,3767704115,277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640663,719,44,2,90,0,6g9qrm72224jrk6tkxxxi8a9n,1,55.6,68,2022-09-09T19:50:29.450Z,2022-09-12T10:41:24Z,3767701215,233,722,3767701181,56,Center,3767701183,286,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640631,722,44,2,90,0,b79uipsy57y1jqpy07h4i5ovk,0,44.4,32,2022-09-09T19:50:29.451Z,2022-09-11T09:47:37Z,3767701243,233,719,3767700977,56,Back,3767700979,285,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640667,720,1,2,90,0,6g9qrm72224jrk6tkxxxi8a9n,0,53.4,66,2022-09-09T19:50:29.482Z,2022-09-12T10:41:24Z,3767701191,140,56.0,3767701197,213,4.9,3772624157,178,,3767701187,168,,3767701185,3,,3767701189,56,Center,3767701193,141,46.8,3767701195,212,13.3,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640673,723,1,2,90,2,b79uipsy57y1jqpy07h4i5ovk,0,36.2,50.4,2022-09-09T19:50:31.318Z,2022-09-11T09:48:02Z,3767701223,140,47.3,3767701219,3,,3767701225,141,54.3,3767701229,213,0.2,3767701227,212,12.0,3767701221,56,Back,3772624333,178,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640689,721,1,2,90,4,6g9qrm72224jrk6tkxxxi8a9n,0,57.1,47.2,2022-09-09T19:50:32.934Z,2022-09-11T09:48:08Z,3767701271,3,,3767701277,141,58.7,3767701281,213,0.6,3772624461,388,,3767701275,140,68.9,3767701279,212,14.7,3767701273,56,Center,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640703,724,1,2,90,5,b79uipsy57y1jqpy07h4i5ovk,1,31.4,43.9,2022-09-09T19:50:34.095Z,2022-09-11T09:48:18Z,3772624647,388,,3767701371,213,0.4,3767701361,3,,3767701367,141,46.7,3767701363,56,Back,3767701365,140,35.4,3767701369,212,4.6,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640713,725,44,2,90,7,b79uipsy57y1jqpy07h4i5ovk,1,34.9,47.6,2022-09-09T19:50:35.820Z,2022-09-12T10:41:24Z,3767701415,56,Back,3767701417,285,,3767701439,233,722,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640711,722,44,2,90,7,6g9qrm72224jrk6tkxxxi8a9n,0,65.1,52.4,2022-09-09T19:50:35.821Z,2022-09-11T09:48:28Z,3767701411,56,Center,3767701413,286,,3767701449,233,725,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640731,726,1,2,90,7,b79uipsy57y1jqpy07h4i5ovk,1,35.4,46.7,2022-09-09T19:50:35.832Z,2022-09-12T10:41:25Z,3767701495,3,,3767701505,213,3.5,3767701499,140,30.6,3767701503,212,5.4,3767701501,141,44.0,3767701497,56,Back,3772625191,388,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640745,727,1,2,90,7,b79uipsy57y1jqpy07h4i5ovk,0,30.8,43.6,2022-09-09T19:50:36.408Z,2022-09-11T09:48:50Z,3767701567,56,Back,3767701571,141,63.6,3767701577,1,,3767701573,212,17.5,3767701575,213,0.9,3772625345,178,,3767701565,157,,3767701569,140,41.3,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640767,723,1,2,90,10,6g9qrm72224jrk6tkxxxi8a9n,1,62.3,43.6,2022-09-09T19:50:38.749Z,2022-09-11T09:48:55Z,3772625435,388,,3767701685,212,11.2,3767701679,56,Center,3767701683,141,53.9,3767701687,213,0.7,3767701681,140,70.6,3767701677,3,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640785,724,1,2,90,11,6g9qrm72224jrk6tkxxxi8a9n,1,70.6,53.9,2022-09-09T19:50:39.797Z,2022-09-11T09:49:02Z,3767701811,141,47.9,3767701807,56,Center,3767701815,213,5.6,3767701809,140,75.0,3767701805,3,,3767701813,212,6.2,3772625553,388,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640791,725,61,2,90,12,6g9qrm72224jrk6tkxxxi8a9n,1,75.2,48.4,2022-09-09T19:50:41.435Z,2022-09-11T09:49:29Z,3772626019,178,,3767701829,56,Center,3772626017,21,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640789,728,49,2,90,14,b79uipsy57y1jqpy07h4i5ovk,1,19.1,54.8,2022-09-09T19:50:43.147Z,2022-09-11T09:49:34Z,,,,,,,,,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640817,729,1,2,90,14,b79uipsy57y1jqpy07h4i5ovk,1,19.1,54.8,2022-09-09T19:50:43.166Z,2022-09-11T09:49:39Z,3772626251,178,,3767702001,141,53.3,3767702007,1,,3767701995,157,,3767701999,140,43.0,3767702003,212,25.1,3767702005,213,6.2,3767701997,56,Back,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640857,730,1,2,90,16,b79uipsy57y1jqpy07h4i5ovk,1,43.1,53.3,2022-09-09T19:50:45.380Z,2022-09-11T09:49:58Z,3772626593,388,,3767702261,56,Back,3772626595,21,,3767702267,212,4.9,3767702263,140,42.5,3767702265,141,46.1,3767702269,213,4.6,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640861,726,45,2,90,18,6g9qrm72224jrk6tkxxxi8a9n,0,57.7,53.7,2022-09-09T19:50:46.899Z,2022-09-11T09:50:07Z,3767702343,233,731,3767702287,285,,3767702285,56,Center,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640865,731,3,2,90,18,b79uipsy57y1jqpy07h4i5ovk,1,42.3,46.3,2022-09-09T19:50:46.899Z,2022-09-11T09:50:07Z,3767702301,56,Back,3772626807,178,,3767702321,233,726,3767702303,286,,3769839151,464,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640885,732,1,2,90,19,b79uipsy57y1jqpy07h4i5ovk,0,45.3,50.7,2022-09-09T19:50:48.616Z,2022-09-11T09:50:13Z,3767702419,1,,3767702415,212,32.4,3767702409,56,Center,3772626945,178,,3767702413,141,68.8,3767702417,213,0.4,3767702407,155,,3767702411,140,73.8,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640903,727,1,2,90,21,6g9qrm72224jrk6tkxxxi8a9n,1,38.8,30.3,2022-09-09T19:50:50.205Z,2022-09-11T09:50:22Z,3767702567,56,Back,3767702571,141,47.8,3767702573,212,14.2,3767702575,213,2.1,3767702565,3,,3767702569,140,31.4,3772627205,178,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640913,728,49,2,90,23,6g9qrm72224jrk6tkxxxi8a9n,1,31,47.6,2022-09-09T19:50:51.917Z,2022-09-11T09:50:36Z,,,,,,,,,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458673667,966,43,2,90,23,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-09T19:50:51.917Z,2022-09-11T13:00:29Z,3773159789,144,82,3773159561,178,0,,,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640929,729,1,2,90,23,6g9qrm72224jrk6tkxxxi8a9n,1,31,47.6,2022-09-09T19:50:51.965Z,2022-09-11T09:50:41Z,3767702699,212,9.4,3767702695,140,36.8,3772627627,178,,3767702693,56,Back,3767702697,141,37.0,3767702701,213,5.4,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640945,730,1,2,90,24,6g9qrm72224jrk6tkxxxi8a9n,0,36.8,37,2022-09-09T19:50:53.653Z,2022-09-11T09:50:51Z,3767702769,212,10.6,3767702765,140,40.5,3767702763,56,Back,3767702771,213,1.2,3767702767,141,51.5,3772627813,178,,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640949,733,49,2,90,25,b79uipsy57y1jqpy07h4i5ovk,1,66,44.6,2022-09-09T19:50:54.479Z,2022-09-11T09:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457640991,734,1,2,90,28,b79uipsy57y1jqpy07h4i5ovk,1,67.9,38.2,2022-09-09T19:50:57.259Z,2022-09-11T09:51:08Z,3767702999,212,10.3,3767702995,140,77.1,3767702993,56,Center,3772628183,178,,3767703003,213,5.9,3767702997,141,33.1,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457641045,735,1,2,90,30,b79uipsy57y1jqpy07h4i5ovk,1,76.1,33.1,2022-09-09T19:50:59.447Z,2022-09-11T09:51:13Z,3767703285,140,68.3,3767703289,212,8.2,3767703291,213,3.2,3767703283,56,Center,3767703287,141,32.8,3772628363,178,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457641053,736,1,2,90,33,b79uipsy57y1jqpy07h4i5ovk,1,66.6,18.3,2022-09-09T19:51:02.525Z,2022-09-11T09:51:17Z,3767703373,213,5.8,3767703369,141,6.4,3767703365,56,Right,3772628473,178,,3767703367,140,80.8,3767703371,212,17.0,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457641103,737,1,2,90,35,b79uipsy57y1jqpy07h4i5ovk,1,80.5,6.4,2022-09-09T19:51:04.428Z,2022-09-11T09:51:26Z,3767703657,56,Right,3767703661,141,8.2,3767703665,213,0.1,3767703659,140,90.9,3772628677,178,,3767703663,212,11.0,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674357,982,67,2,90,37,b79uipsy57y1jqpy07h4i5ovk,1,83.9,5.3,2022-09-09T19:51:05.765Z,2022-09-12T10:41:25Z,3773163003,233,969,,,,,,,,,,,,,,,,,,,,,,7uiun3ak4fveljpb3lsdypxx,F. Mattiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674349,969,67,2,90,37,6g9qrm72224jrk6tkxxxi8a9n,0,16.1,94.7,2022-09-09T19:51:05.766Z,2022-09-11T13:01:14Z,3773163025,233,982,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
