id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/17/value,qualifier/9/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2506689389,799,10,2,82,15,3t0vjqtxc8wpjzv82i3oi2ova,1,18.5,64.5,2023-02-11T21:40:49.340Z,2023-02-13T22:26:35Z,4026796881,56,Back,4026796879,94,,4026797075,233,682,4031543273,389,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689411,683,6,2,82,16,3ebril33e08ddzob4bhq8awsr,1,80.8,37,2023-02-11T21:40:50.368Z,2023-02-13T22:26:39Z,4026797005,56,Center,4026797029,233,800,4026797007,75,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689397,800,6,2,82,16,3t0vjqtxc8wpjzv82i3oi2ova,0,19.2,63,2023-02-11T21:40:50.368Z,2023-02-13T22:26:38Z,4026796913,56,Back,4026796915,73,,4026797039,233,683,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689741,685,1,2,83,3,3ebril33e08ddzob4bhq8awsr,0,99.5,0.5,2023-02-11T21:41:38.151Z,2023-02-13T22:26:44Z,4026798847,224,,4026798843,6,,4026798853,141,39.5,4026798857,213,1.8,4026798845,155,,4026798855,212,27.6,4026798849,56,Center,4031543387,178,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,4029125087,20,,4026798841,2,4026798851,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689783,801,12,2,83,8,3t0vjqtxc8wpjzv82i3oi2ova,1,9.4,69.9,2023-02-11T21:41:42.620Z,2023-02-13T22:27:25Z,4026799061,213,0.1,4026799055,140,27.1,4031543909,178,,4026799053,56,Back,4026799057,141,72.5,4026799097,15,,4026799059,212,18.7,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689829,802,43,2,83,8,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-02-11T21:41:43.014Z,2023-02-11T21:42:22Z,4026800569,144,61,4026799273,56,Back,,,,,,,,,,,,,,,,,,,e605oixdrqumxkqm0y1bijbvt,J. Assehnoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690075,697,61,2,83,9,3ebril33e08ddzob4bhq8awsr,1,73.7,28.4,2023-02-11T21:41:44.007Z,2023-02-13T22:27:44Z,4026800523,56,Center,4031544179,388,,,,,,,,,,,,,,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689835,687,1,2,83,11,3ebril33e08ddzob4bhq8awsr,1,62.5,26.9,2023-02-11T21:41:46.007Z,2023-02-13T22:27:51Z,4031544237,178,,4026799305,140,34.2,4026799303,56,Back,4026799309,212,30.1,4026799311,213,3.0,4026799307,141,34.4,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689819,686,43,2,83,12,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-02-11T21:41:46.240Z,2023-02-11T21:41:50Z,4026799407,144,49,,,,,,,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689873,688,1,2,83,13,3ebril33e08ddzob4bhq8awsr,1,34.2,34.4,2023-02-11T21:41:47.806Z,2023-02-13T22:27:56Z,4026799495,56,Back,4031544295,178,,4026799505,212,21.3,4026799499,140,25.6,4026799503,141,62.7,4026799507,213,2.0,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689877,689,1,2,83,18,3ebril33e08ddzob4bhq8awsr,0,25.4,66.9,2023-02-11T21:41:53.160Z,2023-02-13T22:27:59Z,4031544319,178,,4026799525,212,48.5,4026799517,155,,4026799523,141,38.5,4026799527,213,5.9,4026799521,140,67.8,4026799519,56,Center,4026799577,1,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689903,803,1,2,83,21,3t0vjqtxc8wpjzv82i3oi2ova,0,28.1,50.1,2023-02-11T21:41:56.197Z,2023-02-13T22:28:04Z,4026799671,56,Back,4026799679,213,1.7,4026799669,3,,4026799675,141,62.0,4031544377,388,,4026799677,212,8.2,4026799673,140,27.0,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689911,690,61,2,83,23,3ebril33e08ddzob4bhq8awsr,1,67.2,29.3,2023-02-11T21:41:57.476Z,2023-02-14T06:05:00Z,4031544461,178,,4026799693,56,Center,4031544459,21,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689943,691,1,2,83,26,3ebril33e08ddzob4bhq8awsr,1,70.6,19.6,2023-02-11T21:42:01.187Z,2023-02-13T22:28:23Z,4026799871,212,15.5,4026799869,141,37.9,4031544621,178,,4026799865,56,Center,4026799873,213,0.9,4026799867,140,79.4,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689949,692,1,2,83,27,3ebril33e08ddzob4bhq8awsr,1,79.4,37.9,2023-02-11T21:42:02.075Z,2023-02-13T22:28:30Z,4026799947,141,37.7,4026799943,56,Center,4026799945,140,74.5,4031544693,178,,4026799949,212,5.1,4026799951,213,3.2,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689971,693,1,2,83,29,3ebril33e08ddzob4bhq8awsr,1,74.5,37.7,2023-02-11T21:42:03.622Z,2023-02-13T22:28:34Z,4026800055,56,Right,4026800061,212,24.4,4026800057,140,83.2,4031544731,178,,4026800063,213,5.1,4026800059,141,4.4,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506689997,694,1,2,83,32,3ebril33e08ddzob4bhq8awsr,1,84.6,5.6,2023-02-11T21:42:06.327Z,2023-02-13T22:28:41Z,4026800167,1,,4026800323,210,13,4031544783,178,,4026800153,2,,4029127445,386,,4029127443,225,,4026800161,141,53.7,4026800155,155,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,4026800163,212,32.9,4026800159,140,4026800165,213,1.5,1,4026800327,154,,4026800157,56,4029127447,20,,,,,,,,,,,,Center,,87.6,,,,,
2506690001,695,13,2,83,33,3ebril33e08ddzob4bhq8awsr,1,86.3,49.7,2023-02-11T21:42:07.815Z,2023-02-13T22:28:41Z,4026800339,55,694,4026800349,391,,4026800255,15,,4026800353,231,50,4026800195,56,Center,4026800337,154,,4026800193,17,,4026800191,22,,71gwdg60saiwwwnnv6is52may,T. Noslin,4026800351,230,98.1,4026800259,328,4031544835,388,,,4026800343,102,76.6,4026800333,77,4026800345,103,40.3,4026800335,29,,,,,,,,,,,,,,,,
2506690005,696,5,2,83,35,3ebril33e08ddzob4bhq8awsr,0,101.2,71,2023-02-11T21:42:09.975Z,2023-02-13T22:28:45Z,4026800211,346,,4026800209,56,Center,4026800237,233,804,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690003,804,5,2,83,35,3t0vjqtxc8wpjzv82i3oi2ova,1,-1.2,29,2023-02-11T21:42:09.975Z,2023-02-13T22:28:45Z,4026800207,346,,4026800205,56,Back,4026800229,233,696,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690173,805,1,2,83,54,3t0vjqtxc8wpjzv82i3oi2ova,0,4.7,42.5,2023-02-11T21:42:28.991Z,2023-02-13T22:29:02Z,4026800935,1,,4026800925,56,Back,4026800933,213,5.8,4026800923,155,,4026800993,189,,4026800937,74,,4026800927,140,47.3,4026800931,212,50.8,627nw9ji9qfss33q8ce8042c5,M. van der Hart,4026800921,124,,4026800929,141,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,
2506690217,698,49,2,83,56,3ebril33e08ddzob4bhq8awsr,1,57.7,94.8,2023-02-11T21:42:31.054Z,2023-02-13T22:29:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506691055,728,1,2,83,58,3ebril33e08ddzob4bhq8awsr,1,58.1,89.4,2023-02-11T21:42:32.341Z,2023-02-13T22:30:05Z,4026805365,141,88.8,4031545877,178,,4026805367,212,14.6,4026805363,140,44.2,4026805361,56,Back,4026805369,213,3.2,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690245,699,1,2,84,1,3ebril33e08ddzob4bhq8awsr,1,33.7,92.3,2023-02-11T21:42:35.567Z,2023-02-13T22:30:10Z,4026801231,56,Back,4026801239,213,3.9,4026801235,141,62.7,4026801237,212,28.9,4031545923,178,,4026801233,140,13.9,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690275,700,1,2,84,6,3ebril33e08ddzob4bhq8awsr,0,14.6,53.4,2023-02-11T21:42:40.352Z,2023-02-13T22:30:13Z,4026801387,1,,4026801383,212,53.7,4026801385,213,5.8,4026801379,140,59.6,4031545955,178,,4026801375,155,,4026801381,141,15.8,4026801377,56,Right,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690305,806,44,2,84,9,3t0vjqtxc8wpjzv82i3oi2ova,1,38.2,78.2,2023-02-11T21:42:43.702Z,2023-02-14T06:37:21Z,4026801535,233,701,4026801501,56,Back,4026801503,285,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690285,701,44,2,84,9,3ebril33e08ddzob4bhq8awsr,0,61.8,21.8,2023-02-11T21:42:43.703Z,2023-02-13T22:30:18Z,4026801425,286,,4026801423,56,Center,4026801563,233,806,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690327,807,1,2,84,9,3t0vjqtxc8wpjzv82i3oi2ova,1,35.8,72.6,2023-02-11T21:42:43.722Z,2023-02-14T06:37:22Z,4026801587,140,14.8,4031546049,388,,4026801591,212,23.4,4026801589,141,84.0,4026801585,56,Back,4026801583,3,,4026801593,213,2.8,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690329,808,49,2,84,12,3t0vjqtxc8wpjzv82i3oi2ova,1,14.8,84,2023-02-11T21:42:46.846Z,2023-02-13T22:30:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690349,809,1,2,84,12,3t0vjqtxc8wpjzv82i3oi2ova,1,14.8,84,2023-02-11T21:42:46.916Z,2023-02-13T22:30:52Z,4026801733,212,22.3,4026801727,56,Back,4026801735,213,4.3,4026801729,140,6.2,4026801731,141,54.0,4031546295,178,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690377,810,1,2,84,14,3t0vjqtxc8wpjzv82i3oi2ova,1,6.2,54,2023-02-11T21:42:48.969Z,2023-02-13T22:30:59Z,4026801907,1,,4026801903,212,51.2,4026801895,157,,4026801905,213,0.0,4031546263,178,,4026801897,56,Center,4026801901,141,57.0,4026801899,140,54.9,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690379,811,61,2,84,18,3t0vjqtxc8wpjzv82i3oi2ova,0,54.9,58.7,2023-02-11T21:42:53.157Z,2023-02-13T22:31:19Z,4031546721,178,,4026801911,56,Center,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690431,702,3,2,84,20,3ebril33e08ddzob4bhq8awsr,1,53.8,39.7,2023-02-11T21:42:54.281Z,2023-02-13T22:31:44Z,4026802131,56,Center,4026802149,233,840,4029132909,464,,4031547165,388,,4026802133,286,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506691721,840,45,2,84,20,3t0vjqtxc8wpjzv82i3oi2ova,0,46.2,60.3,2023-02-11T21:42:54.281Z,2023-02-13T22:31:44Z,4026809475,285,,4026809527,233,702,4026809473,56,Back,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690433,703,3,2,84,20,3ebril33e08ddzob4bhq8awsr,1,53.8,39.7,2023-02-11T21:42:55.121Z,2023-02-13T22:32:40Z,4026802143,286,,4026809505,233,812,4031547739,178,,4026802141,56,Center,4029133171,464,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690401,812,45,2,84,20,3t0vjqtxc8wpjzv82i3oi2ova,0,46.2,60.3,2023-02-11T21:42:55.121Z,2023-02-13T22:32:41Z,4026802017,285,,4026802169,233,703,4026802015,56,Back,,,,,,,,,,,,,,,,2pjxqgyqgvalmyu8cnu5fst90,B. Scholte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507644133,1268,43,2,84,23,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-02-11T21:42:57.251Z,2023-02-14T07:54:37Z,4031859211,144,67,4031799267,233,1634,,,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507644131,1634,43,2,84,23,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-02-11T21:42:57.252Z,2023-02-14T07:54:37Z,4031859213,144,67,4031799271,233,1268,,,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690443,704,1,2,84,23,3ebril33e08ddzob4bhq8awsr,0,59.8,23.8,2023-02-11T21:42:57.303Z,2023-02-14T06:37:22Z,4026802187,56,Center,4031547869,389,,4026802191,141,35.8,4026802193,212,14.7,4026802189,140,71.4,4026802195,213,0.6,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690447,813,49,2,84,24,3t0vjqtxc8wpjzv82i3oi2ova,1,23.7,63.3,2023-02-11T21:42:58.621Z,2023-02-13T22:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690467,814,1,2,84,25,3t0vjqtxc8wpjzv82i3oi2ova,1,23.2,63.5,2023-02-11T21:42:59.973Z,2023-02-13T22:33:48Z,4026802279,56,Back,4026802285,212,18.3,4026802283,141,46.4,4026802287,213,3.8,4026802281,140,9.7,4031548253,178,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690513,815,1,2,84,27,3t0vjqtxc8wpjzv82i3oi2ova,1,10.2,41.3,2023-02-11T21:43:01.824Z,2023-02-13T22:33:51Z,4026802569,213,6.0,4031548311,178,,4026802561,56,Back,4026802567,212,17.2,4026802563,140,26.0,4026802565,141,34.4,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690533,816,1,2,84,34,3t0vjqtxc8wpjzv82i3oi2ova,1,37.3,23.3,2023-02-11T21:43:08.927Z,2023-02-13T22:33:56Z,4026802685,212,14.3,4026802679,56,Back,4026802687,213,4.9,4026802683,141,2.5,4026802681,140,39.6,4031548457,178,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690561,817,1,2,84,36,3t0vjqtxc8wpjzv82i3oi2ova,0,39.6,2.5,2023-02-11T21:43:11.013Z,2023-02-13T22:34:00Z,4026802823,56,Right,4026802827,141,5.3,4026802833,1,,4031548519,178,,4026802825,140,85.4,4026802829,212,48.1,4026802831,213,0.0,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690577,705,49,2,84,40,3ebril33e08ddzob4bhq8awsr,1,15.5,97.7,2023-02-11T21:43:14.916Z,2023-02-13T22:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690591,706,1,2,84,40,3ebril33e08ddzob4bhq8awsr,1,15.5,97.7,2023-02-11T21:43:14.990Z,2023-02-13T22:34:12Z,4031548767,178,,4026802979,213,4.2,4026802971,56,Back,4026802973,140,2.4,4026802977,212,26.3,4026802975,141,64.7,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690609,707,1,2,84,42,3ebril33e08ddzob4bhq8awsr,1,2.4,64.7,2023-02-11T21:43:16.958Z,2023-02-13T22:34:15Z,4026803069,56,Back,4026803071,140,19.4,4031548827,178,,4026803073,141,73.2,4026803077,213,0.3,4026803075,212,18.8,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690643,708,1,2,84,43,3ebril33e08ddzob4bhq8awsr,1,19.6,73.2,2023-02-11T21:43:17.790Z,2023-02-13T22:34:20Z,4031548885,178,,4026803245,141,85.1,4026803243,140,32.4,4026803237,3,,4026803247,212,15.7,4026803241,56,Back,4026803249,213,0.5,4026803239,168,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690647,709,1,2,84,47,3ebril33e08ddzob4bhq8awsr,1,35.4,92.1,2023-02-11T21:43:21.868Z,2023-02-13T22:34:28Z,4026803267,140,36.7,4026803273,213,1.2,4026803265,56,Back,4026803269,141,97.4,4026803271,212,3.9,4031549003,178,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690659,710,1,2,84,48,3ebril33e08ddzob4bhq8awsr,1,36.7,97.4,2023-02-11T21:43:22.566Z,2023-02-13T22:34:34Z,4026803341,213,4.1,4031549075,178,,4026803339,212,15.2,4026803335,140,28.6,4026803337,141,78.9,4026803333,56,Back,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690693,711,1,2,84,49,3ebril33e08ddzob4bhq8awsr,1,28.6,78.9,2023-02-11T21:43:24.150Z,2023-02-13T22:34:37Z,4026803521,141,67.1,4026803525,213,5.6,4026803519,140,38.7,4026803517,56,Back,4031549161,178,,4026803523,212,13.3,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690699,712,1,2,84,51,3ebril33e08ddzob4bhq8awsr,1,38.7,67.1,2023-02-11T21:43:25.788Z,2023-02-13T22:34:43Z,4026803607,1,,4026803603,212,42.5,4031549219,178,,4026803605,213,5.1,4026803599,140,54.2,4026803595,155,,4026803601,141,9.4,4026803597,56,Right,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690729,713,1,2,84,57,3ebril33e08ddzob4bhq8awsr,1,57,10.1,2023-02-11T21:43:31.223Z,2023-02-13T22:34:48Z,4031549261,178,,4026803729,141,3.1,4026803735,213,6.0,4026803733,212,15.6,4026803727,140,71.1,4026803723,56,Right,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690735,714,1,2,84,59,3ebril33e08ddzob4bhq8awsr,1,71.1,3.1,2023-02-11T21:43:33.437Z,2023-02-13T22:35:06Z,4026803767,141,16.6,4026803763,56,Right,4026803765,140,69.9,4026803769,212,9.3,4026803771,213,1.7,4031549439,178,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690745,715,1,2,85,0,3ebril33e08ddzob4bhq8awsr,1,69.7,17.5,2023-02-11T21:43:34.975Z,2023-02-13T22:35:16Z,4026803825,56,Right,4031549537,178,,4026803827,140,65.6,4026803833,213,4.3,4026803831,212,10.1,4026803829,141,4.0,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690749,716,1,2,85,1,3ebril33e08ddzob4bhq8awsr,0,63.7,5,2023-02-11T21:43:35.974Z,2023-02-13T22:35:37Z,4026803855,212,26.8,4026803853,141,41.0,4026803857,213,1.2,4026803851,140,74.1,4026803849,56,Center,4031549831,178,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690787,818,43,2,85,2,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-02-11T21:43:37.134Z,2023-02-12T16:44:12Z,4026804033,140,40.4,4026804037,212,18.2,4026804035,141,67.5,4029142239,144,1,4026804039,213,0.2,4026804029,56,Back,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507146987,934,8,2,85,3,3t0vjqtxc8wpjzv82i3oi2ova,1,25.3,58.8,2023-02-11T21:43:37.634Z,2023-02-13T22:35:50Z,4029140991,384,,4031549607,178,,4029140647,56,Back,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507644593,1679,67,2,85,4,3t0vjqtxc8wpjzv82i3oi2ova,1,40.9,65.9,2023-02-11T21:43:38.792Z,2023-02-14T06:37:23Z,4031801251,233,1281,,,,,,,,,,,,,,,,,,,,,,e605oixdrqumxkqm0y1bijbvt,J. Assehnoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507644591,1281,67,2,85,4,3ebril33e08ddzob4bhq8awsr,0,59.1,34.1,2023-02-11T21:43:38.793Z,2023-02-14T06:13:18Z,4031801263,233,1679,,,,,,,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690793,819,61,2,85,4,3t0vjqtxc8wpjzv82i3oi2ova,1,40.4,67.5,2023-02-11T21:43:39.036Z,2023-02-14T06:37:23Z,4031550163,178,,4026804057,56,Back,,,,,,,,,,,,,,,,,,,e605oixdrqumxkqm0y1bijbvt,J. Assehnoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690819,820,49,2,85,6,3t0vjqtxc8wpjzv82i3oi2ova,1,40.7,80.3,2023-02-11T21:43:40.350Z,2023-02-13T22:36:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690831,821,1,2,85,6,3t0vjqtxc8wpjzv82i3oi2ova,0,40.7,80.3,2023-02-11T21:43:41.128Z,2023-02-13T22:36:48Z,4026804223,212,3.2,4026804217,56,Back,4026804225,213,0.5,4026804245,286,,4026804219,140,43.4,4031550257,178,,4026804239,236,,4026804221,141,82.5,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,4026804241,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690799,717,74,2,85,7,3ebril33e08ddzob4bhq8awsr,1,59.6,25.1,2023-02-11T21:43:41.313Z,2023-02-13T22:36:52Z,4026804095,285,,4026804093,56,Center,4031550651,178,,4026804267,233,821,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690825,718,49,2,85,8,3ebril33e08ddzob4bhq8awsr,1,72.8,30.7,2023-02-11T21:43:42.632Z,2023-02-13T22:37:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506690849,719,1,2,85,11,3ebril33e08ddzob4bhq8awsr,1,71.1,30.4,2023-02-11T21:43:45.467Z,2023-02-13T22:37:09Z,4026804361,56,Center,4026804369,213,3.8,4031550897,178,,4026804365,141,26.9,4026804367,212,4.0,4026804363,140,68.0,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
