id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2497488869,407,5,1,50,1,4tic29sox7m39fy1ztgv0jsiq,1,82.2,101.7,2023-01-14T20:52:37.669Z,2023-01-17T06:43:00Z,3978533143,347,,3978533141,56,Left,3978533519,233,392,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489443,412,17,1,50,46,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-01-14T20:53:23.026Z,2023-01-16T13:27:30Z,3978536513,35,,3978536511,31,,,,,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489159,408,1,1,51,10,4tic29sox7m39fy1ztgv0jsiq,0,89.6,100,2023-01-14T20:53:47.146Z,2023-01-16T13:27:41Z,3978534949,1,,3978534937,107,,3978534943,141,68.6,3978534939,56,Center,3978534947,213,4.8,3978534945,212,22.4,3978534941,140,91.3,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489169,394,12,1,51,12,d0zdg647gvgc95xdtk1vpbkys,1,7.5,30.8,2023-01-14T20:53:49.010Z,2023-01-16T13:27:57Z,3978535013,141,3.4,3978535017,213,5.1,3978535009,56,Back,3978535031,15,,3978535011,140,15.7,3981294617,388,,3978535015,212,20.5,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489181,409,3,1,51,16,4tic29sox7m39fy1ztgv0jsiq,0,85.3,92.8,2023-01-14T20:53:53.077Z,2023-01-16T13:28:03Z,3981294745,178,,3978535079,286,,3978535077,56,Left,3980207369,464,,3978535111,233,395,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489183,395,7,1,51,16,d0zdg647gvgc95xdtk1vpbkys,0,14.7,7.2,2023-01-14T20:53:53.238Z,2023-01-16T13:28:07Z,3978535089,233,409,3980207609,383,,3978535085,56,Back,3978535087,285,,3981294833,178,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489199,410,3,1,51,17,4tic29sox7m39fy1ztgv0jsiq,0,85.7,92.4,2023-01-14T20:53:53.543Z,2023-01-16T13:28:44Z,3978535145,56,Left,3978535187,233,396,3980207967,464,,3981294925,178,,3978535147,286,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489193,396,7,1,51,17,d0zdg647gvgc95xdtk1vpbkys,1,14.3,7.6,2023-01-14T20:53:53.658Z,2023-01-16T13:28:30Z,3978535141,285,,3978535183,233,410,3978535139,56,Back,3981295107,178,,3980208051,383,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489195,397,49,1,51,18,d0zdg647gvgc95xdtk1vpbkys,1,12.9,5.7,2023-01-14T20:53:54.461Z,2023-01-16T13:28:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498111517,1975,43,1,51,19,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-01-14T20:53:55.829Z,2023-01-17T07:49:24Z,3981970521,144,83,3981827755,399,465630,,,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489229,398,1,1,51,19,d0zdg647gvgc95xdtk1vpbkys,1,12.7,5.7,2023-01-14T20:53:55.841Z,2023-01-16T13:29:00Z,3978535341,212,11.7,3978535335,56,Back,3978535339,141,22.1,3981295565,178,,3978535343,213,1.9,3978535337,140,9.2,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489233,399,30,1,51,20,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-01-14T20:53:56.392Z,2023-01-16T13:29:14Z,3978535355,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497489235,411,30,1,51,20,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-01-14T20:53:56.392Z,2023-01-16T13:29:14Z,3978535357,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493479,402,18,2,45,0,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-01-14T21:10:20.658Z,2023-01-14T21:10:21Z,3978558545,55,403,3978558509,44,Forward,3978558507,42,,3978558511,59,9,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493481,403,19,2,45,0,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-01-14T21:10:20.659Z,2023-01-14T21:10:21Z,3978558519,59,20,3978558525,44,Forward,3978558527,55,402,3978558523,293,3,3978558513,42,,3978558521,292,9,3978558517,145,9,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493643,404,32,2,45,0,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-01-14T21:10:41.367Z,2023-01-16T10:30:04Z,3978559307,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493649,414,32,2,45,0,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-01-14T21:10:41.367Z,2023-01-14T21:10:43Z,3978559329,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493669,405,1,2,45,0,d0zdg647gvgc95xdtk1vpbkys,1,49.9,50.5,2023-01-14T21:10:42.326Z,2023-01-16T12:50:46Z,3981275699,178,,3978559425,140,39.6,3978559431,213,3.0,3978559423,56,Back,3978559427,141,52.2,3978559433,279,S,3978559429,212,10.9,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493673,406,1,2,45,2,d0zdg647gvgc95xdtk1vpbkys,1,39.6,52.1,2023-01-14T21:10:43.525Z,2023-01-16T12:50:25Z,3978559457,141,20.6,3978559453,56,Back,3981275657,178,,3978559461,213,4.5,3978559459,212,22.0,3978559455,140,34.9,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493687,407,1,2,45,5,d0zdg647gvgc95xdtk1vpbkys,1,33,28.1,2023-01-14T21:10:47.255Z,2023-01-16T12:51:00Z,3978559523,212,9.2,3978559519,140,35.0,3978559525,213,1.3,3981275833,178,,3978559521,141,41.3,3978559517,56,Back,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493709,408,1,2,45,8,d0zdg647gvgc95xdtk1vpbkys,1,34,32.2,2023-01-14T21:10:49.795Z,2023-01-16T12:51:15Z,3978559635,56,Back,3978559641,212,30.2,3981275895,178,,3978559639,141,46.2,3978559643,213,2.8,3978559637,140,6.7,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493733,409,1,2,45,10,d0zdg647gvgc95xdtk1vpbkys,0,7,48.5,2023-01-14T21:10:52.310Z,2023-01-16T12:51:22Z,3978559729,155,,3978559733,140,58.6,3978559737,212,55.3,3981275917,178,,3978559739,213,6.1,3978559731,56,Center,3978559735,141,32.2,3978559741,1,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493743,415,44,2,45,14,4tic29sox7m39fy1ztgv0jsiq,1,45.8,70.9,2023-01-14T21:10:55.668Z,2023-01-16T19:08:00Z,3978559793,233,410,3978559779,285,,3978559777,56,Back,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493735,410,44,2,45,14,d0zdg647gvgc95xdtk1vpbkys,0,54.2,29.1,2023-01-14T21:10:55.669Z,2023-01-16T12:51:29Z,3978559745,56,Center,3978559817,233,415,3978559747,286,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493749,416,1,2,45,14,4tic29sox7m39fy1ztgv0jsiq,0,48.6,74,2023-01-14T21:10:55.690Z,2023-01-16T19:08:00Z,3978559805,140,49.8,3978559811,213,0.4,3978559801,3,,3978559809,212,1.3,3981276135,388,,3978559807,141,74.7,3978559803,56,Back,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493747,411,61,2,45,14,d0zdg647gvgc95xdtk1vpbkys,1,56.9,30.6,2023-01-14T21:10:55.720Z,2023-01-16T12:51:42Z,3978559797,56,Center,3981276085,15,,3981276087,388,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493769,417,49,2,45,16,4tic29sox7m39fy1ztgv0jsiq,1,59,80.4,2023-01-14T21:10:58.146Z,2023-01-16T12:51:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493785,418,1,2,45,19,4tic29sox7m39fy1ztgv0jsiq,0,55.4,77.7,2023-01-14T21:11:01.175Z,2023-01-16T12:52:05Z,3978559975,141,77.7,3978559971,56,Center,3981276281,178,,3978559979,213,3.1,3978559973,140,53.6,3978560109,233,413,3978559977,212,1.9,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493799,412,61,2,45,19,d0zdg647gvgc95xdtk1vpbkys,1,44.4,24,2023-01-14T21:11:01.264Z,2023-01-16T12:53:19Z,3981276517,178,,3978560051,56,Back,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493797,419,1,2,45,21,4tic29sox7m39fy1ztgv0jsiq,0,42.8,77,2023-01-14T21:11:03.166Z,2023-01-16T12:53:01Z,3978575339,233,413,3978560041,56,Back,3981276321,178,,3978560045,141,75.3,3978575333,286,,3978560043,140,43.8,3978560047,212,1.6,3978560049,213,5.4,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,3978575331,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493809,413,74,2,45,21,d0zdg647gvgc95xdtk1vpbkys,1,55,23.8,2023-01-14T21:11:03.259Z,2023-01-16T12:53:09Z,3978560087,56,Center,3978560089,285,,3978560137,233,419,3981276607,178,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493819,414,49,2,45,24,d0zdg647gvgc95xdtk1vpbkys,1,59.4,26.1,2023-01-14T21:11:05.381Z,2023-01-16T12:53:28Z,,,,,,,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493847,415,1,2,45,25,d0zdg647gvgc95xdtk1vpbkys,1,66.4,29.2,2023-01-14T21:11:07.345Z,2023-01-16T12:53:40Z,3978560269,213,5.4,3978560263,140,75.1,3978560267,212,14.7,3978560265,141,12.2,3981277045,178,,3978560261,56,Right,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493857,416,3,2,45,28,d0zdg647gvgc95xdtk1vpbkys,0,79.6,15.7,2023-01-14T21:11:09.605Z,2023-01-16T12:53:54Z,3978560303,286,,3981277197,178,,3978560301,56,Right,3980250437,465,,3978560329,233,420,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493863,420,7,2,45,28,4tic29sox7m39fy1ztgv0jsiq,0,20.4,84.3,2023-01-14T21:11:09.855Z,2023-01-16T12:54:03Z,3978560315,56,Back,3981277315,178,,3978560323,233,416,3980250735,385,,3978560317,285,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493895,417,1,2,45,32,d0zdg647gvgc95xdtk1vpbkys,1,92.6,16.1,2023-01-14T21:11:14.185Z,2023-01-16T12:54:14Z,3978560469,212,12.8,3978560471,213,3.0,3978560463,56,Right,3978560467,141,18.2,3978560465,140,80.5,3981277401,178,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493901,418,1,2,45,35,d0zdg647gvgc95xdtk1vpbkys,0,78.5,21.3,2023-01-14T21:11:16.665Z,2023-01-16T12:54:21Z,3980255383,223,,3978560507,141,40.0,3978560503,56,Center,3978560509,212,15.7,3978560511,213,0.9,3978560505,140,87.3,3981277435,178,,3978560499,2,,35qg0rrwtl00pycx468s62m3u,K. Taylor,3980255385,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493921,421,12,2,45,35,4tic29sox7m39fy1ztgv0jsiq,1,12.2,62,2023-01-14T21:11:17.291Z,2023-01-16T12:54:35Z,3978560629,213,0.4,3978560627,212,16.0,3978560623,140,26.1,3978560625,141,71.5,3981277519,178,,3978560621,56,Back,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493927,422,49,2,45,37,4tic29sox7m39fy1ztgv0jsiq,1,31.1,78.5,2023-01-14T21:11:19.002Z,2023-01-16T12:54:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493933,423,1,2,45,37,4tic29sox7m39fy1ztgv0jsiq,1,31.1,78.5,2023-01-14T21:11:19.126Z,2023-01-16T12:54:49Z,3978560673,212,9.0,3978560671,141,71.6,3978560667,56,Back,3978560675,213,3.7,3981277609,178,,3978560669,140,23.8,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493953,424,1,2,45,38,4tic29sox7m39fy1ztgv0jsiq,1,23.8,71.6,2023-01-14T21:11:19.886Z,2023-01-16T12:54:57Z,3981277647,178,,3978560791,212,42.1,3978560785,56,Back,3978560795,1,,3978560787,140,36.6,3978560793,213,5.0,3978560789,141,13.0,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493943,419,43,2,45,39,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-01-14T21:11:20.687Z,2023-01-14T21:11:23Z,3978560801,144,49,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493957,425,61,2,45,41,4tic29sox7m39fy1ztgv0jsiq,0,36.7,12.8,2023-01-14T21:11:23.167Z,2023-01-16T12:55:16Z,3978560803,56,Back,3981277773,178,,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493983,420,5,2,45,45,d0zdg647gvgc95xdtk1vpbkys,1,68.2,101.7,2023-01-14T21:11:26.581Z,2023-01-16T12:55:24Z,3978560893,56,Left,3978560895,347,,3978560921,233,426,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497493969,426,5,2,45,45,4tic29sox7m39fy1ztgv0jsiq,0,31.8,-1.7,2023-01-14T21:11:26.581Z,2023-01-16T12:55:24Z,3978560925,233,420,3978560843,56,Back,3978560845,347,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494001,421,1,2,45,47,d0zdg647gvgc95xdtk1vpbkys,1,70.7,100,2023-01-14T21:11:29.146Z,2023-01-16T12:55:27Z,3978561015,56,Left,3978561023,141,93.5,3978561027,212,21.1,3978561019,140,90.0,3978561031,213,6.0,3978561013,107,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494029,422,1,2,45,52,d0zdg647gvgc95xdtk1vpbkys,1,90,93.5,2023-01-14T21:11:33.576Z,2023-01-16T12:55:34Z,3978561131,140,82.5,3978561135,212,8.8,3981277895,178,,3978561129,56,Left,3978561133,141,87.8,3978561137,213,3.6,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494077,423,1,2,45,55,d0zdg647gvgc95xdtk1vpbkys,1,82.1,77.7,2023-01-14T21:11:37.236Z,2023-01-16T12:55:40Z,3978561381,56,Left,3978561391,212,12.5,3978561395,213,1.5,3981277965,178,,3978561387,141,96.0,3978561383,140,83.3,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494099,424,1,2,46,2,d0zdg647gvgc95xdtk1vpbkys,1,86.8,88.2,2023-01-14T21:11:44.006Z,2023-01-16T12:55:49Z,3978561525,56,Left,3981278043,178,,3978561535,213,2.9,3978561533,212,8.6,3978561529,141,91.0,3978561527,140,78.8,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498053363,1193,83,2,46,5,4tic29sox7m39fy1ztgv0jsiq,1,13.4,5.8,2023-01-14T21:11:46.805Z,2023-01-16T18:21:10Z,3981519721,399,109065,,,,,,,,,,,,,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494127,425,1,2,46,6,d0zdg647gvgc95xdtk1vpbkys,1,87,93.8,2023-01-14T21:11:48.107Z,2023-01-16T12:55:58Z,3978561675,141,87.8,3978561671,56,Left,3978561679,213,5.2,3981278109,178,,3978561673,140,89.1,3978561677,212,4.6,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494137,426,1,2,46,9,d0zdg647gvgc95xdtk1vpbkys,1,91.2,89.2,2023-01-14T21:11:50.924Z,2023-01-16T12:56:09Z,3978561729,56,Left,3978561733,141,83.3,3978561737,213,3.5,3978561735,212,10.5,3978561731,140,82.0,3981278235,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494139,427,1,2,46,12,d0zdg647gvgc95xdtk1vpbkys,0,77.4,87.2,2023-01-14T21:11:53.466Z,2023-01-16T12:56:15Z,3978561757,213,5.7,3978561753,141,83.1,3978561751,140,81.3,3981278307,178,,3978561749,56,Left,3978561755,212,5.0,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494151,427,61,2,46,12,4tic29sox7m39fy1ztgv0jsiq,1,20.3,17.2,2023-01-14T21:11:53.696Z,2023-01-16T12:56:26Z,3978561815,56,Back,3981278411,178,,,,,,,,,,,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494163,428,49,2,46,12,4tic29sox7m39fy1ztgv0jsiq,1,18.2,27.1,2023-01-14T21:11:54.121Z,2023-01-16T12:56:33Z,,,,,,,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494199,429,1,2,46,16,4tic29sox7m39fy1ztgv0jsiq,1,29.6,43.9,2023-01-14T21:11:58.325Z,2023-01-16T12:56:41Z,3981278587,178,,3978562003,213,1.0,3978561995,56,Back,3978561997,140,40.5,3978561999,141,71.1,3978562001,212,21.8,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494203,430,50,2,46,20,4tic29sox7m39fy1ztgv0jsiq,1,58.4,68.2,2023-01-14T21:12:01.931Z,2023-01-16T12:56:59Z,3978562031,286,,3978562029,56,Center,3978562055,233,428,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494209,428,7,2,46,21,d0zdg647gvgc95xdtk1vpbkys,0,41.6,31.8,2023-01-14T21:12:03.345Z,2023-01-16T12:57:07Z,3981278829,178,,3978562047,233,430,3978562043,56,Back,3980260013,384,,3978562045,285,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494215,431,61,2,46,22,4tic29sox7m39fy1ztgv0jsiq,1,63.1,62.7,2023-01-14T21:12:03.386Z,2023-01-16T12:57:17Z,3978562057,56,Center,3981278959,178,,,,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494231,432,1,2,46,26,4tic29sox7m39fy1ztgv0jsiq,1,79.8,75,2023-01-14T21:12:08.227Z,2023-01-16T12:57:24Z,3978562149,140,80.1,3978562147,56,Center,3978562153,212,4.4,3978562155,213,4.8,3981279037,178,,3978562151,141,68.6,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494239,433,1,2,46,27,4tic29sox7m39fy1ztgv0jsiq,0,80.1,68.6,2023-01-14T21:12:09.137Z,2023-01-16T12:57:33Z,3978562203,213,6.3,3978562197,140,90.5,3978562201,212,10.9,3981279119,178,,3978562199,141,68.4,3978562195,56,Center,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494255,429,8,2,46,28,d0zdg647gvgc95xdtk1vpbkys,1,13.2,29.1,2023-01-14T21:12:10.202Z,2023-01-16T12:57:42Z,3980266735,383,,3978562273,56,Back,3981279199,178,,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494265,431,1,2,46,30,d0zdg647gvgc95xdtk1vpbkys,1,13.6,32.6,2023-01-14T21:12:11.485Z,2023-01-16T12:57:57Z,3978562329,213,5.5,3978562325,141,24.4,3978562327,212,7.7,3978562323,140,18.7,3978562321,56,Back,3981279311,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494259,430,49,2,46,30,d0zdg647gvgc95xdtk1vpbkys,1,13.6,32.6,2023-01-14T21:12:11.536Z,2023-01-16T12:57:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494269,432,43,2,46,31,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-01-14T21:12:12.670Z,2023-01-14T21:12:16Z,3978562531,144,3,3978562519,233,434,3978562341,285,0,3978562337,56,Back,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494275,433,1,2,46,32,d0zdg647gvgc95xdtk1vpbkys,0,23.8,31.2,2023-01-14T21:12:14.345Z,2023-01-16T12:58:09Z,3978562755,286,,3978562373,212,2.8,3978562375,213,0.7,3978562749,236,,3978562751,233,434,3978562369,140,25.8,3978562371,141,33.9,3981279453,178,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,3978562367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494293,434,74,2,46,33,4tic29sox7m39fy1ztgv0jsiq,1,76.3,68.2,2023-01-14T21:12:14.523Z,2023-01-16T12:58:21Z,3981279573,178,,3978562735,285,,3978562759,233,433,3978562441,56,Center,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494297,435,49,2,46,34,4tic29sox7m39fy1ztgv0jsiq,1,76.2,69.6,2023-01-14T21:12:15.477Z,2023-01-16T12:58:30Z,,,,,,,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494311,436,1,2,46,34,4tic29sox7m39fy1ztgv0jsiq,1,76.2,69.6,2023-01-14T21:12:15.857Z,2023-01-16T12:58:39Z,3978562549,212,8.8,3978562545,141,81.8,3978562543,140,73.4,3981279809,178,,3978562553,213,1.9,3978562541,56,Left,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497494333,437,1,2,46,36,4tic29sox7m39fy1ztgv0jsiq,1,73.6,81.9,2023-01-14T21:12:17.927Z,2023-01-16T12:58:48Z,3978562655,213,0.4,3978562651,141,87.2,3981279911,178,,3978562649,140,82.2,3978562647,56,Left,3978562653,212,9.7,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
