id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2500805951,1187,1,2,83,29,d0zdg647gvgc95xdtk1vpbkys,1,69.3,31.7,2023-01-26T21:47:11.905Z,2023-01-27T22:55:39Z,3995951113,56,Right,3995951115,140,79.1,3995951121,213,5.2,3995951117,141,5.2,3997480023,178,,3995951119,212,20.8,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500805965,1188,1,2,83,32,d0zdg647gvgc95xdtk1vpbkys,0,76.8,6.2,2023-01-26T21:47:14.518Z,2023-01-27T22:55:45Z,3996509569,223,,3995951173,56,Center,3995951177,141,44.2,3995951171,155,,3997480111,178,,3995951181,213,1.1,3995951179,212,28.9,3995951169,2,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,3995951175,140,89.2,3996509571,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500805979,507,12,2,83,33,6g9qrm72224jrk6tkxxxi8a9n,1,9.2,53.9,2023-01-26T21:47:15.807Z,2023-01-27T22:55:54Z,3995951245,212,28.4,3995951239,56,Back,3995951247,213,0.9,3995951243,141,86.6,3997480241,178,,3995951249,15,,3995951241,140,26.1,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500805987,1189,1,2,83,36,d0zdg647gvgc95xdtk1vpbkys,1,73.9,9.7,2023-01-26T21:47:18.819Z,2023-01-27T22:56:08Z,3995951265,3,,3995951271,141,18.7,3995951267,56,Right,3995951275,213,2.6,3997480465,178,,3995951273,212,12.3,3995951269,140,63.7,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806001,1190,1,2,83,39,d0zdg647gvgc95xdtk1vpbkys,1,64.9,18.5,2023-01-26T21:47:21.983Z,2023-01-27T22:56:17Z,3995951375,212,45.7,3995951377,213,1.3,3997480541,178,,3995951373,141,82.7,3995951369,56,Left,3995951379,1,,3995951371,140,77.8,3995951365,155,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,3995951367,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806009,1191,1,2,83,43,d0zdg647gvgc95xdtk1vpbkys,0,76.7,82.2,2023-01-26T21:47:25.601Z,2023-01-27T22:56:22Z,3997480589,178,,3995951433,140,90.9,3995951437,212,24.2,3995951435,141,54.2,3995951431,56,Center,3995951439,213,5.4,3996509785,223,,3995951427,2,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3996509787,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806015,508,12,2,83,44,6g9qrm72224jrk6tkxxxi8a9n,1,8.9,46.6,2023-01-26T21:47:26.704Z,2023-01-27T22:56:31Z,3997480715,178,,3995951475,213,6.2,3995951473,212,21.1,3995951469,140,28.8,3995951471,141,42.8,3995951467,56,Back,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806025,1192,1,2,83,46,d0zdg647gvgc95xdtk1vpbkys,1,70,58.7,2023-01-26T21:47:28.617Z,2023-01-27T22:56:38Z,3995951503,141,69.9,3995951505,212,7.6,3995951507,213,1.6,3995951501,140,69.6,3995951499,56,Center,3997480801,178,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806035,1193,1,2,83,49,d0zdg647gvgc95xdtk1vpbkys,1,67.3,67.5,2023-01-26T21:47:31.649Z,2023-01-27T22:56:45Z,3995951561,140,57.7,3997480965,178,,3995951559,56,Center,3995951563,141,47.3,3995951567,213,4.1,3995951565,212,17.0,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806043,1194,1,2,83,51,d0zdg647gvgc95xdtk1vpbkys,1,57.7,47.3,2023-01-26T21:47:34.112Z,2023-01-27T22:56:52Z,3995951615,141,36.1,3995951617,212,11.5,3997481063,178,,3995951613,140,65.9,3995951619,213,5.6,3995951611,56,Center,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806065,1195,1,2,83,56,d0zdg647gvgc95xdtk1vpbkys,1,67.6,33.8,2023-01-26T21:47:38.898Z,2023-01-27T22:56:56Z,3995951749,213,1.2,3997481125,178,,3995951741,56,Center,3995951747,212,11.4,3995951745,141,49.6,3995951743,140,71.3,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806073,1196,1,2,84,1,d0zdg647gvgc95xdtk1vpbkys,1,70,53.1,2023-01-26T21:47:44.120Z,2023-01-27T22:57:01Z,3997481135,178,,3995951815,56,Left,3995951817,140,74.3,3995951821,212,28.0,3995951823,213,1.4,3995951819,141,93.8,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806085,1197,1,2,84,5,d0zdg647gvgc95xdtk1vpbkys,1,74.3,93.8,2023-01-26T21:47:47.499Z,2023-01-27T22:57:07Z,3995951871,140,66.9,3997481175,178,,3995951873,141,76.7,3995951869,56,Center,3995951875,212,14.0,3995951877,213,4.1,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806089,1198,1,2,84,7,d0zdg647gvgc95xdtk1vpbkys,0,66.9,75,2023-01-26T21:47:49.419Z,2023-01-27T22:57:12Z,3995951919,155,,3995951923,140,89.8,3996510181,223,,3997481213,178,,3995951925,141,44.2,3995951927,212,31.9,3996510183,20,,3995951921,56,Center,35qg0rrwtl00pycx468s62m3u,K. Taylor,3995951917,2,,3995951929,213,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806099,509,12,2,84,8,6g9qrm72224jrk6tkxxxi8a9n,1,9.4,51.5,2023-01-26T21:47:51.129Z,2023-01-27T22:57:19Z,3995951971,140,25.6,3997481245,388,,3995951979,15,,3995951969,56,Back,3995951973,141,70.4,3995951977,213,0.6,3995951975,212,21.3,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806101,510,49,2,84,12,6g9qrm72224jrk6tkxxxi8a9n,1,25.4,71.4,2023-01-26T21:47:54.766Z,2023-01-28T07:05:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806105,511,4,2,84,13,6g9qrm72224jrk6tkxxxi8a9n,1,28.2,74.2,2023-01-26T21:47:55.526Z,2023-01-27T22:57:52Z,3995951999,56,Back,3995952003,285,,3995952037,233,1199,3995951995,13,,3995951997,295,,3995952001,152,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806109,1199,4,2,84,13,d0zdg647gvgc95xdtk1vpbkys,0,71.8,25.8,2023-01-26T21:47:55.527Z,2023-01-27T22:57:52Z,3995952017,295,,3995952021,152,,3995952015,13,,3995952041,233,511,3997481531,178,,3995952023,286,,3995952019,56,Center,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806165,512,1,2,84,42,6g9qrm72224jrk6tkxxxi8a9n,0,26.1,87.9,2023-01-26T21:48:25.282Z,2023-01-27T22:57:59Z,3995952331,56,Center,3995952325,5,,3995952339,213,6.0,3995952333,140,89.9,3995952337,212,70.8,3997481599,178,,3995952327,155,,3995952341,1,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,3995952335,141,54.2,3995952329,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501158819,2773,67,2,84,47,d0zdg647gvgc95xdtk1vpbkys,1,10.6,45.4,2023-01-26T21:48:30.172Z,2023-01-28T11:45:11Z,3997801285,233,818,,,,,,,,,,,,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501158815,818,67,2,84,47,6g9qrm72224jrk6tkxxxi8a9n,0,89.4,54.6,2023-01-26T21:48:30.173Z,2023-01-28T07:07:43Z,3997801295,233,2773,,,,,,,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806173,1200,12,2,84,47,d0zdg647gvgc95xdtk1vpbkys,1,12.4,44.6,2023-01-26T21:48:30.232Z,2023-01-28T11:45:11Z,3995952359,212,3.6,3995952361,213,5.4,3997481693,388,,3995952357,141,40.4,3995952355,140,14.5,3995952353,56,Back,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806171,513,61,2,84,48,6g9qrm72224jrk6tkxxxi8a9n,1,90.6,56.7,2023-01-26T21:48:30.483Z,2023-01-27T22:58:26Z,3995952351,56,Center,3997481819,388,,,,,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501158847,2774,67,2,84,49,d0zdg647gvgc95xdtk1vpbkys,1,9.7,45,2023-01-26T21:48:31.509Z,2023-01-28T11:45:12Z,3997801399,233,819,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501158841,819,67,2,84,49,6g9qrm72224jrk6tkxxxi8a9n,0,90.3,55,2023-01-26T21:48:31.510Z,2023-01-28T07:07:55Z,3997801415,233,2774,,,,,,,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806177,1201,12,2,84,49,d0zdg647gvgc95xdtk1vpbkys,1,9.7,44.6,2023-01-26T21:48:31.517Z,2023-01-28T11:45:12Z,3995952381,140,21.4,3995952379,56,Back,3997481841,178,,3995952383,141,27.8,3995952385,212,16.8,3995952387,213,5.5,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806175,514,15,2,84,51,6g9qrm72224jrk6tkxxxi8a9n,1,80.3,71.9,2023-01-26T21:48:33.515Z,2023-01-27T22:58:42Z,3995952553,82,,3995952629,215,,3995952635,146,85.1,3995952639,230,94.2,3995952625,102,51.0,3995952367,22,,3995952623,78,,3995952627,103,19,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,3995952641,231,56.5,3995952371,56,Center,3995952621,72,,,3997481845,178,,3995952369,18,,3995952631,328,,3995952633,458,,3995952555,233,3995952637,147,66.8,1202,,,,,,,,,,,,,
2500806179,1202,10,2,84,51,d0zdg647gvgc95xdtk1vpbkys,1,7,36.2,2023-01-26T21:48:33.757Z,2023-01-27T22:58:49Z,3995952391,56,Back,3995952389,94,,3997481855,178,,3995952559,233,514,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806181,515,1,2,84,55,6g9qrm72224jrk6tkxxxi8a9n,0,86.8,85.1,2023-01-26T21:48:38.150Z,2023-01-27T22:58:55Z,3995952421,56,Left,3995952429,213,5.2,3995952423,140,88.4,3997481955,178,,3995952427,212,3.8,3995952417,2,,3996511119,72,,3995952419,155,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,3996511117,224,,3995952425,141,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806183,1203,61,2,84,55,d0zdg647gvgc95xdtk1vpbkys,1,10.8,15.2,2023-01-26T21:48:38.298Z,2023-01-27T22:59:04Z,3997482075,21,,3997482077,178,,3995952431,56,Back,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806191,1204,1,2,84,57,d0zdg647gvgc95xdtk1vpbkys,1,17,44.8,2023-01-26T21:48:40.257Z,2023-01-27T22:59:12Z,3995952481,212,12.2,3995952479,141,32.2,3997482115,178,,3995952483,213,5.5,3995952473,3,,3995952475,56,Back,3995952477,140,25.3,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806193,1205,49,2,84,59,d0zdg647gvgc95xdtk1vpbkys,1,25.3,32.2,2023-01-26T21:48:41.963Z,2023-01-27T22:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806201,1206,1,2,84,59,d0zdg647gvgc95xdtk1vpbkys,1,25.3,32.2,2023-01-26T21:48:41.991Z,2023-01-27T22:59:31Z,3995952535,56,Back,3995952537,140,46.9,3995952533,155,,3995952541,212,33.9,3995952539,141,69.3,3995952545,1,,3997482229,178,,3995952543,213,0.8,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806203,1207,1,2,85,3,d0zdg647gvgc95xdtk1vpbkys,1,46.4,71.7,2023-01-26T21:48:46.002Z,2023-01-27T22:59:39Z,3995952563,56,Back,3995952567,141,86.0,3997482425,178,,3995952571,213,2.0,3995952565,140,42.1,3995952569,212,10.7,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806215,1208,1,2,85,5,d0zdg647gvgc95xdtk1vpbkys,1,42.1,86,2023-01-26T21:48:48.317Z,2023-01-28T11:53:55Z,3997482533,178,,3995952663,140,86.1,3995952667,212,46.3,3995952671,1,,3995952665,141,82.2,3995953251,210,15,3995952661,56,Left,3995952669,213,6.2,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806229,516,45,2,85,10,6g9qrm72224jrk6tkxxxi8a9n,0,14.4,27.1,2023-01-26T21:48:52.465Z,2023-01-27T22:59:56Z,3995952719,285,,3995952787,233,1209,3995952715,56,Back,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806233,1209,3,2,85,10,d0zdg647gvgc95xdtk1vpbkys,1,85.6,72.9,2023-01-26T21:48:52.465Z,2023-01-27T22:59:55Z,3997482629,178,,3996511559,464,,3995952755,286,,3995952753,56,Center,3995952779,233,516,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806237,1210,15,2,85,12,d0zdg647gvgc95xdtk1vpbkys,1,85.9,63.2,2023-01-26T21:48:55.077Z,2023-01-28T11:53:56Z,3995952765,64,,3997482687,178,,3995953267,103,19,3995953257,29,,3995953261,55,1208,3995953275,231,54.9,3995953155,82,,3995953289,233,517,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,3995953271,147,61.9,3995953265,102,53.3,3995953255,76,,,3995953747,23,,3995953273,230,95.8,3995952767,56,Center,3996511773,215,,3995953149,20,3995953269,146,87.7,,,,,,,,,,,,,,
2500806235,517,10,2,85,12,6g9qrm72224jrk6tkxxxi8a9n,1,18.7,34.7,2023-01-26T21:48:55.082Z,2023-01-27T23:00:08Z,3997482769,178,,3995952759,56,Back,3995952757,94,,3995953173,233,1210,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806243,1211,1,2,85,14,d0zdg647gvgc95xdtk1vpbkys,1,67.7,70.8,2023-01-26T21:48:56.835Z,2023-01-27T23:00:15Z,3995952801,56,Left,3995952809,213,1.1,3995952803,140,73.2,3995952805,141,86.6,3997482817,178,,3995952807,212,12.2,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806247,1212,1,2,85,16,d0zdg647gvgc95xdtk1vpbkys,0,74.4,87.6,2023-01-26T21:48:59.093Z,2023-01-27T23:00:22Z,3997482869,178,,3995952865,1,,3995952855,56,Center,3996512311,72,,3995952859,141,43.7,3995952861,212,34.0,3995952851,2,,3995952857,140,89.8,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3996512309,224,,3995952853,155,,3995952863,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806253,518,44,2,85,18,6g9qrm72224jrk6tkxxxi8a9n,1,10.9,60,2023-01-26T21:49:00.818Z,2023-01-28T11:45:13Z,3995952885,285,,3995952895,233,1213,3995952883,56,Back,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806251,1213,44,2,85,18,d0zdg647gvgc95xdtk1vpbkys,0,89.1,40,2023-01-26T21:49:00.819Z,2023-01-27T23:00:32Z,3995952879,56,Center,3995952929,233,518,3995952881,286,,,,,,,,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806257,519,12,2,85,18,6g9qrm72224jrk6tkxxxi8a9n,1,11.6,63.8,2023-01-26T21:49:00.853Z,2023-01-28T11:45:13Z,3995952917,56,Back,3995952921,141,71.1,3995952925,213,2.6,3997483027,388,,3995952931,15,,3995952919,140,4.0,3995952923,212,9.4,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806269,1214,1,2,85,25,d0zdg647gvgc95xdtk1vpbkys,0,99.2,28.6,2023-01-26T21:49:07.644Z,2023-01-27T23:00:45Z,3995953005,141,30.5,3995953053,286,,3995953013,213,2.3,3995953095,195,,3997483073,389,,3995952999,140,98.0,3995953049,233,520,3995953009,212,1.8,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,3995953047,236,,3995952997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806275,520,74,2,85,25,6g9qrm72224jrk6tkxxxi8a9n,1,2.6,68,2023-01-26T21:49:07.732Z,2023-01-27T23:00:54Z,3995953065,233,1214,3995953041,285,,3997483117,178,,3995953039,56,Back,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806281,521,6,2,85,25,6g9qrm72224jrk6tkxxxi8a9n,0,0.2,69,2023-01-26T21:49:07.846Z,2023-01-27T23:01:00Z,3995953081,73,,3995953061,56,Back,3995953091,233,1215,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806285,1215,6,2,85,25,d0zdg647gvgc95xdtk1vpbkys,1,99.8,31,2023-01-26T21:49:07.846Z,2023-01-27T23:01:00Z,3995953073,56,Center,3995953087,233,521,3995953075,75,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806309,1216,1,2,85,45,d0zdg647gvgc95xdtk1vpbkys,0,99.5,0.5,2023-01-26T21:49:28.248Z,2023-01-27T23:01:04Z,3995953237,223,,3995953233,6,,3995953239,56,Center,3995953245,212,35.5,3997483223,178,,3995953231,2,,3995953249,1,,3995953235,155,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,3995953241,140,90.3,3996512593,72,,3995953247,213,1.8,,3995953243,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806311,522,12,2,85,47,6g9qrm72224jrk6tkxxxi8a9n,1,8.7,53,2023-01-26T21:49:30.137Z,2023-01-27T23:01:14Z,3995953311,167,,3995953281,141,100.0,3995953279,140,22.7,3995953283,212,35.9,3997483297,388,,3995953287,15,,3995953285,213,1.1,3995953277,56,Back,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806317,523,5,2,85,52,6g9qrm72224jrk6tkxxxi8a9n,0,26.5,101.2,2023-01-26T21:49:34.753Z,2023-01-27T23:01:21Z,3995953347,233,1217,3995953309,347,,3995953307,56,Back,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806323,1217,5,2,85,52,d0zdg647gvgc95xdtk1vpbkys,1,73.5,-1.2,2023-01-26T21:49:34.753Z,2023-01-27T23:01:21Z,3995953339,347,,3995953337,56,Right,3995953341,233,523,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806327,1218,1,2,85,55,d0zdg647gvgc95xdtk1vpbkys,1,77.4,0,2023-01-26T21:49:37.463Z,2023-01-27T23:01:26Z,3995953369,212,8.5,3995953361,107,,3995953367,141,10.6,3995953365,140,74.0,3995953371,213,2.0,3995953363,56,Right,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806329,1219,1,2,86,0,d0zdg647gvgc95xdtk1vpbkys,0,76,10,2023-01-26T21:49:42.965Z,2023-01-27T23:01:31Z,3997483391,178,,3995953375,2,,3996512855,72,,3995953385,212,39.2,3995953389,1,,3995953379,56,Center,3995953381,140,95.3,3995953377,155,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,3995953387,213,1.0,3995953383,141,59.3,3996512853,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806339,524,44,2,86,2,6g9qrm72224jrk6tkxxxi8a9n,1,6.9,38,2023-01-26T21:49:45.144Z,2023-01-28T11:45:14Z,3995953427,233,1220,3995953425,285,,3995953423,56,Back,,,,,,,,,,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806331,1220,44,2,86,2,d0zdg647gvgc95xdtk1vpbkys,0,93.1,62,2023-01-26T21:49:45.145Z,2023-01-27T23:01:39Z,3995953395,286,,3995953431,233,524,3995953393,56,Center,,,,,,,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806349,525,12,2,86,5,6g9qrm72224jrk6tkxxxi8a9n,1,1.8,38,2023-01-26T21:49:47.498Z,2023-01-28T07:10:47Z,3995953471,56,Back,3995953479,213,5.7,3995953473,140,35.5,3997483635,388,,3997483637,21,,3995953475,141,2.6,3995953477,212,42.8,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806367,1221,1,2,86,12,d0zdg647gvgc95xdtk1vpbkys,1,63.1,92.3,2023-01-26T21:49:55.196Z,2023-01-27T23:02:01Z,3995953541,140,79.4,3995953547,213,0.2,3997483703,178,,3995953545,212,17.3,3995953539,56,Left,3995953543,141,96.3,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806371,1222,1,2,86,18,d0zdg647gvgc95xdtk1vpbkys,1,90.5,93.6,2023-01-26T21:50:01.079Z,2023-01-27T23:02:06Z,3997483743,178,,3995953563,56,Left,3995953569,212,17.0,3995953567,141,85.8,3995953571,213,3.5,3995953565,140,75.1,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806377,1223,1,2,86,21,d0zdg647gvgc95xdtk1vpbkys,0,73.4,80.9,2023-01-26T21:50:03.612Z,2023-01-27T23:02:10Z,3995953601,212,21.7,3995953597,140,86.9,3995953595,56,Center,3996513233,20,,3995953599,141,56.7,3995953603,213,5.4,3997483777,178,,3995953591,2,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,3996513231,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500806385,526,12,2,86,22,6g9qrm72224jrk6tkxxxi8a9n,1,14.4,52.7,2023-01-26T21:50:04.666Z,2023-01-27T23:02:18Z,3995953649,56,Back,3995953655,212,30.9,3995953657,213,0.2,3995953653,141,60.5,3997483807,178,,3995953651,140,43.4,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
