id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2534850491,315,1,1,38,6,3ebril33e08ddzob4bhq8awsr,0,64.5,13.4,2023-04-16T18:40:54.444Z,2023-04-16T18:57:25Z,4196789843,236,,4196732439,141,12.4,4196732443,213,5.8,4196732437,140,65.8,4196789845,233,476,4196789849,286,,4196732435,56,Right,4196732441,212,1.5,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850537,476,74,1,38,6,3kfktv64h7kg7zryax1wktr5r,1,34.7,85.4,2023-04-16T18:40:54.445Z,2023-04-16T18:57:44Z,4196732717,56,Back,4196789827,285,,4196789857,233,315,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850497,316,5,1,38,11,3ebril33e08ddzob4bhq8awsr,1,73.6,-1.3,2023-04-16T18:40:59.232Z,2023-04-16T18:41:27Z,4196732859,233,477,4196732479,347,,4196732475,56,Right,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850561,477,5,1,38,11,3kfktv64h7kg7zryax1wktr5r,0,26.4,101.3,2023-04-16T18:40:59.232Z,2023-04-16T18:48:27Z,4196732823,56,Back,4196732877,233,316,4196732825,347,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850699,317,1,1,38,20,3ebril33e08ddzob4bhq8awsr,1,71.2,0,2023-04-16T18:41:08.684Z,2023-04-16T18:41:12Z,4196733757,141,7.1,4196733751,107,,4196733759,212,20.8,4196733755,140,52.2,4196733761,213,2.9,4196733753,56,Right,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850771,318,1,1,38,24,3ebril33e08ddzob4bhq8awsr,1,52.9,13.4,2023-04-16T18:41:12.557Z,2023-04-16T18:41:18Z,4196734115,213,1.8,4196734113,212,25.8,4196734107,56,Back,4196734111,141,50.0,4196734109,140,46.3,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850803,319,1,1,38,29,3ebril33e08ddzob4bhq8awsr,1,58.9,67.3,2023-04-16T18:41:17.998Z,2023-04-16T18:41:21Z,4196734309,141,32.1,4196734307,140,81.1,4196734311,212,33.4,4196734303,155,,4196734313,213,5.5,4196734315,1,,4196734305,56,Center,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850857,320,1,1,38,32,3ebril33e08ddzob4bhq8awsr,1,81.1,32.1,2023-04-16T18:41:21.005Z,2023-04-16T18:41:24Z,4196734603,140,91.2,4196734605,141,8.0,4196734609,213,5.3,4196734599,168,,4196734597,3,,4196734601,56,Right,4196734607,212,19.5,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850905,321,1,1,38,35,3ebril33e08ddzob4bhq8awsr,1,92.1,9.1,2023-04-16T18:41:23.948Z,2023-04-16T18:41:27Z,4196734841,212,15.0,4196734837,140,80.8,4196734835,56,Center,4196734843,213,2.5,4196734839,141,22.7,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850919,322,1,1,38,38,3ebril33e08ddzob4bhq8awsr,0,79.7,28.8,2023-04-16T18:41:26.957Z,2023-04-16T18:41:29Z,4196734903,140,96.2,4196734909,213,0.6,4196734905,141,47.3,4196734907,212,21.4,4196734901,56,Center,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534850931,478,52,1,38,40,3kfktv64h7kg7zryax1wktr5r,1,5.5,56.6,2023-04-16T18:41:28.117Z,2023-04-16T23:32:37Z,4197424653,376,,,,,,,,,,,,,,,,,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851083,479,1,1,38,46,3kfktv64h7kg7zryax1wktr5r,1,11.7,45.5,2023-04-16T18:41:35.045Z,2023-04-16T18:41:38Z,4196735743,56,Back,4196735745,140,19.5,4196735749,212,16.3,4196735751,213,5.2,4196735747,141,24.7,4196735741,123,,,,,,,,7udphhcokm6vralyz5gkovxsl,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851115,480,1,1,38,50,3kfktv64h7kg7zryax1wktr5r,1,15.8,16.1,2023-04-16T18:41:38.437Z,2023-04-16T18:41:40Z,4196735935,141,7.6,4196735933,140,30.1,4196735931,56,Back,4196735937,212,16.1,4196735939,213,5.9,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851147,481,1,1,38,52,3kfktv64h7kg7zryax1wktr5r,1,30.8,5.9,2023-04-16T18:41:40.773Z,2023-04-16T18:41:43Z,4196736135,140,14.1,4196736133,56,Back,4196736145,213,3.2,4196736137,141,4.9,4196736143,212,17.5,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851173,482,1,1,38,55,3kfktv64h7kg7zryax1wktr5r,0,14.5,4.9,2023-04-16T18:41:43.270Z,2023-04-16T18:41:45Z,4196736293,140,35.8,4196736283,157,,4196736307,1,,4196736299,141,29.7,4196736289,56,Back,4196736305,213,0.6,4196736303,212,28.0,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851215,323,1,1,38,59,3ebril33e08ddzob4bhq8awsr,1,59.9,58.8,2023-04-16T18:41:47.886Z,2023-04-16T18:41:54Z,4196736559,213,5.8,4196736549,3,,4196736551,56,Center,4196736557,212,8.6,4196736553,140,67.1,4196736555,141,52.8,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851231,324,3,1,39,0,3ebril33e08ddzob4bhq8awsr,1,63.8,59.2,2023-04-16T18:41:48.877Z,2023-04-16T23:32:56Z,4196736631,56,Center,4197425223,464,,4196736663,233,483,4196736633,286,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851221,483,45,1,39,0,3kfktv64h7kg7zryax1wktr5r,0,36.2,40.8,2023-04-16T18:41:48.877Z,2023-04-16T18:41:51Z,4196736703,233,324,4196736589,285,,4196736587,56,Back,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851235,325,49,1,39,1,3ebril33e08ddzob4bhq8awsr,1,64.6,62.4,2023-04-16T18:41:49.886Z,2023-04-16T18:41:50Z,,,,,,,,,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851281,326,1,1,39,2,3ebril33e08ddzob4bhq8awsr,1,64.6,62.4,2023-04-16T18:41:50.078Z,2023-04-16T18:41:53Z,4196736961,141,63.4,4196736957,56,Back,4196736965,213,3.1,4196736959,140,45.7,4196736963,212,19.9,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851317,327,1,1,39,6,3ebril33e08ddzob4bhq8awsr,1,40.9,62.4,2023-04-16T18:41:54.861Z,2023-04-16T18:41:56Z,4196737175,212,12.3,4196737177,213,4.4,4196737163,56,Back,4196737171,141,45.4,4196737167,140,36.8,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851329,328,1,1,39,8,3ebril33e08ddzob4bhq8awsr,1,33.6,44.3,2023-04-16T18:41:56.621Z,2023-04-16T18:41:58Z,4196737243,56,Back,4196737249,212,21.8,4196737253,213,3.0,4196737247,141,49.9,4196737245,140,13.2,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851389,331,1,1,39,12,3ebril33e08ddzob4bhq8awsr,1,13.3,52.7,2023-04-16T18:42:00.158Z,2023-04-16T18:42:01Z,4196737511,212,13.5,4196737507,140,26.0,4196737509,141,50.0,4196737505,56,Back,4196737513,213,6.1,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851407,332,1,1,39,13,3ebril33e08ddzob4bhq8awsr,1,26,50,2023-04-16T18:42:01.677Z,2023-04-16T18:42:03Z,4196737623,140,23.0,4196737629,213,4.5,4196737625,141,29.1,4196737627,212,14.6,4196737621,56,Back,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851445,333,1,1,39,15,3ebril33e08ddzob4bhq8awsr,1,21.3,31.8,2023-04-16T18:42:03.213Z,2023-04-16T18:42:06Z,4196737883,140,7.2,4196737885,141,46.1,4196737889,213,2.6,4196737887,212,17.7,4196737881,56,Back,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851473,334,1,1,39,18,3ebril33e08ddzob4bhq8awsr,1,8.1,39.4,2023-04-16T18:42:06.781Z,2023-04-16T18:42:09Z,4196738065,140,19.8,4196738067,141,34.3,4196738071,213,6.0,4196738063,56,Back,4196738069,212,12.8,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851557,335,1,1,39,21,3ebril33e08ddzob4bhq8awsr,1,19.8,34.3,2023-04-16T18:42:09.470Z,2023-04-16T23:33:15Z,4196738585,212,20.8,4196738579,56,Back,4196738583,141,63.6,4196738581,140,14.1,4196738587,213,1.9,4197425813,156,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851611,336,1,1,39,28,3ebril33e08ddzob4bhq8awsr,1,37.5,73.9,2023-04-16T18:42:16.254Z,2023-04-16T18:42:20Z,4196738925,141,96.0,4196738927,212,15.8,4196738921,56,Back,4196738923,140,42.0,4196738929,213,1.3,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851661,337,1,1,39,31,3ebril33e08ddzob4bhq8awsr,1,43.9,79.6,2023-04-16T18:42:20.030Z,2023-04-16T18:42:23Z,4196739203,141,64.9,4196739199,56,Back,4196739201,140,42.1,4196739205,212,10.2,4196739207,213,4.5,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851781,338,1,1,39,34,3ebril33e08ddzob4bhq8awsr,1,42.8,63.4,2023-04-16T18:42:22.942Z,2023-04-16T18:42:32Z,4196739887,1,,4196739875,155,,4196739881,141,12.0,4196739885,213,5.7,4196739877,56,Right,4196739879,140,94.2,4196739883,212,64.3,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851787,339,50,1,39,44,3ebril33e08ddzob4bhq8awsr,1,91.3,10,2023-04-16T18:42:32.389Z,2023-04-16T18:42:33Z,4196739947,233,484,4196739929,286,,4196739927,56,Right,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851785,484,7,1,39,44,3kfktv64h7kg7zryax1wktr5r,0,8.7,90,2023-04-16T18:42:32.390Z,2023-04-16T23:33:38Z,4196739923,56,Back,4197426583,385,,4196739925,285,,4196739939,233,339,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851851,340,1,1,39,47,3ebril33e08ddzob4bhq8awsr,1,80.6,8.8,2023-04-16T18:42:35.902Z,2023-04-16T18:42:38Z,4196740265,141,9.1,4196740263,140,71.6,4196740267,212,9.5,4196740261,56,Right,4196740269,213,3.1,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851883,341,1,1,39,49,3ebril33e08ddzob4bhq8awsr,1,71.5,8.5,2023-04-16T18:42:37.982Z,2023-04-16T18:42:40Z,4196740453,212,10.9,4196740455,213,1.9,4196740449,140,68.0,4196740451,141,23.6,4196740447,56,Center,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851923,342,1,1,39,52,3ebril33e08ddzob4bhq8awsr,1,68.4,28.6,2023-04-16T18:42:40.750Z,2023-04-16T18:42:42Z,4196740683,56,Center,4196740693,213,0.6,4196740687,140,73.8,4196740691,212,6.8,4196740689,141,34.0,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851953,343,1,1,39,54,3ebril33e08ddzob4bhq8awsr,1,73.6,33.4,2023-04-16T18:42:42.382Z,2023-04-16T18:42:46Z,4196740867,140,71.9,4196740865,56,Right,4196740873,213,4.6,4196740871,212,15.8,4196740869,141,10.3,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851961,344,1,1,39,57,3ebril33e08ddzob4bhq8awsr,0,77.1,12.2,2023-04-16T18:42:45.872Z,2023-04-16T23:33:53Z,4196740933,212,24.4,4196740925,155,,4197426983,224,,4196740935,213,1.1,4196740923,2,,4197426985,20,,4196740927,56,Center,4196740929,140,87.8,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,4196740931,141,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851977,485,12,1,39,59,3kfktv64h7kg7zryax1wktr5r,1,10.4,56.7,2023-04-16T18:42:47.319Z,2023-04-16T18:42:49Z,4196741011,212,22.6,4196741005,56,Back,4196741007,140,31.7,4196741009,141,61.4,4196741013,213,0.1,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534851983,486,49,1,40,0,3kfktv64h7kg7zryax1wktr5r,1,31.2,61.8,2023-04-16T18:42:48.495Z,2023-04-16T23:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852007,487,1,1,40,1,3kfktv64h7kg7zryax1wktr5r,1,31.2,61.8,2023-04-16T18:42:49.943Z,2023-04-16T18:42:52Z,4196741173,141,70.3,4196741171,140,26.9,4196741175,212,7.3,4196741177,213,2.2,4196741169,56,Back,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852029,488,1,1,40,3,3kfktv64h7kg7zryax1wktr5r,1,29.2,70.3,2023-04-16T18:42:51.959Z,2023-04-16T18:42:54Z,4196741313,140,23.8,4196741319,213,2.2,4196741315,141,82.6,4196741317,212,10.1,4196741311,56,Back,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852035,489,1,1,40,6,3kfktv64h7kg7zryax1wktr5r,1,23.8,85.6,2023-04-16T18:42:54.695Z,2023-04-16T18:42:56Z,4196741351,141,91.8,4196741347,56,Back,4196741349,140,25.7,4196741355,213,1.1,4196741353,212,4.7,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852041,490,61,1,40,8,3kfktv64h7kg7zryax1wktr5r,0,26.2,92.6,2023-04-16T18:42:56.263Z,2023-04-16T18:42:56Z,4196741377,56,Back,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852055,345,5,1,40,9,3ebril33e08ddzob4bhq8awsr,1,73.4,-1.6,2023-04-16T18:42:57.280Z,2023-04-16T18:42:58Z,4196741463,347,,4196741483,233,491,4196741461,56,Right,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852049,491,5,1,40,9,3kfktv64h7kg7zryax1wktr5r,0,26.6,101.6,2023-04-16T18:42:57.280Z,2023-04-16T18:48:27Z,4196741435,347,,4196741431,56,Back,4196741497,233,345,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852225,346,1,1,40,28,3ebril33e08ddzob4bhq8awsr,1,74.9,0,2023-04-16T18:43:16.432Z,2023-04-16T18:43:18Z,4196742535,212,6.6,4196742533,141,7.9,4196742529,56,Right,4196742531,140,73.0,4196742537,213,1.9,4196742527,107,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852237,347,1,1,40,30,3ebril33e08ddzob4bhq8awsr,1,73,7.9,2023-04-16T18:43:18.383Z,2023-04-16T18:43:20Z,4196742597,213,5.4,4196742591,140,75.5,4196742589,56,Right,4196742595,212,4.1,4196742593,141,3.2,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852315,348,1,1,40,31,3ebril33e08ddzob4bhq8awsr,1,75.3,3.4,2023-04-16T18:43:19.920Z,2023-04-16T23:34:27Z,4196743009,141,8.2,4196743011,212,32.4,4196743007,140,44.6,4197428077,155,,4196743013,213,3.0,4196743015,1,,4196743005,56,Back,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852351,349,1,1,40,36,3ebril33e08ddzob4bhq8awsr,1,44.3,10.6,2023-04-16T18:43:24.831Z,2023-04-16T18:43:28Z,4196743229,1,,4196743223,141,49.1,4196743221,140,24.9,4196743219,56,Back,4196743227,213,2.2,4196743225,212,33.2,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852391,350,1,1,40,40,3ebril33e08ddzob4bhq8awsr,1,25,49.6,2023-04-16T18:43:28.161Z,2023-04-16T18:43:44Z,4196743475,56,Right,4196743481,212,53.5,4196743473,155,,4196743485,1,,4196743477,140,66.3,4196743479,141,3.5,4196743483,213,5.7,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852397,351,1,1,40,44,3ebril33e08ddzob4bhq8awsr,0,66.1,3.7,2023-04-16T18:43:32.656Z,2023-04-16T18:43:33Z,4196743515,141,15.5,4196743517,212,11.5,4196743511,56,Right,4196743521,213,0.8,4196743513,140,73.9,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852401,492,8,1,40,45,3kfktv64h7kg7zryax1wktr5r,1,30.3,84.5,2023-04-16T18:43:33.529Z,2023-04-16T23:34:46Z,4197428623,385,,4196743535,56,Back,,,,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852419,352,61,1,40,46,3ebril33e08ddzob4bhq8awsr,1,70.3,8,2023-04-16T18:43:34.969Z,2023-04-16T18:43:35Z,4196743625,56,Right,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852437,353,61,1,40,47,3ebril33e08ddzob4bhq8awsr,1,71,10.6,2023-04-16T18:43:36.065Z,2023-04-16T18:43:41Z,4196743735,56,Right,,,,,,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852463,354,61,1,40,48,3ebril33e08ddzob4bhq8awsr,0,71.1,7.9,2023-04-16T18:43:36.097Z,2023-04-16T18:43:42Z,4196743839,56,Right,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852445,493,49,1,40,49,3kfktv64h7kg7zryax1wktr5r,1,39.6,80.5,2023-04-16T18:43:37.873Z,2023-04-16T23:34:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852475,494,1,1,40,50,3kfktv64h7kg7zryax1wktr5r,1,39.6,80.5,2023-04-16T18:43:38.209Z,2023-04-16T23:34:58Z,4196743899,141,65.1,4196743903,213,4.3,4196743901,212,11.5,4196743897,140,35.0,4196743895,56,Back,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852503,495,1,1,40,51,3kfktv64h7kg7zryax1wktr5r,1,35,65.1,2023-04-16T18:43:39.680Z,2023-04-16T23:34:56Z,4196744075,141,41.6,4196744073,140,33.6,4196744071,56,Back,4196744077,212,16.0,4196744079,213,4.6,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852537,496,1,1,40,52,3kfktv64h7kg7zryax1wktr5r,1,34.5,44.3,2023-04-16T18:43:40.985Z,2023-04-16T18:43:44Z,4196744283,212,24.8,4196744279,140,26.3,4196744277,56,Back,4196744285,213,1.9,4196744281,141,78.5,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852573,497,1,1,40,56,3kfktv64h7kg7zryax1wktr5r,1,26.7,78.7,2023-04-16T18:43:44.105Z,2023-04-16T18:43:46Z,4196744403,212,11.5,4196744405,213,0.9,4196744397,56,Back,4196744399,140,33.5,4196744401,141,92.0,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852699,498,1,1,40,58,3kfktv64h7kg7zryax1wktr5r,1,36.5,92.1,2023-04-16T18:43:46.745Z,2023-04-16T18:43:56Z,4196745005,213,4.7,4196744997,56,Back,4196744999,140,36.1,4196745003,212,14.4,4196745001,141,70.9,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852719,499,1,1,41,7,3kfktv64h7kg7zryax1wktr5r,1,39,64.6,2023-04-16T18:43:56.025Z,2023-04-16T18:43:58Z,4196745107,140,39.3,4196745111,212,10.1,4196745109,141,79.4,4196745105,56,Back,4196745113,213,1.5,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852735,500,1,1,41,10,3kfktv64h7kg7zryax1wktr5r,1,42.5,78.7,2023-04-16T18:43:58.329Z,2023-04-16T18:44:00Z,4196745185,141,71.4,4196745183,140,46.3,4196745187,212,6.4,4196745181,56,Back,4196745189,213,5.4,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852743,501,1,1,41,12,3kfktv64h7kg7zryax1wktr5r,0,46.3,71.4,2023-04-16T18:44:00.089Z,2023-04-16T18:44:01Z,4196745229,140,44.9,4196745231,141,91.5,4196745235,213,1.7,4196745227,56,Back,4196745233,212,13.7,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852755,355,49,1,41,13,3ebril33e08ddzob4bhq8awsr,1,54,5.6,2023-04-16T18:44:01.970Z,2023-04-16T18:44:02Z,,,,,,,,,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534852771,356,1,1,41,14,3ebril33e08ddzob4bhq8awsr,0,55.2,5.3,2023-04-16T18:44:02.562Z,2023-04-16T18:47:05Z,4196745385,140,58.6,4196757201,233,502,4196745383,56,Right,4196757199,236,,4196745387,141,7.6,4196745391,213,0.4,4196757205,286,,4196745389,212,3.9,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
