id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2521981271,502,1,2,51,26,ed5nwjz5za3oyi20nxzgqivmx,0,8.1,87.3,2023-03-18T21:10:18.852Z,2023-03-20T05:58:51Z,4107625663,140,28.5,4107625659,157,,4107625669,213,5.8,4112298043,178,,4107625671,1,,4107625665,141,69.7,4107625661,56,Back,4107625667,212,24.5,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981285,411,49,2,51,29,8iawijq7s9s6d85mjz8wdslki,1,69.3,29.5,2023-03-18T21:10:21.445Z,2023-03-20T05:58:59Z,,,,,,,,,,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981305,412,1,2,51,31,8iawijq7s9s6d85mjz8wdslki,1,67.9,30.7,2023-03-18T21:10:23.682Z,2023-03-20T05:59:04Z,4107625883,140,61.3,4107625889,213,4.2,4107625885,141,14.0,4107625881,56,Right,4112298175,178,,4107625887,212,13.3,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981325,413,1,2,51,33,8iawijq7s9s6d85mjz8wdslki,1,61.3,14,2023-03-18T21:10:25.450Z,2023-03-20T05:59:08Z,4107626013,141,11.9,4107626009,56,Right,4112298217,178,,4107626015,212,6.7,4107626011,140,67.5,4107626017,213,6.1,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981329,414,1,2,51,34,8iawijq7s9s6d85mjz8wdslki,1,70.4,4,2023-03-18T21:10:26.344Z,2023-03-20T05:59:18Z,4107629045,140,74.5,4107629049,212,5.7,4107629051,213,0.7,4107629047,141,9.5,4112298343,178,,4107626025,56,Right,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981359,415,1,2,51,38,8iawijq7s9s6d85mjz8wdslki,0,84.3,25,2023-03-18T21:10:30.225Z,2023-03-20T05:59:22Z,4107626185,212,14.8,4107626187,213,1.4,4107626181,140,86.8,4107626177,155,,4107626183,141,46.4,4112298399,178,,4107626179,56,Center,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981363,503,49,2,51,39,ed5nwjz5za3oyi20nxzgqivmx,1,15.3,47,2023-03-18T21:10:31.372Z,2023-03-20T05:59:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981401,504,1,2,51,41,ed5nwjz5za3oyi20nxzgqivmx,1,17.3,45.9,2023-03-18T21:10:33.105Z,2023-03-20T05:59:27Z,4107626453,56,Back,4112298463,178,,4107626459,212,21.6,4107626455,140,34.2,4107626461,213,5.7,4107626457,141,27.8,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981467,505,1,2,51,50,ed5nwjz5za3oyi20nxzgqivmx,0,90.1,19,2023-03-18T21:10:42.061Z,2023-03-20T05:59:34Z,4107626815,141,50.6,4107626819,212,22.1,4110140199,224,,4107626811,140,95.2,4107626823,213,1.3,4107626809,56,Center,4110140201,20,,4107626805,2,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,4112298581,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981543,416,43,2,51,52,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-03-18T21:10:44.160Z,2023-03-18T21:11:41Z,4107627221,141,7.0,4107627225,213,4.6,4107627219,140,1.9,4107627223,212,26.8,4107627217,56,Back,4107630597,144,12,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981547,417,49,2,51,58,8iawijq7s9s6d85mjz8wdslki,1,1.9,7,2023-03-18T21:10:50.172Z,2023-03-20T06:00:01Z,4107627397,189,,,,,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981605,418,1,2,51,58,8iawijq7s9s6d85mjz8wdslki,0,4.1,5.8,2023-03-18T21:10:50.236Z,2023-03-20T06:00:00Z,4107627745,189,,4107627563,140,73.3,4107627561,56,Right,4107627567,212,72.7,4107627571,1,,4107627565,141,5.0,4107627559,157,,4107627569,213,6.3,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,4112298929,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981631,506,61,2,52,4,ed5nwjz5za3oyi20nxzgqivmx,0,28.4,93,2023-03-18T21:10:56.661Z,2023-03-20T06:00:35Z,4112299487,388,,4107627731,56,Back,,,,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981771,419,5,2,52,6,8iawijq7s9s6d85mjz8wdslki,1,76,-1.5,2023-03-18T21:10:58.788Z,2023-03-20T06:00:19Z,4107628459,56,Right,4107628517,233,507,4107628461,347,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521981637,507,5,2,52,6,ed5nwjz5za3oyi20nxzgqivmx,0,24,101.5,2023-03-18T21:10:58.788Z,2023-03-20T06:00:18Z,4107627749,56,Back,4107628531,233,419,4107627751,347,,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982057,420,1,2,52,39,8iawijq7s9s6d85mjz8wdslki,1,77.9,0,2023-03-18T21:11:31.610Z,2023-03-20T06:00:42Z,4107630153,56,Right,4107630161,213,1.1,4107630157,141,8.5,4107630151,107,,4107630159,212,7.4,4107630155,140,81.3,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982069,421,1,2,52,40,8iawijq7s9s6d85mjz8wdslki,1,81.3,8.5,2023-03-18T21:11:32.478Z,2023-03-20T06:00:49Z,4107630233,141,9.7,4107630229,140,72.6,4107630237,213,3.1,4107630235,212,9.2,4112299695,178,,4107630227,56,Right,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982085,422,1,2,52,41,8iawijq7s9s6d85mjz8wdslki,1,72.6,9.7,2023-03-18T21:11:33.232Z,2023-03-20T06:01:30Z,4107630335,213,5.6,4107630327,56,Right,4112300025,178,,4107630329,140,74.8,4107630331,141,6.7,4107630333,212,3.1,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982103,423,1,2,52,45,8iawijq7s9s6d85mjz8wdslki,1,69.3,7.6,2023-03-18T21:11:37.237Z,2023-03-20T06:01:40Z,4107630423,140,58.3,4107630427,212,11.6,4112300371,178,,4107630421,56,Right,4107630425,141,9.7,4107630429,213,3.0,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982143,424,1,2,52,46,8iawijq7s9s6d85mjz8wdslki,1,58,9.7,2023-03-18T21:11:38.502Z,2023-03-20T06:01:43Z,4107630651,141,5.8,4107630647,56,Right,4112300481,178,,4107630655,213,6.1,4107630649,140,76.8,4107630653,212,19.9,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982151,425,1,2,52,49,8iawijq7s9s6d85mjz8wdslki,1,68.3,5,2023-03-18T21:11:41.275Z,2023-03-20T06:02:00Z,4107630695,141,9.5,4107630699,213,2.1,4107630697,212,3.7,4107630691,56,Right,4107630693,140,66.4,4112300723,178,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522871179,1063,83,2,52,51,ed5nwjz5za3oyi20nxzgqivmx,1,34.1,89,2023-03-18T21:11:43.090Z,2023-03-20T06:48:23Z,4112350085,399,450075,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982161,426,1,2,52,51,8iawijq7s9s6d85mjz8wdslki,1,65.2,10.9,2023-03-18T21:11:43.148Z,2023-03-20T06:02:10Z,4112300861,178,,4107630753,212,13.0,4107630747,56,Center,4107630751,141,23.5,4107630749,140,55.9,4107630755,213,2.4,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982211,427,1,2,52,52,8iawijq7s9s6d85mjz8wdslki,1,57,25.6,2023-03-18T21:11:44.631Z,2023-03-20T06:02:14Z,4107631051,56,Center,4107631057,212,16.6,4107631059,213,1.9,4112300911,178,,4107631055,141,48.7,4107631053,140,51.9,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982233,428,1,2,52,58,8iawijq7s9s6d85mjz8wdslki,1,59.9,63.9,2023-03-18T21:11:50.784Z,2023-03-20T06:02:17Z,4107631213,212,15.3,4107631207,56,Center,4107631209,140,62.6,4107631215,213,4.9,4107631211,141,41.8,4112300959,178,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982257,429,1,2,53,0,8iawijq7s9s6d85mjz8wdslki,1,62.6,41.8,2023-03-18T21:11:52.099Z,2023-03-20T06:02:52Z,4107631367,213,3.5,4107631361,140,45.9,4112301381,178,,4107631359,56,Back,4107631365,212,18.6,4107631363,141,32.8,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982325,430,1,2,53,2,8iawijq7s9s6d85mjz8wdslki,1,45.9,32.8,2023-03-18T21:11:54.920Z,2023-03-20T06:02:54Z,4107631763,141,23.5,4112301423,178,,4107631767,213,6.0,4107631761,140,66.5,4107631765,212,22.5,4107631759,56,Center,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982403,431,1,2,53,8,8iawijq7s9s6d85mjz8wdslki,1,67.3,26.8,2023-03-18T21:12:00.838Z,2023-03-20T06:02:58Z,4107632203,140,59.5,4112301495,178,,4107632205,141,12.5,4107632209,213,4.0,4107632207,212,12.7,4107632201,56,Right,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982425,432,1,2,53,13,8iawijq7s9s6d85mjz8wdslki,1,55.7,21.2,2023-03-18T21:12:05.760Z,2023-03-20T06:03:02Z,4107632363,212,7.7,4107632361,141,31.7,4107632357,56,Center,4107632367,213,2.0,4107632359,140,52.9,4112301553,178,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982441,433,1,2,53,15,8iawijq7s9s6d85mjz8wdslki,0,49.3,31,2023-03-18T21:12:07.619Z,2023-03-20T06:03:04Z,4107632443,56,Back,4107632451,213,3.3,4107632447,141,29.3,4112301581,178,,4107632445,140,42.9,4107632449,212,6.8,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982453,509,49,2,53,15,ed5nwjz5za3oyi20nxzgqivmx,1,58.4,80.5,2023-03-18T21:12:07.940Z,2023-03-20T06:03:11Z,,,,,,,,,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982539,510,15,2,53,23,ed5nwjz5za3oyi20nxzgqivmx,1,83.6,70.9,2023-03-18T21:12:15.393Z,2023-03-20T06:03:18Z,4107638125,82,,4107638903,233,434,4107638887,103,19,4107638899,231,54.2,4110145775,64,,4107638891,458,,4107638893,146,88.0,4112301759,178,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,4107638895,147,64.1,4107638881,102,4107638889,215,4107638121,20,4107632867,22,,4107632871,56,4107638877,78,,4107638897,230,98.4,,,,51.5,,,Center,,,,,,,,,
2521982555,434,10,2,53,23,8iawijq7s9s6d85mjz8wdslki,1,11.8,36.7,2023-03-18T21:12:15.574Z,2023-03-20T06:03:31Z,4107638259,233,510,4107632937,56,Back,4112301945,178,,4107632935,94,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982575,435,61,2,53,23,8iawijq7s9s6d85mjz8wdslki,1,14.4,35.3,2023-03-18T21:12:15.798Z,2023-03-20T06:03:40Z,4107633057,56,Back,4112302039,178,,,,,,,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982571,511,1,2,53,26,ed5nwjz5za3oyi20nxzgqivmx,0,87,62.4,2023-03-18T21:12:18.499Z,2023-03-20T06:03:55Z,4107633041,212,3.4,4112302251,178,,4107633033,56,Center,4107633035,140,84.0,4107633043,213,3.5,4107633039,141,60.6,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982609,436,61,2,53,26,8iawijq7s9s6d85mjz8wdslki,1,12.1,37.7,2023-03-18T21:12:18.658Z,2023-03-20T06:04:05Z,4112302379,178,,4107633247,56,Back,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982639,512,1,2,53,30,ed5nwjz5za3oyi20nxzgqivmx,1,73.8,59.4,2023-03-18T21:12:22.176Z,2023-03-20T06:06:59Z,4107633421,141,31.3,4107633427,213,4.8,4112304927,178,,4107633419,140,76.1,4107633417,56,Center,4107633423,212,19.3,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982707,513,1,2,53,33,ed5nwjz5za3oyi20nxzgqivmx,1,77,32.5,2023-03-18T21:12:25.614Z,2023-03-20T06:07:09Z,4107633827,56,Center,4107633835,213,5.8,4112305065,178,,4107633831,141,25.6,4107633829,140,85.8,4107633833,212,10.4,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982765,514,1,2,53,39,ed5nwjz5za3oyi20nxzgqivmx,1,84.2,9,2023-03-18T21:12:31.171Z,2023-03-20T06:07:12Z,4107634153,140,71.5,4112305111,178,,4107634159,213,2.8,4107634155,141,16.8,4107634157,212,14.4,4107634151,56,Right,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982777,515,1,2,53,41,ed5nwjz5za3oyi20nxzgqivmx,1,70,20.2,2023-03-18T21:12:33.632Z,2023-03-20T06:07:17Z,4107634243,141,37.9,4112305197,178,,4107634239,56,Center,4107634247,213,1.7,4107634241,140,69.0,4107634245,212,12.1,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982829,516,1,2,53,43,ed5nwjz5za3oyi20nxzgqivmx,1,68.5,39.1,2023-03-18T21:12:35.897Z,2023-03-20T06:07:23Z,4107634559,213,3.4,4107634555,141,34.4,4107634551,56,Center,4107634557,212,13.1,4107634553,140,56.4,4112305293,178,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982885,517,1,2,53,50,ed5nwjz5za3oyi20nxzgqivmx,1,70.5,17.4,2023-03-18T21:12:42.355Z,2023-03-20T06:07:27Z,4107634823,56,Right,4107634831,213,5.6,4107634825,140,83.1,4107634829,212,16.6,4112305373,178,,4107634827,141,2.7,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982895,518,61,2,53,54,ed5nwjz5za3oyi20nxzgqivmx,0,82.9,10.5,2023-03-18T21:12:46.390Z,2023-03-20T06:08:23Z,4112306233,178,,4107634893,56,Right,,,,,,,,,,,,,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982957,438,3,2,53,55,8iawijq7s9s6d85mjz8wdslki,1,19.3,77.5,2023-03-18T21:12:47.837Z,2023-03-20T06:08:28Z,4110149805,465,,4107635273,56,Back,4112306319,178,,4107635291,233,519,4107635275,285,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982919,519,45,2,53,55,ed5nwjz5za3oyi20nxzgqivmx,0,80.7,22.5,2023-03-18T21:12:47.837Z,2023-03-20T06:08:29Z,4107635041,56,Center,4107635297,233,438,4107635043,286,,,,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521982931,437,49,2,53,57,8iawijq7s9s6d85mjz8wdslki,1,20.6,82.2,2023-03-18T21:12:49.309Z,2023-03-20T06:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983029,439,1,2,54,1,8iawijq7s9s6d85mjz8wdslki,1,45.5,65.4,2023-03-18T21:12:53.132Z,2023-03-20T06:09:01Z,4107635715,213,0.5,4107635707,56,Left,4107635713,212,26.5,4112306801,178,,4107635709,140,67.2,4107635711,141,85.4,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983081,440,1,2,54,5,8iawijq7s9s6d85mjz8wdslki,1,80.5,80,2023-03-18T21:12:57.461Z,2023-03-20T06:09:38Z,4107636021,141,49.1,4112306959,178,,4107636725,154,,4107636025,213,4.7,4107636019,140,81.2,4107636723,210,13,4107636023,212,21.0,4107636017,56,Center,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983085,441,13,2,54,7,8iawijq7s9s6d85mjz8wdslki,1,85,47,2023-03-18T21:12:59.760Z,2023-03-20T06:09:38Z,4107636795,75,,4107642935,114,,4107636817,230,98.9,4107636803,55,440,4107636039,56,Center,4107636793,23,,4112307359,178,,4107636231,153,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,4107636815,147,39.9,4107642937,121,4107636813,146,4107636807,102,4107636819,231,49.5,4107636811,391,4107636037,17,,4107636799,29,,4107636801,154,,,39.0,95.6,,4107636227,20,,4107636809,103,29.2,,,
2521983091,520,52,2,54,9,ed5nwjz5za3oyi20nxzgqivmx,1,4.7,57.5,2023-03-18T21:13:01.538Z,2023-03-20T06:09:45Z,4110151801,377,,4112307451,178,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983197,521,1,2,54,10,ed5nwjz5za3oyi20nxzgqivmx,1,10.1,55.7,2023-03-18T21:13:02.641Z,2023-03-20T06:09:49Z,4107636641,189,,4112307527,178,,4107636623,56,Back,4107636629,212,22.9,4107636631,213,0.2,4107636625,140,31.6,4107636621,123,,4107636627,141,61.1,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983277,522,1,2,54,20,ed5nwjz5za3oyi20nxzgqivmx,1,58,73,2023-03-18T21:13:12.481Z,2023-03-20T06:09:55Z,4107637195,140,54.7,4107637199,212,13.6,4112307605,178,,4107637197,141,53.6,4107637193,56,Center,4107637201,213,4.5,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983347,523,1,2,54,22,ed5nwjz5za3oyi20nxzgqivmx,1,60.6,65.6,2023-03-18T21:13:14.920Z,2023-03-20T06:10:01Z,4112307703,178,,4107637621,212,19.8,4107637617,140,67.0,4107637623,213,1.2,4107637615,56,Left,4107637619,141,93.0,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983351,524,3,2,54,26,ed5nwjz5za3oyi20nxzgqivmx,0,67.3,92.5,2023-03-18T21:13:18.973Z,2023-03-20T06:10:07Z,4110153373,465,,4107637649,286,,4107637661,211,,4112307801,178,,4107637647,56,Left,,,,,,,,,,csov8ibh2n0q2w8j72pft9t5h,Z. Bakkali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983393,442,49,2,54,30,8iawijq7s9s6d85mjz8wdslki,1,12.3,8.3,2023-03-18T21:13:22.081Z,2023-03-20T06:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983419,443,1,2,54,31,8iawijq7s9s6d85mjz8wdslki,1,13.3,8.3,2023-03-18T21:13:23.520Z,2023-03-20T06:10:19Z,4107638025,189,,4107637997,141,20.0,4107637995,140,16.2,4107638001,213,1.2,4107637999,212,8.5,4112307947,178,,4107637993,56,Back,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983499,444,61,2,54,35,8iawijq7s9s6d85mjz8wdslki,1,16.2,18.7,2023-03-18T21:13:27.097Z,2023-03-20T06:10:27Z,4107638673,189,,4107638535,238,,4107638521,56,Back,4112308031,178,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983533,445,5,2,54,37,8iawijq7s9s6d85mjz8wdslki,0,22.2,-1.4,2023-03-18T21:13:29.091Z,2023-03-20T06:10:36Z,4107638711,56,Back,4107640283,233,526,4107638713,347,,,,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983797,526,5,2,54,37,ed5nwjz5za3oyi20nxzgqivmx,1,77.8,101.4,2023-03-18T21:13:29.091Z,2023-03-20T06:10:36Z,4107640201,347,,4107640223,233,445,4107640199,56,Left,,,,,,,,,,,,,,,,csov8ibh2n0q2w8j72pft9t5h,Z. Bakkali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983713,525,1,2,54,51,ed5nwjz5za3oyi20nxzgqivmx,0,81.6,100,2023-03-18T21:13:43.886Z,2023-03-20T06:10:39Z,4107640823,238,,4107639741,141,66.1,4107639751,213,5.1,4107639733,56,Center,4107639745,212,25.9,4107639737,140,90.3,4107640579,1,,4107641049,189,,csov8ibh2n0q2w8j72pft9t5h,Z. Bakkali,,4107640577,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983697,446,52,2,54,52,8iawijq7s9s6d85mjz8wdslki,1,9.1,33.8,2023-03-18T21:13:44.473Z,2023-03-20T06:10:50Z,4110154693,189,,4112308317,178,,4110154515,376,,,,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983751,447,1,2,54,54,8iawijq7s9s6d85mjz8wdslki,1,9.1,37.9,2023-03-18T21:13:46.577Z,2023-03-20T06:10:47Z,4112308287,178,,4107639933,141,70.8,4107639929,140,19.8,4107639937,212,25.0,4107639925,56,Back,4107639921,123,,4107639939,213,1.1,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983765,448,1,2,55,1,8iawijq7s9s6d85mjz8wdslki,1,34.1,85.4,2023-03-18T21:13:53.323Z,2023-03-20T06:10:56Z,4107640057,213,4.6,4107640047,140,33.2,4107640045,56,Back,4107640049,141,66.3,4107640055,212,13.0,4112308387,178,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983805,449,1,2,55,3,8iawijq7s9s6d85mjz8wdslki,1,32.1,68,2023-03-18T21:13:55.308Z,2023-03-20T06:10:59Z,4112308435,178,,4107640253,56,Back,4107640261,213,2.4,4107640257,141,80.1,4107640259,212,12.1,4107640255,140,23.6,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521983843,450,1,2,55,5,8iawijq7s9s6d85mjz8wdslki,1,23,75.6,2023-03-18T21:13:57.312Z,2023-03-20T06:11:02Z,4107640465,141,50.1,4107640469,212,17.9,4107640459,56,Back,4107640463,140,18.8,4112308477,178,,4107640473,213,4.5,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
