id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2485611849,652,5,2,80,26,bqbbqm98ud8obe45ds9ohgyrd,0,69,-1.2,2022-11-13T21:23:01.962Z,2022-11-14T02:31:43Z,3915803719,233,874,3915803527,347,,3915803525,56,Right,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611867,874,5,2,80,26,btcy9nra9ak4m22ovr2ia6m5v,1,31,101.2,2022-11-13T21:23:01.962Z,2022-11-14T02:31:43Z,3915803705,347,,3915803711,233,652,3915803703,56,Back,,,,,,,,,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611903,875,1,2,80,35,btcy9nra9ak4m22ovr2ia6m5v,1,33.2,100,2022-11-13T21:23:10.902Z,2022-11-14T02:31:48Z,3915804005,140,38.1,3915804003,56,Back,3915804001,107,,3915804009,212,18.3,3915804007,141,76.1,3915804011,213,5.0,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611905,876,61,2,80,37,btcy9nra9ak4m22ovr2ia6m5v,0,37.4,75.7,2022-11-13T21:23:12.210Z,2022-11-14T02:31:55Z,3915804015,56,Back,3916082189,178,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611917,653,49,2,80,38,bqbbqm98ud8obe45ds9ohgyrd,1,65.7,14.6,2022-11-13T21:23:13.752Z,2022-11-14T02:32:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485668873,1892,83,2,80,39,btcy9nra9ak4m22ovr2ia6m5v,1,36.3,80.7,2022-11-13T21:23:14.930Z,2022-11-14T03:26:41Z,3916121481,399,171387,,,,,,,,,,,,,,,,,,,,,,5e13xwlorl1gjrnjjtfnzawa1,Marcos Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611925,654,61,2,80,40,bqbbqm98ud8obe45ds9ohgyrd,1,65.7,14.6,2022-11-13T21:23:15.847Z,2022-11-14T02:32:47Z,3916082431,178,,3915804133,56,Right,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611945,655,50,2,80,41,bqbbqm98ud8obe45ds9ohgyrd,1,69.4,14.5,2022-11-13T21:23:16.919Z,2022-11-14T02:32:57Z,3915807567,286,,3915807605,233,884,3915804251,56,Right,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612309,884,7,2,80,41,btcy9nra9ak4m22ovr2ia6m5v,1,30.6,85.5,2022-11-13T21:23:16.980Z,2022-11-14T02:33:04Z,3916082535,178,,3915806527,56,Back,3915806529,285,,3916019317,384,,3915807599,233,655,,,,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611951,877,49,2,80,43,btcy9nra9ak4m22ovr2ia6m5v,1,32.9,96.6,2022-11-13T21:23:18.927Z,2022-11-14T02:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611959,878,1,2,80,44,btcy9nra9ak4m22ovr2ia6m5v,1,32.9,96.6,2022-11-13T21:23:19.333Z,2022-11-14T02:33:18Z,3915804351,56,Back,3915804353,140,22.8,3916082623,178,,3915804355,141,96.0,3915804359,213,3.2,3915804357,212,10.6,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611973,879,1,2,80,46,btcy9nra9ak4m22ovr2ia6m5v,0,25.5,97.3,2022-11-13T21:23:22.135Z,2022-11-14T02:33:28Z,3916082699,178,,3915804451,213,0,3915804441,140,33.9,3915804443,141,97.3,3915804447,212,8.8,3915804437,56,Back,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611989,656,49,2,80,47,bqbbqm98ud8obe45ds9ohgyrd,1,66.1,4.3,2022-11-13T21:23:22.600Z,2022-11-14T02:33:36Z,,,,,,,,,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611991,657,1,2,80,47,bqbbqm98ud8obe45ds9ohgyrd,0,66.1,4.3,2022-11-13T21:23:23.095Z,2022-11-14T02:33:40Z,3915804539,140,71.4,3915804537,56,Right,3916082791,178,,3915804543,212,5.6,3915804541,141,2.9,3915804545,213,6.1,3915804535,155,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485611993,880,61,2,80,48,btcy9nra9ak4m22ovr2ia6m5v,1,27.2,96.2,2022-11-13T21:23:23.340Z,2022-11-14T02:33:45Z,3916082825,15,,3915804555,56,Back,3916082827,178,,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612049,658,5,2,80,49,bqbbqm98ud8obe45ds9ohgyrd,1,70,-1.4,2022-11-13T21:23:24.454Z,2022-11-14T02:33:47Z,3915804925,233,881,3915804913,56,Right,3915804915,347,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612007,881,5,2,80,49,btcy9nra9ak4m22ovr2ia6m5v,0,30,101.4,2022-11-13T21:23:24.454Z,2022-11-14T02:33:48Z,3915804935,233,658,3915804623,347,,3915804621,56,Back,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612059,659,1,2,80,56,bqbbqm98ud8obe45ds9ohgyrd,1,67.6,0,2022-11-13T21:23:31.554Z,2022-11-14T02:33:52Z,3915805005,213,2.7,3915804995,107,,3915805127,189,,3915805003,212,20.7,3915805001,141,11.8,3915804997,56,Back,3915804999,140,49.9,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612075,660,1,2,80,58,bqbbqm98ud8obe45ds9ohgyrd,1,47.7,17.4,2022-11-13T21:23:33.378Z,2022-11-14T02:33:56Z,3915805105,56,Back,3916082901,178,,3915805109,141,65.5,3915805107,140,44.6,3915805115,1,,3915805111,212,32.9,3915805113,213,1.7,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612091,661,1,2,81,2,bqbbqm98ud8obe45ds9ohgyrd,1,45.7,69.5,2022-11-13T21:23:37.420Z,2022-11-14T02:34:04Z,3915805249,56,Left,3915805257,213,0.8,3915805251,140,61.1,3915805253,141,94.7,3916082967,178,,3915805255,212,23.6,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612107,662,1,2,81,5,bqbbqm98ud8obe45ds9ohgyrd,1,62.4,94.8,2022-11-13T21:23:40.360Z,2022-11-14T02:34:07Z,3915805381,56,Back,3915805383,140,46.9,3916083015,178,,3915805385,141,85.2,3915805389,213,3.5,3915805387,212,17.5,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612139,663,1,2,81,7,bqbbqm98ud8obe45ds9ohgyrd,1,45.7,84.5,2022-11-13T21:23:42.835Z,2022-11-14T02:34:11Z,3915805581,141,58.4,3916083055,178,,3915805577,56,Back,3915805583,212,20.9,3915805579,140,35.1,3915805585,213,4.2,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612145,664,1,2,81,10,bqbbqm98ud8obe45ds9ohgyrd,1,34.6,56.6,2022-11-13T21:23:45.417Z,2022-11-14T02:34:14Z,3916083083,178,,3915805627,56,Back,3915805635,213,4.7,3915805629,140,34.3,3915805633,212,19.0,3915805631,141,28.6,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612167,665,1,2,81,12,bqbbqm98ud8obe45ds9ohgyrd,1,34.3,28.6,2022-11-13T21:23:47.509Z,2022-11-14T02:34:28Z,3915805775,141,4.9,3915805773,140,42.2,3915805771,56,Back,3915805777,212,18.1,3916083203,178,,3915805779,213,5.2,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612175,666,1,2,81,14,bqbbqm98ud8obe45ds9ohgyrd,1,42.2,4.9,2022-11-13T21:23:50.036Z,2022-11-14T02:34:40Z,3915805815,141,33.1,3915805811,56,Back,3915805813,140,40.0,3915805817,212,19.3,3915805819,213,1.7,3916083311,178,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612189,667,1,2,81,16,bqbbqm98ud8obe45ds9ohgyrd,1,39.7,31.4,2022-11-13T21:23:51.995Z,2022-11-14T02:34:49Z,3915805909,1,,3915805907,213,5.7,3915805903,141,6.1,3915805901,140,65.7,3916083413,178,,3915805905,212,32.3,3915805899,56,Right,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612199,668,1,2,81,20,bqbbqm98ud8obe45ds9ohgyrd,0,66.5,5,2022-11-13T21:23:55.262Z,2022-11-14T02:34:55Z,3915805965,212,11.6,3916083481,178,,3915805963,141,4.9,3915805961,140,55.5,3915805967,213,3.1,3915805959,56,Right,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485669133,1898,67,2,81,21,btcy9nra9ak4m22ovr2ia6m5v,1,44.9,97.8,2022-11-13T21:23:56.595Z,2022-11-14T03:56:15Z,3916122833,233,1416,,,,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485669131,1416,67,2,81,21,bqbbqm98ud8obe45ds9ohgyrd,0,55.1,2.2,2022-11-13T21:23:56.596Z,2022-11-14T03:29:08Z,3916122845,233,1898,,,,,,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612201,882,8,2,81,21,btcy9nra9ak4m22ovr2ia6m5v,1,46.1,97.1,2022-11-13T21:23:56.603Z,2022-11-14T03:56:15Z,3915805969,56,Back,3916083515,178,,3916020897,385,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612217,669,5,2,81,22,bqbbqm98ud8obe45ds9ohgyrd,1,56.8,-1.6,2022-11-13T21:23:57.479Z,2022-11-14T02:35:05Z,3915806063,347,,3915806061,56,Right,3915806083,233,883,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612211,883,5,2,81,22,btcy9nra9ak4m22ovr2ia6m5v,0,43.2,101.6,2022-11-13T21:23:57.479Z,2022-11-14T02:35:06Z,3915806029,56,Back,3915806091,233,669,3915806031,347,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612249,670,1,2,81,24,bqbbqm98ud8obe45ds9ohgyrd,1,59.5,0,2022-11-13T21:23:59.533Z,2022-11-14T02:35:12Z,3916021093,189,,3915806247,141,4.0,3915806249,212,17.8,3915806243,56,Back,3915806241,107,,3915806245,140,43.0,3915806251,213,2.9,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612277,671,1,2,81,28,bqbbqm98ud8obe45ds9ohgyrd,1,42.6,11.4,2022-11-13T21:24:03.506Z,2022-11-14T02:35:18Z,3916083651,178,,3915806369,141,49.9,3915806367,140,30.2,3915806371,212,29.2,3915806373,213,2.0,3915806365,56,Back,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612287,672,1,2,81,31,bqbbqm98ud8obe45ds9ohgyrd,1,33.5,55.8,2022-11-13T21:24:06.776Z,2022-11-14T02:35:23Z,3915806409,56,Back,3915806415,212,12.9,3916083681,178,,3915806413,141,50.7,3915806411,140,45.3,3915806417,213,6.0,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612291,673,1,2,81,32,bqbbqm98ud8obe45ds9ohgyrd,1,47.4,51.1,2022-11-13T21:24:07.405Z,2022-11-14T02:35:29Z,3915806425,56,Back,3916083745,178,,3915806437,156,,3915806433,213,3.3,3915806431,212,16.9,3915806427,140,31.6,3915806429,141,46.6,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612333,674,1,2,81,36,bqbbqm98ud8obe45ds9ohgyrd,1,32.9,36.1,2022-11-13T21:24:12.044Z,2022-11-14T02:35:36Z,3916083781,178,,3915806633,212,8.7,3915806631,141,33.2,3915806627,56,Back,3915806635,213,6.1,3915806629,140,41.0,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612347,675,1,2,81,37,bqbbqm98ud8obe45ds9ohgyrd,1,41.4,37.7,2022-11-13T21:24:12.658Z,2022-11-14T02:35:42Z,3915806707,213,3.6,3916083827,178,,3915806705,212,13.3,3915806701,140,30.2,3915806699,56,Back,3915806703,141,28.6,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612357,676,1,2,81,40,bqbbqm98ud8obe45ds9ohgyrd,1,30.2,28.6,2022-11-13T21:24:15.381Z,2022-11-14T02:35:46Z,3915806759,141,7.0,3915806757,140,36.6,3915806763,213,5.1,3915806761,212,16.2,3915806755,56,Back,3916083857,178,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612377,677,1,2,81,41,bqbbqm98ud8obe45ds9ohgyrd,1,36.6,7,2022-11-13T21:24:16.334Z,2022-11-14T02:36:00Z,3915806827,56,Back,3915806829,140,32.4,3915806835,213,2.2,3915806831,141,15.2,3915806833,212,7.1,3916083975,178,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612391,678,1,2,81,43,bqbbqm98ud8obe45ds9ohgyrd,1,32.4,15.2,2022-11-13T21:24:18.932Z,2022-11-14T02:36:06Z,3915806915,212,27.8,3915806909,56,Back,3915806911,140,21.1,3915806913,141,52.1,3915806917,213,2.0,3916084015,178,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612413,679,1,2,81,46,bqbbqm98ud8obe45ds9ohgyrd,1,20.1,51.5,2022-11-13T21:24:22.097Z,2022-11-14T02:36:11Z,3915807025,141,75.6,3915807021,56,Back,3915807023,140,23.4,3915807029,213,1.4,3915807027,212,16.8,3916084047,178,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612433,680,1,2,81,48,bqbbqm98ud8obe45ds9ohgyrd,1,23.4,75.6,2022-11-13T21:24:23.474Z,2022-11-14T02:36:22Z,3915807117,141,95.1,3915807121,213,0.8,3915807119,212,19.4,3916084125,178,,3915807115,140,36.9,3915807111,155,,3915807113,56,Back,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612447,681,1,2,81,50,bqbbqm98ud8obe45ds9ohgyrd,1,36.9,95.1,2022-11-13T21:24:25.256Z,2022-11-14T02:36:34Z,3915807219,212,24.5,3915807221,213,6.1,3915807217,141,89.0,3916084201,178,,3915807215,140,59.9,3915807211,155,,3915807213,56,Left,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612453,682,1,2,81,51,bqbbqm98ud8obe45ds9ohgyrd,0,60.3,84.3,2022-11-13T21:24:27.191Z,2022-11-14T02:36:51Z,3915807255,141,83.5,3916084373,178,,3915807287,286,,3915807251,56,Left,3915807253,140,57.4,3915807259,213,3.3,3915807257,212,3.1,3915807281,236,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,3915807283,233,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612457,885,74,2,81,52,btcy9nra9ak4m22ovr2ia6m5v,1,43.2,13.7,2022-11-13T21:24:27.404Z,2022-11-14T02:37:02Z,3915807301,233,682,3916084447,178,,3915807275,56,Back,3915807279,285,,,,,,,,,,,,,,5e13xwlorl1gjrnjjtfnzawa1,Marcos Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612473,683,56,2,81,53,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-11-13T21:24:29.204Z,2022-11-14T02:37:07Z,3915807347,56,Left,,,,,,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612509,684,5,2,81,55,bqbbqm98ud8obe45ds9ohgyrd,1,60,101.8,2022-11-13T21:24:30.458Z,2022-11-14T02:37:16Z,3915807535,56,Left,3915807537,347,,3915807569,233,886,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612471,886,5,2,81,55,btcy9nra9ak4m22ovr2ia6m5v,0,40,-1.8,2022-11-13T21:24:30.458Z,2022-11-14T02:37:16Z,3915807345,347,,3915807343,56,Back,3915807591,233,684,,,,,,,,,,,,,,,,5e13xwlorl1gjrnjjtfnzawa1,Marcos Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612575,685,1,2,82,5,bqbbqm98ud8obe45ds9ohgyrd,1,64.6,100,2022-11-13T21:24:40.470Z,2022-11-14T02:37:37Z,3915807855,141,94.7,3915807851,56,Back,3915807853,140,41.9,3915807857,212,24.3,3915807859,213,3.3,3915808981,1,,3915809571,189,,3915808979,107,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612601,686,1,2,82,7,bqbbqm98ud8obe45ds9ohgyrd,1,41.9,94.7,2022-11-13T21:24:43.172Z,2022-11-14T02:37:54Z,3915807971,141,84.8,3915807973,212,6.8,3915807975,213,4.8,3915807969,140,42.6,3915807967,56,Back,3916084845,178,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612607,687,1,2,82,9,bqbbqm98ud8obe45ds9ohgyrd,1,43.6,85.1,2022-11-13T21:24:44.746Z,2022-11-14T02:37:58Z,3915808005,140,26.4,3916084887,178,,3915808003,56,Back,3915808007,141,74.6,3915808009,212,19.4,3915808011,213,3.5,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612627,688,1,2,82,12,bqbbqm98ud8obe45ds9ohgyrd,1,25.2,71.7,2022-11-13T21:24:47.915Z,2022-11-14T02:38:02Z,3915808137,140,22.8,3915808139,141,30.2,3916084915,178,,3915808135,56,Back,3915808143,213,4.6,3915808141,212,28.3,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612645,689,1,2,82,15,bqbbqm98ud8obe45ds9ohgyrd,1,21.6,29.3,2022-11-13T21:24:51.052Z,2022-11-14T02:38:05Z,3915808245,212,19.4,3915808241,140,31.6,3915808243,141,5.3,3916084945,178,,3915808247,213,5.3,3915808239,56,Back,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612655,690,1,2,82,20,bqbbqm98ud8obe45ds9ohgyrd,1,37.2,6.4,2022-11-13T21:24:56.120Z,2022-11-14T02:38:47Z,3915808303,141,31.1,3915808301,140,40.6,3915808299,56,Back,3915808305,212,17.2,3916085221,178,,3915808307,213,1.4,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612679,691,1,2,82,22,bqbbqm98ud8obe45ds9ohgyrd,1,40.6,31.1,2022-11-13T21:24:57.807Z,2022-11-14T02:38:51Z,3915808439,212,9.7,3915808437,141,34.6,3916085239,178,,3915808435,140,31.6,3915808433,56,Back,3915808441,213,2.9,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612707,692,1,2,82,25,bqbbqm98ud8obe45ds9ohgyrd,1,31.1,35.8,2022-11-13T21:25:01.116Z,2022-11-14T02:38:55Z,3915808623,140,36.6,3915808621,56,Back,3915808625,141,60.9,3916085271,178,,3915808629,213,1.2,3915808627,212,18.0,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612727,693,1,2,82,30,bqbbqm98ud8obe45ds9ohgyrd,1,37.8,63.9,2022-11-13T21:25:05.647Z,2022-11-14T02:38:59Z,3915808757,140,62.8,3915808759,141,95.6,3915808763,213,0.7,3915808761,212,34.0,3915808755,56,Left,3915808765,1,,3916085299,178,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612735,694,1,2,82,32,bqbbqm98ud8obe45ds9ohgyrd,1,62.8,95.6,2022-11-13T21:25:07.455Z,2022-11-14T02:39:03Z,3915808823,213,5.2,3915808821,212,9.4,3915808817,140,67.3,3915808819,141,83.6,3915808815,56,Left,3916085331,178,,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612741,695,1,2,82,33,bqbbqm98ud8obe45ds9ohgyrd,0,67.3,83.6,2022-11-13T21:25:09.039Z,2022-11-14T02:39:07Z,3915808859,212,7.4,3916085357,388,,3915808857,141,88.5,3915808847,56,Left,3915808863,213,0.5,3915808843,3,,3915808853,140,73.6,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612743,887,8,2,82,34,btcy9nra9ak4m22ovr2ia6m5v,1,26.1,14.7,2022-11-13T21:25:10.108Z,2022-11-14T02:39:12Z,3915808865,56,Back,3916085399,178,,3916023119,385,,,,,,,,,,,,,,,,,5gond4ss348863bc1768s4q,Mario Gila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612773,696,1,2,82,36,bqbbqm98ud8obe45ds9ohgyrd,1,67.9,86.9,2022-11-13T21:25:11.741Z,2022-11-14T02:39:30Z,3915809067,213,2.9,3915809059,56,Back,3916085571,178,,3915809065,212,20.9,3915809063,141,93.8,3915809061,140,48.5,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612783,697,1,2,82,39,bqbbqm98ud8obe45ds9ohgyrd,1,48.5,93.8,2022-11-13T21:25:14.892Z,2022-11-14T02:39:37Z,3916085625,178,,3915809141,140,45.1,3915809143,141,72.9,3915809145,212,14.7,3915809147,213,4.5,3915809139,56,Back,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485612797,698,1,2,82,42,bqbbqm98ud8obe45ds9ohgyrd,1,44.8,72.3,2022-11-13T21:25:17.213Z,2022-11-14T02:39:41Z,3916085641,178,,3915809227,212,16.2,3915809229,213,0.6,3915809221,56,Left,3915809223,140,57.1,3915809225,141,86.7,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
