id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2512903585,587,1,2,79,6,49rkyo4do8uwj06geomw0xr4i,1,33.1,50.6,2023-02-26T15:43:40.083Z,2023-02-27T00:40:20Z,4059556727,141,9.2,4061008777,178,,4059556729,212,28.2,4059556731,213,4.7,4059556725,140,33.0,4059556723,56,Back,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512903681,588,1,2,79,14,49rkyo4do8uwj06geomw0xr4i,1,69.8,14.9,2023-02-26T15:43:48.255Z,2023-02-27T00:40:25Z,4059557169,155,,4059557179,212,54.6,4059557171,196,,4059557177,141,94.4,4059557183,1,,4061008867,178,,4059557173,56,Left,4059557175,140,76.8,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,4059557181,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512903763,589,1,2,79,20,49rkyo4do8uwj06geomw0xr4i,0,83.5,89.4,2023-02-26T15:43:54.172Z,2023-02-27T00:40:27Z,4059557659,2,,4059557663,56,Center,4059557669,212,29.4,4060607853,72,,4059557665,140,92.6,4060607849,224,,4061008899,178,,4059557667,141,48.5,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,4059557671,213,5.0,4059557661,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512903725,766,12,2,79,21,67z1gqyiuzpmmb15q5fy7ntc4,1,7.5,51.5,2023-02-26T15:43:55.656Z,2023-02-27T00:40:33Z,4059557453,15,,4061009003,388,,4059557437,212,2.4,4059557431,56,Back,4059557439,213,5.6,4059557435,141,49.3,4059557433,140,9.3,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512903739,767,61,2,79,22,67z1gqyiuzpmmb15q5fy7ntc4,1,8.7,50.3,2023-02-26T15:43:55.738Z,2023-02-27T00:40:42Z,4061009157,388,,4061009155,21,,4059557527,56,Back,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512903759,768,49,2,79,24,67z1gqyiuzpmmb15q5fy7ntc4,1,2.7,27.7,2023-02-26T15:43:58.468Z,2023-02-27T00:40:50Z,,,,,,,,,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512903801,769,1,2,79,24,67z1gqyiuzpmmb15q5fy7ntc4,1,2.7,27.7,2023-02-26T15:43:58.513Z,2023-02-27T00:40:55Z,4059557905,212,31.5,4059557903,141,4.7,4061009353,178,,4059557901,140,28.7,4059557897,155,,4059557907,213,5.8,4059557899,56,Back,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512903827,770,1,2,79,29,67z1gqyiuzpmmb15q5fy7ntc4,1,30.3,5,2023-02-26T15:44:03.047Z,2023-02-27T00:40:59Z,4061009451,178,,4059558077,213,1.6,4059558071,140,29.7,4059558069,56,Back,4059558075,212,15.2,4059558073,141,27.4,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512903851,771,1,2,79,32,67z1gqyiuzpmmb15q5fy7ntc4,1,27.4,34.5,2023-02-26T15:44:06.232Z,2023-02-27T00:41:01Z,4059558231,56,Back,4059558237,212,23.8,4059558239,213,1.3,4061009503,178,,4059558235,141,68.1,4059558233,140,33.8,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512903979,772,1,2,79,37,67z1gqyiuzpmmb15q5fy7ntc4,1,58.4,79.7,2023-02-26T15:44:11.058Z,2023-02-27T00:41:07Z,4059558881,213,0.8,4059558875,140,67.7,4059558873,56,Left,4061009611,178,,4059558877,141,95.9,4059558879,212,14.7,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904013,773,1,2,79,42,67z1gqyiuzpmmb15q5fy7ntc4,0,80.3,87.4,2023-02-26T15:44:16.578Z,2023-02-27T00:41:10Z,4059559025,213,5.5,4059559023,212,21.6,4061009657,178,,4059559021,141,65.1,4059559019,140,95.0,4059559017,56,Center,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904041,590,12,2,79,44,49rkyo4do8uwj06geomw0xr4i,1,6.7,30.5,2023-02-26T15:44:18.057Z,2023-02-27T00:41:12Z,4061009733,178,,4059559161,141,0.0,4059559169,213,5.2,4059559157,56,Back,4059559159,140,18.1,4059559217,167,,4059559165,212,24.6,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904045,591,5,2,79,46,49rkyo4do8uwj06geomw0xr4i,0,17.4,-1.6,2023-02-26T15:44:19.806Z,2023-02-27T00:41:15Z,4059559909,233,774,4059559181,56,Back,4059559183,347,,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904187,774,5,2,79,46,67z1gqyiuzpmmb15q5fy7ntc4,1,82.6,101.6,2023-02-26T15:44:19.806Z,2023-02-27T00:41:15Z,4059559885,233,591,4059559865,347,,4059559863,56,Left,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904197,775,1,2,79,50,67z1gqyiuzpmmb15q5fy7ntc4,1,80.9,100,2023-02-26T15:44:23.899Z,2023-02-27T00:41:23Z,4059559927,107,,4059559941,213,3.8,4059559929,56,Left,4059559933,141,85.9,4059559937,212,18.8,4059559931,140,66.4,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904245,776,1,2,79,53,67z1gqyiuzpmmb15q5fy7ntc4,1,66.4,85.9,2023-02-26T15:44:27.625Z,2023-02-27T00:41:25Z,4059560223,140,75.9,4061010033,178,,4059560225,141,93.9,4059560229,213,0.5,4059560221,56,Left,4059560227,212,11.4,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904271,777,1,2,79,58,67z1gqyiuzpmmb15q5fy7ntc4,1,75.9,91.2,2023-02-26T15:44:31.876Z,2023-02-27T00:41:28Z,4059560387,212,16.8,4059560381,56,Center,4059560389,213,4.5,4061010103,178,,4059560385,141,66.9,4059560383,140,72.8,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904345,778,1,2,79,59,67z1gqyiuzpmmb15q5fy7ntc4,1,71.1,62.9,2023-02-26T15:44:33.638Z,2023-02-27T00:41:31Z,4059560683,56,Center,4059560689,212,13.2,4059560687,141,55.7,4059560685,140,82.8,4061010213,178,,4059560691,213,5.9,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904391,779,1,2,80,3,67z1gqyiuzpmmb15q5fy7ntc4,1,84.2,62.4,2023-02-26T15:44:37.244Z,2023-02-27T00:41:35Z,4059560931,140,92.3,4059560937,213,0.5,4061010329,178,,4059560933,141,70.0,4059560935,212,10.0,4059560929,56,Center,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904411,780,1,2,80,4,67z1gqyiuzpmmb15q5fy7ntc4,0,92.3,70,2023-02-26T15:44:38.576Z,2023-02-27T00:41:39Z,4059561055,286,,4059561037,212,2.5,4059561031,56,Center,4059561051,233,592,4059561035,141,66.3,4061010459,178,,4059561039,213,4.8,4059561049,236,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,4059561033,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904401,592,74,2,80,4,49rkyo4do8uwj06geomw0xr4i,1,7,31.7,2023-02-26T15:44:38.623Z,2023-02-27T00:41:51Z,4059561095,233,780,4059560983,56,Back,4059560985,285,,4061010735,389,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904469,593,52,2,80,5,49rkyo4do8uwj06geomw0xr4i,1,2.6,45.8,2023-02-26T15:44:39.271Z,2023-02-27T00:41:55Z,4061010837,178,,4060616367,377,,,,,,,,,,,,,,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904767,594,1,2,80,21,49rkyo4do8uwj06geomw0xr4i,0,13.2,45.7,2023-02-26T15:44:54.721Z,2023-02-27T00:42:02Z,4059562857,212,76.7,4059562851,56,Center,4059562945,189,,4059562849,199,,4059562859,213,0.2,4059562855,141,67.2,4059562853,140,84.9,4059562861,1,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904807,781,52,2,80,27,67z1gqyiuzpmmb15q5fy7ntc4,1,13.8,34.6,2023-02-26T15:45:01.101Z,2023-02-27T00:42:04Z,4060617099,376,,4061011007,178,,,,,,,,,,,,,,,,,,,,6jwy293owzzhldv4i9wxntjv9,A. Cragno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904883,782,1,2,80,27,67z1gqyiuzpmmb15q5fy7ntc4,1,13.8,34.6,2023-02-26T15:45:01.580Z,2023-02-27T00:42:06Z,4059563443,213,6.0,4059563439,141,30.6,4059563437,140,22.7,4061011051,178,,4059563441,212,9.7,4059563433,123,,4059563435,56,Back,,,,6jwy293owzzhldv4i9wxntjv9,A. Cragno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512904939,783,1,2,80,31,67z1gqyiuzpmmb15q5fy7ntc4,1,32.9,24.1,2023-02-26T15:45:05.161Z,2023-02-27T00:42:10Z,4059563703,141,8.5,4059563707,213,5.5,4059563705,212,14.5,4059563701,140,42.3,4061011129,178,,4059563699,56,Back,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905019,784,1,2,80,35,67z1gqyiuzpmmb15q5fy7ntc4,1,44,7.4,2023-02-26T15:45:08.973Z,2023-02-27T00:42:12Z,4059564139,56,Back,4061011185,178,,4059564149,213,1.6,4059564143,141,26.7,4059564145,212,13.2,4059564141,140,43.1,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905051,785,1,2,80,40,67z1gqyiuzpmmb15q5fy7ntc4,1,59.9,41.6,2023-02-26T15:45:13.860Z,2023-02-27T00:42:15Z,4059564317,213,1.3,4059564311,140,62.8,4061011281,178,,4059564315,212,12.2,4059564309,56,Center,4059564313,141,59.0,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905101,786,1,2,80,41,67z1gqyiuzpmmb15q5fy7ntc4,1,62.8,59,2023-02-26T15:45:14.825Z,2023-02-27T00:42:17Z,4059564555,212,14.7,4059564553,141,42.7,4061011319,178,,4059564557,213,4.0,4059564551,140,53.6,4059564549,56,Center,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905119,787,61,2,80,42,67z1gqyiuzpmmb15q5fy7ntc4,1,53.6,42.7,2023-02-26T15:45:15.977Z,2023-02-27T00:42:31Z,4061011651,178,,4059564639,56,Center,,,,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905189,788,4,2,80,43,67z1gqyiuzpmmb15q5fy7ntc4,1,54.8,46.8,2023-02-26T15:45:16.767Z,2023-02-27T00:42:37Z,4059564957,152,,4059564959,286,,4059564993,233,595,4059564955,56,Center,4059564953,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905177,595,4,2,80,43,49rkyo4do8uwj06geomw0xr4i,0,45.2,53.2,2023-02-26T15:45:16.768Z,2023-02-27T00:42:37Z,4059565053,233,788,4059564889,285,,4059564881,56,Back,4059564877,10,,4061011701,388,,4059564885,152,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905231,789,1,2,80,45,67z1gqyiuzpmmb15q5fy7ntc4,1,54.4,43.3,2023-02-26T15:45:18.795Z,2023-02-27T00:42:41Z,4059565211,213,1.8,4059565199,56,Center,4059565203,141,65.1,4059565197,152,,4061011765,178,,4059565201,140,50.7,4059565195,5,,4059565207,212,15.3,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905253,790,1,2,80,47,67z1gqyiuzpmmb15q5fy7ntc4,1,54.6,65.3,2023-02-26T15:45:21.469Z,2023-02-27T00:42:48Z,4059565361,213,4.9,4059565355,140,60.7,4059565353,56,Right,4059565363,1,,4061011833,178,,4059565357,141,11.0,4059565351,155,,4059565359,212,37.5,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905277,791,1,2,80,51,67z1gqyiuzpmmb15q5fy7ntc4,1,63.7,11.2,2023-02-26T15:45:25.418Z,2023-02-27T00:42:51Z,4059565485,141,20.4,4059565483,140,62.0,4061012063,178,,4059565481,56,Right,4059565487,212,6.5,4059565489,213,1.8,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905309,792,1,2,80,53,67z1gqyiuzpmmb15q5fy7ntc4,1,60,23.1,2023-02-26T15:45:27.704Z,2023-02-27T00:42:57Z,4059565663,140,61.7,4059565665,141,36.4,4061012171,178,,4059565669,213,1.4,4059565661,56,Center,4059565667,212,9.2,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905335,793,1,2,80,55,67z1gqyiuzpmmb15q5fy7ntc4,1,63.7,33.6,2023-02-26T15:45:29.076Z,2023-02-27T00:43:00Z,4059565807,212,14.3,4059565801,56,Right,4059565809,213,4.1,4059565805,141,16.7,4061012267,178,,4059565803,140,55.6,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905367,794,1,2,80,58,67z1gqyiuzpmmb15q5fy7ntc4,1,54.6,31.8,2023-02-26T15:45:32.062Z,2023-02-27T00:43:03Z,4059565995,141,66.3,4059565993,140,54.5,4061012387,178,,4059565997,212,23.5,4059565991,56,Center,4059565999,213,1.6,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905453,795,1,2,81,1,67z1gqyiuzpmmb15q5fy7ntc4,1,54.5,66.3,2023-02-26T15:45:34.761Z,2023-02-27T00:43:05Z,4059566469,141,92.7,4059566471,212,18.5,4061012457,178,,4059566467,140,58.7,4059566473,213,1.3,4059566465,56,Left,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905525,796,1,2,81,6,67z1gqyiuzpmmb15q5fy7ntc4,1,56.9,86.9,2023-02-26T15:45:39.849Z,2023-02-27T00:43:08Z,4059566833,140,43.3,4061012541,178,,4059566835,141,72.0,4059566839,213,3.8,4059566837,212,17.5,4059566831,56,Back,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905603,797,1,2,81,10,67z1gqyiuzpmmb15q5fy7ntc4,1,43.2,72.1,2023-02-26T15:45:43.865Z,2023-02-27T00:43:11Z,4059567221,213,0.5,4061012641,178,,4059567219,212,11.0,4059567213,56,Left,4059567217,141,80.5,4059567215,140,52.2,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905657,798,1,2,81,12,67z1gqyiuzpmmb15q5fy7ntc4,1,47.8,69.9,2023-02-26T15:45:46.606Z,2023-02-27T00:43:15Z,4059567555,213,4.5,4059567553,212,26.1,4061012795,178,,4059567551,141,32.1,4059567547,56,Back,4059567549,140,43.7,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905701,799,1,2,81,16,67z1gqyiuzpmmb15q5fy7ntc4,1,40.8,37,2023-02-26T15:45:50.383Z,2023-02-27T00:43:20Z,4059567759,141,73.9,4059567757,140,39.0,4059567763,213,1.6,4061012853,178,,4059567755,56,Back,4059567761,212,25.2,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905759,800,1,2,81,19,67z1gqyiuzpmmb15q5fy7ntc4,1,39,73.9,2023-02-26T15:45:53.260Z,2023-02-27T00:43:23Z,4059568027,56,Left,4061012989,178,,4059568029,140,53.3,4059568033,212,20.2,4059568035,213,0.7,4059568031,141,93.8,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905785,801,1,2,81,22,67z1gqyiuzpmmb15q5fy7ntc4,1,46.5,89.4,2023-02-26T15:45:56.082Z,2023-02-27T00:43:28Z,4061013097,178,,4059568183,140,42.8,4059568185,141,71.1,4059568189,213,4.4,4059568187,212,13.0,4059568181,56,Back,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905881,802,1,2,81,24,67z1gqyiuzpmmb15q5fy7ntc4,1,42.3,69.6,2023-02-26T15:45:58.026Z,2023-02-27T00:43:32Z,4059568765,141,70.6,4059568773,213,3.1,4059568755,56,Back,4061013215,178,,4059568761,140,29.6,4059568769,212,13.4,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512905953,803,1,2,81,29,67z1gqyiuzpmmb15q5fy7ntc4,1,40.4,56.7,2023-02-26T15:46:02.956Z,2023-02-27T00:43:35Z,4059569173,141,12.6,4059569165,56,Back,4059569175,212,30.0,4061013353,178,,4059569169,140,40.2,4059569177,213,4.7,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906005,804,1,2,81,33,67z1gqyiuzpmmb15q5fy7ntc4,1,44.4,14.4,2023-02-26T15:46:07.425Z,2023-02-27T00:43:38Z,4059569353,213,1.6,4059569345,56,Back,4061013469,178,,4059569349,141,30.9,4059569347,140,44.6,4059569351,212,11.2,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906083,805,1,2,81,35,67z1gqyiuzpmmb15q5fy7ntc4,1,48,31.2,2023-02-26T15:46:09.481Z,2023-02-27T00:43:40Z,4059569803,212,20.7,4059569805,213,1.4,4059569797,56,Center,4059569799,140,51.4,4061013523,178,,4059569801,141,61.2,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906111,806,1,2,81,39,67z1gqyiuzpmmb15q5fy7ntc4,0,53.3,59,2023-02-26T15:46:12.906Z,2023-02-27T00:43:42Z,4059570009,141,51.5,4059570011,212,27.1,4059570007,140,78.6,4059570005,56,Center,4059570001,155,,4059570013,213,6.1,4061013539,178,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906155,596,1,2,81,41,49rkyo4do8uwj06geomw0xr4i,1,21.3,50,2023-02-26T15:46:15.108Z,2023-02-27T00:43:45Z,4059570211,213,4.6,4059570203,56,Back,4059570205,140,19.4,4061013609,388,,4059570209,212,14.5,4059570201,3,,4059570207,141,28.9,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906159,597,49,2,81,43,49rkyo4do8uwj06geomw0xr4i,1,19.5,29,2023-02-26T15:46:17.381Z,2023-02-27T00:43:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906239,598,1,2,81,45,49rkyo4do8uwj06geomw0xr4i,1,24.7,20,2023-02-26T15:46:19.131Z,2023-02-27T00:43:55Z,4059570615,213,6.3,4059570609,140,33.6,4059570607,56,Back,4059570613,212,9.3,4059570611,141,19.6,4061013901,178,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906277,599,3,2,81,48,49rkyo4do8uwj06geomw0xr4i,1,37,21.1,2023-02-26T15:46:22.031Z,2023-02-27T00:44:08Z,4061014271,178,,4059570861,56,Back,4060624491,465,,4059570887,233,807,4059570863,286,,,,,,,,,,,a6lo3s66xv87llkhwveoq1vqh,H. Nicolussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906257,807,45,2,81,48,67z1gqyiuzpmmb15q5fy7ntc4,0,63,78.9,2023-02-26T15:46:22.031Z,2023-02-27T00:44:08Z,4059570719,56,Left,4059570893,233,599,4059570721,285,,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906289,600,1,2,81,50,49rkyo4do8uwj06geomw0xr4i,1,41,17.5,2023-02-26T15:46:24.652Z,2023-02-27T00:44:10Z,4059570963,213,2.2,4059570959,141,26.0,4059570957,140,36.9,4061014323,178,,4059570961,212,7.2,4059570955,56,Back,,,,,,,a6lo3s66xv87llkhwveoq1vqh,H. Nicolussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906293,601,3,2,81,52,49rkyo4do8uwj06geomw0xr4i,0,35.5,31.6,2023-02-26T15:46:25.829Z,2023-02-27T00:44:15Z,4060625455,465,,4061014453,178,,4059571173,233,808,4059570981,56,Back,4059570987,286,,,,,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906319,808,7,2,81,52,67z1gqyiuzpmmb15q5fy7ntc4,1,64.5,68.4,2023-02-26T15:46:25.858Z,2023-02-27T00:44:18Z,4059571161,233,601,4059571143,285,,4060625573,384,,4059571141,56,Center,4061014485,178,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906321,809,49,2,81,52,67z1gqyiuzpmmb15q5fy7ntc4,1,67.7,68.4,2023-02-26T15:46:26.277Z,2023-02-27T00:44:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512906339,810,15,2,81,56,67z1gqyiuzpmmb15q5fy7ntc4,1,80.2,50.1,2023-02-26T15:46:29.788Z,2023-02-27T00:44:25Z,4059572461,103,19,4059572021,20,,4059572465,215,,4059572447,78,,4059572457,102,50.1,4059572451,55,808,4059572033,82,,4059572069,233,602,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,4059572449,29,,4059572477,230,97.5,4059571251,18,4059572475,147,49.8,4061014625,178,,,,4059572479,231,50.2,4059571249,22,4059572473,146,4059571253,56,,,,,82.9,Center,,,,,,,,,,,,
2512906377,602,10,2,81,56,49rkyo4do8uwj06geomw0xr4i,1,17.5,51.3,2023-02-26T15:46:29.929Z,2023-02-27T00:44:30Z,4059571439,56,Back,4059572097,233,810,4059571437,94,,4061014745,178,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
