id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2479578285,604,12,2,74,47,4raiad4l2j5lkfaz92pk4osb,1,8.3,49.5,2022-10-30T15:34:26.574Z,2022-10-30T19:46:54Z,3884226405,213,2.6,3884226401,141,59.6,3884226399,140,0.0,3885293041,178,,3884226507,167,,3884226397,56,Back,3884226403,212,12.8,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578297,605,6,2,74,48,4raiad4l2j5lkfaz92pk4osb,0,6.4,53.4,2022-10-30T15:34:27.531Z,2022-10-30T19:46:57Z,3884226469,73,,3884226467,56,Back,3884226535,233,621,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578291,621,6,2,74,48,4klvxyeh3xcus4ongu7c00mgc,1,93.6,46.6,2022-10-30T15:34:27.531Z,2022-10-30T19:46:57Z,3884226437,75,,3884226435,56,Center,3884226527,233,605,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479579229,622,1,2,75,25,4klvxyeh3xcus4ongu7c00mgc,1,99.5,0.5,2022-10-30T15:35:04.668Z,2022-10-30T19:57:47Z,3884231531,56,Center,3884231525,6,,3885108785,72,,3885319109,178,,3884231535,141,36.0,3884231523,2,,3884231529,223,,3884231527,155,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,3884231539,213,1.8,3884231533,140,94.8,3884231537,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,
2479579237,623,61,2,75,26,4klvxyeh3xcus4ongu7c00mgc,1,94.8,36,2022-10-30T15:35:05.653Z,2022-10-30T19:58:02Z,3885319585,178,,3884231567,56,Center,,,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479579311,624,61,2,75,28,4klvxyeh3xcus4ongu7c00mgc,1,79,41.2,2022-10-30T15:35:07.884Z,2022-10-30T19:58:10Z,3885319831,178,,3884231989,56,Center,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479579375,625,15,2,75,31,4klvxyeh3xcus4ongu7c00mgc,1,83.3,49.3,2022-10-30T15:35:11.093Z,2022-10-30T19:58:19Z,3884233269,76,,3884233273,55,624,3884232283,17,,3884232727,72,,3884232765,233,606,3885320099,178,,3884233283,215,,3884233277,102,53.1,eprihatu8znb0vq6kuaj38z1m,D. Strelec,,3884233279,103,8.9,3884233297,147,49.1,3884233271,29,,3884232285,56,3884232721,25,3884233293,146,97.7,,,,,,,,,Center,,,,,,,,,
2479579447,606,10,2,75,32,4raiad4l2j5lkfaz92pk4osb,1,2.2,47.9,2022-10-30T15:35:11.704Z,2022-10-30T19:58:22Z,3884232843,233,625,3885110125,376,,3884232637,179,,3884232639,182,,3884232635,173,,3884232641,56,Back,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479579525,607,6,2,75,34,4raiad4l2j5lkfaz92pk4osb,0,7.6,50.5,2022-10-30T15:35:13.199Z,2022-10-30T19:58:26Z,3884233093,56,Back,3884233099,73,,3884233233,233,626,,,,,,,,,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479579393,626,6,2,75,34,4klvxyeh3xcus4ongu7c00mgc,1,92.4,49.5,2022-10-30T15:35:13.199Z,2022-10-30T19:58:26Z,3884233197,233,607,3884232397,73,,3884232395,56,Center,,,,,,,,,,,,,,,,eprihatu8znb0vq6kuaj38z1m,D. Strelec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479580011,627,1,2,75,57,4klvxyeh3xcus4ongu7c00mgc,0,99.5,99.5,2022-10-30T15:35:36.595Z,2022-10-30T19:58:34Z,3884235743,140,94.5,3885320441,178,,3884235737,155,,3885110453,20,,3884235741,56,Center,3884235747,141,63.0,3884235733,2,,3884235739,223,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,3884235751,212,25.4,3884235735,6,,3884235755,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,
2479580175,608,12,2,76,0,4raiad4l2j5lkfaz92pk4osb,1,9.3,40.4,2022-10-30T15:35:39.215Z,2022-10-30T19:58:47Z,3884236623,141,32.9,3885320885,178,,3884236629,212,61.6,3884236617,140,67.8,3884236613,56,Center,3884236635,213,6.2,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479580257,628,1,2,76,5,4klvxyeh3xcus4ongu7c00mgc,1,26.3,60.5,2022-10-30T15:35:44.306Z,2022-10-30T19:58:50Z,3885320995,178,,3884237067,56,Back,3884237077,1,,3884237069,140,11.1,3884237073,212,35.5,3884237071,141,13.8,3884237075,213,4.2,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479580343,629,1,2,76,9,4klvxyeh3xcus4ongu7c00mgc,0,11.1,13.8,2022-10-30T15:35:48.514Z,2022-10-30T19:58:54Z,3884237521,212,29.7,3884237525,1,,3884237513,56,Back,3884237509,157,,3884237519,141,0.0,3884237517,140,37.8,3885321145,178,,3884237523,213,5.9,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479580791,609,5,2,76,11,4raiad4l2j5lkfaz92pk4osb,1,59.2,101,2022-10-30T15:35:50.786Z,2022-10-30T19:59:02Z,3884239833,233,630,3884239687,56,Left,3884239689,347,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479580353,630,5,2,76,11,4klvxyeh3xcus4ongu7c00mgc,0,40.8,-1,2022-10-30T15:35:50.786Z,2022-10-30T19:59:02Z,3884237553,56,Back,3884237557,347,,3884239839,233,609,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479580797,610,18,2,76,29,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-30T15:36:08.919Z,2022-10-30T19:59:06Z,3884239719,59,2,3884239717,44,Defender,3884239715,42,,3884239805,55,611,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479580805,611,19,2,76,29,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-30T15:36:08.920Z,2022-10-30T19:59:08Z,3884239751,44,Defender,3884246937,293,2,3884239741,42,,3884239747,145,2,3884239749,59,15,3884246935,292,3,3884239753,55,610,,,,3jtsqwoi9w0dxxneld0mt5rs9,A. Terzić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581125,612,18,2,76,42,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-30T15:36:21.786Z,2022-10-30T19:59:09Z,3884241533,59,7,3884241529,42,,3884241589,55,613,3884241531,44,Forward,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581129,613,19,2,76,42,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-30T15:36:21.787Z,2022-10-30T19:59:10Z,3884247179,292,9,3884241555,59,9,3884241549,42,,3884241557,44,Forward,3884241559,55,612,3884241553,145,9,3884247181,293,3,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581429,614,1,2,76,50,4raiad4l2j5lkfaz92pk4osb,1,52.3,100,2022-10-30T15:36:29.618Z,2022-10-30T19:59:19Z,3884243173,56,Back,3884243177,141,84.5,3884243183,213,3.6,3884243187,1,,3884243175,140,27.9,3884243181,212,28.0,3884243749,189,,3884243171,107,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581469,615,1,2,76,54,4raiad4l2j5lkfaz92pk4osb,1,28.9,82.9,2022-10-30T15:36:33.616Z,2022-10-30T19:59:16Z,3884243383,212,23.1,3884243379,140,28.6,3885321783,178,,3884243371,56,Back,3884243385,213,4.7,3884243381,141,48.9,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581533,616,1,2,76,57,4raiad4l2j5lkfaz92pk4osb,1,30.9,52.4,2022-10-30T15:36:36.838Z,2022-10-30T19:59:23Z,3884243711,141,74.9,3884243715,213,1.1,3884243705,56,Back,3884243709,140,37.9,3884243713,212,17.0,3885322001,178,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581617,617,1,2,77,1,4raiad4l2j5lkfaz92pk4osb,1,37.9,74.9,2022-10-30T15:36:40.560Z,2022-10-30T19:59:25Z,3884244177,140,47.7,3884244187,213,5.3,3884244181,141,53.0,3884244171,56,Back,3885322125,178,,3884244185,212,18.1,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581751,618,1,2,77,4,4raiad4l2j5lkfaz92pk4osb,1,53.5,55.2,2022-10-30T15:36:43.794Z,2022-10-30T19:59:29Z,3885322255,178,,3884244875,155,,3884244883,141,6.2,3884244887,212,44.1,3884244879,140,81.0,3884244897,1,,3884244877,56,Right,3884244893,213,5.4,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581785,619,1,2,77,9,4raiad4l2j5lkfaz92pk4osb,1,84.6,16.9,2022-10-30T15:36:48.590Z,2022-10-30T19:59:34Z,3884245065,141,19.2,3884245071,213,0.2,3884245061,56,Right,3884245063,140,92.3,3884245069,212,8.2,3885322389,178,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581849,620,1,2,77,11,4raiad4l2j5lkfaz92pk4osb,0,93.4,20.4,2022-10-30T15:36:50.296Z,2022-10-30T19:59:38Z,3884245645,345,,3884245427,141,68.8,3885113417,225,,3884245413,155,,3884245411,2,,3884245431,212,33.9,3885113421,20,,3884245435,213,1.3,3jtsqwoi9w0dxxneld0mt5rs9,A. Terzić,,3884245423,140,100.0,3885322447,178,,3884245417,56,Center,3884245437,1,3885113419,387,,,,,,,,,,,,,,,,,,,,,
2479581859,621,5,2,77,13,4raiad4l2j5lkfaz92pk4osb,0,101.6,64.4,2022-10-30T15:36:52.300Z,2022-10-30T19:59:43Z,3884245477,346,,3884245473,56,Center,3884245551,233,631,,,,,,,,,,,,,,,,3jtsqwoi9w0dxxneld0mt5rs9,A. Terzić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479581837,631,5,2,77,13,4klvxyeh3xcus4ongu7c00mgc,1,-1.6,35.6,2022-10-30T15:36:52.300Z,2022-10-30T19:59:44Z,3884245323,346,,3884245537,233,621,3884245321,56,Back,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582571,632,1,2,77,40,4klvxyeh3xcus4ongu7c00mgc,0,4,45.1,2022-10-30T15:37:19.301Z,2022-10-30T19:59:46Z,3884249531,140,65.6,3884249535,212,65.1,3884249527,124,,3884249543,74,,3884249529,56,Center,3884249537,213,6.2,3884249539,1,,3884249533,141,34.0,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582549,622,44,2,77,44,4raiad4l2j5lkfaz92pk4osb,1,32.8,65.2,2022-10-30T15:37:23.457Z,2022-10-30T21:31:45Z,3884249391,56,Back,3884249393,285,,3884249667,233,633,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582579,633,44,2,77,44,4klvxyeh3xcus4ongu7c00mgc,0,67.2,34.8,2022-10-30T15:37:23.458Z,2022-10-30T19:59:51Z,3884249713,233,622,3884249607,286,,3884249605,56,Center,,,,,,,,,,,,,,,,eprihatu8znb0vq6kuaj38z1m,D. Strelec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582627,623,1,2,77,44,4raiad4l2j5lkfaz92pk4osb,1,31.1,64.3,2022-10-30T15:37:23.544Z,2022-10-30T21:31:46Z,3884249867,140,35.3,3884249873,213,6.2,3884249869,141,63.9,3884249863,3,,3885322907,388,,3884249865,56,Back,3884249871,212,4.4,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582645,624,61,2,77,44,4raiad4l2j5lkfaz92pk4osb,1,35.3,63.9,2022-10-30T15:37:23.766Z,2022-10-30T19:59:58Z,3885323061,178,,3884249955,56,Back,,,,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582679,625,49,2,77,45,4raiad4l2j5lkfaz92pk4osb,1,38.2,62,2022-10-30T15:37:24.993Z,2022-10-30T20:00:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582719,626,1,2,77,45,4raiad4l2j5lkfaz92pk4osb,1,39.2,67.2,2022-10-30T15:37:25.023Z,2022-10-30T20:00:10Z,3884250359,212,8.0,3884250357,141,72.8,3884250355,140,45.9,3884250361,213,0.5,3885323429,178,,3884250351,56,Back,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582727,627,1,2,77,47,4raiad4l2j5lkfaz92pk4osb,0,45.3,67.5,2022-10-30T15:37:26.561Z,2022-10-30T20:00:14Z,3884250429,213,1.7,3884250427,212,23.0,3884250417,56,Back,3885323509,178,,3884250425,141,100.0,3884250421,140,42.9,3884250415,155,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582735,628,5,2,77,50,4raiad4l2j5lkfaz92pk4osb,0,44.4,101.2,2022-10-30T15:37:29.685Z,2022-10-30T20:00:19Z,3884250483,347,,3884250615,233,634,3884250481,56,Back,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582745,634,5,2,77,50,4klvxyeh3xcus4ongu7c00mgc,1,55.6,-1.2,2022-10-30T15:37:29.685Z,2022-10-30T20:00:19Z,3884250521,56,Right,3884250569,233,628,3884250523,347,,,,,,,,,,,,,,,,,eprihatu8znb0vq6kuaj38z1m,D. Strelec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582871,635,1,2,77,52,4klvxyeh3xcus4ongu7c00mgc,1,54.1,0,2022-10-30T15:37:31.281Z,2022-10-30T20:00:23Z,3884251231,107,,3884251235,140,61.2,3884251241,213,0.9,3884251237,141,11.6,3884251239,212,11.6,3884251233,56,Right,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582875,636,3,2,77,54,4klvxyeh3xcus4ongu7c00mgc,0,63.4,18.1,2022-10-30T15:37:33.205Z,2022-10-30T20:00:49Z,3885115779,464,,3884251275,56,Right,3884251277,286,,3885324339,178,,3884251317,211,,,,,,,,,,,eprihatu8znb0vq6kuaj38z1m,D. Strelec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582863,629,49,2,77,56,4raiad4l2j5lkfaz92pk4osb,1,36.2,64.5,2022-10-30T15:37:35.964Z,2022-10-30T20:00:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479582997,630,1,2,77,59,4raiad4l2j5lkfaz92pk4osb,1,37.4,77.9,2022-10-30T15:37:38.960Z,2022-10-30T20:01:01Z,3884252069,140,50.1,3884252073,212,13.4,3885325325,178,,3884252067,56,Left,3884252071,141,80.0,3884252075,213,0.1,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583005,631,4,2,78,2,4raiad4l2j5lkfaz92pk4osb,1,45.7,78.3,2022-10-30T15:37:41.472Z,2022-10-30T20:01:03Z,3884252119,152,,3884252123,286,,3884252333,233,637,3884252115,56,Back,3884252121,265,,3884252111,13,,,,,,,,6gab9bfl0kj0hy1z0u75pl42d,R. Saponara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583037,637,4,2,78,2,4klvxyeh3xcus4ongu7c00mgc,0,54.3,21.7,2022-10-30T15:37:41.473Z,2022-10-30T20:01:03Z,3884252281,56,Center,3884252285,265,,3884252279,13,,3884252453,233,631,3885325447,178,,3884252283,152,,3884252287,285,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583299,632,1,2,78,11,4raiad4l2j5lkfaz92pk4osb,1,44.3,82.8,2022-10-30T15:37:50.415Z,2022-10-30T20:01:10Z,3884253755,213,4.4,3885325689,178,,3884253751,141,73.5,3884253745,152,,3884253753,212,6.6,3884253749,140,42.6,3884253743,5,,3884253747,56,Back,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583345,633,1,2,78,13,4raiad4l2j5lkfaz92pk4osb,1,42.6,73.5,2022-10-30T15:37:52.272Z,2022-10-30T20:01:13Z,3884253949,212,38.6,3884253947,141,17.2,3884253937,56,Back,3884253953,1,,3884253931,155,,3884253951,213,4.8,3885325763,178,,3884253941,140,47.5,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479785853,1060,83,2,78,16,4klvxyeh3xcus4ongu7c00mgc,1,52.6,80.1,2022-10-30T15:37:55.180Z,2022-10-30T20:11:38Z,3885357367,399,430847,,,,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583365,634,50,2,78,16,4raiad4l2j5lkfaz92pk4osb,1,44.9,17.8,2022-10-30T15:37:56.079Z,2022-10-30T20:01:25Z,3884254343,233,638,3884254069,56,Back,3884254071,286,,,,,,,,,,,,,,,,,3jtsqwoi9w0dxxneld0mt5rs9,A. Terzić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583391,638,7,2,78,17,4klvxyeh3xcus4ongu7c00mgc,1,55.1,82.2,2022-10-30T15:37:56.202Z,2022-10-30T20:01:30Z,3884254225,285,,3884254299,233,634,3885326439,178,,3885118873,383,,3884254223,56,Left,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583403,639,49,2,78,19,4klvxyeh3xcus4ongu7c00mgc,1,62.6,71.2,2022-10-30T15:37:58.154Z,2022-10-30T20:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583543,640,1,2,78,22,4klvxyeh3xcus4ongu7c00mgc,0,77.9,52.7,2022-10-30T15:38:01.977Z,2022-10-30T20:01:40Z,3885326833,178,,3884255001,141,38.7,3884255005,213,5.4,3884254999,140,85.1,3884255003,212,12.2,3884254997,56,Center,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583533,635,49,2,78,23,4raiad4l2j5lkfaz92pk4osb,1,13.2,65.2,2022-10-30T15:38:02.868Z,2022-10-30T20:01:47Z,,,,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583737,636,1,2,78,26,4raiad4l2j5lkfaz92pk4osb,1,26.7,69.8,2022-10-30T15:38:05.887Z,2022-10-30T20:01:50Z,3885327313,178,,3884256013,141,80.0,3884256009,56,Back,3884256017,213,0.3,3884256015,212,24.2,3884256011,140,48.8,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583909,637,1,2,78,34,4raiad4l2j5lkfaz92pk4osb,1,57,83.9,2022-10-30T15:38:13.598Z,2022-10-30T20:01:55Z,3884256969,56,Center,3884256973,141,29.7,3884256979,1,,3884256977,213,4.7,3884256975,212,36.9,3884256971,140,55.3,3885327505,178,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583925,638,1,2,78,41,4raiad4l2j5lkfaz92pk4osb,0,75.8,29,2022-10-30T15:38:20.704Z,2022-10-30T20:01:59Z,3884257071,141,27.9,3885327641,178,,3884257075,213,6.1,3884257067,56,Center,3884257069,140,79.9,3884257073,212,4.4,,,,,,,3jtsqwoi9w0dxxneld0mt5rs9,A. Terzić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583947,641,8,2,78,41,4klvxyeh3xcus4ongu7c00mgc,1,21.9,76.3,2022-10-30T15:38:20.895Z,2022-10-30T20:02:05Z,3884257173,56,Back,3885120139,383,,3885327945,178,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583967,642,49,2,78,43,4klvxyeh3xcus4ongu7c00mgc,1,24,84.7,2022-10-30T15:38:22.795Z,2022-10-30T20:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584043,643,1,2,78,43,4klvxyeh3xcus4ongu7c00mgc,0,24.2,85.4,2022-10-30T15:38:22.817Z,2022-10-30T20:02:14Z,3884257641,140,41.6,3884257639,56,Back,3885328329,178,,3884257645,212,18.3,3884257647,213,0.0,3884257643,141,85.4,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479786901,1112,67,2,78,46,4raiad4l2j5lkfaz92pk4osb,1,54.9,16.2,2022-10-30T15:38:25.219Z,2022-10-30T21:31:46Z,3885362657,233,1067,,,,,,,,,,,,,,,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479786897,1067,67,2,78,46,4klvxyeh3xcus4ongu7c00mgc,0,45.1,83.8,2022-10-30T15:38:25.220Z,2022-10-30T20:13:30Z,3885362675,233,1112,,,,,,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584057,639,1,2,78,46,4raiad4l2j5lkfaz92pk4osb,0,57.4,17.8,2022-10-30T15:38:25.232Z,2022-10-30T21:31:47Z,3884257717,140,59.1,3884257719,141,16.9,3884257713,157,,3884257723,213,6.0,3884257715,56,Right,3884257721,212,1.9,3884257725,1,,3885328657,178,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584075,644,61,2,78,46,4klvxyeh3xcus4ongu7c00mgc,1,41.2,85.6,2022-10-30T15:38:25.269Z,2022-10-30T20:02:31Z,3885329185,178,,3884257835,56,Back,,,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584115,640,49,2,78,46,4raiad4l2j5lkfaz92pk4osb,1,69.9,19.2,2022-10-30T15:38:25.967Z,2022-10-30T20:02:39Z,,,,,,,,,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479787033,1116,43,2,78,49,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-30T15:38:28.371Z,2022-10-30T20:13:44Z,3885363425,144,82,3885363303,178,0,,,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584153,641,1,2,78,49,4raiad4l2j5lkfaz92pk4osb,1,72.1,24.4,2022-10-30T15:38:28.600Z,2022-10-30T20:02:43Z,3884258231,140,76.2,3884258235,212,5.8,3884258229,56,Center,3885329673,178,,3884258233,141,30.2,3884258237,213,0.7,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584169,642,1,2,78,50,4raiad4l2j5lkfaz92pk4osb,0,76.2,30.2,2022-10-30T15:38:29.320Z,2022-10-30T20:02:46Z,3884258327,140,74.6,3884258329,141,37.3,3884258333,213,1.9,3884258331,212,5.1,3884258325,56,Center,3885329759,178,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
