id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2469099393,510,43,2,51,21,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-08T17:11:21.293Z,2022-10-08T17:11:26Z,3828608961,144,50,3828608375,286,0,3828608373,56,Back,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469099473,511,4,2,51,22,bqbbqm98ud8obe45ds9ohgyrd,1,41.2,70.8,2022-10-08T17:11:21.742Z,2022-10-08T23:26:37Z,3828608791,265,,3828608789,152,,3828608787,56,Back,3828608793,286,,3828608837,233,437,3828608785,13,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469099479,437,4,2,51,22,9dntj5dioj5ex52yrgwzxrq9l,0,58.8,29.2,2022-10-08T17:11:21.743Z,2022-10-08T23:26:37Z,3828608821,152,,3828608875,233,511,3828608823,265,,3829850273,178,,3828608813,13,,3828608817,56,Center,3828608825,285,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100175,512,1,2,51,55,bqbbqm98ud8obe45ds9ohgyrd,1,37,76.1,2022-10-08T17:11:54.816Z,2022-10-08T23:26:45Z,3828612367,213,5.5,3828612363,141,68.0,3828612361,140,42.0,3829850505,178,,3828612355,5,,3828612359,56,Back,3828612365,212,7.6,3828612357,152,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100189,513,1,2,51,56,bqbbqm98ud8obe45ds9ohgyrd,1,41.6,68.4,2022-10-08T17:11:56.345Z,2022-10-08T23:26:49Z,3828612427,140,58.3,3828612429,141,68.6,3829850601,178,,3828612431,212,17.5,3828612425,56,Center,3828612433,213,0.0,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100261,514,1,2,51,58,bqbbqm98ud8obe45ds9ohgyrd,1,58.3,68.6,2022-10-08T17:11:58.040Z,2022-10-08T23:26:55Z,3828612853,56,Center,3828612857,141,49.3,3829850783,178,,3828612859,212,13.2,3828612855,140,57.3,3828612861,213,4.6,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100297,515,1,2,52,1,bqbbqm98ud8obe45ds9ohgyrd,0,66.9,41.2,2022-10-08T17:12:01.646Z,2022-10-08T23:26:59Z,3828613061,155,,3828613069,212,29.2,3828613067,141,56.4,3828613063,56,Center,3829850845,178,,3828613065,140,92.9,3828613071,213,0.4,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100321,438,52,2,52,4,9dntj5dioj5ex52yrgwzxrq9l,1,8.2,44.7,2022-10-08T17:12:03.697Z,2022-10-08T23:54:18Z,3829910839,388,,3829592073,378,,,,,,,,,,,,,,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100659,439,1,2,52,19,9dntj5dioj5ex52yrgwzxrq9l,1,15.1,47.7,2022-10-08T17:12:19.611Z,2022-10-08T23:27:08Z,3828614963,213,0.3,3828614955,56,Center,3828614961,212,54.8,3828614959,141,69.6,3828614965,1,,3828614953,199,,3828614957,140,65.3,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100681,440,44,2,52,23,9dntj5dioj5ex52yrgwzxrq9l,1,67.2,67.4,2022-10-08T17:12:22.830Z,2022-10-09T00:04:34Z,3828615105,233,516,3828615051,286,,3828615049,56,Center,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100673,516,44,2,52,23,bqbbqm98ud8obe45ds9ohgyrd,0,32.8,32.6,2022-10-08T17:12:22.831Z,2022-10-08T23:27:14Z,3828615029,285,,3828615139,233,440,3828615027,56,Back,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100685,441,1,2,52,23,9dntj5dioj5ex52yrgwzxrq9l,0,65.3,69.6,2022-10-08T17:12:22.898Z,2022-10-09T00:04:34Z,3828615059,168,,3828615071,212,8.6,3828615065,140,73.2,3828615057,3,,3828615061,56,Center,3828615075,213,6.0,3829851549,388,,3828615069,141,66.3,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469326033,1412,67,2,52,24,bqbbqm98ud8obe45ds9ohgyrd,1,26.9,32.9,2022-10-08T17:12:23.746Z,2022-10-09T00:04:34Z,3829911549,233,1139,,,,,,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469326029,1139,67,2,52,24,9dntj5dioj5ex52yrgwzxrq9l,0,73.1,67.1,2022-10-08T17:12:23.747Z,2022-10-08T23:54:59Z,3829911563,233,1412,,,,,,,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100719,517,1,2,52,24,bqbbqm98ud8obe45ds9ohgyrd,0,27.5,33.2,2022-10-08T17:12:23.971Z,2022-10-09T00:04:35Z,3828615261,140,34.2,3829851807,178,,3828615265,212,12.4,3828615269,1,,3828615263,141,48.2,3828615267,213,1.0,3828615257,157,,3828615259,56,Back,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100805,442,1,2,52,27,9dntj5dioj5ex52yrgwzxrq9l,1,71.4,51.6,2022-10-08T17:12:27.599Z,2022-10-08T23:27:37Z,3828615661,213,5.6,3828615655,140,79.1,3828618189,210,13,3828615657,141,41.2,3828615653,56,Center,3828615659,212,10.7,3829852037,178,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2469100813,443,13,2,52,30,9dntj5dioj5ex52yrgwzxrq9l,1,80.2,37.5,2022-10-08T17:12:30.063Z,2022-10-08T23:27:38Z,3828618203,215,,3828618207,231,49.3,3828618199,102,48.4,3828618193,29,,3828615687,56,Center,3828615683,22,,3828618191,74,,3828617253,20,,11o903vztwpnmvgrinn208qnd,Rafael Leão,3828618201,103,66.7,3829852211,178,,3828618205,230,3828615685,18,,3828618195,55,442,,,,,,,,,,,,,,,,98.2,,,,,,,,
2469100845,444,5,2,52,31,9dntj5dioj5ex52yrgwzxrq9l,0,101,48.8,2022-10-08T17:12:30.699Z,2022-10-08T23:27:41Z,3828615815,346,,3828615813,56,Center,3828615937,233,518,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469100831,518,5,2,52,31,bqbbqm98ud8obe45ds9ohgyrd,1,-1,51.2,2022-10-08T17:12:30.699Z,2022-10-08T23:27:41Z,3828615751,56,Back,3828615933,233,444,3828615753,346,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101291,519,1,2,52,49,bqbbqm98ud8obe45ds9ohgyrd,1,5.4,60.9,2022-10-08T17:12:49.460Z,2022-10-08T23:27:44Z,3828618121,140,2.9,3828618123,141,49.1,3828618127,213,4.4,3828618117,124,,3828618119,56,Back,3828618125,212,8.4,3828618979,189,,3828618131,237,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101351,520,1,2,52,52,bqbbqm98ud8obe45ds9ohgyrd,0,10.2,47.3,2022-10-08T17:12:52.151Z,2022-10-08T23:27:48Z,3828618473,140,61.8,3828618477,212,59.5,3829852603,178,,3828618481,1,,3828618471,56,Left,3828618479,213,0.4,3828618469,157,,3828618475,141,83.6,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101383,445,44,2,52,56,9dntj5dioj5ex52yrgwzxrq9l,1,38.6,15.4,2022-10-08T17:12:55.736Z,2022-10-09T00:04:35Z,3828618657,233,521,3828618653,285,,3828618651,56,Back,,,,,,,,,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101359,521,44,2,52,56,bqbbqm98ud8obe45ds9ohgyrd,0,61.4,84.6,2022-10-08T17:12:55.737Z,2022-10-08T23:27:54Z,3828618519,286,,3828618693,233,445,3828618517,56,Left,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101395,446,1,2,52,56,9dntj5dioj5ex52yrgwzxrq9l,0,38.9,14.5,2022-10-08T17:12:55.774Z,2022-10-09T00:04:35Z,3828618711,213,4.8,3829852981,388,,3828618707,141,0.0,3828618703,56,Back,3828618701,3,,3828618709,212,11.3,3828618705,140,40.2,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101401,447,5,2,52,57,9dntj5dioj5ex52yrgwzxrq9l,0,39.4,-2,2022-10-08T17:12:57.200Z,2022-10-08T23:28:03Z,3828618733,56,Back,3828618737,347,,3828619025,233,522,,,,,,,,,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101435,522,5,2,52,57,bqbbqm98ud8obe45ds9ohgyrd,1,60.6,102,2022-10-08T17:12:57.200Z,2022-10-08T23:28:03Z,3828618917,56,Left,3828619005,233,447,3828618919,347,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101537,523,1,2,53,2,bqbbqm98ud8obe45ds9ohgyrd,1,62,100,2022-10-08T17:13:02.401Z,2022-10-08T23:28:08Z,3828619491,107,,3828619499,212,8.7,3828619497,141,94.2,3828619493,56,Left,3828619501,213,3.7,3828619495,140,55.1,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101631,524,1,2,53,4,bqbbqm98ud8obe45ds9ohgyrd,1,54.9,93.8,2022-10-08T17:13:04.443Z,2022-10-08T23:28:13Z,3828620009,141,89.3,3828620013,213,3.2,3828620011,212,41.4,3828620007,140,15.6,3829853573,178,,3828620015,1,,3828620005,56,Back,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101691,525,1,2,53,9,bqbbqm98ud8obe45ds9ohgyrd,1,13.2,87.3,2022-10-08T17:13:09.292Z,2022-10-08T23:28:18Z,3828620321,140,9.8,3829853753,178,,3828620323,141,57.6,3828620327,213,4.5,3828620325,212,20.5,3828620319,56,Back,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101761,526,1,2,53,13,bqbbqm98ud8obe45ds9ohgyrd,1,14.8,55.2,2022-10-08T17:13:12.722Z,2022-10-08T23:28:23Z,3828620625,213,5.5,3828620619,140,26.8,3828620617,56,Back,3829853875,178,,3828620623,212,17.2,3828620621,141,38.0,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101885,527,1,2,53,15,bqbbqm98ud8obe45ds9ohgyrd,1,31.3,30.7,2022-10-08T17:13:15.223Z,2022-10-08T23:28:27Z,3828621151,213,5.0,3828621149,212,14.7,3828621147,141,9.9,3828621143,56,Back,3829854035,178,,3828621145,140,35.0,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469101971,528,1,2,53,19,bqbbqm98ud8obe45ds9ohgyrd,1,46.1,10.9,2022-10-08T17:13:19.552Z,2022-10-08T23:28:32Z,3828621491,212,13.0,3828621489,141,29.6,3829854201,178,,3828621487,140,48.7,3828621493,213,1.4,3828621485,56,Back,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469102057,529,1,2,53,21,bqbbqm98ud8obe45ds9ohgyrd,1,53.9,29.5,2022-10-08T17:13:21.453Z,2022-10-08T23:28:36Z,3828621907,56,Right,3828621911,141,13.4,3828621909,140,57.5,3828621913,212,11.6,3829854385,178,,3828621915,213,5.0,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469102069,530,1,2,53,23,bqbbqm98ud8obe45ds9ohgyrd,1,57.3,12.4,2022-10-08T17:13:22.702Z,2022-10-08T23:28:54Z,3828621985,213,0.3,3828621977,56,Right,3829854685,178,,3828621981,141,15.5,3828621983,212,7.9,3828621979,140,64.6,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469326315,1169,83,2,53,24,9dntj5dioj5ex52yrgwzxrq9l,1,36.3,85.9,2022-10-08T17:13:24.552Z,2022-10-08T23:56:43Z,3829913453,399,225479,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469102091,531,1,2,53,27,bqbbqm98ud8obe45ds9ohgyrd,0,60.8,17.2,2022-10-08T17:13:26.803Z,2022-10-08T23:29:00Z,3828622087,213,1.8,3828622079,56,Center,3828622083,141,58.2,3829855249,178,,3828622081,140,53.7,3828622085,212,28.9,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469253095,952,51,2,53,27,bqbbqm98ud8obe45ds9ohgyrd,1,61.8,15,2022-10-08T17:13:26.990Z,2022-10-08T23:29:07Z,3829476849,170,,,,,,,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469102103,448,49,2,53,28,9dntj5dioj5ex52yrgwzxrq9l,1,48.5,47.9,2022-10-08T17:13:28.403Z,2022-10-08T23:29:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469102159,449,3,2,53,30,9dntj5dioj5ex52yrgwzxrq9l,1,62.8,40.4,2022-10-08T17:13:30.003Z,2022-10-08T23:29:18Z,3828622445,233,532,3828622403,56,Center,3828622405,286,,3829855857,178,,3829594087,465,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469102131,532,45,2,53,30,bqbbqm98ud8obe45ds9ohgyrd,0,37.2,59.6,2022-10-08T17:13:30.003Z,2022-10-08T23:29:18Z,3828622489,233,449,3828622277,56,Back,3828622287,285,,,,,,,,,,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469102273,450,3,2,53,32,9dntj5dioj5ex52yrgwzxrq9l,1,73.2,36.1,2022-10-08T17:13:32.173Z,2022-10-08T23:29:24Z,3828622959,286,,3829594141,465,,3828623051,233,533,3828622957,56,Center,3829856171,178,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469102175,533,45,2,53,32,bqbbqm98ud8obe45ds9ohgyrd,0,26.8,63.9,2022-10-08T17:13:32.173Z,2022-10-08T23:29:25Z,3828622495,285,,3828622493,56,Back,3828623103,233,450,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469102283,451,16,2,53,36,9dntj5dioj5ex52yrgwzxrq9l,1,89.2,39.9,2022-10-08T17:13:35.753Z,2022-10-08T23:29:37Z,3829594383,395,6.8,3828632631,230,93.7,3828632635,300,,3828632627,458,,3828623019,56,Center,3828630085,17,,3828630101,374,2022-10-08 18:13:34.753,3828623023,254,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,3828630105,375,53:35.091,3828630081,20,,3828632629,136,3828632613,80,,3828632617,102,47.6,,3828634927,214,,3828632633,231,43.7,3829856717,178,3828632625,215,,3828630079,23,,,,3828632621,103,,16.5,3829594385,396,58.5
2469104351,452,17,2,54,48,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-08T17:14:48.411Z,2022-10-08T23:29:50Z,3828633499,31,,3828633501,38,,,,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469104983,534,18,2,55,40,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-08T17:15:40.464Z,2022-10-08T23:30:03Z,3828636997,59,5,3828637037,55,535,3828636993,42,,3828636995,44,Midfielder,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469104987,535,19,2,55,40,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-08T17:15:40.465Z,2022-10-08T23:30:04Z,3828650555,292,7,3828637023,59,32,3828637027,55,534,3828637021,145,4,3828637025,44,Midfielder,3828650557,293,4,3828637017,42,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105145,536,18,2,55,49,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-08T17:15:49.365Z,2022-10-08T23:30:13Z,3828637817,55,537,3828637749,44,Midfielder,3828637751,59,17,3828637747,42,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105153,537,19,2,55,49,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-08T17:15:49.366Z,2022-10-08T23:30:14Z,3828637789,44,Midfielder,3828637781,42,,3828637791,55,536,3828650369,293,5,3828650367,292,7,3828637787,59,20,3828637785,145,11,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469107265,570,40,2,55,53,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-08T17:15:53.548Z,2022-10-08T23:30:27Z,3828648645,59,"1, 6, 12, 20, 3, 19, 8, 32, 14, 9, 25, 15, 18, 23, 24, 30, 36, 44",3828648639,30,"6ofu6yc2qwp5ii9cerdq1tk9h, 8yv9xuzriaecvvssfm8dlmz85, 2raf0uw5y2kajde0v60l4g1qt, bjob8tftnxojnytcj7juo0ga2, d196vatyvq6ycn1q7d477d2i1, 3nnjep6bxxb6xwhanvqvjt39x, 288nn7pbq5ewriiyb9o7da86h, apdtqouzo9b02ozdxk8mx4zbp, 35r56n0i4sbdh7n5arbt7db6d, 3ua8gs8tzx1dkdi9z88kjk9nt, 2nddcty9qris2mmeldon0ogd1, cv46mxj5i98p4hgtbomxlxs7o, 3zqpvn7r1c779l9vwwh7yukfd, 8rlf5vjyddkcid5ysa3yo7hlh, bh3b7e2qzh41dltd6h2obpln9, erwh25hbq259kqdirfufnbcb8, 3o573dblmfc1o3wkkt2nva8k5, 418gw0hpjoy8dt0ywaxjgm5pm",3828648647,130,2,3828648649,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3828648651,194,3nnjep6bxxb6xwhanvqvjt39x,3828648641,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105405,538,1,2,56,0,bqbbqm98ud8obe45ds9ohgyrd,1,50.1,50.1,2022-10-08T17:16:00.620Z,2022-10-08T23:30:19Z,3828639155,279,G,3828639145,56,Back,3828650265,189,,3829858493,178,,3828639153,213,2.9,3828639147,140,36.5,3828639149,141,54.8,3828639151,212,14.6,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105423,539,1,2,56,2,bqbbqm98ud8obe45ds9ohgyrd,1,36.5,54.6,2022-10-08T17:16:02.135Z,2022-10-08T23:30:25Z,3828639213,56,Back,3828639221,213,0.9,3828639217,141,65.6,3828639215,140,42.6,3829858655,178,,3828639219,212,9.8,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105451,540,1,2,56,4,bqbbqm98ud8obe45ds9ohgyrd,1,42.6,65.6,2022-10-08T17:16:03.666Z,2022-10-08T23:30:31Z,3828639319,56,Back,3828639325,212,6.9,3828639321,140,38.6,3829858841,178,,3828639327,213,4.1,3828639323,141,57.5,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105525,541,1,2,56,6,bqbbqm98ud8obe45ds9ohgyrd,1,38.5,57.5,2022-10-08T17:16:06.386Z,2022-10-08T23:30:40Z,3829859193,178,,3828639651,56,Back,3828639659,213,5.1,3828639653,140,43.4,3828639657,212,14.4,3828639655,141,37.7,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105537,542,1,2,56,10,bqbbqm98ud8obe45ds9ohgyrd,1,49.9,31.9,2022-10-08T17:16:10.412Z,2022-10-08T23:30:46Z,3828639731,212,13.1,3828639725,56,Center,3829859431,178,,3828639733,213,5.9,3828639727,140,61.3,3828639729,141,24.2,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105567,543,1,2,56,12,bqbbqm98ud8obe45ds9ohgyrd,1,61,24.4,2022-10-08T17:16:11.738Z,2022-10-08T23:30:51Z,3828639867,141,5.8,3828639863,56,Right,3828639869,212,12.9,3828639871,213,4.9,3829859641,178,,3828639865,140,63.5,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105615,544,1,2,56,14,bqbbqm98ud8obe45ds9ohgyrd,1,63.3,5.3,2022-10-08T17:16:13.741Z,2022-10-08T23:30:57Z,3828640115,141,30.8,3828640117,212,17.9,3828640113,140,67.6,3828640111,56,Center,3829859931,178,,3828640119,213,1.3,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105651,545,1,2,56,15,bqbbqm98ud8obe45ds9ohgyrd,1,67.6,31.1,2022-10-08T17:16:15.418Z,2022-10-08T23:31:01Z,3828640307,213,0.2,3828640303,212,4.9,3828640301,141,32.8,3829860131,178,,3828640299,140,72.1,3828640297,56,Center,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105671,546,1,2,56,16,bqbbqm98ud8obe45ds9ohgyrd,0,72.1,32.8,2022-10-08T17:16:16.267Z,2022-10-08T23:31:08Z,3829860353,178,,3828640395,212,3.1,3829594865,168,,3828640397,213,5.9,3828640393,141,31.3,3828640389,56,Center,3828640391,140,74.9,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105643,453,49,2,56,17,9dntj5dioj5ex52yrgwzxrq9l,1,20.8,70.5,2022-10-08T17:16:17.108Z,2022-10-08T23:31:14Z,,,,,,,,,,,,,,,,,,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105673,454,1,2,56,17,9dntj5dioj5ex52yrgwzxrq9l,1,20.8,70.5,2022-10-08T17:16:17.182Z,2022-10-08T23:31:20Z,3828640409,212,12.1,3828640405,140,32.2,3829860753,178,,3828640403,56,Back,3828640411,213,0.1,3828640407,141,73.0,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469105717,455,1,2,56,18,9dntj5dioj5ex52yrgwzxrq9l,0,31.9,74.4,2022-10-08T17:16:18.601Z,2022-10-08T23:31:26Z,3828640633,141,100.0,3828640637,213,1.4,3829860961,178,,3828640631,140,35.6,3828640635,212,19.2,3828640629,56,Back,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
