id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/16/value,qualifier/11/value,assist
2451798827,664,1,2,71,47,bqbbqm98ud8obe45ds9ohgyrd,1,44.7,45.4,2022-08-27T18:00:40.809Z,2022-08-28T00:38:44Z,3736523547,56,Back,3738116353,178,,3736523555,141,12.0,3736523553,140,47.2,3736523557,212,22.9,3736523559,213,4.8,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451798877,665,1,2,71,50,bqbbqm98ud8obe45ds9ohgyrd,1,47.2,12,2022-08-27T18:00:43.152Z,2022-08-28T00:38:53Z,3736523843,212,11.2,3738117109,178,,3736523845,213,5.9,3736523837,56,Right,3736523839,140,57.0,3736523841,141,5.4,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451798901,666,1,2,71,53,bqbbqm98ud8obe45ds9ohgyrd,1,61.9,7.2,2022-08-27T18:00:46.222Z,2022-08-28T00:39:00Z,3736523937,213,1.2,3736523933,141,18.0,3736523935,212,8.0,3736523931,140,64.9,3738117697,178,,3736523929,56,Right,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451798939,667,1,2,71,54,bqbbqm98ud8obe45ds9ohgyrd,1,64.9,18,2022-08-27T18:00:47.584Z,2022-08-28T00:39:03Z,3738117943,178,,3736524081,212,11.3,3736524077,140,54.7,3736524079,141,12.6,3736524083,213,3.5,3736524075,56,Right,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451798991,668,1,2,71,57,bqbbqm98ud8obe45ds9ohgyrd,1,52.6,17.7,2022-08-27T18:00:50.814Z,2022-08-28T00:39:06Z,3736524385,141,50.1,3736524383,140,43.3,3736524387,212,24.1,3736524389,213,2.0,3738118259,178,,3736524381,56,Back,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799073,669,1,2,72,2,bqbbqm98ud8obe45ds9ohgyrd,1,46.1,47.4,2022-08-27T18:00:55.553Z,2022-08-28T00:39:10Z,3736524711,213,5.2,3738118507,178,,3736524707,141,20.9,3736524709,212,20.8,3736524705,140,56.0,3736524703,56,Right,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799125,670,1,2,72,6,bqbbqm98ud8obe45ds9ohgyrd,1,56,21.3,2022-08-27T18:00:59.424Z,2022-08-28T00:39:14Z,3736524941,56,Back,3736524949,213,2.0,3736524947,212,34.9,3738118841,178,,3736524943,140,42.4,3736524951,1,,3736524945,141,68.1,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799155,671,1,2,72,9,bqbbqm98ud8obe45ds9ohgyrd,1,42.4,68.1,2022-08-27T18:01:02.945Z,2022-08-28T00:39:20Z,3736525117,141,82.9,3736525119,212,14.0,3736525113,56,Left,3738119133,178,,3736525115,140,51.7,3736525121,213,0.8,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799193,672,1,2,72,11,bqbbqm98ud8obe45ds9ohgyrd,1,51.7,82.9,2022-08-27T18:01:04.578Z,2022-08-28T00:39:24Z,3736525331,56,Center,3736525339,213,4.8,3736525337,212,8.6,3738119423,178,,3736525333,140,52.8,3736525335,141,70.4,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452113211,1235,83,2,72,14,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.6,29,2022-08-27T18:01:07.290Z,2022-08-28T01:17:40Z,3738285547,399,171387,,,,,,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799213,673,1,2,72,14,bqbbqm98ud8obe45ds9ohgyrd,1,57.7,76.1,2022-08-27T18:01:07.704Z,2022-08-28T00:39:29Z,3738119829,178,,3736525511,141,86.9,3736525513,212,7.8,3736525515,213,1.2,3736525509,140,60.1,3736525507,56,Left,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799345,674,1,2,72,16,bqbbqm98ud8obe45ds9ohgyrd,1,59.3,86.5,2022-08-27T18:01:09.619Z,2022-08-28T00:39:33Z,3738120117,178,,3736526311,212,31.3,3736526305,56,Back,3736526313,213,4.3,3736526303,155,,3736526309,141,44.2,3736526307,140,47.6,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799365,675,1,2,72,24,bqbbqm98ud8obe45ds9ohgyrd,1,64.7,25.5,2022-08-27T18:01:17.946Z,2022-08-28T00:39:37Z,3736526395,141,15.5,3738120507,178,,3736526393,140,64.9,3736526397,212,6.8,3736526399,213,4.7,3736526391,56,Right,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799393,676,1,2,72,26,bqbbqm98ud8obe45ds9ohgyrd,1,64.9,15.5,2022-08-27T18:01:19.756Z,2022-08-28T00:39:42Z,3736526569,212,9.8,3736526573,213,5.2,3736526565,141,3.0,3736526563,140,69.6,3738120833,178,,3736526561,56,Right,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799451,677,1,2,72,29,bqbbqm98ud8obe45ds9ohgyrd,1,74.4,3.1,2022-08-27T18:01:22.479Z,2022-08-28T00:39:47Z,3736526875,56,Left,3736526899,345,,3736526881,212,58.4,3736526871,2,,3737777503,20,,3736526879,141,82.6,3736526877,140,95.5,3736526889,1,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,3738121279,178,,3736526873,155,,3737777501,224,,3736526883,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,
2451799475,678,1,2,72,34,bqbbqm98ud8obe45ds9ohgyrd,0,95.3,85.6,2022-08-27T18:01:27.301Z,2022-08-28T00:39:52Z,3738121635,178,,3736527011,213,4.4,3736527007,141,80.5,3736527009,212,3.6,3736527003,56,Left,3736527005,140,94.4,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799471,616,61,2,72,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.8,16.6,2022-08-27T18:01:27.570Z,2022-08-28T00:39:58Z,3738122059,178,,3738122057,21,,3736526981,56,Back,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799523,679,61,2,72,36,bqbbqm98ud8obe45ds9ohgyrd,0,96.4,71.4,2022-08-27T18:01:29.304Z,2022-08-28T00:40:13Z,3736527253,56,Center,3738123127,21,,3738123129,178,,,,,,,,,,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452114239,1253,67,2,72,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,3.4,26.6,2022-08-27T18:01:30.357Z,2022-08-28T02:15:57Z,3738290861,233,1528,,,,,,,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452114219,1528,67,2,72,37,bqbbqm98ud8obe45ds9ohgyrd,0,96.6,73.4,2022-08-27T18:01:30.358Z,2022-08-28T01:18:40Z,3738290903,233,1253,,,,,,,,,,,,,,,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452140803,1629,83,2,72,38,bqbbqm98ud8obe45ds9ohgyrd,1,95.3,75.8,2022-08-27T18:01:31.179Z,2022-08-28T01:55:38Z,3738427559,399,171435,,,,,,,,,,,,,,,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452114285,1255,43,2,72,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-08-27T18:01:31.584Z,2022-08-28T01:18:49Z,3738291097,178,0,3738291545,144,82,,,,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799547,617,61,2,72,38,2tk2l9sgktwc9jhzqdd4mpdtb,0,4.1,14.5,2022-08-27T18:01:31.600Z,2022-08-28T00:40:32Z,3736527371,56,Back,3738124363,178,,,,,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799595,680,1,2,72,40,bqbbqm98ud8obe45ds9ohgyrd,1,94.2,88.8,2022-08-27T18:01:33.687Z,2022-08-28T00:40:40Z,3736527657,56,Left,3736527661,140,89.6,3736527665,141,91.9,3738125035,178,,3736527667,212,5.3,3736527669,213,2.7,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799617,681,1,2,72,42,bqbbqm98ud8obe45ds9ohgyrd,1,87.2,92.4,2022-08-27T18:01:35.386Z,2022-08-28T00:40:49Z,3736527785,141,76.4,3736527783,140,75.1,3736527789,213,3.8,3736527787,212,16.7,3738125757,178,,3736527781,56,Center,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799635,682,1,2,72,45,bqbbqm98ud8obe45ds9ohgyrd,1,74.8,78.1,2022-08-27T18:01:38.086Z,2022-08-28T00:40:54Z,3736527885,140,79.5,3736527883,56,Center,3736527889,212,5.4,3736527887,141,74.9,3736527891,213,5.9,3738126151,178,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799691,683,1,2,72,45,bqbbqm98ud8obe45ds9ohgyrd,1,79.5,74.9,2022-08-27T18:01:38.985Z,2022-08-28T00:40:57Z,3738126423,178,,3736528141,140,74.6,3736528143,141,63.5,3736528139,56,Center,3736528145,212,9.3,3736528147,213,4.1,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799711,684,1,2,72,48,bqbbqm98ud8obe45ds9ohgyrd,0,74.6,63.5,2022-08-27T18:01:41.110Z,2022-08-28T00:41:00Z,3736528241,140,84.7,3738126663,178,,3736528247,213,0.7,3736528243,141,75.5,3736528245,212,13.4,3736528239,56,Center,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799743,618,1,2,72,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,16.8,21.1,2022-08-27T18:01:42.318Z,2022-08-28T00:41:05Z,3738127035,178,,3736528441,213,5.3,3736528439,212,10.5,3736528437,141,8.3,3736528435,140,22.4,3736528433,56,Back,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799753,619,49,2,72,51,2tk2l9sgktwc9jhzqdd4mpdtb,1,22.4,8.3,2022-08-27T18:01:44.328Z,2022-08-28T00:41:14Z,,,,,,,,,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799783,620,1,2,72,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,22.9,7.9,2022-08-27T18:01:45.355Z,2022-08-28T00:41:19Z,3736528627,212,8.3,3736528629,213,6.3,3736528623,140,30.8,3736528625,141,7.6,3736528621,56,Back,3738128063,178,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799795,621,3,2,72,53,2tk2l9sgktwc9jhzqdd4mpdtb,0,35.4,6.5,2022-08-27T18:01:46.556Z,2022-08-28T00:41:28Z,3736528943,233,685,3737779879,465,,3738128719,178,,3736528681,56,Back,3736528941,286,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799827,685,7,2,72,53,bqbbqm98ud8obe45ds9ohgyrd,0,64.6,93.5,2022-08-27T18:01:46.775Z,2022-08-28T00:41:33Z,3736528869,285,,3736528901,233,621,3736528865,56,Left,3738129141,178,,3737780071,385,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799811,622,61,2,72,54,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.9,7.1,2022-08-27T18:01:47.056Z,2022-08-28T00:41:45Z,3738130209,21,,3736528757,56,Back,3738130211,178,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799865,686,49,2,72,55,bqbbqm98ud8obe45ds9ohgyrd,1,63.7,90.6,2022-08-27T18:01:48.647Z,2022-08-28T00:41:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799929,687,1,2,72,55,bqbbqm98ud8obe45ds9ohgyrd,1,63.7,90.6,2022-08-27T18:01:48.748Z,2022-08-28T00:41:57Z,3738131095,178,,3736529273,213,4.8,3736529267,140,64.5,3736529269,141,72.0,3736529265,56,Center,3736529271,212,12.7,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451799951,688,1,2,72,59,bqbbqm98ud8obe45ds9ohgyrd,1,67.4,74.8,2022-08-27T18:01:52.059Z,2022-08-28T00:42:00Z,3736529391,56,Left,3736529399,213,0.8,3736529397,212,15.1,3736529393,140,77.5,3738131331,178,,3736529395,141,90.6,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451800011,689,1,2,73,2,bqbbqm98ud8obe45ds9ohgyrd,0,79.8,91.9,2022-08-27T18:01:55.145Z,2022-08-28T00:42:07Z,3736529707,1,,3736529693,2,,3736529699,140,88.6,3736529697,56,Center,3736529703,212,33.1,3737780655,72,,3736529695,155,,3736529705,213,5.0,555z9bynvux7oruirg67r8i51,F. Kostić,3738131867,178,,3736529701,141,45.1,3737780653,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451800109,623,4,2,73,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.5,56.7,2022-08-27T18:01:56.496Z,2022-08-28T00:42:17Z,3736530191,152,,3736530187,295,,3736530189,56,Back,3736530463,233,690,3736530185,13,,3736530193,285,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451800153,690,4,2,73,3,bqbbqm98ud8obe45ds9ohgyrd,0,88.5,43.3,2022-08-27T18:01:56.497Z,2022-08-28T00:42:16Z,3738132473,178,,3736530421,295,,3736530423,56,Center,3736530425,152,,3736530419,13,,3736530493,233,623,3736530427,286,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451800871,624,1,2,73,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,7.9,51.2,2022-08-27T18:02:36.514Z,2022-08-28T00:42:23Z,3736533993,56,Back,3736533997,141,31.6,3736533999,212,18.1,3736534001,213,5.5,3738133129,178,,3736534913,189,,3736533987,5,,3736533991,152,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,3736533995,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451800907,625,1,2,73,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,19.5,31.6,2022-08-27T18:02:39.124Z,2022-08-28T00:42:24Z,3738133267,178,,3736534219,140,29.8,3736534225,213,5.3,3736534217,56,Back,3736534223,212,21.1,3736534221,141,5.0,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451800927,626,1,2,73,49,2tk2l9sgktwc9jhzqdd4mpdtb,0,31.1,4.1,2022-08-27T18:02:42.579Z,2022-08-28T00:42:32Z,3736534295,140,56.1,3736534293,56,Right,3736534301,213,0.0,3738134015,178,,3736534297,141,5.5,3736534299,212,26.3,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451800911,691,49,2,73,51,bqbbqm98ud8obe45ds9ohgyrd,1,38.9,91.2,2022-08-27T18:02:44.111Z,2022-08-28T00:42:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801019,692,1,2,73,52,bqbbqm98ud8obe45ds9ohgyrd,1,40,91.8,2022-08-27T18:02:45.554Z,2022-08-28T00:42:43Z,3738134915,178,,3736534891,213,4.0,3736534889,212,11.7,3736534887,141,79.1,3736534883,56,Back,3736534885,140,32.5,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801069,693,1,2,74,0,bqbbqm98ud8obe45ds9ohgyrd,0,41.8,65.1,2022-08-27T18:02:53.242Z,2022-08-28T00:42:48Z,3736535203,212,21.8,3738135361,178,,3736535205,213,6.0,3736535201,141,57.6,3736535199,140,62.0,3736535197,56,Center,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801083,627,49,2,74,2,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.9,46.6,2022-08-27T18:02:55.593Z,2022-08-28T00:42:56Z,,,,,,,,,,,,,,,,,,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801105,628,1,2,74,2,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.9,46.6,2022-08-27T18:02:55.671Z,2022-08-28T00:43:04Z,3738136637,178,,3736535399,140,30.9,3736535397,56,Back,3736535403,212,8.7,3736535405,213,4.1,3736535401,141,36.4,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801153,629,1,2,74,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.1,33.7,2022-08-27T18:02:57.986Z,2022-08-28T00:43:07Z,3736535671,212,10.6,3736535673,213,6.2,3736535669,141,31.7,3736535667,140,40.1,3738136867,178,,3736535665,56,Back,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801197,630,1,2,74,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,45.2,23.6,2022-08-27T18:03:01.468Z,2022-08-28T00:43:13Z,3738137327,178,,3736535979,141,6.5,3736535989,213,5.8,3736535983,212,23.8,3736535975,140,65.0,3736535971,56,Right,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801225,631,1,2,74,12,2tk2l9sgktwc9jhzqdd4mpdtb,0,69.6,14.5,2022-08-27T18:03:05.832Z,2022-08-28T00:43:17Z,3736536151,140,69.6,3736536157,212,19.4,3736536159,213,1.6,3736536147,56,Center,3736536153,141,43.1,3738137697,178,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801233,694,8,2,74,14,bqbbqm98ud8obe45ds9ohgyrd,1,30.8,66,2022-08-27T18:03:07.104Z,2022-08-28T00:43:30Z,3736536179,56,Back,3737785253,385,,3738138635,389,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801251,695,49,2,74,14,bqbbqm98ud8obe45ds9ohgyrd,1,31.5,69.3,2022-08-27T18:03:07.975Z,2022-08-28T00:43:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801285,696,1,2,74,15,bqbbqm98ud8obe45ds9ohgyrd,1,33.5,70.5,2022-08-27T18:03:08.833Z,2022-08-28T00:43:40Z,3736536491,213,1.0,3736536487,141,74.9,3736536489,212,3.7,3736536483,56,Back,3738139409,178,,3736536485,140,35.5,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801339,697,1,2,74,17,bqbbqm98ud8obe45ds9ohgyrd,1,35,75.2,2022-08-27T18:03:10.503Z,2022-08-28T00:43:43Z,3736536671,140,31.5,3736536673,141,60.5,3736536669,56,Back,3738139631,178,,3736536675,212,10.7,3736536677,213,4.4,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801369,698,1,2,74,19,bqbbqm98ud8obe45ds9ohgyrd,1,32.5,59.1,2022-08-27T18:03:12.599Z,2022-08-28T00:43:48Z,3736536813,141,43.0,3736536815,212,27.0,3736536809,56,Center,3736536817,213,5.9,3736536811,140,56.0,3738140127,178,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801425,699,1,2,74,22,bqbbqm98ud8obe45ds9ohgyrd,0,62.3,40.6,2022-08-27T18:03:15.277Z,2022-08-28T00:43:53Z,3736537135,212,29.4,3738140443,178,,3736537137,213,6.2,3736537127,140,90.1,3736537131,141,35.5,3736537123,56,Center,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801441,632,49,2,74,24,2tk2l9sgktwc9jhzqdd4mpdtb,1,6.9,75.8,2022-08-27T18:03:17.705Z,2022-08-28T00:44:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801489,633,1,2,74,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,6.6,78.2,2022-08-27T18:03:19.475Z,2022-08-28T00:44:07Z,3736537489,140,23.5,3736537487,56,Back,3736537491,141,81.3,3736537495,213,0.1,3736537493,212,17.9,3738141517,178,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801499,634,1,2,74,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,24.8,82.1,2022-08-27T18:03:22.352Z,2022-08-28T00:44:11Z,3738141775,178,,3736537595,213,1.1,3736537593,212,11.5,3736537587,56,Back,3736537589,140,29.8,3736537591,141,97.1,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801569,635,1,2,74,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,29.8,96.8,2022-08-27T18:03:24.224Z,2022-08-28T00:44:15Z,3736538029,140,26.0,3736538027,56,Back,3736538031,141,72.0,3738142001,178,,3736538035,213,4.5,3736538033,212,17.3,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801631,636,1,2,74,35,2tk2l9sgktwc9jhzqdd4mpdtb,1,27.6,60.6,2022-08-27T18:03:28.213Z,2022-08-28T00:44:27Z,3736538341,56,Back,3738142881,178,,3736538343,140,26.4,3736538345,141,33.8,3736538349,213,4.6,3736538347,212,18.3,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801661,637,1,2,74,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,26.5,29.3,2022-08-27T18:03:31.444Z,2022-08-28T00:44:30Z,3736538521,212,9.8,3736538515,56,Back,3736538523,213,4.3,3738143033,178,,3736538519,141,16.1,3736538517,140,22.7,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
