id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2449574555,602,5,2,76,45,ap6blbxhq9elm62vw6tutzlwg,1,-1,49.3,2022-08-21T20:22:23.757Z,2022-08-22T05:20:37Z,3724745111,233,678,3724745061,346,,3724745059,56,Back,,,,,,,,,,,,,,,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449574561,678,5,2,76,45,ej5er0oyngdw138yuumwqbyqt,0,101,50.7,2022-08-21T20:22:23.757Z,2022-08-22T05:20:37Z,3724745083,346,,3724745081,56,Center,3724745155,233,602,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449574991,603,1,2,77,11,ap6blbxhq9elm62vw6tutzlwg,1,4.6,51.9,2022-08-21T20:22:49.494Z,2022-08-22T05:20:41Z,3724747449,124,,3724747451,155,,3724747473,1,,3724747461,141,86.0,3724747457,140,53.1,3724747469,213,0.4,3724747465,212,56.0,3724750561,74,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,3724747453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575009,604,1,2,77,15,ap6blbxhq9elm62vw6tutzlwg,1,53.1,86,2022-08-21T20:22:53.598Z,2022-08-22T05:20:54Z,3724747579,141,87.2,3724747575,140,43.8,3724747583,213,3.1,3724747589,156,,3724747581,212,9.8,3725708729,388,,3724747571,56,Back,3725708731,21,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575035,605,1,2,77,16,ap6blbxhq9elm62vw6tutzlwg,1,43.8,87.2,2022-08-21T20:22:55.200Z,2022-08-22T05:21:03Z,3724747731,140,44.5,3724747727,56,Back,3724747735,141,77.8,3725708837,178,,3724747739,212,6.4,3724747743,213,4.8,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575053,606,1,2,77,17,ap6blbxhq9elm62vw6tutzlwg,1,44.5,77.8,2022-08-21T20:22:56.118Z,2022-08-22T05:21:13Z,3725708981,178,,3724747843,140,45.4,3724747839,155,,3724747849,213,1.4,3724747845,141,88.7,3724747847,212,7.5,3724747841,56,Back,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575057,607,1,2,77,19,ap6blbxhq9elm62vw6tutzlwg,0,45.4,88.7,2022-08-21T20:22:57.562Z,2022-08-22T05:21:41Z,3724747875,140,37.9,3724747873,56,Back,3724747879,212,10.5,3725709317,178,,3724747877,141,78.4,3724747881,213,3.9,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575073,679,61,2,77,19,ej5er0oyngdw138yuumwqbyqt,0,57.3,17.5,2022-08-21T20:22:57.996Z,2022-08-22T05:21:53Z,3725709453,178,,3724750025,56,Right,3725709451,21,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575105,608,4,2,77,20,ap6blbxhq9elm62vw6tutzlwg,1,42.6,78.6,2022-08-21T20:22:59.314Z,2022-08-22T05:22:00Z,3724748107,265,,3724748101,13,,3724748109,286,,3724748103,56,Back,3724748263,233,680,3724748105,152,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575121,680,4,2,77,20,ej5er0oyngdw138yuumwqbyqt,0,57.4,21.4,2022-08-21T20:22:59.315Z,2022-08-22T05:21:59Z,3724748267,233,608,3724748221,152,,3724748213,13,,3725709549,178,,3724748225,285,,3724748223,265,,3724748217,56,Center,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575311,681,17,2,77,24,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-08-21T20:23:03.140Z,2022-08-22T05:22:11Z,3724749267,33,,3724749271,245,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575855,609,27,2,78,6,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T20:23:44.718Z,2022-08-22T05:22:15Z,3724752573,53,bsi12817nc1ul082qn48d4rft,3724752659,233,682,3724752571,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449575767,682,27,2,78,6,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-08-21T20:23:44.718Z,2022-08-22T05:22:15Z,3724752627,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576629,610,28,2,79,15,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T20:24:53.957Z,2022-08-22T05:22:21Z,3724757261,55,609,3724831951,233,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576777,683,28,2,79,15,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-08-21T20:24:53.957Z,2022-08-22T05:22:21Z,3724758171,55,682,3724831899,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576745,611,1,2,79,26,ap6blbxhq9elm62vw6tutzlwg,1,43.3,76.3,2022-08-21T20:25:04.847Z,2022-08-22T05:22:27Z,3724757971,152,,3724757981,212,8.6,3724757969,5,,3724757977,141,66.0,3724757975,140,48.0,3725709891,178,,3724757985,213,5.3,3724757973,56,Back,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576759,612,1,2,79,27,ap6blbxhq9elm62vw6tutzlwg,1,48,66,2022-08-21T20:25:05.590Z,2022-08-22T05:22:36Z,3724758065,212,9.2,3724758059,140,40.3,3724758067,213,2.6,3724758061,141,72.4,3725710023,178,,3724758057,56,Back,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576787,613,1,2,79,28,ap6blbxhq9elm62vw6tutzlwg,1,40.3,72.4,2022-08-21T20:25:06.948Z,2022-08-22T05:22:41Z,3724758217,141,45.6,3724758215,140,38.5,3724758221,213,4.6,3724758219,212,18.3,3724758213,56,Back,3725710103,178,,,,,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576833,614,1,2,79,31,ap6blbxhq9elm62vw6tutzlwg,1,38.5,45.6,2022-08-21T20:25:09.539Z,2022-08-22T05:22:46Z,3725710169,178,,3724758457,140,54.2,3724758461,212,27.5,3724758459,141,13.3,3724758455,56,Right,3724758463,213,5.4,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576857,615,1,2,79,34,ap6blbxhq9elm62vw6tutzlwg,1,54.6,13.1,2022-08-21T20:25:12.692Z,2022-08-22T05:22:52Z,3724758599,140,62.8,3725710213,178,,3724758601,141,4.2,3724758603,212,10.5,3724758597,56,Right,3724758605,213,5.7,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576897,616,1,2,79,36,ap6blbxhq9elm62vw6tutzlwg,1,58.8,6.1,2022-08-21T20:25:14.850Z,2022-08-22T05:22:59Z,3724758823,56,Back,3724758829,212,18.3,3724758831,213,3.2,3724758825,140,41.4,3724758827,141,4.6,3725710317,178,,,,,,,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576973,617,1,2,79,38,ap6blbxhq9elm62vw6tutzlwg,1,41.4,4.6,2022-08-21T20:25:17.308Z,2022-08-22T05:23:03Z,3724759237,141,32.0,3724759241,213,2.6,3725710361,178,,3724759233,56,Back,3724759243,1,,3724759239,212,34.6,3724759235,140,13.6,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576989,618,1,2,79,42,ap6blbxhq9elm62vw6tutzlwg,1,13.6,32,2022-08-21T20:25:20.574Z,2022-08-22T05:23:07Z,3724759315,56,Center,3725710409,178,,3724759321,212,42.6,3724759319,141,23.6,3724759313,155,,3724759325,1,,3724759323,213,6.1,3724759317,140,53.8,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449576997,619,44,2,79,45,ap6blbxhq9elm62vw6tutzlwg,1,56.8,24.3,2022-08-21T20:25:24.404Z,2022-08-22T05:55:42Z,3724759363,56,Center,3724759365,286,,3724759465,233,684,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577001,684,44,2,79,45,ej5er0oyngdw138yuumwqbyqt,0,43.2,75.7,2022-08-21T20:25:24.405Z,2022-08-22T05:23:12Z,3724759489,233,619,3724759385,285,,3724759383,56,Back,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577007,620,1,2,79,46,ap6blbxhq9elm62vw6tutzlwg,0,53.8,23.6,2022-08-21T20:25:24.510Z,2022-08-22T05:55:42Z,3724759411,212,1.0,3724759405,56,Center,3724759403,3,,3724759409,141,24.9,3725710609,388,,3724759407,140,54.2,3724759413,213,1.1,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577013,685,61,2,79,46,ej5er0oyngdw138yuumwqbyqt,1,39.9,76.1,2022-08-21T20:25:24.573Z,2022-08-22T05:23:36Z,3725710771,15,,3724759439,56,Back,3725710773,178,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577023,686,49,2,79,48,ej5er0oyngdw138yuumwqbyqt,1,34.3,91.4,2022-08-21T20:25:26.579Z,2022-08-22T05:23:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577031,687,61,2,79,48,ej5er0oyngdw138yuumwqbyqt,0,34.7,95,2022-08-21T20:25:26.878Z,2022-08-22T05:23:52Z,3724759525,56,Back,3725710953,21,,3725710955,178,,,,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577085,621,5,2,79,50,ap6blbxhq9elm62vw6tutzlwg,1,62.4,-1.4,2022-08-21T20:25:28.821Z,2022-08-22T05:23:53Z,3724759815,56,Right,3724759817,347,,3724759889,233,688,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577043,688,5,2,79,50,ej5er0oyngdw138yuumwqbyqt,0,37.6,101.4,2022-08-21T20:25:28.821Z,2022-08-22T05:23:54Z,3724759581,56,Back,3724759899,233,621,3724759583,347,,,,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577211,622,1,2,79,58,ap6blbxhq9elm62vw6tutzlwg,1,60.4,0,2022-08-21T20:25:36.510Z,2022-08-22T05:24:04Z,3724760481,141,3.4,3724760477,56,Right,3724760475,107,,3724760483,212,7.8,3724760485,213,2.6,3724760479,140,53.9,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577291,623,1,2,80,1,ap6blbxhq9elm62vw6tutzlwg,1,53.8,5.4,2022-08-21T20:25:39.620Z,2022-08-22T05:24:08Z,3724760885,140,46.2,3724760883,56,Back,3724760889,212,28.6,3725711159,178,,3724760891,213,1.9,3724760887,141,45.8,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577323,624,1,2,80,8,ap6blbxhq9elm62vw6tutzlwg,1,58.1,63.6,2022-08-21T20:25:47.085Z,2022-08-22T05:24:42Z,3724761107,141,25.9,3725711571,178,,3724761111,213,4.8,3724761105,140,60.0,3724761103,56,Center,3724761109,212,25.7,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577345,625,1,2,80,12,ap6blbxhq9elm62vw6tutzlwg,1,64.3,18.2,2022-08-21T20:25:50.925Z,2022-08-22T05:24:42Z,3724761235,212,10.7,3724761233,141,5.2,3725711583,178,,3724761229,56,Right,3724761231,140,70.0,3724761237,213,5.3,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577365,626,1,2,80,14,ap6blbxhq9elm62vw6tutzlwg,1,70,5.2,2022-08-21T20:25:52.957Z,2022-08-22T05:24:43Z,3724761337,212,15.6,3724761339,213,1.2,3724761333,140,75.1,3725711605,178,,3724761331,56,Center,3724761335,141,26.8,,,,,,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577439,627,1,2,80,15,ap6blbxhq9elm62vw6tutzlwg,1,75.1,26.8,2022-08-21T20:25:53.772Z,2022-08-22T05:25:17Z,3724761751,56,Right,3724761749,155,,3724761757,212,16.8,3724761755,141,12.5,3725711673,178,,3724761759,213,5.7,3724761753,140,88.1,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577449,628,1,2,80,22,ap6blbxhq9elm62vw6tutzlwg,0,98,3,2022-08-21T20:26:00.551Z,2022-08-22T05:25:24Z,3724761827,140,90.7,3724761833,213,2.0,3725712031,178,,3724761829,141,27.1,3724761831,212,18.1,3724761825,56,Center,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577459,689,49,2,80,23,ej5er0oyngdw138yuumwqbyqt,1,9.4,71.1,2022-08-21T20:26:01.614Z,2022-08-22T05:25:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577485,690,1,2,80,24,ej5er0oyngdw138yuumwqbyqt,1,11.4,68.9,2022-08-21T20:26:02.998Z,2022-08-22T05:25:34Z,3724762053,140,36.7,3724762059,213,0.4,3725712139,178,,3724762055,141,84.6,3724762057,212,28.6,3724762051,56,Back,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577493,691,61,2,80,25,ej5er0oyngdw138yuumwqbyqt,0,36.7,84.6,2022-08-21T20:26:04.336Z,2022-08-22T05:25:43Z,3724762089,56,Back,3725712259,178,,,,,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577515,629,4,2,80,27,ap6blbxhq9elm62vw6tutzlwg,1,70.2,24.3,2022-08-21T20:26:06.124Z,2022-08-22T05:25:46Z,3724762235,56,Center,3724762239,265,,3724762233,13,,3724762475,233,692,3724762241,286,,3724762237,152,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577545,692,4,2,80,27,ej5er0oyngdw138yuumwqbyqt,0,29.8,75.7,2022-08-21T20:26:06.125Z,2022-08-22T05:25:46Z,3724762427,152,,3724762425,56,Back,3724762487,233,629,3724762431,285,,3724762423,13,,3724762429,265,,3725712307,178,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577861,630,18,2,80,57,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T20:26:36.178Z,2022-08-22T05:25:56Z,3724764351,59,18,3724764349,44,Midfielder,3724764423,55,631,3724764347,42,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449577867,631,19,2,80,57,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T20:26:36.179Z,2022-08-22T05:25:56Z,3724764397,59,4,3724764391,42,,3724822263,293,3,3724822261,292,5,3724764399,44,Midfielder,3724764401,55,630,3724764395,145,11,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578085,632,1,2,81,12,ap6blbxhq9elm62vw6tutzlwg,0,73.9,21.4,2022-08-21T20:26:50.897Z,2022-08-22T05:26:02Z,3724765561,56,Center,3725461553,72,,3725712533,178,,3724765567,212,28.2,3724765557,155,,3725461551,223,,3724765555,5,,3724765563,140,89.4,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,3724765569,213,1.0,3724765559,152,,3724765565,141,55.2,3724765553,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578079,693,44,2,81,13,ej5er0oyngdw138yuumwqbyqt,1,10.6,44.7,2022-08-21T20:26:52.246Z,2022-08-22T05:55:42Z,3724765523,56,Back,3724765639,233,633,3724765525,285,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578097,633,44,2,81,13,ap6blbxhq9elm62vw6tutzlwg,0,89.4,55.3,2022-08-21T20:26:52.247Z,2022-08-22T05:26:07Z,3724765619,56,Center,3724765651,233,693,3724765621,286,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578107,694,12,2,81,13,ej5er0oyngdw138yuumwqbyqt,1,10.6,44.6,2022-08-21T20:26:52.364Z,2022-08-22T05:55:43Z,3724765685,141,10.3,3725712669,388,,3724765683,140,4.5,3724765689,213,4.4,3724765681,56,Back,3724765733,15,,3724765687,212,24.2,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578119,695,49,2,81,17,ej5er0oyngdw138yuumwqbyqt,1,7,13.1,2022-08-21T20:26:55.804Z,2022-08-22T05:26:20Z,,,,,,,,,,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578181,696,1,2,81,19,ej5er0oyngdw138yuumwqbyqt,0,7.6,13.9,2022-08-21T20:26:57.648Z,2022-08-22T05:26:25Z,3724766091,141,47.6,3724766083,56,Center,3724766097,213,0.3,3724766079,155,,3724766095,212,68.0,3724766087,140,68.6,3725712783,178,,3724766099,1,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578201,634,59,2,81,22,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T20:27:01.193Z,2022-08-22T05:26:31Z,3724766201,56,Back,,,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578231,635,1,2,81,22,ap6blbxhq9elm62vw6tutzlwg,1,31.1,53.7,2022-08-21T20:27:01.461Z,2022-08-22T05:26:35Z,3724766375,140,37.6,3724766379,212,19.0,3724766373,56,Back,3724766371,3,,3724766377,141,27.6,3724766381,213,5.1,3725712919,178,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578239,636,49,2,81,26,ap6blbxhq9elm62vw6tutzlwg,1,37.6,27.6,2022-08-21T20:27:04.966Z,2022-08-22T05:26:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578253,637,1,2,81,26,ap6blbxhq9elm62vw6tutzlwg,0,37.6,27.6,2022-08-21T20:27:05.037Z,2022-08-22T05:26:45Z,3724766471,157,,3724766475,140,60.3,3725713033,178,,3724766483,1,,3724766481,213,0.3,3724766479,212,25.3,3724766477,141,40.1,3724766473,56,Center,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578269,697,49,2,81,27,ej5er0oyngdw138yuumwqbyqt,1,36.4,62.7,2022-08-21T20:27:06.407Z,2022-08-22T05:26:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578283,698,1,2,81,29,ej5er0oyngdw138yuumwqbyqt,1,37.6,64.7,2022-08-21T20:27:08.171Z,2022-08-22T05:26:57Z,3724766645,141,83.3,3724766643,140,41.4,3724766649,213,1.3,3725713193,178,,3724766641,56,Back,3724766647,212,13.3,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578311,699,1,2,81,31,ej5er0oyngdw138yuumwqbyqt,1,41.4,83.3,2022-08-21T20:27:10.437Z,2022-08-22T05:27:06Z,3725713285,178,,3724766821,56,Back,3724766827,212,11.1,3724766825,141,85.2,3724766823,140,30.9,3724766829,213,3.0,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578331,700,1,2,81,34,ej5er0oyngdw138yuumwqbyqt,0,31.2,88.8,2022-08-21T20:27:13.365Z,2022-08-22T05:27:11Z,3725713387,178,,3724766955,140,58.6,3724766963,213,6.1,3724766953,56,Left,3724766959,212,29.4,3724766951,155,,3724766957,141,79.8,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578363,639,49,2,81,36,ap6blbxhq9elm62vw6tutzlwg,1,40.1,14.7,2022-08-21T20:27:14.783Z,2022-08-22T05:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578345,638,43,2,81,37,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T20:27:15.909Z,2022-08-21T20:27:21Z,3724767379,144,49,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578373,640,1,2,81,37,ap6blbxhq9elm62vw6tutzlwg,1,40.1,14.7,2022-08-21T20:27:16.048Z,2022-08-22T05:27:25Z,3724767195,141,11.5,3724767193,140,37.8,3724767199,213,3.9,3725713749,178,,3724767197,212,3.3,3724767185,56,Back,,,,,,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578395,641,1,2,81,38,ap6blbxhq9elm62vw6tutzlwg,0,37.8,11.5,2022-08-21T20:27:16.564Z,2022-08-22T05:27:30Z,3724767295,140,69.3,3724767293,56,Center,3724767299,212,44.6,3724767301,213,0.7,3725713849,178,,3724767303,1,,3724767291,157,,3724767297,141,55.4,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449578431,701,1,2,81,41,ej5er0oyngdw138yuumwqbyqt,0,25.3,36.4,2022-08-21T20:27:19.532Z,2022-08-22T05:27:36Z,3725713975,178,,3724767539,213,1.0,3724767533,140,34.2,3724767527,3,,3724767535,141,58.1,3724767537,212,17.5,3724767529,56,Back,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
