id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2534035841,440,28,2,49,21,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-04-15T19:51:17.289Z,2023-04-16T01:23:30Z,4192578451,233,438,4192451669,55,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534035911,439,1,2,49,33,3vo5mpj7catp66nrwwqiuhuup,1,7.7,42.5,2023-04-15T19:51:28.881Z,2023-04-16T01:23:33Z,4192464207,152,,4192464013,1,,4192451999,213,1.1,4192451995,141,83.5,4193463777,178,,4192451997,212,32.1,4192464205,5,,4192451991,56,Back,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,4192464325,189,,4192451993,140,,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,
2534035937,440,1,2,49,37,3vo5mpj7catp66nrwwqiuhuup,1,28.3,81.5,2023-04-15T19:51:32.923Z,2023-04-16T01:23:44Z,4192452131,141,63.7,4193464715,178,,4192452129,140,28.6,4192452133,212,12.1,4192452127,56,Back,4192452135,213,4.7,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534035961,441,1,2,49,41,3vo5mpj7catp66nrwwqiuhuup,1,28.6,63.7,2023-04-15T19:51:36.819Z,2023-04-16T01:23:47Z,4193464903,178,,4192452235,141,84.8,4192452239,213,1.5,4192452237,212,14.4,4192452233,140,29.5,4192452231,56,Back,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534035967,442,61,2,49,43,3vo5mpj7catp66nrwwqiuhuup,1,29.7,84.2,2023-04-15T19:51:39.284Z,2023-04-16T01:48:14Z,4192452269,56,Back,4193465361,178,,4192452301,238,,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036007,441,5,2,49,44,67z1gqyiuzpmmb15q5fy7ntc4,1,64,-1.9,2023-04-15T19:51:40.227Z,2023-04-16T01:24:14Z,4192452509,347,,4192452537,233,443,4192452507,56,Right,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036009,443,5,2,49,44,3vo5mpj7catp66nrwwqiuhuup,0,36,101.9,2023-04-15T19:51:40.227Z,2023-04-16T01:24:14Z,4192452523,347,,4192452599,233,441,4192452521,56,Back,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036197,444,18,2,50,2,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-15T19:51:57.977Z,2023-04-16T01:24:28Z,4192453595,44,Defender,4192453653,55,445,4192453593,41,,4192453597,59,6,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036203,445,19,2,50,2,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-15T19:51:57.978Z,2023-04-16T01:24:29Z,4192453627,292,4,4192453623,145,5,4192453629,293,3,4192453625,59,15,4192453631,44,Defender,4192453619,41,,4192453633,55,444,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036339,442,1,2,50,14,67z1gqyiuzpmmb15q5fy7ntc4,1,57.4,0,2023-04-15T19:52:09.837Z,2023-04-16T01:24:29Z,4192454381,107,,4192454383,56,Right,4192454391,213,1.7,4192454387,141,18.6,4192454389,212,13.7,4192454385,140,56.0,4192458497,189,,4192454577,238,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037149,455,61,2,50,17,67z1gqyiuzpmmb15q5fy7ntc4,1,52.7,19.7,2023-04-15T19:52:13.209Z,2023-04-16T01:24:29Z,4192459181,189,,4192460793,238,,4192458813,56,Right,4193467885,178,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036321,446,49,2,50,19,3vo5mpj7catp66nrwwqiuhuup,1,27.5,80.6,2023-04-15T19:52:15.309Z,2023-04-16T01:24:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036331,447,1,2,50,20,3vo5mpj7catp66nrwwqiuhuup,1,26.7,80.6,2023-04-15T19:52:16.366Z,2023-04-16T01:24:44Z,4192454335,212,7.6,4192454331,140,26.8,4192454329,56,Back,4193468879,178,,4192454333,141,69.4,4192454337,213,4.7,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036345,448,1,2,50,24,3vo5mpj7catp66nrwwqiuhuup,1,33,76.4,2023-04-15T19:52:19.669Z,2023-04-16T01:24:46Z,4192454439,140,38.2,4192454445,213,1.1,4193469161,178,,4192454441,141,93.6,4192454437,56,Back,4192454443,212,12.9,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036369,449,1,2,50,27,3vo5mpj7catp66nrwwqiuhuup,1,38.5,94.5,2023-04-15T19:52:23.166Z,2023-04-16T01:24:49Z,4192454599,140,28.8,4192454605,213,3.6,4193469279,178,,4192454603,212,11.6,4192454601,141,86.2,4192454597,56,Back,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036393,450,1,2,50,30,3vo5mpj7catp66nrwwqiuhuup,1,31,83.5,2023-04-15T19:52:26.238Z,2023-04-16T01:24:52Z,4192454727,56,Back,4193469513,178,,4192454735,213,5.2,4192454733,212,10.7,4192454731,141,69.3,4192454729,140,35.4,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036425,451,1,2,50,31,3vo5mpj7catp66nrwwqiuhuup,1,42.9,78.2,2023-04-15T19:52:27.039Z,2023-04-16T01:24:54Z,4192454933,213,0.6,4192454931,212,17.9,4192454929,141,93.6,4192454925,56,Left,4192454927,140,56.7,4193469681,178,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036437,452,1,2,50,34,3vo5mpj7catp66nrwwqiuhuup,1,56.9,93.3,2023-04-15T19:52:29.642Z,2023-04-16T01:24:57Z,4192455009,213,3.3,4192455005,141,90.0,4192455007,212,14.6,4192455001,56,Back,4193469821,178,,4192455003,140,43.2,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036471,453,1,2,50,37,3vo5mpj7catp66nrwwqiuhuup,1,43.2,90,2023-04-15T19:52:32.519Z,2023-04-16T01:25:09Z,4193470557,178,,4192455197,140,29.1,4192455205,213,3.8,4192455201,212,19.3,4192455195,56,Back,4192455199,141,71.8,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036479,454,1,2,50,41,3vo5mpj7catp66nrwwqiuhuup,0,34.2,70.6,2023-04-15T19:52:36.800Z,2023-04-16T01:25:11Z,4192455245,155,,4192455249,140,45.1,4193470713,178,,4192455255,213,5.2,4192455253,212,25.1,4192455251,141,37.7,4192455247,56,Back,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036539,443,1,2,50,42,67z1gqyiuzpmmb15q5fy7ntc4,0,61.1,59,2023-04-15T19:52:37.623Z,2023-04-16T01:25:16Z,4192455561,141,48.2,4193470993,178,,4192455557,56,Center,4192455563,212,8.7,4192455565,213,5.3,4192455555,3,,4192455559,140,65.6,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036535,455,61,2,50,44,3vo5mpj7catp66nrwwqiuhuup,0,34.4,45.1,2023-04-15T19:52:39.507Z,2023-04-16T01:25:18Z,4193471183,178,,4192455547,56,Back,,,,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036553,444,49,2,50,45,67z1gqyiuzpmmb15q5fy7ntc4,1,66.4,45.7,2023-04-15T19:52:40.876Z,2023-04-16T01:25:25Z,,,,,,,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036575,445,1,2,50,45,67z1gqyiuzpmmb15q5fy7ntc4,1,71.4,36.1,2023-04-15T19:52:41.158Z,2023-04-16T01:25:40Z,4192456657,210,15,4192455717,141,21.0,4192455721,213,5.2,4192455713,56,Right,4192455719,212,11.9,4193472583,178,,4192455715,140,77.2,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036581,446,15,2,50,50,67z1gqyiuzpmmb15q5fy7ntc4,1,85.8,31,2023-04-15T19:52:45.755Z,2023-04-16T01:25:40Z,4192456457,82,,4192455753,56,Center,4192456453,20,,4192456685,215,,4192456673,78,,4192456479,233,456,4192456677,55,445,4192455751,63,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,4193472847,178,,4192456681,102,4192456691,230,100,,50.1,4192455749,22,,4192456683,103,19,4192456675,29,4192456687,146,88.0,4192456693,231,48.0,4192456689,147,,,,,33.9,,,,
2534036593,456,10,2,50,50,3vo5mpj7catp66nrwwqiuhuup,1,12.8,60.9,2023-04-15T19:52:45.887Z,2023-04-16T01:25:45Z,4193473107,178,,4192456501,233,446,4192455815,56,Back,4192455813,94,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036635,447,1,2,50,53,67z1gqyiuzpmmb15q5fy7ntc4,1,71.5,19.4,2023-04-15T19:52:49.338Z,2023-04-16T01:25:48Z,4192456027,140,72.5,4193473241,178,,4192456033,213,1.5,4192456031,212,9.3,4192456029,141,33.0,4192456025,56,Center,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036645,448,1,2,50,55,67z1gqyiuzpmmb15q5fy7ntc4,1,75,22.7,2023-04-15T19:52:50.798Z,2023-04-16T01:25:51Z,4192456097,140,76.2,4193473423,178,,4192456095,56,Right,4192456099,141,11.9,4192456101,212,7.5,4192456103,213,4.9,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036677,449,1,2,50,56,67z1gqyiuzpmmb15q5fy7ntc4,1,77.3,11.1,2023-04-15T19:52:52.125Z,2023-04-16T01:25:54Z,4192456289,56,Right,4193473555,178,,4192456295,212,10.2,4192456297,213,6.0,4192456291,140,86.7,4192456293,141,7.1,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036681,450,50,2,51,0,67z1gqyiuzpmmb15q5fy7ntc4,1,86.6,7.8,2023-04-15T19:52:55.897Z,2023-04-16T01:26:00Z,4192456421,233,457,4192456315,286,,4192456313,56,Right,,,,,,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036695,457,7,2,51,0,3vo5mpj7catp66nrwwqiuhuup,1,13.4,92.2,2023-04-15T19:52:56.269Z,2023-04-16T01:26:04Z,4192456387,233,450,4192456375,56,Back,4193147969,385,,4193474173,178,,4192456377,285,,4192456373,167,,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036699,451,5,2,51,1,67z1gqyiuzpmmb15q5fy7ntc4,1,88.3,-1.6,2023-04-15T19:52:57.210Z,2023-04-16T01:26:05Z,4192456385,347,,4192456413,233,458,4192456383,56,Right,,,,,,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036697,458,5,2,51,1,3vo5mpj7catp66nrwwqiuhuup,0,11.7,101.6,2023-04-15T19:52:57.210Z,2023-04-16T01:26:05Z,4192456381,347,,4192456379,56,Back,4192456475,233,451,,,,,,,,,,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036843,452,1,2,51,18,67z1gqyiuzpmmb15q5fy7ntc4,1,88.5,0,2023-04-15T19:53:13.584Z,2023-04-16T01:26:10Z,4192457225,56,Right,4192457229,141,17.4,4192457231,212,13.1,4192457233,213,1.4,4192457227,140,90.4,4192457223,107,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036849,453,44,2,51,19,67z1gqyiuzpmmb15q5fy7ntc4,1,90.2,17.8,2023-04-15T19:53:14.646Z,2023-04-16T03:59:17Z,4192457257,286,,4192457255,56,Right,4192457335,233,459,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036845,459,44,2,51,19,3vo5mpj7catp66nrwwqiuhuup,0,9.8,82.2,2023-04-15T19:53:14.647Z,2023-04-16T02:15:17Z,4192457239,285,,4192457357,233,453,4192457237,56,Back,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036857,454,1,2,51,19,67z1gqyiuzpmmb15q5fy7ntc4,0,90.1,19.1,2023-04-15T19:53:14.660Z,2023-04-16T03:59:17Z,4192457281,56,Center,4192457279,168,,4192457283,140,94.1,4192457287,212,11.7,4192457285,141,35.2,4192457289,213,1.2,4193475013,178,,4192457277,3,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036879,460,52,2,51,21,3vo5mpj7catp66nrwwqiuhuup,1,6,60.6,2023-04-15T19:53:17.063Z,2023-04-16T01:26:22Z,4193149091,377,,4193475225,178,,,,,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036959,462,1,2,51,26,3vo5mpj7catp66nrwwqiuhuup,1,12.4,53.4,2023-04-15T19:53:21.536Z,2023-04-16T01:26:27Z,4192457855,140,15.5,4192457859,212,3.3,4193475631,178,,4192457861,213,6.3,4192457857,141,53.3,4192457851,123,,4192457853,56,Back,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036909,461,43,2,51,27,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-15T19:53:22.747Z,2023-04-15T19:53:30Z,4192458121,144,80,,,,,,,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036975,463,1,2,51,28,3vo5mpj7catp66nrwwqiuhuup,1,15.3,56,2023-04-15T19:53:23.538Z,2023-04-16T01:26:30Z,4192457967,56,Back,4193475817,178,,4192457975,213,1.1,4192457973,212,12.5,4192457969,140,20.2,4192457971,141,72.7,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534036985,464,1,2,51,30,3vo5mpj7catp66nrwwqiuhuup,1,20.2,72.4,2023-04-15T19:53:25.867Z,2023-04-16T01:26:34Z,4192458023,56,Back,4193476105,178,,4192458027,141,71.2,4192458029,212,10.3,4192458025,140,30.0,4192458031,213,6.2,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037033,465,1,2,51,32,3vo5mpj7catp66nrwwqiuhuup,1,29.6,71.2,2023-04-15T19:53:27.594Z,2023-04-16T01:26:37Z,4192458277,140,28.8,4193476273,178,,4192458273,56,Back,4192458281,212,15.7,4192458279,141,94.2,4192458283,213,1.6,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037051,466,1,2,51,35,3vo5mpj7catp66nrwwqiuhuup,1,29.9,88.7,2023-04-15T19:53:30.919Z,2023-04-16T01:26:40Z,4192458355,212,18.8,4193476497,178,,4192458349,56,Back,4192458351,140,31.9,4192458353,141,61.2,4192458357,213,4.8,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037063,467,1,2,51,37,3vo5mpj7catp66nrwwqiuhuup,1,31.9,61.2,2023-04-15T19:53:32.639Z,2023-04-16T01:26:43Z,4192458401,56,Back,4192458403,140,29.7,4192458407,212,13.5,4192458409,213,1.7,4192458405,141,80.8,4193476683,178,,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037115,468,1,2,51,39,3vo5mpj7catp66nrwwqiuhuup,1,29.7,80.8,2023-04-15T19:53:34.585Z,2023-04-16T01:26:45Z,4192458627,140,39.4,4192458631,212,14.1,4192458629,141,95.1,4192458625,56,Back,4192458633,213,0.8,4193476803,178,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037187,469,1,2,51,43,3vo5mpj7catp66nrwwqiuhuup,1,42.5,96.2,2023-04-15T19:53:38.585Z,2023-04-16T01:26:47Z,4192459025,141,82.4,4192459029,213,3.8,4193477101,178,,4192459021,56,Back,4192459023,140,31.2,4192459027,212,15.1,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037221,470,1,2,51,49,3vo5mpj7catp66nrwwqiuhuup,1,31.1,74.8,2023-04-15T19:53:44.640Z,2023-04-16T01:26:50Z,4192459157,212,21.2,4192459151,56,Back,4192459153,140,15.4,4192459159,213,3.8,4192459155,141,55.1,4193477337,178,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037227,471,1,2,51,53,3vo5mpj7catp66nrwwqiuhuup,1,18,54.6,2023-04-15T19:53:48.595Z,2023-04-16T01:26:52Z,4192459189,56,Back,4192459195,212,12.3,4193477431,178,,4192459197,213,0.8,4192459191,140,26.2,4192459193,141,67.5,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037289,472,1,2,51,54,3vo5mpj7catp66nrwwqiuhuup,1,28.4,67.6,2023-04-15T19:53:50.334Z,2023-04-16T01:26:56Z,4193477699,178,,4192459585,140,37.1,4192459589,212,18.3,4192459583,56,Back,4192459587,141,90.9,4192459591,213,1.0,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037325,473,1,2,52,1,3vo5mpj7catp66nrwwqiuhuup,1,43.5,85,2023-04-15T19:53:56.503Z,2023-04-16T01:26:59Z,4192459791,141,67.2,4192459793,212,12.6,4192459787,56,Back,4193477791,178,,4192459795,213,4.4,4192459789,140,40.1,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037339,474,1,2,52,3,3vo5mpj7catp66nrwwqiuhuup,1,39.2,61.5,2023-04-15T19:53:58.560Z,2023-04-16T01:27:01Z,4192459865,141,32.8,4192459869,213,5.3,4192459867,212,23.6,4192459861,56,Center,4193477941,178,,4192459863,140,51.9,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037375,456,45,2,52,4,67z1gqyiuzpmmb15q5fy7ntc4,0,46.2,64.7,2023-04-15T19:53:59.958Z,2023-04-16T01:53:45Z,4192460145,233,475,4192460047,285,,4192460045,56,Back,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037387,475,3,2,52,4,3vo5mpj7catp66nrwwqiuhuup,1,53.8,35.3,2023-04-15T19:53:59.958Z,2023-04-16T01:53:45Z,4192460095,286,,4193478409,178,,4192460111,233,456,4192460093,56,Center,4193150823,465,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037411,457,43,2,52,8,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-04-15T19:54:04.108Z,2023-04-15T19:54:45Z,4192462011,144,45,4192460209,56,Back,4192460211,285,0,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037429,476,43,2,52,8,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-15T19:54:04.108Z,2023-04-15T19:54:29Z,4192460315,286,0,4192461021,233,457,4192460313,56,Center,4192461183,144,3,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037445,477,1,2,52,9,3vo5mpj7catp66nrwwqiuhuup,0,73.8,61.8,2023-04-15T19:54:04.930Z,2023-04-16T01:27:12Z,4193152119,141,80.8,4192460387,56,Left,4193478659,389,,4193152121,212,31.4,4193152123,213,0.4,4193152117,140,100.0,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037433,458,5,2,52,13,67z1gqyiuzpmmb15q5fy7ntc4,1,-0.6,22,2023-04-15T19:54:09.156Z,2023-04-16T01:27:17Z,4192460451,233,478,4192460327,346,,4192460325,56,Back,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037455,478,5,2,52,13,3vo5mpj7catp66nrwwqiuhuup,0,100.6,78,2023-04-15T19:54:09.156Z,2023-04-16T01:27:16Z,4192460425,56,Center,4192460427,346,,4192460475,233,458,,,,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037617,459,1,2,52,33,67z1gqyiuzpmmb15q5fy7ntc4,0,4.4,45.2,2023-04-15T19:54:29.112Z,2023-04-16T01:27:18Z,4192461307,213,0.2,4192461303,212,36.3,4192461311,1,,4192461299,140,38.3,4193152797,189,,4192461313,74,,4192461295,124,,4192461301,141,56.0,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,4192461297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037633,479,1,2,52,35,3vo5mpj7catp66nrwwqiuhuup,0,62.2,43.6,2023-04-15T19:54:30.821Z,2023-04-16T01:27:23Z,4192461397,56,Center,4193479345,388,,4192461405,213,5.5,4192461403,212,10.6,4192461401,141,32.4,4192461399,140,69.2,4192461395,3,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037651,460,1,2,52,36,67z1gqyiuzpmmb15q5fy7ntc4,1,29.4,60.9,2023-04-15T19:54:32.231Z,2023-04-16T01:27:28Z,4192461499,212,6.6,4192461495,140,29.5,4193479527,178,,4192461493,56,Back,4192461501,213,4.7,4192461497,141,51.2,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037683,461,1,2,52,37,67z1gqyiuzpmmb15q5fy7ntc4,1,29.5,51.2,2023-04-15T19:54:33.094Z,2023-04-16T01:27:30Z,4192461667,140,36.3,4193479743,178,,4192461663,155,,4192461671,212,10.5,4192461665,56,Back,4192461669,141,62.6,4192461673,213,0.8,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037687,462,44,2,52,38,67z1gqyiuzpmmb15q5fy7ntc4,1,36.9,68,2023-04-15T19:54:34.337Z,2023-04-16T03:59:17Z,4192461689,56,Back,4192461691,285,,4192461693,233,480,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534037675,480,44,2,52,38,3vo5mpj7catp66nrwwqiuhuup,0,63.1,32,2023-04-15T19:54:34.338Z,2023-04-16T01:27:36Z,4192461723,233,462,4192461631,286,,4192461629,56,Center,,,,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
