id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2475712963,605,1,2,66,38,67z1gqyiuzpmmb15q5fy7ntc4,1,60.7,78.8,2022-10-22T17:23:38.185Z,2022-10-22T21:46:01Z,3863706471,213,2.1,3863706463,56,Left,3863706465,140,58.1,3863706467,141,86.1,3864741975,178,,3863706469,212,5.7,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475712971,606,3,2,66,41,67z1gqyiuzpmmb15q5fy7ntc4,0,64.5,67.2,2022-10-22T17:23:40.844Z,2022-10-22T21:46:06Z,3864471119,465,,3864742087,178,,3863706503,56,Center,3863706505,286,,3863706671,233,614,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475712973,614,7,2,66,41,9dntj5dioj5ex52yrgwzxrq9l,0,35.5,32.8,2022-10-22T17:23:41.005Z,2022-10-22T21:46:10Z,3864742149,178,,3863706519,56,Back,3863706611,233,606,3863706521,285,,3864471415,385,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475712983,607,43,2,66,43,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T17:23:42.547Z,2022-10-22T17:23:47Z,3863707053,144,61,3863706555,56,Center,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907053,1112,43,2,66,43,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T17:23:43.124Z,2022-10-22T22:06:12Z,3864763319,233,1086,3864763713,144,67,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907125,1117,67,2,66,43,67z1gqyiuzpmmb15q5fy7ntc4,1,64.7,54.1,2022-10-22T17:23:43.124Z,2022-10-22T22:53:19Z,3864763835,233,1092,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907051,1086,43,2,66,43,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-22T17:23:43.125Z,2022-10-22T22:06:12Z,3864763323,233,1112,3864763717,144,67,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907123,1092,67,2,66,43,9dntj5dioj5ex52yrgwzxrq9l,0,35.3,45.9,2022-10-22T17:23:43.125Z,2022-10-22T22:06:19Z,3864763839,233,1117,,,,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713041,608,1,2,66,43,67z1gqyiuzpmmb15q5fy7ntc4,0,63.4,53.8,2022-10-22T17:23:43.149Z,2022-10-22T22:53:20Z,3863706875,140,68.0,3864742263,178,,3863706873,56,Right,3863706877,141,0.0,3863706879,212,38.0,3863706881,213,4.8,3863706883,1,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713051,609,5,2,66,47,67z1gqyiuzpmmb15q5fy7ntc4,0,67.4,-1.7,2022-10-22T17:23:46.885Z,2022-10-22T21:46:30Z,3863707153,233,615,3863706929,56,Right,3863706931,347,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713091,615,5,2,66,47,9dntj5dioj5ex52yrgwzxrq9l,1,32.6,101.7,2022-10-22T17:23:46.885Z,2022-10-22T21:46:30Z,3863707121,56,Back,3863707123,347,,3863707137,233,609,,,,,,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713419,616,1,2,67,13,9dntj5dioj5ex52yrgwzxrq9l,1,28.7,100,2022-10-22T17:24:12.550Z,2022-10-22T21:46:35Z,3863709129,213,6.0,3863709127,212,13.9,3863709119,107,,3863709123,140,41.3,3863709125,141,95.0,3863709121,56,Back,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713433,617,61,2,67,13,9dntj5dioj5ex52yrgwzxrq9l,0,41.3,95,2022-10-22T17:24:12.575Z,2022-10-22T21:46:44Z,3864742789,178,,3863709189,56,Back,,,,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713483,610,1,2,67,14,67z1gqyiuzpmmb15q5fy7ntc4,1,65.4,7.3,2022-10-22T17:24:13.458Z,2022-10-22T21:46:53Z,3863709451,141,14.6,3864742973,178,,3863709445,155,,3863709455,213,2.6,3863709453,212,9.0,3863709447,56,Right,3863709449,140,58.3,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713503,611,1,2,67,15,67z1gqyiuzpmmb15q5fy7ntc4,1,58.3,14.6,2022-10-22T17:24:14.523Z,2022-10-22T21:46:58Z,3863709561,56,Center,3864743061,178,,3863709563,140,64.9,3863709565,141,22.9,3863709569,213,0.7,3863709567,212,8.9,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713511,612,49,2,67,15,67z1gqyiuzpmmb15q5fy7ntc4,1,64.7,25.4,2022-10-22T17:24:15.299Z,2022-10-22T21:47:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713579,613,1,2,67,16,67z1gqyiuzpmmb15q5fy7ntc4,1,64.7,29.1,2022-10-22T17:24:16.249Z,2022-10-22T21:47:08Z,3863709989,212,14.0,3863709987,141,49.7,3863709991,213,1.6,3864743255,178,,3863709983,56,Center,3863709985,140,63.7,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713625,614,1,2,67,22,67z1gqyiuzpmmb15q5fy7ntc4,1,71.7,62.8,2022-10-22T17:24:22.273Z,2022-10-22T21:47:13Z,3863710251,212,10.7,3864743325,178,,3863710247,140,65.4,3863710249,141,75.1,3863710245,56,Center,3863710253,213,2.2,,,,,,,98x5xrku2jffo0in2u2htazca,W. Bondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713639,615,1,2,67,23,67z1gqyiuzpmmb15q5fy7ntc4,1,64.9,74.1,2022-10-22T17:24:23.264Z,2022-10-22T21:47:29Z,3863710309,56,Center,3863710317,212,8.4,3864743385,178,,3863710319,213,3.5,3863710313,140,57.5,3863710315,141,69.5,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713677,616,1,2,67,25,67z1gqyiuzpmmb15q5fy7ntc4,1,57.5,69.5,2022-10-22T17:24:24.840Z,2022-10-22T21:47:34Z,3864743601,178,,3863710519,141,62.1,3863710527,213,5.2,3863710513,56,Center,3863710515,140,59.9,3863710523,212,5.6,,,,,,,chjjcy789cuwlsik2ibmubtyi,A. Carboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713705,617,1,2,67,29,67z1gqyiuzpmmb15q5fy7ntc4,1,66.6,74.8,2022-10-22T17:24:29.222Z,2022-10-22T21:47:37Z,3863710683,213,1.4,3864743669,178,,3863710681,212,8.6,3863710679,141,87.3,3863710677,140,67.9,3863710675,56,Left,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713753,618,1,2,67,31,67z1gqyiuzpmmb15q5fy7ntc4,1,65.2,86.6,2022-10-22T17:24:30.900Z,2022-10-22T21:47:40Z,3864743725,178,,3863710971,141,74.9,3863710969,140,46.1,3863710975,213,3.5,3863710967,56,Back,3863710973,212,21.6,,,,,,,98x5xrku2jffo0in2u2htazca,W. Bondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713845,619,1,2,67,34,67z1gqyiuzpmmb15q5fy7ntc4,1,45,76.6,2022-10-22T17:24:34.160Z,2022-10-22T21:47:44Z,3864743813,178,,3863711485,213,0.6,3863711483,212,14.8,3863711479,140,57.0,3863711481,141,88.1,3863711477,56,Left,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713857,620,1,2,67,39,67z1gqyiuzpmmb15q5fy7ntc4,1,68.5,81,2022-10-22T17:24:38.539Z,2022-10-22T21:47:47Z,3863711565,213,5.4,3863711563,212,23.9,3863711561,141,54.5,3864743877,178,,3863711557,56,Center,3863711559,140,83.4,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713891,621,1,2,67,40,67z1gqyiuzpmmb15q5fy7ntc4,0,83.4,54.5,2022-10-22T17:24:39.935Z,2022-10-22T21:47:51Z,3863711725,213,0.7,3863711715,56,Center,3863711719,141,64.0,3863711717,140,91.4,3864743969,178,,3863711721,212,10.6,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714051,618,12,2,67,41,9dntj5dioj5ex52yrgwzxrq9l,1,11.7,39.2,2022-10-22T17:24:40.747Z,2022-10-22T21:47:54Z,3863712601,213,0.3,3863712597,212,27.3,3864744023,178,,3863712595,141,52.4,3863712593,140,36.3,3863712591,56,Back,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475713991,622,61,2,67,46,67z1gqyiuzpmmb15q5fy7ntc4,1,67.8,50.1,2022-10-22T17:24:46.149Z,2022-10-22T21:48:17Z,3864744223,389,,3863712259,56,Center,,,,,,,,,,,,,,,,,,,98x5xrku2jffo0in2u2htazca,W. Bondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714067,623,1,2,67,47,67z1gqyiuzpmmb15q5fy7ntc4,1,69,51.3,2022-10-22T17:24:47.046Z,2022-10-22T21:48:21Z,3863712735,56,Right,3863712741,141,11.9,3864744487,178,,3863712739,140,58.1,3863712745,212,29.1,3863712749,213,4.3,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714125,624,1,2,67,51,67z1gqyiuzpmmb15q5fy7ntc4,1,59.7,8.5,2022-10-22T17:24:51.012Z,2022-10-22T21:48:30Z,3863713151,140,66.4,3863713149,56,Right,3864744593,178,,3863713159,213,5.8,3863713157,212,7.8,3863713155,141,3.7,,,,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714183,625,1,2,67,56,67z1gqyiuzpmmb15q5fy7ntc4,1,71.3,14.6,2022-10-22T17:24:56.009Z,2022-10-22T21:48:35Z,3863713515,141,6.8,3863713523,213,5.1,3863713519,212,5.7,3864744687,178,,3863713511,140,73.3,3863713507,56,Right,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907883,1162,83,2,67,58,9dntj5dioj5ex52yrgwzxrq9l,1,26.7,96.5,2022-10-22T17:24:57.730Z,2022-10-22T22:09:36Z,3864768229,399,432105,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714233,626,1,2,68,1,67z1gqyiuzpmmb15q5fy7ntc4,1,60.6,7.5,2022-10-22T17:25:00.966Z,2022-10-22T21:48:38Z,3863713787,212,8.9,3863713789,213,1.8,3863713783,140,58.6,3863713785,141,20.2,3864744733,178,,3863713781,56,Right,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714261,627,1,2,68,5,67z1gqyiuzpmmb15q5fy7ntc4,1,56.8,17.8,2022-10-22T17:25:04.622Z,2022-10-22T21:48:45Z,3864744859,178,,3863713981,56,Back,3863713985,141,49.4,3863713983,140,46.7,3863713987,212,24.0,3863713989,213,2.0,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714263,628,3,2,68,7,67z1gqyiuzpmmb15q5fy7ntc4,0,46.4,48,2022-10-22T17:25:06.715Z,2022-10-22T21:48:51Z,3863713999,286,,3863713997,56,Back,3863714239,233,619,3864744949,178,,3864492451,465,,,,,,,,,,,chjjcy789cuwlsik2ibmubtyi,A. Carboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714293,619,7,2,68,7,9dntj5dioj5ex52yrgwzxrq9l,0,53.6,52,2022-10-22T17:25:06.892Z,2022-10-22T21:48:56Z,3863714217,233,628,3864492673,385,,3863714161,56,Center,3864745011,178,,3863714163,285,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714271,629,61,2,68,7,67z1gqyiuzpmmb15q5fy7ntc4,1,46.7,49.4,2022-10-22T17:25:06.943Z,2022-10-22T21:49:02Z,3863714031,56,Back,3864745139,178,,,,,,,,,,,,,,,,,,,,chjjcy789cuwlsik2ibmubtyi,A. Carboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714397,630,1,2,68,8,67z1gqyiuzpmmb15q5fy7ntc4,1,46.1,34.7,2022-10-22T17:25:08.174Z,2022-10-22T21:49:10Z,3864745317,178,,3863714751,140,56.0,3863714749,56,Left,3863714759,1,,3863714757,213,1.3,3863714753,141,82.4,3863714755,212,34.1,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714439,631,1,2,68,18,67z1gqyiuzpmmb15q5fy7ntc4,1,66.5,79.7,2022-10-22T17:25:18.063Z,2022-10-22T21:49:16Z,3863715001,140,64.1,3863715003,141,59.9,3863715005,212,13.7,3863714997,56,Center,3864745379,178,,3863715007,213,4.5,,,,,,,98x5xrku2jffo0in2u2htazca,W. Bondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714493,632,1,2,68,22,67z1gqyiuzpmmb15q5fy7ntc4,1,66.7,58,2022-10-22T17:25:21.851Z,2022-10-22T21:49:21Z,3863715297,56,Center,3863715299,140,70.8,3863715309,213,5.1,3864745455,178,,3863715307,212,12.5,3863715303,141,40.8,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714499,633,4,2,68,24,67z1gqyiuzpmmb15q5fy7ntc4,1,72.2,34.9,2022-10-22T17:25:23.922Z,2022-10-22T21:16:15Z,3863715353,286,,3863715345,13,,3863715349,152,,3863715347,56,Center,3863715351,265,,3863715495,233,620,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475714515,620,4,2,68,24,9dntj5dioj5ex52yrgwzxrq9l,0,27.8,65.1,2022-10-22T17:25:23.923Z,2022-10-22T21:16:14Z,3863715449,285,,3863715447,265,,3864689215,178,,3863715445,152,,3863715443,56,Back,3863715537,233,633,3863715441,13,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475715441,634,16,2,69,26,67z1gqyiuzpmmb15q5fy7ntc4,1,69.4,40.3,2022-10-22T17:26:26.191Z,2022-10-22T21:16:36Z,3863720673,18,,3863723773,136,,3863723781,281,2qdgfxqyh0bjn3alkz97py8k5,3863723779,280,FREE_KICK_WON,3863723765,80,,3863723787,273,,3863721571,20,,3864495685,395,0.9,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,3863721579,375,69:24.917,3863723777,231,50.5,3863723771,458,,3863720671,26,,3863723783,282,,742,3863723767,102,46.0,3863721575,374,3864495687,396,51.6,3863723785,138,,3863723769,103,15.8,3864690081,178,3863720675,56,,2022-10-22 18:26:24.301,Center,3863723775,230,98.8,3863723763,120
2475715965,621,1,2,69,56,9dntj5dioj5ex52yrgwzxrq9l,1,50.1,50,2022-10-22T17:26:55.812Z,2022-10-22T21:16:47Z,3864691115,178,,3863723725,140,35.9,3863723723,56,Back,3863723729,212,16.5,3863723727,141,60.5,3863723733,279,G,3863724143,189,,3863723731,213,2.7,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475715985,622,1,2,70,3,9dntj5dioj5ex52yrgwzxrq9l,1,35.8,68,2022-10-22T17:27:02.452Z,2022-10-22T21:16:53Z,3863723847,141,90.3,3864691461,178,,3863723849,212,15.3,3863723843,56,Back,3863723845,140,37.5,3863723851,213,1.5,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716009,623,1,2,70,6,9dntj5dioj5ex52yrgwzxrq9l,0,41.5,81.9,2022-10-22T17:27:06.151Z,2022-10-22T21:16:57Z,3863723957,155,,3863723971,1,,3863723959,196,,3864691757,178,,3863723961,56,Right,3863723967,212,76.1,3863723969,213,5.7,3863723965,141,18.8,3tpmw6tlijytn0ahwztvedkut,T. Hernández,3863723963,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716015,624,5,2,70,12,9dntj5dioj5ex52yrgwzxrq9l,0,101.4,14.2,2022-10-22T17:27:11.862Z,2022-10-22T21:17:01Z,3863723997,346,,3863724151,233,635,3863723995,56,Right,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716033,635,5,2,70,12,67z1gqyiuzpmmb15q5fy7ntc4,1,-1.4,85.8,2022-10-22T17:27:11.862Z,2022-10-22T21:17:00Z,3863724121,233,624,3863724113,346,,3863724111,56,Back,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716217,636,1,2,70,21,67z1gqyiuzpmmb15q5fy7ntc4,1,5.1,51.8,2022-10-22T17:27:20.664Z,2022-10-22T21:17:09Z,3863725085,237,,3863725071,124,,3863725077,141,58.5,3863725079,212,4.8,3863725081,213,1.2,3863725073,56,Back,3863725075,140,6.6,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716307,637,1,2,70,23,67z1gqyiuzpmmb15q5fy7ntc4,1,6.6,58.5,2022-10-22T17:27:23.209Z,2022-10-22T21:17:14Z,3863725513,212,17.2,3863725515,213,4.6,3863725511,141,33.3,3864692643,178,,3863725509,140,5.2,3863725507,56,Back,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716393,638,1,2,70,29,67z1gqyiuzpmmb15q5fy7ntc4,1,15.7,21.8,2022-10-22T17:27:29.078Z,2022-10-22T21:17:20Z,3864692883,178,,3863725987,141,11.7,3863725989,212,30.4,3863725983,56,Back,3863725985,140,43.9,3863725991,213,6.1,,,,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475908603,1208,83,2,70,32,9dntj5dioj5ex52yrgwzxrq9l,1,60.2,93.1,2022-10-22T17:27:31.968Z,2022-10-22T22:13:31Z,3864772401,399,147886,,,,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716397,639,3,2,70,34,67z1gqyiuzpmmb15q5fy7ntc4,0,39,16.2,2022-10-22T17:27:33.592Z,2022-10-22T21:17:31Z,3864497569,465,,3863726151,233,625,3864693323,178,,3863726007,286,,3863726005,56,Back,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716411,625,7,2,70,34,9dntj5dioj5ex52yrgwzxrq9l,1,61,83.8,2022-10-22T17:27:33.798Z,2022-10-22T21:17:33Z,3864693405,178,,3863726133,233,639,3864497653,383,,3863726097,56,Left,3863726099,285,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716417,626,49,2,70,35,9dntj5dioj5ex52yrgwzxrq9l,1,63.6,83.6,2022-10-22T17:27:34.890Z,2022-10-22T21:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716469,627,1,2,70,35,9dntj5dioj5ex52yrgwzxrq9l,1,63.6,83.6,2022-10-22T17:27:34.992Z,2022-10-22T21:17:49Z,3863726391,141,70.4,3863726387,56,Center,3864693749,178,,3863726389,140,69.0,3863726393,212,10.6,3863726745,210,15,3863726395,213,5.3,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2475716473,628,15,2,70,40,9dntj5dioj5ex52yrgwzxrq9l,1,79,69,2022-10-22T17:27:39.445Z,2022-10-22T21:17:50Z,3863726771,72,,3863726791,147,52.5,3863726841,233,640,3863726423,56,Center,3863726783,103,3.2,3863726775,29,,3863726777,55,627,3863726419,22,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,3863726787,146,96.7,3863726785,215,,3863726773,78,,3863726781,102,51.7,3864694237,178,,,3863726421,18,,,,,,,,,,,,,,,,,,,,,,,,
2475716509,640,10,2,70,40,67z1gqyiuzpmmb15q5fy7ntc4,1,3.4,46,2022-10-22T17:27:40.252Z,2022-10-22T21:17:54Z,3863726685,233,628,3863726561,173,,3864498433,376,,3863726563,180,,3863726565,182,,3863726567,56,Back,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716521,641,52,2,70,41,67z1gqyiuzpmmb15q5fy7ntc4,1,3.4,46,2022-10-22T17:27:40.430Z,2022-10-22T21:17:59Z,3864498671,376,,3864694713,178,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716567,642,1,2,70,44,67z1gqyiuzpmmb15q5fy7ntc4,1,13.2,54.3,2022-10-22T17:27:44.285Z,2022-10-22T21:18:05Z,3863726943,212,28.9,3863726945,213,1.0,3863726931,123,,3863726939,140,28.7,3863726937,56,Back,3864694945,178,,3863726963,287,,3863726941,141,89.5,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716717,643,1,2,70,50,67z1gqyiuzpmmb15q5fy7ntc4,1,26.9,93,2022-10-22T17:27:50.297Z,2022-10-22T21:18:10Z,3863727791,141,54.5,3863727787,56,Back,3863727789,140,37.7,3863727793,212,28.5,3863727795,213,5.1,3864695145,178,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716807,644,1,2,70,54,67z1gqyiuzpmmb15q5fy7ntc4,1,38.3,51.9,2022-10-22T17:27:54.023Z,2022-10-22T21:18:20Z,3863728231,56,Right,3863728239,213,5.2,3863728237,212,32.4,3863728235,141,8.8,3864695495,178,,3863728241,1,,3863728233,140,51.5,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475716863,645,1,2,71,2,67z1gqyiuzpmmb15q5fy7ntc4,1,75.5,26.1,2022-10-22T17:28:01.859Z,2022-10-22T21:18:25Z,3864695631,178,,3863728511,56,Center,3863728513,140,70.6,3863728515,141,54.5,3863728519,213,1.8,3863728517,212,20.0,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
