id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/15/value,assist
2502505935,604,1,2,73,33,ap6blbxhq9elm62vw6tutzlwg,1,34.8,19.4,2023-01-30T21:16:37.713Z,2023-01-31T04:54:10Z,4004834239,213,1.6,4005024563,178,,4004834237,212,15.7,4004834231,56,Back,4004834233,140,33.8,4004834235,141,42.5,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505939,605,1,2,73,36,ap6blbxhq9elm62vw6tutzlwg,1,37.1,51.3,2023-01-30T21:16:40.672Z,2023-01-31T04:54:13Z,4005024593,178,,4004834255,213,1.4,4004834251,141,91.4,4004834253,212,27.8,4004834249,140,42.3,4004834247,56,Back,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505943,606,1,2,73,40,ap6blbxhq9elm62vw6tutzlwg,1,49,92.1,2023-01-30T21:16:44.984Z,2023-01-31T04:54:17Z,4004834269,212,7.6,4004834267,141,97.1,4004834271,213,0.5,4005024623,178,,4004834263,56,Left,4004834265,140,55.5,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505949,607,1,2,73,41,ap6blbxhq9elm62vw6tutzlwg,1,55.5,97.1,2023-01-30T21:16:45.584Z,2023-01-31T04:54:21Z,4004834297,213,3.5,4004834289,56,Back,4005024663,178,,4004834293,141,89.9,4004834291,140,43.3,4004834295,212,13.7,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505959,608,1,2,73,44,ap6blbxhq9elm62vw6tutzlwg,1,43.3,89.9,2023-01-30T21:16:48.415Z,2023-01-31T04:54:24Z,4005024717,178,,4004834337,140,30.6,4004834339,141,74.5,4004834343,213,3.8,4004834341,212,17.0,4004834335,56,Back,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505961,609,1,2,73,48,ap6blbxhq9elm62vw6tutzlwg,1,32.7,73.5,2023-01-30T21:16:52.810Z,2023-01-31T04:54:27Z,4004834367,1,,4004834357,56,Center,4004834359,140,68.5,4004834355,155,,4005024751,178,,4004834365,213,0,4004834361,141,73.5,4004834363,212,37.6,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505965,610,44,2,73,50,ap6blbxhq9elm62vw6tutzlwg,1,68.2,69.1,2023-01-30T21:16:55.083Z,2023-01-31T05:10:29Z,4004834379,233,663,4004834377,286,,4004834375,56,Center,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505963,663,44,2,73,50,dxq76zcvnokq07cszdx0i6kve,0,31.8,30.9,2023-01-30T21:16:55.084Z,2023-01-31T04:54:31Z,4004834383,233,610,4004834371,56,Back,4004834373,285,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505971,611,1,2,73,50,ap6blbxhq9elm62vw6tutzlwg,1,68.4,73.3,2023-01-30T21:16:55.168Z,2023-01-31T05:10:29Z,4004834417,212,10.0,4005024799,388,,4004834621,210,15,4004834413,140,67.1,4004834409,3,,4004834415,141,58.7,4004834419,213,4.6,4004834411,56,Center,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2502505973,612,15,2,73,55,ap6blbxhq9elm62vw6tutzlwg,1,80.8,38.2,2023-01-30T21:16:59.927Z,2023-01-31T04:54:39Z,4004834631,55,611,4004834643,147,48.6,4004834429,56,Center,4004834629,29,,4004834635,102,53.9,4004834637,103,2.5,4004834641,146,96.8,4005024841,178,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,4004834659,233,4004834639,215,4004834425,22,4004834513,20,,664,,,4004834627,76,,4004834427,18,,,,,,,,,,,,,,,,,,,,,,,
2502505975,664,10,2,73,56,dxq76zcvnokq07cszdx0i6kve,1,3.3,51.7,2023-01-30T21:17:00.462Z,2023-01-31T04:54:43Z,4004834575,233,612,4004944243,376,,4004834439,173,,4004834445,56,Back,4004834443,182,,4004834525,179,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505979,613,6,2,73,58,ap6blbxhq9elm62vw6tutzlwg,1,88.4,43,2023-01-30T21:17:02.640Z,2023-01-31T04:54:46Z,4004834471,233,665,4004834451,56,Center,4004834453,73,,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502505981,665,6,2,73,58,dxq76zcvnokq07cszdx0i6kve,0,11.6,57,2023-01-30T21:17:02.640Z,2023-01-31T04:54:46Z,4004834457,73,,4004834479,233,613,4004834455,56,Back,,,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506111,614,1,2,74,25,ap6blbxhq9elm62vw6tutzlwg,0,99.5,99.5,2023-01-30T21:17:30.292Z,2023-01-31T04:54:50Z,4004835081,141,60.0,4004835071,6,,4004835069,2,,4004835079,140,94.9,4004835085,213,4.5,4004944283,20,,4004835083,212,27.3,4004835073,155,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,4004835075,223,4004835077,56,4005024923,178,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506115,666,12,2,74,27,dxq76zcvnokq07cszdx0i6kve,1,4.7,39,2023-01-30T21:17:31.548Z,2023-01-31T04:54:53Z,4004835103,56,Back,4004835105,140,26.4,4004835109,212,23.3,4004835111,213,6.1,4004835107,141,31.6,4005024957,178,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506119,615,1,2,74,29,ap6blbxhq9elm62vw6tutzlwg,1,75.2,68.2,2023-01-30T21:17:34.143Z,2023-01-31T04:54:56Z,4004835137,212,18.9,4005024975,178,,4004835139,213,1.2,4004835135,141,94.4,4004835133,140,81.1,4004835131,56,Left,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506121,616,1,2,74,31,ap6blbxhq9elm62vw6tutzlwg,0,80.6,93.8,2023-01-30T21:17:35.777Z,2023-01-31T04:55:00Z,4004835155,213,5.2,4004944379,223,,4004835153,212,26.4,4004835151,141,59.1,4004835149,140,91.9,4004835147,56,Center,4004835143,2,,4004835145,155,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,4004944381,20,4005025007,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506129,667,12,2,74,32,dxq76zcvnokq07cszdx0i6kve,1,9.4,38.6,2023-01-30T21:17:37.005Z,2023-01-31T04:55:31Z,4004835175,56,Back,4005025251,388,,4004835185,15,,4004835183,213,6.1,4004835181,212,15.9,4004835179,141,33.8,4004835177,140,24.2,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506135,617,13,2,74,34,ap6blbxhq9elm62vw6tutzlwg,1,75.1,65.6,2023-01-30T21:17:38.610Z,2023-01-31T04:55:35Z,4004835377,458,,4004835365,77,,4004835209,18,,4004835375,328,,4004835283,72,,4004835373,108,,4004835367,102,59.8,4004835211,56,Center,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,4004835379,230,4004835381,231,4004835369,103,4004835281,25,,97.8,51.6,97.2,4005025287,178,,4004835371,215,,,,,,,,,,,,,,,,,,,,,,,
2502506139,618,5,2,74,36,ap6blbxhq9elm62vw6tutzlwg,0,101.2,60.8,2023-01-30T21:17:40.471Z,2023-01-31T04:55:37Z,4004835223,56,Center,4004835265,233,668,4004835225,346,,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506137,668,5,2,74,36,dxq76zcvnokq07cszdx0i6kve,1,-1.2,39.2,2023-01-30T21:17:40.471Z,2023-01-31T04:55:38Z,4004835227,233,618,4004835221,346,,4004835219,56,Back,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506183,669,1,2,74,48,dxq76zcvnokq07cszdx0i6kve,1,4.3,58.2,2023-01-30T21:17:52.732Z,2023-01-31T04:55:41Z,4004835445,213,4.7,4004835443,212,8.2,4004835441,141,46.2,4004835439,140,3.9,4004835437,56,Back,4004835435,124,,4004835449,237,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506191,670,1,2,74,50,dxq76zcvnokq07cszdx0i6kve,1,3.9,46.2,2023-01-30T21:17:55.059Z,2023-01-31T04:55:46Z,4004835491,213,0.4,4005025379,178,,4004835487,141,57.5,4004835489,212,20.8,4004835485,140,22.3,4004835483,56,Back,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506203,671,1,2,74,52,dxq76zcvnokq07cszdx0i6kve,1,22.3,57.5,2023-01-30T21:17:56.796Z,2023-01-31T04:11:39Z,4004835547,141,51.1,4004835549,212,16.8,4005006669,178,,4004835551,213,3.4,4004835545,140,6.8,4004835543,56,Back,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506219,672,1,2,74,56,dxq76zcvnokq07cszdx0i6kve,1,8.1,53.8,2023-01-30T21:18:00.558Z,2023-01-31T04:11:45Z,4004835629,140,52.9,4005006703,178,,4004835627,56,Center,4004835637,1,,4004835631,141,47.4,4004835633,212,47.2,4004835635,213,6.2,4004835625,155,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506221,673,44,2,74,59,dxq76zcvnokq07cszdx0i6kve,1,53.9,48.9,2023-01-30T21:18:03.549Z,2023-01-31T05:10:29Z,4004835643,286,,4004835641,56,Center,4004835653,233,619,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506223,619,44,2,74,59,ap6blbxhq9elm62vw6tutzlwg,0,46.1,51.1,2023-01-30T21:18:03.550Z,2023-01-31T04:11:49Z,4004835645,56,Back,4004835647,285,,4004835703,233,673,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506227,674,1,2,74,59,dxq76zcvnokq07cszdx0i6kve,1,52.9,47.4,2023-01-30T21:18:03.636Z,2023-01-31T05:10:30Z,4005006751,388,,4004835677,56,Center,4004835675,3,,4004835685,213,1.7,4004835683,212,14.0,4004835689,156,,4004835679,140,51.4,4004835681,141,67.9,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506243,675,1,2,75,1,dxq76zcvnokq07cszdx0i6kve,0,51.7,59.6,2023-01-30T21:18:06.078Z,2023-01-31T04:11:55Z,4004835801,141,37.1,4004835803,212,33.9,4004835797,140,80.5,4004835805,213,5.8,4005006767,178,,4004835789,155,,4004835793,56,Center,4004835807,1,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506249,620,61,2,75,4,ap6blbxhq9elm62vw6tutzlwg,1,19.9,66.4,2023-01-30T21:18:08.684Z,2023-01-31T04:11:59Z,4004835827,56,Back,4005006789,178,,,,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506263,621,1,2,75,6,ap6blbxhq9elm62vw6tutzlwg,0,27.1,68.5,2023-01-30T21:18:10.560Z,2023-01-31T04:12:04Z,4004835871,56,Back,4004835869,157,,4004835929,286,,4004835881,1,,4004835879,213,6.1,4004835873,140,28.7,4004835875,141,68.1,4004835923,236,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,4005006821,389,4004835925,233,4004835877,212,,,,,676,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506265,676,74,2,75,6,dxq76zcvnokq07cszdx0i6kve,1,71.7,38.5,2023-01-30T21:18:10.627Z,2023-01-31T04:12:08Z,4004835883,56,Center,4004835931,233,621,4004835885,285,,4005006857,178,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506299,677,1,2,75,10,dxq76zcvnokq07cszdx0i6kve,1,89,31.6,2023-01-30T21:18:14.772Z,2023-01-31T04:12:15Z,4004836013,141,71.3,4004836011,140,84.6,4004836009,56,Center,4004836015,212,27.4,4005006869,178,,4004838537,210,15,4004836017,213,1.7,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2502506305,622,43,2,75,12,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-01-30T21:18:17.067Z,2023-01-30T21:20:30Z,4004838343,144,61,4004836035,56,Back,,,,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506331,678,15,2,75,14,dxq76zcvnokq07cszdx0i6kve,1,86.3,68.4,2023-01-30T21:18:19.331Z,2023-01-31T04:12:16Z,4004836617,20,,4004836129,56,Center,4004836721,215,,4004836727,146,91.5,4004838541,55,677,4004836719,103,19,4004836729,147,61.2,4004838539,29,,18jovwk0ysx6ajb8y75179j9x,Walace,4004836717,102,4005006881,178,4004836731,230,4004836713,120,,49.4,,98.8,4004836715,78,,4004836621,82,,4004836627,233,4004836125,22,623,4004836733,231,51.3,4004836127,64,,,,,,,,,,,,
2502506327,623,10,2,75,15,ap6blbxhq9elm62vw6tutzlwg,1,9.7,41.3,2023-01-30T21:18:19.651Z,2023-01-31T04:12:19Z,4004836631,233,678,4004836107,94,,4005006903,15,,4005006901,178,,4004836109,56,Back,,,,,,,,,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506345,679,1,2,75,17,dxq76zcvnokq07cszdx0i6kve,0,97.3,31.4,2023-01-30T21:18:21.379Z,2023-01-31T04:12:26Z,4004836195,56,Center,4004836257,195,,4004836201,212,9.8,4004836203,213,2.1,4005006947,178,,4004836199,141,44.1,4004836197,140,92.9,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502536381,992,67,2,75,18,ap6blbxhq9elm62vw6tutzlwg,1,9.5,54.4,2023-01-30T21:18:22.519Z,2023-01-31T05:10:30Z,4005019069,233,1170,,,,,,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502536379,1170,67,2,75,18,dxq76zcvnokq07cszdx0i6kve,0,90.5,45.6,2023-01-30T21:18:22.520Z,2023-01-31T04:41:28Z,4005019075,233,992,,,,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506365,624,12,2,75,18,ap6blbxhq9elm62vw6tutzlwg,1,8.4,53.6,2023-01-30T21:18:22.546Z,2023-01-31T05:10:31Z,4004836345,167,,4004836297,212,41.8,4004836299,213,0.9,4004836295,141,100.0,4004836293,140,32.9,4004836291,56,Back,4005006981,178,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506369,625,5,2,75,22,ap6blbxhq9elm62vw6tutzlwg,0,29.5,101.8,2023-01-30T21:18:27.319Z,2023-01-31T04:12:30Z,4004836385,233,680,4004836309,347,,4004836307,56,Back,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506379,680,5,2,75,22,dxq76zcvnokq07cszdx0i6kve,1,70.5,-1.8,2023-01-30T21:18:27.319Z,2023-01-31T04:12:30Z,4004836373,233,625,4004836367,347,,4004836365,56,Right,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506385,681,1,2,75,24,dxq76zcvnokq07cszdx0i6kve,1,73.9,0,2023-01-30T21:18:29.096Z,2023-01-31T04:12:41Z,4004836397,107,,4004836569,210,15,4004836399,56,Right,4004836407,213,1.6,4004836401,140,73.4,4004836403,141,9.8,4004836405,212,7.7,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2502506391,626,45,2,75,26,ap6blbxhq9elm62vw6tutzlwg,0,27.4,85.8,2023-01-30T21:18:31.285Z,2023-01-31T04:12:38Z,4004836429,56,Back,4004836431,285,,4004836483,233,682,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506401,682,3,2,75,26,dxq76zcvnokq07cszdx0i6kve,1,72.6,14.2,2023-01-30T21:18:31.285Z,2023-01-31T04:12:38Z,4005007037,178,,4004836475,233,626,4004836457,56,Right,4004836459,286,,4004945037,464,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506403,683,15,2,75,29,dxq76zcvnokq07cszdx0i6kve,1,73.5,35.5,2023-01-30T21:18:33.780Z,2023-01-31T04:12:41Z,4004836571,72,,4004836591,147,48.2,4004836583,102,50.7,4004836585,103,24.7,4005007065,178,,4004836575,79,,4004836573,121,,4004836595,233,627,bl76cebhta912vfi9z7ky32p6,L. Samardžić,4004836577,29,4004836587,215,4004836463,22,4004836465,18,,,,,4004836579,55,681,4004836467,56,Center,4004836589,146,,,98.1,,,,,,,,,,,,,,,,,
2502506407,627,10,2,75,30,ap6blbxhq9elm62vw6tutzlwg,1,1,49.6,2023-01-30T21:18:34.895Z,2023-01-31T04:12:46Z,4004836489,173,,4004836493,182,,4004836491,178,,4004836495,56,Back,4004836531,233,683,4004945177,378,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506409,628,52,2,75,31,ap6blbxhq9elm62vw6tutzlwg,1,1.1,52.4,2023-01-30T21:18:36.129Z,2023-01-31T04:12:48Z,4004945203,377,,4005007125,178,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506493,629,1,2,75,54,ap6blbxhq9elm62vw6tutzlwg,1,15.6,43.6,2023-01-30T21:18:59.232Z,2023-01-31T04:12:51Z,4004836955,1,,4004836953,213,6.2,4004836951,212,53.4,4004836949,141,37.9,4004836947,140,66.3,4004836943,199,,4004836945,56,Center,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506495,630,44,2,75,58,ap6blbxhq9elm62vw6tutzlwg,1,68.5,25,2023-01-30T21:19:03.001Z,2023-01-31T05:10:31Z,4004836963,56,Center,4004836965,286,,4004837005,233,684,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506501,684,44,2,75,58,dxq76zcvnokq07cszdx0i6kve,0,31.5,75,2023-01-30T21:19:03.002Z,2023-01-31T04:12:54Z,4004836987,285,,4004954407,233,630,4004836985,56,Back,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506511,631,1,2,75,58,ap6blbxhq9elm62vw6tutzlwg,1,66.2,37.9,2023-01-30T21:19:03.048Z,2023-01-31T05:10:31Z,4004837045,141,20.0,4004837041,56,Right,4004837043,140,83.8,4004837039,168,,4004837037,3,,4005007191,388,,4004837047,212,22.1,4004837049,213,5.7,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502536451,1182,83,2,76,2,dxq76zcvnokq07cszdx0i6kve,1,18.1,87.7,2023-01-30T21:19:06.493Z,2023-01-31T04:42:23Z,4005019479,399,192905,,,,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506515,632,1,2,76,3,ap6blbxhq9elm62vw6tutzlwg,1,80.8,13.2,2023-01-30T21:19:07.854Z,2023-01-31T04:13:01Z,4004837065,213,3.8,4004837063,212,11.9,4004837061,141,2.9,4005007217,178,,4004837057,56,Right,4004837059,140,71.6,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506531,633,3,2,76,6,ap6blbxhq9elm62vw6tutzlwg,1,75.1,3.4,2023-01-30T21:19:10.463Z,2023-01-31T04:42:41Z,4005007253,178,,4004837135,233,685,4004837115,56,Right,4004837117,286,,4004945471,465,,,,,,,,,,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506517,685,45,2,76,6,dxq76zcvnokq07cszdx0i6kve,0,24.9,96.6,2023-01-30T21:19:10.463Z,2023-01-31T04:42:42Z,4004837139,233,633,4004837069,56,Back,4004837071,285,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506537,634,1,2,76,10,ap6blbxhq9elm62vw6tutzlwg,1,96.7,13.5,2023-01-30T21:19:14.941Z,2023-01-31T04:13:20Z,4004945553,195,,4005007315,178,,4004837151,141,50.4,4004837147,56,Center,4004837479,210,15,4004837153,212,28.4,4004837155,213,2.1,4004837481,154,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,4004837149,140,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2502506539,635,15,2,76,12,ap6blbxhq9elm62vw6tutzlwg,1,85.6,52.4,2023-01-30T21:19:17.073Z,2023-01-31T04:13:20Z,4004837501,230,97.1,4005007353,178,,4004837161,22,,4004837263,233,686,4004837487,154,,4004837503,231,50.7,4004837257,72,,4004837495,103,8.3,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,4004837493,102,4004945713,76,4004837497,146,4004837163,17,,51.9,,88.6,4004837261,82,,4004837485,29,,4004837165,56,4004837489,55,Center,4004837499,147,52.3,,,,,,,,,,,,,634,
2502506557,686,10,2,76,12,dxq76zcvnokq07cszdx0i6kve,1,12.6,48.3,2023-01-30T21:19:17.204Z,2023-01-31T04:13:24Z,4004837267,233,635,4004837241,94,,4004837243,56,Back,4005007385,178,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506561,687,61,2,76,13,dxq76zcvnokq07cszdx0i6kve,1,11.5,47.8,2023-01-30T21:19:17.571Z,2023-01-31T04:13:43Z,4005007485,178,,4004837271,56,Back,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506703,696,61,2,76,13,dxq76zcvnokq07cszdx0i6kve,1,14.2,55.4,2023-01-30T21:19:17.982Z,2023-01-31T04:13:46Z,4004837913,56,Back,4005007507,178,,,,,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506567,688,49,2,76,14,dxq76zcvnokq07cszdx0i6kve,1,30.2,43.6,2023-01-30T21:19:18.844Z,2023-01-31T04:13:50Z,,,,,,,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502506569,636,45,2,76,16,ap6blbxhq9elm62vw6tutzlwg,0,65.7,56,2023-01-30T21:19:20.876Z,2023-01-31T04:13:54Z,4004837305,56,Center,4004837339,233,689,4004837307,285,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
