id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2469881565,563,1,2,50,20,gi0l1habji5hpgar77dl5jqe,0,88.3,25.6,2022-10-09T17:09:15.121Z,2022-10-10T01:11:22Z,3832816655,1,,3834288757,178,,3833795033,72,,3832816641,56,Center,3833795031,223,,3832816643,140,100.0,3832816645,141,73.5,3832816639,155,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,3832816637,2,,3832816647,212,3832816651,213,,,,,,,,,,,,,,,,,,,,,,1.2,35.0,,,,,,,,,,
2469881575,314,5,2,50,22,af91jdcs6x0bqkmdb78rokod2,1,-0.6,23.7,2022-10-09T17:09:17.473Z,2022-10-10T01:11:31Z,3832816701,56,Back,3832816739,233,564,3832816703,346,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469881567,564,5,2,50,22,gi0l1habji5hpgar77dl5jqe,0,100.6,76.3,2022-10-09T17:09:17.473Z,2022-10-10T01:11:31Z,3832816659,346,,3832816777,233,314,3832816657,56,Center,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469881965,315,1,2,50,48,af91jdcs6x0bqkmdb78rokod2,0,5.3,46,2022-10-09T17:09:43.303Z,2022-10-10T01:11:50Z,3832818945,1,,3832818935,141,75.6,3832818949,74,,3832818943,213,0.3,3832818941,212,66.9,3832818931,140,66.1,3832818929,56,Center,3832818927,124,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469881957,565,44,2,50,52,gi0l1habji5hpgar77dl5jqe,1,33.8,19.7,2022-10-09T17:09:47.614Z,2022-10-10T01:41:45Z,3832818887,285,,3832818885,56,Back,3832818997,233,316,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469881979,316,44,2,50,52,af91jdcs6x0bqkmdb78rokod2,0,66.2,80.3,2022-10-09T17:09:47.615Z,2022-10-10T01:11:55Z,3832818975,286,,3832818973,56,Left,3832819147,233,565,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469881975,566,1,2,50,52,gi0l1habji5hpgar77dl5jqe,0,33.7,15,2022-10-09T17:09:47.647Z,2022-10-10T01:41:45Z,3832818969,212,12.4,3832818963,56,Back,3834289849,388,,3832818965,140,38.1,3832818971,213,5.1,3832818967,141,0.0,3832818961,3,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882027,317,5,2,50,55,af91jdcs6x0bqkmdb78rokod2,1,61.2,101.6,2022-10-09T17:09:50.222Z,2022-10-10T01:12:14Z,3832819189,56,Left,3832819259,233,567,3832819191,347,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469881981,567,5,2,50,55,gi0l1habji5hpgar77dl5jqe,0,38.8,-1.6,2022-10-09T17:09:50.222Z,2022-10-10T01:12:15Z,3832818979,347,,3832818977,56,Back,3832819311,233,317,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882399,318,1,2,51,21,af91jdcs6x0bqkmdb78rokod2,1,61.2,100,2022-10-09T17:10:16.023Z,2022-10-10T01:12:19Z,3832821207,141,84.6,3832821203,56,Left,3832821209,212,21.6,3832821205,140,78.7,3832821215,1,,3832821213,213,5.7,3832821201,107,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882555,324,44,2,51,23,af91jdcs6x0bqkmdb78rokod2,1,73.4,84.6,2022-10-09T17:10:17.988Z,2022-10-10T01:41:46Z,3832822125,233,568,3832822105,286,,3832822103,56,Left,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882417,568,44,2,51,23,gi0l1habji5hpgar77dl5jqe,0,26.6,15.4,2022-10-09T17:10:17.989Z,2022-10-10T01:12:35Z,3832821313,56,Back,3832822157,233,324,3832821315,285,,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882431,319,1,2,51,23,af91jdcs6x0bqkmdb78rokod2,1,78.7,84.6,2022-10-09T17:10:18.039Z,2022-10-10T01:41:46Z,3832821387,213,3.0,3832821385,212,7.2,3832821379,56,Left,3834290615,21,,3832821381,140,71.9,3832821383,141,85.7,3834290613,388,,3832822259,156,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882445,320,1,2,51,23,af91jdcs6x0bqkmdb78rokod2,1,71.9,85.7,2022-10-09T17:10:18.683Z,2022-10-10T01:12:51Z,3832821469,155,,3832821471,56,Center,3832821477,212,16.9,3832821473,140,85.8,3832821479,213,5.8,3834290771,178,,3832821475,141,73.1,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882497,321,1,2,51,24,af91jdcs6x0bqkmdb78rokod2,0,86.1,73.5,2022-10-09T17:10:19.594Z,2022-10-10T01:13:03Z,3832821713,213,3.9,3832821707,140,79.1,3832821705,56,Center,3834290933,388,,3832821709,141,62.7,3834290935,21,,3832821711,212,10.4,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882511,569,4,2,51,28,gi0l1habji5hpgar77dl5jqe,1,22.8,43.5,2022-10-09T17:10:22.949Z,2022-10-10T01:13:12Z,3832821877,233,323,3832821811,13,,3832821815,152,,3832821819,285,,3832821813,56,Back,3832821817,265,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882515,323,4,2,51,28,af91jdcs6x0bqkmdb78rokod2,0,77.2,56.5,2022-10-09T17:10:22.950Z,2022-10-10T01:13:12Z,3832821835,56,Center,3834291089,178,,3832821833,13,,3832821839,265,,3832821837,152,,3832821881,233,569,3832821841,286,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882503,322,43,2,51,29,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-10-09T17:10:24.767Z,2022-10-09T17:11:54Z,3832821743,56,Center,3832829895,144,61,,,,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882773,570,1,2,51,45,gi0l1habji5hpgar77dl5jqe,1,27.5,40.1,2022-10-09T17:10:40.350Z,2022-10-10T01:13:27Z,3834291267,178,,3832823273,152,,3832823279,141,68.5,3832823283,213,1.5,3832823275,56,Back,3832823277,140,29.1,3832823281,212,19.4,3832823271,5,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882801,571,1,2,51,47,gi0l1habji5hpgar77dl5jqe,1,29.1,68.5,2022-10-09T17:10:42.337Z,2022-10-10T01:13:39Z,3832823429,212,7.3,3832823423,56,Back,3832823431,213,5.3,3834291679,178,,3832823425,140,33.0,3832823427,141,59.6,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882859,572,1,2,51,50,gi0l1habji5hpgar77dl5jqe,1,33,59.6,2022-10-09T17:10:45.407Z,2022-10-10T01:13:43Z,3832823703,56,Back,3832823709,212,15.4,3832823711,213,4.7,3832823705,140,32.9,3834291753,178,,3832823707,141,36.9,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469882975,573,1,2,51,53,gi0l1habji5hpgar77dl5jqe,1,34,38,2022-10-09T17:10:48.496Z,2022-10-10T01:14:18Z,3832824311,140,33.7,3832824309,56,Back,3834292265,178,,3832824315,212,21.9,3832824313,141,70.2,3832824317,213,1.6,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883009,574,1,2,52,2,gi0l1habji5hpgar77dl5jqe,1,65.9,84.7,2022-10-09T17:10:57.606Z,2022-10-10T01:14:26Z,3832824513,213,0.9,3832824505,56,Left,3832824511,212,10.9,3832824509,141,96.9,3834292409,178,,3832824507,140,72.6,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883015,575,50,2,52,4,gi0l1habji5hpgar77dl5jqe,1,74.9,97.5,2022-10-09T17:10:59.106Z,2022-10-10T01:14:34Z,3832824541,56,Left,3832824677,233,325,3832824545,286,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883027,325,7,2,52,4,af91jdcs6x0bqkmdb78rokod2,1,25.1,2.5,2022-10-09T17:10:59.211Z,2022-10-10T01:14:38Z,3834292587,178,,3832824583,167,,3832824589,285,,3832824587,56,Back,3833801891,385,,3832824655,233,575,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883037,326,5,2,52,4,af91jdcs6x0bqkmdb78rokod2,0,25,-1.2,2022-10-09T17:10:59.318Z,2022-10-10T01:14:44Z,3832824645,56,Back,3832825117,233,576,3832824647,347,,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883101,576,5,2,52,4,gi0l1habji5hpgar77dl5jqe,1,75,101.2,2022-10-09T17:10:59.318Z,2022-10-10T01:14:43Z,3832825025,56,Left,3832825049,233,326,3832825027,347,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883175,577,1,2,52,10,gi0l1habji5hpgar77dl5jqe,1,73.2,100,2022-10-09T17:11:05.844Z,2022-10-10T01:14:51Z,3832825483,141,70.5,3832825475,107,,3832825489,1,,3832825479,56,Center,3832825485,212,22.2,3832825487,213,4.4,3832825481,140,67.3,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470147805,1518,67,2,52,13,gi0l1habji5hpgar77dl5jqe,1,70.1,64.5,2022-10-09T17:11:08.578Z,2022-10-10T02:50:19Z,3834321899,233,803,,,,,,,,,,,,,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470147803,803,67,2,52,13,af91jdcs6x0bqkmdb78rokod2,0,29.9,35.5,2022-10-09T17:11:08.579Z,2022-10-10T01:49:54Z,3834321911,233,1518,,,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883181,578,61,2,52,13,gi0l1habji5hpgar77dl5jqe,0,67.2,69.9,2022-10-09T17:11:08.644Z,2022-10-10T02:50:19Z,3834293015,178,,3832825501,56,Center,,,,,,,,,,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883187,327,49,2,52,14,af91jdcs6x0bqkmdb78rokod2,1,28.4,40.7,2022-10-09T17:11:09.753Z,2022-10-10T01:15:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883409,328,1,2,52,14,af91jdcs6x0bqkmdb78rokod2,1,28.4,40.7,2022-10-09T17:11:09.792Z,2022-10-10T01:17:01Z,3832826775,213,0.1,3832828283,210,15,3832826767,141,43.9,3832826759,56,Back,3832826771,212,14.7,3832826763,140,42.2,3834293663,178,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470147977,812,3,2,52,20,af91jdcs6x0bqkmdb78rokod2,1,55.8,90.6,2022-10-09T17:11:15.345Z,2023-02-07T16:18:07Z,4018945131,465,,4018945041,286,,4018950335,233,1978,4018945039,56,Left,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505201575,1978,45,2,52,20,gi0l1habji5hpgar77dl5jqe,0,44.2,9.4,2022-10-09T17:11:15.345Z,2023-02-07T16:18:07Z,4018950339,233,812,4018945097,56,Back,4018945099,285,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883413,329,15,2,52,26,af91jdcs6x0bqkmdb78rokod2,1,88.8,74.4,2022-10-09T17:11:21.588Z,2022-10-10T01:17:01Z,3832828317,231,54.2,3832826797,22,,3832828311,146,90.1,3832827255,82,,3834295019,178,,3832828309,215,,3832827247,72,,3833803469,78,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,3832828305,102,51.7,3832828315,230,3832826801,56,3832827275,233,579,3832828299,29,3832826799,64,3832828301,55,,,328,3832828313,147,3832828307,103,19,,,,,Center,97.8,71.8,,,,,,,,,
2469883425,579,10,2,52,26,gi0l1habji5hpgar77dl5jqe,1,10.5,30,2022-10-09T17:11:21.626Z,2022-10-10T01:17:05Z,3832826863,56,Back,3832826861,94,,3832827299,233,329,3834295093,178,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883443,330,6,2,52,28,af91jdcs6x0bqkmdb78rokod2,1,88,72.8,2022-10-09T17:11:23.454Z,2022-10-10T01:17:07Z,3832826921,73,,3832827131,233,580,3832826919,56,Center,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469883475,580,6,2,52,28,gi0l1habji5hpgar77dl5jqe,0,12,27.2,2022-10-09T17:11:23.454Z,2022-10-10T01:17:06Z,3832827181,233,330,3832827073,56,Back,3832827075,73,,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884191,331,1,2,53,10,af91jdcs6x0bqkmdb78rokod2,1,99.5,99.5,2022-10-09T17:12:04.907Z,2022-10-10T01:17:18Z,3832831115,1,,3832831099,6,,3832831109,141,33.7,3832831103,224,,3832831111,212,45.5,3834295235,178,,3832832533,154,,3832832531,210,13,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,1,3832831113,213,4.5,3832831101,155,3833803817,72,3832831107,140,91.9,3832831105,56,3832831097,2,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2469884195,332,13,2,53,12,af91jdcs6x0bqkmdb78rokod2,1,90,33.6,2022-10-09T17:12:07.389Z,2022-10-10T01:17:19Z,3832832559,29,,3832832563,55,331,3832832569,103,40.3,3832832571,328,,3834295365,178,,3832832575,231,47.3,3832831145,56,Center,3832831671,25,,86603cyr3osksy73el0ncy7yt,C. Dessers,,3832831673,20,,3832832555,120,3833805597,77,3832832567,102,67.2,3832832573,230,3832832561,154,3832831143,63,98.8,,,,,,,,,,,,,,,,,,,,,,,
2469884205,333,5,2,53,13,af91jdcs6x0bqkmdb78rokod2,0,101.4,71,2022-10-09T17:12:08.651Z,2022-10-10T01:17:25Z,3832831195,56,Center,3832831259,233,581,3832831197,346,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884211,581,5,2,53,13,gi0l1habji5hpgar77dl5jqe,1,-1.4,29,2022-10-09T17:12:08.651Z,2022-10-10T01:17:25Z,3832831199,56,Back,3832831211,233,333,3832831201,346,,,,,,,,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884459,582,1,2,53,24,gi0l1habji5hpgar77dl5jqe,1,4.9,49.9,2022-10-09T17:12:19.821Z,2022-10-10T01:18:14Z,3832832615,213,5.3,3832832601,56,Back,3832832619,237,,3832832597,124,,3832832607,141,30.0,3832832611,212,16.5,3832832605,140,13.9,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884471,583,1,2,53,26,gi0l1habji5hpgar77dl5jqe,1,13.9,30,2022-10-09T17:12:21.778Z,2022-10-10T01:20:03Z,3832832695,141,10.3,3832832693,140,26.3,3832832699,213,5.5,3832832691,56,Back,3832832697,212,18.7,3834296411,178,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884565,584,1,2,53,28,gi0l1habji5hpgar77dl5jqe,1,26.1,10.4,2022-10-09T17:12:23.765Z,2022-10-10T01:20:16Z,3834296583,178,,3832833251,141,29.8,3832833247,56,Back,3832833249,140,20.9,3832833253,212,14.3,3832833255,213,2.0,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884623,585,1,2,53,36,gi0l1habji5hpgar77dl5jqe,1,36.8,48.8,2022-10-09T17:12:31.752Z,2022-10-10T01:20:25Z,3832833623,141,75.0,3832833625,212,18.2,3834296643,178,,3832833619,56,Back,3832833627,213,1.4,3832833621,140,40.5,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884659,586,1,2,53,40,gi0l1habji5hpgar77dl5jqe,1,42.4,75.7,2022-10-09T17:12:35.528Z,2022-10-10T01:20:33Z,3832833801,141,93.8,3834298887,178,,3832833799,140,64.6,3832833805,213,0.5,3832833803,212,26.4,3832833797,56,Left,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884711,587,1,2,53,44,gi0l1habji5hpgar77dl5jqe,1,62.8,83.9,2022-10-09T17:12:39.588Z,2022-10-10T01:20:38Z,3832834141,141,72.7,3834299047,178,,3832834137,56,Back,3832834145,213,3.5,3832834139,140,45.1,3832834143,212,20.1,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884781,588,1,2,53,47,gi0l1habji5hpgar77dl5jqe,1,44.8,71.4,2022-10-09T17:12:42.588Z,2022-10-10T01:20:41Z,3832834571,56,Back,3832834577,212,17.2,3834299077,178,,3832834575,141,46.1,3832834579,213,4.8,3832834573,140,45.7,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884845,589,1,2,53,54,gi0l1habji5hpgar77dl5jqe,1,54.4,46.7,2022-10-09T17:12:49.003Z,2022-10-10T01:20:45Z,3834299173,178,,3832834913,213,1.0,3832834909,141,66.6,3832834911,212,16.3,3832834905,56,Center,3832834907,140,63.1,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884891,590,1,2,53,58,gi0l1habji5hpgar77dl5jqe,1,61.8,63.7,2022-10-09T17:12:53.315Z,2022-10-10T01:20:57Z,3834299459,178,,3832835147,212,16.1,3832835149,213,4.1,3832835143,140,52.8,3832835145,141,44.6,3832835141,56,Center,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469884919,591,1,2,54,1,gi0l1habji5hpgar77dl5jqe,1,54.7,46,2022-10-09T17:12:56.514Z,2022-10-10T01:21:03Z,3832835313,56,Center,3832835319,212,22.9,3832835315,140,64.4,3834299611,178,,3832835317,141,76.1,3832835321,213,1.1,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469885003,592,1,2,54,3,gi0l1habji5hpgar77dl5jqe,1,64.4,76.1,2022-10-09T17:12:58.604Z,2022-10-10T01:21:08Z,3832835771,140,75.0,3832835769,56,Left,3834299757,178,,3832835777,213,0.9,3832835775,212,17.4,3832835773,141,95.7,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469885033,593,1,2,54,8,gi0l1habji5hpgar77dl5jqe,0,76.2,85.3,2022-10-09T17:13:02.890Z,2022-10-10T01:22:24Z,3833807757,223,,3832835919,212,30.8,3832835913,56,Center,3833807761,20,,3832835921,213,5.3,3834301717,178,,3832835917,141,48.2,3832835915,140,93.1,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,3832835909,2,,3832835911,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469885075,334,52,2,54,9,af91jdcs6x0bqkmdb78rokod2,1,6.4,49.9,2022-10-09T17:13:04.655Z,2022-10-10T01:22:28Z,3833807973,377,,3834301803,178,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469885147,335,1,2,54,11,af91jdcs6x0bqkmdb78rokod2,1,7.2,48.2,2022-10-09T17:13:06.543Z,2022-10-10T01:22:32Z,3832836487,141,62.6,3832836483,56,Center,3832836489,212,71.3,3832836493,1,,3832836485,140,74.5,3832836491,213,0.1,3832836481,199,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469885149,336,61,2,54,13,af91jdcs6x0bqkmdb78rokod2,1,74.2,62.9,2022-10-09T17:13:08.693Z,2022-10-10T01:22:49Z,3834302241,178,,3832836507,56,Center,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469885261,337,13,2,54,20,af91jdcs6x0bqkmdb78rokod2,1,78.6,74.6,2022-10-09T17:13:15.795Z,2022-10-10T01:23:01Z,3832838269,55,336,3834302443,178,,3832838275,103,9.7,3832837113,18,,3832838277,215,,3832838267,29,,3832848393,23,,3832838281,231,52.7,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,3832837729,20,,3832838265,83,3832838279,230,3832838273,102,56.8,3832837115,56,,,,,Center,,,,,,,,,,,,98.2,,,,,,,,,,,
2469885301,339,5,2,54,21,af91jdcs6x0bqkmdb78rokod2,0,101,56,2022-10-09T17:13:16.740Z,2022-10-10T01:23:10Z,3832837321,56,Center,3832837427,233,594,3832837323,346,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469885281,594,5,2,54,21,gi0l1habji5hpgar77dl5jqe,1,-1,44,2022-10-09T17:13:16.740Z,2022-10-10T01:23:10Z,3832837217,56,Back,3832837367,233,339,3832837219,346,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469885271,338,43,2,54,22,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-10-09T17:13:17.444Z,2022-10-09T17:13:20Z,3832837161,56,Center,3832837463,144,50,3832837163,286,0,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469885483,595,1,2,54,29,gi0l1habji5hpgar77dl5jqe,1,5.6,49.9,2022-10-09T17:13:24.281Z,2022-10-10T01:23:27Z,3832838291,141,66.0,3832838287,56,Back,3832838289,140,9.4,3832838299,237,,3832838293,212,11.7,3832838285,124,,3832838295,213,1.2,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
