id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,assist
2482383819,597,43,2,71,4,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-11-06T13:03:23.162Z,2022-11-06T13:04:11Z,3898904279,144,5,3898901113,347,0,3898901177,233,722,3898901111,56,Right,,,,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384195,598,1,2,71,29,7gnly6999wao1xarwct4p8fe9,1,55.6,10.6,2022-11-06T13:03:47.460Z,2022-11-06T19:42:40Z,3898902959,213,0.5,3898902957,212,11.2,3898902951,56,Right,3898902953,140,65.1,3898905103,5,,3898905105,152,,3900870961,178,,3898902955,141,18.2,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384209,599,1,2,71,31,7gnly6999wao1xarwct4p8fe9,1,65.1,18.2,2022-11-06T13:03:49.565Z,2022-11-06T19:42:44Z,3898903015,140,71.0,3900871257,178,,3898903013,56,Right,3898903023,213,5.5,3898903017,141,8.8,3898903019,212,8.9,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384271,600,2,2,71,32,7gnly6999wao1xarwct4p8fe9,1,71,8.8,2022-11-06T13:03:50.524Z,2022-11-06T19:42:47Z,3898903323,56,Center,3900871659,178,,3898903327,141,28.2,3898904147,7,ez8vzwaf7iuiv2ceetiwg6ymt,3898903325,140,82.2,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384293,723,55,2,71,32,ej5er0oyngdw138yuumwqbyqt,1,26.8,61,2022-11-06T13:03:50.525Z,2022-11-06T19:42:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384281,601,43,2,71,37,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-11-06T13:03:56.139Z,2022-11-06T13:04:10Z,3898903363,141,45.7,3898904211,144,1,3898903365,212,12.7,3898903367,213,1.8,3898903359,56,Center,3898903361,140,95.2,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384409,724,1,2,71,42,ej5er0oyngdw138yuumwqbyqt,1,6.4,52.4,2022-11-06T13:04:00.997Z,2022-11-06T19:42:54Z,3898904041,56,Back,3898904047,212,17.4,3900872125,178,,3898904049,213,0.0,3898904037,5,,3898904045,141,52.5,3898904039,241,,3898904043,140,23.0,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384435,725,1,2,71,46,ej5er0oyngdw138yuumwqbyqt,1,23.1,54.2,2022-11-06T13:04:05.001Z,2022-11-06T19:43:05Z,3898904201,140,45.3,3898904207,213,6.1,3898904199,56,Back,3898904205,212,23.5,3900872985,178,,3898904203,141,49.4,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384549,726,1,2,71,49,ej5er0oyngdw138yuumwqbyqt,1,45.6,49.1,2022-11-06T13:04:07.825Z,2022-11-06T19:43:09Z,3898904809,56,Center,3900873205,178,,3898904815,212,37.1,3898904813,141,22.4,3898904817,213,5.8,3898904811,140,76.4,3898904819,1,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384595,727,1,2,71,58,ej5er0oyngdw138yuumwqbyqt,1,85.9,26.8,2022-11-06T13:04:17.246Z,2022-11-06T19:43:15Z,3898905011,212,7.5,3900873509,178,,3898905005,56,Center,3898905009,141,32.7,3898905007,140,79.9,3898905013,213,2.6,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384601,728,3,2,72,0,ej5er0oyngdw138yuumwqbyqt,0,77.5,31,2022-11-06T13:04:19.007Z,2022-11-06T19:43:19Z,3900873743,178,,3898906233,233,602,3898905035,286,,3898905033,56,Center,3900628121,464,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384747,602,7,2,72,1,7gnly6999wao1xarwct4p8fe9,0,22.5,69,2022-11-06T13:04:19.526Z,2022-11-06T19:43:23Z,3900628187,385,,3898905847,56,Back,3898905851,285,,3900874051,178,,3898906205,233,728,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384651,729,1,2,72,3,ej5er0oyngdw138yuumwqbyqt,1,74.3,36.7,2022-11-06T13:04:21.377Z,2022-11-06T19:43:26Z,3898905315,140,78.2,3898905323,213,1.4,3898905313,56,Left,3900874277,178,,3898905311,155,,3898905321,212,29.9,3898905319,141,80.3,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384709,730,1,2,72,7,ej5er0oyngdw138yuumwqbyqt,1,79.7,80.8,2022-11-06T13:04:25.598Z,2022-11-06T21:06:51Z,3898907391,154,,3898905633,155,,3900628457,224,,3900874903,178,,3898905635,56,Center,3898905643,213,5.4,3898905637,140,92.8,3898907389,210,13,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,1,3900628459,72,3898905641,212,21.4,3898905639,141,56.6,3898905631,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384871,733,44,2,72,8,ej5er0oyngdw138yuumwqbyqt,1,91.2,57.7,2022-11-06T13:04:26.378Z,2022-11-06T21:06:51Z,3898906449,286,,3898906447,56,Center,3898906743,233,603,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384895,603,44,2,72,8,7gnly6999wao1xarwct4p8fe9,0,8.8,42.3,2022-11-06T13:04:26.379Z,2022-11-06T19:43:49Z,3898906775,233,733,3898906547,285,,3898906545,56,Back,,,,,,,,,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482384715,731,13,2,72,8,ej5er0oyngdw138yuumwqbyqt,1,90.2,58.3,2022-11-06T13:04:26.526Z,2022-11-06T21:06:52Z,3898905655,17,,3898907393,75,,3898907411,230,98.6,3898905653,22,,3898907395,29,,3898905657,56,Center,3898907397,154,,3898907409,147,44.0,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,3898906911,328,3898906913,153,,3898906907,15,,3898907405,103,2.8,3898907403,102,27.7,3898907413,231,3898907407,146,97.7,3898907399,55,3900876699,388,,730,,,,,,,,,,,,,52.0,1
2482384739,732,16,2,72,9,ej5er0oyngdw138yuumwqbyqt,1,97.7,42.9,2022-11-06T13:04:27.505Z,2022-11-06T19:44:22Z,3900877541,178,,3900629587,79,,3898909759,102,48.3,3898909761,103,29.7,3898908113,375,72:08.962,3898909771,230,99.7,3898908103,20,,3900629589,395,0.3,1po7tmdv73zfjentt0p20wdlh,S. Posch,,3898909779,231,3898908105,60,,3898905775,56,Center,3898908109,374,2022-11-06 13:04:27.247,3898905771,22,,3900629591,396,3898909753,29,,3898909765,328,3898909763,214,48.9,,,3898909755,55,731,,,,,,,,,50.9,
2482385423,604,17,2,72,19,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-11-06T13:04:37.479Z,2022-11-06T19:44:28Z,3898909205,31,,3898909207,184,,,,,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386547,605,27,2,74,18,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-11-06T13:06:36.356Z,2022-11-06T19:44:32Z,3898914857,41,Injury,3898914859,53,e2oeysariwd866ksilu3t4m7e,3898962779,233,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482395967,800,27,2,74,18,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-11-06T13:06:36.356Z,2022-11-06T19:44:31Z,3898962739,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386863,606,28,2,74,39,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-11-06T13:06:57.349Z,2022-11-06T19:44:36Z,3898962821,233,801,3898916597,55,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482395977,801,28,2,74,39,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-11-06T13:06:57.349Z,2022-11-06T19:44:35Z,3898962541,55,800,3898962795,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387565,607,1,2,75,25,7gnly6999wao1xarwct4p8fe9,1,49.7,50.3,2022-11-06T13:07:43.348Z,2022-11-06T19:29:50Z,3898920235,141,70.8,3898920241,279,G,3898920233,140,32.8,3898920231,56,Back,3898920237,212,22.6,3900816159,178,,3898920239,213,2.5,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387601,608,1,2,75,27,7gnly6999wao1xarwct4p8fe9,1,31.9,72.4,2022-11-06T13:07:46.005Z,2022-11-06T19:30:17Z,3898920395,56,Back,3898920403,213,1.3,3900817887,178,,3898920397,140,36.0,3898920401,212,15.2,3898920399,141,93.8,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387617,609,1,2,75,28,7gnly6999wao1xarwct4p8fe9,1,35.7,93.6,2022-11-06T13:07:47.091Z,2022-11-06T19:30:58Z,3898920487,141,73.0,3898920481,56,Back,3898920489,212,15.1,3900820569,178,,3898920493,213,4.3,3898920483,140,30.3,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387651,610,1,2,75,30,7gnly6999wao1xarwct4p8fe9,1,32,73.9,2022-11-06T13:07:48.919Z,2022-11-06T19:31:01Z,3898920651,140,28.8,3898920661,213,4.3,3898920659,212,8.1,3900820771,178,,3898920649,56,Back,3898920655,141,63.1,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387679,611,1,2,75,32,7gnly6999wao1xarwct4p8fe9,1,28.3,60.9,2022-11-06T13:07:50.958Z,2022-11-06T19:31:05Z,3898920803,141,78.5,3898920805,212,13.4,3900821069,178,,3898920799,56,Back,3898920807,213,1.1,3898920801,140,34.1,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387691,612,1,2,75,35,7gnly6999wao1xarwct4p8fe9,1,35.6,80.3,2022-11-06T13:07:54.126Z,2022-11-06T19:31:07Z,3898920857,56,Back,3900821223,178,,3898920859,140,39.3,3898920861,141,92.9,3898920863,212,9.4,3898920865,213,1.1,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387725,613,1,2,75,37,7gnly6999wao1xarwct4p8fe9,1,39.3,92.9,2022-11-06T13:07:55.705Z,2022-11-06T19:31:10Z,3898921057,212,20.0,3898921051,56,Left,3898921059,213,6.3,3900821489,178,,3898921055,141,92.3,3898921053,140,58.3,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387731,614,50,2,75,38,7gnly6999wao1xarwct4p8fe9,1,56.4,94.4,2022-11-06T13:07:56.707Z,2022-11-06T19:31:15Z,3898921083,286,,3898921081,56,Left,3898921475,233,734,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387791,734,7,2,75,39,ej5er0oyngdw138yuumwqbyqt,1,43.6,5.6,2022-11-06T13:07:57.457Z,2022-11-06T19:31:17Z,3898921449,233,614,3898921405,56,Back,3900821939,178,,3898921407,285,,3900634793,384,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482391491,774,1,2,75,40,ej5er0oyngdw138yuumwqbyqt,1,45.6,21.8,2022-11-06T13:07:58.337Z,2022-11-06T19:32:19Z,3898939931,212,6.5,3898939929,141,18.6,3900826343,178,,3898939927,140,39.8,3898939925,56,Back,3898939933,213,3.5,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387799,735,49,2,75,40,ej5er0oyngdw138yuumwqbyqt,1,46.2,22.1,2022-11-06T13:07:58.958Z,2022-11-06T19:31:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387809,736,1,2,75,42,ej5er0oyngdw138yuumwqbyqt,1,37.3,10.1,2022-11-06T13:08:00.458Z,2022-11-06T19:32:24Z,3900826631,178,,3898921519,141,2.6,3898921517,140,43.1,3898921521,212,7.9,3898921523,213,5.6,3898921515,56,Back,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387821,737,1,2,75,43,ej5er0oyngdw138yuumwqbyqt,0,43.1,2.6,2022-11-06T13:08:01.940Z,2022-11-06T19:32:26Z,3898921605,212,15.9,3898921603,141,0.0,3898921599,56,Right,3898921601,140,58.0,3898921607,213,6.1,3898921597,155,,3900826783,178,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388027,615,5,2,75,45,7gnly6999wao1xarwct4p8fe9,1,40.2,101.6,2022-11-06T13:08:04.208Z,2022-11-06T19:32:28Z,3898922543,56,Back,3898922569,233,738,3898922545,347,,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387831,738,5,2,75,45,ej5er0oyngdw138yuumwqbyqt,0,59.8,-1.6,2022-11-06T13:08:04.208Z,2022-11-06T19:32:29Z,3898921633,347,,3898922607,233,615,3898921631,56,Right,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388057,616,1,2,76,0,7gnly6999wao1xarwct4p8fe9,1,36.2,100,2022-11-06T13:08:18.607Z,2022-11-06T19:32:30Z,3898922713,56,Back,3898922715,140,30.2,3898922719,212,9.4,3898922717,141,91.8,3898922711,107,,3898922721,213,4.0,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388099,617,1,2,76,2,7gnly6999wao1xarwct4p8fe9,0,30.6,93.5,2022-11-06T13:08:20.858Z,2022-11-06T19:34:06Z,3898922983,213,6.0,3900832963,178,,3898922975,56,Center,3898922973,155,,3898922985,1,,3898922977,140,73.4,3898922979,141,73.6,3898922981,212,46.9,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388129,739,49,2,76,6,ej5er0oyngdw138yuumwqbyqt,1,20.4,28,2022-11-06T13:08:24.858Z,2022-11-06T19:34:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388181,740,1,2,76,8,ej5er0oyngdw138yuumwqbyqt,1,20.4,28,2022-11-06T13:08:26.604Z,2022-11-06T19:34:13Z,3898923353,213,2.3,3898923345,56,Back,3900833543,178,,3898923349,141,52.4,3898923351,212,22.2,3898923347,140,6.4,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388221,741,1,2,76,10,ej5er0oyngdw138yuumwqbyqt,0,6.4,52.4,2022-11-06T13:08:29.235Z,2022-11-06T19:34:16Z,3898923561,1,,3898923549,157,,3898923559,213,0.2,3898923551,56,Back,3898923557,212,40.9,3900833751,178,,3898923553,140,44.7,3898923555,141,63.3,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388299,618,2,2,76,13,7gnly6999wao1xarwct4p8fe9,1,58.9,40.1,2022-11-06T13:08:32.238Z,2022-11-06T19:34:20Z,3898923965,56,Center,3898923963,3,,3898923961,7,1tztnrv51q99ewl193qk526z9,3898923967,140,83.7,3900834005,388,,3898923969,141,45.5,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388339,742,55,2,76,13,ej5er0oyngdw138yuumwqbyqt,1,29.1,53,2022-11-06T13:08:32.239Z,2022-11-06T19:34:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388447,743,1,2,76,24,ej5er0oyngdw138yuumwqbyqt,1,14,38,2022-11-06T13:08:43.207Z,2022-11-06T19:34:23Z,3898924671,212,26.5,3898924661,241,,3900834211,178,,3898924659,5,,3898924667,141,29.4,3898924663,56,Back,3898924665,140,38.6,3898924675,213,6.1,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388499,744,1,2,76,26,ej5er0oyngdw138yuumwqbyqt,1,38.4,29.1,2022-11-06T13:08:44.459Z,2022-11-06T19:34:27Z,3900834533,178,,3898924905,140,40.0,3898924915,213,4.8,3898924909,141,5.9,3898924901,56,Back,3898924913,212,15.9,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388517,745,1,2,76,30,ej5er0oyngdw138yuumwqbyqt,1,40,5.9,2022-11-06T13:08:49.205Z,2022-11-06T19:34:37Z,3898924949,56,Back,3898924957,213,1.3,3898924951,140,41.3,3898924953,141,14.0,3900835137,178,,3898924955,212,5.7,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388563,746,1,2,76,31,ej5er0oyngdw138yuumwqbyqt,1,41.3,14,2022-11-06T13:08:50.029Z,2022-11-06T19:34:39Z,3898925173,140,40.0,3898925175,141,4.4,3898925179,213,4.5,3900835285,178,,3898925171,56,Back,3898925177,212,6.7,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388581,747,1,2,76,32,ej5er0oyngdw138yuumwqbyqt,1,40,4.4,2022-11-06T13:08:50.987Z,2022-11-06T19:34:43Z,3898925271,212,11.8,3898925267,140,28.8,3898925277,213,3.1,3898925269,141,4.7,3898925265,56,Back,3900835551,178,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388659,748,1,2,76,35,ej5er0oyngdw138yuumwqbyqt,1,28.7,4.7,2022-11-06T13:08:53.629Z,2022-11-06T19:34:45Z,3900835769,178,,3898925583,140,8.8,3898925585,141,34.0,3898925589,213,2.4,3898925581,56,Back,3898925587,212,28.9,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388743,749,1,2,76,37,ej5er0oyngdw138yuumwqbyqt,0,9,34.2,2022-11-06T13:08:56.237Z,2022-11-06T19:34:49Z,3898925933,157,,3898925941,141,49.9,3898925935,56,Center,3898925947,1,,3898925939,140,50.8,3898925943,212,45.2,3898925945,213,0.2,3900836053,178,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388773,619,44,2,76,41,7gnly6999wao1xarwct4p8fe9,1,46.2,49,2022-11-06T13:08:59.744Z,2022-11-06T21:06:52Z,3898926095,285,,3898926093,56,Back,3898926113,233,750,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388755,750,44,2,76,41,ej5er0oyngdw138yuumwqbyqt,0,53.8,51,2022-11-06T13:08:59.745Z,2022-11-06T19:35:00Z,3898925999,56,Center,3898926001,286,,3898926149,233,619,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388777,620,1,2,76,41,7gnly6999wao1xarwct4p8fe9,0,43.3,47.9,2022-11-06T13:08:59.778Z,2022-11-06T21:06:53Z,3898926105,140,44.4,3900836471,388,,3898926103,56,Back,3898926111,213,5.8,3898926107,141,47.0,3898926101,3,,3898926109,212,1.3,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388767,751,61,2,76,41,ej5er0oyngdw138yuumwqbyqt,1,50.8,50,2022-11-06T13:08:59.874Z,2022-11-06T19:35:07Z,3898926059,56,Center,3900837417,388,,3900837415,15,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388889,621,1,2,76,42,7gnly6999wao1xarwct4p8fe9,1,45.4,48.1,2022-11-06T13:09:00.656Z,2022-11-06T19:35:11Z,3898926639,56,Center,3898926643,141,51.0,3898926645,212,8.1,3898926641,140,52.9,3898926647,213,0.2,3900837709,178,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388893,622,4,2,76,43,7gnly6999wao1xarwct4p8fe9,1,53,51.6,2022-11-06T13:09:01.777Z,2022-11-06T19:35:15Z,3898926681,152,,3898926679,56,Center,3898926687,233,752,3898926677,13,,3898926685,286,,3898926683,265,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388827,752,4,2,76,43,ej5er0oyngdw138yuumwqbyqt,0,47,48.4,2022-11-06T13:09:01.778Z,2022-11-06T19:35:15Z,3900837925,178,,3898926363,265,,3898926365,285,,3898926357,13,,3898926705,233,622,3898926361,152,,3898926359,56,Back,,,,d6vg86aml1ttoyks4vvvk0smh,E. Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388897,753,17,2,76,48,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-11-06T13:09:06.685Z,2022-11-06T19:35:16Z,3898926707,31,,3898926709,392,,3898926711,13,243,,,,,,,,,,,,,,,,d6vg86aml1ttoyks4vvvk0smh,E. Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389289,623,1,2,77,11,7gnly6999wao1xarwct4p8fe9,1,54.1,49.7,2022-11-06T13:09:30.267Z,2022-11-06T19:35:19Z,3898928693,213,4.6,3898928685,56,Right,3898928683,152,,3900838219,178,,3898928687,140,52.5,3898928681,5,,3898928689,141,17.7,3898928691,212,21.8,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389325,624,1,2,77,14,7gnly6999wao1xarwct4p8fe9,1,52.5,17.7,2022-11-06T13:09:33.018Z,2022-11-06T19:35:20Z,3898928919,212,9.4,3898928917,141,5.8,3898928921,213,5.3,3898928913,56,Right,3900838333,178,,3898928915,140,57.1,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389381,625,1,2,77,16,7gnly6999wao1xarwct4p8fe9,1,55.4,7.1,2022-11-06T13:09:35.018Z,2022-11-06T19:35:23Z,3900838479,178,,3898929155,56,Back,3898929163,213,2.3,3898929165,1,,3898929157,140,34.2,3898929161,212,33.2,3898929159,141,43.4,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389423,626,1,2,77,19,7gnly6999wao1xarwct4p8fe9,1,33.4,43.4,2022-11-06T13:09:38.149Z,2022-11-06T19:35:25Z,3898929413,213,2.9,3898929407,140,15.4,3898929409,141,49.0,3898929405,56,Back,3900838605,178,,3898929411,212,19.3,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
