id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/17/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2449562721,647,1,2,64,25,9dntj5dioj5ex52yrgwzxrq9l,1,83.9,7.9,2022-08-21T20:08:03.436Z,2022-08-22T02:19:05Z,3724676597,213,1.3,3724676593,141,47.2,3725558841,178,,3725372377,224,,3725372379,20,,3724676585,2,,3724678917,210,13,3724678919,154,,9sxg58hszjq17avxgumftdu22,S. Tonali,1,3724676595,212,3724676591,140,3724676587,155,3724676589,56,Center,,,,27.6,90.3,,,,,,,,,,,,,,,,,,,,,,,
2449562725,648,13,2,64,26,9dntj5dioj5ex52yrgwzxrq9l,1,91,46.2,2022-08-21T20:08:04.791Z,2022-08-22T02:19:06Z,3724676621,17,,3724678939,103,6.9,3724678937,102,60.7,3724678933,55,647,3724678941,230,99.0,3724678297,15,,3724678927,73,,3724678929,29,,17au7v1ocl4zab872g59821yi,Junior Messias,,3724678943,231,3725559169,178,3724678301,328,3724678931,154,,3724678295,25,,48.4,,,3724676623,56,Center,,,,,,,,,,,,,,,,,,,
2449562703,521,5,2,64,28,e75syeuawg3ql8nwpi3vr2btz,1,-1.2,39.8,2022-08-21T20:08:06.422Z,2022-08-22T02:19:09Z,3724676457,346,,3724676455,56,Back,3724677517,233,649,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449562815,649,5,2,64,28,9dntj5dioj5ex52yrgwzxrq9l,0,101.2,60.2,2022-08-21T20:08:06.422Z,2022-08-22T02:19:08Z,3724677161,56,Center,3724677523,233,521,3724677163,346,,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563267,522,1,2,65,2,e75syeuawg3ql8nwpi3vr2btz,1,5.1,57.8,2022-08-21T20:08:40.338Z,2022-08-22T02:19:16Z,3724679753,212,53.1,3724679761,74,,3724679755,213,0.2,3724679757,1,,3724679749,140,55.0,3724679747,56,Center,3724679745,124,,3724679751,141,70.2,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563273,523,44,2,65,5,e75syeuawg3ql8nwpi3vr2btz,1,54.7,69.3,2022-08-21T20:08:43.969Z,2022-08-22T03:28:50Z,3724679799,286,,3724679797,56,Center,3724679831,233,650,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563259,650,44,2,65,5,9dntj5dioj5ex52yrgwzxrq9l,0,45.3,30.7,2022-08-21T20:08:43.970Z,2022-08-22T02:19:23Z,3724679849,233,523,3724679713,56,Back,3724679715,285,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563293,524,1,2,65,5,e75syeuawg3ql8nwpi3vr2btz,0,55.1,71.1,2022-08-21T20:08:44.003Z,2022-08-22T03:28:50Z,3724679907,140,63.0,3724679909,141,77.3,3725559617,388,,3724679903,168,,3724679911,212,9.3,3724679905,56,Center,3724679913,213,0.5,3724679901,3,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449567633,696,61,2,65,6,9dntj5dioj5ex52yrgwzxrq9l,1,37.2,23.9,2022-08-21T20:08:44.527Z,2022-08-22T02:19:53Z,3725559721,15,,3724704803,56,Back,3725559723,388,,3724705131,189,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563305,651,49,2,65,7,9dntj5dioj5ex52yrgwzxrq9l,1,39.6,20.2,2022-08-21T20:08:45.216Z,2022-08-22T02:19:57Z,,,,,,,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563319,652,1,2,65,8,9dntj5dioj5ex52yrgwzxrq9l,1,36.8,15.6,2022-08-21T20:08:46.506Z,2022-08-22T02:20:01Z,3724680081,141,17.7,3724680085,213,2.9,3724680083,212,7.3,3724680079,140,30.0,3724680077,56,Back,3725560491,178,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563365,653,1,2,65,10,9dntj5dioj5ex52yrgwzxrq9l,1,30,17.7,2022-08-21T20:08:48.439Z,2022-08-22T02:20:05Z,3724680365,141,31.9,3724680363,140,32.1,3724680369,213,1.3,3724680367,212,9.9,3725560555,178,,3724680361,56,Back,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563367,654,4,2,65,12,9dntj5dioj5ex52yrgwzxrq9l,1,34.8,18.5,2022-08-21T20:08:50.348Z,2022-08-22T02:20:15Z,3724680419,233,525,3724680381,265,,3724680423,286,,3724680375,13,,3724680379,152,,3724680377,56,Back,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563375,525,4,2,65,12,e75syeuawg3ql8nwpi3vr2btz,0,65.2,81.5,2022-08-21T20:08:50.349Z,2022-08-22T02:20:15Z,3724680439,233,654,3724680411,152,,3724680409,56,Left,3724680407,13,,3724680415,285,,3725560705,178,,3724680413,265,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563565,655,18,2,65,24,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T20:09:02.099Z,2022-08-22T02:20:26Z,3724681447,59,30,3724681523,55,656,3724681445,44,Forward,3724681443,42,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563571,656,19,2,65,24,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T20:09:02.100Z,2022-08-22T02:20:27Z,3724681481,293,2,3724681471,42,,3724681483,44,Midfielder,3724681475,145,7,3724681485,55,655,3724681477,59,56,3724681479,292,6,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563647,657,18,2,65,44,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T20:09:22.972Z,2022-08-22T02:20:31Z,3724681993,59,17,3724682073,55,658,3724681991,44,Forward,3724681989,42,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449563651,658,19,2,65,44,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T20:09:22.973Z,2022-08-22T02:20:31Z,3724682015,145,11,3724682027,44,Midfielder,3724682031,55,657,3724682019,59,27,3724682025,293,1,3724682021,292,6,3724682011,42,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564059,659,1,2,65,59,9dntj5dioj5ex52yrgwzxrq9l,1,34.3,22.5,2022-08-21T20:09:37.975Z,2022-08-22T02:20:38Z,3724684261,56,Back,3725561163,178,,3724684823,189,,3724684257,5,,3724684259,152,,3724684267,212,12.3,3724684269,213,1.1,3724684265,141,38.5,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,3724684263,140,,,,,,,,,,,39.7,,,,,,,,,,,,,,,,,,,,,,,,
2449564123,660,1,2,66,5,9dntj5dioj5ex52yrgwzxrq9l,1,52.5,46.1,2022-08-21T20:09:43.199Z,2022-08-22T02:20:43Z,3724684627,213,1.4,3724684619,56,Left,3724684625,212,31.0,3724684623,141,91.4,3725561277,178,,3724684621,140,56.1,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564163,661,1,2,66,8,9dntj5dioj5ex52yrgwzxrq9l,1,54.9,93.6,2022-08-21T20:09:46.683Z,2022-08-22T02:20:47Z,3724684795,56,Back,3724684807,213,4.2,3725561375,178,,3724684797,140,47.3,3724684805,212,15.5,3724684801,141,74.1,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564203,662,1,2,66,11,9dntj5dioj5ex52yrgwzxrq9l,1,53.6,64.1,2022-08-21T20:09:49.914Z,2022-08-22T02:20:52Z,3724685043,213,0.1,3724685039,141,71.5,3724685045,1,,3724685037,140,86.8,3724685033,155,,3724685035,56,Center,3725561503,178,,3724685041,212,35.2,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564241,663,1,2,66,13,9dntj5dioj5ex52yrgwzxrq9l,0,85.9,71.3,2022-08-21T20:09:51.982Z,2022-08-22T02:20:55Z,3724685163,141,47.4,3725561575,388,,3724685165,212,16.6,3724685167,213,4.5,3724685157,3,,3724685159,56,Center,3724685161,140,82.6,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564229,526,49,2,66,15,e75syeuawg3ql8nwpi3vr2btz,1,17.4,52.4,2022-08-21T20:09:53.974Z,2022-08-22T02:20:58Z,,,,,,,,,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564275,527,1,2,66,15,e75syeuawg3ql8nwpi3vr2btz,0,17.5,52.4,2022-08-21T20:09:54.002Z,2022-08-22T02:21:02Z,3724685339,213,5.5,3724685337,212,27.0,3724685335,141,23.1,3725561685,178,,3724685333,140,34.8,3724685331,56,Back,3724685329,155,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564305,664,1,2,66,17,9dntj5dioj5ex52yrgwzxrq9l,0,63.2,77.1,2022-08-21T20:09:56.081Z,2022-08-22T02:21:07Z,3724685501,140,72.2,3724685499,56,Center,3724685497,3,,3724685507,213,5.2,3724685503,141,50.7,3725561811,388,,3724685505,212,20.3,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564409,528,1,2,66,21,e75syeuawg3ql8nwpi3vr2btz,1,29.7,63.7,2022-08-21T20:10:00.027Z,2022-08-22T02:21:18Z,3724686065,141,93.8,3724686063,140,69.2,3724686067,212,46.3,3724686069,213,0.5,3725562111,178,,3724686071,1,,3724686061,56,Left,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564439,529,1,2,66,29,e75syeuawg3ql8nwpi3vr2btz,1,64.6,89.1,2022-08-21T20:10:07.775Z,2022-08-22T02:21:21Z,3724686249,56,Center,3724686251,140,64.7,3724686253,141,62.7,3724686261,213,4.7,3725562213,178,,3724686257,212,18.0,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564477,530,1,2,66,31,e75syeuawg3ql8nwpi3vr2btz,1,66.3,60.6,2022-08-21T20:10:09.754Z,2022-08-22T02:21:24Z,3724686451,56,Center,3724686457,212,28.3,3724686459,213,5.3,3724686455,141,25.2,3724686453,140,80.5,3725562371,178,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564501,531,1,2,66,35,e75syeuawg3ql8nwpi3vr2btz,1,79.1,31.5,2022-08-21T20:10:13.660Z,2022-08-22T02:21:31Z,3725562445,178,,3724686641,213,1.4,3724692637,210,15,3724686637,141,52.8,3724686639,212,14.8,3724686633,56,Center,3724686635,140,82.1,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564505,532,15,2,66,37,e75syeuawg3ql8nwpi3vr2btz,1,81.8,52.5,2022-08-21T20:10:15.226Z,2022-08-22T02:21:32Z,3724692691,230,98.4,3724692663,29,,3725562579,178,,3724692675,102,48.2,3724692321,233,665,3724692681,215,,3724686671,56,Center,3724692693,231,49.8,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,3724692305,82,3724692677,103,3724692687,146,3724692689,147,52.2,3724686669,18,,,6.9,83.7,3724686667,22,,3724692667,55,3725377491,78,531,3724692301,20,,,,,,,,,,,,
2449564513,665,10,2,66,37,9dntj5dioj5ex52yrgwzxrq9l,1,13.4,53.4,2022-08-21T20:10:15.359Z,2022-08-22T02:21:36Z,3725562745,178,,3724692335,233,532,3724686715,94,,3724686717,56,Back,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564547,666,1,2,66,38,9dntj5dioj5ex52yrgwzxrq9l,0,18,36.9,2022-08-21T20:10:16.832Z,2022-08-22T02:21:44Z,3724686931,141,37.6,3724686925,157,,3724686929,140,31.5,3724686927,56,Back,3724686937,1,,3724686933,212,14.2,3725562979,178,,3724686935,213,0.0,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564579,533,1,2,66,41,e75syeuawg3ql8nwpi3vr2btz,1,66.2,70.8,2022-08-21T20:10:19.690Z,2022-08-22T02:21:47Z,3724687083,140,72.9,3724687085,141,82.6,3724687087,212,10.7,3724687089,213,0.9,3724687081,56,Left,3725563043,178,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564605,534,1,2,66,43,e75syeuawg3ql8nwpi3vr2btz,1,73,82.6,2022-08-21T20:10:21.617Z,2022-08-22T02:21:49Z,3725563141,178,,3724687281,140,88.5,3724687283,141,85.7,3724687285,212,16.4,3724687287,213,0.1,3724687279,56,Left,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564637,535,1,2,66,46,e75syeuawg3ql8nwpi3vr2btz,1,90.9,84.7,2022-08-21T20:10:24.346Z,2022-08-22T02:21:54Z,3724687471,140,80.8,3724687477,213,2.7,3725563283,178,,3724687475,212,11.7,3724687473,141,91.9,3724687469,56,Left,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564663,536,1,2,66,48,e75syeuawg3ql8nwpi3vr2btz,0,80.8,90.5,2022-08-21T20:10:26.788Z,2022-08-22T02:21:58Z,3725378515,224,,3724687631,141,52.0,3724687625,155,,3724687635,213,5.1,3724687627,56,Center,3724687629,140,92.3,3724687623,2,,3725378517,72,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,3724687633,212,3725563463,178,,,,,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,,,
2449564675,667,12,2,66,50,9dntj5dioj5ex52yrgwzxrq9l,1,9.1,47.2,2022-08-21T20:10:28.112Z,2022-08-22T02:22:03Z,3724687679,56,Back,3724687687,213,6.3,3724687721,15,,3724687685,212,18.3,3724687683,141,46.4,3725563637,388,,3724687681,140,26.5,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564695,537,13,2,66,52,e75syeuawg3ql8nwpi3vr2btz,1,75.2,53.6,2022-08-21T20:10:30.421Z,2022-08-22T02:22:06Z,3724688251,72,,3724689255,458,,3724689251,103,97.2,3724687817,56,Center,3725563665,178,,3724687813,22,,3724689257,230,98.8,3724689259,231,49.1,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,3724689253,215,3724689247,77,3724687815,18,3724689249,102,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564715,538,5,2,66,54,e75syeuawg3ql8nwpi3vr2btz,0,101.1,53,2022-08-21T20:10:32.407Z,2022-08-22T02:22:08Z,3724687963,233,668,3724687897,56,Center,3724687899,346,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564703,668,5,2,66,54,9dntj5dioj5ex52yrgwzxrq9l,1,-1.1,47,2022-08-21T20:10:32.407Z,2022-08-22T02:22:09Z,3724687955,233,538,3724687851,346,,3724687849,56,Back,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449564979,669,1,2,67,6,9dntj5dioj5ex52yrgwzxrq9l,1,4.3,51.5,2022-08-21T20:10:44.548Z,2022-08-22T02:22:12Z,3724689421,212,29.1,3724689423,213,5.3,3724689417,140,20.5,3724689419,141,16.8,3724708765,189,,3724689413,124,,3724689415,56,Back,3724689427,237,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565017,670,1,2,67,7,9dntj5dioj5ex52yrgwzxrq9l,1,23.5,18.8,2022-08-21T20:10:45.866Z,2022-08-22T02:22:17Z,3724689617,141,38.4,3725563913,178,,3724689623,213,1.2,3724689615,140,28.6,3724689613,56,Back,3724689621,212,14.4,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565059,671,1,2,67,10,9dntj5dioj5ex52yrgwzxrq9l,0,33.3,36.7,2022-08-21T20:10:49.072Z,2022-08-22T02:22:22Z,3725564017,178,,3724689835,155,,3724689847,213,6.1,3724689843,212,63.4,3724689839,140,92.5,3724689851,1,,3724689837,56,Right,3724689841,141,18.0,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565189,541,59,2,67,14,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-08-21T20:10:52.859Z,2022-08-22T02:22:26Z,3724690589,56,Back,,,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565081,539,12,2,67,15,e75syeuawg3ql8nwpi3vr2btz,1,8.7,82.1,2022-08-21T20:10:53.177Z,2022-08-22T02:22:31Z,3724690009,167,,3724690101,15,,3725564221,178,,3724689959,212,14.0,3724689957,141,100.0,3724689953,56,Back,3724689961,213,1.2,3724689955,140,13.0,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565087,540,5,2,67,16,e75syeuawg3ql8nwpi3vr2btz,0,13.8,101.8,2022-08-21T20:10:54.742Z,2022-08-22T02:22:35Z,3724689991,347,,3724690503,233,672,3724689989,56,Back,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565161,672,5,2,67,16,9dntj5dioj5ex52yrgwzxrq9l,1,86.2,-1.8,2022-08-21T20:10:54.742Z,2022-08-22T02:22:34Z,3724690487,233,540,3724690425,56,Right,3724690427,347,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565179,673,1,2,67,20,9dntj5dioj5ex52yrgwzxrq9l,1,85.6,0,2022-08-21T20:10:58.333Z,2022-08-22T02:22:43Z,3724690535,140,83.4,3724690533,56,Right,3724690539,212,10.1,3724690537,141,12.5,3724690541,213,1.8,3724690531,107,,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565217,674,1,2,67,21,9dntj5dioj5ex52yrgwzxrq9l,1,83.4,12.5,2022-08-21T20:10:59.947Z,2022-08-22T02:23:22Z,3725565695,178,,3724690765,56,Right,3724690767,140,87.1,3724690769,141,4.7,3724690773,213,5.3,3724690771,212,6.6,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565265,675,1,2,67,24,9dntj5dioj5ex52yrgwzxrq9l,1,87.6,7.7,2022-08-21T20:11:02.975Z,2022-08-22T02:23:27Z,3724691017,141,25.6,3724691019,212,18.5,3725565755,178,,3724691013,56,Center,3724691015,140,74.3,3724691583,210,15,3724691021,213,2.4,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565275,676,15,2,67,27,9dntj5dioj5ex52yrgwzxrq9l,1,75,30.3,2022-08-21T20:11:05.546Z,2022-08-22T02:23:27Z,3724691063,56,Center,3724691613,29,,3724691627,147,47.7,3724691057,22,,3724691623,215,,3724691671,233,542,3724691619,102,46.1,3724691621,103,11.4,cknjube5flk1r5ppqthj82c5,I. Bennacer,,3725565777,178,3724691615,55,3725381013,80,3724691609,72,,3724691625,146,98.9,,675,,3724691061,18,,,,,,,,,,,,,,,,,,,,
2449565287,542,10,2,67,28,e75syeuawg3ql8nwpi3vr2btz,1,0.5,54.8,2022-08-21T20:11:06.405Z,2022-08-22T02:23:36Z,3724691119,173,,3724691125,182,,3724691441,233,676,3724691129,56,Back,3724691373,179,,3725381213,376,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565297,677,43,2,67,29,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T20:11:07.898Z,2022-08-21T20:11:38Z,3724691327,233,543,3724693411,144,6,3724691173,56,Center,3724691175,73,0,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565311,543,43,2,67,30,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-08-21T20:11:08.615Z,2022-08-21T20:12:36Z,3724698105,144,81,3724694741,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449566349,680,81,2,67,31,9dntj5dioj5ex52yrgwzxrq9l,0,99.6,0.9,2022-08-21T20:11:09.518Z,2022-08-22T02:23:43Z,3724697485,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449565441,678,1,2,67,35,9dntj5dioj5ex52yrgwzxrq9l,1,98.2,6.9,2022-08-21T20:11:13.822Z,2022-08-22T02:23:55Z,3724695927,22,,3724692021,213,2.6,3724695925,210,16,3725566371,178,,3724692019,212,14.7,3724692017,141,18.0,3724692013,56,Right,3724692015,140,86.2,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2449565449,679,16,2,67,41,9dntj5dioj5ex52yrgwzxrq9l,1,90,33,2022-08-21T20:11:19.473Z,2022-08-22T02:23:56Z,3724694609,374,2022-08-21 21:11:18.213,3724692081,56,Center,3724696013,230,98.8,3725566559,178,,3724692075,22,,3724695999,76,,3724695997,121,,3724694617,375,67:40.127,cknjube5flk1r5ppqthj82c5,I. Bennacer,,3724694605,72,3724692077,63,3724696003,55,3724696001,29,,3724696017,138,,,,678,3725383487,396,47.3,3724696021,274,3724696011,215,,3724696015,231,3725383485,395,3724696009,103,,98.6,,47.3,3724696007,102,54.2,14.6
2449566267,544,1,2,68,42,e75syeuawg3ql8nwpi3vr2btz,1,50.1,50.1,2022-08-21T20:12:20.220Z,2022-08-22T02:22:31Z,3724697015,56,Back,3724697025,279,G,3724697019,141,50.3,3724697017,140,41.9,3724697023,213,3.1,3724697021,212,8.6,3725564217,178,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449566313,545,1,2,68,43,e75syeuawg3ql8nwpi3vr2btz,1,39.1,49.6,2022-08-21T20:12:21.898Z,2022-08-22T02:22:36Z,3724697251,140,34.4,3724697247,56,Back,3725564319,178,,3724697257,212,27.7,3724697259,213,4.5,3724697255,141,9.5,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449566339,546,1,2,68,46,e75syeuawg3ql8nwpi3vr2btz,1,34.4,9.5,2022-08-21T20:12:24.114Z,2022-08-22T02:22:44Z,3724697441,213,5.7,3725564569,178,,3724697433,56,Back,3724697435,140,40.9,3724697437,141,2.5,3724697439,212,8.3,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449566393,547,1,2,68,48,e75syeuawg3ql8nwpi3vr2btz,1,41.2,2.8,2022-08-21T20:12:26.738Z,2022-08-22T02:22:50Z,3724697771,212,14.1,3724697759,56,Back,3724697763,140,46.6,3724697777,213,1.2,3725564799,178,,3724697767,141,21.8,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
