id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2519936663,618,1,2,56,8,9dntj5dioj5ex52yrgwzxrq9l,1,34.1,21.1,2023-03-13T21:04:32.400Z,2023-03-14T02:22:44Z,4096836385,212,21.8,4096836379,56,Right,4097121547,178,,4096836383,141,11.8,4096836381,140,54.0,4096836387,213,6.0,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936693,619,1,2,56,14,9dntj5dioj5ex52yrgwzxrq9l,1,62.1,38,2023-03-13T21:04:38.717Z,2023-03-14T02:22:48Z,4097121653,178,,4096836563,213,1.4,4096836557,140,66.9,4096836561,212,31.1,4096836555,56,Left,4096836559,141,83.1,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936709,620,1,2,56,18,9dntj5dioj5ex52yrgwzxrq9l,1,66,82.2,2023-03-13T21:04:42.831Z,2023-03-14T02:22:54Z,4096836625,141,70.9,4096836629,213,4.5,4097121727,178,,4096836621,56,Center,4096836623,140,64.8,4096836627,212,7.8,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936713,621,1,2,56,19,9dntj5dioj5ex52yrgwzxrq9l,1,65.1,72.6,2023-03-13T21:04:43.777Z,2023-03-14T02:22:58Z,4097121793,178,,4096836637,56,Left,4096836645,213,1.9,4096836641,141,82.8,4096836639,140,62.5,4096836643,212,7.5,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936717,622,1,2,56,21,9dntj5dioj5ex52yrgwzxrq9l,1,61.9,83.7,2023-03-13T21:04:45.403Z,2023-03-14T02:23:01Z,4096836665,212,18.4,4096836659,56,Back,4097121819,178,,4096836667,213,3.7,4096836663,141,69.0,4096836661,140,47.2,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936725,623,1,2,56,23,9dntj5dioj5ex52yrgwzxrq9l,1,47.2,69,2023-03-13T21:04:47.458Z,2023-03-14T02:23:06Z,4096836705,213,4.7,4097121881,178,,4096836699,140,46.8,4096836703,212,18.9,4096836701,141,41.2,4096836697,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936739,624,1,2,56,26,9dntj5dioj5ex52yrgwzxrq9l,1,45.7,35.3,2023-03-13T21:04:50.315Z,2023-03-14T02:23:08Z,4097121911,178,,4096836769,140,58.9,4096836775,213,5.3,4096836771,141,6.7,4096836773,212,23.9,4096836767,56,Right,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936755,625,1,2,56,28,9dntj5dioj5ex52yrgwzxrq9l,1,59.6,6.7,2023-03-13T21:04:52.847Z,2023-03-14T02:23:13Z,4096836879,213,0.6,4097122003,178,,4096836875,141,13.0,4096836877,212,7.4,4096836871,56,Right,4096836873,140,65.4,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936771,626,1,2,56,33,9dntj5dioj5ex52yrgwzxrq9l,1,66.1,36.7,2023-03-13T21:04:56.986Z,2023-03-14T02:23:18Z,4097122053,178,,4096836935,141,58.3,4096836939,213,2.3,4096836931,56,Center,4096836933,140,54.4,4096836937,212,19.1,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936801,627,1,2,56,35,9dntj5dioj5ex52yrgwzxrq9l,1,54.8,56.5,2023-03-13T21:04:59.676Z,2023-03-14T02:23:21Z,4096837069,141,69.5,4096837071,212,13.0,4096837067,140,63.9,4097122069,178,,4096837073,213,0.7,4096837063,56,Center,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936809,628,1,2,56,39,9dntj5dioj5ex52yrgwzxrq9l,0,68.8,65.5,2023-03-13T21:05:03.790Z,2023-03-14T02:23:23Z,4096837107,140,73.1,4096837109,141,59.2,4096837111,212,6.2,4096837113,213,5.5,4096837105,56,Center,4097122089,178,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936815,457,8,2,56,40,49rkyo4do8uwj06geomw0xr4i,1,26.2,40.8,2023-03-13T21:05:04.022Z,2023-03-14T02:23:25Z,4096978681,385,,4097122125,178,,4096837123,56,Back,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936839,629,1,2,56,42,9dntj5dioj5ex52yrgwzxrq9l,1,69.8,30.7,2023-03-13T21:05:06.245Z,2023-03-14T02:23:31Z,4096837247,56,Right,4096837255,213,5.7,4096837249,140,87.2,4097122195,178,,4096837251,141,11.8,4096837253,212,22.3,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936843,630,1,2,56,45,9dntj5dioj5ex52yrgwzxrq9l,0,86.6,9.9,2023-03-13T21:05:09.149Z,2023-03-14T02:23:34Z,4096978937,224,,4096837275,213,1.0,4096837269,140,89.6,4096837263,2,,4097122221,178,,4096978939,20,,4096837271,141,16.9,4096837267,56,Right,b33rlpjo3kx4477alx82si5wq,P. Kalulu,4096837273,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936857,458,8,2,56,45,49rkyo4do8uwj06geomw0xr4i,1,10.7,83.3,2023-03-13T21:05:09.326Z,2023-03-14T02:23:37Z,4097122249,178,,4096979111,385,,4096837351,56,Back,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937003,459,5,2,56,49,49rkyo4do8uwj06geomw0xr4i,0,12.7,101.5,2023-03-13T21:05:13.057Z,2023-03-14T02:23:45Z,4096837897,56,Back,4096840727,233,631,4096837899,347,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936963,631,5,2,56,49,9dntj5dioj5ex52yrgwzxrq9l,1,87.3,-1.5,2023-03-13T21:05:13.057Z,2023-03-14T02:23:45Z,4096840723,233,459,4096837801,56,Right,4096837803,347,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519936993,632,1,2,57,7,9dntj5dioj5ex52yrgwzxrq9l,0,86.5,0,2023-03-13T21:05:31.099Z,2023-03-14T02:23:49Z,4096837841,107,,4096837851,213,1.3,4096837843,56,Center,4096837845,140,91.9,4096837849,212,18.7,4096837847,141,24.8,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937019,460,12,2,57,9,49rkyo4do8uwj06geomw0xr4i,1,7,74.4,2023-03-13T21:05:32.987Z,2023-03-14T02:23:53Z,4096837973,213,1.3,4096837967,140,11.5,4096837971,212,16.4,4096837977,15,,4096837969,141,97.5,4097122417,388,,4096837965,56,Back,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937013,633,1,2,57,11,9dntj5dioj5ex52yrgwzxrq9l,0,88.7,6.9,2023-03-13T21:05:35.758Z,2023-03-14T02:23:56Z,4097122439,178,,4096837947,155,,4096837955,212,2.3,4096979957,224,,4096837949,56,Right,4096837957,213,1.1,4096837945,2,,4096837953,141,9.9,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,4096837951,140,89.8,4096979959,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937027,461,61,2,57,11,49rkyo4do8uwj06geomw0xr4i,1,10.5,89.6,2023-03-13T21:05:35.781Z,2023-03-14T02:23:59Z,4097122493,178,,4096838019,56,Back,,,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937037,463,12,2,57,13,49rkyo4do8uwj06geomw0xr4i,1,5.3,55.2,2023-03-13T21:05:37.721Z,2023-03-14T02:24:04Z,4096838057,212,3.0,4096838053,140,2.7,4096838073,15,,4096838051,56,Back,4097122521,388,,4096838059,213,2.7,4096838055,141,57.2,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937051,464,41,2,57,15,49rkyo4do8uwj06geomw0xr4i,1,3.3,57.6,2023-03-13T21:05:39.732Z,2023-03-14T02:24:10Z,4096838113,212,31.6,4096838109,140,21.4,4096838111,141,94.7,4096838115,213,0.9,4097122567,388,,4096980173,378,,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937035,462,43,2,57,16,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-03-13T21:05:40.279Z,2023-03-13T21:05:50Z,4096838235,144,44,4096838047,56,Back,4096838049,285,0,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937061,634,1,2,57,21,9dntj5dioj5ex52yrgwzxrq9l,1,76.1,4,2023-03-13T21:05:45.426Z,2023-03-14T02:24:16Z,4096838163,56,Right,4096838171,213,0.7,4096838167,141,9.1,4096838165,140,79.8,4097122617,178,,4096838169,212,5.2,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937099,635,1,2,57,23,9dntj5dioj5ex52yrgwzxrq9l,1,74.7,26,2023-03-13T21:05:47.804Z,2023-03-14T02:24:19Z,4096838271,141,59.2,4096838267,56,Center,4096838273,212,22.6,4096838275,213,1.6,4096838269,140,73.5,4097122667,178,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937127,636,1,2,57,26,9dntj5dioj5ex52yrgwzxrq9l,1,77.7,69.9,2023-03-13T21:05:50.964Z,2023-03-14T02:24:24Z,4096838439,213,1.1,4096838435,141,82.4,4096838437,212,9.4,4096838433,140,81.5,4097122691,178,,4096838431,56,Left,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519963807,1043,3,2,57,30,9dntj5dioj5ex52yrgwzxrq9l,0,89.4,93.9,2023-03-13T21:05:54.620Z,2023-03-14T02:24:37Z,4096981467,464,,4096981469,467,etryzuxz65dmn5ewmocse66l1,4097122815,178,,4096981465,286,,4096981463,56,Left,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937131,637,50,2,57,32,9dntj5dioj5ex52yrgwzxrq9l,1,91.4,95.6,2023-03-13T21:05:56.919Z,2023-03-14T02:24:55Z,4096838551,233,465,4096838449,286,,4096838447,56,Left,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937147,465,7,2,57,33,49rkyo4do8uwj06geomw0xr4i,1,8.6,4.4,2023-03-13T21:05:57.514Z,2023-03-14T02:24:59Z,4097123039,178,,4096838527,285,,4096838541,233,637,4096980987,384,,4096838525,56,Back,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937343,469,61,2,57,33,49rkyo4do8uwj06geomw0xr4i,1,10.4,2.9,2023-03-13T21:05:57.813Z,2023-03-14T02:25:05Z,4097123109,178,,4096839283,56,Back,,,,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937151,466,49,2,57,34,49rkyo4do8uwj06geomw0xr4i,1,10.1,8.1,2023-03-13T21:05:58.527Z,2023-03-14T02:25:11Z,,,,,,,,,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937173,467,1,2,57,35,49rkyo4do8uwj06geomw0xr4i,1,15.3,6.7,2023-03-13T21:05:59.288Z,2023-03-14T02:25:24Z,4096838577,140,22.9,4096982363,189,,4096838579,141,24.3,4097123251,178,,4096838583,213,1.0,4096838581,212,14.4,4096838575,56,Back,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937189,468,1,2,57,37,49rkyo4do8uwj06geomw0xr4i,0,21.6,23.5,2023-03-13T21:06:01.222Z,2023-03-14T02:25:35Z,4096838605,212,18.7,4097123371,178,,4096838607,213,5.9,4096838601,140,38.2,4096838599,56,Back,4096838603,141,13.7,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937177,638,49,2,57,38,9dntj5dioj5ex52yrgwzxrq9l,1,65.7,84.5,2023-03-13T21:06:02.629Z,2023-03-14T02:25:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937217,639,1,2,57,40,9dntj5dioj5ex52yrgwzxrq9l,1,65,80,2023-03-13T21:06:04.969Z,2023-03-14T02:25:48Z,4096838729,213,3.9,4096838725,141,54.6,4097123507,178,,4096838727,212,26.2,4096838721,56,Back,4096838723,140,46.3,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937231,640,1,2,57,43,9dntj5dioj5ex52yrgwzxrq9l,1,46.3,54.6,2023-03-13T21:06:07.828Z,2023-03-14T02:25:52Z,4096838755,56,Center,4096838759,141,56.5,4097123547,178,,4096838761,212,8.2,4096838763,213,0.2,4096838757,140,54.0,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937261,641,1,2,57,46,9dntj5dioj5ex52yrgwzxrq9l,1,53.9,55,2023-03-13T21:06:09.992Z,2023-03-14T02:25:56Z,4096838891,213,0.4,4096838883,56,Center,4097123583,178,,4096838887,141,61.2,4096838885,140,64.7,4096838889,212,12.1,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937283,642,1,2,57,48,9dntj5dioj5ex52yrgwzxrq9l,1,64.8,59.6,2023-03-13T21:06:12.134Z,2023-03-14T02:25:59Z,4096838987,56,Center,4097123609,178,,4096838991,141,47.8,4096838993,212,12.7,4096838989,140,55.4,4096838995,213,3.8,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937295,643,1,2,57,51,9dntj5dioj5ex52yrgwzxrq9l,1,54.5,36.1,2023-03-13T21:06:14.982Z,2023-03-14T02:26:14Z,4096839075,213,5.0,4096839069,140,58.1,4097123753,178,,4096839067,56,Right,4096839073,212,14.6,4096839071,141,15.3,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937305,644,1,2,57,53,9dntj5dioj5ex52yrgwzxrq9l,1,56.6,18.2,2023-03-13T21:06:17.241Z,2023-03-14T02:26:18Z,4097123829,178,,4096839129,213,2.7,4096839125,141,26.0,4096839127,212,12.0,4096839121,56,Back,4096839123,140,46.4,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937313,645,1,2,57,55,9dntj5dioj5ex52yrgwzxrq9l,1,46.5,26,2023-03-13T21:06:18.997Z,2023-03-14T02:26:22Z,4097123911,178,,4096839155,212,15.3,4096839157,213,0.9,4096839149,56,Center,4096839153,141,44.1,4096839151,140,55.1,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937319,646,1,2,57,56,9dntj5dioj5ex52yrgwzxrq9l,1,56.4,46.8,2023-03-13T21:06:20.615Z,2023-03-14T02:26:26Z,4096839169,56,Back,4096839175,212,10.4,4097123971,178,,4096839171,140,47.0,4096839173,141,51.8,4096839177,213,2.8,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937333,647,1,2,57,59,9dntj5dioj5ex52yrgwzxrq9l,1,48,55.2,2023-03-13T21:06:23.401Z,2023-03-14T02:26:28Z,4096839231,141,93.1,4096839233,212,28.2,4096839229,140,58.9,4097123983,178,,4096839235,213,1.2,4096839227,56,Left,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937339,648,1,2,58,3,9dntj5dioj5ex52yrgwzxrq9l,1,63.5,90.9,2023-03-13T21:06:27.105Z,2023-03-14T02:26:32Z,4096839267,56,Center,4096839273,212,16.6,4096839271,141,71.9,4096839275,213,5.4,4097124035,178,,4096839269,140,73.5,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937359,649,1,2,58,4,9dntj5dioj5ex52yrgwzxrq9l,0,73.5,71.9,2023-03-13T21:06:28.043Z,2023-03-14T02:26:36Z,4096839377,140,95.9,4097124085,178,,4096839375,56,Left,4096839383,213,0.5,4096839379,141,89.0,4096839381,212,26.2,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937367,470,49,2,58,8,49rkyo4do8uwj06geomw0xr4i,1,2.7,13.7,2023-03-13T21:06:32.848Z,2023-03-14T02:26:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937377,471,1,2,58,8,49rkyo4do8uwj06geomw0xr4i,0,2.7,13.7,2023-03-13T21:06:32.927Z,2023-03-14T02:26:44Z,4096839477,212,25.7,4096839471,140,25.3,4096839467,56,Back,4096839479,213,5.9,4097124175,178,,4096839475,141,0.0,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937383,472,5,2,58,10,49rkyo4do8uwj06geomw0xr4i,0,24.6,-0.7,2023-03-13T21:06:34.368Z,2023-03-14T02:26:47Z,4096839875,233,650,4096839495,56,Back,4096839497,347,,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937469,650,5,2,58,10,9dntj5dioj5ex52yrgwzxrq9l,1,75.4,100.7,2023-03-13T21:06:34.368Z,2023-03-14T02:26:47Z,4096839865,347,,4096839863,56,Left,4096839867,233,472,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937421,473,43,2,58,25,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-03-13T21:06:49.434Z,2023-03-13T21:06:51Z,4096839669,144,50,4096839629,285,0,4096839627,56,Back,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937475,651,1,2,58,29,9dntj5dioj5ex52yrgwzxrq9l,1,72.1,100,2023-03-13T21:06:53.054Z,2023-03-14T02:26:50Z,4096839903,140,53.1,4096839901,56,Center,4096839899,107,,4096839907,212,25.4,4096839905,141,78.3,4096839911,1,,4096839909,213,3.8,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937495,652,1,2,58,34,9dntj5dioj5ex52yrgwzxrq9l,1,47.9,55.5,2023-03-13T21:06:58.444Z,2023-03-14T02:26:55Z,4096839989,141,35.1,4096839985,56,Back,4096839987,140,37.7,4096839991,212,17.5,4097124355,178,,4096839993,213,4.1,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937513,653,1,2,58,38,9dntj5dioj5ex52yrgwzxrq9l,1,33.5,40,2023-03-13T21:07:02.165Z,2023-03-14T02:27:00Z,4096840085,140,21.1,4096840095,213,2.3,4096840089,141,63.3,4096840079,56,Back,4096840093,212,20.5,4097124455,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937527,654,1,2,58,42,9dntj5dioj5ex52yrgwzxrq9l,1,25.1,65.8,2023-03-13T21:07:06.465Z,2023-03-14T02:27:03Z,4096840159,140,68.1,4096840165,213,6.0,4096840155,155,,4096840161,141,49.3,4097124495,178,,4096840163,212,46.5,4096840157,56,Center,4096840167,1,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937531,655,44,2,58,45,9dntj5dioj5ex52yrgwzxrq9l,1,71.8,50.3,2023-03-13T21:07:09.555Z,2023-03-14T02:56:49Z,4096840227,233,474,4096840183,286,,4096840181,56,Center,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937537,474,44,2,58,45,49rkyo4do8uwj06geomw0xr4i,0,28.2,49.7,2023-03-13T21:07:09.556Z,2023-03-14T02:27:06Z,4096840213,285,,4096840211,56,Back,4096840235,233,655,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937543,656,1,2,58,45,9dntj5dioj5ex52yrgwzxrq9l,0,69.1,47.6,2023-03-13T21:07:09.630Z,2023-03-14T02:56:50Z,4096840249,212,6.6,4096840251,213,6.2,4097124643,388,,4096840245,140,75.4,4096840247,141,46.8,4096840239,3,,4096840241,168,,4096840243,56,Center,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937547,475,49,2,58,47,49rkyo4do8uwj06geomw0xr4i,1,23.9,50.3,2023-03-13T21:07:10.981Z,2023-03-14T02:27:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937561,476,1,2,58,47,49rkyo4do8uwj06geomw0xr4i,1,23.1,48.5,2023-03-13T21:07:11.067Z,2023-03-14T02:27:17Z,4096840333,213,5.1,4096840325,56,Back,4096840331,212,17.6,4097124733,178,,4096840329,141,25.0,4096840327,140,30.2,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937563,477,4,2,58,51,49rkyo4do8uwj06geomw0xr4i,1,31.8,24.5,2023-03-13T21:07:15.624Z,2023-03-14T02:31:40Z,4096840367,233,657,4096840345,152,,4096840347,285,,4096840343,56,Back,4096840341,295,,4096840339,13,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937565,657,4,2,58,51,9dntj5dioj5ex52yrgwzxrq9l,0,68.2,75.5,2023-03-13T21:07:15.625Z,2023-03-14T02:31:39Z,4096840355,152,,4096840375,286,,4096840353,56,Center,4097127735,178,,4096840351,295,,4096840371,233,477,4096840349,13,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937599,658,17,2,58,55,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-03-13T21:07:19.176Z,2023-03-14T02:31:42Z,4096840567,393,,4096840569,13,243,4096840565,31,,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519937661,478,1,2,59,13,49rkyo4do8uwj06geomw0xr4i,1,30.6,25,2023-03-13T21:07:37.842Z,2023-03-14T02:31:47Z,4096840931,212,19.9,4096840933,213,5.6,4096840925,56,Back,4096840929,141,5.8,4097127833,178,,4096840921,5,,4096840923,152,,4096841189,189,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,4096840927,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
