id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId
2458587667,177,1,1,17,15,e75syeuawg3ql8nwpi3vr2btz,1,64.8,66.8,2022-09-11T10:47:37.173Z,2022-09-11T18:52:56Z,3772738649,1,,3772738639,56,Right,3774625249,178,,3772738647,213,4.9,3772738645,212,35.1,3772738643,141,16.0,3772738641,140,70.9,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587689,178,1,1,17,18,e75syeuawg3ql8nwpi3vr2btz,1,71.5,14,2022-09-11T10:47:40.212Z,2022-09-11T18:53:00Z,3772738727,56,Center,3772738729,140,68.1,3772738733,212,10.0,3772738735,213,1.9,3772738731,141,27.8,3774625429,178,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587721,179,1,1,17,21,e75syeuawg3ql8nwpi3vr2btz,1,68,34.1,2022-09-11T10:47:42.438Z,2022-09-11T18:53:04Z,3774625571,178,,3772738877,213,1.6,3772738869,56,Center,3772738875,212,24.7,3772738871,140,67.1,3772738873,141,70.4,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587755,180,1,1,17,24,e75syeuawg3ql8nwpi3vr2btz,1,67.1,70.4,2022-09-11T10:47:45.673Z,2022-09-11T18:53:08Z,3774625903,178,,3772739039,56,Left,3772739047,213,0.8,3772739043,141,93.6,3772739041,140,80.5,3772739045,212,21.1,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587777,181,3,1,17,30,e75syeuawg3ql8nwpi3vr2btz,1,88.8,79.4,2022-09-11T10:47:51.897Z,2022-09-11T18:53:23Z,3772739139,286,,3772739137,56,Left,3773440897,464,,3772739161,233,182,3774626689,178,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587763,182,45,1,17,30,af91jdcs6x0bqkmdb78rokod2,0,11.2,20.6,2022-09-11T10:47:51.897Z,2022-09-11T18:53:23Z,3772739083,56,Back,3772739085,285,,3772739181,233,181,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587787,182,1,1,17,33,e75syeuawg3ql8nwpi3vr2btz,0,90.6,69.9,2022-09-11T10:47:55.086Z,2022-09-11T18:53:29Z,3772739249,233,183,3772739247,236,,3772739197,212,6.6,3772739199,213,3.7,3772739255,286,,3774627009,178,,3772739193,140,85.2,3772739195,141,65.0,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,3772739191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587799,183,74,1,17,33,af91jdcs6x0bqkmdb78rokod2,1,14.4,38.6,2022-09-11T10:47:55.200Z,2022-09-11T18:53:35Z,3772739237,285,,3772739269,233,182,3772739235,56,Back,3774627365,178,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587819,183,1,1,17,36,e75syeuawg3ql8nwpi3vr2btz,0,75,60.8,2022-09-11T10:47:58.067Z,2022-09-11T18:53:45Z,3772739355,56,Center,3772739353,155,,3772739361,212,20.2,3772739363,213,5.6,3772739357,140,90.4,3772739359,141,43.0,3774627891,178,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587837,184,1,1,17,38,af91jdcs6x0bqkmdb78rokod2,1,9.3,57.3,2022-09-11T10:47:59.705Z,2022-09-11T18:53:53Z,3774628281,21,,3774628279,388,,3772739429,141,53.0,3772739427,140,3.3,3772739433,213,3.6,3772739431,212,6.9,3772739425,56,Back,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587839,185,49,1,17,39,af91jdcs6x0bqkmdb78rokod2,1,3.2,51.9,2022-09-11T10:48:00.832Z,2022-09-11T18:54:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587945,186,1,1,17,57,af91jdcs6x0bqkmdb78rokod2,1,15.6,50,2022-09-11T10:48:19.013Z,2022-09-11T18:54:05Z,3774629097,178,,3772739999,141,25.2,3772740003,213,4.9,3772739997,140,18.7,3772740001,212,17.2,3772739995,56,Back,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587967,187,1,1,18,0,af91jdcs6x0bqkmdb78rokod2,1,19,25,2022-09-11T10:48:21.608Z,2022-09-11T18:54:14Z,3772740127,213,1.9,3774629591,178,,3772740121,140,13.9,3772740125,212,18.9,3772740123,141,51.6,3772740119,56,Back,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587989,188,1,1,18,3,af91jdcs6x0bqkmdb78rokod2,1,14.9,50.9,2022-09-11T10:48:24.986Z,2022-09-11T18:54:17Z,3772740207,212,31.0,3772740209,213,1.3,3772740205,141,95.1,3772740203,140,22.1,3772740201,56,Back,3774629839,178,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587991,189,61,1,18,5,af91jdcs6x0bqkmdb78rokod2,0,22.1,95.1,2022-09-11T10:48:26.820Z,2022-09-11T18:54:25Z,3774630387,388,,3772740215,56,Back,,,,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588003,184,5,1,18,6,e75syeuawg3ql8nwpi3vr2btz,1,77.6,-1.2,2022-09-11T10:48:27.511Z,2022-09-11T18:54:28Z,3772740279,233,190,3772740273,347,,3772740271,56,Right,,,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458587995,190,5,1,18,6,af91jdcs6x0bqkmdb78rokod2,0,22.4,101.2,2022-09-11T10:48:27.511Z,2022-09-11T18:54:29Z,3772740237,56,Back,3772740239,347,,3772740301,233,184,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588023,185,1,1,18,8,e75syeuawg3ql8nwpi3vr2btz,1,77.5,0,2022-09-11T10:48:29.833Z,2022-09-11T18:54:36Z,3772740391,213,1.7,3772740383,56,Right,3772740385,140,76.2,3772740381,107,,3772740387,141,10.4,3772740389,212,7.9,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588039,186,1,1,18,10,e75syeuawg3ql8nwpi3vr2btz,1,74,8,2022-09-11T10:48:32.035Z,2022-09-11T18:54:42Z,3772740457,140,74.5,3772740459,141,3.8,3772740455,56,Right,3772740461,212,2.9,3772740463,213,4.9,3774631481,178,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588067,187,1,1,18,12,e75syeuawg3ql8nwpi3vr2btz,1,71.7,4.3,2022-09-11T10:48:34.095Z,2022-09-11T18:54:49Z,3772740569,56,Center,3772740577,213,1.2,3774631933,178,,3772740573,141,22.9,3772740571,140,76.0,3772740575,212,13.4,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588073,188,43,1,18,15,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-11T10:48:36.392Z,2022-09-11T10:49:14Z,3772741897,144,50,3772741855,233,191,3772740603,56,Center,3772740605,286,0,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588057,191,43,1,18,15,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-09-11T10:48:36.393Z,2022-09-11T10:49:16Z,3772741965,144,7,3772740533,285,0,3772740531,56,Back,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588077,189,4,1,18,15,e75syeuawg3ql8nwpi3vr2btz,1,69.8,21.6,2022-09-11T10:48:37.252Z,2022-09-11T18:56:46Z,3772740641,152,,3772740645,286,,3772740643,265,,3772740647,233,192,3772740637,13,,3772740639,56,Center,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588071,192,4,1,18,15,af91jdcs6x0bqkmdb78rokod2,0,30.2,78.4,2022-09-11T10:48:37.253Z,2022-09-11T18:56:46Z,3774637529,178,,3772740671,233,189,3772740601,285,,3772740597,152,,3772740599,265,,3772740595,56,Back,3772740593,13,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588311,190,1,1,18,55,e75syeuawg3ql8nwpi3vr2btz,1,67.1,20.5,2022-09-11T10:49:16.361Z,2022-09-11T18:56:51Z,3772742065,213,5.6,3772742063,212,11.3,3772742061,141,10.6,3772742053,5,,3772742055,152,,3774637841,178,,3772742059,140,75.8,3772742057,56,Right,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588325,191,1,1,18,57,e75syeuawg3ql8nwpi3vr2btz,1,77.1,11.2,2022-09-11T10:49:19.136Z,2022-09-11T18:56:56Z,3772742149,213,5.9,3772742147,212,9.9,3774637999,178,,3772742141,56,Right,3772742143,140,85.7,3772742145,141,5.2,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588363,192,1,1,18,59,e75syeuawg3ql8nwpi3vr2btz,1,85.7,5.2,2022-09-11T10:49:20.833Z,2022-09-11T18:57:12Z,3772742341,213,2.3,3772742335,140,80.2,3772742333,56,Right,3774638119,178,,3772742337,141,14.3,3772742339,212,8.5,3772743635,210,15,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458993935,1553,43,1,19,1,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-11T10:49:23.200Z,2022-09-11T20:11:57Z,3774901583,178,0,3774901703,144,82,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588369,193,15,1,19,3,e75syeuawg3ql8nwpi3vr2btz,1,76.6,36.7,2022-09-11T10:49:24.839Z,2022-09-11T18:57:13Z,3772743657,55,192,3772743653,29,,3772743673,230,99.4,3772742385,18,,3772743669,146,78.1,3772743463,24,,3772743663,103,19,3772743469,82,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,3772743481,233,193,3772743661,102,3772743675,231,49.8,3772742387,56,,3772743465,72,3772743665,215,,,46.9,Center,3772743671,147,3772743651,80,,37.4,3774638763,178,,,,,,,,,,,,
2458588361,193,10,1,19,3,af91jdcs6x0bqkmdb78rokod2,1,21.2,59.4,2022-09-11T10:49:24.897Z,2022-09-11T18:57:17Z,3772743487,233,193,3772742331,56,Back,3772742329,94,,3774639029,178,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588415,194,1,1,19,7,e75syeuawg3ql8nwpi3vr2btz,1,96.1,26.3,2022-09-11T10:49:29.035Z,2022-09-11T18:57:28Z,3772742557,141,14.2,3772742559,212,11.7,3772742553,140,88.2,3772742551,56,Right,3772742561,213,3.9,3774639575,178,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588423,195,1,1,19,9,e75syeuawg3ql8nwpi3vr2btz,0,87.5,14.1,2022-09-11T10:49:30.497Z,2022-09-11T18:57:31Z,3772742613,212,22.9,3772742615,213,1.4,3773445515,225,,3773445517,387,,3772742605,155,,3772742603,2,,3774639675,178,,3772742609,140,91.0,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,3772742607,56,Center,3772742611,141,3773445523,20,,,,,,,,,,,47.4,,,,,,,,,,,,,,,,,,,,,
2458588467,194,12,1,19,10,af91jdcs6x0bqkmdb78rokod2,1,9.9,52.1,2022-09-11T10:49:31.816Z,2022-09-11T18:57:36Z,3774639843,388,,3772742825,213,5.4,3772742823,212,43.6,3772742821,141,2.3,3772742819,140,36.1,3772742841,15,,3772742817,56,Back,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588509,196,1,1,19,19,e75syeuawg3ql8nwpi3vr2btz,1,74.9,96.5,2022-09-11T10:49:40.975Z,2022-09-11T18:57:46Z,3774640251,178,,3772743091,141,86.3,3772743095,213,3.7,3772743093,212,12.9,3772743089,140,64.5,3772743087,56,Left,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588519,197,1,1,19,22,e75syeuawg3ql8nwpi3vr2btz,1,64,86.3,2022-09-11T10:49:43.297Z,2022-09-11T18:57:51Z,3772743147,213,5.7,3772743139,56,Center,3772743145,212,11.1,3772743141,140,73.0,3772743143,141,77.7,3774640419,178,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588521,198,50,1,19,23,e75syeuawg3ql8nwpi3vr2btz,1,68.4,77.5,2022-09-11T10:49:44.782Z,2022-09-11T18:58:04Z,3772743153,56,Center,3772743155,286,,3772743211,233,195,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588529,195,7,1,19,23,af91jdcs6x0bqkmdb78rokod2,1,31.6,22.5,2022-09-11T10:49:45.058Z,2022-09-11T18:58:07Z,3772743207,233,198,3772743195,56,Back,3772743193,167,,3774641067,178,,3773446345,385,,3772743197,285,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588533,196,5,1,19,25,af91jdcs6x0bqkmdb78rokod2,0,41.2,-1.5,2022-09-11T10:49:46.856Z,2022-09-11T18:58:11Z,3772743507,233,199,3772743205,347,,3772743203,56,Back,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588589,199,5,1,19,25,e75syeuawg3ql8nwpi3vr2btz,1,58.8,101.5,2022-09-11T10:49:46.856Z,2022-09-11T18:58:11Z,3772743447,56,Left,3772743449,347,,3772743503,233,196,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588651,200,1,1,19,42,e75syeuawg3ql8nwpi3vr2btz,1,72.7,100,2022-09-11T10:50:03.977Z,2022-09-11T18:58:15Z,3772743787,141,92.1,3772743789,212,9.6,3772743791,213,5.5,3772743785,140,79.4,3772743783,56,Left,3772743781,107,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588653,201,61,1,19,44,e75syeuawg3ql8nwpi3vr2btz,0,79.4,92.1,2022-09-11T10:50:05.854Z,2022-09-11T18:58:34Z,3774642245,388,,3774642243,15,,3772743799,56,Left,,,,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588669,197,1,1,19,46,af91jdcs6x0bqkmdb78rokod2,1,30.2,5.6,2022-09-11T10:50:07.439Z,2022-09-11T18:58:37Z,3774642343,388,,3772743875,213,6.2,3772743871,141,4.7,3772743873,212,6.1,3772743865,3,,3772743869,140,36.0,3772743867,56,Back,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588679,198,1,1,19,47,af91jdcs6x0bqkmdb78rokod2,0,39.4,3.8,2022-09-11T10:50:09.259Z,2022-09-11T18:58:45Z,3772743939,213,1.3,3772743937,212,7.2,3772743931,56,Back,3772743935,141,14.1,3772743933,140,40.9,3774642651,178,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588721,202,1,1,19,50,e75syeuawg3ql8nwpi3vr2btz,1,68.6,83,2022-09-11T10:50:12.035Z,2022-09-11T18:58:53Z,3772744111,212,25.6,3772744113,213,4.9,3774642923,178,,3772744105,56,Center,3772744107,140,73.4,3772744109,141,46.1,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588725,203,3,1,19,53,e75syeuawg3ql8nwpi3vr2btz,0,75.2,44.1,2022-09-11T10:50:14.605Z,2022-09-11T18:59:02Z,3773448527,465,,3774643199,178,,3772744125,56,Center,3772744263,233,199,3772744127,286,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588741,199,7,1,19,53,af91jdcs6x0bqkmdb78rokod2,0,24.8,55.9,2022-09-11T10:50:15.217Z,2022-09-11T18:59:06Z,3772744203,285,,3772744201,56,Back,3774643389,178,,3773448255,385,,3772744243,233,203,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588729,204,3,1,19,54,e75syeuawg3ql8nwpi3vr2btz,0,72.9,56.2,2022-09-11T10:50:16.093Z,2022-09-11T18:59:19Z,3772744141,56,Center,3772744143,286,,3772744253,233,200,3773448927,464,,3774643867,178,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588745,200,7,1,19,55,af91jdcs6x0bqkmdb78rokod2,0,27.1,43.8,2022-09-11T10:50:16.271Z,2022-09-11T18:59:24Z,3773449123,385,,3774644091,178,,3772744227,56,Back,3772744233,285,,3772744443,233,204,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588749,201,45,1,19,56,af91jdcs6x0bqkmdb78rokod2,0,26.1,39.3,2022-09-11T10:50:17.928Z,2022-09-11T18:59:33Z,3772744257,56,Back,3772744259,285,,3772744273,233,205,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588755,205,3,1,19,56,e75syeuawg3ql8nwpi3vr2btz,1,73.9,60.7,2022-09-11T10:50:17.928Z,2022-09-11T18:59:32Z,3774644481,389,,3772744301,286,,3773449887,465,,3772744511,233,201,3772744299,56,Center,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588759,206,1,1,19,58,e75syeuawg3ql8nwpi3vr2btz,0,84.2,64.7,2022-09-11T10:50:19.861Z,2022-09-11T18:59:42Z,3772744319,56,Center,3772744325,212,27.7,3772744323,141,34.2,3772744321,140,100.0,3772744327,213,5.4,3774644777,178,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588767,202,5,1,20,0,af91jdcs6x0bqkmdb78rokod2,1,-1,68.1,2022-09-11T10:50:21.953Z,2022-09-11T18:59:45Z,3772744375,233,207,3772744363,56,Back,3772744365,346,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588761,207,5,1,20,0,e75syeuawg3ql8nwpi3vr2btz,0,101,31.9,2022-09-11T10:50:21.953Z,2022-09-11T18:59:46Z,3772744331,56,Center,3772744333,346,,3772744387,233,202,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588989,203,1,1,20,35,af91jdcs6x0bqkmdb78rokod2,0,3.7,53.6,2022-09-11T10:50:56.704Z,2022-09-11T18:59:53Z,3772745607,140,69.1,3772745609,141,36.4,3772745603,124,,3772745605,56,Center,3772745619,74,,3772745613,213,6.1,3772745615,1,,3772745611,212,69.7,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588985,208,44,1,20,39,e75syeuawg3ql8nwpi3vr2btz,1,30.4,68.5,2022-09-11T10:51:00.352Z,2022-09-11T18:59:59Z,3772745669,233,204,3772745589,56,Back,3772745591,285,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588991,204,44,1,20,39,af91jdcs6x0bqkmdb78rokod2,0,69.6,31.5,2022-09-11T10:51:00.353Z,2022-09-11T18:59:59Z,3772745685,233,208,3772745623,286,,3772745621,56,Center,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458588995,209,1,1,20,39,e75syeuawg3ql8nwpi3vr2btz,0,29.9,73.4,2022-09-11T10:51:00.402Z,2022-09-11T19:00:02Z,3772745649,212,13.1,3772745647,141,71.6,3772745651,213,6.2,3772745641,3,,3772745643,56,Back,3772745645,140,42.3,3774645579,388,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458589005,205,1,1,20,40,af91jdcs6x0bqkmdb78rokod2,0,62.3,32.5,2022-09-11T10:51:01.597Z,2022-09-11T19:45:23Z,3774826535,178,,3772745713,141,22.5,3772745711,140,68.5,3772745715,212,9.4,3772745717,213,5.5,3772745707,3,,3772745709,56,Center,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458589017,210,8,1,20,41,e75syeuawg3ql8nwpi3vr2btz,1,33.5,82.1,2022-09-11T10:51:02.645Z,2022-09-11T19:45:34Z,3773452081,385,,3774827181,178,,3772745743,56,Back,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458589031,211,49,1,20,42,e75syeuawg3ql8nwpi3vr2btz,1,36.2,79.7,2022-09-11T10:51:04.187Z,2022-09-11T19:45:40Z,,,,,,,,,,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458589059,212,1,1,20,45,e75syeuawg3ql8nwpi3vr2btz,1,37.9,79.8,2022-09-11T10:51:06.490Z,2022-09-11T19:45:43Z,3772745955,141,80.9,3772745951,56,Back,3772745953,140,31.8,3772745957,212,6.4,3772745959,213,3.0,3774827845,178,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458589067,213,1,1,20,47,e75syeuawg3ql8nwpi3vr2btz,1,34.9,84.6,2022-09-11T10:51:08.699Z,2022-09-11T19:45:47Z,3772746011,213,1.2,3772746007,141,96.2,3772746009,212,8.5,3774828141,178,,3772746005,140,38.0,3772746003,56,Back,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458589075,214,1,1,20,48,e75syeuawg3ql8nwpi3vr2btz,0,37,95.3,2022-09-11T10:51:10.226Z,2022-09-11T19:45:51Z,3772746051,141,92.0,3772746055,213,5.6,3772746053,212,3.7,3772746049,140,39.8,3772746047,56,Back,3774828333,178,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458589101,206,61,1,20,49,af91jdcs6x0bqkmdb78rokod2,1,65.6,3.7,2022-09-11T10:51:10.451Z,2022-09-11T19:45:58Z,3774828909,178,,3774828907,21,,3772746147,56,Right,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
