id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/10/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2499890747,728,1,2,74,35,e75syeuawg3ql8nwpi3vr2btz,1,63.8,76.4,2023-01-22T21:20:29.254Z,2023-01-23T02:04:53Z,3991222383,140,58.2,3991222385,141,59.9,3991222387,212,12.7,3991512453,178,,3991222381,56,Center,3991222389,213,4.2,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890765,729,1,2,74,38,e75syeuawg3ql8nwpi3vr2btz,1,58.8,52.8,2023-01-22T21:20:31.410Z,2023-01-23T02:04:56Z,3991222499,140,73.6,3991222501,141,5.6,3991222497,56,Right,3991222507,1,,3991512481,178,,3991222505,213,5.2,3991222503,212,35.7,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890773,730,1,2,74,42,e75syeuawg3ql8nwpi3vr2btz,1,80.5,10,2023-01-22T21:20:35.530Z,2023-01-23T02:05:01Z,3991222561,141,9.7,3991222557,56,Right,3991222563,212,10.3,3991222559,140,90.3,3991512559,178,,3991222565,213,6.3,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890775,731,1,2,74,44,e75syeuawg3ql8nwpi3vr2btz,0,92,9.5,2023-01-22T21:20:37.569Z,2023-01-23T02:05:09Z,3991432273,20,,3991222573,56,Right,3991222577,141,13.3,3991432271,224,,3991222657,233,663,3991222579,212,2.6,3991222569,2,,3991222575,140,92.3,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,3991222581,213,1.4,,3991222661,286,3991512613,178,3991222655,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890789,663,12,2,74,44,bqbbqm98ud8obe45ds9ohgyrd,1,9.8,85.4,2023-01-22T21:20:37.676Z,2023-01-23T02:05:20Z,3991222679,233,731,3991222629,185,,3991222631,56,Back,3991512719,178,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890795,664,5,2,74,46,bqbbqm98ud8obe45ds9ohgyrd,0,12.1,101.4,2023-01-22T21:20:39.437Z,2023-01-23T02:05:23Z,3991222919,233,733,3991222677,347,,3991222675,56,Back,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890827,733,5,2,74,46,e75syeuawg3ql8nwpi3vr2btz,1,87.9,-1.4,2023-01-22T21:20:39.437Z,2023-01-23T02:05:23Z,3991222905,56,Right,3991222913,233,664,3991222907,347,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890781,732,43,2,74,46,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-01-22T21:20:39.577Z,2023-01-22T21:20:41Z,3991222683,144,5,3991222605,347,0,3991222603,56,Right,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890833,734,1,2,74,57,e75syeuawg3ql8nwpi3vr2btz,1,91.8,0,2023-01-22T21:20:50.811Z,2023-01-23T02:05:27Z,3991222959,56,Right,3991222965,212,17.6,3991222967,213,2.8,3991222963,141,8.2,3991222961,140,76.1,3991222957,107,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890839,735,1,2,74,59,e75syeuawg3ql8nwpi3vr2btz,0,75.6,7.9,2023-01-22T21:20:52.872Z,2023-01-23T02:10:21Z,3991223011,155,,3991223021,213,6.2,3991223019,212,8.0,3991223015,140,83.2,3991223017,141,6.7,3991223013,56,Right,3991515283,178,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890841,665,49,2,75,0,bqbbqm98ud8obe45ds9ohgyrd,1,17.6,94.1,2023-01-22T21:20:54.066Z,2023-01-23T02:10:28Z,,,,,,,,,,,,,,,,,,,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890855,666,1,2,75,0,bqbbqm98ud8obe45ds9ohgyrd,1,17.6,94.1,2023-01-22T21:20:54.091Z,2023-01-23T02:10:33Z,3991223125,213,5.8,3991223117,56,Back,3991223115,155,,3991223123,212,21.2,3991223121,141,80.5,3991223119,140,35.8,3991515361,388,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890859,667,44,2,75,2,bqbbqm98ud8obe45ds9ohgyrd,1,30.9,82,2023-01-22T21:20:56.161Z,2023-01-23T02:10:41Z,3991223169,233,736,3991223141,285,,3991223139,56,Back,,,,,,,,,,,,,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890857,736,44,2,75,2,e75syeuawg3ql8nwpi3vr2btz,0,69.1,18,2023-01-22T21:20:56.162Z,2023-01-23T02:10:41Z,3991223137,286,,3991223135,56,Right,3991223175,233,667,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890863,668,1,2,75,2,bqbbqm98ud8obe45ds9ohgyrd,0,33.9,80.5,2023-01-22T21:20:56.207Z,2023-01-23T02:10:46Z,3991223163,212,1.9,3991223165,213,2.8,3991223159,140,32.2,3991515411,388,,3991223155,3,,3991223157,56,Back,3991223161,141,81.5,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890865,737,61,2,75,2,e75syeuawg3ql8nwpi3vr2btz,1,72.1,16.4,2023-01-22T21:20:56.247Z,2023-01-23T02:10:58Z,3991515477,178,,3991515475,15,,3991223167,56,Right,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890875,738,1,2,75,4,e75syeuawg3ql8nwpi3vr2btz,1,60.6,42.5,2023-01-22T21:20:57.901Z,2023-01-23T02:11:04Z,3991223231,213,2.8,3991223229,212,16.0,3991223221,3,,3991223227,141,51.2,3991223225,140,46.4,3991223223,56,Back,3991515499,178,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890877,739,49,2,75,6,e75syeuawg3ql8nwpi3vr2btz,1,46.4,51.2,2023-01-22T21:21:00.330Z,2023-01-23T02:11:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890897,740,1,2,75,7,e75syeuawg3ql8nwpi3vr2btz,1,46.4,51.2,2023-01-22T21:21:01.131Z,2023-01-23T02:11:15Z,3991223363,141,89.7,3991515559,178,,3991223365,212,30.8,3991223367,213,1.0,3991223359,56,Left,3991223361,140,61.8,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890903,741,1,2,75,10,e75syeuawg3ql8nwpi3vr2btz,1,62.7,90.8,2023-01-22T21:21:04.367Z,2023-01-23T02:11:20Z,3991223391,140,68.8,3991515591,178,,3991223389,56,Left,3991223395,212,6.6,3991223397,213,6.0,3991223393,141,88.2,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890919,742,1,2,75,11,e75syeuawg3ql8nwpi3vr2btz,1,68.8,88.2,2023-01-22T21:21:05.167Z,2023-01-23T02:11:24Z,3991223473,56,Left,3991223475,140,72.2,3991223477,141,91.7,3991223481,213,0.6,3991515623,178,,3991223479,212,4.3,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890931,669,45,2,75,13,bqbbqm98ud8obe45ds9ohgyrd,0,16.9,6.4,2023-01-22T21:21:06.919Z,2023-01-23T02:11:36Z,3991223563,233,743,3991223521,285,,3991223519,56,Back,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890937,743,3,2,75,13,e75syeuawg3ql8nwpi3vr2btz,1,83.1,93.6,2023-01-22T21:21:06.919Z,2023-01-23T02:11:35Z,3991515653,178,,3991223553,56,Left,3991433429,465,,3991223555,286,,3991223557,233,669,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890959,744,1,2,75,18,e75syeuawg3ql8nwpi3vr2btz,1,89.8,85.4,2023-01-22T21:21:11.956Z,2023-01-23T02:11:52Z,3991223669,213,3.5,3991223661,56,Left,3991515767,178,,3991223663,140,83.1,3991223667,212,7.6,3991223665,141,81.3,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890969,745,1,2,75,23,e75syeuawg3ql8nwpi3vr2btz,1,75.5,70.8,2023-01-22T21:21:16.511Z,2023-01-23T02:11:58Z,3991515807,178,,3991223719,140,72.5,3991223721,141,34.7,3991223723,212,24.7,3991223725,213,4.6,3991223717,56,Center,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890975,746,1,2,75,25,e75syeuawg3ql8nwpi3vr2btz,1,72.5,34.7,2023-01-22T21:21:18.835Z,2023-01-23T02:12:01Z,3991515837,178,,3991223759,213,0.2,3991223751,56,Center,3991223753,140,83.0,3991223757,212,11.3,3991223755,141,38.5,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499951327,1637,67,2,75,26,e75syeuawg3ql8nwpi3vr2btz,1,83.2,40.7,2023-01-22T21:21:19.649Z,2023-01-23T03:29:59Z,3991533517,233,1446,,,,,,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499951323,1446,67,2,75,26,bqbbqm98ud8obe45ds9ohgyrd,0,16.8,59.3,2023-01-22T21:21:19.650Z,2023-01-23T03:14:42Z,3991533521,233,1637,,,,,,,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890983,747,61,2,75,26,e75syeuawg3ql8nwpi3vr2btz,0,83,38.5,2023-01-22T21:21:19.669Z,2023-01-23T03:30:00Z,3991516171,178,,3991223793,56,Center,,,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499890979,670,49,2,75,27,bqbbqm98ud8obe45ds9ohgyrd,1,19.4,56,2023-01-22T21:21:20.581Z,2023-01-23T02:12:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891003,671,1,2,75,31,bqbbqm98ud8obe45ds9ohgyrd,0,38.7,45.1,2023-01-22T21:21:24.879Z,2023-01-23T02:13:03Z,3991223883,140,75.9,3991223885,141,62.6,3991223887,212,40.8,3991223879,155,,3991223891,1,,3991223881,56,Center,3991516411,178,,3991223889,213,0.3,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891009,748,8,2,75,33,e75syeuawg3ql8nwpi3vr2btz,1,26.7,30.7,2023-01-22T21:21:27.333Z,2023-01-23T02:13:13Z,3991223909,56,Back,3991516481,388,,3991434369,384,,3991223923,15,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891019,749,49,2,75,35,e75syeuawg3ql8nwpi3vr2btz,1,25.7,36.5,2023-01-22T21:21:28.607Z,2023-01-23T02:13:20Z,,,,,,,,,,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891027,750,1,2,75,36,e75syeuawg3ql8nwpi3vr2btz,1,25.7,36.5,2023-01-22T21:21:29.929Z,2023-01-23T02:13:28Z,3991223981,212,14.2,3991223975,56,Back,3991223977,140,37.1,3991516565,178,,3991223979,141,25.3,3991223983,213,5.7,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891059,751,1,2,75,45,e75syeuawg3ql8nwpi3vr2btz,1,39.6,9.8,2023-01-22T21:21:38.800Z,2023-01-23T02:13:35Z,3991224155,56,Back,3991224157,140,28.9,3991224161,212,12.1,3991516587,178,,3991224163,213,2.8,3991224159,141,16.3,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891063,752,1,2,75,48,e75syeuawg3ql8nwpi3vr2btz,1,25.4,19,2023-01-22T21:21:41.408Z,2023-01-23T02:13:40Z,3991224179,56,Back,3991224187,213,2.4,3991224185,212,22.5,3991224183,141,41.0,3991516609,178,,3991224181,140,9.4,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891085,753,1,2,75,50,e75syeuawg3ql8nwpi3vr2btz,1,9.4,41,2023-01-22T21:21:44.008Z,2023-01-23T02:13:53Z,3991224309,140,22.8,3991224311,141,68.1,3991516667,178,,3991224307,56,Back,3991224313,212,23.2,3991224315,213,0.9,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891091,754,1,2,75,53,e75syeuawg3ql8nwpi3vr2btz,1,27.7,71.1,2023-01-22T21:21:46.975Z,2023-01-23T02:14:00Z,3991224345,56,Back,3991224347,140,37.0,3991224353,213,0.6,3991516711,178,,3991224349,141,80.3,3991224351,212,11.6,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891097,755,1,2,75,57,e75syeuawg3ql8nwpi3vr2btz,1,41.1,82.8,2023-01-22T21:21:50.573Z,2023-01-23T02:14:09Z,3991224393,213,0.4,3991224389,141,93.8,3991516735,178,,3991224387,140,56.5,3991224385,56,Left,3991224391,212,17.8,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891105,756,1,2,75,59,e75syeuawg3ql8nwpi3vr2btz,0,59.9,96,2023-01-22T21:21:53.210Z,2023-01-23T02:14:13Z,3991224435,141,94.2,3991224437,212,12.3,3991224433,140,71.6,3991224431,56,Left,3991516755,178,,3991224439,213,6.2,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891111,673,8,2,76,0,bqbbqm98ud8obe45ds9ohgyrd,1,20.7,3.5,2023-01-22T21:21:54.119Z,2023-01-23T02:14:40Z,3991224461,56,Back,3991516891,389,,3991435613,385,,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891169,757,1,2,76,6,e75syeuawg3ql8nwpi3vr2btz,1,61.7,89.3,2023-01-22T21:21:59.473Z,2023-01-23T02:14:49Z,3991224759,212,15.2,3991516951,178,,3991224753,56,Left,3991224761,213,0.3,3991224757,141,95.7,3991224755,140,75.6,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891185,758,1,2,76,9,e75syeuawg3ql8nwpi3vr2btz,1,73.8,93.9,2023-01-22T21:22:03.292Z,2023-01-23T02:14:53Z,3991224851,212,15.8,3991224849,141,80.0,3991516971,178,,3991224853,213,3.8,3991224847,140,61.7,3991224845,56,Left,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891205,759,1,2,76,12,e75syeuawg3ql8nwpi3vr2btz,1,59.9,78.5,2023-01-22T21:22:06.328Z,2023-01-23T02:14:58Z,3991224953,141,66.9,3991224955,212,7.9,3991516991,178,,3991224957,213,4.7,3991224949,56,Center,3991224951,140,60.0,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891233,760,1,2,76,15,e75syeuawg3ql8nwpi3vr2btz,1,60,59.1,2023-01-22T21:22:09.172Z,2023-01-23T02:15:02Z,3991225103,140,60.6,3991225105,141,33.2,3991225107,212,17.6,3991517011,178,,3991225101,56,Center,3991225109,213,4.7,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891253,761,1,2,76,19,e75syeuawg3ql8nwpi3vr2btz,1,63.8,26.8,2023-01-22T21:22:13.063Z,2023-01-23T02:15:05Z,3991225193,141,4.9,3991517043,178,,3991225197,213,5.6,3991225195,212,22.5,3991225189,56,Right,3991225191,140,79.9,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891261,762,1,2,76,22,e75syeuawg3ql8nwpi3vr2btz,1,77.5,5.8,2023-01-22T21:22:15.823Z,2023-01-23T02:15:09Z,3991225241,56,Center,3991225249,213,1.7,3991225243,140,75.0,3991225245,141,32.0,3991225247,212,18.0,3991517055,178,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891269,763,1,2,76,23,e75syeuawg3ql8nwpi3vr2btz,1,75,32,2023-01-22T21:22:17.112Z,2023-01-23T02:15:13Z,3991225283,141,27.7,3991517079,178,,3991225287,213,3.5,3991225285,212,8.4,3991225279,56,Center,3991225281,140,67.5,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891283,764,1,2,76,25,e75syeuawg3ql8nwpi3vr2btz,1,67.5,27.7,2023-01-22T21:22:18.941Z,2023-01-23T02:15:18Z,3991225377,213,4.8,3991225375,212,14.1,3991225369,56,Right,3991225373,141,7.0,3991517101,178,,3991225371,140,68.4,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891293,765,1,2,76,27,e75syeuawg3ql8nwpi3vr2btz,1,68.4,7,2023-01-22T21:22:21.148Z,2023-01-23T02:15:21Z,3991517119,178,,3991225429,141,30.1,3991225431,212,16.4,3991225433,213,1.9,3991225427,140,63.8,3991225425,56,Center,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891303,766,1,2,76,30,e75syeuawg3ql8nwpi3vr2btz,0,63.8,30.1,2023-01-22T21:22:23.591Z,2023-01-23T02:15:26Z,3991225475,140,74.4,3991225477,141,81.3,3991225481,213,1.3,3991225473,56,Left,3991517159,178,,3991225471,155,,3991225479,212,36.6,3991225483,1,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891315,674,1,2,76,33,bqbbqm98ud8obe45ds9ohgyrd,1,21.1,9.4,2023-01-22T21:22:26.559Z,2023-01-23T02:15:42Z,3991517233,388,,3991225545,56,Back,3991225547,140,31.3,3991225553,213,0.4,3991225541,3,,3991225549,141,15.8,3991225551,212,11.6,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891319,675,49,2,76,35,bqbbqm98ud8obe45ds9ohgyrd,1,35.4,16.1,2023-01-22T21:22:28.722Z,2023-01-23T02:15:55Z,,,,,,,,,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499951665,1467,67,2,76,35,bqbbqm98ud8obe45ds9ohgyrd,1,32.5,16.4,2023-01-22T21:22:28.757Z,2023-01-23T03:30:00Z,3991534855,233,1680,,,,,,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499951663,1680,67,2,76,35,e75syeuawg3ql8nwpi3vr2btz,0,67.5,83.6,2023-01-22T21:22:28.758Z,2023-01-23T03:19:54Z,3991534859,233,1467,,,,,,,,,,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891321,676,1,2,76,35,bqbbqm98ud8obe45ds9ohgyrd,0,35.4,16.1,2023-01-22T21:22:28.786Z,2023-01-23T03:30:01Z,3991225561,56,Back,3991225569,213,0.7,3991225565,141,28.3,3991225567,212,12.9,3991517337,178,,3991225563,140,44.8,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891325,767,49,2,76,36,e75syeuawg3ql8nwpi3vr2btz,1,55.6,69.6,2023-01-22T21:22:29.477Z,2023-01-23T02:16:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891353,768,1,2,76,40,e75syeuawg3ql8nwpi3vr2btz,1,69.6,47.3,2023-01-22T21:22:34.259Z,2023-01-23T02:16:12Z,3991225751,56,Center,3991225759,213,5.9,3991517415,178,,3991225753,140,97.3,3991225755,141,31.4,3991225757,212,31.0,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891355,769,1,2,76,43,e75syeuawg3ql8nwpi3vr2btz,0,96.1,31.6,2023-01-22T21:22:36.749Z,2023-01-23T02:16:26Z,3991225777,236,,3991225769,212,1.6,3991225763,56,Center,3991225779,233,677,3991225771,213,1.3,3991517481,389,,3991225767,141,33.8,3991225783,286,,d364lpc0km51psy3zwc4a6zca,R. Højlund,3991225765,140,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891357,677,74,2,76,43,bqbbqm98ud8obe45ds9ohgyrd,1,6,64.9,2023-01-22T21:22:36.816Z,2023-01-23T02:16:30Z,3991225785,233,769,3991517507,178,,3991225775,285,,3991225773,56,Back,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891361,678,6,2,76,43,bqbbqm98ud8obe45ds9ohgyrd,0,4.8,65.6,2023-01-22T21:22:37.115Z,2023-01-23T02:16:36Z,3991225843,233,770,3991225803,73,,3991225801,56,Back,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891365,770,6,2,76,43,e75syeuawg3ql8nwpi3vr2btz,1,95.2,34.4,2023-01-22T21:22:37.115Z,2023-01-23T02:16:36Z,3991225821,233,678,3991225819,75,,3991225817,56,Center,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891495,771,1,2,77,11,e75syeuawg3ql8nwpi3vr2btz,1,99.5,0.5,2023-01-22T21:23:04.551Z,2023-01-23T02:16:40Z,3991226431,56,Right,3991226429,6,,3991226439,213,2.4,3991226435,141,19.6,3991226437,212,19.8,3991226433,140,85.3,3991517551,178,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499891505,772,1,2,77,12,e75syeuawg3ql8nwpi3vr2btz,1,85.3,19.6,2023-01-22T21:23:05.830Z,2023-01-23T02:16:45Z,3991226479,212,7.1,3991517573,178,,3991226481,213,5.0,3991226477,141,9.7,3991226475,140,87.5,3991226473,56,Right,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
