id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458759597,730,44,2,74,3,dxq76zcvnokq07cszdx0i6kve,1,96.6,51.8,2022-09-11T14:35:23.278Z,2022-09-11T23:51:32Z,3773608405,286,,3773608447,233,503,3773608403,56,Center,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759559,503,44,2,74,3,6tuibxq39fdryu8ou06wcm0q3,0,3.4,48.2,2022-09-11T14:35:23.279Z,2022-09-11T22:01:50Z,3773608221,285,,3773608219,56,Back,3773608531,233,730,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759561,729,16,2,74,4,dxq76zcvnokq07cszdx0i6kve,1,97,50.9,2022-09-11T14:35:24.294Z,2022-09-11T23:55:43Z,3773609207,374,2022-09-11 15:35:23.279,3773609211,375,74:03.538,3773609205,328,,3773611353,29,,3773611359,55,728,3773611351,76,,3773611357,133,,3773609197,15,,6z3a27dxffwacyxof0imvcfvu,Beto,3773611355,154,,3773608229,56,Center,3775155143,388,,3773608225,22,,3773608227,16,,3773611367,214,,3774951573,395,,99.8,3773611371,231,3773611365,103,19.6,3773611363,102,,52.2,3774951575,396,47.3,48.2,3773611369,230,99.9
2458760829,504,1,2,75,22,6tuibxq39fdryu8ou06wcm0q3,1,50.1,50,2022-09-11T14:36:42.423Z,2022-09-11T21:46:01Z,3773614771,213,3.2,3773614765,140,38.4,3773614767,141,48.2,3773614773,279,G,3773614769,212,12.3,3773614763,56,Back,3775129113,178,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760869,505,1,2,75,24,6tuibxq39fdryu8ou06wcm0q3,1,36.9,49,2022-09-11T14:36:44.338Z,2022-09-11T21:46:04Z,3773614945,141,94.1,3773614947,212,47.6,3775129183,178,,3773614939,155,,3773614941,56,Left,3773614949,213,0.7,3773614951,1,,3773614943,140,71.6,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760911,506,44,2,75,27,6tuibxq39fdryu8ou06wcm0q3,1,77.5,93.9,2022-09-11T14:36:46.923Z,2022-09-11T23:51:34Z,3773615149,286,,3773615185,233,731,3773615147,56,Left,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760893,731,44,2,75,27,dxq76zcvnokq07cszdx0i6kve,0,22.5,6.1,2022-09-11T14:36:46.924Z,2022-09-11T21:46:10Z,3773615079,56,Back,3773615231,233,506,3773615081,285,,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760915,507,61,2,75,27,6tuibxq39fdryu8ou06wcm0q3,0,71.6,94.1,2022-09-11T14:36:46.993Z,2022-09-11T23:51:34Z,3773615155,56,Left,3775129407,388,,3775129405,15,,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760913,732,49,2,75,30,dxq76zcvnokq07cszdx0i6kve,1,9.4,9.4,2022-09-11T14:36:49.979Z,2022-09-11T21:46:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760945,733,1,2,75,30,dxq76zcvnokq07cszdx0i6kve,1,9.4,9.4,2022-09-11T14:36:50.591Z,2022-09-11T21:46:20Z,3773615323,140,10.5,3773615327,212,14.5,3775129531,178,,3773615329,213,1.5,3773615321,56,Back,3773615325,141,30.6,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760967,734,1,2,75,31,dxq76zcvnokq07cszdx0i6kve,1,10.5,30.6,2022-09-11T14:36:51.697Z,2022-09-11T21:46:23Z,3775129637,178,,3773615435,213,5.1,3773615427,140,16.9,3773615431,141,6.5,3773615423,56,Back,3773615433,212,17.7,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761007,735,1,2,75,34,dxq76zcvnokq07cszdx0i6kve,1,16.9,6.5,2022-09-11T14:36:53.742Z,2022-09-11T21:46:27Z,3773615615,140,7.2,3773615621,141,8.5,3773615623,212,10.3,3775129707,178,,3773615613,56,Back,3773615627,213,3.0,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761031,736,1,2,75,36,dxq76zcvnokq07cszdx0i6kve,1,7.6,7.6,2022-09-11T14:36:55.821Z,2022-09-11T21:46:29Z,3773615779,213,0.3,3773615771,56,Back,3773615773,140,21.6,3773615769,155,,3773615775,141,14.7,3775129749,178,,3773615777,212,15.5,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761071,737,1,2,75,39,dxq76zcvnokq07cszdx0i6kve,1,30.1,15.9,2022-09-11T14:36:59.334Z,2022-09-11T21:46:32Z,3775129815,178,,3773615977,212,23.3,3773615975,141,50.0,3773615973,140,32.1,3773615971,56,Back,3773615979,213,1.5,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761167,738,1,2,75,42,dxq76zcvnokq07cszdx0i6kve,1,32.1,50,2022-09-11T14:37:02.118Z,2022-09-11T21:46:35Z,3773616537,212,35.1,3775129853,178,,3773616535,141,95.6,3773616533,140,47.7,3773616541,1,,3773616531,56,Back,3773616539,213,1.1,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761219,739,1,2,75,48,dxq76zcvnokq07cszdx0i6kve,0,70.8,90.2,2022-09-11T14:37:08.150Z,2022-09-11T21:46:38Z,3773616769,141,58.5,3773616775,212,26.9,3773616757,56,Center,3773616777,213,5.4,3775129965,178,,3773616763,140,86.2,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459043245,902,67,2,75,49,6tuibxq39fdryu8ou06wcm0q3,1,13.1,49,2022-09-11T14:37:09.695Z,2022-09-11T23:51:35Z,3775185827,233,1501,,,,,,,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459043241,1501,67,2,75,49,dxq76zcvnokq07cszdx0i6kve,0,86.9,51,2022-09-11T14:37:09.696Z,2022-09-11T22:23:03Z,3775185853,233,902,,,,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761291,508,12,2,75,49,6tuibxq39fdryu8ou06wcm0q3,1,15,47.4,2022-09-11T14:37:09.738Z,2022-09-11T23:51:35Z,3773617113,213,5.8,3773617107,140,32.7,3773617111,212,21.0,3773617105,56,Back,3775130123,178,,3773617109,141,33.0,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761333,740,13,2,75,52,dxq76zcvnokq07cszdx0i6kve,1,71,59.7,2022-09-11T14:37:12.607Z,2022-09-11T21:46:46Z,3773617265,56,Center,3773617263,18,,3775130279,178,,3773617261,22,,3773619225,74,,3773619233,108,,3773617773,20,,3773619227,102,53.6,13o5eskqs8b88yerwltk0tivp,S. Lovrić,3773619231,215,,3773619239,231,50,3773619237,230,98.5,3773619229,103,69.4,3773619235,458,,,,,,,,,,,,,,,,,,,,,,,,
2458761297,509,5,2,75,53,6tuibxq39fdryu8ou06wcm0q3,1,-0.7,47.9,2022-09-11T14:37:13.570Z,2022-09-11T21:46:50Z,3773617377,233,741,3773617129,56,Back,3773617131,346,,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761347,741,5,2,75,53,dxq76zcvnokq07cszdx0i6kve,0,100.7,52.1,2022-09-11T14:37:13.570Z,2022-09-11T21:46:49Z,3773617435,233,509,3773617333,346,,3773617331,56,Center,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761795,510,1,2,76,17,6tuibxq39fdryu8ou06wcm0q3,0,4.5,49.9,2022-09-11T14:37:37.109Z,2022-09-11T21:46:56Z,3773619833,141,100.0,3773619841,74,,3773619827,124,,3773619831,140,42.4,3773619839,1,,3773619837,213,0.7,3773619829,56,Back,3773619835,212,53.0,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761801,511,5,2,76,20,6tuibxq39fdryu8ou06wcm0q3,0,43.3,101.2,2022-09-11T14:37:39.976Z,2022-09-11T21:46:59Z,3773619867,56,Back,3773620707,233,742,3773619869,347,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761959,742,5,2,76,20,dxq76zcvnokq07cszdx0i6kve,1,56.7,-1.2,2022-09-11T14:37:39.976Z,2022-09-11T21:46:58Z,3773620629,56,Right,3773620659,233,511,3773620631,347,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761977,743,1,2,76,25,dxq76zcvnokq07cszdx0i6kve,1,54.1,0,2022-09-11T14:37:44.769Z,2022-09-11T21:47:06Z,3773620745,212,17.3,3773620737,107,,3773620747,213,2.0,3773620741,140,47.9,3773620739,56,Back,3773620743,141,22.9,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762063,744,1,2,76,28,dxq76zcvnokq07cszdx0i6kve,1,53.8,29.7,2022-09-11T14:37:47.836Z,2022-09-11T21:47:10Z,3773621283,56,Left,3773621291,213,1.4,3773621289,212,39.8,3773621293,1,,3775131023,178,,3773621287,141,86.8,3773621285,140,62.0,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762097,745,1,2,76,34,dxq76zcvnokq07cszdx0i6kve,1,62,86.8,2022-09-11T14:37:54.393Z,2022-09-11T21:47:20Z,3775131351,178,,3773621501,212,5.6,3773621497,140,63.2,3773621503,213,1.3,3773621495,56,Left,3773621499,141,94.8,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762163,746,1,2,76,38,dxq76zcvnokq07cszdx0i6kve,1,63.2,90.3,2022-09-11T14:37:58.256Z,2022-09-11T21:47:23Z,3773621879,141,79.6,3775131429,178,,3773621877,140,60.4,3773621883,213,4.3,3773621875,56,Left,3773621881,212,7.8,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762221,747,1,2,76,41,dxq76zcvnokq07cszdx0i6kve,1,62.2,70.3,2022-09-11T14:38:01.486Z,2022-09-11T21:47:26Z,3773622179,140,66.3,3773622185,212,23.5,3775131529,178,,3773622187,213,4.9,3773622175,56,Center,3773622183,141,36.3,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762273,748,1,2,76,43,dxq76zcvnokq07cszdx0i6kve,1,65.3,31.8,2022-09-11T14:38:03.703Z,2022-09-11T21:47:30Z,3773622469,140,77.2,3773622475,213,5.3,3775131595,178,,3773622471,141,6.2,3773622467,56,Right,3773622473,212,21.4,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762333,749,1,2,76,46,dxq76zcvnokq07cszdx0i6kve,1,78.5,11,2022-09-11T14:38:06.718Z,2022-09-11T21:47:32Z,3773622819,212,18.9,3775131677,178,,3773622813,140,64.8,3773622815,141,29.1,3773622809,56,Center,3773622823,213,2.4,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762369,750,1,2,76,51,dxq76zcvnokq07cszdx0i6kve,1,70.9,32.7,2022-09-11T14:38:10.862Z,2022-09-11T21:47:35Z,3773623051,140,71.4,3773623049,56,Right,3773623053,141,18.0,3773623055,212,10.0,3773623057,213,4.8,3775131741,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762433,751,1,2,76,53,dxq76zcvnokq07cszdx0i6kve,1,71.4,18,2022-09-11T14:38:13.294Z,2022-09-11T21:47:37Z,3773623437,56,Center,3775131833,178,,3773623445,213,1.7,3773623443,212,19.0,3773623441,141,45.7,3773623439,140,68.7,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762495,752,1,2,76,57,dxq76zcvnokq07cszdx0i6kve,1,71.5,52.4,2022-09-11T14:38:16.960Z,2022-09-11T21:47:42Z,3773623813,56,Center,3773623819,212,16.5,3773623817,141,64.0,3775131945,178,,3773623821,213,0.5,3773623815,140,85.3,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762497,753,50,2,77,1,dxq76zcvnokq07cszdx0i6kve,1,87.2,46.7,2022-09-11T14:38:20.780Z,2022-09-11T21:47:51Z,3773623827,286,,3773624211,233,512,3773623825,56,Center,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762565,512,7,2,77,1,6tuibxq39fdryu8ou06wcm0q3,0,12.8,53.3,2022-09-11T14:38:21.248Z,2022-09-11T21:47:56Z,3773624171,233,753,3773624143,285,,3775132429,178,,3773624141,56,Back,3774966793,385,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762583,754,1,2,77,3,dxq76zcvnokq07cszdx0i6kve,1,74.5,54,2022-09-11T14:38:23.318Z,2022-09-11T21:48:01Z,3773624245,213,1.9,3773624237,56,Center,3773624239,140,71.0,3775132573,178,,3773624241,141,72.7,3773624243,212,13.2,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762667,755,1,2,77,5,dxq76zcvnokq07cszdx0i6kve,1,71,72.7,2022-09-11T14:38:24.928Z,2022-09-11T21:48:04Z,3773624679,140,83.3,3773624685,213,0.7,3773624683,212,17.0,3773624677,56,Left,3775132737,178,,3773624681,141,89.0,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762717,756,1,2,77,10,dxq76zcvnokq07cszdx0i6kve,1,89.7,70.2,2022-09-11T14:38:30.603Z,2022-09-11T21:48:09Z,3773624973,213,3.7,3773624965,141,61.1,3773624957,56,Center,3773628187,210,15,3775132777,178,,3773624961,140,80.7,3773624969,212,11.3,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2458762725,757,15,2,77,12,dxq76zcvnokq07cszdx0i6kve,1,85.1,60.6,2022-09-11T14:38:31.999Z,2022-09-11T21:48:09Z,3773628249,328,,3773628241,103,7.6,3773627749,72,,3773625033,56,Center,3773628239,102,49.2,3773628253,147,51.8,3773628231,78,,3773628243,215,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,3773625031,17,,3773628251,146,98.1,3773628233,29,,3773628235,55,756,3773627757,233,,3773625029,22,,3775132983,178,513,,,,,,,,,,,,,,,,,
2458762743,513,10,2,77,12,6tuibxq39fdryu8ou06wcm0q3,1,3.7,49.6,2022-09-11T14:38:32.467Z,2022-09-11T21:48:12Z,3773627793,233,757,3773627349,174,,3773625129,182,,3774968425,376,,3773627351,179,,3773625133,56,Back,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762749,758,50,2,77,14,dxq76zcvnokq07cszdx0i6kve,1,87.8,56.5,2022-09-11T14:38:33.795Z,2022-09-11T21:48:17Z,3773626743,233,514,3773625179,56,Center,3773625181,286,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762805,514,7,2,77,14,6tuibxq39fdryu8ou06wcm0q3,0,12.2,43.5,2022-09-11T14:38:34.030Z,2022-09-11T21:48:20Z,3775133393,178,,3773626695,233,758,3774968847,384,,3773625485,56,Back,3773626677,285,,,,,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762821,759,1,2,77,16,dxq76zcvnokq07cszdx0i6kve,1,73.5,50.4,2022-09-11T14:38:36.222Z,2022-09-11T21:48:22Z,3775133473,178,,3773625589,141,80.8,3773625597,213,1.4,3773625581,56,Left,3773625585,140,77.0,3773625593,212,21.0,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762907,760,1,2,77,20,dxq76zcvnokq07cszdx0i6kve,1,74.9,71.1,2022-09-11T14:38:40.068Z,2022-09-11T21:48:25Z,3773626031,140,69.6,3773626033,141,69.0,3775133529,178,,3773626035,212,5.7,3773626029,56,Center,3773626037,213,3.4,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762931,761,1,2,77,22,dxq76zcvnokq07cszdx0i6kve,1,69.4,68.5,2022-09-11T14:38:42.496Z,2022-09-11T21:48:28Z,3773626165,141,36.7,3773626167,212,21.6,3773626161,140,70.1,3773626169,213,4.7,3773626155,56,Center,3775133663,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762957,762,1,2,77,24,dxq76zcvnokq07cszdx0i6kve,1,70.1,36.7,2022-09-11T14:38:44.581Z,2022-09-11T21:48:32Z,3773626285,56,Center,3773626287,140,75.4,3773626289,141,23.7,3775133797,178,,3773626293,213,5.3,3773626291,212,10.4,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762965,763,1,2,77,26,dxq76zcvnokq07cszdx0i6kve,1,75.4,23.7,2022-09-11T14:38:46.593Z,2022-09-11T21:48:35Z,3773626321,56,Right,3773626329,141,13.4,3775133837,178,,3773626333,213,5.9,3773626325,140,94.3,3773626331,212,21.0,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762995,764,1,2,77,28,dxq76zcvnokq07cszdx0i6kve,1,94.3,13.4,2022-09-11T14:38:48.064Z,2022-09-11T21:48:38Z,3775133951,178,,3773626495,213,2.8,3773626487,56,Right,3773626491,141,20.9,3773626489,140,79.5,3773626493,212,16.4,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763059,765,1,2,77,31,dxq76zcvnokq07cszdx0i6kve,1,74.6,28,2022-09-11T14:38:51.326Z,2022-09-11T21:48:41Z,3775134027,178,,3773626929,56,Left,3773626937,212,45.6,3773626945,1,,3773626933,141,88.3,3773626925,155,,3773626931,140,93.7,3773626927,196,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,3773626941,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763085,766,1,2,77,37,dxq76zcvnokq07cszdx0i6kve,1,92.8,76.1,2022-09-11T14:38:57.687Z,2022-09-11T21:48:48Z,3773627079,212,13.7,3775134277,178,,3773627073,56,Center,3773627345,154,,3773627081,213,4.2,3773627343,210,13,3773627075,140,85.9,3773627077,141,59.0,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2458763087,767,13,2,77,39,dxq76zcvnokq07cszdx0i6kve,1,85.9,59,2022-09-11T14:38:59.270Z,2022-09-11T21:48:48Z,3773627379,154,,3773627093,22,,3773627095,17,,3773627377,29,,3773627097,56,Center,3773627375,74,,3773627395,230,97.8,3775134297,178,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,3773627397,231,52.5,3773627385,102,50.9,3773627165,20,,3773627389,103,93.1,3773627381,55,,3773627393,328,,,,766,,,,,,,,,,,,,,,,,
2458763091,515,5,2,77,40,6tuibxq39fdryu8ou06wcm0q3,1,-1.1,51,2022-09-11T14:38:59.975Z,2022-09-11T21:48:50Z,3773627119,56,Back,3773627121,346,,3773627151,233,768,,,,,,,,,,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763093,768,5,2,77,40,dxq76zcvnokq07cszdx0i6kve,0,101.1,49,2022-09-11T14:38:59.975Z,2022-09-11T21:48:50Z,3773627127,56,Center,3773627181,233,515,3773627129,346,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763529,516,1,2,78,9,6tuibxq39fdryu8ou06wcm0q3,1,4.4,57.3,2022-09-11T14:39:28.764Z,2022-09-11T21:48:54Z,3773629599,141,71.4,3773629603,213,0.2,3773629609,74,,3773629593,124,,3773629601,212,63.4,3773629595,56,Center,3773629605,1,,3773629597,140,64.1,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763539,517,44,2,78,12,6tuibxq39fdryu8ou06wcm0q3,1,64.8,75.2,2022-09-11T14:39:31.860Z,2022-09-11T23:51:35Z,3773629667,56,Center,3773636569,233,784,3773629669,286,,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764801,784,44,2,78,12,dxq76zcvnokq07cszdx0i6kve,0,35.2,24.8,2022-09-11T14:39:31.861Z,2022-09-11T21:48:59Z,3773636635,233,517,3773636305,285,,3773636303,56,Back,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763549,518,1,2,78,12,6tuibxq39fdryu8ou06wcm0q3,0,64.1,71.4,2022-09-11T14:39:31.969Z,2022-09-11T23:51:35Z,3773629711,3,,3773629719,141,69.7,3775134793,388,,3773629713,168,,3773629721,212,3.1,3773629715,56,Center,3773629717,140,66.8,3773629723,213,5.9,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764861,785,61,2,78,12,dxq76zcvnokq07cszdx0i6kve,1,32,13.7,2022-09-11T14:39:31.991Z,2022-09-11T21:49:08Z,3775134967,388,,3773636609,56,Back,3775134965,15,,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458765197,786,49,2,78,13,dxq76zcvnokq07cszdx0i6kve,1,34.3,21.5,2022-09-11T14:39:32.856Z,2022-09-11T21:49:13Z,,,,,,,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458765435,787,1,2,78,14,dxq76zcvnokq07cszdx0i6kve,1,40,28.2,2022-09-11T14:39:34.049Z,2022-09-11T21:49:18Z,3775135321,178,,3773639857,213,4.9,3773639855,212,2.8,3773639853,141,24.1,3773639849,56,Back,3773639851,140,40.4,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763601,769,1,2,78,14,dxq76zcvnokq07cszdx0i6kve,1,43.4,26.4,2022-09-11T14:39:34.327Z,2022-09-11T21:49:22Z,3773629991,141,29.5,3773629993,212,3.5,3775135463,178,,3773629989,140,40.7,3773629987,56,Back,3773629995,213,2.5,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459045233,910,83,2,78,15,6tuibxq39fdryu8ou06wcm0q3,1,59.2,69.8,2022-09-11T14:39:35.076Z,2022-09-11T22:30:16Z,3775196813,399,191794,,,,,,,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
