id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,keyPass,qualifier/13/value,qualifier/15/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/19/value
2466769253,701,40,2,76,40,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-02T20:18:17.813Z,2022-10-03T00:57:30Z,3816212135,30,"6ofu6yc2qwp5ii9cerdq1tk9h, 9pe3yqjsmcjtxdx7bdne3d4ut, 2raf0uw5y2kajde0v60l4g1qt, 8yv9xuzriaecvvssfm8dlmz85, d196vatyvq6ycn1q7d477d2i1, 3nnjep6bxxb6xwhanvqvjt39x, pconfrmsdy9aikioqz9s9lg5, apdtqouzo9b02ozdxk8mx4zbp, 3ua8gs8tzx1dkdi9z88kjk9nt, 35r56n0i4sbdh7n5arbt7db6d, bjob8tftnxojnytcj7juo0ga2, cv46mxj5i98p4hgtbomxlxs7o, 3zqpvn7r1c779l9vwwh7yukfd, 8rlf5vjyddkcid5ysa3yo7hlh, bh3b7e2qzh41dltd6h2obpln9, erwh25hbq259kqdirfufnbcb8, 3o573dblmfc1o3wkkt2nva8k5, 418gw0hpjoy8dt0ywaxjgm5pm",3816212145,194,3nnjep6bxxb6xwhanvqvjt39x,3816212139,59,"1, 2, 12, 6, 3, 19, 11, 32, 9, 14, 20, 15, 18, 23, 24, 30, 36, 44",3816212141,130,2,3816212143,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3816212137,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769315,693,18,2,76,49,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T20:18:26.212Z,2022-10-03T00:57:39Z,3816212471,55,694,3816212447,59,30,3816212443,42,,3816212445,44,Midfielder,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769319,694,19,2,76,49,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T20:18:26.213Z,2022-10-03T00:57:40Z,3816212453,145,8,3816212457,292,7,3816212455,59,20,3816212461,44,Midfielder,3816212449,42,,3816212463,55,693,3816212459,293,3,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769269,691,18,2,76,49,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T20:18:26.680Z,2022-10-03T00:57:33Z,3816212199,44,Midfielder,3816212197,42,,3816212229,55,692,3816212201,59,21,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769273,692,19,2,76,49,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T20:18:26.681Z,2022-10-03T00:57:33Z,3816212213,59,19,3816212211,145,10,3816212217,293,3,3816212215,292,6,3816212221,55,691,3816212207,42,,3816212219,44,Midfielder,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769325,702,1,2,76,56,bqbbqm98ud8obe45ds9ohgyrd,0,3.9,56.2,2022-10-02T20:18:33.866Z,2022-10-03T00:57:51Z,3816212497,56,Center,3816212501,141,73.5,3816212507,1,,3816212503,212,65.1,3816212493,124,,3816212509,74,,3816212499,140,64.9,3816212505,213,0.2,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,3816212495,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769329,695,1,2,77,0,ej5er0oyngdw138yuumwqbyqt,0,39.9,24.1,2022-10-02T20:18:37.404Z,2022-10-03T00:57:54Z,3816212523,212,20.0,3816212515,3,,3816212519,140,57.6,3816212521,141,34.9,3816212525,213,0.4,3816659463,388,,3816212517,56,Center,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769369,704,1,2,77,1,bqbbqm98ud8obe45ds9ohgyrd,1,44.6,68,2022-10-02T20:18:38.773Z,2022-10-03T00:58:00Z,3816659635,388,,3816212765,56,Center,3816212771,212,12.7,3816212773,213,5.5,3816212769,141,55.1,3816212767,140,53.3,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769355,703,43,2,77,3,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-02T20:18:40.222Z,2022-10-02T20:18:55Z,3816213531,144,49,,,,,,,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769393,705,1,2,77,3,bqbbqm98ud8obe45ds9ohgyrd,1,53.3,55.1,2022-10-02T20:18:40.325Z,2022-10-03T00:58:05Z,3816659765,178,,3816212885,141,38.4,3816212889,213,3.7,3816212883,140,36.8,3816212881,56,Back,3816212887,212,20.7,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769407,706,1,2,77,5,bqbbqm98ud8obe45ds9ohgyrd,0,36.8,38.4,2022-10-02T20:18:42.376Z,2022-10-03T00:58:09Z,3816212965,56,Left,3816212971,212,43.3,3816212969,141,93.6,3816212973,213,1.1,3816212963,157,,3816659861,178,,3816212967,140,57.3,3816212975,1,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769417,696,49,2,77,10,ej5er0oyngdw138yuumwqbyqt,1,41.5,1.7,2022-10-02T20:18:47.401Z,2022-10-03T00:58:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769437,697,1,2,77,10,ej5er0oyngdw138yuumwqbyqt,1,41.6,1.9,2022-10-02T20:18:47.426Z,2022-10-03T00:58:23Z,3816213123,212,9.5,3816213119,140,33.0,3816213121,141,6.4,3816660087,178,,3816213125,213,2.8,3816213117,56,Back,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769465,698,1,2,77,12,ej5er0oyngdw138yuumwqbyqt,1,43.1,5.8,2022-10-02T20:18:49.583Z,2022-10-03T00:58:28Z,3816213225,141,20.7,3816213229,213,1.5,3816213223,140,43.7,3816660141,178,,3816213221,56,Back,3816213227,212,10.2,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769489,699,1,2,77,14,ej5er0oyngdw138yuumwqbyqt,1,41.1,21,2022-10-02T20:18:51.401Z,2022-10-03T00:58:32Z,3816213363,140,25.4,3816660191,178,,3816213367,212,16.7,3816213361,56,Back,3816213365,141,24.7,3816213369,213,3.0,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769565,700,1,2,77,16,ej5er0oyngdw138yuumwqbyqt,1,25.2,27.7,2022-10-02T20:18:53.355Z,2022-10-03T00:58:36Z,3816213855,213,1.7,3816213849,140,22.6,3816213853,212,30.2,3816213851,141,72.0,3816660235,178,,3816213847,56,Back,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769609,701,1,2,77,23,ej5er0oyngdw138yuumwqbyqt,1,36.3,72.4,2022-10-02T20:19:00.996Z,2022-10-03T00:58:39Z,3816660287,178,,3816214085,212,24.5,3816214083,141,56.1,3816214079,56,Back,3816214087,213,3.6,3816214081,140,15.5,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769619,702,1,2,77,27,ej5er0oyngdw138yuumwqbyqt,1,21.4,58.8,2022-10-02T20:19:05.035Z,2022-10-03T00:58:43Z,3816214167,140,25.9,3816214165,56,Back,3816214171,212,22.5,3816660331,178,,3816214169,141,26.4,3816214173,213,4.9,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769659,703,1,2,77,33,ej5er0oyngdw138yuumwqbyqt,1,28.6,20.3,2022-10-02T20:19:11.038Z,2022-10-03T00:58:47Z,3816214403,56,Back,3816660441,178,,3816214407,141,27.0,3816214405,140,48.1,3816214409,212,21.0,3816214411,213,0.2,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769667,705,61,2,77,35,ej5er0oyngdw138yuumwqbyqt,0,47.1,28.6,2022-10-02T20:19:12.240Z,2022-10-03T00:58:54Z,3816660577,178,,3816214447,56,Back,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769661,704,43,2,77,36,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T20:19:13.382Z,2022-10-02T20:19:18Z,3816214415,56,Back,3816214639,144,8,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466860611,977,67,2,77,36,bqbbqm98ud8obe45ds9ohgyrd,1,53.9,66.4,2022-10-02T20:19:13.736Z,2022-10-03T01:37:15Z,3816706543,233,995,,,,,,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466860603,995,67,2,77,36,ej5er0oyngdw138yuumwqbyqt,0,46.1,33.6,2022-10-02T20:19:13.737Z,2022-10-03T01:25:52Z,3816706555,233,977,,,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769675,707,1,2,77,36,bqbbqm98ud8obe45ds9ohgyrd,1,54.7,66.9,2022-10-02T20:19:13.773Z,2022-10-03T01:37:16Z,3816214495,213,3.2,3816214487,56,Back,3816214493,212,7.0,3816214491,141,66.3,3816660785,389,,3816214489,140,48.0,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769677,708,61,2,77,36,bqbbqm98ud8obe45ds9ohgyrd,1,47.8,66.3,2022-10-02T20:19:14.045Z,2022-10-03T00:59:06Z,3816214499,56,Back,3816660941,178,,,,,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769689,710,1,2,77,38,bqbbqm98ud8obe45ds9ohgyrd,0,36.6,65.6,2022-10-02T20:19:15.671Z,2022-10-03T00:59:14Z,3816661151,178,,3816214561,141,72.3,3816214563,212,27.4,3816214559,140,62.3,3816214565,213,0.2,3816214557,56,Center,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769685,709,49,2,77,38,bqbbqm98ud8obe45ds9ohgyrd,1,36.6,65.6,2022-10-02T20:19:15.719Z,2022-10-03T00:59:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769731,706,1,2,77,39,ej5er0oyngdw138yuumwqbyqt,1,33.4,31.6,2022-10-02T20:19:16.993Z,2022-10-03T00:59:26Z,3816214803,1,,3816214799,212,35.0,3816214801,213,0.8,3816214795,140,57.0,3816214797,141,67.9,3816214791,3,,3816661437,178,,3816214793,56,Center,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769733,707,49,2,77,42,ej5er0oyngdw138yuumwqbyqt,1,57,67.9,2022-10-02T20:19:19.133Z,2022-10-03T00:59:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769769,708,1,2,77,46,ej5er0oyngdw138yuumwqbyqt,1,61.8,73,2022-10-02T20:19:23.424Z,2022-10-03T00:59:37Z,3816214957,140,72.0,3816661769,178,,3816214959,141,93.2,3816214963,212,17.4,3816214955,56,Left,3816214967,213,0.9,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769801,709,1,2,77,49,ej5er0oyngdw138yuumwqbyqt,1,73.3,88.9,2022-10-02T20:19:26.498Z,2022-10-03T00:59:40Z,3816215077,213,3.3,3816215071,140,65.7,3816661877,178,,3816215075,212,8.1,3816215073,141,86.8,3816215069,56,Left,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769825,710,1,2,77,51,ej5er0oyngdw138yuumwqbyqt,1,66.6,88.1,2022-10-02T20:19:28.808Z,2022-10-03T00:59:44Z,3816215219,213,4.3,3816662007,178,,3816215215,141,69.9,3816215217,212,13.6,3816215211,56,Center,3816215213,140,61.2,,,,,,,d6vg86aml1ttoyks4vvvk0smh,E. Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769839,711,1,2,77,52,ej5er0oyngdw138yuumwqbyqt,1,63.4,71.5,2022-10-02T20:19:29.988Z,2022-10-03T00:59:47Z,3816215297,141,74.2,3816215301,213,3.0,3816215299,212,17.2,3816215293,56,Back,3816215295,140,47.1,3816662091,178,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769847,712,1,2,77,54,ej5er0oyngdw138yuumwqbyqt,1,47.1,74.4,2022-10-02T20:19:32.084Z,2022-10-03T00:59:50Z,3816215327,140,57.6,3816215329,141,77.2,3816662179,178,,3816215333,213,0.2,3816215325,56,Center,3816215331,212,11.2,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769857,713,1,2,77,57,ej5er0oyngdw138yuumwqbyqt,1,56.6,73.8,2022-10-02T20:19:34.300Z,2022-10-03T00:59:54Z,3816662231,178,,3816215385,140,56.8,3816215383,56,Center,3816215393,212,14.5,3816215395,213,4.7,3816215389,141,52.5,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769887,714,1,2,77,59,ej5er0oyngdw138yuumwqbyqt,1,57.9,57.9,2022-10-02T20:19:36.820Z,2022-10-03T00:59:57Z,3816215543,141,65.2,3816215541,140,64.6,3816215547,213,0.6,3816215539,56,Center,3816662405,178,,3816215545,212,8.6,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769929,715,1,2,78,3,ej5er0oyngdw138yuumwqbyqt,1,60.8,51.8,2022-10-02T20:19:40.361Z,2022-10-03T01:00:01Z,3816215807,213,4.3,3816215803,141,21.6,3816215799,140,52.1,3816662463,178,,3816215805,212,22.5,3816215797,56,Center,,,,,,,d6vg86aml1ttoyks4vvvk0smh,E. Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769949,716,1,2,78,8,ej5er0oyngdw138yuumwqbyqt,1,60.3,19.1,2022-10-02T20:19:46.045Z,2022-10-03T01:03:39Z,3816215915,141,42.8,3816668301,178,,3816215919,213,2.3,3816215913,140,47.1,3816215911,56,Back,3816215917,212,21.3,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466769987,717,1,2,78,11,ej5er0oyngdw138yuumwqbyqt,1,47.1,42.8,2022-10-02T20:19:48.709Z,2022-10-03T01:03:43Z,3816216081,56,Left,3816216087,212,31.2,3816216089,213,1.3,3816668393,178,,3816216085,141,86.8,3816216083,140,55.4,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770015,718,1,2,78,15,ej5er0oyngdw138yuumwqbyqt,1,54.3,85.6,2022-10-02T20:19:52.525Z,2022-10-03T01:03:58Z,3816216249,213,3.8,3816216245,141,71.5,3816668757,178,,3816216241,56,Back,3816216247,212,15.1,3816216243,140,43.2,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770039,719,1,2,78,18,ej5er0oyngdw138yuumwqbyqt,1,43.4,73.9,2022-10-02T20:19:55.378Z,2022-10-03T01:04:01Z,3816216349,213,4.7,3816216345,141,62.9,3816668835,178,,3816216341,56,Back,3816216347,212,7.5,3816216343,140,43.2,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770063,720,1,2,78,21,ej5er0oyngdw138yuumwqbyqt,1,44.9,54.3,2022-10-02T20:19:58.908Z,2022-10-03T01:04:04Z,3816216427,140,53.8,3816668945,178,,3816216429,141,17.9,3816216433,213,5.1,3816216431,212,26.5,3816216425,56,Right,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770099,721,1,2,78,25,ej5er0oyngdw138yuumwqbyqt,1,53.8,17.3,2022-10-02T20:20:02.297Z,2022-10-03T01:04:08Z,3816216587,140,71.4,3816216585,56,Right,3816216593,213,6.1,3816669085,178,,3816216591,212,18.7,3816216589,141,13.5,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770107,722,1,2,78,29,ej5er0oyngdw138yuumwqbyqt,0,67.2,33.7,2022-10-02T20:20:06.580Z,2022-10-03T01:04:11Z,3816216627,213,0.6,3816216621,140,77.1,3816216619,56,Center,3816216623,141,43.3,3816216625,212,12.3,3816669151,178,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770127,711,1,2,78,30,bqbbqm98ud8obe45ds9ohgyrd,0,26.4,64.8,2022-10-02T20:20:07.366Z,2022-10-03T01:04:15Z,3816216703,140,38.5,3816216705,141,100.0,3816216709,213,1.1,3816216701,56,Back,3816216707,212,27.8,3816669253,178,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770131,712,5,2,78,33,bqbbqm98ud8obe45ds9ohgyrd,0,38.2,100.9,2022-10-02T20:20:10.574Z,2022-10-03T01:04:21Z,3816216715,56,Back,3816216717,347,,3816217313,233,723,,,,,,,,,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770221,723,5,2,78,33,ej5er0oyngdw138yuumwqbyqt,1,61.8,-0.9,2022-10-02T20:20:10.574Z,2022-10-03T01:04:20Z,3816217305,233,712,3816217279,56,Right,3816217281,347,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770233,724,1,2,78,46,ej5er0oyngdw138yuumwqbyqt,1,64.7,0,2022-10-02T20:20:23.154Z,2022-10-03T01:04:27Z,3816217349,212,14.5,3816217345,140,66.4,3816217351,213,1.4,3816217341,107,,3816217347,141,19.4,3816217343,56,Right,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770243,725,1,2,78,48,ej5er0oyngdw138yuumwqbyqt,1,66,15.6,2022-10-02T20:20:25.526Z,2022-10-03T01:04:32Z,3816217379,140,65.3,3816217381,141,5.5,3816217383,212,6.9,3816217377,56,Right,3816669685,178,,3816217385,213,4.6,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770249,726,1,2,78,50,ej5er0oyngdw138yuumwqbyqt,1,64.6,6.7,2022-10-02T20:20:27.301Z,2022-10-03T01:04:35Z,3816217417,56,Right,3816217423,212,10.4,3816669733,178,,3816217421,141,13.2,3816217427,213,0.4,3816217419,140,73.6,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770279,727,1,2,78,51,ej5er0oyngdw138yuumwqbyqt,1,73.6,13.2,2022-10-02T20:20:28.204Z,2022-10-03T01:04:38Z,3816217551,56,Center,3816217557,212,13.3,3816669871,178,,3816217553,140,62.6,3816217559,213,2.6,3816217555,141,22.8,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770299,728,1,2,78,53,ej5er0oyngdw138yuumwqbyqt,1,63.1,23.1,2022-10-02T20:20:31.116Z,2022-10-03T01:04:42Z,3816217649,213,5.2,3816669957,178,,3816217647,212,14.2,3816217641,56,Right,3816217643,140,69.8,3816217645,141,4.9,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770305,729,1,2,78,56,ej5er0oyngdw138yuumwqbyqt,1,70.1,4.7,2022-10-02T20:20:33.788Z,2022-10-03T01:04:46Z,3816217665,141,14.0,3816670087,178,,3816217669,213,2.6,3816217663,140,60.5,3816217661,56,Right,3816217667,212,11.9,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770317,730,1,2,78,58,ej5er0oyngdw138yuumwqbyqt,1,60.8,14.1,2022-10-02T20:20:35.213Z,2022-10-03T01:04:49Z,3816217707,56,Back,3816670189,178,,3816217715,213,2.9,3816217709,140,47.1,3816217711,141,19.2,3816217713,212,14.8,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770343,731,1,2,78,59,ej5er0oyngdw138yuumwqbyqt,1,45.8,20.7,2022-10-02T20:20:36.894Z,2022-10-03T01:04:53Z,3816217869,141,62.3,3816217873,213,1.8,3816217865,56,Back,3816217871,212,29.4,3816217867,140,38.3,3816670295,178,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770391,732,1,2,79,3,ej5er0oyngdw138yuumwqbyqt,1,38.4,64.3,2022-10-02T20:20:40.340Z,2022-10-03T01:04:56Z,3816670357,178,,3816218127,56,Left,3816218135,213,0.8,3816218129,140,53.2,3816218133,212,22.1,3816218131,141,87.5,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770405,733,1,2,79,9,ej5er0oyngdw138yuumwqbyqt,1,55.4,85.3,2022-10-02T20:20:46.862Z,2022-10-03T01:05:00Z,3816670519,178,,3816218217,141,66.4,3816218213,56,Back,3816218219,212,22.8,3816218221,213,3.7,3816218215,140,37.5,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770445,734,1,2,79,12,ej5er0oyngdw138yuumwqbyqt,1,37,65.1,2022-10-02T20:20:49.250Z,2022-10-03T01:05:04Z,3816670589,178,,3816218427,141,15.2,3816218423,56,Back,3816218433,1,,3816218429,212,34.2,3816218431,213,4.8,3816218425,140,41.4,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770519,735,1,2,79,16,ej5er0oyngdw138yuumwqbyqt,1,41.4,15.2,2022-10-02T20:20:53.436Z,2022-10-03T01:05:08Z,3816218753,213,6.0,3816218747,140,64.2,3816218751,212,25.1,3816218745,56,Right,3816670647,178,,3816218749,141,4.3,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770523,736,61,2,79,20,ej5er0oyngdw138yuumwqbyqt,0,53.7,5,2022-10-02T20:20:57.671Z,2022-10-03T01:05:16Z,3816670807,178,,3816218769,56,Right,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466770529,713,49,2,79,22,bqbbqm98ud8obe45ds9ohgyrd,1,52.9,94.5,2022-10-02T20:20:59.284Z,2022-10-03T01:05:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
