id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2480141265,629,1,2,73,26,67z1gqyiuzpmmb15q5fy7ntc4,1,42.1,49.4,2022-10-31T21:17:43.902Z,2022-11-01T04:51:10Z,3887236497,56,Back,3887236501,141,69.3,3887236503,212,14.0,3887236505,213,1.3,3887415285,178,,3887236499,140,45.5,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141275,630,1,2,73,27,67z1gqyiuzpmmb15q5fy7ntc4,1,45.5,69.3,2022-10-31T21:17:44.870Z,2022-11-01T04:51:19Z,3887236569,141,68.9,3887415423,178,,3887236573,213,3.2,3887236565,56,Back,3887236571,212,13.1,3887236567,140,33.0,,,,,,,98x5xrku2jffo0in2u2htazca,W. Bondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141283,631,1,2,73,29,67z1gqyiuzpmmb15q5fy7ntc4,1,33,68.9,2022-10-31T21:17:46.701Z,2022-11-01T04:51:25Z,3887236603,213,4.4,3887415507,178,,3887236597,140,28.1,3887236595,56,Back,3887236599,141,44.8,3887236601,212,17.2,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141293,632,1,2,73,31,67z1gqyiuzpmmb15q5fy7ntc4,1,28.1,44.6,2022-10-31T21:17:48.918Z,2022-11-01T04:51:28Z,3887236641,212,18.8,3887415551,178,,3887236639,141,17.0,3887236635,56,Back,3887236637,140,28.1,3887236643,213,4.7,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141301,633,1,2,73,33,67z1gqyiuzpmmb15q5fy7ntc4,1,28.1,17,2022-10-31T21:17:50.992Z,2022-11-01T04:51:38Z,3887236663,141,2.5,3887236665,212,13.1,3887236659,56,Back,3887236667,213,5.4,3887415671,178,,3887236661,140,36.3,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141327,634,1,2,73,35,67z1gqyiuzpmmb15q5fy7ntc4,1,34.3,5.3,2022-10-31T21:17:53.256Z,2022-11-01T04:51:43Z,3887236807,141,22.1,3887236803,56,Back,3887236805,140,37.4,3887236811,213,1.3,3887415739,178,,3887236809,212,11.9,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141359,635,1,2,73,41,67z1gqyiuzpmmb15q5fy7ntc4,1,60.4,24.5,2022-10-31T21:17:58.996Z,2022-11-01T04:51:49Z,3887236983,140,72.5,3887236985,141,5.9,3887236987,212,17.9,3887236989,213,5.5,3887236981,56,Right,3887415845,178,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480179093,1044,83,2,73,44,ej5er0oyngdw138yuumwqbyqt,1,24.8,84.4,2022-10-31T21:18:01.473Z,2022-11-01T05:26:09Z,3887449555,399,432105,,,,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141367,636,1,2,73,46,67z1gqyiuzpmmb15q5fy7ntc4,1,75.2,14.9,2022-10-31T21:18:03.917Z,2022-11-01T04:51:53Z,3887415901,178,,3887237029,56,Center,3887237035,212,6.5,3887237033,141,24.5,3887237037,213,1.5,3887237031,140,75.5,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141377,637,1,2,73,48,67z1gqyiuzpmmb15q5fy7ntc4,0,76.9,24.5,2022-10-31T21:18:06.024Z,2022-11-01T04:51:58Z,3887237083,213,1.0,3887377873,20,,3887237073,155,,3887237077,140,91.1,3887237079,141,56.6,3887415951,178,,3887237071,2,,3887377871,224,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,3887237075,56,Center,3887237081,212,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141383,651,12,2,73,50,ej5er0oyngdw138yuumwqbyqt,1,9.7,47.2,2022-10-31T21:18:07.591Z,2022-11-01T04:52:03Z,3887237111,213,5.1,3887416053,388,,3887237109,212,13.7,3887237103,56,Back,3887237105,140,14.2,3887237107,141,28.3,3887237113,15,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141393,652,1,2,73,51,ej5er0oyngdw138yuumwqbyqt,0,13,28,2022-10-31T21:18:09.279Z,2022-11-01T04:52:08Z,3887237149,213,5.8,3887237151,1,,3887237141,56,Back,3887237139,157,,3887416113,178,,3887237143,140,47.4,3887237145,141,0.0,3887237147,212,41.3,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141417,638,5,2,73,55,67z1gqyiuzpmmb15q5fy7ntc4,1,53.3,101.2,2022-10-31T21:18:12.548Z,2022-11-01T04:52:11Z,3887237267,233,653,3887237263,56,Left,3887237265,347,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141395,653,5,2,73,55,ej5er0oyngdw138yuumwqbyqt,0,46.7,-1.2,2022-10-31T21:18:12.548Z,2022-11-01T04:52:12Z,3887237279,233,638,3887237155,347,,3887237153,56,Back,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141513,654,18,2,74,24,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-31T21:18:42.048Z,2022-11-01T04:52:17Z,3887237711,42,,3887237713,44,Forward,3887237761,55,655,3887237715,59,11,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141515,655,19,2,74,24,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-31T21:18:42.049Z,2022-11-01T04:52:17Z,3887238493,293,3,3887237727,44,Forward,3887237731,55,654,3887238491,292,9,3887237719,42,,3887237723,145,9,3887237725,59,21,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141547,639,1,2,74,30,67z1gqyiuzpmmb15q5fy7ntc4,1,47,100,2022-10-31T21:18:47.547Z,2022-11-01T04:52:19Z,3887237855,107,,3887237861,141,83.4,3887237857,56,Back,3887237859,140,37.0,3887237865,213,4.0,3887237863,212,16.0,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141559,640,1,2,74,33,67z1gqyiuzpmmb15q5fy7ntc4,1,36.5,73.8,2022-10-31T21:18:51.328Z,2022-11-01T04:52:21Z,3887237921,141,35.2,3887237917,56,Back,3887237919,140,32.1,3887416309,178,,3887237923,212,26.7,3887237925,213,4.5,,,,,,,98x5xrku2jffo0in2u2htazca,W. Bondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141569,641,1,2,74,36,67z1gqyiuzpmmb15q5fy7ntc4,1,32.4,34.1,2022-10-31T21:18:54.290Z,2022-11-01T04:52:29Z,3887416403,178,,3887237989,212,24.9,3887237991,213,5.2,3887237983,56,Back,3887237985,140,42.9,3887237987,141,1.3,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141587,642,1,2,74,39,67z1gqyiuzpmmb15q5fy7ntc4,1,42.2,2.3,2022-10-31T21:18:57.362Z,2022-11-01T04:52:33Z,3887238061,56,Back,3887238069,213,2.5,3887416477,178,,3887238067,212,15.0,3887238065,141,16.1,3887238063,140,31.1,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141599,643,1,2,74,42,67z1gqyiuzpmmb15q5fy7ntc4,1,32.9,24.7,2022-10-31T21:18:59.968Z,2022-11-01T04:52:36Z,3887238119,212,21.5,3887416551,178,,3887238113,56,Back,3887238115,140,30.0,3887238121,213,1.7,3887238117,141,56.0,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141609,644,1,2,74,44,67z1gqyiuzpmmb15q5fy7ntc4,1,30,56,2022-10-31T21:19:02.037Z,2022-11-01T04:52:41Z,3887238173,213,1.6,3887416633,178,,3887238169,141,89.4,3887238167,140,30.4,3887238165,56,Back,3887238171,212,22.7,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141615,645,1,2,74,47,67z1gqyiuzpmmb15q5fy7ntc4,1,31,88.8,2022-10-31T21:19:04.756Z,2022-11-01T04:52:44Z,3887416713,178,,3887238207,212,16.5,3887238205,141,67.4,3887238203,140,23.5,3887238201,56,Back,3887238209,213,4.2,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141621,646,1,2,74,49,67z1gqyiuzpmmb15q5fy7ntc4,1,23.5,67.4,2022-10-31T21:19:07.144Z,2022-11-01T04:52:49Z,3887238253,213,1.3,3887238247,140,28.4,3887238245,56,Back,3887238251,212,16.8,3887238249,141,90.9,3887416763,178,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141645,647,1,2,74,51,67z1gqyiuzpmmb15q5fy7ntc4,1,29.4,93.6,2022-10-31T21:19:09.158Z,2022-11-01T04:52:52Z,3887238321,141,72.6,3887238315,56,Back,3887416817,178,,3887238325,213,4.2,3887238323,212,16.6,3887238319,140,21.4,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141667,648,1,2,74,54,67z1gqyiuzpmmb15q5fy7ntc4,1,21.2,71.9,2022-10-31T21:19:12.067Z,2022-11-01T04:52:55Z,3887238429,56,Back,3887238433,141,50.0,3887238435,212,15.1,3887238437,213,4.6,3887416875,178,,3887238431,140,19.1,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480179407,1352,43,2,74,57,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-31T21:19:14.993Z,2022-11-01T05:27:43Z,3887451049,144,82,3887450941,178,0,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480179415,1354,43,2,74,58,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-31T21:19:15.506Z,2022-11-01T05:27:41Z,3887450969,178,0,3887451031,144,82,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141685,649,1,2,74,58,67z1gqyiuzpmmb15q5fy7ntc4,1,29.4,39.4,2022-10-31T21:19:16.233Z,2022-11-01T04:52:59Z,3887416939,178,,3887238519,141,2.0,3887238523,213,5.1,3887238521,212,27.8,3887238517,140,40.0,3887238515,56,Back,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141707,650,1,2,75,0,67z1gqyiuzpmmb15q5fy7ntc4,1,40,2,2022-10-31T21:19:18.135Z,2022-11-01T04:20:52Z,3887238641,212,6.1,3887238639,141,10.1,3887238637,140,42.6,3887238643,213,1.1,3887238635,56,Back,3887397677,178,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480179495,1367,43,2,75,0,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-31T21:19:18.158Z,2022-11-01T05:27:58Z,3887451289,144,82,3887451269,178,0,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141725,651,1,2,75,4,67z1gqyiuzpmmb15q5fy7ntc4,1,61.1,15.1,2022-10-31T21:19:22.062Z,2022-11-01T04:20:59Z,3887397701,178,,3887238719,212,15.9,3887238717,141,12.8,3887238721,213,6.2,3887238715,140,76.2,3887238713,56,Right,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176189,1088,67,2,75,6,67z1gqyiuzpmmb15q5fy7ntc4,1,79.9,13.9,2022-10-31T21:19:23.643Z,2022-11-01T08:16:21Z,3887435483,233,905,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176185,905,67,2,75,6,ej5er0oyngdw138yuumwqbyqt,0,20.1,86.1,2022-10-31T21:19:23.644Z,2022-11-01T08:14:41Z,3887435491,233,1088,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141727,652,3,2,75,6,67z1gqyiuzpmmb15q5fy7ntc4,0,80.3,13.7,2022-10-31T21:19:23.702Z,2022-11-01T04:21:16Z,3887397827,389,,3887238729,56,Right,3887238731,286,,3887238763,233,656,3887378033,465,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141731,656,7,2,75,6,ej5er0oyngdw138yuumwqbyqt,1,19.7,86.3,2022-10-31T21:19:23.895Z,2022-11-01T04:21:13Z,3887378043,383,,3887397805,178,,3887238755,285,,3887238753,56,Back,3887238757,233,652,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141733,657,1,2,75,8,ej5er0oyngdw138yuumwqbyqt,0,16.8,97.3,2022-10-31T21:19:26.121Z,2022-11-01T04:21:32Z,3887397895,389,,3887238769,141,97.5,3887238789,286,,3887238765,56,Back,3887238771,212,1.5,3887238785,233,653,3887238773,213,0.1,3887238783,236,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,3887238767,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141737,653,74,2,75,8,67z1gqyiuzpmmb15q5fy7ntc4,1,78.1,4.3,2022-10-31T21:19:26.245Z,2022-11-01T04:21:36Z,3887397911,178,,3887238779,56,Right,3887238781,285,,3887238791,233,657,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141741,654,5,2,75,10,67z1gqyiuzpmmb15q5fy7ntc4,0,71,-1.6,2022-10-31T21:19:28.296Z,2022-11-01T04:21:39Z,3887238811,56,Right,3887238813,347,,3887238949,233,658,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141761,658,5,2,75,10,ej5er0oyngdw138yuumwqbyqt,1,29,101.6,2022-10-31T21:19:28.296Z,2022-11-01T04:21:39Z,3887238917,347,,3887238915,56,Back,3887238919,233,654,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141827,659,1,2,75,28,ej5er0oyngdw138yuumwqbyqt,0,28.1,100,2022-10-31T21:19:46.177Z,2022-11-01T04:21:44Z,3887239289,213,5.2,3887239285,141,83.4,3887239283,140,34.5,3887239287,212,14.3,3887239281,56,Back,3887239279,107,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141833,655,8,2,75,30,67z1gqyiuzpmmb15q5fy7ntc4,1,59,14.6,2022-10-31T21:19:47.622Z,2022-11-01T04:21:51Z,3887378091,385,,3887239321,56,Right,3887398001,178,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141841,660,1,2,75,31,ej5er0oyngdw138yuumwqbyqt,0,25,88.3,2022-10-31T21:19:49.278Z,2022-11-01T04:21:54Z,3887239361,212,12.6,3887239353,3,,3887239355,56,Back,3887239357,140,36.8,3887398015,388,,3887239359,141,91.6,3887239363,213,0.2,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141849,656,1,2,75,32,67z1gqyiuzpmmb15q5fy7ntc4,1,61.5,14.2,2022-10-31T21:19:50.017Z,2022-11-01T04:21:58Z,3887239385,3,,3887239395,213,6.2,3887239393,212,5.9,3887239387,56,Right,3887239389,140,67.1,3887398027,388,,3887239391,141,13.7,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141851,657,1,2,75,33,67z1gqyiuzpmmb15q5fy7ntc4,0,67.1,13.7,2022-10-31T21:19:50.819Z,2022-11-01T04:22:04Z,3887239403,3,,3887239405,56,Right,3887239413,213,4.2,3887239407,140,64.0,3887239409,141,5.9,3887239411,212,6.2,3887398037,178,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141853,661,8,2,75,34,ej5er0oyngdw138yuumwqbyqt,1,31.1,96,2022-10-31T21:19:51.455Z,2022-11-01T04:22:09Z,3887398053,178,,3887378115,385,,3887239419,56,Back,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141877,658,5,2,75,35,67z1gqyiuzpmmb15q5fy7ntc4,1,64.8,-1.4,2022-10-31T21:19:53.297Z,2022-11-01T04:22:11Z,3887239515,56,Right,3887239517,347,,3887239521,233,662,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141855,662,5,2,75,35,ej5er0oyngdw138yuumwqbyqt,0,35.2,101.4,2022-10-31T21:19:53.297Z,2022-11-01T04:22:12Z,3887239421,56,Back,3887239423,347,,3887239527,233,658,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141887,659,1,2,75,40,67z1gqyiuzpmmb15q5fy7ntc4,1,61,0,2022-10-31T21:19:57.946Z,2022-11-01T04:22:14Z,3887239573,1,,3887239561,107,,3887239569,212,24.2,3887239567,141,11.5,3887239563,56,Back,3887239565,140,39.5,3887239571,213,2.8,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141901,660,1,2,75,43,67z1gqyiuzpmmb15q5fy7ntc4,1,39.5,13,2022-10-31T21:20:01.037Z,2022-11-01T04:22:18Z,3887239623,141,51.9,3887239625,212,26.6,3887239619,56,Back,3887239627,213,1.5,3887398089,178,,3887239621,140,42.1,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141915,661,1,2,75,47,67z1gqyiuzpmmb15q5fy7ntc4,1,42.1,51.9,2022-10-31T21:20:04.543Z,2022-11-01T04:22:21Z,3887239713,56,Back,3887239715,140,44.9,3887239717,141,25.0,3887239721,213,4.9,3887239719,212,18.5,3887398097,178,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141921,662,1,2,75,49,67z1gqyiuzpmmb15q5fy7ntc4,1,45.9,24.5,2022-10-31T21:20:07.269Z,2022-11-01T04:22:26Z,3887239765,213,6.1,3887239763,212,17.3,3887398125,178,,3887239759,140,62.1,3887239757,56,Right,3887239761,141,19.6,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176483,922,83,2,75,51,ej5er0oyngdw138yuumwqbyqt,1,37.4,82.5,2022-10-31T21:20:08.688Z,2022-11-01T05:13:19Z,3887437469,399,432105,,,,,,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141923,663,50,2,75,51,67z1gqyiuzpmmb15q5fy7ntc4,1,62.5,17.6,2022-10-31T21:20:08.697Z,2022-11-01T05:12:46Z,3887239771,286,,3887239815,233,663,3887239769,56,Right,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141929,663,7,2,75,52,ej5er0oyngdw138yuumwqbyqt,0,37.5,82.4,2022-10-31T21:20:09.895Z,2022-11-01T05:12:50Z,3887239795,285,,3887239793,56,Back,3887378279,383,,3887398155,178,,3887239809,233,663,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141933,664,49,2,75,54,ej5er0oyngdw138yuumwqbyqt,1,33.4,87.2,2022-10-31T21:20:11.507Z,2022-11-01T05:12:55Z,,,,,,,,,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141943,665,3,2,75,57,ej5er0oyngdw138yuumwqbyqt,0,61,97.4,2022-10-31T21:20:14.894Z,2022-11-01T04:22:57Z,3887378289,465,,3887398247,178,,3887239871,286,,3887239869,56,Left,3887239877,211,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141953,664,49,2,76,1,67z1gqyiuzpmmb15q5fy7ntc4,1,15.2,4.3,2022-10-31T21:20:19.063Z,2022-11-01T04:23:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141965,665,1,2,76,1,67z1gqyiuzpmmb15q5fy7ntc4,1,15.2,4.3,2022-10-31T21:20:19.134Z,2022-11-01T04:23:05Z,3887240005,56,Back,3887240013,213,2.0,3887240007,140,7.5,3887240009,141,31.4,3887398297,178,,3887240011,212,20.1,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480141987,666,1,2,76,5,67z1gqyiuzpmmb15q5fy7ntc4,1,10.2,38,2022-10-31T21:20:22.472Z,2022-11-01T04:23:22Z,3887398359,178,,3887240085,213,1.0,3887240083,212,23.2,3887240079,140,21.6,3887240077,56,Back,3887240081,141,67.2,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480142043,667,1,2,76,8,67z1gqyiuzpmmb15q5fy7ntc4,1,22.7,67.7,2022-10-31T21:20:26.409Z,2022-11-01T04:23:32Z,3887240351,212,13.5,3887240349,141,49.0,3887398399,178,,3887240345,56,Back,3887240353,213,4.4,3887240347,140,18.3,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480142059,668,1,2,76,17,67z1gqyiuzpmmb15q5fy7ntc4,1,25.4,52.2,2022-10-31T21:20:35.215Z,2022-11-01T04:23:36Z,3887398429,178,,3887240435,213,1.6,3887240429,140,24.8,3887240433,212,12.9,3887240431,141,71.1,3887240427,56,Back,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480142069,669,1,2,76,19,67z1gqyiuzpmmb15q5fy7ntc4,1,24.8,71.7,2022-10-31T21:20:36.770Z,2022-11-01T04:23:40Z,3887240479,212,14.9,3887398453,178,,3887240475,140,32.4,3887240473,56,Back,3887240481,213,1.0,3887240477,141,90.2,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480142073,670,1,2,76,21,67z1gqyiuzpmmb15q5fy7ntc4,1,34,93,2022-10-31T21:20:39.363Z,2022-11-01T04:23:45Z,3887240513,213,0.4,3887240507,140,39.8,3887240505,56,Back,3887398483,178,,3887240509,141,97.2,3887240511,212,6.7,,,,,,,98x5xrku2jffo0in2u2htazca,W. Bondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
