id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/16/value
2516639877,624,49,2,67,11,7gnly6999wao1xarwct4p8fe9,1,5.4,19.4,2023-03-06T21:09:38.913Z,2023-03-07T01:20:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516639909,625,1,2,67,12,7gnly6999wao1xarwct4p8fe9,0,5.4,19.4,2023-03-06T21:09:39.094Z,2023-03-07T01:20:39Z,4079365811,155,,4079365813,56,Right,4079365819,212,64.7,4079365817,141,3.1,4079366091,1,,4079365815,140,66.1,4079556473,178,,4079365821,213,6.1,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516639967,617,4,2,67,18,ej5er0oyngdw138yuumwqbyqt,1,33.4,96.4,2023-03-06T21:09:45.385Z,2023-03-07T01:20:42Z,4079366199,294,,4079366197,13,,4079366229,233,626,4079366205,152,,4079366203,56,Back,4079366233,286,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516639961,626,4,2,67,18,7gnly6999wao1xarwct4p8fe9,0,66.6,3.6,2023-03-06T21:09:45.386Z,2023-03-07T01:20:42Z,4079366171,294,,4079366173,56,Right,4079366169,13,,4079366177,285,,4079366237,233,617,4079366175,152,,4079556511,178,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640051,618,1,2,67,29,ej5er0oyngdw138yuumwqbyqt,1,33.7,83.3,2023-03-06T21:09:56.261Z,2023-03-07T01:20:45Z,4079366753,212,24.6,4079366741,152,,4079366743,56,Back,4079366747,141,48.2,4079366745,140,28.2,4079366921,189,,4079366739,5,,4079556585,178,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,4079366755,213,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,
2516640059,619,1,2,67,29,ej5er0oyngdw138yuumwqbyqt,1,28.2,48.2,2023-03-06T21:09:56.562Z,2023-03-07T01:20:47Z,4079366791,212,15.3,4079366793,213,5.2,4079366785,56,Back,4079366787,140,34.9,4079366789,141,28.2,4079556599,178,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640073,620,1,2,67,33,ej5er0oyngdw138yuumwqbyqt,1,34.9,28.2,2023-03-06T21:10:00.039Z,2023-03-07T01:20:51Z,4079366881,141,41.9,4079366883,212,11.7,4079366879,140,28.1,4079366877,56,Back,4079556647,178,,4079366885,213,2.2,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640101,621,1,2,67,35,ej5er0oyngdw138yuumwqbyqt,1,29.7,41.1,2023-03-06T21:10:02.710Z,2023-03-07T01:20:55Z,4079367105,56,Back,4079556715,178,,4079367115,1,,4079367113,213,1.3,4079367111,212,35.2,4079367109,141,91.0,4079367107,140,38.6,4079367101,155,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640109,622,1,2,67,38,ej5er0oyngdw138yuumwqbyqt,1,40,88.9,2023-03-06T21:10:05.965Z,2023-03-07T01:21:02Z,4079367149,140,40.9,4079367147,56,Back,4079556893,178,,4079367151,141,73.1,4079367153,212,10.8,4079367155,213,4.8,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640129,623,1,2,67,40,ej5er0oyngdw138yuumwqbyqt,1,40.2,73.1,2023-03-06T21:10:07.117Z,2023-03-07T01:21:06Z,4079556949,178,,4079367295,56,Back,4079367301,212,18.7,4079367303,213,2.6,4079367299,141,88.1,4079367297,140,25.3,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640159,624,1,2,67,43,ej5er0oyngdw138yuumwqbyqt,1,24.3,87.1,2023-03-06T21:10:10.045Z,2023-03-07T01:21:11Z,4079367487,141,54.7,4079367489,212,25.8,4079557025,178,,4079367483,56,Back,4079367491,213,4.2,4079367485,140,11.6,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640195,625,1,2,67,47,ej5er0oyngdw138yuumwqbyqt,0,10.9,53.6,2023-03-06T21:10:14.124Z,2023-03-07T01:21:16Z,4079367671,56,Center,4079367681,1,,4079367669,155,,4079367673,140,53.1,4079367679,213,5.8,4079367677,212,49.2,4079557073,178,,4079367675,141,22.3,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640191,627,44,2,67,50,7gnly6999wao1xarwct4p8fe9,1,46.8,77.4,2023-03-06T21:10:17.261Z,2023-03-07T02:00:46Z,4079367707,233,626,4079367655,56,Back,4079367661,285,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640199,626,44,2,67,50,ej5er0oyngdw138yuumwqbyqt,0,53.2,22.6,2023-03-06T21:10:17.262Z,2023-03-07T01:21:20Z,4079367743,233,627,4079367697,56,Center,4079367699,286,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640207,628,1,2,67,50,7gnly6999wao1xarwct4p8fe9,1,45.2,75.8,2023-03-06T21:10:17.334Z,2023-03-07T02:00:46Z,4079367737,213,0.8,4079367733,141,97.3,4079367729,56,Left,4079557161,388,,4079367735,212,19.9,4079367731,140,58.1,4079367727,3,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640215,629,49,2,67,52,7gnly6999wao1xarwct4p8fe9,1,60,96.2,2023-03-06T21:10:19.923Z,2023-03-07T01:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640223,630,1,2,67,53,7gnly6999wao1xarwct4p8fe9,0,60,96.2,2023-03-06T21:10:20.057Z,2023-03-07T01:21:31Z,4079367815,141,96.2,4079367817,212,6.6,4079367819,213,0,4079557301,178,,4079367811,56,Left,4079367813,140,66.3,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640233,627,49,2,67,53,ej5er0oyngdw138yuumwqbyqt,1,38.6,8.4,2023-03-06T21:10:20.331Z,2023-03-07T01:21:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640245,628,1,2,67,54,ej5er0oyngdw138yuumwqbyqt,1,38.6,8.4,2023-03-06T21:10:21.088Z,2023-03-07T01:21:40Z,4079557387,178,,4079367919,141,11.7,4079367917,140,46.8,4079367923,213,0.3,4079367921,212,8.9,4079367915,56,Back,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640261,629,3,2,67,56,ej5er0oyngdw138yuumwqbyqt,1,47.4,9.5,2023-03-06T21:10:23.012Z,2023-03-07T01:21:51Z,4079506257,464,,4079367999,233,631,4079367993,286,,4079367991,56,Back,4079557477,178,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640251,631,45,2,67,56,7gnly6999wao1xarwct4p8fe9,0,52.6,90.5,2023-03-06T21:10:23.012Z,2023-03-07T01:21:51Z,4079367941,285,,4079368017,233,629,4079367939,56,Left,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640275,630,1,2,67,57,ej5er0oyngdw138yuumwqbyqt,1,46.4,12.7,2023-03-06T21:10:24.399Z,2023-03-07T01:21:55Z,4079557499,178,,4079368105,140,44.1,4079368107,141,21.3,4079368109,212,6.3,4079368103,56,Back,4079368111,213,2.0,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640303,631,1,2,67,59,ej5er0oyngdw138yuumwqbyqt,1,44.9,21,2023-03-06T21:10:26.402Z,2023-03-07T01:22:00Z,4079368255,141,9.8,4079557579,178,,4079368253,140,46.0,4079368251,56,Back,4079368259,213,4.9,4079368257,212,7.7,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640327,632,1,2,68,2,ej5er0oyngdw138yuumwqbyqt,1,43.9,9,2023-03-06T21:10:29.375Z,2023-03-07T01:22:04Z,4079368417,141,13.0,4079368419,212,10.8,4079368413,56,Back,4079368415,140,33.9,4079557669,178,,4079368421,213,2.9,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640377,633,1,2,68,6,ej5er0oyngdw138yuumwqbyqt,1,35.6,32.5,2023-03-06T21:10:33.100Z,2023-03-07T01:22:10Z,4079368705,140,34.0,4079368703,56,Back,4079557697,178,,4079368709,212,22.4,4079368707,141,65.3,4079368711,213,1.6,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640441,634,1,2,68,12,ej5er0oyngdw138yuumwqbyqt,1,61.8,89.7,2023-03-06T21:10:39.836Z,2023-03-07T01:22:19Z,4079369141,213,1.4,4079369135,140,62.7,4079557863,178,,4079369139,212,5.0,4079369137,141,96.9,4079369133,56,Left,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640451,635,1,2,68,18,ej5er0oyngdw138yuumwqbyqt,1,74.7,81.9,2023-03-06T21:10:45.821Z,2023-03-07T01:22:24Z,4079369205,56,Center,4079369211,212,6.4,4079369213,213,3.8,4079369207,140,70.0,4079369209,141,76.0,4079557935,178,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640465,636,1,2,68,20,ej5er0oyngdw138yuumwqbyqt,1,70,76,2023-03-06T21:10:47.575Z,2023-03-07T01:22:28Z,4079557995,178,,4079369315,212,4.4,4079369309,56,Left,4079369317,213,0.7,4079369313,141,80.1,4079369311,140,73.2,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640469,637,1,2,68,22,ej5er0oyngdw138yuumwqbyqt,1,73.4,77.9,2023-03-06T21:10:49.474Z,2023-03-07T01:22:37Z,4079369355,212,5.1,4079558129,178,,4079369349,56,Center,4079369351,140,76.6,4079369353,141,72.3,4079369357,213,5.4,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640481,638,1,2,68,23,ej5er0oyngdw138yuumwqbyqt,1,76.6,72.3,2023-03-06T21:10:50.299Z,2023-03-07T01:22:46Z,4079369473,156,,4079369437,140,70.9,4079369439,141,68.5,4079558261,178,,4079369435,56,Center,4079369441,212,6.5,4079369443,213,3.5,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640533,632,45,2,68,24,7gnly6999wao1xarwct4p8fe9,0,29.5,38.1,2023-03-06T21:10:51.309Z,2023-03-07T01:22:54Z,4079369719,233,639,4079369691,56,Back,4079369693,285,,,,,,,,,,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640519,639,3,2,68,24,ej5er0oyngdw138yuumwqbyqt,1,70.5,61.9,2023-03-06T21:10:51.309Z,2023-03-07T01:22:53Z,4079558387,178,,4079369709,233,632,4079369627,56,Center,4079369629,286,,4079506319,464,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640539,640,1,2,68,27,ej5er0oyngdw138yuumwqbyqt,1,69.3,60.3,2023-03-06T21:10:54.478Z,2023-03-07T01:23:07Z,4079369725,56,Center,4079369733,213,2.6,4079369731,212,2.7,4079369729,141,62.4,4079558647,178,,4079369727,140,67.1,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640563,641,1,2,68,29,ej5er0oyngdw138yuumwqbyqt,1,66.9,54.6,2023-03-06T21:10:56.238Z,2023-03-07T01:23:10Z,4079558697,178,,4079369857,140,70.0,4079369859,141,27.9,4079369855,56,Center,4079369861,212,18.4,4079369863,213,4.9,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640569,642,1,2,68,32,ej5er0oyngdw138yuumwqbyqt,1,69.8,17.5,2023-03-06T21:10:59.741Z,2023-03-07T01:23:14Z,4079369915,213,5.4,4079369913,212,7.0,4079369911,141,9.8,4079558803,178,,4079369909,140,74.2,4079369907,56,Right,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640585,643,1,2,68,34,ej5er0oyngdw138yuumwqbyqt,1,74.8,9,2023-03-06T21:11:01.602Z,2023-03-07T01:23:18Z,4079369999,212,20.3,4079369997,141,13.0,4079558885,178,,4079369993,56,Right,4079369995,140,94.0,4079370001,213,0.1,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640595,644,1,2,68,36,ej5er0oyngdw138yuumwqbyqt,0,95.2,13.7,2023-03-06T21:11:03.759Z,2023-03-07T01:23:23Z,4079370129,236,,4079370037,140,95.0,4079370135,286,,4079370035,56,Right,4079506361,224,,4079370041,212,1.9,4079370031,2,,4079558953,178,,1po7tmdv73zfjentt0p20wdlh,S. Posch,4079370039,141,4079370131,233,4079370043,213,4079506363,20,,,,633,1.7,,,,,,,,,16.5,,,,,,,,,,,,,,,,,,
2516640609,633,12,2,68,36,7gnly6999wao1xarwct4p8fe9,1,5.8,87.6,2023-03-06T21:11:03.862Z,2023-03-07T01:23:27Z,4079370127,56,Back,4079370159,233,644,4079558981,178,,4079370125,185,,,,,,,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640623,634,45,2,68,39,7gnly6999wao1xarwct4p8fe9,0,5.2,89,2023-03-06T21:11:06.778Z,2023-03-07T01:23:39Z,4079370329,233,645,4079370231,285,,4079370229,56,Back,,,,,,,,,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640633,645,3,2,68,39,ej5er0oyngdw138yuumwqbyqt,1,94.8,11,2023-03-06T21:11:06.778Z,2023-03-07T01:23:38Z,4079370307,286,,4079506403,465,,4079559159,178,,4079370305,56,Right,4079370321,233,634,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640647,646,1,2,68,41,ej5er0oyngdw138yuumwqbyqt,0,96.3,16.4,2023-03-06T21:11:08.283Z,2023-03-07T01:23:41Z,4079370383,141,52.3,4079370387,213,1.8,4079370379,56,Center,4079370385,212,25.1,4079559211,178,,4079370381,140,90.7,4079506413,224,,4079370377,155,,1po7tmdv73zfjentt0p20wdlh,S. Posch,4079370375,2,4079506415,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640659,635,12,2,68,42,7gnly6999wao1xarwct4p8fe9,1,8.8,47.8,2023-03-06T21:11:09.742Z,2023-03-07T01:23:44Z,4079370451,140,20.1,4079370453,141,73.1,4079370457,213,1.0,4079370449,56,Back,4079559243,388,,4079370463,15,,4079370455,212,20.9,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640669,636,1,2,68,44,7gnly6999wao1xarwct4p8fe9,1,20.1,73.1,2023-03-06T21:11:11.605Z,2023-03-07T01:23:49Z,4079370521,141,63.9,4079370529,213,4.0,4079370515,3,,4079559327,178,,4079370519,140,15.0,4079370517,56,Back,4079370525,212,8.2,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640673,637,49,2,68,45,7gnly6999wao1xarwct4p8fe9,1,15.1,63.9,2023-03-06T21:11:12.968Z,2023-03-07T01:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640705,638,1,2,68,46,7gnly6999wao1xarwct4p8fe9,0,15.1,63.9,2023-03-06T21:11:13.155Z,2023-03-07T01:23:57Z,4079370699,56,Back,4079370697,157,,4079370701,140,32.4,4079370703,141,77.1,4079370707,213,0.5,4079370709,1,,4079370705,212,20.3,4079559417,178,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640723,647,44,2,68,48,ej5er0oyngdw138yuumwqbyqt,1,69.6,24.4,2023-03-06T21:11:15.945Z,2023-03-07T02:00:47Z,4079370829,286,,4079370827,56,Center,4079370903,233,639,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640731,639,44,2,68,48,7gnly6999wao1xarwct4p8fe9,0,30.4,75.6,2023-03-06T21:11:15.946Z,2023-03-07T01:24:00Z,4079370917,233,647,4079370871,285,,4079370869,56,Back,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640739,648,1,2,68,49,ej5er0oyngdw138yuumwqbyqt,0,72.2,26,2023-03-06T21:11:16.005Z,2023-03-07T02:00:47Z,4079370925,140,71.1,4079370931,213,2.3,4079370923,56,Center,4079370921,3,,4079370927,141,27.9,4079370929,212,1.7,4079559451,388,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640771,640,1,2,68,51,7gnly6999wao1xarwct4p8fe9,0,31.9,83.9,2023-03-06T21:11:18.036Z,2023-03-07T01:24:15Z,4079371141,56,Left,4079371143,140,56.8,4079371147,212,27.2,4079371149,213,0.3,4079559523,388,,4079371145,141,94.8,4079371139,3,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640773,649,49,2,68,54,ej5er0oyngdw138yuumwqbyqt,1,43.8,9.2,2023-03-06T21:11:21.356Z,2023-03-07T01:24:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640809,650,1,2,68,56,ej5er0oyngdw138yuumwqbyqt,1,42.6,10.6,2023-03-06T21:11:23.029Z,2023-03-07T01:24:21Z,4079371295,141,23.9,4079559585,178,,4079371299,213,0.6,4079371297,212,15.0,4079371293,140,54.0,4079371291,56,Center,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640825,651,1,2,68,58,ej5er0oyngdw138yuumwqbyqt,1,53.1,23.9,2023-03-06T21:11:25.218Z,2023-03-07T01:24:24Z,4079559599,178,,4079371435,141,65.3,4079371439,213,2.0,4079371437,212,31.1,4079371431,56,Back,4079371433,140,40.6,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640847,652,1,2,69,1,ej5er0oyngdw138yuumwqbyqt,1,39.5,70.8,2023-03-06T21:11:28.252Z,2023-03-07T01:24:27Z,4079371611,213,0.7,4079371603,56,Left,4079371607,141,93.5,4079371609,212,23.3,4079559653,178,,4079371605,140,56.1,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640867,653,1,2,69,5,ej5er0oyngdw138yuumwqbyqt,1,59.8,90.5,2023-03-06T21:11:32.351Z,2023-03-07T01:24:34Z,4079371763,56,Center,4079371767,141,76.6,4079371769,212,9.8,4079371771,213,5.0,4079559691,178,,4079371765,140,62.2,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640885,641,45,2,69,7,7gnly6999wao1xarwct4p8fe9,0,38.7,25.2,2023-03-06T21:11:34.650Z,2023-03-07T01:24:41Z,4079371841,285,,4079371895,233,654,4079371839,56,Back,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640895,654,3,2,69,7,ej5er0oyngdw138yuumwqbyqt,1,61.3,74.8,2023-03-06T21:11:34.650Z,2023-03-07T01:24:41Z,4079559735,178,,4079506587,465,,4079371879,233,641,4079371867,56,Center,4079371869,286,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640921,655,1,2,69,11,ej5er0oyngdw138yuumwqbyqt,1,72.6,61.7,2023-03-06T21:11:38.327Z,2023-03-07T01:24:51Z,4079559825,178,,4079372067,213,4.9,4079372063,141,26.1,4079372061,140,75.8,4079372275,210,15,4079372059,56,Center,4079372065,212,24.4,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2516640925,656,15,2,69,14,ej5er0oyngdw138yuumwqbyqt,1,78.2,28.1,2023-03-06T21:11:41.436Z,2023-03-07T01:24:51Z,4079372321,230,99.1,4079372077,22,,4079372315,215,,4079372081,56,Center,4079372317,146,82.0,4079372313,103,19,4079372189,82,,4079372185,20,,1po7tmdv73zfjentt0p20wdlh,S. Posch,4079372323,231,4079372305,29,4079372079,18,4079372319,147,31.6,4079372201,233,,,642,4079372311,102,51.2,4079559891,178,4079372307,55,47.5,,,4079372303,78,,,,,,,,655,,,,,,
2516640929,642,10,2,69,14,7gnly6999wao1xarwct4p8fe9,1,19.2,71.9,2023-03-06T21:11:41.556Z,2023-03-07T01:24:54Z,4079372213,233,656,4079372111,56,Back,4079372107,94,,4079559951,178,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640933,643,5,2,69,17,7gnly6999wao1xarwct4p8fe9,0,25.3,101.6,2023-03-06T21:11:44.889Z,2023-03-07T01:24:56Z,4079372539,233,657,4079372129,56,Back,4079372131,347,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640985,657,5,2,69,17,ej5er0oyngdw138yuumwqbyqt,1,74.7,-1.6,2023-03-06T21:11:44.889Z,2023-03-07T01:24:56Z,4079372531,56,Right,4079372533,347,,4079372535,233,643,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516640999,658,1,2,69,23,ej5er0oyngdw138yuumwqbyqt,1,69.1,0,2023-03-06T21:11:50.798Z,2023-03-07T01:25:00Z,4079372777,189,,4079372615,212,4.9,4079372617,213,1.3,4079372613,141,4.9,4079372611,140,70.3,4079372607,107,,4079372609,56,Right,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516641027,659,1,2,69,27,ej5er0oyngdw138yuumwqbyqt,1,69.3,4.9,2023-03-06T21:11:54.375Z,2023-03-07T01:25:13Z,4079372755,213,3.1,4079372745,56,Right,4079560165,178,,4079372749,141,5.2,4079372747,140,63.7,4079372753,212,5.9,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
