id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2500125053,742,1,2,79,21,3vo5mpj7catp66nrwwqiuhuup,0,34.4,40.4,2023-01-23T21:23:14.444Z,2023-01-24T03:35:21Z,3992451809,141,53.9,3992451811,212,42.5,3992451807,140,73.9,3992451815,1,,3992451813,213,0.2,3992643203,178,,3992451805,56,Center,3992451803,155,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125065,765,44,2,79,23,8le3orkfz6iix3jns6g9ojqjg,1,25.7,47.1,2023-01-23T21:23:17.094Z,2023-01-24T04:24:14Z,3992451857,233,743,3992451853,56,Back,3992451855,285,,,,,,,,,,,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125061,743,44,2,79,23,3vo5mpj7catp66nrwwqiuhuup,0,74.3,52.9,2023-01-23T21:23:17.095Z,2023-01-24T03:35:24Z,3992451877,233,765,3992451845,56,Center,3992451847,286,,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125067,766,1,2,79,23,8le3orkfz6iix3jns6g9ojqjg,1,26.2,47.6,2023-01-23T21:23:17.210Z,2023-01-24T04:24:14Z,3992451869,212,6.9,3992643247,388,,3992451871,213,0.0,3992451867,141,47.6,3992451861,3,,3992451865,140,32.8,3992451863,56,Back,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125069,767,49,2,79,25,8le3orkfz6iix3jns6g9ojqjg,1,21.4,28.5,2023-01-23T21:23:18.814Z,2023-01-24T03:35:31Z,,,,,,,,,,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125087,768,1,2,79,27,8le3orkfz6iix3jns6g9ojqjg,0,21.7,27.3,2023-01-23T21:23:20.882Z,2023-01-24T03:35:35Z,3992451987,56,Center,3992451989,140,67.3,3992451997,1,,3992451993,212,48.5,3992451995,213,0.2,3992451991,141,38.6,3992643309,178,,3992451985,157,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125093,744,49,2,79,31,3vo5mpj7catp66nrwwqiuhuup,1,31.9,57.3,2023-01-23T21:23:25.151Z,2023-01-24T03:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125101,745,1,2,79,31,3vo5mpj7catp66nrwwqiuhuup,1,31,57.3,2023-01-23T21:23:25.207Z,2023-01-24T03:35:43Z,3992452055,213,3.1,3992643373,178,,3992452051,141,57.9,3992452053,212,19.3,3992452047,56,Back,3992452049,140,12.6,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125115,746,1,2,79,35,3vo5mpj7catp66nrwwqiuhuup,1,12.4,56.3,2023-01-23T21:23:28.688Z,2023-01-24T03:35:46Z,3992452141,141,53.1,3992452145,213,6.1,3992643395,178,,3992452143,212,11.4,3992452139,140,23.1,3992452137,56,Back,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125119,747,4,2,79,36,3vo5mpj7catp66nrwwqiuhuup,1,24.8,55.4,2023-01-23T21:23:30.210Z,2023-01-24T03:35:53Z,3992452153,13,,3992452161,285,,3992452155,56,Back,3992452191,233,769,3992452157,152,,3992452159,265,,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125125,769,4,2,79,36,8le3orkfz6iix3jns6g9ojqjg,0,75.2,44.6,2023-01-23T21:23:30.211Z,2023-01-24T03:35:52Z,3992452195,233,747,3992452185,286,,3992452181,152,,3992452183,265,,3992643463,178,,3992452177,13,,3992452179,56,Center,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125193,748,1,2,80,1,3vo5mpj7catp66nrwwqiuhuup,1,22.6,60.8,2023-01-23T21:23:55.128Z,2023-01-24T03:35:56Z,3992452563,212,33.0,3992452555,152,,3992452553,5,,3992452565,213,0.8,3992452561,141,95.1,3992452557,56,Back,3992452567,1,,3992452559,140,44.8,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,3992643487,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125197,749,1,2,80,5,3vo5mpj7catp66nrwwqiuhuup,1,41.5,94.7,2023-01-23T21:23:58.389Z,2023-01-24T03:36:06Z,3992452599,140,48.3,3992452597,56,Back,3992452603,212,7.7,3992452601,141,98.9,3992452605,213,0.4,3992643577,178,,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125203,750,1,2,80,6,3vo5mpj7catp66nrwwqiuhuup,1,48.3,98.9,2023-01-23T21:23:59.805Z,2023-01-24T03:36:09Z,3992452629,141,95.7,3992643597,178,,3992452627,140,39.5,3992452633,213,3.4,3992452631,212,9.5,3992452625,56,Back,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125227,751,1,2,80,9,3vo5mpj7catp66nrwwqiuhuup,1,39.3,94.8,2023-01-23T21:24:03.355Z,2023-01-24T03:36:12Z,3992452761,212,32.6,3992452765,1,,3992452755,56,Back,3992452763,213,4.2,3992643619,178,,3992452759,141,52.5,3992452757,140,24.7,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125257,752,1,2,80,17,3vo5mpj7catp66nrwwqiuhuup,1,37.3,45.5,2023-01-23T21:24:11.122Z,2023-01-24T03:36:14Z,3992452959,140,74.8,3992643633,178,,3992452957,56,Center,3992452967,1,,3992452955,155,,3992452963,212,40.1,3992452961,141,56.6,3992452965,213,0.2,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125273,753,1,2,80,19,3vo5mpj7catp66nrwwqiuhuup,1,74.8,56.6,2023-01-23T21:24:13.351Z,2023-01-24T03:36:24Z,3992453013,3,,3992643719,388,,3992453023,212,11.3,3992453025,213,6.0,3992453021,141,52.4,3992453019,140,85.2,3992453017,56,Center,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125275,754,1,2,80,21,3vo5mpj7catp66nrwwqiuhuup,0,85.2,52.4,2023-01-23T21:24:15.053Z,2023-01-24T03:36:28Z,3992453047,212,15.2,3992453049,213,4.7,3992453043,140,84.4,3992643749,178,,3992453041,56,Center,3992453045,141,30.1,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125267,770,8,2,80,22,8le3orkfz6iix3jns6g9ojqjg,1,16.7,72,2023-01-23T21:24:15.618Z,2023-01-24T03:36:35Z,3992643785,178,,3992453003,56,Back,3992581483,383,,,,,,,,,,,,,,,,,6e9fu9o226zn6jzx02jutvi3u,J. Fazzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125269,771,49,2,80,23,8le3orkfz6iix3jns6g9ojqjg,1,16.7,71.8,2023-01-23T21:24:16.539Z,2023-01-24T03:36:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6e9fu9o226zn6jzx02jutvi3u,J. Fazzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125313,772,1,2,80,26,8le3orkfz6iix3jns6g9ojqjg,1,14.6,92.6,2023-01-23T21:24:19.637Z,2023-01-24T03:37:25Z,3992453255,56,Back,3992453263,213,0.1,3992453261,212,20.9,3992644105,178,,3992453257,140,34.3,3992453259,141,96.6,,,,,,,6e9fu9o226zn6jzx02jutvi3u,J. Fazzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500157451,1244,83,2,80,28,3vo5mpj7catp66nrwwqiuhuup,1,70.4,5.6,2023-01-23T21:24:21.900Z,2023-01-24T04:13:25Z,3992657573,399,474843,,,,,,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125317,773,1,2,80,32,8le3orkfz6iix3jns6g9ojqjg,1,24.8,95,2023-01-23T21:24:25.974Z,2023-01-24T03:37:27Z,3992453293,141,84.4,3992453295,212,18.5,3992453291,140,8.6,3992644125,178,,3992453297,213,3.5,3992453289,56,Back,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125327,774,1,2,80,33,8le3orkfz6iix3jns6g9ojqjg,1,8.6,84.4,2023-01-23T21:24:27.220Z,2023-01-24T03:37:30Z,3992453359,212,26.7,3992453357,141,83.0,3992644161,178,,3992453361,213,6.2,3992453353,56,Back,3992453355,140,34.0,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125333,775,1,2,80,35,8le3orkfz6iix3jns6g9ojqjg,1,34,83,2023-01-23T21:24:28.764Z,2023-01-24T03:37:33Z,3992453377,212,7.8,3992644183,178,,3992453379,213,1.6,3992453371,56,Back,3992453375,141,94.4,3992453373,140,33.7,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125357,776,1,2,80,37,8le3orkfz6iix3jns6g9ojqjg,1,33.7,94.4,2023-01-23T21:24:30.835Z,2023-01-24T03:37:36Z,3992453581,56,Left,3992453585,140,60.4,3992453591,213,0.0,3992644211,178,,3992453587,141,95.6,3992453589,212,28.0,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125385,777,1,2,80,45,8le3orkfz6iix3jns6g9ojqjg,1,83.5,75.9,2023-01-23T21:24:38.543Z,2023-01-24T03:37:39Z,3992644225,178,,3992453769,213,4.6,3992453767,212,42.7,3992453759,196,,3992453765,141,13.7,3992453761,56,Right,3992453763,140,78.2,3992453771,1,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125395,778,1,2,80,54,8le3orkfz6iix3jns6g9ojqjg,1,76,23.3,2023-01-23T21:24:47.495Z,2023-01-24T03:37:42Z,3992453803,141,22.8,3992453805,212,16.7,3992453801,140,60.1,3992453807,213,3.2,3992453799,56,Center,3992644253,178,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125405,779,1,2,80,56,8le3orkfz6iix3jns6g9ojqjg,1,54.6,22.8,2023-01-23T21:24:49.859Z,2023-01-24T03:37:46Z,3992453857,141,33.1,3992453859,212,11.1,3992644277,178,,3992453853,56,Back,3992453861,213,2.5,3992453855,140,46.4,,,,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125407,780,1,2,80,58,8le3orkfz6iix3jns6g9ojqjg,1,46.2,34.5,2023-01-23T21:24:52.260Z,2023-01-24T03:37:48Z,3992453871,56,Back,3992453875,141,61.1,3992644313,178,,3992453873,140,46.3,3992453877,212,18.1,3992453879,213,1.6,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125417,781,1,2,81,0,8le3orkfz6iix3jns6g9ojqjg,1,46.3,62.7,2023-01-23T21:24:54.359Z,2023-01-24T03:37:52Z,3992453911,56,Left,3992453915,141,89.9,3992453913,140,55.3,3992644335,178,,3992453917,212,20.8,3992453919,213,1.1,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125433,782,1,2,81,2,8le3orkfz6iix3jns6g9ojqjg,1,55.3,89.9,2023-01-23T21:24:55.956Z,2023-01-24T03:37:55Z,3992644367,178,,3992454027,213,3.9,3992454023,141,72.3,3992454021,140,44.2,3992454025,212,16.7,3992454019,56,Back,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125445,783,1,2,81,6,8le3orkfz6iix3jns6g9ojqjg,1,40.7,64.6,2023-01-23T21:24:59.806Z,2023-01-24T03:37:57Z,3992454071,213,5.6,3992454065,140,51.6,3992454063,56,Center,3992454067,141,50.6,3992644397,178,,3992454069,212,14.9,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125461,784,1,2,81,8,8le3orkfz6iix3jns6g9ojqjg,1,47.3,53,2023-01-23T21:25:01.878Z,2023-01-24T03:38:00Z,3992454163,141,88.0,3992644413,178,,3992454161,140,46.6,3992454165,212,23.8,3992454159,56,Back,3992454167,213,1.6,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125467,785,1,2,81,11,8le3orkfz6iix3jns6g9ojqjg,1,44.4,89.6,2023-01-23T21:25:04.962Z,2023-01-24T03:38:02Z,3992454185,141,70.0,3992454181,56,Back,3992454183,140,32.8,3992454189,213,4.0,3992454187,212,18.1,3992644433,178,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125473,786,1,2,81,14,8le3orkfz6iix3jns6g9ojqjg,1,31.9,66,2023-01-23T21:25:07.491Z,2023-01-24T03:38:05Z,3992454217,56,Back,3992454219,140,13.1,3992454223,212,23.4,3992644453,178,,3992454221,141,47.5,3992454225,213,3.7,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125487,787,1,2,81,17,8le3orkfz6iix3jns6g9ojqjg,1,13.2,45.4,2023-01-23T21:25:10.762Z,2023-01-24T03:38:07Z,3992644475,178,,3992454353,140,25.2,3992454355,141,19.5,3992454325,56,Back,3992454357,212,21.7,3992454359,213,5.3,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125495,788,1,2,81,21,8le3orkfz6iix3jns6g9ojqjg,0,25.6,6.8,2023-01-23T21:25:14.762Z,2023-01-24T03:38:13Z,3992454419,212,60.7,3992454417,141,12.0,3992454423,1,,3992454421,213,0.1,3992454413,56,Right,3992454415,140,83.3,3992644513,178,,3992454411,155,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125499,755,49,2,81,27,3vo5mpj7catp66nrwwqiuhuup,1,21.3,79.6,2023-01-23T21:25:20.790Z,2023-01-24T03:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125513,756,1,2,81,28,3vo5mpj7catp66nrwwqiuhuup,1,21.2,79.1,2023-01-23T21:25:21.378Z,2023-01-24T03:38:24Z,3992454471,56,Back,3992454475,141,58.4,3992454473,140,10.7,3992454477,212,17.9,3992454479,213,4.0,3992644559,178,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125535,757,1,2,81,30,3vo5mpj7catp66nrwwqiuhuup,1,9.3,54.6,2023-01-23T21:25:23.523Z,2023-01-24T03:38:26Z,3992454603,56,Back,3992454605,140,20.1,3992644571,178,,3992454607,141,25.5,3992454611,213,5.2,3992454609,212,22.8,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500157703,1261,43,2,81,36,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-01-23T21:25:30.267Z,2023-01-24T04:16:44Z,3992659765,144,83,3992659375,399,209330,,,,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125553,758,1,2,81,36,3vo5mpj7catp66nrwwqiuhuup,1,24.9,18.3,2023-01-23T21:25:30.319Z,2023-01-24T04:16:39Z,3992454727,213,2.5,3992644597,178,,3992454721,140,11.6,3992454725,212,17.5,3992454723,141,33.7,3992454719,56,Back,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125563,759,1,2,81,44,3vo5mpj7catp66nrwwqiuhuup,0,26.1,29.8,2023-01-23T21:25:37.863Z,2023-01-24T03:38:33Z,3992644611,178,,3992454765,213,0.6,3992454835,196,,3992454761,141,94.2,3992454763,212,76.2,3992454755,155,,3992454837,1,,3992454757,56,Left,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,3992454759,140,,,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125589,790,49,2,81,49,8le3orkfz6iix3jns6g9ojqjg,1,14.9,10.1,2023-01-23T21:25:43.104Z,2023-01-24T03:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125601,791,4,2,81,50,8le3orkfz6iix3jns6g9ojqjg,1,14.6,7.7,2023-01-23T21:25:43.420Z,2023-01-24T03:38:57Z,3992454949,56,Back,3992454947,294,,3992454951,152,,3992454963,233,760,3992454945,13,,3992454953,285,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125593,760,4,2,81,50,3vo5mpj7catp66nrwwqiuhuup,0,85.4,92.3,2023-01-23T21:25:43.421Z,2023-01-24T03:38:57Z,3992454903,13,,3992454975,233,791,3992454905,56,Left,3992455035,294,,3992454907,152,,3992644761,388,,3992454911,286,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125775,792,1,2,82,36,8le3orkfz6iix3jns6g9ojqjg,1,13.1,9.2,2023-01-23T21:26:30.305Z,2023-01-24T03:39:10Z,3992455903,56,Right,3992455905,140,69.2,3992455901,152,,3992644843,178,,3992455913,1,,3992455911,213,0.1,3992455897,5,,3992455909,212,59.4,h12c7ocq35slzrop3ltnrsnp,G. Vicario,3992455907,141,3992455899,155,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125781,793,1,2,82,42,8le3orkfz6iix3jns6g9ojqjg,0,69.2,20.7,2023-01-23T21:26:35.802Z,2023-01-24T03:39:15Z,3992455943,141,38.3,3992455945,212,14.1,3992455941,140,76.3,3992644895,178,,3992455937,3,,3992455939,56,Center,3992455947,213,1.0,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125789,761,49,2,82,44,3vo5mpj7catp66nrwwqiuhuup,1,24.6,46.7,2023-01-23T21:26:38.369Z,2023-01-24T03:39:19Z,,,,,,,,,,,,,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125801,762,1,2,82,47,3vo5mpj7catp66nrwwqiuhuup,0,24.8,46.9,2023-01-23T21:26:40.633Z,2023-01-24T03:39:22Z,3992456047,141,53.1,3992456041,155,,3992456045,140,26.3,3992585655,286,,3992456043,56,Back,3992585653,236,,3992644951,178,,3992456049,212,4.5,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,3992599341,233,3992456051,213,794,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125803,794,74,2,82,47,8le3orkfz6iix3jns6g9ojqjg,1,75.7,42.2,2023-01-23T21:26:40.773Z,2023-01-24T03:39:40Z,3992645105,178,,3992585605,285,,3992456053,56,Center,3992599345,233,762,,,,,,,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125805,795,49,2,82,49,8le3orkfz6iix3jns6g9ojqjg,1,64.1,28.2,2023-01-23T21:26:43.176Z,2023-01-24T03:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6e9fu9o226zn6jzx02jutvi3u,J. Fazzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125825,796,1,2,82,52,8le3orkfz6iix3jns6g9ojqjg,1,62.4,21.6,2023-01-23T21:26:45.909Z,2023-01-24T03:40:03Z,3992456143,212,12.2,3992456139,140,53.8,3992456141,141,9.5,3992456137,56,Right,3992456145,213,3.9,3992645291,178,,,,,,,,6e9fu9o226zn6jzx02jutvi3u,J. Fazzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125833,797,1,2,82,54,8le3orkfz6iix3jns6g9ojqjg,0,53,9.5,2023-01-23T21:26:47.543Z,2023-01-24T03:40:05Z,3992645299,178,,3992456169,140,47.5,3992456173,212,15.2,3992456167,56,Back,3992456171,141,30.1,3992456175,213,2.0,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125837,763,49,2,82,56,3vo5mpj7catp66nrwwqiuhuup,1,53,69.9,2023-01-23T21:26:49.397Z,2023-01-24T03:40:08Z,,,,,,,,,,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125871,764,1,2,82,59,3vo5mpj7catp66nrwwqiuhuup,1,51.6,49.3,2023-01-23T21:26:53.123Z,2023-01-24T03:40:11Z,3992456375,213,5.1,3992456371,141,10.4,3992456373,212,28.2,3992645337,178,,3992456367,56,Right,3992456369,140,61.0,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125907,765,1,2,83,5,3vo5mpj7catp66nrwwqiuhuup,1,68.5,10.4,2023-01-23T21:26:59.253Z,2023-01-24T03:40:14Z,3992456557,212,8.0,3992456559,213,2.1,3992456551,56,Right,3992456555,141,20.4,3992456553,140,64.4,3992645359,178,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125909,766,4,2,83,8,3vo5mpj7catp66nrwwqiuhuup,1,64.4,11.6,2023-01-23T21:27:01.648Z,2023-01-24T03:40:25Z,3992456569,152,,3992456567,56,Right,3992456563,13,,3992456565,295,,3992456571,286,,3992456591,233,798,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500125903,798,4,2,83,8,8le3orkfz6iix3jns6g9ojqjg,0,35.6,88.4,2023-01-23T21:27:01.649Z,2023-01-24T03:40:25Z,3992456529,295,,3992456601,233,766,3992456527,13,,3992645437,178,,3992456533,152,,3992456535,285,,3992456531,56,Back,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500126037,767,1,2,83,36,3vo5mpj7catp66nrwwqiuhuup,0,73.4,7,2023-01-23T21:27:29.813Z,2023-01-24T03:40:27Z,3992457273,56,Center,3992457271,152,,3992587607,20,,3992457275,140,90.9,3992587605,224,,3992457269,155,,3992645457,178,,3992457265,2,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,3992457283,212,3992457291,1,33.0,,3992457279,141,3992457267,5,,47.3,3992457287,213,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2500126045,799,12,2,83,37,8le3orkfz6iix3jns6g9ojqjg,1,12.1,55.8,2023-01-23T21:27:31.165Z,2023-01-24T03:40:31Z,3992457315,56,Back,3992457329,15,,3992457321,212,14.2,3992457323,213,5.1,3992457319,141,36.6,3992457317,140,17.5,3992645493,388,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500126053,769,13,2,83,38,3vo5mpj7catp66nrwwqiuhuup,1,90.7,64.3,2023-01-23T21:27:32.064Z,2023-01-24T03:40:36Z,3992457779,74,,3992457573,72,,3992457787,458,,3992457571,24,,3992457783,103,77.8,3992457781,102,53.4,3992457785,328,,3992457791,231,51.3,9qow77e16pvlb3860yjpydryt,R. Gosens,3992457381,56,3992457789,230,Center,99.4,3992457379,64,3992645533,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
