id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2500968925,34,1,1,2,47,ej5er0oyngdw138yuumwqbyqt,1,34.3,83.3,2023-01-27T17:34:17.635Z,2023-01-27T23:45:48Z,3997503373,178,,3996821261,213,6.2,3996821259,212,10.4,3996821255,140,44.2,3996821253,56,Back,3996821257,141,82.3,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500968927,35,1,1,2,48,ej5er0oyngdw138yuumwqbyqt,1,44.4,81.4,2023-01-27T17:34:18.763Z,2023-01-27T23:45:53Z,3997503455,178,,3996821271,141,75.4,3996821267,56,Back,3996821275,213,4.0,3996821273,212,5.6,3996821269,140,40.7,3996821305,156,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500968937,36,1,1,2,50,ej5er0oyngdw138yuumwqbyqt,1,40.8,74.1,2023-01-27T17:34:19.866Z,2023-01-27T23:46:09Z,3996821335,140,40.2,3996821341,213,4.6,3996821339,212,9.8,3996821337,141,59.7,3996821333,56,Back,3997503583,178,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500968941,37,1,1,2,51,ej5er0oyngdw138yuumwqbyqt,1,40.2,59.7,2023-01-27T17:34:21.481Z,2023-01-27T23:46:27Z,3997503761,178,,3996821365,213,3.5,3996821357,56,Back,3996821361,141,54.5,3996821363,212,11.3,3996821359,140,30.0,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500968959,38,1,1,2,52,ej5er0oyngdw138yuumwqbyqt,1,31.9,48.2,2023-01-27T17:34:22.656Z,2023-01-27T23:46:40Z,3997503829,178,,3996821469,213,5.7,3996821461,56,Center,3996821465,141,29.9,3996821463,140,51.9,3996821467,212,24.4,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500968969,39,1,1,2,56,ej5er0oyngdw138yuumwqbyqt,1,52.7,28.5,2023-01-27T17:34:26.379Z,2023-01-27T23:46:52Z,3996821511,212,22.6,3996821513,213,5.5,3996821505,56,Right,3996821509,141,5.0,3996821507,140,67.9,3997503893,178,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500968995,40,1,1,3,0,ej5er0oyngdw138yuumwqbyqt,1,62.8,8.6,2023-01-27T17:34:29.954Z,2023-01-27T23:46:59Z,3996821657,212,57.6,3996821647,155,,3996821653,140,66.3,3996821655,141,93.2,3996821651,56,Left,3996821659,213,1.5,3996821649,196,,3997503971,178,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3996821661,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969011,41,1,1,3,6,ej5er0oyngdw138yuumwqbyqt,1,70.5,88,2023-01-27T17:34:36.549Z,2023-01-27T23:47:08Z,3996821719,140,75.2,3996821723,212,10.4,3996821721,141,74.5,3996821725,213,5.2,3996821717,56,Center,3997504037,178,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969023,42,1,1,3,8,ej5er0oyngdw138yuumwqbyqt,0,74,67.5,2023-01-27T17:34:38.138Z,2023-01-27T23:47:20Z,3996821761,140,79.7,3997504097,178,,3996821765,212,6.7,3996821763,141,71.8,3996821767,213,0.5,3996821759,56,Center,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969029,20,61,1,3,8,4klvxyeh3xcus4ongu7c00mgc,1,26,24.7,2023-01-27T17:34:38.287Z,2023-01-27T23:47:29Z,3997504137,178,,3996821795,56,Back,,,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969039,21,49,1,3,9,4klvxyeh3xcus4ongu7c00mgc,1,20.4,27.1,2023-01-27T17:34:39.743Z,2023-01-28T05:22:18Z,,,,,,,,,,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501142879,1825,83,1,3,9,ej5er0oyngdw138yuumwqbyqt,1,82.8,70.8,2023-01-27T17:34:39.791Z,2023-01-28T05:21:58Z,3997728009,399,479401,,,,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501104609,926,43,1,3,9,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-27T17:34:39.819Z,2023-01-28T05:21:39Z,3997528995,233,1209,3997727875,144,67,,,,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501104607,1209,43,1,3,9,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T17:34:39.820Z,2023-01-28T05:21:38Z,3997727873,144,67,3997528999,233,926,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969073,22,1,1,3,11,4klvxyeh3xcus4ongu7c00mgc,1,18,32.4,2023-01-27T17:34:41.559Z,2023-01-27T23:47:44Z,3996821981,213,2.4,3996821977,141,42.8,3996821973,56,Back,3996821975,140,9.9,3996821979,212,11.1,3997504211,178,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969109,23,1,1,3,12,4klvxyeh3xcus4ongu7c00mgc,1,9.8,43,2023-01-27T17:34:42.489Z,2023-01-27T23:47:54Z,3996822201,1,,3996822193,140,33.3,3996822197,212,37.4,3996822191,56,Back,3996822199,213,5.4,3996822195,141,1.7,3996822189,157,,3997504291,178,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969115,24,1,1,3,17,4klvxyeh3xcus4ongu7c00mgc,0,34.1,2,2023-01-27T17:34:47.309Z,2023-01-27T23:48:16Z,3997504545,178,,3996822219,155,,3996822227,212,9.3,3996822223,140,27.2,3996822225,141,10.6,3996822221,56,Back,3996822229,213,2.5,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969137,43,1,1,3,18,ej5er0oyngdw138yuumwqbyqt,1,71.7,86.3,2023-01-27T17:34:48.289Z,2023-01-27T23:48:31Z,3996822323,141,92.7,3997504633,178,,3996822319,56,Left,3996822317,3,,3996822325,212,12.6,3996822329,213,2.8,3996822321,140,60.4,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969139,44,49,1,3,19,ej5er0oyngdw138yuumwqbyqt,1,64.3,89.6,2023-01-27T17:34:49.477Z,2023-01-27T23:48:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969165,45,1,1,3,20,ej5er0oyngdw138yuumwqbyqt,1,58.5,93.4,2023-01-27T17:34:50.084Z,2023-01-27T23:48:45Z,3996822459,212,6.9,3996822455,140,53.8,3996822453,56,Left,3996822457,141,86.3,3997504701,178,,3996822461,213,3.9,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501104747,1214,43,1,3,21,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T17:34:51.830Z,2023-01-28T05:23:01Z,3997728469,144,67,3997529685,233,941,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501104745,941,43,1,3,21,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-27T17:34:51.831Z,2023-01-28T05:23:00Z,3997529689,233,1214,3997728467,144,67,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969187,46,1,1,3,22,ej5er0oyngdw138yuumwqbyqt,1,56.1,84.3,2023-01-27T17:34:51.880Z,2023-01-27T23:48:52Z,3996822545,56,Back,3996822551,212,17.1,3996822549,141,66.4,3996822547,140,44.6,3996822553,213,3.9,3997504753,178,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969209,47,1,1,3,27,ej5er0oyngdw138yuumwqbyqt,1,47.2,48.5,2023-01-27T17:34:57.168Z,2023-01-27T23:48:58Z,3996822627,155,,3996822643,212,27.3,3996822647,213,0.4,3997504769,178,,3996822635,140,71.3,3996822639,141,63.7,3996822631,56,Center,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969211,48,44,1,3,29,ej5er0oyngdw138yuumwqbyqt,1,73.3,65.4,2023-01-27T17:34:59.444Z,2023-01-28T06:17:12Z,3996822713,233,25,3996822655,286,,3996822653,56,Center,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969217,25,44,1,3,29,4klvxyeh3xcus4ongu7c00mgc,0,26.7,34.6,2023-01-27T17:34:59.445Z,2023-01-27T23:49:05Z,3996822671,56,Back,3996822723,233,48,3996822673,285,,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969223,49,1,1,3,29,ej5er0oyngdw138yuumwqbyqt,0,71,63.9,2023-01-27T17:34:59.511Z,2023-01-28T06:17:13Z,3997504861,388,,3996822729,168,,3996822735,141,75.1,3996822731,56,Center,3996822739,213,0.3,3996822737,212,24.3,3996822733,140,93.0,3996822727,3,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969227,26,49,1,3,33,4klvxyeh3xcus4ongu7c00mgc,1,5.2,23.9,2023-01-27T17:35:03.263Z,2023-01-27T23:49:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969249,27,1,1,3,34,4klvxyeh3xcus4ongu7c00mgc,1,7.1,23.9,2023-01-27T17:35:04.537Z,2023-01-27T23:49:27Z,3997504937,178,,3996822875,213,5.8,3996822867,56,Back,3996822871,141,12.8,3996822881,189,,3996822873,212,14.9,3996822869,140,19.3,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969291,28,1,1,3,41,4klvxyeh3xcus4ongu7c00mgc,0,22.2,20,2023-01-27T17:35:11.019Z,2023-01-27T23:49:50Z,3996823115,140,25.4,3996823119,212,15.3,3997505015,178,,3996823117,141,41.9,3996823113,56,Back,3996823121,213,1.3,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969311,29,51,1,3,41,4klvxyeh3xcus4ongu7c00mgc,1,24.9,41.9,2023-01-27T17:35:11.028Z,2023-01-27T23:49:47Z,3996823249,169,,,,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969293,50,49,1,3,42,ej5er0oyngdw138yuumwqbyqt,1,75.3,73.5,2023-01-27T17:35:12.192Z,2023-01-27T23:49:55Z,,,,,,,,,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969319,51,1,1,3,43,ej5er0oyngdw138yuumwqbyqt,1,74,71.1,2023-01-27T17:35:13.493Z,2023-01-27T23:50:12Z,3996823283,213,3.4,3996823275,56,Center,3996823279,141,70.0,3997505189,178,,3996823277,140,70.8,3996823281,212,3.4,3996823921,210,15,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969321,52,15,1,3,45,ej5er0oyngdw138yuumwqbyqt,1,75.2,60.6,2023-01-27T17:35:15.127Z,2023-01-27T23:50:13Z,3997505225,178,,3996823289,22,,3996823691,20,,3996823957,29,,3996823967,215,,3996823293,56,Center,3996823955,76,,3996823965,103,13.9,bdb6j168crcrwje9k0titxv55,L. Ferguson,3996823697,233,,30,3996823963,102,53.3,3996823971,147,50.4,3996823291,18,3996823959,55,51,3996823969,146,98.2,,,,,,,,,,,,,,,,,,,,,
2500969327,30,10,1,3,46,4klvxyeh3xcus4ongu7c00mgc,1,1.8,46.7,2023-01-27T17:35:16.125Z,2023-01-27T23:50:36Z,3996823701,233,52,3997224571,376,,3996823351,182,,3997224567,179,,3996823347,173,,3996823353,56,Back,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969345,31,6,1,3,47,4klvxyeh3xcus4ongu7c00mgc,0,12.8,42.6,2023-01-27T17:35:17.467Z,2023-01-27T23:50:44Z,3996823459,233,53,3996823421,73,,3996823419,56,Back,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969329,53,6,1,3,47,ej5er0oyngdw138yuumwqbyqt,1,87.2,57.4,2023-01-27T17:35:17.467Z,2023-01-27T23:50:44Z,3996823355,56,Center,3996823357,73,,3996823429,233,31,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969589,54,1,1,4,20,ej5er0oyngdw138yuumwqbyqt,0,99.5,99.5,2023-01-27T17:35:50.339Z,2023-01-27T23:50:49Z,3996824595,56,Center,3996824589,6,,3996824587,2,,3996824593,224,,3997226965,72,,3996824603,213,4.6,3997505601,178,,3996824599,141,60.9,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3996824591,155,,,3996824597,140,96.8,3996824601,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969587,32,12,1,4,21,4klvxyeh3xcus4ongu7c00mgc,1,1.3,40.7,2023-01-27T17:35:51.342Z,2023-01-27T23:51:01Z,3996824571,140,0.0,3996824575,212,2.8,3997505717,178,,3996824569,56,Back,3996824635,167,,3996824573,141,39.4,3996824577,213,3.5,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969591,33,6,1,4,22,4klvxyeh3xcus4ongu7c00mgc,0,0.8,20.2,2023-01-27T17:35:52.463Z,2023-01-27T23:51:09Z,3996824753,233,55,3996824619,73,,3996824617,56,Back,,,,,,,,,,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969619,55,6,1,4,22,ej5er0oyngdw138yuumwqbyqt,1,99.2,79.8,2023-01-27T17:35:52.463Z,2023-01-27T23:51:09Z,3996824749,233,33,3996824735,56,Left,3996824737,73,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969719,56,1,1,4,40,ej5er0oyngdw138yuumwqbyqt,0,99.5,99.5,2023-01-27T17:36:10.429Z,2023-01-27T23:51:18Z,3996825245,212,25.0,3996825231,2,,3996825239,56,Center,3996825235,155,,3996825241,140,97.1,3996825233,6,,3996825247,213,4.6,3996825243,141,62.9,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3996825237,224,,,3997229275,72,,3997505821,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969723,34,12,1,4,41,4klvxyeh3xcus4ongu7c00mgc,1,3.7,33.6,2023-01-27T17:36:11.569Z,2023-01-27T23:51:58Z,3996825261,15,,3996825253,140,30.3,3996825257,212,30.9,3996825259,213,5.8,3996825251,56,Back,3996825255,141,14.1,3997506003,178,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969741,35,44,1,4,44,4klvxyeh3xcus4ongu7c00mgc,1,31.2,14,2023-01-27T17:36:14.246Z,2023-01-28T06:17:13Z,3996825409,233,57,3996825323,56,Back,3996825325,285,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969753,57,44,1,4,44,ej5er0oyngdw138yuumwqbyqt,0,68.8,86,2023-01-27T17:36:14.247Z,2023-01-27T23:52:05Z,3996825387,286,,3996825415,233,35,3996825385,56,Left,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969743,36,1,1,4,44,4klvxyeh3xcus4ongu7c00mgc,0,29,16.8,2023-01-27T17:36:14.340Z,2023-01-28T06:17:14Z,3996825335,212,1.6,3996825331,140,30.4,3996825329,56,Back,3996825327,3,,3996825337,213,0.5,3996825333,141,17.9,3997506085,388,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500970383,78,50,1,4,47,ej5er0oyngdw138yuumwqbyqt,1,64.7,80.4,2023-01-27T17:36:17.087Z,2023-01-27T23:52:49Z,3996828321,56,Left,3996830817,286,,3996830833,233,40,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969891,40,7,1,4,47,4klvxyeh3xcus4ongu7c00mgc,0,35.3,19.6,2023-01-27T17:36:17.481Z,2023-01-27T23:52:38Z,3996825933,285,,3997506345,178,,3997231395,383,,3996825931,56,Back,3996830825,233,78,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969767,58,1,1,4,48,ej5er0oyngdw138yuumwqbyqt,1,67.3,89.3,2023-01-27T17:36:18.485Z,2023-01-27T23:53:06Z,3996825461,213,0.7,3996825453,56,Left,3996825457,141,93.9,3997506503,178,,3996825459,212,5.2,3996825455,140,71.2,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969771,59,1,1,4,49,ej5er0oyngdw138yuumwqbyqt,0,71.2,93.9,2023-01-27T17:36:19.607Z,2023-01-27T23:53:23Z,3996825485,212,9.6,3996825481,140,76.7,3997506733,178,,3996825487,213,5.4,3996825479,56,Left,3996825483,141,82.7,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969775,37,49,1,4,50,4klvxyeh3xcus4ongu7c00mgc,1,24.5,20,2023-01-27T17:36:20.726Z,2023-01-27T23:53:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969787,38,1,1,4,50,4klvxyeh3xcus4ongu7c00mgc,0,24.5,20,2023-01-27T17:36:20.730Z,2023-01-27T23:53:43Z,3996825535,155,,3996825541,141,0.0,3996825545,213,5.7,3996825539,140,46.8,3997506917,178,,3996825537,56,Back,3996825543,212,27.5,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969791,39,5,1,4,54,4klvxyeh3xcus4ongu7c00mgc,0,47,-0.9,2023-01-27T17:36:24.162Z,2023-01-27T23:53:51Z,3996825553,347,,3996825619,233,60,3996825551,56,Back,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969795,60,5,1,4,54,ej5er0oyngdw138yuumwqbyqt,1,53,100.9,2023-01-27T17:36:24.162Z,2023-01-27T23:53:51Z,3996825581,347,,3996825579,56,Left,3996825615,233,39,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969847,61,1,1,4,55,ej5er0oyngdw138yuumwqbyqt,1,47.9,100,2023-01-27T17:36:25.801Z,2023-01-27T23:53:59Z,3996825773,213,3.9,3996825769,141,88.8,3996825765,56,Back,3996825771,212,12.8,3996825763,107,,3996825767,140,38.7,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969869,62,1,1,5,0,ej5er0oyngdw138yuumwqbyqt,1,38.5,73.6,2023-01-27T17:36:30.197Z,2023-01-27T23:54:04Z,3997507157,178,,3996825837,212,11.9,3996825833,140,38.1,3996825835,141,56.1,3996825831,56,Back,3996825839,213,4.7,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969925,63,1,1,5,4,ej5er0oyngdw138yuumwqbyqt,1,40.8,55.8,2023-01-27T17:36:34.413Z,2023-01-27T23:54:08Z,3996826037,212,26.1,3996826033,140,47.8,3996826035,141,92.7,3996826031,56,Back,3997507213,178,,3996826039,213,1.3,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969937,64,1,1,5,7,ej5er0oyngdw138yuumwqbyqt,1,48,82.4,2023-01-27T17:36:37.424Z,2023-01-27T23:54:20Z,3996826087,140,74.0,3996826093,213,5.5,3996826085,56,Center,3996826091,212,36.8,3996826089,141,46.1,3996826095,1,,3997507373,178,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969943,65,1,1,5,9,ej5er0oyngdw138yuumwqbyqt,1,73.8,45.8,2023-01-27T17:36:39.482Z,2023-01-27T23:54:34Z,3996826133,212,6.5,3996826127,56,Center,3997507489,178,,3996826129,140,70.0,3996826131,141,53.4,3996826135,213,2.2,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969959,66,1,1,5,10,ej5er0oyngdw138yuumwqbyqt,1,70,53.4,2023-01-27T17:36:40.461Z,2023-01-27T23:54:42Z,3996826207,212,23.5,3996826203,140,84.5,3996826205,141,27.0,3996826201,56,Center,3996826209,213,5.4,3997507559,178,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969965,67,50,1,5,13,ej5er0oyngdw138yuumwqbyqt,1,83.8,31.2,2023-01-27T17:36:43.269Z,2023-01-27T23:54:57Z,3996826231,56,Center,3996826233,286,,3996826403,233,41,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969987,41,7,1,5,13,4klvxyeh3xcus4ongu7c00mgc,1,16.2,68.8,2023-01-27T17:36:43.734Z,2023-01-27T23:55:04Z,3996826319,285,,3996826317,56,Back,3996826329,233,67,3997235479,385,,3997507725,178,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500969989,42,49,1,5,15,4klvxyeh3xcus4ongu7c00mgc,1,28.4,66.9,2023-01-27T17:36:44.937Z,2023-01-28T05:24:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501106741,1010,43,1,5,15,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-27T17:36:44.957Z,2023-01-28T05:24:44Z,3997729423,144,67,3997539577,233,1352,,,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501106739,1352,43,1,5,15,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T17:36:44.958Z,2023-01-28T05:24:44Z,3997729415,144,67,3997539581,233,1010,,,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
