id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/18/value
2519457437,767,61,2,78,35,2tk2l9sgktwc9jhzqdd4mpdtb,1,91.6,55.5,2023-03-12T18:41:23.973Z,2023-03-13T06:02:30Z,4095239897,21,,4094282557,56,Center,4095381265,178,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458363,771,44,2,78,36,2tk2l9sgktwc9jhzqdd4mpdtb,1,92,51.5,2023-03-12T18:41:25.420Z,2023-03-13T06:03:55Z,4094321829,233,699,4094287535,56,Center,4094321833,286,,,,,,,,,,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519461339,699,44,2,78,36,6tuibxq39fdryu8ou06wcm0q3,0,8,48.5,2023-03-12T18:41:25.421Z,2023-03-13T03:15:52Z,4094303609,285,,4094312969,233,771,4094303607,56,Back,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457441,768,15,2,78,36,2tk2l9sgktwc9jhzqdd4mpdtb,1,92,51.5,2023-03-12T18:41:25.475Z,2023-03-13T06:03:56Z,4094282833,328,,4094283099,146,98.4,4094282587,56,Center,4094283087,55,767,4094282585,17,,4095240191,388,,4094283083,29,,4094283139,233,648,z0nxnl93yjtz8mty3qi5542x,M. Camara,,4094282829,15,,4094283091,102,51.0,4094283097,103,26.6,4094283101,147,49.6,4094283081,79,4094282827,25,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457477,648,10,2,78,37,6tuibxq39fdryu8ou06wcm0q3,1,2.2,49,2023-03-12T18:41:26.256Z,2023-03-13T03:16:13Z,4094282807,182,,4094282809,56,Back,4094282941,177,,4094282805,178,,4094926247,378,,4094282981,233,768,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457491,649,52,2,78,37,6tuibxq39fdryu8ou06wcm0q3,1,2.2,49,2023-03-12T18:41:26.395Z,2023-03-13T03:16:18Z,4094926395,378,,4095240311,388,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457583,650,1,2,78,48,6tuibxq39fdryu8ou06wcm0q3,1,13.5,47.3,2023-03-12T18:41:37.345Z,2023-03-13T03:16:23Z,4094283393,140,28.6,4094283389,56,Back,4094283387,123,,4094283397,141,2.9,4094283399,212,34.1,4094283403,1,,4095240363,178,,4094283401,213,5.2,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,4094283427,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457615,651,1,2,78,51,6tuibxq39fdryu8ou06wcm0q3,1,29.8,7.5,2023-03-12T18:41:40.457Z,2023-03-13T03:16:28Z,4094283553,140,32.5,4094283551,56,Back,4094283559,213,1.3,4095240453,178,,4094283557,212,11.0,4094283555,141,23.1,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457627,652,1,2,78,53,6tuibxq39fdryu8ou06wcm0q3,1,30.9,14.3,2023-03-12T18:41:42.696Z,2023-03-13T03:16:33Z,4094283655,213,5.1,4094283647,56,Back,4094283649,140,33.8,4095240491,178,,4094283653,212,7.3,4094283651,141,4.6,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457683,653,1,2,78,55,6tuibxq39fdryu8ou06wcm0q3,1,32.9,5.8,2023-03-12T18:41:44.169Z,2023-03-13T03:16:38Z,4094283859,213,1.4,4094283857,212,13.6,4094363889,233,769,4095240585,178,,4094283853,140,34.8,4094283851,56,Back,4094283855,141,25.6,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519642705,1267,67,2,78,56,6tuibxq39fdryu8ou06wcm0q3,1,32.7,25,2023-03-12T18:41:45.260Z,2023-03-13T06:03:56Z,4095275529,233,1532,,,,,,,,,,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519642703,1532,67,2,78,56,2tk2l9sgktwc9jhzqdd4mpdtb,0,67.3,75,2023-03-12T18:41:45.261Z,2023-03-13T04:00:06Z,4095275545,233,1267,,,,,,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471833,843,1,2,78,56,6tuibxq39fdryu8ou06wcm0q3,0,32.5,25,2023-03-12T18:41:45.289Z,2023-03-13T06:03:56Z,4095240707,178,,4094364375,56,Back,4094364737,286,,4094364735,236,,4094364377,140,34.5,4094364777,233,769,4094364379,141,23.1,4094364383,213,5.7,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,4094364381,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457729,769,74,2,78,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,61.1,79.3,2023-03-12T18:41:45.317Z,2023-03-13T03:16:50Z,4094363839,285,,4095240767,178,,4094364109,233,843,4094284103,56,Left,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457785,655,1,2,78,58,6tuibxq39fdryu8ou06wcm0q3,1,40.5,7.6,2023-03-12T18:41:47.231Z,2023-03-13T03:16:58Z,4095240905,178,,4094284375,140,54.4,4094284377,141,13.5,4094284379,212,15.1,4094284381,213,0.3,4094284373,56,Right,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457695,654,43,2,78,58,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T18:41:47.503Z,2023-03-12T18:42:11Z,4094283925,212,12.6,4094283921,140,40.8,4094285553,144,1,4094283923,141,7.4,4094283919,56,Back,4094283927,213,5.3,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457791,656,1,2,79,6,6tuibxq39fdryu8ou06wcm0q3,0,77.6,6.9,2023-03-12T18:41:55.633Z,2023-03-13T03:17:10Z,4095241043,178,,4094284419,213,1.5,4094284417,212,3.2,4094284413,140,77.9,4094284411,56,Right,4094284415,141,11.6,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457825,657,4,2,79,7,6tuibxq39fdryu8ou06wcm0q3,1,76.8,11.4,2023-03-12T18:41:55.794Z,2023-03-13T03:17:25Z,4094284585,56,Right,4094284673,233,770,4094284581,10,,4094284589,152,,4094284591,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519457833,770,4,2,79,7,2tk2l9sgktwc9jhzqdd4mpdtb,0,23.2,88.6,2023-03-12T18:41:55.795Z,2023-03-13T03:17:24Z,4094284635,56,Back,4094284703,233,657,4094284639,285,,4095241213,178,,4094284637,152,,4094284633,10,,,,,,,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458367,658,1,2,79,48,6tuibxq39fdryu8ou06wcm0q3,0,78.2,10.9,2023-03-12T18:42:37.641Z,2023-03-13T03:17:30Z,4094287575,1,,4095241291,178,,4094287573,213,1.1,4094287571,212,33.5,4094930827,20,,4094287567,140,91.9,4094287569,141,55.4,4094287565,56,Center,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,4094930825,224,,4094287561,155,,4094287559,5,,4094287563,152,,4094287557,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458369,659,44,2,79,50,6tuibxq39fdryu8ou06wcm0q3,1,88.9,57.5,2023-03-12T18:42:39.172Z,2023-03-13T06:03:57Z,4094287579,56,Center,4094369889,233,903,4094367577,286,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472721,903,44,2,79,50,2tk2l9sgktwc9jhzqdd4mpdtb,0,11.1,42.5,2023-03-12T18:42:39.173Z,2023-03-13T03:17:37Z,4094369831,233,659,4094369821,285,,4094369819,56,Back,,,,,,,,,,,,,,,,c3mxgqtx2a7xeb84xpol050k4,J. Majchrzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519577189,854,1,2,79,50,6tuibxq39fdryu8ou06wcm0q3,0,87.9,61.1,2023-03-12T18:42:39.257Z,2023-03-13T06:03:57Z,4095241423,388,,4094933081,56,Center,4094933083,140,85.1,4094933079,3,,4094933087,212,18.1,4094933089,213,4.5,4094933085,141,34.9,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458413,773,49,2,79,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,15.4,72.6,2023-03-12T18:42:41.260Z,2023-03-13T03:17:46Z,,,,,,,,,,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458395,772,43,2,79,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T18:42:42.095Z,2023-03-12T22:54:07Z,4094287697,141,72.9,4094287701,212,21.2,4094287689,56,Back,4094287703,213,1.3,4094287693,140,16.9,4094932801,144,12,4094287737,15,0,,,,c3mxgqtx2a7xeb84xpol050k4,J. Majchrzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458505,774,12,2,79,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,15.7,71.5,2023-03-12T18:42:42.620Z,2023-03-13T03:17:53Z,4094288273,212,25.4,4094288275,213,6.1,4094288271,141,64.7,4094288267,56,Back,4095241643,178,,4094288269,140,39.5,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458445,660,49,2,79,56,6tuibxq39fdryu8ou06wcm0q3,1,61.8,29.5,2023-03-12T18:42:45.441Z,2023-03-13T03:17:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458531,661,1,2,79,56,6tuibxq39fdryu8ou06wcm0q3,0,61.8,29.5,2023-03-12T18:42:45.497Z,2023-03-13T03:18:04Z,4094288425,141,12.9,4094288431,1,,4094288421,56,Right,4094288423,140,92.5,4094288419,155,,4094288427,212,34.2,4095241815,178,,4094288429,213,5.9,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458507,775,4,2,79,59,2tk2l9sgktwc9jhzqdd4mpdtb,1,10.1,88.4,2023-03-12T18:42:48.671Z,2023-03-13T03:18:11Z,4094288285,294,,4094288283,13,,4094288497,233,662,4094288287,56,Back,4094288291,285,,4094288289,152,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458535,662,4,2,79,59,6tuibxq39fdryu8ou06wcm0q3,0,89.9,11.6,2023-03-12T18:42:48.672Z,2023-03-13T03:18:11Z,4094288451,13,,4094288453,294,,4094288457,152,,4094288459,286,,4095241939,178,,4094288543,233,775,4094288455,56,Right,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458801,776,1,2,80,21,2tk2l9sgktwc9jhzqdd4mpdtb,0,11.1,77,2023-03-12T18:43:09.965Z,2023-03-13T03:18:17Z,4094289855,56,Left,4094289865,1,,4095242011,178,,4094289851,155,,4094289853,152,,4094289863,213,0.2,4094289849,5,,4094289857,140,61.9,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,4094289859,141,89.9,4094289861,212,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458825,663,44,2,80,24,6tuibxq39fdryu8ou06wcm0q3,1,40.9,12.4,2023-03-12T18:43:13.113Z,2023-03-13T06:03:58Z,4094290031,233,777,4094290011,56,Back,4094290013,285,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458809,777,44,2,80,24,2tk2l9sgktwc9jhzqdd4mpdtb,0,59.1,87.6,2023-03-12T18:43:13.114Z,2023-03-13T03:18:25Z,4094289905,286,,4094289901,56,Left,4094290037,233,663,,,,,,,,,,,,,,,,c3mxgqtx2a7xeb84xpol050k4,J. Majchrzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458843,664,1,2,80,24,6tuibxq39fdryu8ou06wcm0q3,1,43.6,14.7,2023-03-12T18:43:13.122Z,2023-03-13T06:03:58Z,4094290119,212,14.4,4094290117,141,2.0,4094290121,213,5.6,4095242247,388,,4094290113,56,Right,4094290111,3,,4094290115,140,54.6,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458849,665,49,2,80,27,6tuibxq39fdryu8ou06wcm0q3,1,55.4,3.4,2023-03-12T18:43:16.375Z,2023-03-13T03:18:39Z,,,,,,,,,,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519664053,1715,83,2,80,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,43,92.9,2023-03-12T18:43:17.365Z,2023-03-13T05:57:32Z,4095377351,399,95215,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519642983,1537,43,2,80,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T18:43:17.943Z,2023-03-13T04:02:23Z,4095277179,399,95215,4095277227,144,83,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519643005,1539,43,2,80,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T18:43:17.982Z,2023-03-13T04:02:41Z,4095277487,144,83,4095277345,399,95215,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458893,666,3,2,80,29,6tuibxq39fdryu8ou06wcm0q3,1,55.8,4.6,2023-03-12T18:43:18.031Z,2023-03-13T04:03:45Z,4094290387,56,Right,4094290389,286,,4094290395,233,778,4095242489,178,,4094935591,464,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458887,778,45,2,80,29,2tk2l9sgktwc9jhzqdd4mpdtb,0,44.2,95.4,2023-03-12T18:43:18.031Z,2023-03-13T04:03:45Z,4094290349,285,,4094290345,56,Back,4094290413,233,666,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458905,667,1,2,80,30,6tuibxq39fdryu8ou06wcm0q3,1,45.6,4.1,2023-03-12T18:43:19.257Z,2023-03-13T03:18:52Z,4095242561,178,,4094290439,56,Back,4094290445,212,9.8,4094290447,213,1.9,4094290443,141,18.0,4094290441,140,43.0,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458921,668,1,2,80,32,6tuibxq39fdryu8ou06wcm0q3,1,41.9,24.9,2023-03-12T18:43:21.567Z,2023-03-13T03:18:58Z,4094290575,212,21.6,4094290571,140,32.7,4095242619,178,,4094290573,141,53.3,4094290577,213,2.0,4094290569,56,Back,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458955,669,1,2,80,36,6tuibxq39fdryu8ou06wcm0q3,1,42.6,59.7,2023-03-12T18:43:25.407Z,2023-03-13T03:19:08Z,4094290775,213,1.0,4094290765,140,57.6,4095242725,178,,4094290773,212,27.4,4094290761,56,Left,4094290769,141,92.6,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458979,670,1,2,80,39,6tuibxq39fdryu8ou06wcm0q3,1,65.2,94.8,2023-03-12T18:43:28.520Z,2023-03-13T03:19:19Z,4094290885,212,15.3,4094290887,213,6.1,4094290879,56,Left,4094290883,141,91.2,4095242861,178,,4094290881,140,79.6,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519458985,671,1,2,80,42,6tuibxq39fdryu8ou06wcm0q3,0,80.2,91.4,2023-03-12T18:43:31.039Z,2023-03-13T03:19:27Z,4094290915,141,89.7,4094290911,56,Left,4095242991,178,,4094290913,140,90.4,4094290917,212,10.8,4094290919,213,6.2,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459005,779,49,2,80,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,10.8,10.2,2023-03-12T18:43:32.571Z,2023-03-13T03:19:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459011,780,61,2,80,45,2tk2l9sgktwc9jhzqdd4mpdtb,0,2.6,12,2023-03-12T18:43:34.679Z,2023-03-13T03:19:57Z,4094291109,56,Back,4095243519,178,,,,,,,,,,,,,,,,,,,,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459015,672,49,2,80,47,6tuibxq39fdryu8ou06wcm0q3,1,98,82,2023-03-12T18:43:36.143Z,2023-03-13T03:20:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459039,673,1,2,80,49,6tuibxq39fdryu8ou06wcm0q3,0,98.3,68.4,2023-03-12T18:43:38.028Z,2023-03-13T03:20:13Z,4094291249,141,65.1,4095243967,178,,4094291467,286,,4094291247,140,97.6,4094291251,212,2.4,4094291253,213,4.4,4094291245,56,Center,4094291461,236,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,4094291463,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459057,781,74,2,80,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,5.8,28.2,2023-03-12T18:43:38.033Z,2023-03-13T03:20:20Z,4094291501,233,673,4094291379,285,,4094291371,56,Back,4095244047,178,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471401,842,61,2,80,49,6tuibxq39fdryu8ou06wcm0q3,1,97.9,65.8,2023-03-12T18:43:38.168Z,2023-03-13T03:20:33Z,4095244223,178,,4095244221,21,,4094361739,56,Center,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459719,675,5,2,80,50,6tuibxq39fdryu8ou06wcm0q3,0,101.2,63.8,2023-03-12T18:43:38.848Z,2023-03-13T03:20:42Z,4094294931,346,,4094296343,233,782,4094294929,56,Center,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459385,782,5,2,80,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,-1.2,36.2,2023-03-12T18:43:38.848Z,2023-03-13T03:20:42Z,4094296335,233,675,4094293215,346,,4094293213,56,Back,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459073,674,43,2,80,51,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T18:43:40.334Z,2023-03-12T18:44:19Z,4094294007,144,6,4094291431,73,0,4094291425,56,Center,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459741,783,1,2,81,41,2tk2l9sgktwc9jhzqdd4mpdtb,0,2.8,43.7,2023-03-12T18:44:30.130Z,2023-03-13T03:20:57Z,4094937487,189,,4094295055,212,57.5,4094295047,124,,4094295059,213,6.0,4094295063,1,,4094295049,56,Center,4094295067,74,,4094295053,141,21.2,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,4094295051,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459745,676,43,2,81,44,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T18:44:33.126Z,2023-03-12T18:53:00Z,4094295083,346,0,4094330627,144,5,4094295081,56,Center,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459777,677,1,2,81,45,6tuibxq39fdryu8ou06wcm0q3,1,44.4,79.1,2023-03-12T18:44:34.030Z,2023-03-13T03:21:03Z,4095244657,388,,4094295295,213,5.9,4094295265,3,,4094295289,212,14.1,4094295277,140,56.8,4094295283,141,71.1,4094295271,56,Center,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459785,678,1,2,81,46,6tuibxq39fdryu8ou06wcm0q3,1,60.4,73.2,2023-03-12T18:44:35.100Z,2023-03-13T03:21:09Z,4094363285,212,14.7,4094295339,56,Left,4094363283,141,93.4,4094363281,140,65.4,4095244707,178,,4094363287,213,1.2,4094363279,3,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519578451,855,44,2,81,48,6tuibxq39fdryu8ou06wcm0q3,1,65.7,92.8,2023-03-12T18:44:37.155Z,2023-03-13T06:03:58Z,4094938741,286,,4094981837,233,913,4094938739,56,Left,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519578457,913,44,2,81,48,2tk2l9sgktwc9jhzqdd4mpdtb,0,34.3,7.2,2023-03-12T18:44:37.156Z,2023-03-13T06:02:44Z,4094981845,233,855,4094938759,56,Back,4094938761,285,,,,,,,,,,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459799,679,3,2,81,48,6tuibxq39fdryu8ou06wcm0q3,1,65.5,94,2023-03-12T18:44:37.314Z,2023-03-13T06:02:57Z,4095244925,15,,4094295425,286,,4094938907,465,,4095244923,388,,4094295423,56,Left,4094295461,233,784,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459763,784,45,2,81,48,2tk2l9sgktwc9jhzqdd4mpdtb,0,34.5,6,2023-03-12T18:44:37.314Z,2023-03-13T06:02:57Z,4094295149,56,Back,4094295153,285,,4094295471,233,679,,,,,,,,,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459807,680,49,2,81,50,6tuibxq39fdryu8ou06wcm0q3,1,72.2,90.2,2023-03-12T18:44:38.830Z,2023-03-13T03:21:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519459835,681,3,2,81,51,6tuibxq39fdryu8ou06wcm0q3,1,70.4,88.7,2023-03-12T18:44:39.885Z,2023-03-13T03:21:48Z,4094295625,56,Left,4094295669,233,785,4094939079,465,,4095245271,178,,4094295627,286,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
