id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,assist,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2480107135,815,49,2,83,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,74.5,43,2022-10-31T19:14:12.828Z,2022-10-31T23:09:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107155,816,1,2,83,41,2tk2l9sgktwc9jhzqdd4mpdtb,0,78.7,73.8,2022-10-31T19:14:16.371Z,2022-10-31T23:09:23Z,3887051291,212,6.3,3887051287,140,84.3,3887326681,178,,3887051285,56,Center,3887051293,213,5.9,3887051289,141,70.3,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480160933,727,67,2,83,42,ap6blbxhq9elm62vw6tutzlwg,1,15.7,30.3,2022-10-31T19:14:16.872Z,2022-11-01T01:19:45Z,3887347363,233,1323,,,,,,,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480160931,1323,67,2,83,42,2tk2l9sgktwc9jhzqdd4mpdtb,0,84.3,69.7,2022-10-31T19:14:16.873Z,2022-10-31T23:51:09Z,3887347371,233,727,,,,,,,,,,,,,,,,,,,,,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107159,561,8,2,83,42,ap6blbxhq9elm62vw6tutzlwg,1,19.2,32,2022-10-31T19:14:16.899Z,2022-11-01T01:19:46Z,3887326747,178,,3887051299,56,Back,3887297627,384,,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107167,562,49,2,83,44,ap6blbxhq9elm62vw6tutzlwg,1,22.1,31.4,2022-10-31T19:14:18.825Z,2022-10-31T23:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107187,563,1,2,83,47,ap6blbxhq9elm62vw6tutzlwg,0,26.7,24.7,2022-10-31T19:14:22.761Z,2022-10-31T23:09:42Z,3887326901,178,,3887051469,140,58.0,3887051471,141,0.0,3887051473,212,37.3,3887051467,56,Right,3887051475,213,5.8,3887051465,157,,3887051477,1,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107189,564,5,2,83,50,ap6blbxhq9elm62vw6tutzlwg,0,56.1,-1.6,2022-10-31T19:14:25.410Z,2022-10-31T23:09:49Z,3887051489,347,,3887051719,233,817,3887051487,56,Right,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107207,817,5,2,83,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,43.9,101.6,2022-10-31T19:14:25.410Z,2022-10-31T23:09:49Z,3887051653,56,Back,3887051655,347,,3887051699,233,564,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107657,833,1,2,84,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,65.6,100,2022-10-31T19:15:04.689Z,2022-10-31T23:09:52Z,3887054057,213,3.8,3887054121,189,,3887054049,56,Left,3887054053,141,90.6,3887054055,212,12.6,3887054051,140,56.2,3887054047,107,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107707,834,1,2,84,30,2tk2l9sgktwc9jhzqdd4mpdtb,1,56.8,90.5,2022-10-31T19:15:05.455Z,2022-10-31T23:09:54Z,3887054349,141,96.2,3887054627,189,,3887054353,213,0.5,3887326969,178,,3887054345,56,Left,3887054351,212,8.0,3887054347,140,63.5,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107723,835,1,2,84,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,62.4,96.2,2022-10-31T19:15:06.089Z,2022-10-31T23:09:55Z,3887054449,140,55.2,3887054455,213,3.6,3887054609,189,,3887054453,212,8.3,3887054451,141,91.1,3887326973,178,,3887054447,56,Left,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107395,821,1,2,84,32,2tk2l9sgktwc9jhzqdd4mpdtb,1,58.5,86.2,2022-10-31T19:15:07.778Z,2022-10-31T23:10:05Z,3887327055,178,,3887052711,140,69.1,3887052717,213,0.4,3887052713,141,92.9,3887052715,212,12.0,3887052709,56,Left,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107421,822,1,2,84,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,70.9,89.6,2022-10-31T19:15:13.544Z,2022-10-31T23:10:13Z,3887052831,56,Left,3887052839,213,3.5,3887327083,178,,3887052837,212,17.9,3887052833,140,55.1,3887052835,141,79.9,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107443,823,1,2,84,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,58.3,77.9,2022-10-31T19:15:15.749Z,2022-10-31T23:10:19Z,3887052935,56,Center,3887052941,212,31.7,3887052937,140,65.3,3887052939,141,32.5,3887327171,178,,3887052943,213,4.9,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107453,824,1,2,84,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,68.6,33.3,2022-10-31T19:15:18.997Z,2022-10-31T23:10:42Z,3887052997,213,0.6,3887052989,56,Center,3887052993,141,62.1,3887052995,212,34.0,3887052987,155,,3887327393,178,,3887052991,140,95.1,3887052999,1,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107457,825,44,2,84,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,94,68.6,2022-10-31T19:15:20.946Z,2022-11-01T01:19:46Z,3887053007,286,,3887053053,233,565,3887053005,56,Center,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107461,565,44,2,84,46,ap6blbxhq9elm62vw6tutzlwg,0,6,31.4,2022-10-31T19:15:20.947Z,2022-10-31T23:10:47Z,3887053023,285,,3887053075,233,825,3887053021,56,Back,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107459,826,1,2,84,46,2tk2l9sgktwc9jhzqdd4mpdtb,0,95.1,62.1,2022-10-31T19:15:21.039Z,2022-11-01T01:19:46Z,3887053017,212,5.9,3887053013,140,93.0,3887053009,3,,3887053015,141,54.0,3887053011,56,Center,3887327461,388,,3887053019,213,4.3,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107469,566,61,2,84,46,ap6blbxhq9elm62vw6tutzlwg,1,7.6,31,2022-10-31T19:15:21.298Z,2022-10-31T23:11:01Z,3887327487,21,,3887327489,178,,3887053073,56,Back,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107507,567,12,2,84,48,ap6blbxhq9elm62vw6tutzlwg,1,9,34.3,2022-10-31T19:15:23.247Z,2022-10-31T23:11:09Z,3887327555,178,,3887053263,212,25.9,3887053257,56,Back,3887053265,213,0.2,3887053259,140,32.9,3887053261,141,43.6,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107483,827,1,2,84,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,78.8,58.2,2022-10-31T19:15:25.166Z,2022-10-31T23:11:15Z,3887053167,212,21.1,3887053163,140,64.2,3887053165,141,36.9,3887053161,56,Center,3887327601,178,,3887053169,213,3.9,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107497,828,1,2,84,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,64.2,36.9,2022-10-31T19:15:27.129Z,2022-10-31T23:11:21Z,3887053219,213,6.0,3887327637,178,,3887053211,140,72.3,3887053209,56,Center,3887053213,141,33.3,3887053217,212,8.9,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107519,829,1,2,84,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,73.4,48.1,2022-10-31T19:15:30.712Z,2022-10-31T23:11:28Z,3887053321,141,75.6,3887053319,140,75.9,3887053317,56,Center,3887327729,178,,3887053323,212,18.9,3887053325,213,1.4,,,,,,,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107523,830,1,2,84,58,2tk2l9sgktwc9jhzqdd4mpdtb,1,75.2,68.7,2022-10-31T19:15:33.758Z,2022-10-31T23:11:34Z,3887053347,56,Center,3887053351,141,49.6,3887053345,155,,3887327817,178,,3887053355,213,5.4,3887053353,212,16.8,3887053349,140,85.3,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107531,831,1,2,85,0,2tk2l9sgktwc9jhzqdd4mpdtb,0,85.4,50.4,2022-10-31T19:15:35.159Z,2022-10-31T23:11:41Z,3887327909,388,,3887053407,212,10.4,3887053399,3,,3887053405,141,64.6,3887053403,140,89.1,3887053401,56,Center,3887053409,213,1.2,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107553,568,12,2,85,2,ap6blbxhq9elm62vw6tutzlwg,1,11.4,34.7,2022-10-31T19:15:37.190Z,2022-10-31T23:11:49Z,3887053521,212,11.9,3887053511,56,Back,3887053517,141,29.2,3887053525,213,6.0,3887327979,178,,3887053513,140,22.2,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107563,569,12,2,85,4,ap6blbxhq9elm62vw6tutzlwg,1,22.2,29.2,2022-10-31T19:15:39.559Z,2022-10-31T23:11:59Z,3887328073,388,,3887053561,56,Back,3887053579,213,4.3,3887053661,15,,3887053571,141,0.0,3887053567,140,13.5,3887053575,212,22.2,3887053605,167,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107565,570,5,2,85,8,ap6blbxhq9elm62vw6tutzlwg,0,12.2,-1.2,2022-10-31T19:15:43.577Z,2022-10-31T23:12:06Z,3887053581,56,Back,3887053663,233,832,3887053583,347,,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107577,832,5,2,85,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,87.8,101.2,2022-10-31T19:15:43.577Z,2022-10-31T23:12:06Z,3887053657,233,570,3887053655,347,,3887053653,56,Left,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107741,571,18,2,85,44,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-31T19:16:18.912Z,2022-10-31T23:12:17Z,3887054569,59,18,3887054567,44,Midfielder,3887054565,42,,3887054607,55,572,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107747,572,19,2,85,44,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-31T19:16:18.913Z,2022-10-31T23:12:18Z,3887054589,42,,3887054739,292,7,3887054593,145,8,3887054595,59,77,3887054597,44,Midfielder,3887054599,55,571,3887054741,293,5,,,,8kdamc6zz4bskby51c59uuntg,I. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107803,836,1,2,85,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,87.6,100,2022-10-31T19:16:30.479Z,2022-10-31T23:12:28Z,3887054871,107,,3887054879,141,88.0,3887054881,212,9.6,3887054883,213,4.6,3887054877,140,86.7,3887054873,56,Left,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107807,837,1,2,85,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,86.7,88,2022-10-31T19:16:31.353Z,2022-10-31T23:12:50Z,3887054919,140,84.8,3887328337,178,,3887054921,141,96.6,3887054923,212,6.2,3887054925,213,1.9,3887054917,56,Left,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107829,838,1,2,85,59,2tk2l9sgktwc9jhzqdd4mpdtb,1,78.7,96.5,2022-10-31T19:16:34.036Z,2022-10-31T23:12:58Z,3887328435,178,,3887055051,140,55.6,3887055055,212,25.0,3887055053,141,87.4,3887055049,56,Left,3887055057,213,3.4,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107841,839,1,2,86,2,2tk2l9sgktwc9jhzqdd4mpdtb,1,57.5,82.6,2022-10-31T19:16:36.918Z,2022-10-31T23:13:13Z,3887055111,212,25.7,3887328567,178,,3887055107,140,60.7,3887055105,56,Center,3887055109,141,45.1,3887055113,213,4.8,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107855,840,1,2,86,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,63.5,40.6,2022-10-31T19:16:40.489Z,2022-10-31T23:13:22Z,3887055187,213,1.8,3887328667,178,,3887055185,212,14.0,3887055183,141,60.8,3887055179,56,Center,3887055181,140,61.1,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107869,841,1,2,86,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,63.6,57.8,2022-10-31T19:16:43.476Z,2022-10-31T23:13:29Z,3887055253,140,73.1,3887055255,141,35.7,3887328729,178,,3887055257,212,18.0,3887055259,213,5.3,3887055251,56,Center,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107879,842,1,2,86,11,2tk2l9sgktwc9jhzqdd4mpdtb,1,73.4,37.3,2022-10-31T19:16:46.246Z,2022-10-31T23:13:39Z,3887055321,213,0.1,3887328807,178,,3887055319,212,10.8,3887055317,141,38.8,3887055315,140,83.6,3887055313,56,Center,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107881,843,61,2,86,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,83.8,38.8,2022-10-31T19:16:47.142Z,2022-10-31T23:13:56Z,3887329027,178,,3887055325,56,Center,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107887,844,1,2,86,14,2tk2l9sgktwc9jhzqdd4mpdtb,1,80.1,44.9,2022-10-31T19:16:49.242Z,2022-10-31T23:14:37Z,3887055353,141,55.7,3887055477,210,15,3887055355,212,7.4,3887329285,178,,3887055357,213,1.5,3887055349,56,Center,3887055351,140,80.4,,,,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107889,845,15,2,86,14,2tk2l9sgktwc9jhzqdd4mpdtb,1,80.4,55.7,2022-10-31T19:16:49.738Z,2022-10-31T23:14:38Z,3887055511,215,,3887055493,78,,3887055365,18,,3887055515,147,50.7,3887055367,56,Center,3887055507,102,49.4,3887055497,29,,3887055379,20,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,3887055501,55,844,3887055547,233,3887055363,22,,3887055509,103,,574,3887329427,178,,3887055513,146,,,,,,98.8,,,5.7,,,,,,,,,,,,
2480107907,574,10,2,86,15,ap6blbxhq9elm62vw6tutzlwg,1,1.1,50.7,2022-10-31T19:16:50.786Z,2022-10-31T23:14:44Z,3887055465,177,,3887298781,376,,3887055467,178,,3887055469,182,,3887055471,56,Back,3887055563,233,845,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480107905,573,52,2,86,16,ap6blbxhq9elm62vw6tutzlwg,1,1.1,50.7,2022-10-31T19:16:50.988Z,2022-10-31T23:14:48Z,3887298821,376,,3887329539,178,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108017,575,1,2,86,37,ap6blbxhq9elm62vw6tutzlwg,0,13.4,49.3,2022-10-31T19:17:11.914Z,2022-10-31T23:14:59Z,3887056287,189,,3887056137,141,17.8,3887056141,213,6.0,3887056133,56,Right,3887056135,140,88.6,3887056131,199,,3887056143,1,,3887056139,212,81.8,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108011,846,49,2,86,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,10.5,82.1,2022-10-31T19:17:18.376Z,2022-10-31T23:15:07Z,,,,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108045,847,1,2,86,46,2tk2l9sgktwc9jhzqdd4mpdtb,0,3.8,83.9,2022-10-31T19:17:21.396Z,2022-10-31T23:15:14Z,3887056251,157,,3887056259,212,26.2,3887056261,213,0.5,3887056257,141,100.0,3887329787,178,,3887056263,1,,3887056255,140,26.0,3887056253,56,Back,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108051,576,5,2,86,49,ap6blbxhq9elm62vw6tutzlwg,1,79.7,-1.4,2022-10-31T19:17:24.455Z,2022-10-31T23:15:21Z,3887056283,56,Right,3887056285,347,,3887056289,233,848,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108047,848,5,2,86,49,2tk2l9sgktwc9jhzqdd4mpdtb,0,20.3,101.4,2022-10-31T19:17:24.455Z,2022-10-31T23:15:21Z,3887056267,56,Back,3887056295,233,576,3887056269,347,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108169,577,1,2,87,18,ap6blbxhq9elm62vw6tutzlwg,0,82,0,2022-10-31T19:17:52.920Z,2022-10-31T23:15:28Z,3887056977,212,23.4,3887056973,140,95.1,3887056975,141,26.0,3887056969,107,,3887056971,56,Center,3887056981,1,,3887056979,213,0.9,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108173,849,8,2,87,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,7.5,78.7,2022-10-31T19:17:54.656Z,2022-10-31T23:15:36Z,3887329911,178,,3887299159,383,,3887056995,56,Back,,,,,,,,,,,,,,,,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480161353,1500,43,2,87,20,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-10-31T19:17:55.694Z,2022-10-31T23:58:07Z,3887348487,144,82,3887348475,178,0,,,,,,,,,,,,,,,,,,,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108179,850,49,2,87,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,7.9,78.7,2022-10-31T19:17:56.058Z,2022-10-31T23:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108191,851,1,2,87,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.3,78.7,2022-10-31T19:17:56.179Z,2022-10-31T23:15:48Z,3887057059,56,Back,3887057061,140,36.9,3887330021,178,,3887057069,1,,3887057067,213,5.9,3887057063,141,59.4,3887057065,212,32.8,3887057057,157,,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108203,852,1,2,87,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.4,59.4,2022-10-31T19:17:57.942Z,2022-10-31T23:15:59Z,3887330125,178,,3887057137,212,7.0,3887057133,140,40.6,3887057135,141,68.4,3887057131,56,Back,3887057139,213,1.1,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108211,853,1,2,87,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,45.1,72.6,2022-10-31T19:18:01.135Z,2022-10-31T23:16:08Z,3887057181,56,Center,3887057189,213,0.1,3887330175,178,,3887057187,212,16.3,3887057185,141,74.8,3887057183,140,60.6,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480161389,1514,43,2,87,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-10-31T19:18:03.440Z,2022-10-31T23:58:38Z,3887348569,178,0,3887348589,144,82,,,,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108243,854,1,2,87,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,67.3,75.7,2022-10-31T19:18:03.594Z,2022-10-31T23:16:17Z,3887057333,212,17.2,3887057335,213,0.8,3887057329,140,78.2,3887330253,178,,3887057331,141,94.5,3887057327,56,Left,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108253,855,1,2,87,35,2tk2l9sgktwc9jhzqdd4mpdtb,0,84.6,80.5,2022-10-31T19:18:10.790Z,2022-10-31T23:16:29Z,3887299343,20,,3887057379,141,57.5,3887057371,2,,3887057375,56,Center,3887057383,213,5.3,3887057377,140,93.9,3887057381,212,18.4,3887057373,155,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,3887330343,178,,3887299341,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108271,578,12,2,87,37,ap6blbxhq9elm62vw6tutzlwg,1,6.2,42.7,2022-10-31T19:18:11.943Z,2022-10-31T23:16:36Z,3887057467,56,Back,3887330379,178,,3887057475,212,32.0,3887057469,140,16.3,3887057471,141,0.0,3887057479,213,5.1,3887057511,167,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108275,579,5,2,87,40,ap6blbxhq9elm62vw6tutzlwg,0,19.2,-1.8,2022-10-31T19:18:15.329Z,2022-10-31T23:16:47Z,3887057495,347,,3887057493,56,Back,3887057531,233,856,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108279,856,5,2,87,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,80.8,101.8,2022-10-31T19:18:15.329Z,2022-10-31T23:16:46Z,3887057515,56,Left,3887057521,233,579,3887057517,347,,,,,,,,,,,,,,,,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480108329,857,1,2,87,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,80.6,100,2022-10-31T19:18:17.954Z,2022-10-31T23:16:56Z,3887057789,213,5.9,3887057785,141,96.3,3887057783,140,89.2,3887057779,107,,3887057787,212,9.6,3887057781,56,Left,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480152669,618,45,2,87,51,ap6blbxhq9elm62vw6tutzlwg,0,2.4,23.6,2022-10-31T19:18:26.602Z,2022-10-31T23:17:26Z,3887299537,56,Back,3887299539,285,,3887302669,233,916,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
