id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/10/value,qualifier/14/value,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2500408085,709,1,2,67,40,9dntj5dioj5ex52yrgwzxrq9l,1,43.2,44.8,2023-01-24T21:12:55.508Z,2023-01-25T02:27:18Z,3993869899,141,48.1,3993869895,56,Back,3993869903,213,0.6,3993869897,140,46.4,3994048357,178,,3993870023,189,,3993869901,212,4.0,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500408181,710,1,2,67,41,9dntj5dioj5ex52yrgwzxrq9l,1,46.7,47,2023-01-24T21:12:56.791Z,2023-01-25T02:27:24Z,3993870387,56,Back,3993870393,212,13.2,3994048407,178,,3993870391,141,58.5,3993870395,213,2.5,3993870389,140,36.6,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500402921,630,1,2,67,43,9dntj5dioj5ex52yrgwzxrq9l,1,38.1,58,2023-01-24T21:12:58.619Z,2023-01-25T02:27:30Z,3993843969,56,Back,3994048433,178,,3993843975,212,24.2,3993843971,140,46.8,3993843977,213,1.2,3993843973,141,90.9,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500402953,631,1,2,67,47,9dntj5dioj5ex52yrgwzxrq9l,1,54.1,92.1,2023-01-24T21:13:03.024Z,2023-01-25T02:27:33Z,3993844129,141,81.7,3993844133,213,3.7,3993844125,56,Back,3994048453,178,,3993844127,140,43.9,3993844131,212,12.8,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500402983,632,1,2,67,49,9dntj5dioj5ex52yrgwzxrq9l,1,43.4,79.9,2023-01-24T21:13:05.005Z,2023-01-25T02:27:36Z,3993844235,140,34.7,3993844239,212,20.1,3993844241,213,4.2,3994048483,178,,3993844233,56,Back,3993844237,141,53.6,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403023,633,1,2,67,52,9dntj5dioj5ex52yrgwzxrq9l,1,34.5,50.6,2023-01-24T21:13:07.435Z,2023-01-25T02:27:39Z,3993844399,212,26.2,3993844395,140,35.0,3994048501,178,,3993844401,213,4.7,3993844397,141,12.1,3993844393,56,Back,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403045,634,1,2,67,54,9dntj5dioj5ex52yrgwzxrq9l,1,35.1,11.2,2023-01-24T21:13:10.325Z,2023-01-25T02:27:43Z,3994048545,178,,3993844507,140,49.9,3993844513,213,0.4,3993844511,212,16.7,3993844509,141,20.3,3993844505,56,Back,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403051,635,50,2,67,56,9dntj5dioj5ex52yrgwzxrq9l,1,47.9,19,2023-01-24T21:13:11.732Z,2023-01-25T02:27:58Z,3993844753,233,641,3993844521,56,Back,3993844523,286,,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403089,641,7,2,67,56,btcy9nra9ak4m22ovr2ia6m5v,1,52.1,81,2023-01-24T21:13:11.783Z,2023-01-25T02:28:10Z,3994023709,383,,3993844739,233,635,3993844703,285,,3993844699,56,Left,3994048659,178,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403759,649,1,2,67,57,btcy9nra9ak4m22ovr2ia6m5v,1,51.7,87.8,2023-01-24T21:13:12.402Z,2023-01-25T02:28:14Z,3993847971,141,92.7,3993847975,213,0.9,3993847969,140,54.2,3993847973,212,4.2,3994048689,178,,3993847967,56,Left,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403127,642,49,2,67,58,btcy9nra9ak4m22ovr2ia6m5v,1,53.9,89.6,2023-01-24T21:13:13.685Z,2023-01-25T02:28:20Z,,,,,,,,,,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403061,636,43,2,67,58,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T21:13:13.991Z,2023-01-24T21:14:00Z,3993844563,56,Back,3993847569,144,61,,,,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403137,643,50,2,68,1,btcy9nra9ak4m22ovr2ia6m5v,1,40.2,90.9,2023-01-24T21:13:16.676Z,2023-01-25T02:28:27Z,3993845319,233,637,3993844927,56,Back,3993844929,286,,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403209,637,7,2,68,2,9dntj5dioj5ex52yrgwzxrq9l,1,59.8,9.1,2023-01-24T21:13:18.128Z,2023-01-25T02:29:25Z,3993845275,233,643,3993845237,56,Right,3994023809,383,,3993845239,285,,3994048859,178,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403211,638,4,2,68,4,9dntj5dioj5ex52yrgwzxrq9l,1,65.1,9.2,2023-01-24T21:13:19.732Z,2023-01-25T02:29:31Z,3993845359,233,644,3993845241,13,,3993845245,152,,3993845249,286,,3993845243,56,Right,3993845247,265,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403219,644,4,2,68,4,btcy9nra9ak4m22ovr2ia6m5v,0,34.9,90.8,2023-01-24T21:13:19.733Z,2023-01-25T02:29:31Z,3994049229,178,,3993865821,233,638,3993865777,152,,3993845309,285,,3993865779,265,,3993845303,56,Back,3993865775,13,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403301,639,1,2,68,6,9dntj5dioj5ex52yrgwzxrq9l,0,70.9,12.4,2023-01-24T21:13:21.954Z,2023-01-25T02:30:41Z,3993845779,140,93.7,3993845783,212,24.0,3993845775,152,,3993845781,141,14.3,3993845777,56,Right,3993845785,213,0.1,3994049753,178,,3993845773,5,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500444525,1033,67,2,68,9,btcy9nra9ak4m22ovr2ia6m5v,1,21.4,84.4,2023-01-24T21:13:24.723Z,2023-01-25T04:03:10Z,3994060211,233,1186,,,,,,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500444523,1186,67,2,68,9,9dntj5dioj5ex52yrgwzxrq9l,0,78.6,15.6,2023-01-24T21:13:24.724Z,2023-01-25T03:32:21Z,3994060215,233,1033,,,,,,,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403257,645,8,2,68,9,btcy9nra9ak4m22ovr2ia6m5v,1,6.7,89.6,2023-01-24T21:13:24.769Z,2023-01-25T04:03:10Z,3994024897,385,,3993845475,56,Back,3994049795,389,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403315,640,1,2,68,15,9dntj5dioj5ex52yrgwzxrq9l,0,93.5,3.7,2023-01-24T21:13:31.287Z,2023-01-25T02:34:31Z,3993845839,141,4.4,3993846129,236,,3993845835,56,Right,3993845843,213,2.8,3994051013,178,,3993846135,286,,3993846131,233,646,3993845837,140,92.4,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,3993845841,212,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403369,646,74,2,68,15,btcy9nra9ak4m22ovr2ia6m5v,1,6.6,95.6,2023-01-24T21:13:31.298Z,2023-01-25T02:34:35Z,3993846081,285,,3993846139,233,640,3993846079,56,Back,3994051035,178,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403359,641,5,2,68,16,9dntj5dioj5ex52yrgwzxrq9l,1,91.8,-1.2,2023-01-24T21:13:32.194Z,2023-01-25T02:34:41Z,3993846045,347,,3993846043,56,Right,3993846215,233,647,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403389,647,5,2,68,16,btcy9nra9ak4m22ovr2ia6m5v,0,8.2,101.2,2023-01-24T21:13:32.194Z,2023-01-25T02:34:41Z,3993846187,56,Back,3993846189,347,,3993846233,233,641,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403405,642,1,2,68,20,9dntj5dioj5ex52yrgwzxrq9l,1,88.2,0,2023-01-24T21:13:36.127Z,2023-01-25T02:34:45Z,3993846675,189,,3993846293,213,2.9,3993846287,141,2.8,3993846275,107,,3993846285,140,74.3,3993846281,56,Right,3993846291,212,15.0,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403435,643,1,2,68,23,9dntj5dioj5ex52yrgwzxrq9l,1,74.3,3.1,2023-01-24T21:13:38.569Z,2023-01-25T02:34:48Z,3993846427,212,12.8,3993846423,140,86.5,3994051171,178,,3993846429,213,6.3,3993846425,141,2.6,3993846421,56,Right,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403463,644,1,2,68,23,9dntj5dioj5ex52yrgwzxrq9l,1,86.6,2.6,2023-01-24T21:13:39.208Z,2023-01-25T02:34:51Z,3993846561,212,16.5,3993846555,56,Right,3993846559,141,10.4,3993846563,213,2.8,3994051205,178,,3993846557,140,71.7,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500438565,865,3,2,68,24,9dntj5dioj5ex52yrgwzxrq9l,0,69.1,8.1,2023-01-24T21:13:39.859Z,2023-01-25T02:35:01Z,3994025233,464,,3994051291,178,,3994025229,56,Right,3994025235,467,cfzvplhlvlfvau521u6b86xud,3994025231,286,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403469,645,4,2,68,25,9dntj5dioj5ex52yrgwzxrq9l,1,71.4,8.2,2023-01-24T21:13:41.032Z,2023-01-25T02:35:11Z,3993846607,286,,3993846603,152,,3993846599,13,,3993846605,265,,3993846601,56,Right,3993846721,233,648,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403489,648,4,2,68,25,btcy9nra9ak4m22ovr2ia6m5v,0,28.6,91.8,2023-01-24T21:13:41.033Z,2023-01-25T02:35:10Z,3993846693,56,Back,3993846697,265,,3993846741,233,645,3993846695,152,,3993846691,13,,3994051329,389,,3993846699,285,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403959,646,1,2,69,7,9dntj5dioj5ex52yrgwzxrq9l,1,74.2,12.6,2023-01-24T21:14:22.979Z,2023-01-25T02:35:16Z,3993849091,140,89.6,3993849095,212,28.2,3993849081,2,,3993849085,155,,3994025479,20,,3993849365,154,,3993849087,152,,3993849097,213,1.0,9sxg58hszjq17avxgumftdu22,S. Tonali,3993849363,210,13,3993849089,56,Center,,3994025477,224,3993849093,141,3994051345,178,3993849083,5,,,,,,,,,,,,,,,,1,,,,46.6,,,,,,,,
2500403961,647,13,2,69,8,9dntj5dioj5ex52yrgwzxrq9l,1,89.6,46.6,2023-01-24T21:14:24.249Z,2023-01-25T02:35:16Z,3994051371,388,,3993849393,103,94.4,3993849383,29,,3993849395,230,98.6,3993849239,328,,3993849391,102,43.7,3993849107,56,Center,3993849385,154,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,3993849387,55,646,3993849397,231,49.1,,3993849379,24,3993849105,17,3993849233,15,3994025563,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403963,648,5,2,69,10,9dntj5dioj5ex52yrgwzxrq9l,0,100.2,50.9,2023-01-24T21:14:25.508Z,2023-01-25T02:35:21Z,3993849117,346,,3993849115,56,Center,3993849295,233,651,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403999,651,5,2,69,10,btcy9nra9ak4m22ovr2ia6m5v,1,-0.2,49.1,2023-01-24T21:14:25.508Z,2023-01-25T02:35:20Z,3993849285,233,648,3993849261,56,Back,3993849263,346,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500403977,650,43,2,69,12,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-24T21:14:27.663Z,2023-01-24T21:22:43Z,3993878249,144,44,3993849161,56,Back,3993849163,285,0,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404279,652,1,2,69,38,btcy9nra9ak4m22ovr2ia6m5v,0,4.7,54.8,2023-01-24T21:14:53.770Z,2023-01-25T02:35:22Z,3993850753,189,,3993850717,1,,3993850713,212,37.7,3993850707,56,Back,3993850705,124,,3993850719,74,,3993850711,141,61.2,3993850715,213,0.1,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,3993850709,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404293,650,49,2,69,38,9dntj5dioj5ex52yrgwzxrq9l,1,63.1,42.9,2023-01-24T21:14:53.945Z,2023-01-25T02:35:27Z,3993876487,189,,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404295,651,1,2,69,42,9dntj5dioj5ex52yrgwzxrq9l,0,66.2,37.8,2023-01-24T21:14:57.444Z,2023-01-25T02:35:31Z,3993850773,141,33.1,3993850771,140,75.0,3993850775,212,9.8,3994051441,178,,3993850777,213,6.0,3993850769,56,Center,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404333,653,8,2,69,42,btcy9nra9ak4m22ovr2ia6m5v,1,30.9,62.9,2023-01-24T21:14:57.718Z,2023-01-25T02:35:39Z,3994025999,385,,3994051501,178,,3993850949,56,Back,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404291,649,43,2,69,42,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T21:14:57.815Z,2023-01-24T21:15:18Z,3993850763,213,1.7,3993850755,56,Center,3993850761,212,16.3,3993851593,144,1,3993850757,140,65.5,3993850759,141,40.6,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404321,652,50,2,69,45,9dntj5dioj5ex52yrgwzxrq9l,1,67.6,11.2,2023-01-24T21:15:00.963Z,2023-01-25T02:36:01Z,3993850899,56,Right,3993880543,233,654,3993850901,286,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404343,654,7,2,69,46,btcy9nra9ak4m22ovr2ia6m5v,1,32.4,88.8,2023-01-24T21:15:01.980Z,2023-01-25T02:36:05Z,3993880539,233,652,3994026107,383,,3993880517,285,,3994051571,178,,3993850993,56,Back,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404351,655,1,2,69,47,btcy9nra9ak4m22ovr2ia6m5v,0,26.9,87.2,2023-01-24T21:15:02.599Z,2023-01-25T02:36:12Z,3993855455,140,37.0,3993855461,213,6.1,3993851013,56,Back,3993855459,212,10.8,3994051595,178,,3993855457,141,84.3,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404379,653,1,2,69,49,9dntj5dioj5ex52yrgwzxrq9l,1,66,20.7,2023-01-24T21:15:04.523Z,2023-01-25T02:36:15Z,3993851177,213,2.4,3993851173,141,26.4,3994051609,178,,3993851169,56,Center,3993851171,140,62.3,3993851175,212,5.5,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404385,654,1,2,69,51,9dntj5dioj5ex52yrgwzxrq9l,1,69.5,41.5,2023-01-24T21:15:06.740Z,2023-01-25T02:36:19Z,3993851201,141,80.8,3994051623,178,,3993851197,56,Left,3993851205,213,1.7,3993851199,140,66.8,3993851203,212,26.9,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404399,655,1,2,69,53,9dntj5dioj5ex52yrgwzxrq9l,1,68.6,83.2,2023-01-24T21:15:08.757Z,2023-01-25T02:36:23Z,3993851267,213,0.8,3993851263,141,90.5,3994051631,178,,3993851259,56,Left,3993851265,212,7.0,3993851261,140,73.3,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404405,656,1,2,69,54,9dntj5dioj5ex52yrgwzxrq9l,0,71.1,90.1,2023-01-24T21:15:09.718Z,2023-01-25T02:36:26Z,3993851305,141,70.5,3993851301,56,Center,3993851309,213,4.9,3993851303,140,74.1,3994051649,178,,3993851307,212,13.7,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404425,656,1,2,69,55,btcy9nra9ak4m22ovr2ia6m5v,0,28.7,23,2023-01-24T21:15:10.557Z,2023-01-25T02:36:31Z,3993851425,140,50.7,3993851421,157,,3994051665,178,,3993851429,212,28.5,3993851433,1,,3993851423,56,Right,3993851427,141,0.0,3993851431,213,5.7,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404429,657,5,2,69,57,btcy9nra9ak4m22ovr2ia6m5v,0,45.2,-1.6,2023-01-24T21:15:13.223Z,2023-01-25T02:36:37Z,3993851717,233,657,3993851453,56,Back,3993851455,347,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404483,657,5,2,69,57,9dntj5dioj5ex52yrgwzxrq9l,1,54.8,101.6,2023-01-24T21:15:13.223Z,2023-01-25T02:36:37Z,3993851687,347,,3993851713,233,657,3993851685,56,Left,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404501,658,1,2,70,1,9dntj5dioj5ex52yrgwzxrq9l,1,59.7,100,2023-01-24T21:15:17.154Z,2023-01-25T02:36:40Z,3993851759,107,,3993851769,213,3.5,3993851761,56,Back,3993851771,1,,3993851765,141,90.1,3993851767,212,21.8,3993851763,140,40.4,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404529,659,1,2,70,5,9dntj5dioj5ex52yrgwzxrq9l,1,40.1,82.1,2023-01-24T21:15:20.807Z,2023-01-25T02:36:45Z,3994051729,178,,3993851901,140,35.2,3993851905,212,16.5,3993851899,56,Back,3993851907,213,4.4,3993851903,141,59.0,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404557,660,1,2,70,7,9dntj5dioj5ex52yrgwzxrq9l,1,34.8,54.7,2023-01-24T21:15:23.087Z,2023-01-25T02:36:48Z,3993852049,141,22.3,3993852053,212,22.0,3994051755,178,,3993852057,213,4.7,3993852045,140,35.5,3993852041,56,Back,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404665,661,1,2,70,10,9dntj5dioj5ex52yrgwzxrq9l,1,36.1,20.5,2023-01-24T21:15:26.014Z,2023-01-25T02:36:55Z,3993852607,213,5.3,3993852599,56,Back,3994051789,178,,3993852603,141,4.4,3993852601,140,43.6,3993852605,212,13.5,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404669,662,4,2,70,14,9dntj5dioj5ex52yrgwzxrq9l,1,42.6,5.6,2023-01-24T21:15:29.847Z,2023-01-25T02:37:11Z,3993852629,152,,3993852721,233,658,3993852625,295,,3993852631,286,,3993852627,56,Back,3993852623,13,,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404681,658,4,2,70,14,btcy9nra9ak4m22ovr2ia6m5v,0,57.4,94.4,2023-01-24T21:15:29.848Z,2023-01-25T02:37:10Z,3993852769,233,662,3993852683,13,,3994051847,178,,3993852687,295,,3993852693,152,,3993852695,285,,3993852689,56,Left,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404813,663,1,2,70,26,9dntj5dioj5ex52yrgwzxrq9l,1,41.9,3.4,2023-01-24T21:15:42.232Z,2023-01-25T02:37:16Z,3993853405,152,,3993853409,140,41.7,3993853415,213,1.6,3993853411,141,18.4,3993853423,189,,3993853403,5,,3994051871,178,,3993853407,56,Back,e2vtm1318mm61db2wtj4m5p79,D. Calabria,3993853413,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404823,664,1,2,70,31,9dntj5dioj5ex52yrgwzxrq9l,1,41.2,31.2,2023-01-24T21:15:47.094Z,2023-01-25T02:37:21Z,3993853459,141,62.5,3994051889,178,,3993853457,140,32.9,3993853493,189,,3993853463,213,2.0,3993853455,56,Back,3993853461,212,23.0,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404847,665,1,2,70,35,9dntj5dioj5ex52yrgwzxrq9l,1,38.7,74.8,2023-01-24T21:15:51.148Z,2023-01-25T02:37:25Z,3994051911,178,,3993853571,56,Left,3993853575,140,56.4,3993853579,141,97.1,3993853583,213,0.7,3993853581,212,24.0,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404933,666,1,2,70,37,9dntj5dioj5ex52yrgwzxrq9l,1,56.4,96.7,2023-01-24T21:15:52.618Z,2023-01-25T02:37:29Z,3993854037,212,14.7,3994051931,178,,3993854033,140,70.4,3993854039,213,6.2,3993854031,56,Left,3993854035,141,95.2,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500444745,1078,83,2,70,44,btcy9nra9ak4m22ovr2ia6m5v,1,10,9.5,2023-01-24T21:15:59.541Z,2023-01-25T03:35:27Z,3994060693,399,216065,,,,,,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500404949,667,1,2,70,45,9dntj5dioj5ex52yrgwzxrq9l,0,92.1,87.2,2023-01-24T21:16:00.927Z,2023-01-25T02:37:35Z,3993854109,213,4.7,3993854103,140,92.8,3993854099,155,,3994026765,20,,3993854105,141,41.0,3993854101,56,Center,3993854097,2,,3994026763,223,,11o903vztwpnmvgrinn208qnd,Rafael Leão,3993854107,212,31.4,3994051979,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
