id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2537256743,695,80,2,86,8,9db4t34qy4owglhvvgwf5l22i,0,12.6,38.3,2023-04-22T15:48:27.746Z,2023-04-25T06:49:21Z,4218858661,178,,,,,,,,,,,,,,,,,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537256949,696,1,2,86,9,9db4t34qy4owglhvvgwf5l22i,0,14.6,34.6,2023-04-22T15:48:29.463Z,2023-04-25T06:49:24Z,4209506903,140,81.7,4209506899,198,,4209506911,1,,4209506907,212,70.5,4209506909,213,0.0,4209506905,141,36.6,4209506891,157,,4218858695,178,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,4209506901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537256969,759,1,2,86,14,ahm0t06rup1bkd9z0mxl2lmph,1,22.2,58.7,2023-04-22T15:48:34.612Z,2023-04-25T07:15:49Z,4209507021,56,Back,4209507033,212,13.6,4209507037,213,3.4,4218880445,178,,4209507019,3,,4209507025,140,9.8,4209507029,141,52.7,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537256977,760,52,2,86,16,ahm0t06rup1bkd9z0mxl2lmph,1,9.8,52.7,2023-04-22T15:48:36.490Z,2023-04-25T06:49:35Z,4218858809,178,,4217489133,377,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537257111,761,1,2,86,19,ahm0t06rup1bkd9z0mxl2lmph,1,14.3,53.1,2023-04-22T15:48:38.754Z,2023-04-25T06:49:38Z,4209507807,213,0.8,4209507799,56,Back,4209507805,212,29.1,4209507797,123,,4209507803,141,84.8,4209507801,140,32.9,4218858855,178,,4209507865,287,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537257205,762,1,2,86,21,ahm0t06rup1bkd9z0mxl2lmph,1,32.9,84.8,2023-04-22T15:48:40.920Z,2023-04-25T06:49:42Z,4209508273,213,3.9,4209508263,141,73.9,4209508269,212,10.8,4209508255,56,Back,4209508259,140,25.4,4218858895,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537257269,763,1,2,86,23,ahm0t06rup1bkd9z0mxl2lmph,1,25.4,73.9,2023-04-22T15:48:43.315Z,2023-04-25T06:49:46Z,4209508593,212,14.7,4209508595,213,5.4,4218858921,178,,4209508589,140,34.8,4209508587,56,Back,4209508591,141,57.8,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537257405,764,1,2,86,25,ahm0t06rup1bkd9z0mxl2lmph,1,34.8,57.8,2023-04-22T15:48:44.763Z,2023-04-25T06:49:48Z,4209509251,212,13.0,4209509247,140,26.5,4218858941,178,,4209509249,141,72.0,4209509243,56,Back,4209509253,213,2.3,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537257603,765,1,2,86,29,ahm0t06rup1bkd9z0mxl2lmph,1,34.8,59.3,2023-04-22T15:48:48.845Z,2023-04-25T06:49:51Z,4209510193,213,5.0,4209510189,141,30.7,4218858977,178,,4209510187,140,41.1,4209510185,56,Back,4209510191,212,20.5,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537257703,766,1,2,86,34,ahm0t06rup1bkd9z0mxl2lmph,0,42.9,30.3,2023-04-22T15:48:53.990Z,2023-04-25T06:49:56Z,4209510713,212,15.2,4209510715,213,1.3,4209510707,56,Back,4209510709,140,47.4,4209510711,141,51.6,4218859025,178,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537257719,697,8,2,86,35,9db4t34qy4owglhvvgwf5l22i,1,55.3,54.3,2023-04-22T15:48:54.918Z,2023-04-25T06:49:59Z,4217490111,384,,4218859059,178,,4209510771,56,Center,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537257791,698,49,2,86,36,9db4t34qy4owglhvvgwf5l22i,1,46.4,55.4,2023-04-22T15:48:56.101Z,2023-04-25T06:50:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9gfxdw176mc8yn7dowedmvtgp,J. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258007,699,1,2,86,38,9db4t34qy4owglhvvgwf5l22i,1,46.1,56,2023-04-22T15:48:57.757Z,2023-04-25T06:50:06Z,4209512261,56,Left,4209512271,213,0.7,4209512273,1,,4218859137,178,,4209512265,140,79.5,4209512267,141,98.0,4209512269,212,45.2,,,,9gfxdw176mc8yn7dowedmvtgp,J. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258189,700,1,2,86,44,9db4t34qy4owglhvvgwf5l22i,1,84.3,96.9,2023-04-22T15:49:03.980Z,2023-04-25T06:50:10Z,4209513281,140,76.5,4209513285,212,8.6,4209513287,213,3.5,4209513279,56,Left,4209513283,141,93.0,4218859169,178,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258343,701,1,2,86,49,9db4t34qy4owglhvvgwf5l22i,1,85.7,93.8,2023-04-22T15:49:09.601Z,2023-04-25T06:50:12Z,4209514129,212,10.7,4209514131,213,3.3,4209514091,56,Left,4209514093,140,75.6,4209514097,141,91.4,4218859185,178,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258429,702,1,2,86,53,9db4t34qy4owglhvvgwf5l22i,1,67,88.6,2023-04-22T15:49:12.719Z,2023-04-25T06:50:16Z,4209514535,140,44.6,4209514537,141,81.0,4209514539,212,24.1,4218859229,178,,4209514533,56,Back,4209514541,213,3.4,,,,,,,9gfxdw176mc8yn7dowedmvtgp,J. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258449,703,1,2,86,55,9db4t34qy4owglhvvgwf5l22i,0,47.7,84.7,2023-04-22T15:49:14.849Z,2023-04-25T06:50:20Z,4209514651,213,5.7,4209514641,56,Center,4218859277,178,,4209514645,141,77.5,4209514647,212,8.8,4209514643,140,54.7,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538744599,890,8,2,86,55,ahm0t06rup1bkd9z0mxl2lmph,1,43.2,19,2023-04-22T15:49:15.196Z,2023-04-25T06:50:22Z,4218859305,178,,4217492133,56,Back,4217492453,383,,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258407,767,49,2,86,56,ahm0t06rup1bkd9z0mxl2lmph,1,46.5,20.1,2023-04-22T15:49:16.162Z,2023-04-25T06:50:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258461,768,1,2,86,56,ahm0t06rup1bkd9z0mxl2lmph,1,46.5,20.1,2023-04-22T15:49:16.234Z,2023-04-25T06:50:29Z,4218859421,178,,4209514731,212,13.8,4209514725,140,37.8,4209514727,141,35.4,4209514735,213,2.3,4209514721,56,Back,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258467,769,61,2,86,57,ahm0t06rup1bkd9z0mxl2lmph,0,37.8,35.4,2023-04-22T15:49:17.100Z,2023-04-25T06:50:33Z,4209514757,56,Back,4218859471,178,,,,,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258717,704,1,2,86,58,9db4t34qy4owglhvvgwf5l22i,1,57.6,61.8,2023-04-22T15:49:18.388Z,2023-04-25T06:50:35Z,4218859511,178,,4209516151,56,Back,4209516153,140,39.6,4209516155,141,64.7,4209516157,212,19.0,4209516159,213,3.0,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258729,705,49,2,87,1,9db4t34qy4owglhvvgwf5l22i,1,38.4,69.4,2023-04-22T15:49:20.875Z,2023-04-25T06:50:42Z,,,,,,,,,,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258809,706,1,2,87,1,9db4t34qy4owglhvvgwf5l22i,1,38.4,69.4,2023-04-22T15:49:20.902Z,2023-04-25T06:50:46Z,4209516675,56,Back,4209516679,141,53.1,4209516683,213,3.5,4209516677,140,13.4,4209516681,212,28.5,4218859659,178,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258877,707,1,2,87,5,9db4t34qy4owglhvvgwf5l22i,0,12.8,42.5,2023-04-22T15:49:25.358Z,2023-04-25T06:50:50Z,4209516995,56,Right,4209517003,212,63.5,4209516999,140,68.4,4209517011,1,,4218859719,178,,4209516993,157,,4209517007,213,5.9,4209517001,141,5.6,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258915,770,1,2,87,8,ahm0t06rup1bkd9z0mxl2lmph,1,32.8,90.9,2023-04-22T15:49:28.473Z,2023-04-25T06:50:55Z,4209517221,56,Back,4209517223,140,37.5,4209517219,3,,4218859779,388,,4209517225,141,70.3,4209517229,213,5.1,4209517227,212,14.9,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538744999,891,49,2,87,10,ahm0t06rup1bkd9z0mxl2lmph,1,36.7,75.2,2023-04-22T15:49:29.784Z,2023-04-25T06:50:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258947,771,1,2,87,10,ahm0t06rup1bkd9z0mxl2lmph,1,37.5,70.3,2023-04-22T15:49:29.823Z,2023-04-25T06:51:02Z,4218859861,388,,4209517361,56,Back,4209517367,212,13.4,4209517369,213,3.2,4209517365,141,69.0,4209517363,140,24.8,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537258955,772,43,2,87,12,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T15:49:32.228Z,2023-04-24T13:32:51Z,4217494301,144,49,,,,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537259047,773,1,2,87,12,ahm0t06rup1bkd9z0mxl2lmph,1,24.6,66.4,2023-04-22T15:49:32.675Z,2023-04-25T06:51:05Z,4209517983,212,17.9,4209517979,141,41.0,4209517965,56,Back,4209517987,213,5.0,4209517971,140,29.0,4218859913,178,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537259169,774,1,2,87,14,ahm0t06rup1bkd9z0mxl2lmph,1,30.3,47,2023-04-22T15:49:34.418Z,2023-04-25T06:51:08Z,4209518551,141,57.0,4209518541,56,Back,4218859963,178,,4209518545,140,31.7,4209518559,213,1.4,4209518555,212,7.0,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537259273,775,1,2,87,17,ahm0t06rup1bkd9z0mxl2lmph,0,34.3,60,2023-04-22T15:49:37.388Z,2023-04-25T06:51:11Z,4218860003,178,,4209519121,140,91.0,4209519123,141,71.4,4209519125,212,60.0,4209519129,1,,4209519127,213,0.1,4209519117,155,,4209519119,56,Center,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537259359,708,52,2,87,21,9db4t34qy4owglhvvgwf5l22i,1,5.2,30.7,2023-04-22T15:49:41.402Z,2023-04-25T06:51:15Z,4218860055,178,,4217494785,377,,,,,,,,,,,,,,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537259839,709,1,2,87,38,9db4t34qy4owglhvvgwf5l22i,1,14.7,42.1,2023-04-22T15:49:58.356Z,2023-04-25T06:51:18Z,4209522395,123,,4209522397,56,Back,4209522399,140,25.7,4209522401,141,4.7,4209522473,287,,4218860097,178,,4209522409,213,5.1,4209522403,212,27.9,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537259983,710,1,2,87,43,9db4t34qy4owglhvvgwf5l22i,1,26.7,3.4,2023-04-22T15:50:03.265Z,2023-04-25T06:51:21Z,4209523203,140,63.5,4209523207,141,20.1,4209523213,212,40.3,4209523199,56,Right,4218860153,178,,4209523215,213,0.3,4209523217,1,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537260155,712,1,2,87,45,9db4t34qy4owglhvvgwf5l22i,1,62.5,18.2,2023-04-22T15:50:05.680Z,2023-04-25T06:51:24Z,4218860193,178,,4209524093,213,4.8,4209524089,212,9.3,4209524063,56,Right,4209524073,140,62.9,4209524081,141,4.6,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537260037,711,43,2,87,45,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-04-22T15:50:05.689Z,2023-04-22T15:50:20Z,4209523485,140,63.5,4209523487,141,20.1,4209526079,144,12,4209523489,212,0,4209523491,213,0,4209523483,56,Right,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537260287,713,1,2,87,47,9db4t34qy4owglhvvgwf5l22i,1,62.9,4.4,2023-04-22T15:50:07.118Z,2023-04-25T06:51:27Z,4209524901,212,8.0,4218860247,178,,4209524903,213,3.4,4209524895,56,Right,4209524899,141,1.1,4209524897,140,55.6,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538745501,840,3,2,87,49,9db4t34qy4owglhvvgwf5l22i,0,54.6,6.6,2023-04-22T15:50:09.207Z,2023-04-25T06:51:33Z,4218860329,178,,4217554037,233,892,4217496699,286,,4217496697,56,Right,4217496701,464,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538746145,892,7,2,87,49,ahm0t06rup1bkd9z0mxl2lmph,0,45.4,93.4,2023-04-22T15:50:09.515Z,2023-04-25T07:19:13Z,4217554033,233,840,4217499905,56,Back,4217499907,285,,4217499993,385,,4218860373,178,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537260307,714,4,2,87,50,9db4t34qy4owglhvvgwf5l22i,1,54,4.4,2023-04-22T15:50:10.468Z,2023-04-25T06:51:42Z,4209524985,56,Right,4209524987,152,,4209524989,286,,4209524975,13,,4209524981,295,,4209525391,233,777,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537260339,777,4,2,87,50,ahm0t06rup1bkd9z0mxl2lmph,0,46,95.6,2023-04-22T15:50:10.469Z,2023-04-25T06:51:42Z,4209525453,233,714,4218860441,178,,4209525203,295,,4209525211,56,Back,4209525223,285,,4209525199,13,,4209525219,152,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261569,722,43,2,87,51,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-04-22T15:50:11.058Z,2023-04-24T13:35:09Z,4209531727,56,Right,4217500189,144,50,4209531731,286,0,4209532891,233,776,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537260199,776,43,2,87,51,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T15:50:11.059Z,2023-04-24T13:35:10Z,4217500225,144,7,4209524383,56,Back,4209524387,285,0,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261037,715,1,2,88,13,9db4t34qy4owglhvvgwf5l22i,1,55.9,4,2023-04-22T15:50:33.122Z,2023-04-25T06:51:45Z,4209528723,140,56.7,4209528719,152,,4209528717,5,,4209528725,141,21.3,4218860483,178,,4209528729,213,1.5,4209528727,212,11.8,4209528721,56,Center,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261101,716,1,2,88,15,9db4t34qy4owglhvvgwf5l22i,1,56.7,21.3,2023-04-22T15:50:35.426Z,2023-04-25T06:51:47Z,4209529031,140,67.6,4218860523,178,,4209529029,56,Center,4209529035,212,18.5,4209529037,213,0.9,4209529033,141,42.7,,,,,,,9gfxdw176mc8yn7dowedmvtgp,J. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261135,717,1,2,88,16,9db4t34qy4owglhvvgwf5l22i,1,67.6,42.7,2023-04-22T15:50:36.605Z,2023-04-25T06:51:51Z,4218860567,178,,4217502413,156,,4209529241,56,Center,4209529243,140,58.8,4209529245,141,22.5,4209529249,213,4.1,4209529247,212,16.6,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261181,718,1,2,88,19,9db4t34qy4owglhvvgwf5l22i,1,58.8,22.5,2023-04-22T15:50:39.266Z,2023-04-25T06:51:55Z,4209529537,141,16.8,4209529541,212,15.3,4209529533,140,72.9,4209529531,56,Right,4209529543,213,6.0,4218860611,178,,,,,,,,9gfxdw176mc8yn7dowedmvtgp,J. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261273,719,1,2,88,21,9db4t34qy4owglhvvgwf5l22i,1,70.2,16.8,2023-04-22T15:50:40.959Z,2023-04-25T06:51:58Z,4209530071,213,4.9,4218860657,178,,4209530065,140,71.0,4209530069,212,5.3,4209530067,141,9.1,4209530063,56,Right,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261293,720,1,2,88,23,9db4t34qy4owglhvvgwf5l22i,0,71,5.8,2023-04-22T15:50:43.205Z,2023-04-25T06:52:04Z,4209530489,236,,4218860723,178,,4209530491,233,778,4209530205,56,Right,4209530207,140,69.9,4209530209,141,11.3,4209530213,212,3.9,4209530495,286,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,4209530215,213,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261329,778,74,2,88,23,ahm0t06rup1bkd9z0mxl2lmph,1,43.9,91.7,2023-04-22T15:50:43.285Z,2023-04-25T06:52:07Z,4218860765,178,,4209530539,233,720,4209530377,56,Back,4209530379,285,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261399,721,4,2,88,24,9db4t34qy4owglhvvgwf5l22i,1,64.4,7.2,2023-04-22T15:50:44.495Z,2023-04-25T06:52:14Z,4209530795,56,Right,4209530797,152,,4209530799,265,,4209530793,13,,4209530801,286,,4209530959,233,779,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261417,779,4,2,88,24,ahm0t06rup1bkd9z0mxl2lmph,0,35.6,92.8,2023-04-22T15:50:44.496Z,2023-04-25T06:52:14Z,4209530913,152,,4209530915,265,,4209531037,233,721,4209530917,285,,4218860823,178,,4209530909,13,,4209530911,56,Back,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537261591,780,17,2,88,33,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T15:50:52.761Z,2023-04-25T06:52:17Z,4209531831,392,,4209531833,13,243,4209531829,31,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537262961,723,1,2,89,7,9db4t34qy4owglhvvgwf5l22i,1,64.2,5.2,2023-04-22T15:51:26.864Z,2023-04-25T06:52:21Z,4209539277,152,,4209539287,141,68.0,4209539289,212,55.5,4218860929,178,,4209539291,213,0.9,4209539275,196,,4209539273,155,,4209539285,140,97.9,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,4209539271,5,,4209539295,1,,4209539281,56,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2537262647,781,4,2,89,10,ahm0t06rup1bkd9z0mxl2lmph,1,7,34.8,2023-04-22T15:51:29.844Z,2023-04-25T06:52:37Z,4209545943,152,,4209545963,285,,4209545999,233,725,4209537567,56,Back,4209545939,264,,4209545937,13,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537263373,725,4,2,89,10,9db4t34qy4owglhvvgwf5l22i,0,93,65.2,2023-04-22T15:51:29.845Z,2023-04-25T06:52:37Z,4209541449,13,,4209541457,56,Center,4209541453,264,,4209541463,286,,4218861095,388,,4209541461,152,,4209546029,233,781,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537263057,724,43,2,89,27,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-04-22T15:51:46.993Z,2023-04-22T15:52:07Z,4209539823,56,Center,4209542929,144,5,4209539827,346,0,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537263143,782,1,2,89,27,ahm0t06rup1bkd9z0mxl2lmph,1,8.8,31.6,2023-04-22T15:51:47.273Z,2023-04-25T06:53:01Z,4209540243,213,5.6,4209548371,5,,4209540241,212,6.5,4209548373,152,,4209540235,56,Back,4218861411,178,,4209540239,141,25.3,4209540237,140,13.4,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537263255,783,1,2,89,29,ahm0t06rup1bkd9z0mxl2lmph,1,13.4,25.3,2023-04-22T15:51:49.052Z,2023-04-25T06:53:05Z,4209540811,140,36.2,4209540809,56,Back,4209540813,141,4.9,4209540815,212,27.7,4209540817,213,5.8,4218861441,178,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537263361,784,1,2,89,34,ahm0t06rup1bkd9z0mxl2lmph,1,38,7.7,2023-04-22T15:51:53.906Z,2023-04-25T06:53:08Z,4218861475,178,,4209541401,213,2.7,4209541397,141,20.9,4209541399,212,19.4,4209541395,140,21.6,4209541393,56,Back,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537263471,785,1,2,89,37,ahm0t06rup1bkd9z0mxl2lmph,1,22.2,23.4,2023-04-22T15:51:57.485Z,2023-04-25T06:53:10Z,4218861499,178,,4209542071,141,50.1,4209542073,212,18.4,4209542075,213,1.7,4209542067,56,Back,4209542069,140,19.2,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537263647,786,1,2,89,41,ahm0t06rup1bkd9z0mxl2lmph,1,24.4,61.2,2023-04-22T15:52:01.465Z,2023-04-25T06:53:13Z,4209543041,212,19.3,4209543035,56,Back,4218861537,178,,4209543039,141,88.3,4209543037,140,30.0,4209543043,213,1.3,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537263701,787,1,2,89,48,ahm0t06rup1bkd9z0mxl2lmph,1,43.4,92.9,2023-04-22T15:52:08.507Z,2023-04-25T06:53:16Z,4209543355,141,72.3,4209543357,212,18.8,4209543359,213,4.0,4209543353,140,31.5,4209543351,56,Back,4218861587,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
