id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2493353011,668,49,2,81,11,5jjqm8h6qm1w4s5f93uubhdrj,1,29.4,75,2022-12-26T16:43:16.725Z,2022-12-28T04:50:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3e79d5436l57bfj3ywbjvfr6y,R. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493353031,669,3,2,81,11,5jjqm8h6qm1w4s5f93uubhdrj,0,28.9,73.4,2022-12-26T16:43:16.744Z,2022-12-28T04:50:23Z,3956726863,56,Back,3956726865,285,,3958156971,178,,3956727359,233,694,3957868881,465,,,,,,,,,,,3e79d5436l57bfj3ywbjvfr6y,R. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493353023,694,7,2,81,11,2ezfenuwk3y65p8jdbj55xqt0,1,71.1,26.6,2022-12-26T16:43:16.898Z,2022-12-28T04:50:28Z,3957868945,385,,3956727307,286,,3956726811,56,Center,3958156993,178,,3956727327,233,669,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493353301,670,5,2,81,13,5jjqm8h6qm1w4s5f93uubhdrj,1,28.2,101.6,2022-12-26T16:43:18.854Z,2022-12-28T04:50:33Z,3956728309,56,Back,3956728385,233,695,3956728311,347,,,,,,,,,,,,,,,,,3e79d5436l57bfj3ywbjvfr6y,R. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493353057,695,5,2,81,13,2ezfenuwk3y65p8jdbj55xqt0,0,71.8,-1.6,2022-12-26T16:43:18.854Z,2022-12-28T04:50:33Z,3956726993,347,,3956728409,233,670,3956726991,56,Right,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493353643,696,18,2,81,47,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-26T16:43:53.358Z,2022-12-28T04:50:37Z,3956730191,55,697,3956730109,59,33,3956730105,42,,3956730107,44,Forward,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493353651,697,19,2,81,47,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-26T16:43:53.359Z,2022-12-28T04:50:38Z,3956730135,145,11,3956730137,59,14,3956730143,44,Forward,3956730131,42,,3956730139,292,9,3956730145,55,696,3956730141,293,3,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493353989,671,1,2,82,2,5jjqm8h6qm1w4s5f93uubhdrj,1,36,100,2022-12-26T16:44:08.377Z,2022-12-28T04:50:40Z,3956731903,141,93.1,3956731899,56,Left,3956731909,1,,3956731901,140,56.7,3956731897,107,,3956731907,213,6.0,3956731905,212,22.4,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354005,672,1,2,82,4,5jjqm8h6qm1w4s5f93uubhdrj,0,59.9,93.9,2022-12-26T16:44:10.042Z,2022-12-28T04:50:49Z,3956732019,140,65.9,3958157053,388,,3956732021,141,90.0,3956732025,213,5.9,3956732013,3,,3956732023,212,6.8,3956732015,168,,3956732017,56,Left,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354295,700,1,2,82,5,2ezfenuwk3y65p8jdbj55xqt0,1,33.6,5.4,2022-12-26T16:44:10.850Z,2022-12-28T04:50:58Z,3956737413,213,3.1,3958157073,388,,3956737409,212,1.7,3956737403,3,,3956737405,140,32.0,3956733595,56,Back,3956737407,141,5.6,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354089,698,1,2,82,7,2ezfenuwk3y65p8jdbj55xqt0,0,27.3,18.8,2022-12-26T16:44:13.285Z,2022-12-28T04:51:09Z,3956732471,140,55.9,3956732477,212,33.2,3956732473,141,0.0,3956732463,157,,3956732467,56,Right,3956732485,1,,3958157089,178,,3956732479,213,5.8,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354353,673,5,2,82,11,5jjqm8h6qm1w4s5f93uubhdrj,1,42.5,101.6,2022-12-26T16:44:16.636Z,2022-12-28T04:51:12Z,3956733905,347,,3956734003,233,699,3956733903,56,Back,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354095,699,5,2,82,11,2ezfenuwk3y65p8jdbj55xqt0,0,57.5,-1.6,2022-12-26T16:44:16.636Z,2022-12-28T04:51:13Z,3956732511,56,Right,3956732513,347,,3956734025,233,673,,,,,,,,,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354385,674,1,2,82,26,5jjqm8h6qm1w4s5f93uubhdrj,1,56.4,100,2022-12-26T16:44:31.688Z,2022-12-28T04:51:17Z,3956734081,56,Back,3956734087,212,14.6,3956734083,140,45.7,3956734079,107,,3956734085,141,87.4,3956734089,213,3.8,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354447,675,1,2,82,27,5jjqm8h6qm1w4s5f93uubhdrj,1,46.6,86.3,2022-12-26T16:44:32.982Z,2022-12-28T04:51:19Z,3956734441,56,Left,3956734447,212,9.0,3958157125,178,,3956734445,141,95.6,3956734443,140,52.7,3956734449,213,0.8,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354521,676,1,2,82,30,5jjqm8h6qm1w4s5f93uubhdrj,1,58.5,93.4,2022-12-26T16:44:36.389Z,2022-12-28T04:51:24Z,3956734829,213,4.4,3956734823,140,53.7,3956734825,141,72.8,3956734821,56,Center,3956734827,212,14.9,3958157149,178,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354599,677,1,2,82,34,5jjqm8h6qm1w4s5f93uubhdrj,1,52.8,70.5,2022-12-26T16:44:39.876Z,2022-12-28T04:51:29Z,3956735281,212,19.2,3956735273,140,53.1,3958157169,178,,3956735283,213,4.7,3956735277,141,42.3,3956735271,56,Center,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354669,678,1,2,82,38,5jjqm8h6qm1w4s5f93uubhdrj,1,61.4,26.4,2022-12-26T16:44:43.657Z,2022-12-28T04:51:32Z,3956735661,140,74.9,3956735667,213,5.5,3956735659,56,Right,3956735665,212,20.3,3956735663,141,5.0,3958157197,178,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354681,679,1,2,82,41,5jjqm8h6qm1w4s5f93uubhdrj,0,84,3.8,2022-12-26T16:44:46.844Z,2022-12-28T04:51:36Z,3956735857,286,,3958157205,178,,3956735755,155,,3956735767,213,0.7,3956735759,140,87.6,3957869581,224,,3956735757,56,Right,3956735851,233,701,kxfjnow9ky2mxefjujv392ol,J. Ward,,3956735847,236,3956735761,141,8.1,3956735753,2,,3957869587,20,3956735765,212,4.8,,,,,,,,,,,,,,,,,,,,
2493354689,701,12,2,82,41,2ezfenuwk3y65p8jdbj55xqt0,1,13.7,90.3,2022-12-26T16:44:46.985Z,2022-12-28T04:51:40Z,3956735899,233,679,3956735791,56,Back,3958157221,178,,3956735789,185,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354735,702,5,2,82,43,2ezfenuwk3y65p8jdbj55xqt0,0,18.4,101.8,2022-12-26T16:44:48.659Z,2022-12-28T04:51:42Z,3956736065,56,Back,3956736067,347,,3956769523,233,732,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493360909,732,5,2,82,43,5jjqm8h6qm1w4s5f93uubhdrj,1,81.6,-1.8,2022-12-26T16:44:48.659Z,2022-12-28T04:51:42Z,3956769439,56,Right,3956769479,233,702,3956769441,347,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493354969,680,1,2,82,50,5jjqm8h6qm1w4s5f93uubhdrj,1,83.6,0,2022-12-26T16:44:56.093Z,2022-12-28T04:51:46Z,3956737265,56,Right,3956737271,212,14.4,3956737267,140,70.9,3956768463,107,,3956737269,141,7.1,3956737273,213,2.7,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355035,681,1,2,82,53,5jjqm8h6qm1w4s5f93uubhdrj,1,65.8,11.8,2022-12-26T16:44:58.926Z,2022-12-28T04:51:50Z,3956737587,140,73.8,3958157261,178,,3956737585,56,Center,3956737593,213,0.7,3956737589,141,23.3,3956737591,212,11.5,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355069,682,1,2,82,54,5jjqm8h6qm1w4s5f93uubhdrj,1,70.8,22.5,2022-12-26T16:45:00.081Z,2022-12-28T04:51:54Z,3956737739,141,3.8,3956737741,212,13.8,3958157279,178,,3956737735,56,Right,3956737743,213,5.1,3956737737,140,75.8,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355089,683,1,2,82,56,5jjqm8h6qm1w4s5f93uubhdrj,0,74.5,3.8,2022-12-26T16:45:02.298Z,2022-12-28T04:51:59Z,3956737845,141,5.4,3956737841,56,Right,3956737849,213,0.5,3956737917,233,703,3956737847,212,2.5,3956737923,286,,3958157299,178,,3956737915,236,,kxfjnow9ky2mxefjujv392ol,J. Ward,,3956737843,140,,,,,,,,,,,,,,,,,,,,,,,76.6,,,,,,,,
2493355083,703,74,2,82,56,2ezfenuwk3y65p8jdbj55xqt0,1,28.7,94.8,2022-12-26T16:45:02.412Z,2022-12-28T04:52:03Z,3956737945,233,683,3956737819,285,,3958157307,178,,3956737817,56,Back,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355253,684,5,2,82,57,5jjqm8h6qm1w4s5f93uubhdrj,1,72,-1.7,2022-12-26T16:45:02.956Z,2022-12-28T04:52:08Z,3956738773,56,Right,3956738775,347,,3956738823,233,704,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355121,704,5,2,82,57,2ezfenuwk3y65p8jdbj55xqt0,0,28,101.7,2022-12-26T16:45:02.956Z,2022-12-28T04:52:09Z,3956738021,347,,3956738019,56,Back,3956738867,233,684,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355279,685,1,2,83,6,5jjqm8h6qm1w4s5f93uubhdrj,1,75,0,2022-12-26T16:45:11.977Z,2022-12-28T04:52:11Z,3956738947,107,,3956738955,212,10.2,3956738951,140,76.4,3956738957,213,1.4,3956738949,56,Right,3956738953,141,13.2,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355297,686,1,2,83,7,5jjqm8h6qm1w4s5f93uubhdrj,1,76.8,14.7,2022-12-26T16:45:13.028Z,2022-12-28T04:52:15Z,3958157359,178,,3956739083,141,4.0,3956739085,212,7.4,3956739079,56,Right,3956739087,213,4.6,3956739081,140,75.8,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355345,687,1,2,83,8,5jjqm8h6qm1w4s5f93uubhdrj,1,75.7,4,2022-12-26T16:45:14.193Z,2022-12-28T04:52:21Z,3956739325,141,13.4,3956739327,212,6.4,3958157387,178,,3956739321,56,Right,3956739329,213,1.6,3956739323,140,75.7,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493630361,1315,83,2,83,10,2ezfenuwk3y65p8jdbj55xqt0,1,27.2,85.8,2022-12-26T16:45:16.072Z,2022-12-28T05:51:14Z,3958172283,399,231899,,,,,,,,,,,,,,,,,,,,,,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355361,688,1,2,83,10,5jjqm8h6qm1w4s5f93uubhdrj,0,72.9,11.2,2022-12-26T16:45:16.083Z,2022-12-28T04:52:27Z,3958157411,178,,3956739425,213,5.9,3956739417,56,Right,3956739423,212,7.8,3956739419,140,79.8,3956739421,141,7.1,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355397,705,61,2,83,11,2ezfenuwk3y65p8jdbj55xqt0,1,28.1,91.1,2022-12-26T16:45:16.883Z,2022-12-28T04:52:36Z,3958157437,21,,3956739605,56,Back,3958157439,178,,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355443,689,1,2,83,12,5jjqm8h6qm1w4s5f93uubhdrj,1,75.6,6.2,2022-12-26T16:45:18.380Z,2022-12-28T04:52:44Z,3958157461,178,,3956739803,140,75.1,3956739809,213,1.6,3956739801,56,Right,3956739807,212,7.5,3956739805,141,17.2,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355447,690,50,2,83,14,5jjqm8h6qm1w4s5f93uubhdrj,1,75.8,24.6,2022-12-26T16:45:19.700Z,2022-12-28T04:52:49Z,3956739839,56,Center,3956740031,233,706,3956739841,286,,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355469,706,7,2,83,14,2ezfenuwk3y65p8jdbj55xqt0,0,24.2,75.4,2022-12-26T16:45:19.875Z,2022-12-28T04:52:54Z,3958157497,178,,3956739945,56,Back,3956739947,285,,3957872085,385,,3956739967,233,690,,,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355499,691,1,2,83,16,5jjqm8h6qm1w4s5f93uubhdrj,1,70.8,24.4,2022-12-26T16:45:22.381Z,2022-12-28T04:53:12Z,3956740089,213,3.6,3958157579,178,,3956740083,140,60.8,3956740085,141,17.2,3956740081,56,Right,3956740087,212,11.6,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355579,692,1,2,83,17,5jjqm8h6qm1w4s5f93uubhdrj,1,58.7,15.7,2022-12-26T16:45:23.542Z,2022-12-28T04:53:15Z,3956740533,140,72.4,3956740539,213,5.8,3956740537,212,16.2,3958157597,178,,3956740531,56,Right,3956740535,141,4.8,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355603,693,1,2,83,20,5jjqm8h6qm1w4s5f93uubhdrj,0,73.1,4.8,2022-12-26T16:45:26.563Z,2022-12-28T04:53:20Z,3958157609,178,,3956740669,213,0.9,3957872489,20,,3956740657,2,,3956740663,140,90.5,3957872487,224,,3956740659,155,,3956740665,141,41.0,kxfjnow9ky2mxefjujv392ol,J. Ward,,3956740661,56,3956740667,212,30.7,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,
2493355645,707,12,2,83,22,2ezfenuwk3y65p8jdbj55xqt0,1,8.7,59.8,2022-12-26T16:45:27.889Z,2022-12-28T04:53:24Z,3956740885,140,17.1,3956740925,167,,3956740887,141,100.0,3956740891,213,1.3,3956740889,212,30.0,3956740883,56,Back,3958157629,178,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355853,694,5,2,83,24,5jjqm8h6qm1w4s5f93uubhdrj,1,82.4,-1.6,2022-12-26T16:45:30.521Z,2022-12-28T04:53:28Z,3956742023,347,,3956742021,56,Right,3956742041,233,708,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355649,708,5,2,83,24,2ezfenuwk3y65p8jdbj55xqt0,0,17.6,101.6,2022-12-26T16:45:30.521Z,2022-12-28T04:53:28Z,3956740907,56,Back,3956742069,233,694,3956740909,347,,,,,,,,,,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355897,695,1,2,83,36,5jjqm8h6qm1w4s5f93uubhdrj,1,82,0,2022-12-26T16:45:41.936Z,2022-12-28T04:53:31Z,3956742263,140,84.4,3956742269,213,1.3,3956742261,56,Right,3956742267,212,11.2,3956742259,107,,3956742265,141,14.4,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493355959,696,1,2,83,39,5jjqm8h6qm1w4s5f93uubhdrj,1,75.9,4.4,2022-12-26T16:45:44.716Z,2022-12-28T04:53:34Z,3956742605,212,14.3,3956742597,56,Right,3956742601,141,9.3,3956742609,213,2.9,3958157681,178,,3956742599,140,62.7,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356053,697,1,2,83,41,5jjqm8h6qm1w4s5f93uubhdrj,1,64.1,7.7,2022-12-26T16:45:47.454Z,2022-12-28T04:53:37Z,3956743097,212,8.4,3956743091,56,Right,3956743095,141,3.8,3958157699,178,,3956743093,140,71.7,3956743099,213,6.0,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356107,698,1,2,83,46,5jjqm8h6qm1w4s5f93uubhdrj,1,63.2,3.1,2022-12-26T16:45:51.676Z,2022-12-28T04:53:41Z,3956743401,141,7.7,3956743397,56,Right,3956743405,213,2.9,3958157707,178,,3956743399,140,52.0,3956743403,212,12.2,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356197,699,1,2,83,48,5jjqm8h6qm1w4s5f93uubhdrj,1,54.7,10,2022-12-26T16:45:53.600Z,2022-12-28T04:53:44Z,3956743931,1,,3956743917,56,Back,3956743929,213,1.8,3956743921,140,45.1,3958157733,178,,3956743927,212,39.4,3956743925,141,66.0,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356299,700,1,2,83,52,5jjqm8h6qm1w4s5f93uubhdrj,1,43.5,67.3,2022-12-26T16:45:57.776Z,2022-12-28T04:53:48Z,3956744413,56,Back,3958157745,178,,3956744421,213,4.5,3956744419,212,20.7,3956744417,141,37.3,3956744415,140,40.1,,,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356355,701,1,2,83,56,5jjqm8h6qm1w4s5f93uubhdrj,1,41.5,35.7,2022-12-26T16:46:01.933Z,2022-12-28T04:53:51Z,3956744669,56,Back,3956744681,212,25.5,3958157757,178,,3956744683,213,1.4,3956744677,141,72.6,3956744671,140,45.9,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356381,702,1,2,83,59,5jjqm8h6qm1w4s5f93uubhdrj,1,47.7,75.3,2022-12-26T16:46:05.178Z,2022-12-28T04:53:55Z,3956744877,56,Center,3956744883,212,13.5,3956744885,213,6.1,3956744879,140,60.2,3956744881,141,70.8,3958157771,178,,,,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356405,703,1,2,84,0,5jjqm8h6qm1w4s5f93uubhdrj,1,61,71.2,2022-12-26T16:46:06.327Z,2022-12-28T04:53:58Z,3956745037,213,2.1,3956745031,140,56.2,3956745029,56,Left,3956745035,212,10.5,3958157775,178,,3956745033,141,84.7,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356419,704,1,2,84,2,5jjqm8h6qm1w4s5f93uubhdrj,1,58.6,86.3,2022-12-26T16:46:07.784Z,2022-12-28T04:54:00Z,3956745109,213,5.7,3956745103,140,68.5,3958157791,178,,3956745105,141,76.7,3956745101,56,Center,3956745107,212,12.3,,,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356451,705,1,2,84,3,5jjqm8h6qm1w4s5f93uubhdrj,1,69.5,76.9,2022-12-26T16:46:08.823Z,2022-12-28T04:54:03Z,3956745271,212,8.1,3958157801,178,,3956745267,140,61.8,3956745863,156,,3956745265,56,Center,3956745273,213,3.1,3956745269,141,77.9,,,,3e79d5436l57bfj3ywbjvfr6y,R. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356487,706,1,2,84,4,5jjqm8h6qm1w4s5f93uubhdrj,1,63.6,77.8,2022-12-26T16:46:10.272Z,2022-12-28T04:54:09Z,3956745485,212,10.6,3956745481,140,69.9,3956745487,213,5.4,3956745479,56,Center,3958157837,178,,3956745483,141,65.7,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356495,707,1,2,84,7,5jjqm8h6qm1w4s5f93uubhdrj,0,73.3,59.1,2022-12-26T16:46:12.936Z,2022-12-28T04:54:16Z,3956745555,140,75.6,3956745559,212,14.8,3956745561,213,4.9,3958157849,178,,3956745553,56,Center,3956745557,141,37.7,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356523,709,49,2,84,8,2ezfenuwk3y65p8jdbj55xqt0,1,22.6,65.1,2022-12-26T16:46:13.602Z,2022-12-28T04:54:20Z,,,,,,,,,,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356605,710,1,2,84,9,2ezfenuwk3y65p8jdbj55xqt0,1,21.4,59.9,2022-12-26T16:46:15.592Z,2022-12-28T04:54:24Z,3956746195,56,Back,3956746201,212,20.4,3956746197,140,23.1,3956746199,141,30.0,3958157877,178,,3956746203,213,4.8,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356719,711,1,2,84,13,2ezfenuwk3y65p8jdbj55xqt0,0,28.5,31.9,2022-12-26T16:46:19.242Z,2022-12-28T04:54:27Z,3956746847,140,86.8,3956746855,1,,3956746845,56,Center,3956746851,212,65.2,3958157909,178,,3956746843,155,,3956746849,141,64.8,3956746853,213,0.4,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356721,708,52,2,84,18,5jjqm8h6qm1w4s5f93uubhdrj,1,9.8,36.3,2022-12-26T16:46:23.957Z,2022-12-28T04:54:30Z,3958157919,178,,3957872991,376,,,,,,,,,,,,,,,,,,,,45i2fz3wya2x8gsa1hn8yd65m,W. Blackmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356887,709,1,2,84,23,5jjqm8h6qm1w4s5f93uubhdrj,1,14.2,37.1,2022-12-26T16:46:28.708Z,2022-12-28T04:54:33Z,3956747699,213,5.3,3956747693,140,27.1,3956747695,141,9.5,3958157941,178,,3956747697,212,23.1,3956747689,123,,3956747691,56,Back,,,,45i2fz3wya2x8gsa1hn8yd65m,W. Blackmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356927,710,1,2,84,25,5jjqm8h6qm1w4s5f93uubhdrj,1,30.2,8,2022-12-26T16:46:31.579Z,2022-12-28T04:54:36Z,3956747919,141,15.3,3956747921,212,8.9,3958157965,178,,3956747915,56,Back,3956747923,213,0.6,3956747917,140,37.2,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493356943,711,1,2,84,28,5jjqm8h6qm1w4s5f93uubhdrj,0,38.6,16.8,2022-12-26T16:46:33.661Z,2022-12-28T04:54:45Z,3956747981,212,5.4,3956748157,236,,3958158003,178,,3956748161,233,712,3956748171,286,,3956747977,141,12.8,3956747983,213,5.8,3956747975,140,43.0,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,3956747971,56,,,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,
2493356975,712,74,2,84,28,2ezfenuwk3y65p8jdbj55xqt0,1,61.4,78.4,2022-12-26T16:46:33.844Z,2022-12-28T04:54:48Z,3956748113,285,,3956748187,233,711,3958158021,178,,3956748111,56,Center,,,,,,,,,,,,,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
