id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2484738023,511,52,2,49,51,5pfqedkme2kabtqhkln35pf3l,1,1.7,49.4,2022-11-12T16:10:28.930Z,2022-11-15T04:29:56Z,3917279317,178,,3916811197,377,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484738231,512,1,2,49,55,5pfqedkme2kabtqhkln35pf3l,1,10.5,46.3,2022-11-12T16:10:32.459Z,2022-11-15T04:29:58Z,3911179567,1,,3917279359,178,,3911179559,140,30.0,3911179555,123,,3911179561,141,94.5,3911179557,56,Back,3911179619,287,,3911179565,213,1.0,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,3911179563,212,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484738507,513,1,2,50,1,5pfqedkme2kabtqhkln35pf3l,0,53.7,93.6,2022-11-12T16:10:38.737Z,2022-11-15T04:30:01Z,3911180933,56,Center,3911180935,140,93.6,3911180941,213,5.8,3911180939,212,48.4,3911180943,1,,3917279387,178,,3916811243,4,,3911180937,141,58.1,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484738601,391,52,2,50,4,8rfydplrc9ki0sirqi0drcybk,1,7.1,40.8,2022-11-12T16:10:41.593Z,2022-11-15T04:30:05Z,3917279417,178,,3916811279,376,,,,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739075,392,1,2,50,11,8rfydplrc9ki0sirqi0drcybk,1,12.3,49.3,2022-11-12T16:10:48.329Z,2022-11-15T04:30:09Z,3911183893,212,16.4,3911183875,123,,3911183899,213,0.7,3917279439,178,,3911183889,141,64.8,3911183885,140,24.3,3911183883,56,Back,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739247,393,1,2,50,17,8rfydplrc9ki0sirqi0drcybk,1,27.3,75.6,2022-11-12T16:10:54.489Z,2022-11-15T04:30:18Z,3917279491,178,,3911184847,141,84.8,3911184843,56,Left,3911184845,140,60.4,3911184849,212,35.3,3911184853,1,,3911184851,213,0.2,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739317,394,1,2,50,20,8rfydplrc9ki0sirqi0drcybk,1,56.1,82.7,2022-11-12T16:10:58.008Z,2022-11-15T04:30:23Z,3911185227,56,Left,3917279511,178,,3911185231,141,89.4,3911185235,213,1.3,3911185233,212,4.8,3911185229,140,57.5,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739495,395,1,2,50,22,8rfydplrc9ki0sirqi0drcybk,1,57.5,89.4,2022-11-12T16:11:00.070Z,2022-11-15T04:30:28Z,3911186273,213,3.1,3917279535,178,,3911186271,212,17.4,3911186267,140,40.9,3911186269,141,90.3,3911186261,56,Back,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739593,396,1,2,50,26,8rfydplrc9ki0sirqi0drcybk,1,50.6,94.1,2022-11-12T16:11:04.136Z,2022-11-15T04:30:32Z,3911186847,213,0.0,3917279557,178,,3911186841,140,68.3,3911186839,56,Left,3911186843,141,94.2,3911186845,212,18.6,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739643,397,1,2,50,30,8rfydplrc9ki0sirqi0drcybk,0,74.9,93.9,2022-11-12T16:11:07.413Z,2022-11-15T04:30:37Z,3911187101,213,5.5,3911187087,56,Center,3917279595,178,,3911187089,140,93.6,3911187369,4,,3911187093,141,64.5,3911187095,212,28.0,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739711,515,52,2,50,32,5pfqedkme2kabtqhkln35pf3l,1,4.9,39.5,2022-11-12T16:11:09.893Z,2022-11-15T04:30:40Z,3917279627,178,,3916811559,376,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740153,516,1,2,50,36,5pfqedkme2kabtqhkln35pf3l,1,7.9,43.4,2022-11-12T16:11:13.416Z,2022-11-15T04:30:45Z,3911189717,212,4.0,3911189709,123,,3917279647,178,,3911189711,56,Back,3911189719,213,5.3,3911189715,141,38.6,3911189713,140,10.1,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740289,517,1,2,50,43,5pfqedkme2kabtqhkln35pf3l,1,19.4,28.6,2022-11-12T16:11:20.216Z,2022-11-15T04:30:49Z,3911190387,213,5.3,3911190383,141,5.3,3917279663,178,,3911190385,212,18.9,3911190379,140,29.2,3911190373,56,Back,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740351,518,1,2,50,45,5pfqedkme2kabtqhkln35pf3l,1,29.2,5.3,2022-11-12T16:11:22.869Z,2022-11-15T04:30:55Z,3911190707,213,0.2,3911190675,56,Back,3911190681,140,47.9,3917279687,178,,3911190687,141,10.4,3911190697,212,19.9,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740669,519,1,2,50,47,5pfqedkme2kabtqhkln35pf3l,1,47.9,10.4,2022-11-12T16:11:24.801Z,2022-11-15T04:30:59Z,3911192379,140,65.3,3911192375,56,Right,3911192381,141,3.5,3911192385,213,6.0,3911192383,212,18.9,3917279711,178,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740713,520,1,2,50,54,5pfqedkme2kabtqhkln35pf3l,0,93.1,21,2022-11-12T16:11:31.415Z,2022-11-15T04:31:06Z,3911192661,286,,3917279753,178,,3911192617,213,1.6,3911192615,212,2.7,3911192613,141,25.0,3911192607,56,Center,3911192611,140,92.9,3911192653,233,398,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,3911192649,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740631,398,74,2,50,54,8rfydplrc9ki0sirqi0drcybk,1,6.6,72.1,2022-11-12T16:11:31.491Z,2022-11-15T04:31:11Z,3911192171,56,Back,3911192729,233,520,3917279767,389,,3911192175,285,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740695,399,6,2,50,55,8rfydplrc9ki0sirqi0drcybk,0,0,76,2022-11-12T16:11:32.758Z,2022-11-15T04:31:12Z,3911193249,233,521,3911192465,56,Back,3911192529,73,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740819,521,6,2,50,55,5pfqedkme2kabtqhkln35pf3l,1,100,24,2022-11-12T16:11:32.758Z,2022-11-15T04:31:11Z,3911193213,233,399,3911193159,56,Center,3911193161,75,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741769,522,1,2,51,17,5pfqedkme2kabtqhkln35pf3l,1,99.5,0.5,2022-11-12T16:11:54.508Z,2022-11-15T04:31:15Z,3911198327,140,96.8,3911198317,2,,3916811847,20,,3916811843,225,,3911198333,213,1.6,3911198331,212,39.5,3911198321,155,,3917279799,178,,4n37rih2qtphgtjxzo2id5f55,A. Evans,3911198325,56,Center,,3911198329,141,3911198319,6,,3916811845,387,,3911198335,1,,,,,,58.5,,,,,,,,,,,,,,,,,,,,,,
2484741779,523,44,2,51,19,5pfqedkme2kabtqhkln35pf3l,1,96,60.6,2022-11-12T16:11:56.879Z,2022-11-15T05:00:33Z,3911227671,233,416,3911198377,56,Center,3911198379,286,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484746887,416,44,2,51,19,8rfydplrc9ki0sirqi0drcybk,0,4,39.4,2022-11-12T16:11:56.880Z,2022-11-15T04:31:20Z,3911225387,56,Back,3911227707,233,523,3911225389,285,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741879,524,1,2,51,19,5pfqedkme2kabtqhkln35pf3l,1,96.8,58.5,2022-11-12T16:11:56.904Z,2022-11-15T05:00:34Z,3917279847,388,,3911198945,212,13.1,3911201433,210,15,3911198937,3,,3911198939,56,Center,3911198941,140,89.0,3911198943,141,43.4,3911201439,154,,5raent8a0bdt01n7769n3dw16,B. Thomas,3911198947,213,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741889,525,15,2,51,23,5pfqedkme2kabtqhkln35pf3l,1,85.8,49.5,2022-11-12T16:12:00.922Z,2022-11-15T04:31:29Z,3911201519,103,19,3911201529,230,98.6,3911201525,146,88.5,3911201515,102,50.2,3911201505,78,,3911201509,154,,3911198987,56,Center,3911201523,82,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,3911201511,55,524,,3911201507,29,3911201531,231,50,3911198985,17,,3911201503,20,3911201723,233,3917279875,178,,,401,3911201527,147,49.6,3911201501,25,,,,,,,,,,,,,,,,
2484741919,401,10,2,51,23,8rfydplrc9ki0sirqi0drcybk,1,13,43.6,2022-11-12T16:12:00.982Z,2022-11-15T04:31:32Z,3911199151,56,Back,3911199149,94,,3917279903,178,,3911201889,233,525,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742003,402,6,2,51,24,8rfydplrc9ki0sirqi0drcybk,0,0,60.4,2022-11-12T16:12:01.975Z,2022-11-15T04:31:37Z,3911199553,56,Back,3911199917,233,526,3911199597,73,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741985,526,6,2,51,24,5pfqedkme2kabtqhkln35pf3l,1,100,39.6,2022-11-12T16:12:01.975Z,2022-11-15T04:31:37Z,3911199703,233,402,3911199499,56,Center,3911199501,75,,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742963,527,1,2,51,49,5pfqedkme2kabtqhkln35pf3l,0,99.5,0.5,2022-11-12T16:12:26.947Z,2022-11-15T04:31:43Z,3911205183,141,58.2,3911205175,56,Center,3911205179,140,96.1,3916812759,387,,3916812761,20,,3911205157,2,,3911205187,213,1.7,3911205189,1,,4n37rih2qtphgtjxzo2id5f55,A. Evans,3917279985,178,,,3911205167,155,3911205185,212,39.4,3916812757,225,,3911205163,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742957,403,44,2,51,51,8rfydplrc9ki0sirqi0drcybk,1,6.3,40.2,2022-11-12T16:12:29.137Z,2022-11-15T05:00:35Z,3911205141,56,Back,3911205143,285,,3911205737,233,528,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742975,528,44,2,51,51,5pfqedkme2kabtqhkln35pf3l,0,93.7,59.8,2022-11-12T16:12:29.138Z,2022-11-15T04:31:45Z,3911205249,286,,3911205247,56,Center,3911206023,233,403,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742981,404,12,2,51,52,8rfydplrc9ki0sirqi0drcybk,1,8.7,38.5,2022-11-12T16:12:29.188Z,2022-11-15T05:00:35Z,3911205277,140,10.5,3911205623,15,,3917280009,388,,3911205283,213,6.0,3911205275,56,Back,3911205281,212,2.0,3911205279,141,37.7,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743149,405,3,2,51,54,8rfydplrc9ki0sirqi0drcybk,1,14.5,30.8,2022-11-12T16:12:31.410Z,2022-11-15T04:31:53Z,3911206193,285,,3911206191,56,Back,3911206343,233,530,3916813013,465,,3917280075,178,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743139,530,45,2,51,54,5pfqedkme2kabtqhkln35pf3l,0,85.5,69.2,2022-11-12T16:12:31.410Z,2022-11-15T04:31:54Z,3911206145,286,,3911206143,56,Center,3911206643,233,405,,,,,,,,,,,,,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743131,529,43,2,51,55,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-11-12T16:12:32.685Z,2022-11-12T16:12:37Z,3911206797,144,61,3911206105,56,Center,,,,,,,,,,,,,,,,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743169,406,49,2,51,57,8rfydplrc9ki0sirqi0drcybk,1,25.5,19.2,2022-11-12T16:12:35.127Z,2022-11-15T04:32:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743513,407,1,2,52,5,8rfydplrc9ki0sirqi0drcybk,0,89.8,32.4,2022-11-12T16:12:42.392Z,2022-11-15T04:32:06Z,3911208051,213,1.8,3911208047,141,44.2,3911208049,212,8.2,3917280189,178,,3911208043,56,Center,3911208045,140,88.3,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743655,531,12,2,52,5,5pfqedkme2kabtqhkln35pf3l,1,5.2,51.9,2022-11-12T16:12:42.920Z,2022-11-15T04:32:12Z,3917280227,178,,3911208761,213,1.9,3911208757,212,9.7,3911208751,141,65.5,3911208739,56,Back,3911208745,140,2.4,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743669,532,61,2,52,6,5pfqedkme2kabtqhkln35pf3l,1,2.4,65.5,2022-11-12T16:12:43.464Z,2022-11-15T04:32:18Z,3917280275,178,,3911208809,56,Back,,,,,,,,,,,,,,,,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743689,408,6,2,52,6,8rfydplrc9ki0sirqi0drcybk,1,100,29.3,2022-11-12T16:12:44.038Z,2022-11-15T04:32:22Z,3911208917,75,,3911209359,233,533,3911208915,56,Center,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743753,533,6,2,52,6,5pfqedkme2kabtqhkln35pf3l,0,0,70.7,2022-11-12T16:12:44.038Z,2022-11-15T04:32:22Z,3911209197,56,Back,3911209199,73,,3911209471,233,408,,,,,,,,,,,,,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484745741,409,1,2,52,58,8rfydplrc9ki0sirqi0drcybk,0,99.5,0.5,2022-11-12T16:13:35.927Z,2022-11-15T04:32:26Z,3911219463,2,,3911219521,213,1.9,3911219477,224,,3911219499,141,37.7,3916813231,20,,3911219487,140,91.0,3917280301,178,,3911219469,6,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,3911219509,212,26.8,,3911219479,56,3911219475,155,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2484745841,534,12,2,52,59,5pfqedkme2kabtqhkln35pf3l,1,5,58.8,2022-11-12T16:13:37.114Z,2022-11-15T04:32:32Z,3911220001,56,Back,3917280341,388,,3911220009,213,0.8,3911220005,141,94.7,3911220003,140,25.6,3911220007,212,32.6,3911220051,15,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484746121,410,1,2,53,5,8rfydplrc9ki0sirqi0drcybk,1,69.7,4.4,2022-11-12T16:13:43.049Z,2022-11-15T04:32:37Z,3911221467,213,2.8,3911221459,56,Back,3917280393,178,,3911221461,140,32.4,3911221469,1,,3911221463,141,24.1,3911221465,212,41.4,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484746311,411,1,2,53,9,8rfydplrc9ki0sirqi0drcybk,0,27.2,26.1,2022-11-12T16:13:46.863Z,2022-11-15T04:32:39Z,3911222479,212,52.7,3911222481,213,0.2,3911222473,56,Center,3917280407,178,,3911222475,140,76.4,3911222483,1,,3911222471,157,,3911222477,141,41.6,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484746377,535,1,2,53,14,5pfqedkme2kabtqhkln35pf3l,0,22.7,58.4,2022-11-12T16:13:51.280Z,2022-11-15T04:32:47Z,3911222839,212,26.1,3911222841,213,0.3,3911222833,56,Back,3911222835,140,46.5,3911222831,3,,3917280471,388,,3911222837,141,69.4,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484746515,412,1,2,53,15,8rfydplrc9ki0sirqi0drcybk,1,55.4,30.3,2022-11-12T16:13:52.322Z,2022-11-15T04:32:50Z,3917280481,388,,3911223563,141,26.6,3911223565,212,33.2,3911223557,56,Back,3916813443,1,,3911223561,140,23.9,3911223553,3,,3911223567,213,3.2,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484746613,413,43,2,53,18,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-11-12T16:13:55.986Z,2022-11-14T14:36:40Z,3911224115,213,3.5,3911224095,56,Back,3916813437,144,1,3911224101,140,24.3,3911224111,212,9.9,3911224107,141,26.5,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484746655,414,1,2,53,19,8rfydplrc9ki0sirqi0drcybk,0,24.3,26.1,2022-11-12T16:13:56.975Z,2022-11-15T04:32:53Z,3911224311,212,26.6,3911224307,140,42.4,3911224315,1,,3911224313,213,5.5,3917280505,178,,3911224303,157,,3911224305,56,Back,3911224309,141,0.0,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484746661,415,5,2,53,22,8rfydplrc9ki0sirqi0drcybk,0,33.2,-1.2,2022-11-12T16:13:59.706Z,2022-11-15T04:32:58Z,3911224355,56,Back,3911227915,233,536,3911224357,347,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484747333,536,5,2,53,22,5pfqedkme2kabtqhkln35pf3l,1,66.8,101.2,2022-11-12T16:13:59.706Z,2022-11-15T04:32:57Z,3911227759,56,Left,3911227817,233,415,3911227761,347,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484747485,537,1,2,53,37,5pfqedkme2kabtqhkln35pf3l,1,63.1,100,2022-11-12T16:14:14.935Z,2022-11-15T04:33:00Z,3911228477,107,,3911228483,141,83.0,3911228485,212,14.8,3911228489,213,4.2,3911228479,56,Left,3911228481,140,56.3,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484747577,538,1,2,53,38,5pfqedkme2kabtqhkln35pf3l,1,57.4,82.6,2022-11-12T16:14:15.828Z,2022-11-15T04:33:03Z,3917280557,178,,3911228977,212,11.1,3911228973,140,62.8,3911228975,141,96.6,3911228979,213,1.0,3911228971,56,Left,,,,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484747685,539,1,2,53,39,5pfqedkme2kabtqhkln35pf3l,1,62.8,96.6,2022-11-12T16:14:16.865Z,2022-11-15T04:33:08Z,3911229613,1,,3911229597,155,,3917280589,178,,3911229603,141,62.0,3911229605,212,39.4,3911229609,213,3.8,3911229599,56,Back,3911229601,140,32.7,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484747803,540,1,2,53,43,5pfqedkme2kabtqhkln35pf3l,1,35.3,65.2,2022-11-12T16:14:21.083Z,2022-11-15T04:33:13Z,3911230287,141,26.4,3917280619,178,,3911230289,212,27.1,3911230283,56,Back,3911230285,140,41.3,3911230291,213,4.9,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484748027,541,1,2,53,45,5pfqedkme2kabtqhkln35pf3l,1,41.3,26.4,2022-11-12T16:14:23.131Z,2022-11-15T04:33:18Z,3911231479,141,48.8,3911231475,56,Back,3911231481,212,18.4,3917280641,178,,3911231483,213,2.2,3911231477,140,31.5,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484748115,542,1,2,53,53,5pfqedkme2kabtqhkln35pf3l,1,41.4,37.6,2022-11-12T16:14:30.795Z,2022-11-15T04:33:25Z,3911231957,212,23.6,3911231969,213,4.8,3911231935,140,42.9,3911231929,56,Back,3911231943,141,2.9,3917280681,178,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484748269,543,1,2,53,55,5pfqedkme2kabtqhkln35pf3l,1,42.9,2.9,2022-11-12T16:14:32.681Z,2022-11-15T04:33:27Z,3911232817,140,55.8,3911232821,212,26.0,3917280695,178,,3911232815,56,Center,3911232823,213,1.0,3911232819,141,35.5,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484748277,544,4,2,53,57,5pfqedkme2kabtqhkln35pf3l,1,60.4,36.4,2022-11-12T16:14:35.028Z,2022-11-15T04:33:32Z,3911232851,152,,3911232853,265,,3911232855,286,,3911232849,56,Center,3911232881,233,417,3911232847,13,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484748257,417,4,2,53,57,8rfydplrc9ki0sirqi0drcybk,0,39.6,63.6,2022-11-12T16:14:35.029Z,2022-11-15T04:33:32Z,3911232745,56,Back,3911232743,13,,3911232749,265,,3911232751,285,,3911232953,233,544,3917280725,178,,3911232747,152,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484748661,545,1,2,54,4,5pfqedkme2kabtqhkln35pf3l,1,60,34.9,2022-11-12T16:14:41.320Z,2022-11-15T04:33:35Z,3917280747,178,,3911235007,141,2.5,3911235011,213,5.1,3911234997,5,,3911235003,140,69.6,3911234999,152,,3911235009,212,24.2,3911235001,56,Right,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484748695,546,1,2,54,8,5pfqedkme2kabtqhkln35pf3l,0,78.8,9.4,2022-11-12T16:14:45.992Z,2022-11-15T04:33:39Z,3911235197,212,10.1,3911235193,140,82.4,3911235195,141,23.1,3911235199,213,1.2,3911235191,56,Center,3917280765,178,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484748751,418,8,2,54,9,8rfydplrc9ki0sirqi0drcybk,1,17.5,73.4,2022-11-12T16:14:46.745Z,2022-11-15T04:33:43Z,3911235453,56,Back,3916813749,385,,3917280791,178,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
