id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/value
2509216455,335,1,1,41,22,dv9l02o316cd9hbkxaho2u12f,1,58.8,89.6,2023-02-18T15:42:19.612Z,2023-02-21T08:49:57Z,4040120333,140,45.4,4047270803,178,,4040120331,56,Back,4040120335,141,84.4,4040120337,212,14.5,4040120339,213,3.4,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216733,336,1,1,41,23,dv9l02o316cd9hbkxaho2u12f,1,45.5,84.4,2023-02-18T15:42:20.525Z,2023-02-21T08:50:13Z,4040121817,212,44.5,4040121809,155,,4040121813,140,87.4,4040121821,1,,4040121815,141,94.7,4040121819,213,0.2,4047270811,178,,4040121811,56,Left,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216873,337,1,1,41,30,dv9l02o316cd9hbkxaho2u12f,1,85.1,93.9,2023-02-18T15:42:27.458Z,2023-02-21T08:50:13Z,4040122575,56,Left,4040122579,141,91.8,4040122583,213,3.2,4040122577,140,69.5,4040122581,212,16.4,4047270939,178,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216967,338,1,1,41,34,dv9l02o316cd9hbkxaho2u12f,0,68.1,91.1,2023-02-18T15:42:31.771Z,2023-02-21T08:50:14Z,4047270959,178,,4040123139,212,10.9,4040123135,141,100.0,4040123129,56,Left,4040123131,140,75.8,4040123143,213,0.7,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216987,339,5,1,41,36,dv9l02o316cd9hbkxaho2u12f,0,74.4,102,2023-02-18T15:42:33.741Z,2023-02-21T08:50:14Z,4040123615,233,368,4040123227,347,,4040123225,56,Left,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217043,368,5,1,41,36,ejm092fnt9zoxbpuklzd52ji8,1,25.6,-2,2023-02-18T15:42:33.741Z,2023-02-21T08:50:14Z,4040123565,233,339,4040123497,56,Back,4040123499,347,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217811,369,1,1,41,57,ejm092fnt9zoxbpuklzd52ji8,1,27,0,2023-02-18T15:42:54.692Z,2023-02-21T08:50:20Z,4040127601,212,16.4,4040127593,107,,4040127603,213,0.4,4040127595,56,Back,4040127599,141,6.7,4040127597,140,41.6,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217963,370,1,1,41,59,ejm092fnt9zoxbpuklzd52ji8,1,41.6,6.7,2023-02-18T15:42:56.405Z,2023-02-21T08:50:23Z,4040128341,212,23.1,4040128339,141,10.1,4047271045,178,,4040128335,56,Right,4040128343,213,0.1,4040128337,140,63.5,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218015,340,45,1,42,3,dv9l02o316cd9hbkxaho2u12f,0,41.8,87.6,2023-02-18T15:43:00.727Z,2023-02-21T09:16:24Z,4040128645,285,,4040128773,233,371,4040128643,56,Back,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218007,371,3,1,42,3,ejm092fnt9zoxbpuklzd52ji8,1,58.2,12.4,2023-02-18T15:43:00.727Z,2023-02-21T09:16:24Z,4040128583,56,Right,4040128585,286,,4047271087,178,,4046659161,464,,4040128733,233,340,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218099,372,1,1,42,4,ejm092fnt9zoxbpuklzd52ji8,1,56.7,12.3,2023-02-18T15:43:02.005Z,2023-02-21T08:50:31Z,4040129085,213,1.7,4040129077,56,Center,4040129081,141,60.0,4040129083,212,32.9,4047271145,178,,4040129079,140,51.4,4040129087,1,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218235,373,1,1,42,7,ejm092fnt9zoxbpuklzd52ji8,1,53,63.9,2023-02-18T15:43:05.052Z,2023-02-21T08:50:36Z,4040129749,141,79.9,4040129753,212,15.7,4047271187,178,,4040129745,140,63.8,4040129755,213,0.8,4040129743,56,Left,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218337,374,1,1,42,11,ejm092fnt9zoxbpuklzd52ji8,1,66.3,75,2023-02-18T15:43:09.168Z,2023-02-21T08:50:42Z,4040130247,140,89.4,4040130251,212,24.8,4047271283,178,,4040130249,141,82.7,4040130245,56,Left,4040130253,213,0.2,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218459,375,1,1,42,13,ejm092fnt9zoxbpuklzd52ji8,0,92.3,82.7,2023-02-18T15:43:11.054Z,2023-02-21T08:50:44Z,4040130833,2,,4046659825,225,,4040130843,212,13.4,4046659829,72,,4040130837,56,Center,4040130841,141,63.9,4047271317,178,,4040130845,213,5.0,89agv6797txmlw6m4nyhhsa2,A. Donnelly,4040130835,155,,4040130839,140,96.2,4046659827,386,,,,,,,,,,,,,,,,,,,,
2510621409,1312,67,1,42,14,dv9l02o316cd9hbkxaho2u12f,1,4.2,36.8,2023-02-18T15:43:11.887Z,2023-02-21T13:28:04Z,4047553327,233,1277,,,,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510621405,1277,67,1,42,14,ejm092fnt9zoxbpuklzd52ji8,0,95.8,63.2,2023-02-18T15:43:11.888Z,2023-02-21T13:14:39Z,4047553335,233,1312,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223707,351,12,1,42,14,dv9l02o316cd9hbkxaho2u12f,1,3,43.1,2023-02-18T15:43:11.923Z,2023-02-21T13:28:05Z,4040159319,397,,4040158121,140,4.2,4040159333,233,385,4040158119,56,Back,4047271517,178,,4040158125,212,4.3,4040158123,141,37.1,4040158127,213,5.0,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509222897,385,74,1,42,14,ejm092fnt9zoxbpuklzd52ji8,1,98,61.8,2023-02-18T15:43:11.937Z,2023-02-21T08:51:07Z,4047271561,178,,4040154377,397,,4040159641,233,351,4040154279,285,,4040154277,56,Center,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218569,341,61,1,42,14,dv9l02o316cd9hbkxaho2u12f,1,2.9,36.4,2023-02-18T15:43:12.012Z,2023-02-21T08:51:12Z,4047271611,178,,4040131463,56,Back,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218627,342,6,1,42,16,dv9l02o316cd9hbkxaho2u12f,0,0,39.6,2023-02-18T15:43:13.224Z,2023-02-21T08:51:15Z,4046661155,361,,4040131993,233,377,4040131725,56,Back,4040131801,73,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218579,377,6,1,42,16,ejm092fnt9zoxbpuklzd52ji8,1,100,60.4,2023-02-18T15:43:13.224Z,2023-02-21T08:51:16Z,4040131915,233,342,4040131509,73,,4046661229,361,,4040131507,56,Center,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218479,376,43,1,42,16,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-02-18T15:43:14.031Z,2023-02-18T15:45:40Z,4040160795,144,61,4040130927,56,Center,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220015,378,1,1,42,53,ejm092fnt9zoxbpuklzd52ji8,0,99.5,99.5,2023-02-18T15:43:50.210Z,2023-02-21T08:51:20Z,4040139117,56,Center,4040139113,155,,4040139125,213,4.5,4040139115,223,,4040139123,212,33.5,4040139127,1,,4046661527,20,,4047271695,178,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,4040139109,2,,4040139121,141,50.9,4040139119,140,4040139111,6,,,94.1,,,,,,,,,,,,,,,
2509220087,343,12,1,42,54,dv9l02o316cd9hbkxaho2u12f,1,8.5,46.9,2023-02-18T15:43:51.874Z,2023-02-21T08:51:23Z,4040139553,212,11.0,4040139549,140,16.0,4047271733,388,,4040139627,15,,4040139551,141,58.2,4040139555,213,0.8,4040139547,56,Back,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220665,344,12,1,42,56,dv9l02o316cd9hbkxaho2u12f,1,16.3,57.3,2023-02-18T15:43:54.094Z,2023-02-21T08:51:27Z,4047271755,178,,4040142581,56,Back,4040142589,213,5.3,4040142585,141,24.9,4040142583,140,29.2,4040142587,212,25.9,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220409,379,1,1,43,0,ejm092fnt9zoxbpuklzd52ji8,1,70.6,76.1,2023-02-18T15:43:57.989Z,2023-02-21T08:51:30Z,4047271785,178,,4040141253,213,0.7,4040141245,56,Left,4040141249,141,95.4,4040141251,212,20.3,4040141247,140,85.4,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220455,380,1,1,43,6,ejm092fnt9zoxbpuklzd52ji8,1,90.9,89.7,2023-02-18T15:44:03.214Z,2023-02-21T08:51:33Z,4040141459,140,79.3,4040141467,212,12.3,4047271829,178,,4040141469,213,3.0,4040141453,56,Left,4040141465,141,92.4,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220597,381,1,1,43,7,ejm092fnt9zoxbpuklzd52ji8,1,79.7,92.7,2023-02-18T15:44:04.829Z,2023-02-21T08:51:36Z,4040142197,56,Left,4040142201,141,91.4,4040142205,213,6.2,4047271873,178,,4040142199,140,90.6,4040142203,212,11.5,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220643,382,1,1,43,11,ejm092fnt9zoxbpuklzd52ji8,0,94.5,86.3,2023-02-18T15:44:08.875Z,2023-02-21T08:52:51Z,4040142481,155,,4040142489,212,39.3,4040142491,213,4.9,4040142485,140,100.0,4046662509,224,,4040142477,2,,4040142495,345,,4046662511,72,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,4040142487,141,29.4,4047273201,178,,4040142483,56,4040142791,1,,,Center,,,,,,,,,,,,,,,
2509220691,345,5,1,43,13,dv9l02o316cd9hbkxaho2u12f,1,-1.2,60,2023-02-18T15:44:10.820Z,2023-02-21T08:52:57Z,4040142743,56,Back,4040142745,346,,4040142963,233,383,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220709,383,5,1,43,13,ejm092fnt9zoxbpuklzd52ji8,0,101.2,40,2023-02-18T15:44:10.820Z,2023-02-21T08:52:56Z,4040142845,346,,4040142843,56,Center,4040142999,233,345,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509222319,346,1,1,43,47,dv9l02o316cd9hbkxaho2u12f,1,4.2,56.3,2023-02-18T15:44:45.146Z,2023-02-21T08:52:59Z,4040151183,124,,4040151195,212,64.9,4040151199,1,,4040151203,74,,4040151193,141,74.5,4040151197,213,0.2,4040151185,56,Center,4040151189,140,64.9,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509222345,347,1,1,43,52,dv9l02o316cd9hbkxaho2u12f,0,65,77.5,2023-02-18T15:44:49.984Z,2023-02-21T08:53:34Z,4040151349,3,,4040151353,56,Center,4040151367,212,13.1,4047273409,178,,4040151359,140,53.7,4040151363,141,69.3,4040151371,213,3.6,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510454947,805,49,1,43,54,ejm092fnt9zoxbpuklzd52ji8,1,35.9,41.5,2023-02-18T15:44:51.611Z,2023-02-21T08:53:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509222501,384,1,1,43,54,ejm092fnt9zoxbpuklzd52ji8,0,34.8,40.3,2023-02-18T15:44:51.659Z,2023-02-21T08:53:45Z,4040152195,212,61.0,4040152199,213,0.1,4040152191,141,44.9,4040152187,56,Center,4047273835,178,,4040152185,157,,4040152189,140,92.8,4040152201,1,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509222565,348,52,1,43,59,dv9l02o316cd9hbkxaho2u12f,1,8.6,53.4,2023-02-18T15:44:57.040Z,2023-02-21T08:53:46Z,4047273855,178,,4046663579,377,,,,,,,,,,,,,,,,,,,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509222865,349,80,1,44,6,dv9l02o316cd9hbkxaho2u12f,0,11.1,57,2023-02-18T15:45:04.014Z,2023-02-21T08:53:50Z,4047273889,178,,,,,,,,,,,,,,,,,,,,,,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223153,350,1,1,44,11,dv9l02o316cd9hbkxaho2u12f,0,18.9,61.2,2023-02-18T15:45:08.443Z,2023-02-21T08:53:52Z,4040155431,140,67.7,4040155439,212,51.3,4046663971,155,,4040155435,141,63.3,4040155429,56,Center,4040155447,1,,4047273913,178,,4040155443,213,0.0,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223177,386,8,1,44,14,ejm092fnt9zoxbpuklzd52ji8,1,34.4,47.5,2023-02-18T15:45:11.532Z,2023-02-21T08:53:57Z,4040155727,15,,4047273975,388,,4040155545,56,Back,4046664079,384,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223261,387,49,1,44,15,ejm092fnt9zoxbpuklzd52ji8,1,28.1,48.4,2023-02-18T15:45:12.545Z,2023-02-21T08:54:08Z,,,,,,,,,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223335,388,1,1,44,15,ejm092fnt9zoxbpuklzd52ji8,1,28.1,48.4,2023-02-18T15:45:12.586Z,2023-02-21T08:54:11Z,4040156277,141,36.0,4040156281,213,5.8,4040156273,56,Back,4040156279,212,17.1,4040156275,140,42.3,4047274153,178,,4046664235,3,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223393,389,1,1,44,17,ejm092fnt9zoxbpuklzd52ji8,1,42.9,35.7,2023-02-18T15:45:14.804Z,2023-02-21T08:54:16Z,4040156557,56,Back,4040156565,212,13.7,4040156561,141,50.9,4040156559,140,34.4,4047274193,178,,4040156567,213,2.3,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223479,390,1,1,44,18,ejm092fnt9zoxbpuklzd52ji8,1,34,52.8,2023-02-18T15:45:15.459Z,2023-02-21T08:54:19Z,4040156919,212,20.0,4040156915,140,45.0,4047274247,178,,4040156917,141,28.8,4046664447,155,,4040156913,56,Back,4040156921,213,5.3,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223529,391,1,1,44,23,ejm092fnt9zoxbpuklzd52ji8,1,44.4,18.9,2023-02-18T15:45:20.477Z,2023-02-21T08:54:22Z,4040157137,141,8.0,4040157133,56,Back,4040157139,212,17.4,4047274281,178,,4040157135,140,29.4,4040157141,213,3.6,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223637,392,1,1,44,25,ejm092fnt9zoxbpuklzd52ji8,1,29.4,8,2023-02-18T15:45:22.453Z,2023-02-21T08:54:25Z,4040157721,212,13.3,4040157717,140,35.4,4047274335,178,,4040157723,213,1.1,4040157719,141,25.3,4040157715,56,Back,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223649,393,4,1,44,26,ejm092fnt9zoxbpuklzd52ji8,1,38.2,25.2,2023-02-18T15:45:23.664Z,2023-02-21T08:54:29Z,4040157787,152,,4040157791,286,,4040157783,13,,4040157789,265,,4040157785,56,Back,4040158485,233,352,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223737,352,4,1,44,26,dv9l02o316cd9hbkxaho2u12f,0,61.8,74.8,2023-02-18T15:45:23.665Z,2023-02-21T08:54:29Z,4040158253,152,,4040158245,13,,4040158249,56,Center,4047274387,178,,4040158257,265,,4040158519,233,393,4040158259,285,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509224505,394,1,1,44,46,ejm092fnt9zoxbpuklzd52ji8,0,42.1,25.6,2023-02-18T15:45:43.717Z,2023-02-21T08:54:33Z,4047274431,178,,4040162281,141,100.0,4040162271,5,,4040162279,140,88.9,4040162277,56,Left,4040162285,213,0.8,4046665137,196,,4040162287,1,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,4040162275,152,,4046665135,155,,4040162283,212,,,,,71.5,,,,,,,,,,,,,,,
2509225275,353,5,1,44,50,dv9l02o316cd9hbkxaho2u12f,1,13,-2,2023-02-18T15:45:47.585Z,2023-02-21T08:54:35Z,4040166155,56,Back,4040166271,233,395,4040166161,347,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509224541,395,5,1,44,50,ejm092fnt9zoxbpuklzd52ji8,0,87,102,2023-02-18T15:45:47.585Z,2023-02-21T08:54:35Z,4040166311,233,353,4040162517,347,,4040162515,56,Left,,,,,,,,,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509225017,396,70,1,45,0,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-02-18T15:45:57.224Z,2023-02-18T16:52:14Z,4040164911,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509225497,354,1,1,45,10,dv9l02o316cd9hbkxaho2u12f,1,15,0,2023-02-18T15:46:07.377Z,2023-02-21T08:54:42Z,4040167197,141,14.9,4040167205,213,0.5,4040167201,212,22.9,4040167193,56,Back,4040167191,107,,4040167195,140,33.9,4040167207,1,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509225513,355,44,1,45,12,dv9l02o316cd9hbkxaho2u12f,1,33,11.8,2023-02-18T15:46:09.509Z,2023-02-21T08:54:58Z,4040167265,56,Back,4040167361,233,397,4040167267,285,,,,,,,,,,,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509225481,397,44,1,45,12,ejm092fnt9zoxbpuklzd52ji8,0,67,88.2,2023-02-18T15:46:09.510Z,2023-02-21T08:54:58Z,4040167127,286,,4040167409,233,355,4040167123,56,Left,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509225555,356,1,1,45,12,dv9l02o316cd9hbkxaho2u12f,0,42.9,10.4,2023-02-18T15:46:09.542Z,2023-02-21T08:54:55Z,4046667191,168,,4040167515,212,1.1,4047274715,388,,4040167511,140,43.9,4040167507,3,,4040167513,141,10.6,4040167517,213,0.1,4040167509,56,Back,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510455755,806,61,1,45,12,ejm092fnt9zoxbpuklzd52ji8,1,56.4,94.8,2023-02-18T15:46:09.584Z,2023-02-21T08:55:04Z,4047274857,388,,4047274855,15,,4046667591,56,Left,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509225893,357,1,1,45,13,dv9l02o316cd9hbkxaho2u12f,1,26.3,22.4,2023-02-18T15:46:10.545Z,2023-02-21T08:55:17Z,4047275037,388,,4040169215,3,,4040169219,140,37.5,4040169223,212,16.7,4040169217,56,Back,4040169221,141,5.0,4040169225,213,5.5,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510571337,1289,43,1,45,14,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-02-18T15:46:11.332Z,2023-02-21T13:15:27Z,4047554851,144,67,4047298715,233,1265,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510571335,1265,43,1,45,14,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-02-18T15:46:11.333Z,2023-02-21T13:15:27Z,4047298723,233,1289,4047554841,144,67,,,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509225915,358,4,1,45,14,dv9l02o316cd9hbkxaho2u12f,1,40,6.8,2023-02-18T15:46:12.018Z,2023-02-21T09:23:43Z,4040169343,152,,4040169347,286,,4040169861,233,398,4046666333,295,,4040169339,13,,4040169341,56,Back,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509225975,398,4,1,45,14,ejm092fnt9zoxbpuklzd52ji8,0,60,93.2,2023-02-18T15:46:12.019Z,2023-02-21T09:23:42Z,4047275445,178,,4040169677,56,Left,4040169933,233,358,4046666291,295,,4040169679,152,,4040169675,13,,4040169683,285,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509226561,359,1,1,45,36,dv9l02o316cd9hbkxaho2u12f,0,41.9,7.1,2023-02-18T15:46:33.321Z,2023-02-21T08:56:00Z,4040172761,1,,4040172753,140,88.8,4040172745,5,,4040172749,152,,4040172757,212,62.2,4047275539,178,,4040172747,155,,4040172751,56,Center,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,4040172755,141,63.0,4040172759,213,0.7,,,,,,,,,,,,,,,,,,,,,,
2509226595,399,12,1,45,39,ejm092fnt9zoxbpuklzd52ji8,1,15.1,39.7,2023-02-18T15:46:36.499Z,2023-02-21T08:56:11Z,4040172911,56,Back,4047275653,388,,4040172915,141,45.7,4040172919,213,0.3,4040174073,15,,4040172917,212,12.9,4040172913,140,26.8,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509226707,360,1,1,45,41,dv9l02o316cd9hbkxaho2u12f,0,78.1,57.3,2023-02-18T15:46:39.159Z,2023-02-21T09:26:03Z,4040173527,141,60.5,4040173523,56,Center,4040173533,213,2.9,4040173525,140,70.7,4040173529,212,8.1,4047275793,178,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509226721,400,8,1,45,43,ejm092fnt9zoxbpuklzd52ji8,1,32.4,41,2023-02-18T15:46:40.401Z,2023-02-21T08:56:27Z,4047275853,178,,4046668317,384,,4040173613,56,Back,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509226925,361,1,1,45,46,dv9l02o316cd9hbkxaho2u12f,1,57.8,76.9,2023-02-18T15:46:44.175Z,2023-02-21T08:56:30Z,4040174651,140,65.8,4040174655,212,8.7,4040174649,56,Left,4040174653,141,80.2,4047275945,178,,4040174657,213,0.3,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510571669,1295,67,1,45,47,dv9l02o316cd9hbkxaho2u12f,1,71.9,80.6,2023-02-18T15:46:45.104Z,2023-02-21T09:30:50Z,4047300197,233,1266,,,,,,,,,,,,,,,,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510571667,1266,67,1,45,47,ejm092fnt9zoxbpuklzd52ji8,0,28.1,19.4,2023-02-18T15:46:45.105Z,2023-02-21T09:26:49Z,4047300203,233,1295,,,,,,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509227241,362,1,1,45,49,dv9l02o316cd9hbkxaho2u12f,1,66.2,82.3,2023-02-18T15:46:46.402Z,2023-02-21T08:56:38Z,4040176215,213,2.2,4040176207,56,Left,4040176211,141,95.9,4040176209,140,59.6,4047276065,178,,4040176213,212,11.6,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
