id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist
2500414019,697,61,2,85,13,jv3jh5m5t7qy5t37vwwmnj16,0,41.2,29.4,2023-01-24T21:30:35.597Z,2023-01-26T10:38:53Z,3993900749,56,Back,3995467327,178,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414029,837,1,2,85,14,ahm0t06rup1bkd9z0mxl2lmph,1,56,79.4,2023-01-24T21:30:37.371Z,2023-01-26T10:39:01Z,3993900791,213,2.5,3993900787,141,87.2,3995467551,178,,3993900789,212,8.6,3993900785,140,49.5,3993900783,56,Back,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414063,838,1,2,85,16,ahm0t06rup1bkd9z0mxl2lmph,1,49.5,87.2,2023-01-24T21:30:38.583Z,2023-01-26T10:39:08Z,3993900959,212,16.3,3993900957,141,83.6,3993900955,140,34.2,3993900961,213,3.3,3993900953,56,Back,3995467713,178,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414135,839,1,2,85,17,ahm0t06rup1bkd9z0mxl2lmph,1,34.2,83.6,2023-01-24T21:30:40.387Z,2023-01-26T10:39:11Z,3995467811,178,,3993901307,213,4.6,3993901299,56,Back,3993901303,141,52.4,3993901305,212,21.4,3993901301,140,31.5,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414139,698,45,2,85,24,jv3jh5m5t7qy5t37vwwmnj16,0,62.8,67.3,2023-01-24T21:30:47.374Z,2023-01-26T10:39:18Z,3993901329,285,,3993901327,56,Center,3993901357,233,840,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414145,840,3,2,85,24,ahm0t06rup1bkd9z0mxl2lmph,1,37.2,32.7,2023-01-24T21:30:47.374Z,2023-01-26T10:39:18Z,3993901337,286,,3993901351,233,698,3994392559,464,,3995468063,178,,3993901335,56,Back,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414159,841,1,2,85,26,ahm0t06rup1bkd9z0mxl2lmph,1,39.7,28.8,2023-01-24T21:30:48.997Z,2023-01-26T10:39:24Z,3993901427,212,11.8,3995468289,178,,3993901425,141,18.9,3993901421,56,Back,3993901429,213,3.8,3993901423,140,30.5,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414211,842,1,2,85,28,ahm0t06rup1bkd9z0mxl2lmph,1,30.5,18.9,2023-01-24T21:30:50.960Z,2023-01-26T10:39:29Z,3995468457,178,,3993901707,213,1.6,3993901699,56,Back,3993901703,141,58.1,3993901701,140,28.9,3993901705,212,26.7,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414245,843,1,2,85,34,ahm0t06rup1bkd9z0mxl2lmph,1,32.2,67.5,2023-01-24T21:30:56.779Z,2023-01-26T10:39:36Z,3993901899,140,41.9,3993901903,212,21.5,3995468743,178,,3993901897,56,Back,3993901905,213,1.1,3993901901,141,95.3,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414283,844,1,2,85,37,ahm0t06rup1bkd9z0mxl2lmph,1,41.9,95.3,2023-01-24T21:30:59.741Z,2023-01-26T10:39:41Z,3993902095,56,Back,3993902099,141,74.7,3995468943,178,,3993902101,212,14.8,3993902105,213,4.4,3993902097,140,37.3,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414323,845,1,2,85,41,ahm0t06rup1bkd9z0mxl2lmph,1,40.6,73.3,2023-01-24T21:31:03.570Z,2023-01-26T10:39:45Z,3993902297,140,51.2,3993902295,56,Left,3995469085,178,,3993902299,141,95.1,3993902303,213,0.9,3993902301,212,18.5,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414339,846,1,2,85,44,ahm0t06rup1bkd9z0mxl2lmph,0,57.1,95.7,2023-01-24T21:31:06.519Z,2023-01-26T10:39:50Z,3993902373,213,0.1,3993902369,141,97.4,3995469181,178,,3993902371,212,21.1,3993902365,56,Left,3993902367,140,77.2,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414333,699,8,2,85,44,jv3jh5m5t7qy5t37vwwmnj16,1,31.7,4.3,2023-01-24T21:31:07.274Z,2023-01-26T10:39:54Z,3995469311,178,,3993902347,56,Back,3994392815,383,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414345,700,49,2,85,46,jv3jh5m5t7qy5t37vwwmnj16,1,32.8,4.6,2023-01-24T21:31:09.104Z,2023-01-26T10:39:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414431,701,1,2,85,46,jv3jh5m5t7qy5t37vwwmnj16,0,33.4,4.9,2023-01-24T21:31:09.123Z,2023-01-26T10:40:03Z,3993902855,1,,3993902847,140,63.8,3993902851,212,72.7,3993902853,213,1.1,3993902849,141,100.0,3993902841,155,,3995469505,178,,3993902845,56,Left,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,3993902843,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500510433,968,56,2,85,52,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-24T21:31:14.803Z,2023-01-26T10:40:21Z,3994392961,56,Back,,,,,,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414433,702,5,2,85,53,jv3jh5m5t7qy5t37vwwmnj16,0,62.8,101.5,2023-01-24T21:31:15.589Z,2023-01-26T10:40:24Z,3993903139,233,847,3993902857,56,Left,3993902859,347,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414473,847,5,2,85,53,ahm0t06rup1bkd9z0mxl2lmph,1,37.2,-1.5,2023-01-24T21:31:15.589Z,2023-01-26T10:40:23Z,3993903131,233,702,3993903089,347,,3993903087,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414693,848,1,2,86,19,ahm0t06rup1bkd9z0mxl2lmph,0,38.9,0,2023-01-24T21:31:42.493Z,2023-01-26T10:40:36Z,3993904313,1,,3993904309,213,0.7,3993904301,141,21.9,3993904299,140,57.4,3993904295,107,,3993904307,212,25.2,3993904297,56,Center,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500741129,1148,67,2,86,21,jv3jh5m5t7qy5t37vwwmnj16,1,42.6,77.6,2023-01-24T21:31:44.061Z,2023-01-26T12:44:54Z,3995590675,233,1544,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500741127,1544,67,2,86,21,ahm0t06rup1bkd9z0mxl2lmph,0,57.4,22.4,2023-01-24T21:31:44.062Z,2023-01-26T12:26:16Z,3995590679,233,1148,,,,,,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500510495,814,8,2,86,21,jv3jh5m5t7qy5t37vwwmnj16,1,42,82.7,2023-01-24T21:31:44.064Z,2023-01-26T12:44:55Z,3994393211,56,Back,3995451399,178,,3994393397,384,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414709,703,49,2,86,22,jv3jh5m5t7qy5t37vwwmnj16,1,53,89.1,2023-01-24T21:31:45.413Z,2023-01-26T10:30:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414749,704,1,2,86,22,jv3jh5m5t7qy5t37vwwmnj16,1,53,89.1,2023-01-24T21:31:45.431Z,2023-01-26T10:30:36Z,3993904549,56,Center,3993904557,213,5.7,3993904553,141,73.9,3995451635,178,,3993904547,155,,3993904555,212,19.5,3993904551,140,68.8,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414753,705,61,2,86,25,jv3jh5m5t7qy5t37vwwmnj16,0,68.8,73.9,2023-01-24T21:31:48.079Z,2023-01-26T10:30:43Z,3993904573,56,Center,3995451773,178,,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414765,849,1,2,86,27,ahm0t06rup1bkd9z0mxl2lmph,0,35.7,18.2,2023-01-24T21:31:49.525Z,2023-01-26T10:30:57Z,3993904651,213,0.4,3993904647,141,30.3,3995452029,178,,3993904645,140,53.7,3993904649,212,20.6,3993904641,3,,3993904643,56,Center,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414781,706,1,2,86,28,jv3jh5m5t7qy5t37vwwmnj16,1,48.5,74.2,2023-01-24T21:31:50.955Z,2023-01-26T10:31:00Z,3993904727,140,60.8,3993904723,3,,3993904731,212,14.0,3993904725,56,Center,3993904733,213,5.9,3995452165,388,,3993904729,141,66.4,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414789,707,1,2,86,29,jv3jh5m5t7qy5t37vwwmnj16,1,60.8,66.3,2023-01-24T21:31:52.076Z,2023-01-26T10:31:04Z,3993904787,141,54.9,3993904791,213,3.9,3993904783,56,Center,3995452269,178,,3993904785,140,53.7,3993904789,212,10.8,,,,,,,5j5rrfad842t1nebfc4lwmket,C. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414795,708,1,2,86,30,jv3jh5m5t7qy5t37vwwmnj16,0,53.5,55.1,2023-01-24T21:31:53.375Z,2023-01-26T10:31:07Z,3993904807,212,18.4,3993904805,141,58.5,3993904801,56,Center,3993904809,213,0.1,3995452341,178,,3993904803,140,70.9,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414799,850,49,2,86,32,ahm0t06rup1bkd9z0mxl2lmph,1,32.5,48.1,2023-01-24T21:31:54.558Z,2023-01-26T10:31:12Z,,,,,,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414877,851,1,2,86,34,ahm0t06rup1bkd9z0mxl2lmph,1,34.1,54,2023-01-24T21:31:57.417Z,2023-01-26T10:41:37Z,3993905155,213,0.9,3993905153,212,31.7,3993905145,140,51.7,3993905149,141,91.8,3995452605,178,,3993905141,56,Left,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414881,852,61,2,86,36,ahm0t06rup1bkd9z0mxl2lmph,0,53.2,83.5,2023-01-24T21:31:59.121Z,2023-01-26T10:41:58Z,3993905165,56,Left,3995452787,178,,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414859,709,49,2,86,38,jv3jh5m5t7qy5t37vwwmnj16,1,44.1,19.8,2023-01-24T21:32:00.530Z,2023-01-26T10:42:12Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414893,710,1,2,86,39,jv3jh5m5t7qy5t37vwwmnj16,1,41.2,18.8,2023-01-24T21:32:02.149Z,2023-01-26T10:31:33Z,3993905185,56,Back,3993905189,141,10.7,3995452975,178,,3993905191,212,5.9,3993905187,140,43.3,3993905193,213,5.1,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414899,711,1,2,86,40,jv3jh5m5t7qy5t37vwwmnj16,1,43.9,10.6,2023-01-24T21:32:03.142Z,2023-01-26T10:31:38Z,3993905225,212,8.0,3995453249,178,,3993905227,213,2.4,3993905221,140,38.1,3993905223,141,18.2,3993905219,56,Back,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414905,712,1,2,86,41,jv3jh5m5t7qy5t37vwwmnj16,0,37.6,18.2,2023-01-24T21:32:03.791Z,2023-01-26T10:31:44Z,3993905263,140,44.9,3993905265,141,12.9,3993905269,213,5.8,3993905261,56,Back,3995453385,178,,3993905267,212,8.5,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414915,853,1,2,86,41,ahm0t06rup1bkd9z0mxl2lmph,1,52.5,87.1,2023-01-24T21:32:04.348Z,2023-01-26T10:31:52Z,3993905327,212,15.1,3993905319,3,,3995453669,178,,3993905325,141,95.9,3993905329,213,0.4,3993905321,56,Left,3993905323,140,65.7,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414917,854,49,2,86,44,ahm0t06rup1bkd9z0mxl2lmph,1,65.7,95.9,2023-01-24T21:32:06.643Z,2023-01-26T10:31:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414935,855,3,2,86,44,ahm0t06rup1bkd9z0mxl2lmph,0,65.7,94.2,2023-01-24T21:32:06.703Z,2023-01-26T10:32:00Z,3995453985,178,,3994400861,233,713,3993905433,286,,3994393917,464,,3993905431,56,Left,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414943,713,7,2,86,44,jv3jh5m5t7qy5t37vwwmnj16,1,34.3,5.8,2023-01-24T21:32:06.776Z,2023-01-26T10:32:04Z,3993905469,285,,3993905471,233,855,3993905467,56,Back,3994393965,383,,3995454093,178,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414945,714,49,2,86,45,jv3jh5m5t7qy5t37vwwmnj16,1,37.3,5.3,2023-01-24T21:32:07.718Z,2023-01-26T10:42:53Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414963,715,1,2,86,46,jv3jh5m5t7qy5t37vwwmnj16,0,37.3,3.8,2023-01-24T21:32:09.135Z,2023-01-26T10:43:00Z,3993905547,213,0.3,3994394119,286,,3993905543,141,5.0,3995454507,178,,3994394117,236,,3993905565,233,856,3993905539,56,Back,3993905541,140,40.0,93kxb8ch3auv9li22mh1aidey,L. Wing,3993905545,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500414967,856,74,2,86,46,ahm0t06rup1bkd9z0mxl2lmph,1,68.1,95.3,2023-01-24T21:32:09.220Z,2023-01-26T10:32:19Z,3995454595,178,,3993905559,56,Left,3994400817,233,715,3994394039,285,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415033,716,1,2,86,48,jv3jh5m5t7qy5t37vwwmnj16,1,42.5,15.3,2023-01-24T21:32:11.321Z,2023-01-26T10:43:10Z,3993905895,56,Back,3995454865,178,,3993905899,141,21.9,3993905903,213,0.8,3993905901,212,6.1,3993905897,140,46.5,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415043,717,1,2,86,55,jv3jh5m5t7qy5t37vwwmnj16,1,51.5,46.4,2023-01-24T21:32:18.272Z,2023-01-26T10:32:30Z,3993905995,213,1.4,3993905987,56,Left,3993905991,141,91.8,3993905993,212,31.2,3993905989,140,55.6,3995454945,178,,,,,,,,5j5rrfad842t1nebfc4lwmket,C. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415053,718,1,2,86,57,jv3jh5m5t7qy5t37vwwmnj16,1,55.6,91.8,2023-01-24T21:32:20.462Z,2023-01-26T10:32:33Z,3993906039,140,67.2,3995455029,178,,3993906043,212,12.6,3993906037,56,Left,3993906041,141,96.8,3993906045,213,0.3,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415075,719,1,2,87,3,jv3jh5m5t7qy5t37vwwmnj16,1,76.8,85.3,2023-01-24T21:32:25.940Z,2023-01-26T10:32:38Z,3993906153,213,4.6,3993906151,212,9.9,3993906147,140,75.8,3995455151,178,,3993906145,56,Center,3993906149,141,70.8,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415103,720,1,2,87,5,jv3jh5m5t7qy5t37vwwmnj16,1,76.5,70.8,2023-01-24T21:32:27.752Z,2023-01-26T10:32:44Z,3993906337,213,1.8,3993906331,140,73.0,3993906335,212,16.7,3995455317,178,,3993906329,56,Left,3993906333,141,94.8,,,,,,,5j5rrfad842t1nebfc4lwmket,C. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415125,721,1,2,87,11,jv3jh5m5t7qy5t37vwwmnj16,1,76,95.4,2023-01-24T21:32:33.765Z,2023-01-26T10:32:48Z,3993906447,140,63.7,3993906451,212,13.1,3993906453,213,3.3,3993906449,141,92.6,3993906445,56,Left,3995455497,178,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415141,722,1,2,87,13,jv3jh5m5t7qy5t37vwwmnj16,1,63.2,92.6,2023-01-24T21:32:35.906Z,2023-01-26T10:32:51Z,3993906527,141,54.0,3995455579,178,,3993906521,155,,3993906529,212,27.4,3993906525,140,70.7,3993906531,213,5.0,3993906523,56,Center,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415145,723,1,2,87,15,jv3jh5m5t7qy5t37vwwmnj16,0,70.8,53.9,2023-01-24T21:32:37.753Z,2023-01-26T10:32:58Z,3993906557,140,87.2,3993906559,141,60.9,3993906555,56,Center,3995455827,178,,3993906563,213,0.3,3993906561,212,17.9,3993906553,3,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415157,857,1,2,87,18,ahm0t06rup1bkd9z0mxl2lmph,1,11.9,36.1,2023-01-24T21:32:40.584Z,2023-01-26T10:33:01Z,3993906607,157,,3993906617,213,6.2,3993906613,141,33.9,3993906609,56,Back,3995455895,178,,3993906615,212,34.8,3993906619,1,,3993906611,140,45.0,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415159,858,49,2,87,20,ahm0t06rup1bkd9z0mxl2lmph,1,42.3,32.8,2023-01-24T21:32:42.676Z,2023-01-26T10:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415191,859,1,2,87,21,ahm0t06rup1bkd9z0mxl2lmph,0,40,28.5,2023-01-24T21:32:44.034Z,2023-01-26T10:43:52Z,3993906781,56,Center,3993906789,213,0.5,3993906785,141,54.5,3995456179,178,,3993906779,155,,3993906783,140,71.7,3993906791,1,,3993906787,212,37.7,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415189,724,49,2,87,25,jv3jh5m5t7qy5t37vwwmnj16,1,27.6,42.4,2023-01-24T21:32:47.521Z,2023-01-26T10:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415215,725,1,2,87,27,jv3jh5m5t7qy5t37vwwmnj16,1,21.3,37.9,2023-01-24T21:32:50.072Z,2023-01-26T10:33:15Z,3993906891,213,2.7,3993906887,141,46.6,3993906889,212,14.0,3993906885,140,9.2,3995456379,178,,3993906883,56,Back,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415241,726,1,2,87,29,jv3jh5m5t7qy5t37vwwmnj16,0,9,46.6,2023-01-24T21:32:51.772Z,2023-01-26T10:33:18Z,3993907019,56,Center,3993907027,213,0.3,3993907023,141,72.1,3995456481,178,,3993907017,157,,3993907029,1,,3993907021,140,68.7,3993907025,212,65.0,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415247,860,49,2,87,33,ahm0t06rup1bkd9z0mxl2lmph,1,31.7,25.6,2023-01-24T21:32:55.543Z,2023-01-26T12:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415297,861,1,2,87,39,ahm0t06rup1bkd9z0mxl2lmph,0,62.3,4,2023-01-24T21:33:01.989Z,2023-01-26T10:33:26Z,3993907333,213,1.3,3993907325,56,Center,3993907329,141,33.9,3993907327,140,67.3,3995456697,178,,3993907331,212,21.0,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500741333,1175,67,2,87,40,jv3jh5m5t7qy5t37vwwmnj16,1,33.9,65.1,2023-01-24T21:33:03.366Z,2023-01-26T12:44:55Z,3995592641,233,1554,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500741331,1554,67,2,87,40,ahm0t06rup1bkd9z0mxl2lmph,0,66.1,34.9,2023-01-24T21:33:03.367Z,2023-01-26T12:31:52Z,3995592649,233,1175,,,,,,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415301,727,8,2,87,40,jv3jh5m5t7qy5t37vwwmnj16,1,33.9,64.9,2023-01-24T21:33:03.372Z,2023-01-26T12:44:56Z,3993907341,56,Back,3995456885,178,,3994394827,384,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415317,728,61,2,87,42,jv3jh5m5t7qy5t37vwwmnj16,0,36.5,64.3,2023-01-24T21:33:04.526Z,2023-01-26T10:33:38Z,3995457085,178,,3993907409,56,Back,,,,,,,,,,,,,,,,,,,5j5rrfad842t1nebfc4lwmket,C. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415327,863,4,2,87,42,ahm0t06rup1bkd9z0mxl2lmph,1,64.6,35.9,2023-01-24T21:33:05.417Z,2023-01-26T10:33:46Z,3993907467,13,,3993907473,265,,3993907471,152,,3993907469,56,Center,3993907475,286,,3993907529,233,729,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415337,729,4,2,87,42,jv3jh5m5t7qy5t37vwwmnj16,0,35.4,64.1,2023-01-24T21:33:05.418Z,2023-01-26T10:33:45Z,3995457195,178,,3993907519,56,Back,3993907521,152,,3993907559,233,863,3993907525,285,,3993907517,13,,3993907523,265,,,,,5j5rrfad842t1nebfc4lwmket,C. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500415323,862,43,2,87,43,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-24T21:33:05.938Z,2023-01-25T13:17:28Z,3994395053,144,49,,,,,,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
