id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497342087,521,3,2,65,27,fvr504m6gaxsfmtx4fwm7iq1,1,83.1,15.4,2023-01-14T16:25:11.449Z,2023-01-16T08:39:37Z,3977732673,233,605,3981090603,178,,3977732633,286,,3980540245,465,,3977732629,56,Right,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497342017,605,45,2,65,27,3ptd7zlc5isrongig0wij2id4,0,16.9,84.6,2023-01-14T16:25:11.449Z,2023-01-16T08:39:38Z,3977732217,56,Back,3977732219,285,,3977732709,233,521,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497342105,522,1,2,65,29,fvr504m6gaxsfmtx4fwm7iq1,1,90.2,14.7,2023-01-14T16:25:13.226Z,2023-01-16T08:39:40Z,3980540521,225,,3977732771,213,1.6,3977732769,212,22.7,3981090613,178,,3977732763,140,89.7,3980540525,20,,3980540523,386,,3977732753,155,,cjwflve6ukph4h2az1irm099l,R. Broom,3977732757,56,3977732749,2,,3977732767,141,,,,,,,,,,Center,,,,,,,,,,,,,,,,48.0,,,,,
2497342715,523,61,2,65,30,fvr504m6gaxsfmtx4fwm7iq1,0,86.7,49,2023-01-14T16:25:14.121Z,2023-01-16T08:40:03Z,3981090661,21,,3981090623,178,,3977736217,56,Center,,,,,,,,,,,,,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497342243,606,52,2,65,32,3ptd7zlc5isrongig0wij2id4,1,2.3,56.7,2023-01-14T16:25:15.985Z,2023-01-16T08:39:54Z,3981090639,178,,3980549977,377,,,,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497342837,607,1,2,65,56,3ptd7zlc5isrongig0wij2id4,0,14.1,53.7,2023-01-14T16:25:39.618Z,2023-01-16T08:50:23Z,3977736893,56,Center,3977736903,1,,3977736901,213,0.1,3977736891,199,,3977736895,140,75.9,3977736899,212,65.4,3977736897,141,65.8,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497342949,524,1,2,65,59,fvr504m6gaxsfmtx4fwm7iq1,1,18.2,38.5,2023-01-14T16:25:43.492Z,2023-01-16T08:50:31Z,3977737611,56,Back,3977737621,212,21.0,3977737623,213,6.0,3981093553,178,,3977737617,140,37.6,3977737609,3,,3977737619,141,31.0,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497342957,525,1,2,66,2,fvr504m6gaxsfmtx4fwm7iq1,1,36,24.6,2023-01-14T16:25:46.167Z,2023-01-16T08:50:40Z,3980749911,140,26.6,3980749949,156,,3980749913,141,35.9,3977737661,56,Back,3980749915,212,12.5,3981093627,178,,3980749909,3,,3980749917,213,2.5,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497342989,526,49,2,66,3,fvr504m6gaxsfmtx4fwm7iq1,1,29.1,35.1,2023-01-14T16:25:47.232Z,2023-01-16T08:50:46Z,,,,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343059,527,1,2,66,3,fvr504m6gaxsfmtx4fwm7iq1,1,29.1,35.1,2023-01-14T16:25:47.379Z,2023-01-16T08:50:49Z,3977738147,213,5.2,3981093679,178,,3977738139,56,Back,3977738145,212,17.0,3977738141,140,37.1,3977738143,141,13.4,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343137,528,1,2,66,7,fvr504m6gaxsfmtx4fwm7iq1,0,39.2,12.3,2023-01-14T16:25:51.190Z,2023-01-16T08:50:55Z,3977738561,1,,3981093699,178,,3977738553,141,17.6,3977738545,155,,3977738557,212,52.5,3977738559,213,0.1,3977738549,140,89.1,3977738547,56,Right,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343131,608,49,2,66,11,3ptd7zlc5isrongig0wij2id4,1,3.8,84.1,2023-01-14T16:25:54.916Z,2023-01-16T08:50:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343227,609,1,2,66,12,3ptd7zlc5isrongig0wij2id4,0,5.6,87.1,2023-01-14T16:25:56.496Z,2023-01-16T08:51:03Z,3977739051,157,,3977739053,56,Back,3977739061,213,0.1,3977739055,140,20.9,3977739063,1,,3981093731,178,,3977739057,141,88.6,3977739059,212,16.1,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343229,529,8,2,66,14,fvr504m6gaxsfmtx4fwm7iq1,1,79.6,1.3,2023-01-14T16:25:57.740Z,2023-01-16T08:51:06Z,3980750377,385,,3977739077,56,Right,3981093755,178,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343411,610,1,2,66,18,3ptd7zlc5isrongig0wij2id4,0,9.4,89.9,2023-01-14T16:26:02.005Z,2023-01-16T08:51:10Z,3977739919,212,20.0,3977739907,157,,3977739909,56,Back,3977739927,1,,3981093785,178,,3977739915,141,86.5,3977739923,213,6.2,3977739911,140,28.3,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343493,530,1,2,66,20,fvr504m6gaxsfmtx4fwm7iq1,1,70.3,16.1,2023-01-14T16:26:04.095Z,2023-01-16T08:51:15Z,3981093809,388,,3977740367,212,7.9,3977740369,213,0.7,3977740359,3,,3977740365,141,23.6,3977740363,140,76.1,3977740361,56,Center,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343549,531,1,2,66,21,fvr504m6gaxsfmtx4fwm7iq1,0,76.1,23.6,2023-01-14T16:26:05.010Z,2023-01-16T08:51:37Z,3977740637,213,0.2,3981093849,178,,3977740631,140,81.7,3977740633,141,25.2,3977740635,212,6.0,3977740629,56,Center,3977740627,3,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343567,532,44,2,66,22,fvr504m6gaxsfmtx4fwm7iq1,1,82.9,20,2023-01-14T16:26:06.356Z,2023-01-16T20:41:36Z,3977740737,286,,3977742145,233,611,3977740735,56,Right,,,,,,,,,,,,,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343543,611,44,2,66,22,3ptd7zlc5isrongig0wij2id4,0,17.1,80,2023-01-14T16:26:06.357Z,2023-01-16T08:51:48Z,3977742105,233,532,3977740601,285,,3977740597,56,Back,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497901901,795,1,2,66,22,fvr504m6gaxsfmtx4fwm7iq1,1,80.3,15,2023-01-14T16:26:06.412Z,2023-01-16T20:41:36Z,3980751041,168,,3981094001,388,,3980751043,56,Right,3980751051,213,6.3,3980751045,140,94.4,3980751039,3,,3980751049,212,14.8,3980751047,141,14.4,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343559,612,43,2,66,25,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T16:26:08.533Z,2023-01-15T21:14:05Z,3977740691,141,84.1,3980750715,144,1,3977740695,212,7.1,3977740687,56,Back,3977740689,140,9.2,3977740697,213,3.2,3977740685,3,0,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343667,533,1,2,66,26,fvr504m6gaxsfmtx4fwm7iq1,0,97.2,16.9,2023-01-14T16:26:09.903Z,2023-01-16T08:51:58Z,3977741331,141,20.0,3977741317,2,,3980751147,20,,3980751143,225,,3977741371,286,,3980751145,386,,3977741325,56,Right,3977741333,212,2.2,cjwflve6ukph4h2az1irm099l,R. Broom,3981094031,178,3977741335,213,,3977741365,236,3977741329,140,96.6,3977741367,233,613,,,,,,,,,,,,,,,,,,1.9,,,,,,,
2497343633,613,12,2,66,26,3ptd7zlc5isrongig0wij2id4,1,4.2,82.3,2023-01-14T16:26:09.976Z,2023-01-16T08:52:01Z,3977741399,233,533,3977741165,56,Back,3977741163,185,,3981094049,178,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344261,534,5,2,66,28,fvr504m6gaxsfmtx4fwm7iq1,1,92.3,-1.6,2023-01-14T16:26:11.634Z,2023-01-16T08:52:04Z,3977744883,233,614,3977744769,347,,3977744767,56,Right,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497343681,614,5,2,66,28,3ptd7zlc5isrongig0wij2id4,0,7.7,101.6,2023-01-14T16:26:11.634Z,2023-01-16T08:52:04Z,3977741391,56,Back,3977741393,347,,3977745015,233,534,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344301,535,1,2,66,52,fvr504m6gaxsfmtx4fwm7iq1,0,90,0,2023-01-14T16:26:36.041Z,2023-01-16T08:52:16Z,3977745049,212,28.2,3977757013,107,,3977745039,56,Center,3977745043,140,88.3,3977757019,1,,3977745045,141,39.7,3977745053,213,1.6,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344343,615,12,2,66,54,3ptd7zlc5isrongig0wij2id4,1,9.6,42.5,2023-01-14T16:26:38.216Z,2023-01-16T08:52:28Z,3977745275,213,0.6,3977745269,140,20.9,3977745267,56,Back,3977745271,141,53.3,3981094223,388,,3977745273,212,14.0,3977745309,15,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344387,536,1,2,66,55,fvr504m6gaxsfmtx4fwm7iq1,0,77.5,38.2,2023-01-14T16:26:39.354Z,2023-01-16T08:52:33Z,3977745587,141,42.1,3981094263,178,,3977745579,155,,3977745593,213,0.2,3977745581,56,Center,3977745591,212,12.7,3977745583,140,89.3,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497346507,624,44,2,66,58,3ptd7zlc5isrongig0wij2id4,1,11.2,54.4,2023-01-14T16:26:41.571Z,2023-01-16T20:41:37Z,3977757319,56,Back,3977757353,233,537,3977757321,285,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344399,537,44,2,66,58,fvr504m6gaxsfmtx4fwm7iq1,0,88.8,45.6,2023-01-14T16:26:41.572Z,2023-01-16T08:52:37Z,3977745645,56,Center,3977745647,286,,3977757377,233,624,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344423,616,12,2,66,58,3ptd7zlc5isrongig0wij2id4,1,9.9,51.3,2023-01-14T16:26:41.711Z,2023-01-16T20:41:37Z,3981094323,178,,3977745777,56,Back,3977745785,141,65.5,3977745781,140,13.3,3977745811,15,,3977745789,212,10.3,3977745793,213,1.2,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344511,617,1,2,66,59,3ptd7zlc5isrongig0wij2id4,1,21.1,75,2023-01-14T16:26:43.330Z,2023-01-16T08:53:18Z,3977746193,56,Back,3981094593,178,,3977746195,140,23.3,3977746199,212,6.0,3977746197,141,83.2,3977746201,213,1.2,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497902091,830,49,2,67,1,3ptd7zlc5isrongig0wij2id4,1,25.9,86.7,2023-01-14T16:26:44.772Z,2023-01-16T09:21:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344781,618,1,2,67,2,3ptd7zlc5isrongig0wij2id4,1,22.1,83.3,2023-01-14T16:26:46.005Z,2023-01-16T08:53:47Z,3977747649,56,Back,3981094759,178,,3977747657,212,25.3,3977747651,140,44.4,3977747655,141,97.2,3977747661,213,0.4,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344789,619,4,2,67,4,3ptd7zlc5isrongig0wij2id4,1,51.6,92.4,2023-01-14T16:26:48.462Z,2023-01-16T08:53:52Z,3977747909,233,539,3977747693,265,,3977747691,152,,3977747689,56,Left,3977747687,13,,3977747695,286,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344811,539,4,2,67,4,fvr504m6gaxsfmtx4fwm7iq1,0,48.4,7.6,2023-01-14T16:26:48.463Z,2023-01-16T08:53:51Z,3977747943,233,619,3977747853,13,,3977747861,285,,3977747855,56,Back,3981094777,178,,3977747859,265,,3977747857,152,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344611,538,43,2,67,6,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-01-14T16:26:50.456Z,2023-01-14T16:27:08Z,3977746727,56,Right,3977746731,285,0,3977749247,144,7,,,,,,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497344879,540,17,2,67,12,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-01-14T16:26:55.625Z,2023-01-16T08:53:59Z,3977748279,13,243,3977748277,393,,3977748275,31,,,,,,,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497346091,620,18,2,68,4,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T16:27:47.715Z,2023-01-16T08:54:25Z,3977754927,59,4,3977755007,55,621,3977754925,44,Midfielder,3977754923,42,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497346107,621,19,2,68,4,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T16:27:47.716Z,2023-01-16T08:54:26Z,3977755001,44,Midfielder,3977754989,42,,3977755003,55,620,3977754995,59,10,3977754993,145,8,3977754997,292,7,3977754999,293,5,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497346273,622,18,2,68,25,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T16:28:08.639Z,2023-01-16T08:54:32Z,3977755995,55,623,3977755937,44,Forward,3977755935,42,,3977755941,59,7,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497346281,623,19,2,68,25,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T16:28:08.640Z,2023-01-16T08:54:33Z,3977755981,145,11,3977755983,59,18,3977755985,292,6,3977755977,42,,3977755991,55,622,3977755987,293,4,3977755989,44,Midfielder,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497347183,625,1,2,68,40,3ptd7zlc5isrongig0wij2id4,1,61,91.4,2023-01-14T16:28:23.642Z,2023-01-16T08:54:36Z,3977761251,140,41.2,3977761245,196,,3981095061,178,,3977761247,152,,3977761259,1,,3977761253,141,12.6,3977761241,155,,3977761255,212,57.5,85vh43wsin67z2dj0iod12fop,L. Sibley,3977761237,5,3977761249,56,,3977761257,213,,,,,,,,,,,,,,,,,,,,,,,,Back,,4.3,,,,,
2497347297,626,1,2,68,48,3ptd7zlc5isrongig0wij2id4,0,35.2,8,2023-01-14T16:28:31.842Z,2023-01-16T08:54:54Z,3981095163,178,,3977761783,212,44.5,3977761781,141,4.4,3977761785,213,6.2,3977761777,56,Right,3977761779,140,77.5,3977761787,1,,3977761775,157,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497347341,541,49,2,68,52,fvr504m6gaxsfmtx4fwm7iq1,1,31.3,92.3,2023-01-14T16:28:35.816Z,2023-01-16T08:54:58Z,,,,,,,,,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497974963,978,67,2,68,52,fvr504m6gaxsfmtx4fwm7iq1,1,14.2,93.1,2023-01-14T16:28:35.861Z,2023-01-16T20:41:38Z,3981111857,233,1125,,,,,,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497974961,1125,67,2,68,52,3ptd7zlc5isrongig0wij2id4,0,85.8,6.9,2023-01-14T16:28:35.862Z,2023-01-16T09:23:44Z,3981111869,233,978,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497347557,542,1,2,68,57,fvr504m6gaxsfmtx4fwm7iq1,0,12.2,94.8,2023-01-14T16:28:40.541Z,2023-01-16T08:55:03Z,3977763137,212,36.8,3977763129,56,Back,3977763127,157,,3977763135,141,100.0,3977763143,1,,3981095227,178,,3977763141,213,0.1,3977763131,140,47.0,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497347563,543,5,2,68,58,fvr504m6gaxsfmtx4fwm7iq1,0,39.2,101.4,2023-01-14T16:28:42.136Z,2023-01-16T08:55:06Z,3977763169,56,Back,3977765795,233,627,3977763171,347,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348033,627,5,2,68,58,3ptd7zlc5isrongig0wij2id4,1,60.8,-1.4,2023-01-14T16:28:42.136Z,2023-01-16T08:55:05Z,3977765783,233,543,3977765759,56,Right,3977765761,347,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348045,628,1,2,69,17,3ptd7zlc5isrongig0wij2id4,1,70.2,0,2023-01-14T16:29:00.602Z,2023-01-16T08:55:08Z,3977765837,212,8.4,3977765839,213,1.6,3977765831,56,Right,3977765833,140,70.3,3977765829,107,,3977765835,141,10.7,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348229,629,1,2,69,18,3ptd7zlc5isrongig0wij2id4,1,70.3,10.7,2023-01-14T16:29:01.539Z,2023-01-16T08:55:12Z,3977766853,212,4.1,3977766851,141,6.7,3977766849,140,73.2,3977766847,56,Right,3977766855,213,5.6,3981095285,178,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348233,630,50,2,69,25,3ptd7zlc5isrongig0wij2id4,1,90.1,2.8,2023-01-14T16:29:08.800Z,2023-01-16T08:55:26Z,3977766869,56,Right,3980809031,233,544,3977766871,286,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348263,544,7,2,69,25,fvr504m6gaxsfmtx4fwm7iq1,0,9.9,97.2,2023-01-14T16:29:08.830Z,2023-01-16T08:55:31Z,3977767069,233,630,3981095377,178,,3977767031,285,,3980752449,385,,3977767029,56,Back,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348287,631,1,2,69,28,3ptd7zlc5isrongig0wij2id4,0,82.4,3.4,2023-01-14T16:29:11.555Z,2023-01-16T08:55:36Z,3977767157,213,6.2,3981095403,178,,3977767149,56,Right,3977767441,233,545,3977767155,212,4.2,3977767439,236,,3977767449,286,,3977767153,141,2.8,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,3977767151,140,,,,,,,,,,,,,,,86.4,,,,,,,,,,,,,,,,,,,,,
2497348313,545,74,2,69,28,fvr504m6gaxsfmtx4fwm7iq1,1,13.9,96.5,2023-01-14T16:29:11.708Z,2023-01-16T08:55:42Z,3981095457,178,,3977767313,285,,3977767311,56,Back,3977767501,233,631,,,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348393,546,5,2,69,29,fvr504m6gaxsfmtx4fwm7iq1,0,17.8,102,2023-01-14T16:29:12.712Z,2023-01-16T08:55:48Z,3977769781,233,632,3977767673,56,Back,3977767675,347,,,,,,,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348729,632,5,2,69,29,3ptd7zlc5isrongig0wij2id4,1,82.2,-2,2023-01-14T16:29:12.712Z,2023-01-16T08:55:48Z,3977769625,347,,3977769623,56,Right,3977769721,233,546,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348763,633,1,2,69,45,3ptd7zlc5isrongig0wij2id4,1,86.5,0,2023-01-14T16:29:29.287Z,2023-01-16T08:55:54Z,3977769853,141,10.7,3977769851,140,84.9,3977769855,212,8.8,3977769847,107,,3977769849,56,Right,3977769857,213,1.8,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348833,634,1,2,69,46,3ptd7zlc5isrongig0wij2id4,1,84.9,11,2023-01-14T16:29:30.315Z,2023-01-16T08:55:58Z,3981095557,178,,3977770219,141,9.1,3977770217,140,88.6,3977770255,212,4.1,3977770257,213,6.0,3977770215,56,Right,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348861,635,1,2,69,48,3ptd7zlc5isrongig0wij2id4,0,89.6,1.7,2023-01-14T16:29:31.626Z,2023-01-16T08:56:08Z,3980752675,224,,3977770391,141,15.6,3977770389,140,92.8,3980752677,20,,3978041321,236,,3977770383,2,,3978041327,286,,3981095655,178,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,3977770397,213,3977770385,155,,3977770393,212,3978041323,233,547,3977770387,56,Right,,,,1.2,,,,,,,,,,,,,,,,10.0,,,,,
2497348895,547,12,2,69,48,fvr504m6gaxsfmtx4fwm7iq1,1,5,90.8,2023-01-14T16:29:31.781Z,2023-01-16T08:56:13Z,3978041329,233,635,3981095687,178,,3977770543,56,Back,3978041315,185,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497349113,636,1,2,69,49,3ptd7zlc5isrongig0wij2id4,1,88.5,4.7,2023-01-14T16:29:33.213Z,2023-01-16T08:56:21Z,3977771503,140,82.0,3977771501,56,Right,3977771505,141,14.7,3981095747,178,,3977771509,213,2.4,3977771507,212,9.6,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497349119,637,1,2,69,50,3ptd7zlc5isrongig0wij2id4,0,83.1,14.7,2023-01-14T16:29:34.134Z,2023-01-16T08:56:25Z,3978043405,213,0.6,3980752879,224,,3978043395,2,,3978043403,212,22.4,3978043401,141,33.2,3980752881,20,,3977771535,56,Center,3978043399,140,100.0,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,3978043397,155,3981095793,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497348999,548,5,2,69,52,fvr504m6gaxsfmtx4fwm7iq1,1,-0.7,70.1,2023-01-14T16:29:35.540Z,2023-01-16T08:56:28Z,3977771035,346,,3977771825,233,638,3977771031,56,Back,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
