id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2520256701,653,44,2,86,35,80jtkz2echk6yyyb9e2595cxr,1,59,24,2023-03-14T21:33:01.599Z,2023-03-16T19:58:50Z,4098530893,286,,4098530895,233,647,4098530891,56,Center,,,,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256691,647,44,2,86,35,5qwskbjpa17fvmtuu5qijy7cz,0,41,76,2023-03-14T21:33:01.600Z,2023-03-16T07:37:33Z,4098530825,56,Back,4098530901,233,653,4098530829,285,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256707,654,1,2,86,35,80jtkz2echk6yyyb9e2595cxr,0,56.9,25.5,2023-03-14T21:33:01.939Z,2023-03-16T19:58:50Z,4098530917,168,,4100431273,388,,4098530925,212,25.0,4098530923,141,34.3,4098530921,140,80.0,4098530927,213,0.2,4098530915,3,,4098530919,56,Center,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256703,648,49,2,86,37,5qwskbjpa17fvmtuu5qijy7cz,1,29.6,72.4,2023-03-14T21:33:03.522Z,2023-03-16T07:37:58Z,,,,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256767,649,1,2,86,39,5qwskbjpa17fvmtuu5qijy7cz,1,29.6,72.3,2023-03-14T21:33:05.508Z,2023-03-16T07:38:08Z,4098531199,196,,4098531207,212,44.3,4098531209,213,4.8,4100431459,178,,4098531211,1,,4098531201,56,Back,4098531203,140,31.9,4098531205,141,7.3,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256787,650,1,2,86,43,5qwskbjpa17fvmtuu5qijy7cz,1,35.9,6.2,2023-03-14T21:33:09.379Z,2023-03-16T07:38:30Z,4098531299,140,55.3,4100431555,178,,4098531305,212,20.5,4098531297,56,Right,4098531301,141,8.9,4098531309,213,0.1,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256797,651,1,2,86,45,5qwskbjpa17fvmtuu5qijy7cz,1,53.6,8,2023-03-14T21:33:10.960Z,2023-03-16T07:38:38Z,4098531361,140,52.8,4098531363,141,2.8,4098531365,212,3.6,4098531359,56,Right,4098531367,213,4.5,4100431601,178,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256839,652,1,2,86,46,5qwskbjpa17fvmtuu5qijy7cz,1,52.8,2.8,2023-03-14T21:33:11.963Z,2023-03-16T07:38:45Z,4098531559,213,0.8,4100431631,178,,4098531553,141,24.4,4098531555,212,20.5,4098531551,140,66.4,4098531549,56,Center,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256885,653,1,2,86,48,5qwskbjpa17fvmtuu5qijy7cz,1,66.6,25.5,2023-03-14T21:33:14.178Z,2023-03-16T07:38:53Z,4098531771,140,60.4,4098531775,212,7.0,4098531773,141,21.9,4098531769,56,Center,4100431677,178,,4098531777,213,3.5,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256911,654,1,2,86,49,5qwskbjpa17fvmtuu5qijy7cz,0,61.8,30.6,2023-03-14T21:33:15.791Z,2023-03-16T07:39:01Z,4100431747,178,,4098531919,1,,4098531907,155,,4098531917,213,1.2,4098531913,141,80.5,4098531915,212,36.7,4098531909,56,Left,4098531911,140,75.0,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520256921,655,8,2,86,52,80jtkz2echk6yyyb9e2595cxr,1,24.8,19.5,2023-03-14T21:33:18.330Z,2023-03-16T07:39:23Z,4098531945,56,Back,4099566125,385,,4100431875,178,,,,,,,,,,,,,,,,,5ykgwunfc9pg5iq8h5cihg3xl,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257009,655,1,2,86,59,5qwskbjpa17fvmtuu5qijy7cz,1,40.9,94.6,2023-03-14T21:33:25.160Z,2023-03-16T07:39:33Z,4100431941,178,,4098532311,140,49.9,4098532317,213,6.1,4098532315,212,9.6,4098532313,141,92.5,4098532309,56,Back,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257057,656,1,2,87,3,5qwskbjpa17fvmtuu5qijy7cz,1,33,44.3,2023-03-14T21:33:28.961Z,2023-03-16T07:40:24Z,4098532615,141,71.8,4098532611,140,38.4,4098532621,212,19.5,4098532625,213,1.3,4100432257,178,,4098532607,56,Back,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257113,657,1,2,87,6,5qwskbjpa17fvmtuu5qijy7cz,1,40.8,69.1,2023-03-14T21:33:32.078Z,2023-03-16T07:40:29Z,4098532895,1,,4098532893,213,5.6,4098532889,141,15.8,4098532891,212,59.9,4098532883,155,,4098532885,56,Right,4098532887,140,86.2,4100432275,178,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257125,658,1,2,87,13,5qwskbjpa17fvmtuu5qijy7cz,1,94.2,13.4,2023-03-14T21:33:39.168Z,2023-03-16T07:40:34Z,4098532965,140,79.3,4098532963,56,Right,4098532969,212,15.7,4100432291,178,,4098532971,213,3.2,4098532967,141,11.6,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257141,659,1,2,87,14,5qwskbjpa17fvmtuu5qijy7cz,0,79.3,19.6,2023-03-14T21:33:40.628Z,2023-03-16T07:40:39Z,4098533155,286,,4098533071,213,1.1,4098533151,233,656,4099566369,20,,4098533061,155,,4098533063,56,Center,4098533065,140,83.1,4098533069,212,9.3,dzitwscdk6ogkf6bstbrik53p,S. McConville,,4098533149,236,,4100432323,178,4098533067,141,32.0,4098533059,2,4099566367,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257149,656,12,2,87,14,80jtkz2echk6yyyb9e2595cxr,1,22,80.9,2023-03-14T21:33:40.932Z,2023-03-16T07:40:47Z,4098533109,185,,4100432381,21,,4098533111,56,Back,4100432379,388,,4098533179,233,659,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257169,660,1,2,87,17,5qwskbjpa17fvmtuu5qijy7cz,0,83.9,17.8,2023-03-14T21:33:43.247Z,2023-03-16T07:40:53Z,4098533289,233,657,4098533227,56,Center,4099566435,224,,4098533233,212,8.8,4098533235,213,1.2,4098533225,155,,4098533231,141,29.9,4098533223,2,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,4099566437,20,,4098533229,140,4098533293,286,,4098533287,236,4100432403,178,,,87.0,,,,,,,,,,,,,,,,,,,,,,,
2520257173,657,12,2,87,17,80jtkz2echk6yyyb9e2595cxr,1,14.6,77.6,2023-03-14T21:33:43.438Z,2023-03-16T07:41:14Z,4100432495,388,,4098533273,56,Back,4100432497,21,,4098533269,185,,4098533307,233,660,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257197,661,1,2,87,18,5qwskbjpa17fvmtuu5qijy7cz,1,82.3,14,2023-03-14T21:33:44.902Z,2023-03-16T07:41:22Z,4098533437,56,Right,4098533441,141,13.4,4098533443,212,7.9,4098533445,213,6.2,4098533439,140,89.8,4100432573,178,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257199,662,1,2,87,22,5qwskbjpa17fvmtuu5qijy7cz,0,93.6,24.3,2023-03-14T21:33:48.718Z,2023-03-16T07:41:31Z,4098533449,56,Center,4100432617,178,,4098533457,213,2.3,4098533451,140,87.7,4098533453,141,34.8,4098533455,212,9.5,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257213,658,8,2,87,23,80jtkz2echk6yyyb9e2595cxr,1,13.3,65.2,2023-03-14T21:33:49.129Z,2023-03-16T07:41:36Z,4098533513,56,Back,4100432645,178,,4099566477,385,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257281,663,1,2,87,27,5qwskbjpa17fvmtuu5qijy7cz,1,76.4,16.1,2023-03-14T21:33:53.849Z,2023-03-16T20:41:00Z,4098535557,22,,4098533947,140,88.3,4099566537,20,,4098533951,212,23.0,4099566535,224,,4098533953,213,1.0,4100432799,178,,4098535553,210,16,dzitwscdk6ogkf6bstbrik53p,S. McConville,,4098535555,154,,4098533941,2,4098533945,56,Center,4098533943,155,4098533949,141,44.5,,,,,,1,,,,,,,,,,,,,,,,,,,
2520257367,665,44,2,87,29,5qwskbjpa17fvmtuu5qijy7cz,1,88.2,43.2,2023-03-14T21:33:55.250Z,2023-03-16T19:58:51Z,4098534395,233,659,4098534391,286,,4098534389,56,Center,,,,,,,,,,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257273,659,44,2,87,29,80jtkz2echk6yyyb9e2595cxr,0,11.8,56.8,2023-03-14T21:33:55.251Z,2023-03-16T07:42:32Z,4098533903,285,,4098533901,56,Back,4098534425,233,665,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257283,664,16,2,87,30,5qwskbjpa17fvmtuu5qijy7cz,1,86.7,45.1,2023-03-14T21:33:56.497Z,2023-03-16T20:41:01Z,4098535633,230,98.6,4098535621,55,663,4098535631,103,31.6,4098535267,328,,4098535629,102,53.9,4100433021,388,,4099566635,396,51.6,4098533963,17,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,4098533961,22,,4098535613,29,4098535273,375,87:29.297,4098535617,154,4098535635,231,48.6,,,4098535609,77,,,4098535269,374,2023-03-14 21:33:55.251,4099566633,395,4098535263,15,,4098533965,56,Center,98.9,,,,,,,
2520257545,660,1,2,87,59,80jtkz2echk6yyyb9e2595cxr,1,49.8,50.1,2023-03-14T21:34:25.581Z,2023-03-16T07:43:11Z,4098535429,212,21.1,4100433165,178,,4098535433,279,G,4098535425,140,32.8,4098535431,213,2.6,4098535423,56,Back,4098535427,141,66.6,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257547,661,1,2,88,2,80jtkz2echk6yyyb9e2595cxr,0,32.8,66.6,2023-03-14T21:34:28.630Z,2023-03-16T07:43:26Z,4098535443,141,78.1,4098535445,212,47.9,4100433233,178,,4098535441,140,77.8,4098535437,155,,4098535449,1,,4098535447,213,0.2,4098535439,56,Center,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257601,666,1,2,88,5,5qwskbjpa17fvmtuu5qijy7cz,0,23.2,11.3,2023-03-14T21:34:31.328Z,2023-03-16T07:43:44Z,4098535775,213,6.2,4098535773,212,20.0,4098535767,56,Back,4098535771,141,9.5,4100433283,388,,4098535769,140,42.2,4098535765,3,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257553,662,44,2,88,7,80jtkz2echk6yyyb9e2595cxr,1,50.1,88.2,2023-03-14T21:34:33.142Z,2023-03-16T19:58:52Z,4098535497,56,Left,4098537925,286,,4098537921,233,667,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257603,667,44,2,88,7,5qwskbjpa17fvmtuu5qijy7cz,0,49.9,11.8,2023-03-14T21:34:33.143Z,2023-03-16T07:44:05Z,4098535783,285,,4098535781,56,Back,4098537931,233,662,,,,,,,,,,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257569,663,1,2,88,7,80jtkz2echk6yyyb9e2595cxr,0,43.1,86,2023-03-14T21:34:33.250Z,2023-03-16T19:58:53Z,4100433475,388,,4098535589,212,31.7,4098535591,213,5.8,4098535583,56,Center,4098535585,140,69.9,4098535587,141,64.6,4098535579,3,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258169,680,1,2,88,11,5qwskbjpa17fvmtuu5qijy7cz,1,24.7,33,2023-03-14T21:34:37.321Z,2023-03-16T07:45:06Z,4098538561,140,31.8,4098538565,212,7.8,4098538563,141,36.4,4098538559,56,Back,4100433569,178,,4098538567,213,0.3,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257617,668,49,2,88,12,5qwskbjpa17fvmtuu5qijy7cz,1,34.9,62.6,2023-03-14T21:34:38.889Z,2023-03-16T07:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257649,669,1,2,88,13,5qwskbjpa17fvmtuu5qijy7cz,1,34.9,62.6,2023-03-14T21:34:39.030Z,2023-03-16T07:45:29Z,4100433855,178,,4098535997,212,11.6,4098535991,56,Back,4098535993,140,35.3,4098535995,141,79.6,4098535999,213,1.5,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257667,670,1,2,88,17,5qwskbjpa17fvmtuu5qijy7cz,1,32.6,81.2,2023-03-14T21:34:42.991Z,2023-03-16T07:45:56Z,4098536093,212,30.9,4098536095,213,4.3,4098536089,140,21.3,4098536091,141,39.2,4100433915,178,,4098536087,56,Back,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257695,671,1,2,88,19,5qwskbjpa17fvmtuu5qijy7cz,1,21.3,39.2,2023-03-14T21:34:44.967Z,2023-03-16T07:46:04Z,4098536245,212,9.4,4098536243,141,27.1,4098536241,140,25.7,4098536247,213,5.2,4098536239,56,Back,4100434023,178,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257707,672,1,2,88,22,5qwskbjpa17fvmtuu5qijy7cz,1,31.4,13.7,2023-03-14T21:34:48.651Z,2023-03-16T07:46:10Z,4098536311,213,5.9,4098536301,140,42.1,4098536303,141,6.2,4098536299,56,Back,4100434059,178,,4098536307,212,12.3,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257757,673,1,2,88,24,5qwskbjpa17fvmtuu5qijy7cz,1,42.1,6.2,2023-03-14T21:34:50.342Z,2023-03-16T07:46:16Z,4098536607,140,30.4,4098536613,213,2.8,4098536609,141,13.4,4098536611,212,13.2,4100434109,178,,4098536605,56,Back,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257791,674,1,2,88,27,5qwskbjpa17fvmtuu5qijy7cz,1,31.2,11.7,2023-03-14T21:34:53.928Z,2023-03-16T07:46:28Z,4098536767,140,26.4,4098536773,213,2.3,4098536771,212,7.6,4098536765,56,Back,4100434179,178,,4098536769,141,20.0,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257811,675,1,2,88,30,5qwskbjpa17fvmtuu5qijy7cz,1,26.4,18.6,2023-03-14T21:34:56.804Z,2023-03-16T07:46:32Z,4100434203,178,,4098536857,141,9.2,4098536859,212,9.0,4098536863,213,5.5,4098536855,140,32.4,4098536853,56,Back,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257897,676,1,2,88,33,5qwskbjpa17fvmtuu5qijy7cz,1,27.2,9.1,2023-03-14T21:34:58.960Z,2023-03-16T07:46:44Z,4098537247,141,32.8,4098537253,213,2.3,4098537251,212,22.5,4100434285,178,,4098537243,140,12.3,4098537241,56,Back,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257915,677,1,2,88,41,5qwskbjpa17fvmtuu5qijy7cz,0,19.9,34,2023-03-14T21:35:07.126Z,2023-03-16T07:47:00Z,4098537347,141,25.9,4098537351,213,6.2,4098537411,1,,4098537345,140,77.0,4098537343,56,Center,4098537341,155,,4100434399,178,,4098537349,212,60.2,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257949,664,1,2,88,44,80jtkz2echk6yyyb9e2595cxr,1,20.8,67.5,2023-03-14T21:35:10.383Z,2023-03-16T07:47:30Z,4098537511,141,77.3,4098537515,213,0.6,4098537513,212,12.7,4098537509,140,31.1,4098537503,3,,4100434535,388,,4098537507,56,Back,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257955,665,1,2,88,46,80jtkz2echk6yyyb9e2595cxr,0,32.3,70.1,2023-03-14T21:35:12.430Z,2023-03-16T07:47:50Z,4099566927,140,37.3,4099566939,3,,4098537539,56,Back,4099566929,141,72.6,4099566931,212,5.5,4100434699,388,,4099566925,168,,4099566933,213,0.3,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520257997,678,1,2,88,47,5qwskbjpa17fvmtuu5qijy7cz,0,73,15.5,2023-03-14T21:35:13.851Z,2023-03-16T07:48:03Z,4098537729,213,6.1,4098537723,140,87.4,4098537725,141,11.3,4098537721,56,Right,4098537727,212,15.4,4100434777,178,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258003,666,49,2,88,49,80jtkz2echk6yyyb9e2595cxr,1,14.6,89.6,2023-03-14T21:35:15.551Z,2023-03-16T07:48:27Z,,,,,,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258009,667,12,2,88,50,80jtkz2echk6yyyb9e2595cxr,1,14.6,89.6,2023-03-14T21:35:16.574Z,2023-03-16T07:48:33Z,4098537765,212,8.8,4098537763,141,100.0,4098537761,140,18.5,4098537759,56,Back,4098537773,167,,4098537767,213,1.1,4100434947,178,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258011,668,5,2,88,51,80jtkz2echk6yyyb9e2595cxr,0,16,101.2,2023-03-14T21:35:16.998Z,2023-03-16T07:48:37Z,4098538287,233,679,4098537771,347,,4098537769,56,Back,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258101,679,5,2,88,51,5qwskbjpa17fvmtuu5qijy7cz,1,84,-1.2,2023-03-14T21:35:16.998Z,2023-03-16T07:48:37Z,4098538279,233,668,4098538275,347,,4098538273,56,Right,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258235,681,1,2,89,8,5qwskbjpa17fvmtuu5qijy7cz,0,88.9,0,2023-03-14T21:35:34.845Z,2023-03-16T07:48:49Z,4098538911,107,,4098538913,56,Center,4098538925,212,27.8,4098538931,213,1.5,4098538921,141,38.8,4098538935,1,,4098538917,140,89.9,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258217,669,44,2,89,10,80jtkz2echk6yyyb9e2595cxr,1,9.3,64.4,2023-03-14T21:35:36.585Z,2023-03-16T19:58:53Z,4098538817,285,,4098538989,233,682,4098538815,56,Back,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258243,682,44,2,89,10,5qwskbjpa17fvmtuu5qijy7cz,0,90.7,35.6,2023-03-14T21:35:36.586Z,2023-03-16T07:49:05Z,4098538945,56,Center,4098538997,233,669,4098538947,286,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258223,670,61,2,89,10,80jtkz2echk6yyyb9e2595cxr,1,8.5,67.5,2023-03-14T21:35:36.723Z,2023-03-16T19:58:53Z,4100435197,15,,4098538843,56,Back,4100435199,388,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258271,683,1,2,89,13,5qwskbjpa17fvmtuu5qijy7cz,1,68.5,35.4,2023-03-14T21:35:39.429Z,2023-03-16T07:49:58Z,4098539095,140,75.1,4098539093,56,Right,4098539097,141,12.8,4098539101,213,5.1,4098539099,212,16.9,4100435279,178,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258277,684,1,2,89,17,5qwskbjpa17fvmtuu5qijy7cz,1,75.3,10.3,2023-03-14T21:35:43.131Z,2023-03-16T07:50:20Z,4098539141,213,0.0,4098539137,212,13.2,4100435509,178,,4098539131,56,Right,4098539133,140,87.9,4098539135,141,11.0,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258321,685,1,2,89,18,5qwskbjpa17fvmtuu5qijy7cz,0,87.9,11,2023-03-14T21:35:44.833Z,2023-03-16T07:51:23Z,4098539361,1,,4098539347,56,Center,4099567111,20,,4098539535,233,671,4098539359,213,1.3,4098539351,141,57.2,4099567109,224,,4098539355,212,32.5,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,4098539349,140,95.8,4100435819,178,4098539345,155,,4098539343,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258355,671,11,2,89,21,80jtkz2echk6yyyb9e2595cxr,1,3.7,43.3,2023-03-14T21:35:47.349Z,2023-03-16T07:51:39Z,4098539563,233,685,4100435905,388,,4099567115,378,,4098539493,56,Back,4098539495,88,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258463,672,1,2,89,29,80jtkz2echk6yyyb9e2595cxr,1,12.9,54.6,2023-03-14T21:35:55.198Z,2023-03-16T07:51:43Z,4100435925,178,,4098540141,123,,4098540143,56,Back,4098540145,140,22.3,4098540149,212,27.5,4098540151,213,1.2,4098540147,141,92.3,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258487,673,1,2,89,34,80jtkz2echk6yyyb9e2595cxr,1,27.5,92,2023-03-14T21:36:00.784Z,2023-03-16T07:51:55Z,4100435979,178,,4098540249,141,95.6,4098540245,56,Back,4098540247,140,26.7,4098540253,213,1.9,4098540251,212,2.6,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258493,674,1,2,89,36,80jtkz2echk6yyyb9e2595cxr,1,26.6,91.8,2023-03-14T21:36:02.760Z,2023-03-16T07:52:02Z,4098540285,212,15.3,4098540281,141,70.3,4098540277,56,Back,4098540289,213,5.0,4098540279,140,30.9,4100436017,178,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258505,675,1,2,89,38,80jtkz2echk6yyyb9e2595cxr,1,30.9,70.3,2023-03-14T21:36:04.180Z,2023-03-16T07:53:33Z,4100436485,178,,4098540351,140,21.3,4098540353,141,83.5,4098540355,212,13.5,4098540349,56,Back,4098540357,213,2.4,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520258519,676,1,2,89,40,80jtkz2echk6yyyb9e2595cxr,1,23.5,87.5,2023-03-14T21:36:06.262Z,2023-03-16T07:53:48Z,4098540417,141,81.8,4100436611,178,,4098540419,212,11.8,4098540421,213,3.5,4098540415,140,12.9,4098540413,56,Back,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
