id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2492150129,689,1,2,79,42,80jtkz2echk6yyyb9e2595cxr,1,60.9,1.6,2022-12-17T16:40:17.460Z,2022-12-20T05:27:46Z,3950326775,141,22.4,3952055643,178,,3950326773,140,63.9,3950326777,212,14.5,3950326779,213,1.4,3950326771,56,Center,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150195,690,1,2,79,46,80jtkz2echk6yyyb9e2595cxr,1,64.6,23.1,2022-12-17T16:40:21.596Z,2022-12-20T05:27:50Z,3950327165,140,72.6,3950327163,56,Right,3952055701,178,,3950327175,213,5.2,3950327173,212,17.4,3950327169,141,0.7,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150201,691,1,2,79,51,80jtkz2echk6yyyb9e2595cxr,0,88.5,9.2,2022-12-17T16:40:26.636Z,2022-12-20T05:27:56Z,3950327205,56,Right,3950327213,213,1.3,3950327203,155,,3950334783,286,,3951997461,224,,3952055757,178,,3950334779,233,522,3950334777,236,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,3950327211,212,3950327207,140,90.3,3950327201,2,,3951997463,20,,3950327209,141,6.0,17.6,,,,,,,,,,,,,,,,,,,,,,
2492150235,522,12,2,79,51,8w89tsles26jm12aoelwvlttt,1,10.3,85.1,2022-12-17T16:40:26.700Z,2022-12-20T05:27:59Z,3950327393,56,Back,3950334797,233,691,3950334773,185,,3952055773,178,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150265,523,5,2,79,52,8w89tsles26jm12aoelwvlttt,0,24.3,101.7,2022-12-17T16:40:27.535Z,2022-12-20T05:28:02Z,3950328653,233,692,3950327569,347,,3950327567,56,Back,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150457,692,5,2,79,52,80jtkz2echk6yyyb9e2595cxr,1,75.7,-1.7,2022-12-17T16:40:27.535Z,2022-12-20T05:28:02Z,3950328633,233,523,3950328581,347,,3950328579,56,Right,,,,,,,,,,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150573,524,18,2,80,8,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T16:40:43.754Z,2022-12-20T05:28:08Z,3950329101,59,11,3950329099,44,Midfielder,3950329133,55,525,3950329095,42,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150575,525,19,2,80,8,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T16:40:43.755Z,2022-12-20T05:28:09Z,3950329109,59,19,3950329117,55,524,3950329111,292,9,3950329107,145,10,3950329115,44,Forward,3950329103,42,,3950329113,293,1,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150915,694,1,2,80,33,80jtkz2echk6yyyb9e2595cxr,1,63.4,0,2022-12-17T16:41:08.592Z,2022-12-20T05:28:13Z,3950330969,212,13.4,3950330959,140,54.0,3950330949,56,Right,3950330971,213,2.4,3950330963,141,11.9,3950330943,107,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150971,695,1,2,80,36,80jtkz2echk6yyyb9e2595cxr,1,54.5,12.5,2022-12-17T16:41:11.971Z,2022-12-20T05:28:15Z,3950331237,56,Center,3950331245,213,0.8,3950331239,140,81.1,3950331243,212,42.0,3952055957,178,,3950331247,1,,3950331235,155,,3950331241,141,58.7,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150979,696,1,2,80,39,80jtkz2echk6yyyb9e2595cxr,0,81.1,58.7,2022-12-17T16:41:14.167Z,2022-12-20T05:28:22Z,3950331295,140,91.7,3950331293,56,Center,3952056005,388,,3950331297,141,63.3,3950331299,212,11.6,3950331301,213,0.3,3950331291,3,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151017,526,12,2,80,41,8w89tsles26jm12aoelwvlttt,1,11.9,32.2,2022-12-17T16:41:16.143Z,2022-12-20T05:28:30Z,3950331539,15,,3952056063,388,,3950331531,140,18.7,3950331537,213,5.3,3950331533,141,17.9,3950331529,56,Back,3950331535,212,12.1,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151023,697,15,2,80,43,80jtkz2echk6yyyb9e2595cxr,1,84.9,69.5,2022-12-17T16:41:18.376Z,2022-12-20T05:28:33Z,3950334541,458,,3952056093,178,,3950334539,215,,3951999883,64,,3950334537,103,19,3950333457,82,,3950334535,102,50.4,3950334543,146,88.2,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,3950331557,22,3950334549,231,52.5,3950334547,230,98.1,3950333465,233,527,3950333451,72,,,,3950334533,78,3950331565,56,3950334545,147,,,,,,,65.7,,,,Center,,,,
2492151077,527,10,2,80,43,8w89tsles26jm12aoelwvlttt,1,12.8,27.1,2022-12-17T16:41:18.453Z,2022-12-20T05:28:36Z,3950331865,56,Back,3950331863,94,,3950333483,233,697,3952056135,178,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492464465,657,12,2,80,43,8w89tsles26jm12aoelwvlttt,1,13.5,42.4,2022-12-17T16:41:19.044Z,2022-12-20T05:29:16Z,3951999989,212,12.0,3951999987,141,27.4,3951999983,56,Back,3952056433,178,,3951999991,213,4.2,3951999985,140,7.4,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151063,698,61,2,80,45,80jtkz2echk6yyyb9e2595cxr,0,90.8,72.4,2022-12-17T16:41:20.643Z,2022-12-20T05:29:28Z,3950331763,56,Center,3952056497,21,,3952056499,178,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492464493,658,49,2,80,46,8w89tsles26jm12aoelwvlttt,1,2.8,22.8,2022-12-17T16:41:21.394Z,2022-12-20T05:30:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492480665,1346,43,2,80,51,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T16:41:26.934Z,2022-12-20T11:47:16Z,3952088683,399,169733,3952194453,144,83,,,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151247,528,1,2,80,51,8w89tsles26jm12aoelwvlttt,1,3.2,8.2,2022-12-17T16:41:26.953Z,2022-12-20T06:30:16Z,3950332755,212,26.1,3952056843,178,,3950332753,141,4.9,3950332757,213,6.2,3950332749,56,Back,3950332759,1,,3950332747,157,,3950332751,140,28.0,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492480879,1347,83,2,80,55,80jtkz2echk6yyyb9e2595cxr,1,74.6,95.2,2022-12-17T16:41:30.984Z,2022-12-20T06:32:48Z,3952089731,399,149931,,,,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151257,529,43,2,80,58,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T16:41:33.369Z,2022-12-19T21:23:55Z,3952000123,144,49,,,,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151291,530,3,2,80,59,8w89tsles26jm12aoelwvlttt,0,22.4,4,2022-12-17T16:41:34.703Z,2022-12-20T05:30:29Z,3952013307,233,862,3952056869,178,,3950332989,56,Back,3952000303,285,,3952000319,464,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492464555,862,7,2,80,59,80jtkz2echk6yyyb9e2595cxr,1,77.6,96,2022-12-17T16:41:34.852Z,2022-12-20T05:30:31Z,3952000509,383,,3952056877,178,,3952000507,286,,3952013303,233,530,3952000505,56,Left,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151491,531,5,2,81,0,8w89tsles26jm12aoelwvlttt,1,24.4,-1.4,2022-12-17T16:41:35.678Z,2022-12-20T05:30:38Z,3950335611,233,699,3950334113,56,Back,3950334119,347,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151375,699,5,2,81,0,80jtkz2echk6yyyb9e2595cxr,0,75.6,101.4,2022-12-17T16:41:35.678Z,2022-12-20T05:30:38Z,3950335633,233,531,3950333445,56,Left,3950333447,347,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151661,532,1,2,81,25,8w89tsles26jm12aoelwvlttt,0,35.8,0,2022-12-17T16:42:00.573Z,2022-12-20T05:30:44Z,3950335147,141,7.3,3950335151,213,0.2,3950335149,212,27.5,3950335141,107,,3950335153,1,,3950335145,140,61.4,3950335143,56,Right,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151691,700,1,2,81,27,80jtkz2echk6yyyb9e2595cxr,0,36.1,89.3,2022-12-17T16:42:02.626Z,2022-12-20T05:30:50Z,3950335327,213,6.0,3950335319,140,47.7,3950335321,141,83.5,3950335317,56,Back,3952056935,178,,3950335315,3,,3950335323,212,12.8,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151753,533,1,2,81,29,8w89tsles26jm12aoelwvlttt,1,51.7,25.8,2022-12-17T16:42:04.375Z,2022-12-20T05:31:42Z,3950335673,3,,3952057193,388,,3950335675,56,Center,3950335683,212,6.1,3950335679,141,32.8,3950335687,213,0.9,3950335677,140,55.3,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151771,534,1,2,81,31,8w89tsles26jm12aoelwvlttt,1,55.9,41.9,2022-12-17T16:42:06.195Z,2022-12-20T05:31:50Z,3950335787,141,59.0,3950335789,212,15.3,3950335785,140,46.5,3952057233,178,,3950335783,56,Back,3950335791,213,2.3,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151807,535,1,2,81,33,8w89tsles26jm12aoelwvlttt,1,46.5,59,2022-12-17T16:42:08.182Z,2022-12-20T05:31:53Z,3950336039,212,19.3,3950336037,141,80.3,3952057253,178,,3950336041,213,0.9,3950336033,56,Left,3950336035,140,58.6,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151873,536,1,2,81,37,8w89tsles26jm12aoelwvlttt,1,64.7,87.5,2022-12-17T16:42:12.458Z,2022-12-20T05:31:57Z,3950336379,140,81.3,3950336381,141,93.3,3950336377,56,Left,3950336385,213,0.2,3950336383,212,17.9,3952057287,178,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151883,537,1,2,81,41,8w89tsles26jm12aoelwvlttt,0,91.9,92.3,2022-12-17T16:42:16.358Z,2022-12-20T05:31:59Z,3952057303,178,,3950336467,140,88.0,3950336469,141,64.8,3950336473,213,4.5,3950336465,56,Center,3950336471,212,19.1,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151895,701,8,2,81,41,80jtkz2echk6yyyb9e2595cxr,1,11.5,29.5,2022-12-17T16:42:17.072Z,2022-12-20T05:32:05Z,3952001485,383,,3952057347,178,,3950336537,56,Back,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151903,702,49,2,81,43,80jtkz2echk6yyyb9e2595cxr,1,18,19.8,2022-12-17T16:42:18.295Z,2022-12-20T05:32:07Z,,,,,,,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492481077,933,83,2,81,43,8w89tsles26jm12aoelwvlttt,1,89.5,71.8,2022-12-17T16:42:18.387Z,2022-12-20T06:35:25Z,3952090705,399,240880,,,,,,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151967,703,1,2,81,46,80jtkz2echk6yyyb9e2595cxr,0,18.4,7.6,2022-12-17T16:42:21.639Z,2022-12-20T05:32:12Z,3950336927,56,Back,3950336949,1,,3950336929,140,37.7,3950336947,213,0.2,3952057401,178,,3950336943,141,14.3,3950336925,157,,3950336945,212,20.8,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151975,538,8,2,81,47,8w89tsles26jm12aoelwvlttt,1,67,80.9,2022-12-17T16:42:22.402Z,2022-12-20T05:32:15Z,3952001595,385,,3952057417,388,,3950336967,56,Left,3952001557,15,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152013,539,5,2,81,48,8w89tsles26jm12aoelwvlttt,0,72.5,101.9,2022-12-17T16:42:23.355Z,2022-12-20T05:32:27Z,3950338005,233,704,3950337193,347,,3950337191,56,Left,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152135,704,5,2,81,48,80jtkz2echk6yyyb9e2595cxr,1,27.5,-1.9,2022-12-17T16:42:23.355Z,2022-12-20T05:32:27Z,3950337989,233,539,3950337963,347,,3950337959,56,Back,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152161,705,1,2,81,57,80jtkz2echk6yyyb9e2595cxr,1,27.6,0,2022-12-17T16:42:32.931Z,2022-12-20T05:32:31Z,3950338083,140,16.6,3950338085,141,14.6,3950338081,56,Back,3950338089,213,2.4,3950338087,212,16.1,3950338079,107,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152181,706,1,2,82,0,80jtkz2echk6yyyb9e2595cxr,1,16.6,14.6,2022-12-17T16:42:35.168Z,2022-12-20T05:32:36Z,3952057549,178,,3950338191,140,15.7,3950338199,213,1.6,3950338197,212,25.5,3950338189,56,Back,3950338195,141,52.1,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152227,708,1,2,82,4,80jtkz2echk6yyyb9e2595cxr,1,24.4,76.7,2022-12-17T16:42:39.963Z,2022-12-20T12:03:24Z,3950338471,212,20.9,3950338465,56,Back,3950338473,213,0.5,3950338469,141,92.6,3950338467,140,41.4,3952057935,178,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152199,707,43,2,82,4,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T16:42:40.007Z,2022-12-20T12:03:21Z,3952197319,144,1,3950338287,141,76.7,3950338289,212,19.1,3952057627,178,0,3950338285,140,24.4,3950338291,213,1.1,3950338283,56,Back,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152243,709,1,2,82,9,80jtkz2echk6yyyb9e2595cxr,1,41.7,92.6,2022-12-17T16:42:44.713Z,2022-12-20T05:34:09Z,3950338573,140,30.6,3950338575,141,83.9,3952058189,178,,3950338571,56,Back,3950338577,212,13.1,3950338581,213,3.6,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152263,710,1,2,82,11,80jtkz2echk6yyyb9e2595cxr,1,30.6,83.9,2022-12-17T16:42:46.663Z,2022-12-20T05:34:11Z,3950338691,212,28.0,3950338685,56,Back,3950338693,213,4.6,3950338689,141,43.1,3952058223,178,,3950338687,140,27.2,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152283,711,1,2,82,14,80jtkz2echk6yyyb9e2595cxr,0,27.2,43.1,2022-12-17T16:42:49.143Z,2022-12-20T05:34:14Z,3952058249,178,,3950338773,213,5.3,3950338769,141,0.0,3950338771,212,37.4,3950338765,56,Back,3950338775,1,,3950338767,140,47.9,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152497,540,5,2,82,16,8w89tsles26jm12aoelwvlttt,1,50.4,101.8,2022-12-17T16:42:51.776Z,2022-12-20T05:34:17Z,3950340001,56,Left,3950340003,347,,3950340073,233,712,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152289,712,5,2,82,16,80jtkz2echk6yyyb9e2595cxr,0,49.6,-1.8,2022-12-17T16:42:51.776Z,2022-12-20T05:34:18Z,3950340107,233,540,3950338813,56,Back,3950338815,347,,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152503,541,27,2,82,25,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T16:43:00.330Z,2022-12-20T05:34:26Z,3950340135,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492152477,713,27,2,82,25,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T16:43:00.330Z,2022-12-20T05:34:27Z,3950340123,233,541,3950339899,41,Injury,3950339903,53,307tfvtl56s1rf61x8kjevjzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492153847,542,28,2,84,11,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T16:44:46.234Z,2022-12-20T05:34:41Z,3950347421,233,714,3950347337,55,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492153849,714,28,2,84,11,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T16:44:46.234Z,2022-12-20T05:34:41Z,3950347349,55,713,3950347389,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492153919,715,18,2,84,17,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T16:44:52.883Z,2022-12-20T05:35:26Z,3950347725,44,Forward,3950347723,41,,3950347783,55,716,3950348037,189,,3950347727,59,27,,,,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492153921,716,19,2,84,17,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T16:44:52.884Z,2022-12-20T05:35:27Z,3950347903,189,,3950347759,55,715,3950347749,292,9,3950347757,44,Forward,3950347741,145,11,3950347737,41,,3950347753,293,1,3950347745,59,11,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154163,543,1,2,84,37,8w89tsles26jm12aoelwvlttt,0,52.3,100,2022-12-17T16:45:12.935Z,2022-12-20T05:35:30Z,3950349039,213,6.1,3950349025,56,Left,3950349031,141,97.8,3950349023,107,,3950349027,140,71.4,3950349035,212,20.3,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154233,717,1,2,84,39,80jtkz2echk6yyyb9e2595cxr,1,16.4,10.9,2022-12-17T16:45:14.858Z,2022-12-20T05:35:37Z,3950349367,141,5.8,3950349369,212,11.9,3950349361,3,,3952058925,178,,3950349365,140,27.2,3950349371,213,6.0,3950349363,56,Back,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492464927,863,61,2,84,40,80jtkz2echk6yyyb9e2595cxr,1,31.3,10.7,2022-12-17T16:45:15.615Z,2022-12-20T05:35:50Z,3952002683,56,Back,3952059001,388,,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154257,719,1,2,84,42,80jtkz2echk6yyyb9e2595cxr,0,28.4,5.2,2022-12-17T16:45:17.278Z,2022-12-20T05:35:54Z,3950349483,140,36.3,3950349525,286,,3950349485,141,5.2,3950349481,56,Back,3952059037,178,,3950349519,236,,3950349489,213,0.0,3950349487,212,8.3,6m5uypsr6dj6l74khrez38355,R. Curtis,3950349521,233,,,,,,,,,,,,544,,,,,,,,,,,,,,,,,,,,,,,
2492154227,544,74,2,84,42,8w89tsles26jm12aoelwvlttt,1,64.3,98.3,2022-12-17T16:45:17.342Z,2022-12-20T05:35:56Z,3952059077,178,,3950349343,285,,3950349541,233,719,3950349341,56,Left,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154279,545,5,2,84,42,8w89tsles26jm12aoelwvlttt,0,66.2,101.8,2022-12-17T16:45:17.497Z,2022-12-20T05:36:05Z,3950349835,233,720,3950349593,56,Left,3950349597,347,,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154311,720,5,2,84,42,80jtkz2echk6yyyb9e2595cxr,1,33.8,-1.8,2022-12-17T16:45:17.497Z,2022-12-20T05:36:05Z,3950349795,347,,3950349801,233,545,3950349793,56,Back,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154237,718,43,2,84,43,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T16:45:18.594Z,2022-12-17T16:48:20Z,3950349383,56,Back,3950363605,144,61,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154357,721,1,2,84,46,80jtkz2echk6yyyb9e2595cxr,1,31.9,0,2022-12-17T16:45:21.245Z,2022-12-20T05:36:10Z,3950350093,213,1.0,3950350089,141,16.1,3950350087,140,39.0,3950350091,212,14.4,3950350083,107,,3950350085,56,Back,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154375,722,1,2,84,48,80jtkz2echk6yyyb9e2595cxr,1,39,16.2,2022-12-17T16:45:23.465Z,2022-12-20T05:36:17Z,3950350239,212,25.6,3950350237,141,46.6,3950350241,213,2.2,3950350233,56,Back,3952059201,178,,3950350235,140,24.6,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154409,723,1,2,84,51,80jtkz2echk6yyyb9e2595cxr,1,17.8,48,2022-12-17T16:45:26.262Z,2022-12-20T05:36:20Z,3952059227,178,,3950350419,141,78.9,3950350421,212,23.2,3950350417,140,27.1,3950350415,56,Back,3950350423,213,1.1,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154419,724,1,2,84,54,80jtkz2echk6yyyb9e2595cxr,1,26.2,83,2022-12-17T16:45:30.047Z,2022-12-20T05:36:25Z,3952059269,178,,3950350485,213,0.6,3950350483,212,12.9,3950350479,140,36.6,3950350477,56,Back,3950350481,141,93.0,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492154441,725,1,2,84,58,80jtkz2echk6yyyb9e2595cxr,1,36.7,93.2,2022-12-17T16:45:33.148Z,2022-12-20T09:38:24Z,3950350575,56,Back,3950350583,213,3.1,3950350579,141,94.4,3952059309,178,,3950350577,140,20.6,3950350581,212,16.9,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
