id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/19/value,assist
2500411037,627,19,2,79,34,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-01-24T21:24:57.839Z,2023-01-27T05:12:30Z,3993885019,55,626,3993885009,145,6,3993885017,44,Defender,3993885015,293,5,3993885011,59,15,3993885005,41,,3993885013,292,4,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411211,652,18,2,79,50,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-24T21:25:13.606Z,2023-01-27T05:12:33Z,3993885817,44,Defender,3993885819,59,15,3993885859,55,653,3993885815,42,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411215,653,19,2,79,50,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-24T21:25:13.607Z,2023-01-27T05:12:34Z,3993885841,42,,3993885851,55,652,3993885845,145,3,3993885847,59,22,3996112353,293,0,3993885849,44,Forward,3996112351,292,0,,,,13squddw07mvcu7mo6xk5mjqi,T. Springett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411443,629,1,2,80,7,ejm092fnt9zoxbpuklzd52ji8,0,59.1,100,2023-01-24T21:25:31.329Z,2023-01-27T05:12:52Z,3993886983,1,,3993886973,56,Left,3993886977,141,92.1,3993886979,212,25.2,3993886975,140,82.2,3993886981,213,6.0,3993886971,107,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411463,654,1,2,80,9,3ptd7zlc5isrongig0wij2id4,0,18.5,7.4,2023-01-24T21:25:32.967Z,2023-01-27T05:12:58Z,3993887091,212,19.9,3993887095,213,0.6,3993887083,56,Back,3993887081,3,,3993887085,140,33.7,3996112501,388,,3993887087,141,24.9,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411497,630,1,2,80,11,ejm092fnt9zoxbpuklzd52ji8,0,67.8,79.9,2023-01-24T21:25:34.801Z,2023-01-27T05:13:02Z,3993887247,141,88.4,3993887249,212,18.7,3993887245,140,84.7,3993887241,3,,3993887251,213,0.3,3993887243,56,Left,3996112533,178,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411615,659,44,2,80,12,3ptd7zlc5isrongig0wij2id4,1,15.8,12.1,2023-01-24T21:25:36.454Z,2023-01-27T11:12:10Z,3993887875,285,,3993887891,233,631,3993887873,56,Back,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411501,631,44,2,80,12,ejm092fnt9zoxbpuklzd52ji8,0,84.2,87.9,2023-01-24T21:25:36.455Z,2023-01-27T05:13:11Z,3993887273,286,,3993887911,233,659,3993887269,56,Left,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411519,655,1,2,80,12,3ptd7zlc5isrongig0wij2id4,1,18.5,16.5,2023-01-24T21:25:36.484Z,2023-01-27T11:12:11Z,3993887365,140,21.5,3993887361,3,,3993887367,141,5.2,3993887369,212,8.3,3993887371,213,5.1,3996112649,388,,3993887363,56,Back,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411525,656,49,2,80,14,3ptd7zlc5isrongig0wij2id4,1,21.5,5.2,2023-01-24T21:25:38.070Z,2023-01-27T05:13:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500837071,1154,67,2,80,14,3ptd7zlc5isrongig0wij2id4,1,19.9,5,2023-01-24T21:25:38.075Z,2023-01-27T11:12:11Z,3996127691,233,1135,,,,,,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500837069,1135,67,2,80,14,ejm092fnt9zoxbpuklzd52ji8,0,80.1,95,2023-01-24T21:25:38.076Z,2023-01-27T05:59:23Z,3996127695,233,1154,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411529,657,1,2,80,14,3ptd7zlc5isrongig0wij2id4,0,21.5,5.2,2023-01-24T21:25:38.101Z,2023-01-27T11:12:12Z,3993887451,236,,3993887441,1,,3993887457,286,,3996112723,178,,3993887453,233,632,3993887435,141,5.8,3993887433,140,23.1,3993887439,213,0.2,8thtb5uqqv63f880cwhpc5zv9,K. Smith,3993887437,212,3993887429,157,,3993887431,56,Back,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,
2500411511,632,74,2,80,14,ejm092fnt9zoxbpuklzd52ji8,1,79.3,94.1,2023-01-24T21:25:38.111Z,2023-01-27T05:13:35Z,3993887315,56,Left,3993887317,285,,3993887465,233,657,3996112781,178,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411531,633,5,2,80,17,ejm092fnt9zoxbpuklzd52ji8,0,77.4,101.7,2023-01-24T21:25:40.888Z,2023-01-27T05:13:40Z,3993887447,56,Left,3993887449,347,,3993887679,233,658,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411565,658,5,2,80,17,3ptd7zlc5isrongig0wij2id4,1,22.6,-1.7,2023-01-24T21:25:40.888Z,2023-01-27T05:13:40Z,3993887639,56,Back,3993887669,233,633,3993887641,347,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411641,660,1,2,80,28,3ptd7zlc5isrongig0wij2id4,0,27.4,0,2023-01-24T21:25:52.280Z,2023-01-27T05:13:45Z,3993887991,140,45.5,3993887995,212,19.6,3993887997,213,0.2,3993887983,107,,3993887993,141,5.3,3993887987,56,Back,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411661,634,1,2,80,30,ejm092fnt9zoxbpuklzd52ji8,1,52.6,96.3,2023-01-24T21:25:54.017Z,2023-01-27T06:00:04Z,3993888095,3,,3993888101,141,90.3,3993888097,56,Left,3993888105,213,6.1,3993888099,140,73.2,3996127875,388,,3993888103,212,22.0,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411663,635,49,2,80,32,ejm092fnt9zoxbpuklzd52ji8,1,73.2,90.3,2023-01-24T21:25:55.601Z,2023-01-27T05:14:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500837147,1155,83,2,80,33,3ptd7zlc5isrongig0wij2id4,1,26.6,9.4,2023-01-24T21:25:56.579Z,2023-01-27T06:00:36Z,3996127991,399,83307,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411675,636,1,2,80,33,ejm092fnt9zoxbpuklzd52ji8,0,72.3,90.3,2023-01-24T21:25:57.096Z,2023-01-27T05:14:38Z,3993888149,140,72.0,3993888147,56,Left,3993888153,212,6.5,3993888151,141,80.8,3993888155,213,4.7,3996113227,178,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411681,661,49,2,80,33,3ptd7zlc5isrongig0wij2id4,1,34.5,19.1,2023-01-24T21:25:57.383Z,2023-01-27T05:14:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411713,662,1,2,80,35,3ptd7zlc5isrongig0wij2id4,1,28.4,25.8,2023-01-24T21:25:58.929Z,2023-01-27T05:14:49Z,3993888351,141,42.4,3993888355,213,2.6,3993888347,56,Back,3993888349,140,9.8,3996113291,178,,3993888353,212,22.6,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411757,663,1,2,80,37,3ptd7zlc5isrongig0wij2id4,0,9.7,42.4,2023-01-24T21:26:01.459Z,2023-01-27T05:15:04Z,3993888619,141,52.8,3993888617,140,55.5,3993888615,56,Center,3996113383,178,,3993888623,213,0.1,3993888625,1,,3993888621,212,48.6,3993888613,157,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411781,637,1,2,80,42,ejm092fnt9zoxbpuklzd52ji8,0,46.9,50.5,2023-01-24T21:26:05.768Z,2023-01-27T05:15:33Z,3996113531,178,,3994534911,3,,3994534915,141,47.0,3994534917,212,2.5,3994534913,140,46.2,3993888721,56,Back,3994534919,213,4.4,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411759,664,61,2,80,42,3ptd7zlc5isrongig0wij2id4,1,55.5,52.8,2023-01-24T21:26:05.848Z,2023-01-27T05:15:38Z,3996113563,178,,3993888629,56,Center,3996113561,21,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411921,640,61,2,80,43,ejm092fnt9zoxbpuklzd52ji8,1,51.9,41.9,2023-01-24T21:26:06.658Z,2023-01-27T05:15:50Z,3996113613,388,,3993889543,56,Center,3996113611,15,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411785,665,1,2,80,45,3ptd7zlc5isrongig0wij2id4,1,42.9,62.7,2023-01-24T21:26:08.656Z,2023-01-27T05:16:03Z,3993888751,213,1.5,3993888745,140,44.0,3993888747,141,83.5,3993888749,212,14.2,3996113683,178,,3993888743,56,Back,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411799,666,1,2,80,48,3ptd7zlc5isrongig0wij2id4,0,56.2,92.6,2023-01-24T21:26:11.592Z,2023-01-27T05:16:07Z,3996113711,178,,3993888815,56,Left,3993888823,213,0.0,3993888821,212,12.2,3993888819,141,92.7,3993888817,140,67.8,,,,,,,13squddw07mvcu7mo6xk5mjqi,T. Springett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411813,638,8,2,80,49,ejm092fnt9zoxbpuklzd52ji8,1,31.9,13.5,2023-01-24T21:26:12.657Z,2023-01-27T05:16:12Z,3993888933,56,Back,3996113729,178,,3994535699,385,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500535955,828,61,2,80,49,3ptd7zlc5isrongig0wij2id4,1,73.3,94.5,2023-01-24T21:26:12.711Z,2023-01-27T05:16:16Z,3996113759,178,,3994535813,56,Left,,,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411839,639,4,2,80,51,ejm092fnt9zoxbpuklzd52ji8,1,36,12.6,2023-01-24T21:26:14.672Z,2023-01-27T05:16:21Z,3993889107,233,667,3993889091,286,,3993889083,13,,3993889085,56,Back,3993889087,152,,3993889089,265,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500411827,667,4,2,80,51,3ptd7zlc5isrongig0wij2id4,0,64,87.4,2023-01-24T21:26:14.673Z,2023-01-27T05:16:21Z,3993889019,152,,3993889017,56,Left,3993889015,13,,3993889023,285,,3993889021,265,,3996113789,178,,3993889135,233,639,,,,13squddw07mvcu7mo6xk5mjqi,T. Springett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412219,641,1,2,81,41,ejm092fnt9zoxbpuklzd52ji8,0,30,23,2023-01-24T21:27:05.262Z,2023-01-27T05:16:25Z,3996113827,178,,3993891141,212,54.4,3993891145,1,,3993891133,152,,3993891135,56,Right,3993891143,213,6.0,3993891129,5,,3993891131,155,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,3993891137,140,3993891139,141,0.0,,,,,,,,,79.3,,,,,,,,,,,,,,,,,,,,,,,,
2500412223,642,5,2,81,44,ejm092fnt9zoxbpuklzd52ji8,0,76.4,-1.4,2023-01-24T21:27:08.143Z,2023-01-27T05:16:30Z,3993891187,56,Right,3993891189,347,,3993891257,233,668,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412231,668,5,2,81,44,3ptd7zlc5isrongig0wij2id4,1,23.6,101.4,2023-01-24T21:27:08.143Z,2023-01-27T05:16:29Z,3993891243,233,642,3993891235,56,Back,3993891237,347,,,,,,,,,,,,,,,,,13squddw07mvcu7mo6xk5mjqi,T. Springett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412313,669,1,2,81,54,3ptd7zlc5isrongig0wij2id4,1,26.6,100,2023-01-24T21:27:18.202Z,2023-01-27T05:16:46Z,3993891637,56,Back,3993891639,140,29.4,3993891643,212,12.5,3993891635,107,,3993891645,213,4.9,3993891641,141,83.5,,,,,,,13squddw07mvcu7mo6xk5mjqi,T. Springett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412369,670,1,2,81,57,3ptd7zlc5isrongig0wij2id4,1,24.2,76.9,2023-01-24T21:27:20.600Z,2023-01-27T05:16:49Z,3993891963,213,4.8,3993891955,56,Back,3993891951,155,,3996113987,178,,3993891959,141,15.5,3993891957,140,29.2,3993891961,212,42.1,3993891953,196,,1la1hsnuheliwojwmcbxroy96,J. Knight,3993891965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412439,671,1,2,82,3,3ptd7zlc5isrongig0wij2id4,1,51.7,8.9,2023-01-24T21:27:26.682Z,2023-01-27T05:16:53Z,3993892273,213,6.3,3993892265,56,Right,3993892267,140,83.3,3993892271,212,33.2,3996114019,178,,3993892269,141,7.6,3993892275,1,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412453,672,1,2,82,10,3ptd7zlc5isrongig0wij2id4,0,95.5,4.7,2023-01-24T21:27:34.046Z,2023-01-27T05:19:37Z,3993892355,56,Center,3993892363,213,1.6,3996114877,178,,3993892357,140,95.7,3993892359,141,26.7,3993892361,212,15.0,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412511,643,12,2,82,12,ejm092fnt9zoxbpuklzd52ji8,1,3.3,70,2023-01-24T21:27:35.616Z,2023-01-27T05:19:43Z,3993892641,56,Back,3993892645,141,72.9,3996114911,178,,3993892649,213,0.5,3993892643,140,6.8,3993892647,212,4.2,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412463,673,61,2,82,12,3ptd7zlc5isrongig0wij2id4,1,95.7,26.7,2023-01-24T21:27:35.739Z,2023-01-27T05:19:48Z,3993892399,56,Center,3996114951,178,,,,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412493,674,50,2,82,13,3ptd7zlc5isrongig0wij2id4,1,92,37,2023-01-24T21:27:37.241Z,2023-01-27T05:21:33Z,3993892543,286,,3993894439,233,644,3993892539,56,Center,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412531,644,7,2,82,14,ejm092fnt9zoxbpuklzd52ji8,0,8,63,2023-01-24T21:27:37.717Z,2023-01-27T05:21:26Z,3994537025,385,,3993894421,285,,3996115295,178,,3993894435,233,674,3993892741,56,Back,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412519,675,13,2,82,16,3ptd7zlc5isrongig0wij2id4,1,88,54.8,2023-01-24T21:27:39.517Z,2023-01-27T05:21:46Z,3996115391,178,,3993894309,230,97.6,3993894307,458,,3993894301,84,,3993894305,103,19.4,3993894311,231,50.4,3993893275,20,,3993892681,56,Center,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,3993894303,102,3993892679,17,,3993892677,22,,,,,,,41.5,,,,,,,,,,,,,,,,,,,,,,,,
2500412535,645,5,2,82,17,ejm092fnt9zoxbpuklzd52ji8,1,-1,63,2023-01-24T21:27:40.832Z,2023-01-27T05:21:49Z,3993892757,56,Back,3993892787,233,676,3993892759,346,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412533,676,5,2,82,17,3ptd7zlc5isrongig0wij2id4,0,101,37,2023-01-24T21:27:40.832Z,2023-01-27T05:21:49Z,3993892753,56,Center,3993892755,346,,3993892791,233,645,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500412983,646,1,2,82,57,ejm092fnt9zoxbpuklzd52ji8,0,5,41.2,2023-01-24T21:28:21.281Z,2023-01-27T05:21:54Z,3993895221,74,,3993895213,141,27.9,3993895215,212,68.2,3993895211,140,69.4,3993895219,1,,3993895207,124,,3993895209,56,Center,3993895217,213,6.2,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413013,677,1,2,83,2,3ptd7zlc5isrongig0wij2id4,1,35.4,76.6,2023-01-24T21:28:26.263Z,2023-01-27T05:21:58Z,3993895387,141,86.9,3993895389,212,8.4,3996115449,388,,3993895381,3,,3993895385,140,39.8,3993895383,56,Back,3993895391,213,1.0,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413027,678,49,2,83,4,3ptd7zlc5isrongig0wij2id4,1,39.8,86.9,2023-01-24T21:28:27.582Z,2023-01-27T05:22:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413029,679,1,2,83,4,3ptd7zlc5isrongig0wij2id4,0,39.8,86.9,2023-01-24T21:28:27.624Z,2023-01-27T05:22:08Z,3993895451,140,46.7,3993895455,212,11.0,3996115507,178,,3993895449,56,Back,3993895457,213,5.4,3993895453,141,74.7,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413039,648,49,2,83,4,ejm092fnt9zoxbpuklzd52ji8,1,52.7,27.7,2023-01-24T21:28:28.415Z,2023-01-27T05:27:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413071,649,1,2,83,5,ejm092fnt9zoxbpuklzd52ji8,0,52.7,27.7,2023-01-24T21:28:29.410Z,2023-01-27T05:27:58Z,3993895607,56,Center,3993895609,140,87.2,3993895617,1,,3993895615,213,0.1,3993895611,141,31.3,3993895605,157,,3993895613,212,36.3,3996116955,178,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413019,647,43,2,83,7,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-01-24T21:28:30.992Z,2023-01-25T16:18:15Z,3993895423,56,Center,3994538125,144,61,,,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413059,680,52,2,83,9,3ptd7zlc5isrongig0wij2id4,1,13,68.8,2023-01-24T21:28:32.862Z,2023-01-27T05:28:01Z,3994538197,376,,3996116981,178,,,,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413087,681,80,2,83,14,3ptd7zlc5isrongig0wij2id4,0,13.1,62.9,2023-01-24T21:28:38.431Z,2023-01-27T05:28:04Z,3996117009,178,,,,,,,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413131,682,1,2,83,17,3ptd7zlc5isrongig0wij2id4,0,26.6,57.5,2023-01-24T21:28:40.697Z,2023-01-27T05:28:08Z,3993896033,213,0.4,3993896023,155,,3993896025,56,Left,3996117017,178,,3993896029,141,86.8,3993896035,1,,3993896031,212,50.4,3993896027,140,70.7,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413137,650,1,2,83,20,ejm092fnt9zoxbpuklzd52ji8,0,32.5,14.7,2023-01-24T21:28:44.024Z,2023-01-27T05:28:13Z,3993896073,140,46.4,3993896079,213,5.6,3996117049,178,,3993896077,212,18.5,3993896071,56,Back,3993896069,3,,3993896075,141,0.0,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413141,651,5,2,83,24,ejm092fnt9zoxbpuklzd52ji8,0,43.4,-1.8,2023-01-24T21:28:47.546Z,2023-01-27T05:28:24Z,3993896127,233,683,3993896083,56,Back,3993896085,347,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413145,683,5,2,83,24,3ptd7zlc5isrongig0wij2id4,1,56.6,101.8,2023-01-24T21:28:47.546Z,2023-01-27T05:28:24Z,3993896109,56,Left,3993896113,233,651,3993896111,347,,,,,,,,,,,,,,,,,13squddw07mvcu7mo6xk5mjqi,T. Springett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413185,684,1,2,83,27,3ptd7zlc5isrongig0wij2id4,0,59.5,100,2023-01-24T21:28:51.109Z,2023-01-27T05:28:29Z,3993896299,140,66.2,3993896297,56,Left,3993896295,107,,3993896305,213,5.6,3993896301,141,92.7,3993896303,212,9.3,,,,,,,13squddw07mvcu7mo6xk5mjqi,T. Springett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413215,652,8,2,83,28,ejm092fnt9zoxbpuklzd52ji8,1,34.3,8,2023-01-24T21:28:52.222Z,2023-01-27T05:28:33Z,3994538627,385,,3993896453,56,Back,3996117143,178,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413257,685,1,2,83,31,3ptd7zlc5isrongig0wij2id4,1,53.1,85.1,2023-01-24T21:28:55.352Z,2023-01-27T05:28:37Z,3993896709,213,3.5,3993896707,212,19.5,3993896703,140,35.6,3993896705,141,75.7,3993896701,56,Back,3996117157,178,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413293,686,1,2,83,33,3ptd7zlc5isrongig0wij2id4,1,33.5,69.9,2023-01-24T21:28:57.282Z,2023-01-27T05:28:40Z,3993896923,141,50.4,3993896919,56,Back,3993896927,212,18.4,3993896931,213,3.9,3996117169,178,,3993896921,140,21.4,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413315,687,1,2,83,38,3ptd7zlc5isrongig0wij2id4,1,25.6,52.1,2023-01-24T21:29:01.879Z,2023-01-27T05:28:47Z,3993897043,213,0.6,3993897035,56,Left,3993897037,140,61.6,3993897039,141,90.5,3993897047,1,,3993897033,155,,3993897041,212,45.9,3996117199,178,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500413321,688,1,2,83,42,3ptd7zlc5isrongig0wij2id4,0,62,85.9,2023-01-24T21:29:06.393Z,2023-01-27T05:28:50Z,3996117223,178,,3993897083,140,76.7,3993897085,141,74.8,3993897081,56,Center,3993897087,212,17.2,3993897089,213,5.8,3993897079,155,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
