id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/20/id,qualifier/20/qualifierId,assist
2488653853,611,1,2,71,1,8rfydplrc9ki0sirqi0drcybk,0,79.9,86.1,2022-12-02T21:19:25.303Z,2022-12-05T04:21:21Z,3931762225,56,Center,3934865937,178,,3931762229,141,69.0,3931762231,212,25.0,3931762233,213,5.8,3931762227,140,100.0,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488653857,612,5,2,71,4,8rfydplrc9ki0sirqi0drcybk,0,101.6,72.2,2022-12-02T21:19:28.551Z,2022-12-05T04:21:25Z,3931762299,233,662,3931762237,56,Center,3931762239,346,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488653865,662,5,2,71,4,8b523ujgl21tbc01me65q0aoh,1,-1.6,27.8,2022-12-02T21:19:28.551Z,2022-12-05T04:21:24Z,3931762275,56,Back,3931762283,233,612,3931762277,346,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488653965,664,1,2,71,25,8b523ujgl21tbc01me65q0aoh,1,4.7,52.4,2022-12-02T21:19:49.335Z,2022-12-05T04:21:28Z,3931762921,124,,3931762925,140,12.1,3931762929,212,16.9,3931762923,56,Back,3931762931,213,5.2,3931762935,237,,3931762927,141,30.3,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488653971,665,1,2,71,27,8b523ujgl21tbc01me65q0aoh,1,12.1,30.3,2022-12-02T21:19:51.307Z,2022-12-05T04:21:41Z,3931762965,56,Back,3931762969,141,68.2,3934866121,178,,3931762973,213,1.4,3931762967,140,17.3,3931762971,212,26.3,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488653999,666,1,2,71,30,8b523ujgl21tbc01me65q0aoh,0,17.1,68.8,2022-12-02T21:19:54.759Z,2022-12-05T04:21:44Z,3931763107,155,,3931763117,213,6.3,3931763109,56,Center,3931763111,140,86.9,3934866155,178,,3931763115,212,73.3,3931763119,1,,3931763113,141,66.7,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654007,613,52,2,71,35,8rfydplrc9ki0sirqi0drcybk,1,14.1,36.3,2022-12-02T21:19:59.482Z,2022-12-05T04:21:50Z,3934866211,178,,3934517547,376,,,,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654031,614,1,2,71,38,8rfydplrc9ki0sirqi0drcybk,1,14.1,36.3,2022-12-02T21:20:01.891Z,2022-12-05T04:22:33Z,3931763331,213,1.2,3934866547,178,,3931763327,141,68.5,3931763321,123,,3931763325,140,22.4,3931763329,212,23.6,3931763323,56,Back,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654035,615,1,2,71,41,8rfydplrc9ki0sirqi0drcybk,1,22.8,68.5,2022-12-02T21:20:05.738Z,2022-12-05T04:22:38Z,3931763353,140,25.5,3931763359,213,4.9,3931763355,141,46.4,3931763351,56,Back,3931763357,212,15.3,3934866605,178,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654047,616,1,2,71,44,8rfydplrc9ki0sirqi0drcybk,1,27.9,37.5,2022-12-02T21:20:08.679Z,2022-12-05T04:22:42Z,3931763417,141,13.4,3931763421,213,4.1,3934866645,178,,3931763413,56,Back,3931763419,212,19.5,3931763415,140,17.9,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654067,617,1,2,71,48,8rfydplrc9ki0sirqi0drcybk,1,19.2,10.8,2022-12-02T21:20:11.996Z,2022-12-05T04:22:47Z,3931763537,213,2.1,3931763529,56,Back,3931763533,141,42.9,3931763535,212,25.1,3934866675,178,,3931763531,140,7.4,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654069,618,1,2,71,51,8rfydplrc9ki0sirqi0drcybk,1,10.2,50.6,2022-12-02T21:20:15.344Z,2022-12-05T04:22:50Z,3934866701,178,,3931763547,140,18.1,3931763549,141,80.9,3931763551,212,22.2,3931763553,213,1.2,3931763545,56,Back,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654093,619,1,2,71,54,8rfydplrc9ki0sirqi0drcybk,1,19.7,84.1,2022-12-02T21:20:18.687Z,2022-12-05T04:22:55Z,3934866741,178,,3931763689,213,4.2,3931763681,141,54.8,3931763677,140,9.6,3931763685,212,22.6,3931763675,56,Back,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654115,620,1,2,71,57,8rfydplrc9ki0sirqi0drcybk,1,5.8,50.1,2022-12-02T21:20:21.620Z,2022-12-05T04:23:00Z,3931763765,140,16.1,3931763763,56,Back,3931763769,212,20.8,3934866777,178,,3931763771,213,5.3,3931763767,141,23.9,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654145,621,1,2,72,1,8rfydplrc9ki0sirqi0drcybk,1,28.8,20.9,2022-12-02T21:20:25.152Z,2022-12-05T04:23:03Z,3931763919,140,45.0,3934866803,178,,3931763923,212,20.9,3931763921,141,3.1,3931763917,56,Back,3931763925,213,5.7,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654163,622,1,2,72,4,8rfydplrc9ki0sirqi0drcybk,1,49.9,6.1,2022-12-02T21:20:28.147Z,2022-12-05T04:23:08Z,3934866829,178,,3931764021,213,0.0,3931764017,141,8.2,3931764023,1,,3931764019,212,33.4,3931764013,56,Right,3931764015,140,81.7,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654169,623,1,2,72,6,8rfydplrc9ki0sirqi0drcybk,0,78.8,7,2022-12-02T21:20:30.432Z,2022-12-05T04:23:13Z,3931764035,140,91.5,3931764041,213,0.7,3931764033,56,Center,3931764039,212,17.2,3934866881,178,,3931764037,141,23.0,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654171,667,49,2,72,8,8b523ujgl21tbc01me65q0aoh,1,11.6,75.4,2022-12-02T21:20:32.665Z,2022-12-05T04:23:16Z,,,,,,,,,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654181,668,12,2,72,8,8b523ujgl21tbc01me65q0aoh,1,9.7,74.7,2022-12-02T21:20:32.698Z,2022-12-05T04:23:20Z,3931764217,167,,3931764105,140,13.5,3934866965,178,,3931764109,212,19.0,3931764111,213,1.4,3931764103,56,Back,3931764107,141,100.0,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654235,624,5,2,72,10,8rfydplrc9ki0sirqi0drcybk,1,83.9,-1.8,2022-12-02T21:20:34.356Z,2022-12-05T04:23:24Z,3931764377,233,669,3931764361,56,Right,3931764363,347,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654183,669,5,2,72,10,8b523ujgl21tbc01me65q0aoh,0,16.1,101.8,2022-12-02T21:20:34.356Z,2022-12-05T04:23:24Z,3931764393,233,624,3931764117,56,Back,3931764119,347,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654277,625,1,2,72,32,8rfydplrc9ki0sirqi0drcybk,1,74.6,0,2022-12-02T21:20:56.682Z,2022-12-05T04:23:31Z,3931764603,141,9.5,3931764597,107,,3931764605,212,18.3,3931764601,140,58.6,3931764607,213,2.7,3931764599,56,Right,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654295,626,1,2,72,36,8rfydplrc9ki0sirqi0drcybk,1,59.1,10.7,2022-12-02T21:21:00.288Z,2022-12-05T04:23:34Z,3931764699,212,20.6,3931764693,140,54.3,3934867081,178,,3931764691,56,Center,3931764703,213,1.8,3931764695,141,40.0,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654299,627,1,2,72,40,8rfydplrc9ki0sirqi0drcybk,1,55.7,41.9,2022-12-02T21:21:03.854Z,2022-12-05T04:23:39Z,3931764737,212,18.1,3931764731,56,Right,3931764735,141,17.6,3934867103,178,,3931764739,213,5.1,3931764733,140,62.7,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654335,628,1,2,72,42,8rfydplrc9ki0sirqi0drcybk,1,63.6,17.1,2022-12-02T21:21:06.168Z,2022-12-05T04:23:42Z,3931764895,212,23.9,3931764891,140,85.9,3931764893,141,10.1,3931764889,56,Right,3934867115,178,,3931764897,213,6.1,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489239401,1146,67,2,72,44,8rfydplrc9ki0sirqi0drcybk,1,86.2,9.4,2022-12-02T21:21:08.573Z,2022-12-05T09:30:22Z,3934883177,233,1085,,,,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489239399,1085,67,2,72,44,8b523ujgl21tbc01me65q0aoh,0,13.8,90.6,2022-12-02T21:21:08.574Z,2022-12-05T04:56:41Z,3934883185,233,1146,,,,,,,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654375,629,3,2,72,44,8rfydplrc9ki0sirqi0drcybk,0,86.2,8.3,2022-12-02T21:21:08.587Z,2022-12-05T04:56:46Z,3931765427,233,671,3934867253,178,,3931765121,286,,3931765119,56,Right,3934518583,465,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654433,671,7,2,72,44,8b523ujgl21tbc01me65q0aoh,0,13.8,91.7,2022-12-02T21:21:08.606Z,2022-12-05T04:57:01Z,3934518625,385,,3931765423,233,629,3934867307,178,,3931765343,56,Back,3931765345,285,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654383,630,61,2,72,47,8rfydplrc9ki0sirqi0drcybk,0,86.7,3.1,2022-12-02T21:21:11.089Z,2022-12-05T04:24:10Z,3931765145,56,Right,3934867377,178,,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654389,631,5,2,72,48,8rfydplrc9ki0sirqi0drcybk,0,87.6,-2,2022-12-02T21:21:11.985Z,2022-12-05T04:24:15Z,3931765333,233,670,3931765177,56,Right,3931765179,347,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654429,670,5,2,72,48,8b523ujgl21tbc01me65q0aoh,1,12.4,102,2022-12-02T21:21:11.985Z,2022-12-05T04:24:15Z,3931765315,347,,3931765317,233,631,3931765313,56,Back,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654475,672,1,2,73,11,8b523ujgl21tbc01me65q0aoh,0,20.1,100,2022-12-02T21:21:35.533Z,2022-12-05T04:24:22Z,3931765599,212,17.9,3931765593,56,Back,3931765591,107,,3931765595,140,36.0,3931765597,141,91.4,3931765601,213,5.9,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654483,632,1,2,73,13,8rfydplrc9ki0sirqi0drcybk,0,61,7.4,2022-12-02T21:21:37.440Z,2022-12-05T04:24:27Z,3934867509,388,,3931765635,3,,3931765643,212,14.5,3931765641,141,21.2,3931765645,213,0.7,3931765639,140,71.5,3931765637,56,Center,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654493,673,8,2,73,15,8b523ujgl21tbc01me65q0aoh,1,24.9,73.3,2022-12-02T21:21:38.977Z,2022-12-05T04:24:32Z,3934867565,178,,3934520511,385,,3931765679,56,Back,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654519,633,1,2,73,18,8rfydplrc9ki0sirqi0drcybk,0,64.3,25,2022-12-02T21:21:41.849Z,2022-12-05T04:24:36Z,3931765815,3,,3931765819,140,75.5,3934867597,388,,3931765823,212,12.6,3931765821,141,18.2,3931765817,56,Right,3931765825,213,5.9,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489279329,1506,67,2,73,19,8b523ujgl21tbc01me65q0aoh,1,29.6,80.1,2022-12-02T21:21:42.899Z,2022-12-05T11:10:40Z,3935075247,233,1574,,,,,,,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489279327,1574,67,2,73,19,8rfydplrc9ki0sirqi0drcybk,0,70.4,19.9,2022-12-02T21:21:42.900Z,2022-12-05T10:58:32Z,3935075255,233,1506,,,,,,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654517,674,8,2,73,19,8b523ujgl21tbc01me65q0aoh,1,27.4,78.7,2022-12-02T21:21:42.949Z,2022-12-05T11:10:41Z,3931765813,56,Back,3934867743,178,,3934520561,385,,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489239657,1109,43,2,73,19,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-02T21:21:43.005Z,2022-12-05T08:28:52Z,3934964275,144,67,3934884145,233,1157,,,,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489239655,1157,43,2,73,19,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-12-02T21:21:43.006Z,2022-12-05T08:28:52Z,3934964277,144,67,3934884153,233,1109,,,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654557,635,61,2,73,19,8rfydplrc9ki0sirqi0drcybk,1,75.3,7.9,2022-12-02T21:21:43.131Z,2022-12-05T08:27:21Z,3931766005,56,Right,3934868095,388,,3934963569,21,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654555,634,5,2,73,23,8rfydplrc9ki0sirqi0drcybk,0,73.2,-1.7,2022-12-02T21:21:46.819Z,2022-12-05T04:25:31Z,3931766455,233,675,3931766003,347,,3931766001,56,Right,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654567,675,5,2,73,23,8b523ujgl21tbc01me65q0aoh,1,26.8,101.7,2022-12-02T21:21:46.819Z,2022-12-05T04:25:31Z,3931766047,56,Back,3931766049,347,,3931766435,233,634,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654591,676,1,2,73,31,8b523ujgl21tbc01me65q0aoh,1,31,100,2022-12-02T21:21:55.033Z,2022-12-05T04:25:35Z,3931766161,107,,3931766165,140,41.2,3931766169,212,18.7,3931766163,56,Back,3931766171,213,5.3,3931766167,141,79.4,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654613,677,1,2,73,35,8b523ujgl21tbc01me65q0aoh,1,42.2,70.8,2022-12-02T21:21:59.055Z,2022-12-05T04:25:38Z,3931766289,1,,3931766283,141,21.2,3934868233,178,,3931766281,140,53.0,3931766285,212,35.6,3931766277,155,,3931766287,213,5.0,3931766279,56,Center,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654637,678,1,2,73,39,8b523ujgl21tbc01me65q0aoh,1,56.1,19.1,2022-12-02T21:22:03.226Z,2022-12-05T04:25:43Z,3931766431,213,5.9,3931766427,141,7.0,3934868285,178,,3931766425,140,75.9,3931766423,56,Right,3931766429,212,22.4,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654661,679,1,2,73,44,8b523ujgl21tbc01me65q0aoh,1,83.4,5.8,2022-12-02T21:22:08.596Z,2022-12-05T04:25:47Z,3931766575,1,,3934521047,224,,3931766571,212,42.8,3931766567,140,92.9,3934868319,178,,3931766573,213,1.3,3934521049,20,,3931766569,141,67.0,6v9kb953ugi8odu4tdly7v3yt,W. Burns,3931766563,155,,3931766561,2,3931766565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654663,680,1,2,73,47,8b523ujgl21tbc01me65q0aoh,0,92.9,67,2022-12-02T21:22:10.911Z,2022-12-05T04:25:52Z,3934868377,178,,3931766587,212,15.5,3931766583,140,92.0,3931766589,213,4.7,3931766585,141,44.2,3931766579,3,,3931766581,56,Center,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654713,636,12,2,73,48,8rfydplrc9ki0sirqi0drcybk,1,5.8,49.9,2022-12-02T21:22:11.902Z,2022-12-05T04:25:58Z,3931766835,56,Back,3931766843,213,6.0,3931766841,212,32.4,3931766839,141,35.7,3934868439,178,,3931766837,140,35.3,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654699,681,1,2,73,51,8b523ujgl21tbc01me65q0aoh,0,63.5,69.5,2022-12-02T21:22:15.047Z,2022-12-05T04:26:01Z,3931766757,140,76.9,3931766761,212,20.5,3931766763,213,0.8,3931766759,141,91.5,3934868477,178,,3931766755,56,Left,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654715,637,49,2,73,54,8rfydplrc9ki0sirqi0drcybk,1,26.5,6.4,2022-12-02T21:22:18.797Z,2022-12-05T04:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654727,638,1,2,73,56,8rfydplrc9ki0sirqi0drcybk,1,30,6.4,2022-12-02T21:22:20.720Z,2022-12-05T04:26:39Z,3931766891,56,Back,3931766907,213,0.6,3931766895,140,44.8,3934868797,178,,3931766899,141,21.6,3931766903,212,18.7,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654759,639,1,2,73,58,8rfydplrc9ki0sirqi0drcybk,1,44.8,21.6,2022-12-02T21:22:21.998Z,2022-12-05T04:27:10Z,3931767093,140,35.7,3931767099,213,2.5,3931767095,141,32.8,3931767091,56,Back,3934869099,178,,3931767097,212,12.2,,,,,,,8d6o15wvepi7do7e0ubjeoga2,G. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654771,640,1,2,74,4,8rfydplrc9ki0sirqi0drcybk,1,39,31.9,2022-12-02T21:22:28.148Z,2022-12-05T04:27:14Z,3934869131,178,,3931767197,56,Back,3931767203,212,19.2,3931767201,141,58.4,3931767199,140,32.7,3931767205,213,1.9,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654787,641,1,2,74,8,8rfydplrc9ki0sirqi0drcybk,1,33.9,59.7,2022-12-02T21:22:31.829Z,2022-12-05T04:27:18Z,3934869165,178,,3931767267,212,24.0,3931767269,213,1.0,3931767263,140,45.7,3931767261,56,Back,3931767265,141,89.9,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654805,642,1,2,74,10,8rfydplrc9ki0sirqi0drcybk,1,45.7,89.9,2022-12-02T21:22:33.999Z,2022-12-05T04:27:27Z,3931767387,212,17.8,3934869227,178,,3931767389,213,6.1,3931767383,140,62.3,3931767381,56,Left,3931767385,141,84.8,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654809,643,1,2,74,12,8rfydplrc9ki0sirqi0drcybk,0,69.1,91.5,2022-12-02T21:22:36.676Z,2022-12-05T04:27:32Z,3931767415,155,,3931767419,140,78.1,3931767423,212,17.1,3931767417,56,Center,3931767425,213,5.3,3934869265,178,,3931767421,141,70.5,,,,8d6o15wvepi7do7e0ubjeoga2,G. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654815,682,1,2,74,14,8b523ujgl21tbc01me65q0aoh,0,23.5,29.5,2022-12-02T21:22:37.889Z,2022-12-05T08:31:06Z,3931767459,140,31.4,3931767455,3,,3931767461,141,18.9,3934965125,178,,3931767465,213,5.6,3931767457,56,Back,3931767463,212,11.0,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654843,644,1,2,74,17,8rfydplrc9ki0sirqi0drcybk,0,70.8,72.6,2022-12-02T21:22:41.503Z,2022-12-05T04:27:41Z,3931767577,213,4.7,3931767569,56,Center,3931767573,141,43.6,3934869337,178,,3931767575,212,19.8,3931767571,140,69.7,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654837,683,49,2,74,20,8b523ujgl21tbc01me65q0aoh,1,30,64,2022-12-02T21:22:44.070Z,2022-12-05T04:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654865,684,1,2,74,20,8b523ujgl21tbc01me65q0aoh,1,30,64,2022-12-02T21:22:44.712Z,2022-12-05T04:27:48Z,3931767701,140,27.6,3931767705,212,7.1,3931767699,56,Back,3934869397,178,,3931767703,141,54.3,3931767707,213,4.3,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654881,685,1,2,74,25,8b523ujgl21tbc01me65q0aoh,1,40.5,71.5,2022-12-02T21:22:49.217Z,2022-12-05T04:27:52Z,3931767813,141,69.9,3931767815,212,15.8,3934869433,178,,3931767811,140,55.5,3931767817,213,6.2,3931767807,56,Center,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654897,686,1,2,74,28,8b523ujgl21tbc01me65q0aoh,1,61.4,88,2022-12-02T21:22:52.259Z,2022-12-05T04:27:56Z,3934869471,178,,3931767897,213,0.3,3931767891,140,74.1,3931767895,212,14.0,3931767889,56,Left,3931767893,141,94.2,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488654903,687,3,2,74,32,8b523ujgl21tbc01me65q0aoh,0,81.2,87.4,2022-12-02T21:22:56.363Z,2022-12-05T04:28:01Z,3934522611,464,,3931768435,233,645,3931767915,56,Left,3934869543,178,,3931767917,286,,,,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
