id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515262897,637,1,2,70,57,dv9l02o316cd9hbkxaho2u12f,1,10.4,85,2023-03-04T16:33:05.430Z,2023-03-04T16:33:07Z,4072022217,140,43.1,4072022231,213,0.2,4072022215,56,Back,4072022227,212,35.2,4072022223,141,96.6,4072022233,1,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263015,638,1,2,70,59,dv9l02o316cd9hbkxaho2u12f,0,43.1,96.6,2023-03-04T16:33:07.415Z,2023-03-06T13:49:56Z,4072022807,1,,4072022803,212,46.6,4072022805,213,6.0,4072022799,140,85.6,4072022801,141,76.7,4072022797,56,Center,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263077,574,52,2,71,4,jv3jh5m5t7qy5t37vwwmnj16,1,10.6,23,2023-03-04T16:33:12.283Z,2023-03-06T13:49:59Z,4078506075,376,,,,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263389,575,1,2,71,9,jv3jh5m5t7qy5t37vwwmnj16,1,10.8,29.6,2023-03-04T16:33:17.706Z,2023-03-04T16:33:19Z,4072024745,212,13.8,4072024731,140,19.9,4072024749,213,5.5,4072024739,141,15.0,4072024725,123,,4072024727,56,Back,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263487,576,1,2,71,11,jv3jh5m5t7qy5t37vwwmnj16,1,22.7,18.4,2023-03-04T16:33:19.450Z,2023-03-04T16:33:22Z,4072025269,141,4.0,4072025271,212,15.8,4072025265,56,Back,4072025267,140,34.5,4072025273,213,5.6,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263577,577,1,2,71,13,jv3jh5m5t7qy5t37vwwmnj16,0,34.3,3.7,2023-03-04T16:33:21.899Z,2023-03-06T13:50:32Z,4072025787,213,0.4,4072025793,1,,4072025773,155,,4072025777,140,75.7,4072025779,141,30.3,4072025781,212,47.1,4072025775,56,Center,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263567,639,49,2,71,16,dv9l02o316cd9hbkxaho2u12f,1,19.3,72,2023-03-04T16:33:24.471Z,2023-03-04T16:33:24Z,,,,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263715,640,1,2,71,17,dv9l02o316cd9hbkxaho2u12f,1,18.9,72,2023-03-04T16:33:24.982Z,2023-03-04T16:33:27Z,4072026531,140,6.8,4072026537,213,3.9,4072026533,141,54.0,4072026529,56,Back,4072026535,212,17.6,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263883,641,1,2,71,19,dv9l02o316cd9hbkxaho2u12f,0,6.8,54,2023-03-04T16:33:27.447Z,2023-03-04T16:33:34Z,4072027393,56,Center,4072027423,1,,4072027399,141,50.3,4072027389,157,,4072027415,213,6.2,4072027395,140,52.1,4072027401,212,47.6,,,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263871,578,44,2,71,22,jv3jh5m5t7qy5t37vwwmnj16,1,47.6,49.1,2023-03-04T16:33:30.361Z,2023-03-04T16:33:34Z,4072027323,56,Back,4072027325,285,,4072027783,233,642,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263913,642,44,2,71,22,dv9l02o316cd9hbkxaho2u12f,0,52.4,50.9,2023-03-04T16:33:30.362Z,2023-03-04T16:33:34Z,4072027941,233,578,4072027555,286,,4072027551,56,Center,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263943,579,1,2,71,23,jv3jh5m5t7qy5t37vwwmnj16,1,47.2,48.5,2023-03-04T16:33:31.258Z,2023-03-04T16:33:34Z,4072027721,213,2.0,4072027711,3,,4072027715,140,40.5,4072027719,212,16.2,4072027713,56,Back,4072027717,141,70.0,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515263947,580,49,2,71,25,jv3jh5m5t7qy5t37vwwmnj16,1,41.2,70.7,2023-03-04T16:33:33.259Z,2023-03-04T16:33:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515264287,581,1,2,71,29,jv3jh5m5t7qy5t37vwwmnj16,1,59.1,81.9,2023-03-04T16:33:37.338Z,2023-03-04T16:33:43Z,4072029537,141,69.4,4072029533,56,Center,4072029535,140,63.8,4072029541,213,5.2,4072029539,212,9.8,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515264513,582,1,2,71,35,jv3jh5m5t7qy5t37vwwmnj16,1,64,76.4,2023-03-04T16:33:43.434Z,2023-03-04T16:33:49Z,4072030759,213,4.8,4072030747,141,48.9,4072030743,140,65.3,4072030737,56,Center,4072030753,212,18.7,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515264551,583,50,2,71,40,jv3jh5m5t7qy5t37vwwmnj16,1,65.5,66.2,2023-03-04T16:33:48.372Z,2023-03-04T16:33:51Z,4072030927,56,Center,4072031137,233,643,4072030929,286,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515264531,643,7,2,71,40,dv9l02o316cd9hbkxaho2u12f,1,34.5,33.8,2023-03-04T16:33:48.373Z,2023-03-06T13:51:00Z,4078507707,383,,4072030829,56,Back,4072030835,285,,4072031097,233,583,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515264557,644,49,2,71,41,dv9l02o316cd9hbkxaho2u12f,1,35.2,23.3,2023-03-04T16:33:49.127Z,2023-03-04T16:33:50Z,,,,,,,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515264775,645,1,2,71,43,dv9l02o316cd9hbkxaho2u12f,1,47.4,23.4,2023-03-04T16:33:51.958Z,2023-03-04T16:33:55Z,4072032149,141,14.0,4072032153,213,6.0,4072032145,56,Right,4072032147,140,71.4,4072032151,212,26.0,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515264961,646,1,2,71,47,dv9l02o316cd9hbkxaho2u12f,1,79.1,14.7,2023-03-04T16:33:55.750Z,2023-03-06T17:03:28Z,4078508037,20,,4072033069,2,,4072033071,155,,4078794959,210,15,4078508035,224,,4072033079,212,50.8,4072033081,213,1.2,4072033075,140,96.6,3j78tgfptah530cydckvfsauh,A. Collins,1,4072033077,141,4072033073,56,Left,4078510101,1,,,,,,,,,,,,,,,84.3,,,,,,,,,,,
2515264977,647,43,2,71,50,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-03-04T16:33:58.598Z,2023-03-06T13:52:23Z,4072041145,78,0,4078509881,144,15,4072033153,56,Center,4072041153,55,646,4072041147,29,0,4072041165,103,1.3,4072041175,146,95.1,4072380447,214,0,81d38h08s97e8kl7kxew6si5l,S. Nombe,,4072048835,233,4072041173,328,0,4072041169,108,0,4072041149,154,0,4072041161,102,51.7,4072041177,147,4072039763,72,4072380445,23,52.7,584,0,4072033151,17,0,,,0,,,,
2515264911,584,43,2,71,50,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-04T16:33:58.698Z,2023-03-06T13:52:25Z,4072032903,56,Back,4072048707,21,0,4078509959,144,10,4072048705,181,0,4072417531,174,0,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265347,648,15,2,72,3,dv9l02o316cd9hbkxaho2u12f,1,86.3,59.4,2023-03-04T16:34:11.333Z,2023-03-06T17:03:28Z,4072035105,17,,4072044531,102,50.8,4072044545,147,58.7,4072044543,146,87.5,4078794973,29,,4072035107,56,Center,4078794975,55,646,4072044529,78,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,4072041873,233,4072044547,230,98.0,4072044533,103,19,4072044535,215,,4072041829,82,,4072035101,22,4072044549,231,4072041821,20,,585,,,,,,,52.5,,,,
2515265391,585,10,2,72,3,jv3jh5m5t7qy5t37vwwmnj16,1,9.6,45.1,2023-03-04T16:34:11.433Z,2023-03-04T16:34:46Z,4072035355,56,Back,4072041923,233,648,4072035351,94,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265541,586,12,2,72,6,jv3jh5m5t7qy5t37vwwmnj16,1,8.4,44.7,2023-03-04T16:34:14.906Z,2023-03-04T16:34:16Z,4072036209,140,62.2,4072036207,56,Center,4072036219,212,57.9,4072036221,213,6.1,4072036215,141,25.9,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265625,649,44,2,72,8,dv9l02o316cd9hbkxaho2u12f,1,41.6,71.6,2023-03-04T16:34:16.198Z,2023-03-04T16:34:22Z,4072036743,56,Back,4072036747,285,,4072037295,233,587,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265643,587,44,2,72,8,jv3jh5m5t7qy5t37vwwmnj16,0,58.4,28.4,2023-03-04T16:34:16.199Z,2023-03-04T16:34:22Z,4072036813,56,Center,4072037333,233,649,4072036815,286,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265649,650,61,2,72,9,dv9l02o316cd9hbkxaho2u12f,1,45.3,69,2023-03-04T16:34:17.169Z,2023-03-04T16:34:20Z,4072036839,56,Back,,,,,,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265755,588,3,2,72,11,jv3jh5m5t7qy5t37vwwmnj16,1,59.1,29.4,2023-03-04T16:34:18.970Z,2023-03-06T13:53:53Z,4078513077,465,,4072037391,56,Center,4072037393,286,,4072037461,233,651,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265739,651,45,2,72,11,dv9l02o316cd9hbkxaho2u12f,0,40.9,70.6,2023-03-04T16:34:18.970Z,2023-03-04T16:34:24Z,4072037257,56,Back,4072037581,233,588,4072037259,285,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516486175,759,49,2,72,13,jv3jh5m5t7qy5t37vwwmnj16,1,87.9,34.3,2023-03-04T16:34:21.468Z,2023-03-06T13:54:38Z,,,,,,,,,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265919,589,3,2,72,14,jv3jh5m5t7qy5t37vwwmnj16,1,86.4,34.4,2023-03-04T16:34:22.426Z,2023-03-06T13:54:03Z,4072038207,56,Center,4078513427,465,,4072038209,286,,4072038347,233,652,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265837,652,45,2,72,14,dv9l02o316cd9hbkxaho2u12f,0,13.6,65.6,2023-03-04T16:34:22.426Z,2023-03-04T16:34:27Z,4072037823,285,,4072037821,56,Back,4072038423,233,589,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265923,590,13,2,72,17,jv3jh5m5t7qy5t37vwwmnj16,1,95.4,35.1,2023-03-04T16:34:25.154Z,2023-03-06T13:54:47Z,4072047265,458,,4072047263,215,,4072047251,114,,4072047255,73,,4072038227,56,Center,4072047261,103,8.3,4072047253,62,,4072038943,20,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,4073732539,214,4072047269,230,99.1,4072047271,231,46.0,4072047259,102,62.4,4072038219,22,,,,,,,,,,,,,,,,,,,,
2515265975,591,5,2,72,17,jv3jh5m5t7qy5t37vwwmnj16,0,101.4,61.7,2023-03-04T16:34:25.926Z,2023-03-04T17:22:36Z,4072038519,346,,4072038517,56,Center,4072038633,233,653,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515265905,653,5,2,72,17,dv9l02o316cd9hbkxaho2u12f,1,-1.4,38.3,2023-03-04T16:34:25.926Z,2023-03-04T16:34:28Z,4072038147,56,Back,4072038589,233,591,4072038149,346,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268097,654,1,2,73,15,dv9l02o316cd9hbkxaho2u12f,0,4.8,54,2023-03-04T16:35:23.398Z,2023-03-04T16:35:29Z,4072049973,213,0.1,4072049975,1,,4072049961,124,,4072049979,74,,4072049965,56,Center,4072049971,212,60.1,4072049969,141,61.7,4072049967,140,61.8,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268159,592,44,2,73,19,jv3jh5m5t7qy5t37vwwmnj16,1,36.4,38,2023-03-04T16:35:27.172Z,2023-03-04T16:35:29Z,4072050311,285,,4072050303,56,Back,4072050397,233,655,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268121,655,44,2,73,19,dv9l02o316cd9hbkxaho2u12f,0,63.6,62,2023-03-04T16:35:27.173Z,2023-03-04T16:35:30Z,4072050131,286,,4072050127,56,Center,4072050527,233,592,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268177,593,1,2,73,19,jv3jh5m5t7qy5t37vwwmnj16,0,34.7,37.8,2023-03-04T16:35:27.899Z,2023-03-04T16:35:30Z,4072050431,140,46.1,4072050435,212,13.3,4072050429,56,Back,4072050433,141,29.3,4072050437,213,5.8,4072050427,3,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268437,656,1,2,73,23,dv9l02o316cd9hbkxaho2u12f,0,54.5,68.1,2023-03-04T16:35:31.397Z,2023-03-04T16:35:35Z,4072051847,212,32.4,4072051829,155,,4072051835,56,Center,4072051841,140,85.1,4072051845,141,61.8,4072051849,213,6.2,4072051851,1,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268401,594,52,2,73,26,jv3jh5m5t7qy5t37vwwmnj16,1,12.8,40.3,2023-03-04T16:35:34.156Z,2023-03-06T13:55:09Z,4078515185,377,,,,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268659,595,80,2,73,33,jv3jh5m5t7qy5t37vwwmnj16,0,15.2,39.5,2023-03-04T16:35:41.691Z,2023-03-04T16:35:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268843,596,1,2,73,37,jv3jh5m5t7qy5t37vwwmnj16,0,20.7,38.2,2023-03-04T16:35:45.180Z,2023-03-04T16:36:48Z,4072054145,213,0.6,4072054147,1,,4072054143,212,48.3,4072054137,56,Center,4072054139,140,59.3,4072054135,155,,4072054141,141,76.7,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268861,597,44,2,73,39,jv3jh5m5t7qy5t37vwwmnj16,1,62.3,76.5,2023-03-04T16:35:47.267Z,2023-03-06T14:10:43Z,4072054247,286,,4072054245,56,Center,4072054499,233,657,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268847,657,44,2,73,39,dv9l02o316cd9hbkxaho2u12f,0,37.7,23.5,2023-03-04T16:35:47.268Z,2023-03-06T13:56:02Z,4072054179,285,,4072054385,233,597,4072054177,56,Back,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516486597,760,1,2,73,39,jv3jh5m5t7qy5t37vwwmnj16,0,58.6,85.9,2023-03-04T16:35:47.381Z,2023-03-06T13:55:58Z,4078516427,3,,4078516437,212,8.4,4078516433,140,64.9,4078516435,141,93.6,4078516429,168,,4078516439,213,0.7,4078516431,56,Left,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515268925,658,1,2,73,39,dv9l02o316cd9hbkxaho2u12f,0,34.7,23.7,2023-03-04T16:35:47.813Z,2023-03-04T16:35:49Z,4072054591,140,40.5,4072054597,212,12.3,4072054593,141,39.4,4072054587,3,,4072054589,56,Back,4072054601,213,1.1,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269149,598,1,2,73,44,jv3jh5m5t7qy5t37vwwmnj16,0,56.2,68.7,2023-03-04T16:35:52.155Z,2023-03-04T16:36:03Z,4072055887,212,22.3,4072055883,140,77.0,4072055879,155,,4072055881,56,Center,4072055885,141,75.6,4072055889,213,0.2,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269027,659,49,2,73,45,dv9l02o316cd9hbkxaho2u12f,1,20,21,2023-03-04T16:35:53.413Z,2023-03-04T16:35:53Z,,,,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269317,660,1,2,73,48,dv9l02o316cd9hbkxaho2u12f,0,21.7,4.7,2023-03-04T16:35:56.789Z,2023-03-04T16:36:02Z,4072056801,157,,4072056813,1,,4072056807,141,0.0,4072056803,56,Right,4072056805,140,87.9,4072056811,213,6.2,4072056809,212,69.6,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269459,599,5,2,73,54,jv3jh5m5t7qy5t37vwwmnj16,1,14.2,101.6,2023-03-04T16:36:02.367Z,2023-03-04T17:22:37Z,4072057647,347,,4072057641,56,Back,4072057723,233,661,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269333,661,5,2,73,54,dv9l02o316cd9hbkxaho2u12f,0,85.8,-1.6,2023-03-04T16:36:02.367Z,2023-03-04T16:36:07Z,4072057783,233,599,4072056897,347,,4072056893,56,Right,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269545,600,1,2,73,58,jv3jh5m5t7qy5t37vwwmnj16,1,16,100,2023-03-04T16:36:06.395Z,2023-03-04T16:36:08Z,4072058143,213,4.2,4072058145,1,,4072058139,141,67.0,4072058141,212,27.0,4072058135,56,Back,4072058133,107,,4072058137,140,3.8,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269613,601,1,2,74,0,jv3jh5m5t7qy5t37vwwmnj16,0,2.4,65.8,2023-03-04T16:36:08.747Z,2023-03-04T16:36:11Z,4072058577,1,,4072058573,213,5.8,4072058561,157,,4072058569,212,41.0,4072058565,140,36.0,4072058567,141,35.2,4072058563,56,Back,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269643,662,61,2,74,4,dv9l02o316cd9hbkxaho2u12f,0,61.8,58.8,2023-03-04T16:36:12.437Z,2023-03-04T16:36:12Z,4072058737,56,Center,,,,,,,,,,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269847,602,3,2,74,5,jv3jh5m5t7qy5t37vwwmnj16,1,35.2,41.6,2023-03-04T16:36:13.589Z,2023-03-06T13:56:37Z,4072059891,286,,4078517263,464,,4072059887,233,663,4072059813,56,Back,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269673,663,45,2,74,5,dv9l02o316cd9hbkxaho2u12f,0,64.8,58.4,2023-03-04T16:36:13.589Z,2023-03-04T16:36:19Z,4072059935,233,602,4072058875,56,Center,4072058881,285,,,,,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515269907,603,1,2,74,9,jv3jh5m5t7qy5t37vwwmnj16,1,40,38.9,2023-03-04T16:36:17.931Z,2023-03-04T16:36:19Z,4072060213,141,41.5,4072060217,213,0.3,4072060209,56,Back,4072060211,140,45.1,4072060215,212,5.6,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515270093,604,1,2,74,10,jv3jh5m5t7qy5t37vwwmnj16,1,48,42.3,2023-03-04T16:36:18.891Z,2023-03-04T16:36:24Z,4072061231,213,5.3,4072061221,140,61.1,4072061227,212,23.5,4072061223,141,14.2,4072061219,56,Right,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515270193,605,1,2,74,16,jv3jh5m5t7qy5t37vwwmnj16,1,86.5,8.9,2023-03-04T16:36:24.187Z,2023-03-04T16:36:27Z,4072061743,56,Right,4072061747,141,4.8,4072061745,140,81.9,4072061749,212,5.6,4072061751,213,3.7,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515270211,606,3,2,74,19,jv3jh5m5t7qy5t37vwwmnj16,0,84.4,3.4,2023-03-04T16:36:26.979Z,2023-03-06T17:03:43Z,4078795389,233,664,4072061809,286,,4072061807,56,Right,4078517869,464,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515270259,664,7,2,74,19,dv9l02o316cd9hbkxaho2u12f,1,15.6,96.6,2023-03-04T16:36:26.980Z,2023-03-06T13:57:01Z,4072062081,167,,4072062325,233,606,4072062083,56,Back,4078517877,385,,4072062085,285,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515270265,607,5,2,74,20,jv3jh5m5t7qy5t37vwwmnj16,1,84.2,-1.8,2023-03-04T16:36:28.043Z,2023-03-04T16:36:32Z,4072062119,347,,4072062117,56,Right,4072062907,233,665,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515270285,665,5,2,74,20,dv9l02o316cd9hbkxaho2u12f,0,15.8,101.8,2023-03-04T16:36:28.043Z,2023-03-04T17:22:37Z,4072063003,233,607,4072062249,347,,4072062241,56,Back,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515271247,666,18,2,74,47,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-03-04T16:36:55.908Z,2023-03-04T16:36:56Z,4072067553,42,,4072067557,59,16,4072067747,55,667,4072067555,44,Midfielder,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515271259,667,19,2,74,47,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-03-04T16:36:55.909Z,2023-03-04T16:36:57Z,4072067621,292,6,4072067619,59,11,4072067627,44,Midfielder,4072067623,293,3,4072067617,145,11,4072067613,42,,4072067629,55,666,,,,awx668jrec0gnqk5gyg7o0oyy,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
