id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/17/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2533761607,514,18,2,54,11,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-15T15:12:25.975Z,2023-04-18T02:19:14Z,4190966065,42,,4190966069,59,29,4190966169,55,515,4190966067,44,Forward,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533761617,515,19,2,54,11,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-15T15:12:25.976Z,2023-04-18T02:19:15Z,4190966111,292,10,4190966107,145,10,4190966123,55,514,4190966109,59,12,4190966115,293,3,4190966103,42,,4190966119,44,Forward,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533761965,516,40,2,54,20,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-15T15:12:35.055Z,2023-04-18T07:23:09Z,4190968005,59,"1, 26, 3, 28, 2, 5, 12, 10, 9, 7, 27, 6, 8, 16, 22, 38",4190968013,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4190968009,130,8,4190968015,194,5bkjye9thnohmdgzwsrsy1n9,4190968001,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",4190967999,30,"1sw0ywyl0cgn97mu65tnzv0t1, 7fvj3ev8ov0cnalck9x48z3kl, 5bkjye9thnohmdgzwsrsy1n9, 7pia2vfewavgyc8d7pvgr7owl, f5zei3x0mg1i5q3soziuy579, dbvkpe7bc9clualadtx9rf1uc, 4oogur7f8tfx3z011ap58ao5x, 93kxb8ch3auv9li22mh1aidey, am0ggkrw8rzw5shdvaceyr3kl, bbrx2s4fcp7uplly4hpbt3xed, dez3rm7q89xk157fwnc3tgqcq, 4uywqjm0i2ik5cwhulbmzxi39, 5j5rrfad842t1nebfc4lwmket, datykfu6jdjc3jlmi3flv7dud, 40wbrqny2ekenyy37ver8dyol, 5knn6bkjba6eh0torsnwrkl0q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533762393,400,1,2,54,23,8xeuwzxnm7hdlbjjuezgfkz3w,0,3.1,46.4,2023-04-15T15:12:37.538Z,2023-04-18T02:19:21Z,4190970417,1,,4190970399,140,53.1,4190970413,213,0.5,4190970409,212,58.8,4190970403,141,85.3,4190970421,74,,4190970337,56,Left,4190970335,124,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213627,846,44,2,54,26,jv3jh5m5t7qy5t37vwwmnj16,1,46.2,18.2,2023-04-15T15:12:41.169Z,2023-04-18T08:46:19Z,4198729751,233,748,4198660725,285,,4198660723,56,Back,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213577,748,44,2,54,26,8xeuwzxnm7hdlbjjuezgfkz3w,0,53.8,81.8,2023-04-15T15:12:41.170Z,2023-04-18T02:19:31Z,4198729761,233,846,4198660435,286,,4198660433,56,Left,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533762257,517,1,2,54,26,jv3jh5m5t7qy5t37vwwmnj16,0,48.1,16.5,2023-04-15T15:12:41.244Z,2023-04-18T08:46:19Z,4190969591,141,7.0,4190969585,56,Right,4190969587,140,53.3,4190969603,213,5.4,4190969581,3,,4190969595,212,8.5,4199418635,388,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533762459,401,1,2,54,28,8xeuwzxnm7hdlbjjuezgfkz3w,0,55.8,86.2,2023-04-15T15:12:42.816Z,2023-04-18T02:19:51Z,4190970757,213,5.9,4190970755,212,27.1,4190970753,141,69.7,4190970763,1,,4190970747,157,,4190970749,56,Center,4190970751,140,79.3,4199418837,178,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533762493,518,1,2,54,32,jv3jh5m5t7qy5t37vwwmnj16,1,12,27.7,2023-04-15T15:12:47.054Z,2023-04-18T02:19:57Z,4199418905,388,,4190970959,141,40.0,4190970953,56,Back,4190970955,140,3.6,4190970961,212,12.2,4190970951,3,,4190970965,213,2.4,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533762501,519,52,2,54,33,jv3jh5m5t7qy5t37vwwmnj16,1,3.6,40,2023-04-15T15:12:48.355Z,2023-04-18T02:20:04Z,4199419041,389,,4198661687,376,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533762811,520,80,2,54,44,jv3jh5m5t7qy5t37vwwmnj16,0,15.2,44,2023-04-15T15:12:59.305Z,2023-04-18T02:20:28Z,4199419443,178,,,,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763075,521,1,2,54,47,jv3jh5m5t7qy5t37vwwmnj16,0,17.5,44.2,2023-04-15T15:13:01.633Z,2023-04-18T02:20:37Z,4190974063,213,6.2,4190974047,198,,4190974065,1,,4190974045,157,,4190974049,56,Center,4199419579,178,,4190974061,212,57.3,4190974055,141,33.1,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4190974053,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763197,402,44,2,54,50,8xeuwzxnm7hdlbjjuezgfkz3w,1,26.7,64.5,2023-04-15T15:13:05.036Z,2023-04-18T08:46:19Z,4190974733,285,,4190974731,56,Back,4190974839,233,522,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763151,522,44,2,54,50,jv3jh5m5t7qy5t37vwwmnj16,0,73.3,35.5,2023-04-15T15:13:05.037Z,2023-04-18T02:20:48Z,4190974495,56,Center,4190974497,286,,4190974929,233,402,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763239,403,1,2,54,50,8xeuwzxnm7hdlbjjuezgfkz3w,0,25,62.1,2023-04-15T15:13:05.120Z,2023-04-18T08:46:20Z,4190975031,213,4.6,4190975025,140,23.8,4190975023,56,Back,4190975029,212,12.2,4190975027,141,44.2,4190975021,3,,4199420043,388,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763419,523,1,2,54,53,jv3jh5m5t7qy5t37vwwmnj16,1,71.2,57,2023-04-15T15:13:08.414Z,2023-04-18T02:21:09Z,4190975915,56,Left,4190975919,141,88.1,4190975923,213,1.2,4190975917,140,79.2,4199420151,178,,4190975921,212,22.8,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763485,524,1,2,55,0,jv3jh5m5t7qy5t37vwwmnj16,1,92.1,84.2,2023-04-15T15:13:15.300Z,2023-04-18T02:21:15Z,4190976283,56,Center,4190976289,212,16.7,4190976285,140,78.0,4190976291,213,3.6,4190976287,141,72.9,4199420313,178,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763537,525,1,2,55,2,jv3jh5m5t7qy5t37vwwmnj16,0,78.2,72.9,2023-04-15T15:13:17.444Z,2023-04-18T02:21:20Z,4190976611,140,92.8,4190976609,56,Center,4190976615,212,26.0,4190976613,141,42.1,4199420375,178,,4190976607,155,,4190976617,213,5.3,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763643,404,12,2,55,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,3.1,59.8,2023-04-15T15:13:19.128Z,2023-04-18T02:21:28Z,4190977247,141,48.9,4198663553,15,,4190977243,140,14.8,4190977251,212,14.3,4199420575,388,,4190977255,213,5.7,4190977241,56,Back,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214285,749,12,2,55,5,8xeuwzxnm7hdlbjjuezgfkz3w,1,14.5,48.7,2023-04-15T15:13:19.778Z,2023-04-18T02:21:36Z,4198664651,140,23.7,4198664821,15,,4198664649,56,Back,4199420747,178,,4198664655,212,10.6,4198664653,141,42.4,4198664657,213,5.9,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214427,750,61,2,55,6,8xeuwzxnm7hdlbjjuezgfkz3w,1,26.3,42.7,2023-04-15T15:13:20.821Z,2023-04-18T02:21:48Z,4199420881,21,,4199420883,178,,4198665491,56,Back,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214471,751,49,2,55,7,8xeuwzxnm7hdlbjjuezgfkz3w,1,22.3,44.1,2023-04-15T15:13:21.655Z,2023-04-18T02:22:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214565,752,1,2,55,7,8xeuwzxnm7hdlbjjuezgfkz3w,1,22.3,44.1,2023-04-15T15:13:21.693Z,2023-04-18T02:22:11Z,4198666307,56,Back,4199421255,178,,4198666315,213,0.7,4198666309,140,32.7,4198666313,212,13.8,4198666311,141,56.5,,,,,,,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763877,405,61,2,55,8,8xeuwzxnm7hdlbjjuezgfkz3w,0,31.1,56.8,2023-04-15T15:13:22.788Z,2023-04-18T02:22:22Z,4199421389,178,,4190978545,56,Back,,,,,,,,,,,,,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214601,847,49,2,55,9,jv3jh5m5t7qy5t37vwwmnj16,1,67.5,46.1,2023-04-15T15:13:23.512Z,2023-04-18T02:22:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763871,527,1,2,55,10,jv3jh5m5t7qy5t37vwwmnj16,1,67.6,53,2023-04-15T15:13:25.053Z,2023-04-18T02:22:35Z,4190978527,212,25.4,4190978523,140,43.4,4199421533,178,,4190978529,213,3.1,4190978525,141,54.5,4190978521,56,Back,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763807,526,43,2,55,10,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-15T15:13:25.301Z,2023-04-17T17:17:19Z,4198666391,144,7,4190978969,233,405,4190978225,286,0,4190978223,56,Center,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763977,528,1,2,55,12,jv3jh5m5t7qy5t37vwwmnj16,1,43.5,54.5,2023-04-15T15:13:26.522Z,2023-04-18T02:22:42Z,4190979135,141,27.9,4199421623,178,,4190979141,212,32.7,4190979133,140,69.4,4190979131,56,Center,4190979143,213,5.7,4190979145,1,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533763987,529,1,2,55,13,jv3jh5m5t7qy5t37vwwmnj16,1,69.7,27.9,2023-04-15T15:13:27.908Z,2023-04-18T02:22:49Z,4190979205,213,2.9,4190979197,141,30.4,4190979195,140,64.3,4190979193,56,Center,4199421741,178,,4190979201,212,5.9,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533764047,530,1,2,55,14,jv3jh5m5t7qy5t37vwwmnj16,1,62,30.3,2023-04-15T15:13:29.440Z,2023-04-18T02:22:57Z,4190979481,212,4.5,4199421919,178,,4190979477,140,64.1,4190979483,213,1.1,4190979479,141,36.0,4190979475,56,Center,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533764121,531,1,2,55,17,jv3jh5m5t7qy5t37vwwmnj16,1,63.9,36.3,2023-04-15T15:13:32.058Z,2023-04-18T02:23:04Z,4190979915,213,4.8,4190979903,140,64.4,4199422071,178,,4190979907,141,25.0,4190979911,212,7.7,4190979899,56,Center,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533764325,532,1,2,55,19,jv3jh5m5t7qy5t37vwwmnj16,1,65.4,22.7,2023-04-15T15:13:34.357Z,2023-04-18T02:23:09Z,4190980931,141,44.3,4190980925,155,,4190980929,140,86.5,4190980927,56,Center,4190980935,213,0.6,4190980933,212,26.6,4199422235,178,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533764371,406,4,2,55,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,11.3,49.8,2023-04-15T15:13:36.968Z,2023-04-18T02:23:17Z,4190981153,285,,4190981217,233,533,4190981147,294,,4190981149,56,Back,4190981143,13,,4190981151,152,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533764337,533,4,2,55,22,jv3jh5m5t7qy5t37vwwmnj16,0,88.7,50.2,2023-04-15T15:13:36.969Z,2023-04-18T02:23:17Z,4190981249,233,406,4190980989,152,,4190980983,13,,4190980991,286,,4190980985,294,,4190980987,56,Center,4199422369,178,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533765395,407,1,2,55,54,8xeuwzxnm7hdlbjjuezgfkz3w,0,9.9,46,2023-04-15T15:14:08.840Z,2023-04-18T02:23:21Z,4198667149,155,,4190986547,1,,4190986543,212,65.7,4190986529,5,,4190986545,213,0.6,4190986537,56,Left,4199422471,178,,4190986535,152,,af0te77bq4mgr7rkkqateiswl,C. Ripley,4190986541,141,100.0,4190986539,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533765405,408,5,2,55,58,8xeuwzxnm7hdlbjjuezgfkz3w,0,65.8,101.5,2023-04-15T15:14:13.021Z,2023-04-18T02:23:30Z,4190987673,233,534,4190986587,56,Left,4190986591,347,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533765561,534,5,2,55,58,jv3jh5m5t7qy5t37vwwmnj16,1,34.2,-1.5,2023-04-15T15:14:13.021Z,2023-04-18T02:23:29Z,4190987383,56,Back,4190987387,347,,4190987579,233,408,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533765785,535,1,2,56,4,jv3jh5m5t7qy5t37vwwmnj16,0,29.5,0,2023-04-15T15:14:18.951Z,2023-04-18T02:23:45Z,4190988523,107,,4190988531,140,77.4,4190988527,56,Right,4190988539,1,,4190988533,141,13.5,4190988535,212,51.3,4190988537,213,0.2,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214779,753,49,2,56,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,19.7,84.1,2023-04-15T15:14:23.566Z,2023-04-18T02:24:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533765887,409,1,2,56,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,21.5,78.1,2023-04-15T15:14:23.633Z,2023-04-18T02:24:27Z,4190989063,56,Back,4190989069,141,46.9,4190989065,140,8.6,4199423487,178,,4190989073,212,25.2,4190989075,213,4.1,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533765993,410,1,2,56,11,8xeuwzxnm7hdlbjjuezgfkz3w,0,8.4,45.4,2023-04-15T15:14:25.850Z,2023-04-18T02:24:22Z,4190989685,1,,4190989683,213,0.2,4190989661,56,Center,4190989677,212,45.4,4190989659,157,,4190989671,141,60.9,4190989667,140,50.5,4199423567,178,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766025,536,1,2,56,15,jv3jh5m5t7qy5t37vwwmnj16,0,54.6,25,2023-04-15T15:14:29.537Z,2023-04-18T02:24:38Z,4190989787,3,,4190989789,56,Right,4190989791,140,68.9,4190989797,213,5.8,4190989793,141,12.9,4199423893,388,,4190989795,212,17.1,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766109,411,61,2,56,16,8xeuwzxnm7hdlbjjuezgfkz3w,0,36.3,84.3,2023-04-15T15:14:30.752Z,2023-04-18T02:24:54Z,4190990277,56,Back,4199424209,178,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214901,754,45,2,56,17,8xeuwzxnm7hdlbjjuezgfkz3w,0,40.6,85.9,2023-04-15T15:14:31.927Z,2023-04-18T02:25:14Z,4198668257,285,,4198729715,233,848,4198668255,56,Back,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214897,848,3,2,56,17,jv3jh5m5t7qy5t37vwwmnj16,1,59.4,14.1,2023-04-15T15:14:31.927Z,2023-04-18T02:25:13Z,4199424517,178,,4198668239,286,,4198729697,233,754,4198668403,464,,4198668237,56,Right,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214979,849,49,2,56,18,jv3jh5m5t7qy5t37vwwmnj16,1,60.2,15.3,2023-04-15T15:14:33.061Z,2023-04-18T02:25:28Z,,,,,,,,,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766347,537,1,2,56,18,jv3jh5m5t7qy5t37vwwmnj16,1,64.4,24.9,2023-04-15T15:14:33.106Z,2023-04-18T02:26:02Z,4190991537,56,Center,4190991539,140,86.1,4190991541,141,22.1,4199424951,178,,4190991543,212,22.9,4191014365,210,15,4190991545,213,6.2,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766351,538,15,2,56,22,jv3jh5m5t7qy5t37vwwmnj16,1,92.2,26.4,2023-04-15T15:14:36.730Z,2023-04-18T02:26:02Z,4191007645,63,,4191015789,233,412,4199425245,178,,4191014443,102,47.5,4191014453,147,28.3,4191014447,215,,4191014449,146,92.9,4191014445,103,19,93kxb8ch3auv9li22mh1aidey,L. Wing,4191014457,230,97.8,4191014437,29,,,4191014435,80,,4191014439,55,4191007643,22,4191013477,82,4191014461,231,44.6,4190991579,56,4191013459,20,,,,,,,,,537,,Center,,,,,,
2533766613,412,10,2,56,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,2.7,70,2023-04-15T15:14:36.791Z,2023-04-18T02:26:21Z,4199425427,178,,4191015661,94,,4191015953,233,538,4190992929,56,Back,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766689,413,6,2,56,22,8xeuwzxnm7hdlbjjuezgfkz3w,0,4.2,76.3,2023-04-15T15:14:37.087Z,2023-04-18T02:26:38Z,4191002763,233,539,4190993355,73,,4190993351,56,Back,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766419,539,6,2,56,22,jv3jh5m5t7qy5t37vwwmnj16,1,95.8,23.7,2023-04-15T15:14:37.087Z,2023-04-18T02:26:38Z,4190991853,75,,4191002679,233,413,4190991851,56,Center,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767335,540,1,2,56,56,jv3jh5m5t7qy5t37vwwmnj16,0,99.5,0.5,2023-04-15T15:15:11.034Z,2023-04-18T02:26:48Z,4190996853,56,Center,4199425795,178,,4190996861,213,1.8,4190996855,140,92.5,4198671711,72,,4190996859,212,34.2,4190996857,141,49.6,4190996845,2,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,4190996849,155,,4190996851,223,,,4190996863,1,,4190996847,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767423,414,12,2,56,58,8xeuwzxnm7hdlbjjuezgfkz3w,1,7.4,46.7,2023-04-15T15:15:12.891Z,2023-04-18T02:27:14Z,4190997411,140,24.3,4198671919,15,,4199426191,178,,4190997405,56,Back,4190997429,213,5.7,4190997423,212,20.8,4190997417,141,30.7,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535215521,850,44,2,57,0,jv3jh5m5t7qy5t37vwwmnj16,1,76.1,56.8,2023-04-15T15:15:15.239Z,2023-04-18T08:46:20Z,4198672629,56,Center,4198672631,286,,4198729783,233,755,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535215411,755,44,2,57,0,8xeuwzxnm7hdlbjjuezgfkz3w,0,23.9,43.2,2023-04-15T15:15:15.240Z,2023-04-18T02:27:26Z,4198729787,233,850,4198671977,56,Back,4198671979,285,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767603,541,1,2,57,0,jv3jh5m5t7qy5t37vwwmnj16,1,71.5,59.1,2023-04-15T15:15:15.275Z,2023-04-18T08:46:20Z,4190998397,212,20.0,4199426455,388,,4190998399,213,1.3,4190998393,140,76.8,4190998395,141,87.4,4190998389,3,,4190998391,56,Left,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767811,542,1,2,57,5,jv3jh5m5t7qy5t37vwwmnj16,1,76.5,93.6,2023-04-15T15:15:19.906Z,2023-04-18T02:27:44Z,4190999493,1,,4190999481,141,41.0,4199426561,178,,4190999479,140,48.0,4190999489,213,4.0,4190999485,212,46.6,4190999477,56,Back,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767945,543,1,2,57,13,jv3jh5m5t7qy5t37vwwmnj16,0,52.1,34.9,2023-04-15T15:15:27.502Z,2023-04-18T02:27:48Z,4191000183,1,,4191000175,212,58.0,4191000173,141,73.5,4191000169,56,Center,4191000181,213,0.5,4199426609,178,,4191000167,155,,4191000171,140,100.0,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767939,415,5,2,57,17,8xeuwzxnm7hdlbjjuezgfkz3w,1,-1.4,27.6,2023-04-15T15:15:32.475Z,2023-04-18T02:27:55Z,4191000137,346,,4191000215,233,544,4191000135,56,Back,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767951,544,5,2,57,17,jv3jh5m5t7qy5t37vwwmnj16,0,101.4,72.4,2023-04-15T15:15:32.475Z,2023-04-18T02:27:54Z,4191000241,233,415,4191000189,346,,4191000187,56,Center,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533769103,416,1,2,57,46,8xeuwzxnm7hdlbjjuezgfkz3w,0,5,37,2023-04-15T15:16:00.814Z,2023-04-18T02:27:59Z,4191006343,1,,4191006345,74,,4191006329,124,,4191006337,141,91.8,4191006335,140,64.7,4191006341,213,0.5,4191006339,212,72.9,4191006333,56,Left,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
