id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2517028181,809,1,2,78,20,5jjqm8h6qm1w4s5f93uubhdrj,1,6.6,49,2023-03-07T21:21:45.327Z,2023-03-10T08:06:25Z,4081423521,212,25.2,4081423515,56,Back,4081423523,213,1.1,4081423517,140,17.9,4085031423,178,,4081423519,141,81.7,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028201,810,1,2,78,24,5jjqm8h6qm1w4s5f93uubhdrj,0,30.4,94.1,2023-03-07T21:21:50.216Z,2023-03-10T08:06:28Z,4081423593,141,70.5,4081423595,212,46.5,4081423591,140,72.0,4081423589,56,Center,4085031463,178,,4081423597,213,5.9,4081423587,155,,4081423599,1,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028223,567,1,2,78,27,82kapkjwonlv9j1ui0ytv5sii,1,27.7,29.4,2023-03-07T21:21:52.283Z,2023-03-10T08:06:32Z,4081423741,212,11.7,4081423733,3,,4085031549,388,,4081423735,56,Back,4081423743,213,6.2,4081423737,140,38.8,4081423739,141,27.9,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028231,568,49,2,78,28,82kapkjwonlv9j1ui0ytv5sii,1,38.9,27.6,2023-03-07T21:21:53.502Z,2023-03-10T08:06:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028265,569,1,2,78,29,82kapkjwonlv9j1ui0ytv5sii,1,35.8,11.3,2023-03-07T21:21:54.997Z,2023-03-10T08:06:42Z,4081423909,140,23.7,4081423907,56,Back,4081423911,141,23.9,4085031741,178,,4081423913,212,15.3,4081423915,213,2.5,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028297,570,1,2,78,32,82kapkjwonlv9j1ui0ytv5sii,0,23.7,23.9,2023-03-07T21:21:57.405Z,2023-03-10T08:06:45Z,4081424083,213,0.1,4081424085,1,,4081424075,56,Center,4081424073,155,,4081424081,212,46.2,4081424077,140,67.5,4081424079,141,30.3,4085031775,178,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028307,811,49,2,78,35,5jjqm8h6qm1w4s5f93uubhdrj,1,26.5,72.7,2023-03-07T21:22:00.331Z,2023-03-10T08:06:48Z,,,,,,,,,,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028329,812,1,2,78,36,5jjqm8h6qm1w4s5f93uubhdrj,1,26.5,72.7,2023-03-07T21:22:01.361Z,2023-03-10T08:06:52Z,4081424269,212,10.9,4085031805,178,,4081424267,141,88.3,4081424271,213,1.3,4081424263,56,Back,4081424265,140,28.8,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028345,813,1,2,78,37,5jjqm8h6qm1w4s5f93uubhdrj,1,30.4,86.6,2023-03-07T21:22:02.487Z,2023-03-10T08:06:55Z,4081424339,141,72.7,4081424337,140,33.8,4085031823,178,,4081424343,213,5.1,4081424335,56,Back,4081424341,212,10.1,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028353,814,1,2,78,37,5jjqm8h6qm1w4s5f93uubhdrj,1,32.4,75.1,2023-03-07T21:22:03.159Z,2023-03-10T08:07:00Z,4081424369,56,Back,4081424375,212,9.1,4081424373,141,70.9,4085031841,178,,4081424371,140,24.2,4081424377,213,3.5,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028385,815,1,2,78,39,5jjqm8h6qm1w4s5f93uubhdrj,1,22.8,71.8,2023-03-07T21:22:04.437Z,2023-03-10T08:07:05Z,4081424541,141,54.3,4085031895,178,,4081424537,56,Back,4081424545,213,5.8,4081424543,212,23.6,4081424539,140,42.2,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028411,816,1,2,78,41,5jjqm8h6qm1w4s5f93uubhdrj,1,47.8,51.9,2023-03-07T21:22:07.117Z,2023-03-10T08:07:08Z,4081424677,212,9.7,4081424649,56,Center,4081424679,213,0.9,4085031899,178,,4081424659,140,53.4,4081424667,141,63.3,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028519,817,1,2,78,44,5jjqm8h6qm1w4s5f93uubhdrj,1,60.9,69.1,2023-03-07T21:22:09.549Z,2023-03-10T08:07:12Z,4081425187,141,86.6,4081425189,212,16.6,4085031929,178,,4081425185,140,71.9,4081425183,56,Left,4081425193,213,0.8,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028525,818,1,2,78,52,5jjqm8h6qm1w4s5f93uubhdrj,0,93.1,81.1,2023-03-07T21:22:17.582Z,2023-03-10T08:07:15Z,4081425219,2,,4081425231,213,4.9,4081425223,56,Center,4081425221,155,,4085031953,178,,4084200059,224,,4084200061,72,,4081425225,140,96.7,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,4081425229,212,19.1,4081425227,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028543,571,52,2,78,53,82kapkjwonlv9j1ui0ytv5sii,1,2.2,46.4,2023-03-07T21:22:18.532Z,2023-03-10T08:07:21Z,4085032047,179,,4084200169,376,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028679,572,1,2,79,2,82kapkjwonlv9j1ui0ytv5sii,1,11.6,48.8,2023-03-07T21:22:27.921Z,2023-03-10T08:07:25Z,4081425969,140,28.7,4081425975,213,1.0,4081425973,212,32.6,4081425967,56,Back,4085032101,178,,4081425977,1,,4081425971,141,88.9,4081425997,287,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,4081425965,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028715,573,4,2,79,7,82kapkjwonlv9j1ui0ytv5sii,1,33.9,81.8,2023-03-07T21:22:33.221Z,2023-03-10T08:07:29Z,4081426179,56,Back,4081426181,152,,4081426177,294,,4081426267,233,819,4081426183,286,,4081426175,13,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028721,819,4,2,79,7,5jjqm8h6qm1w4s5f93uubhdrj,0,66.1,18.2,2023-03-07T21:22:33.222Z,2023-03-10T08:07:29Z,4081426219,285,,4085032135,178,,4081426211,13,,4081426217,152,,4081426279,233,573,4081426213,294,,4081426215,56,Right,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028983,574,1,2,79,30,82kapkjwonlv9j1ui0ytv5sii,0,31.8,61.8,2023-03-07T21:22:55.957Z,2023-03-10T08:07:33Z,4081427609,5,,4081427629,1,,4081427613,152,,4085032145,178,,4081428145,155,,4081427627,213,0.4,4081427619,141,100.0,4081427617,140,87.6,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,4081427623,212,64.6,4081427615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517028987,575,5,2,79,34,82kapkjwonlv9j1ui0ytv5sii,0,84.3,101.7,2023-03-07T21:22:59.620Z,2023-03-10T08:07:38Z,4081428581,233,820,4081427631,56,Left,4081427633,347,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029175,820,5,2,79,34,5jjqm8h6qm1w4s5f93uubhdrj,1,15.7,-1.7,2023-03-07T21:22:59.620Z,2023-03-10T08:07:38Z,4081428559,56,Back,4081428561,347,,4081428563,233,575,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029207,821,1,2,79,53,5jjqm8h6qm1w4s5f93uubhdrj,1,17.7,0,2023-03-07T21:23:18.820Z,2023-03-10T08:07:43Z,4081428739,56,Back,4081428737,107,,4081428745,212,27.7,4081428743,141,36.1,4081428749,1,,4081428741,140,8.3,4081428747,213,1.9,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029263,822,1,2,79,57,5jjqm8h6qm1w4s5f93uubhdrj,1,5,40.9,2023-03-07T21:23:22.930Z,2023-03-10T08:07:46Z,4081429009,140,10.1,4081429007,56,Back,4081429011,141,66.6,4085032211,178,,4081429013,212,18.3,4081429015,213,1.3,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029307,823,1,2,80,2,5jjqm8h6qm1w4s5f93uubhdrj,1,11.9,95.7,2023-03-07T21:23:27.451Z,2023-03-10T08:07:49Z,4081429227,213,6.2,4081429221,140,28.1,4081429225,212,17.1,4081429223,141,93.8,4081429219,56,Back,4085032227,178,,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029323,824,1,2,80,6,5jjqm8h6qm1w4s5f93uubhdrj,1,23.1,94.2,2023-03-07T21:23:31.582Z,2023-03-10T08:07:52Z,4081429295,213,3.6,4081429293,212,12.3,4081429287,56,Back,4085032237,178,,4081429289,140,12.7,4081429291,141,86.0,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029337,825,1,2,80,8,5jjqm8h6qm1w4s5f93uubhdrj,1,12,86.5,2023-03-07T21:23:33.530Z,2023-03-10T08:07:55Z,4081429373,140,7.7,4081429375,141,53.1,4081429371,56,Back,4081429377,212,23.2,4085032247,178,,4081429379,213,4.5,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029403,826,1,2,80,10,5jjqm8h6qm1w4s5f93uubhdrj,1,4.9,55.2,2023-03-07T21:23:35.452Z,2023-03-10T08:07:58Z,4081429671,141,28.9,4085032255,178,,4081429673,212,19.8,4081429675,213,5.2,4081429669,140,13.1,4081429667,56,Back,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029413,827,1,2,80,19,5jjqm8h6qm1w4s5f93uubhdrj,1,38.1,7.9,2023-03-07T21:23:44.437Z,2023-03-10T08:08:02Z,4081429705,141,3.7,4081429703,140,44.8,4085032275,178,,4081429701,56,Back,4081429707,212,7.6,4081429709,213,5.9,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029441,828,1,2,80,20,5jjqm8h6qm1w4s5f93uubhdrj,1,46.1,3.5,2023-03-07T21:23:45.853Z,2023-03-10T08:08:07Z,4085032293,178,,4081429857,140,39.3,4081429859,141,24.1,4081429861,212,15.7,4081429855,56,Back,4081429863,213,2.0,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029463,829,1,2,80,24,5jjqm8h6qm1w4s5f93uubhdrj,1,38.6,37.4,2023-03-07T21:23:49.358Z,2023-03-10T08:08:10Z,4081429969,140,61.0,4081429975,213,0.6,4081429973,212,28.3,4081429967,56,Center,4085032321,178,,4081429971,141,60.6,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029501,830,1,2,80,25,5jjqm8h6qm1w4s5f93uubhdrj,1,62.3,61.2,2023-03-07T21:23:51.144Z,2023-03-10T08:08:14Z,4085032343,178,,4081430103,140,68.0,4081430105,141,82.6,4081430109,213,1.2,4081430101,56,Left,4081430107,212,15.7,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029511,831,1,2,80,28,5jjqm8h6qm1w4s5f93uubhdrj,0,78,88.3,2023-03-07T21:23:54.188Z,2023-03-10T08:08:22Z,4081430191,212,29.5,4081430189,141,48.1,4081430187,140,88.5,4085032385,178,,4084203271,72,,4081430193,213,5.1,4081430185,56,Center,4081430181,2,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,4084203269,224,,4081430183,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029621,576,12,2,80,30,82kapkjwonlv9j1ui0ytv5sii,1,12.9,45.1,2023-03-07T21:23:55.289Z,2023-03-10T08:08:33Z,4081430715,213,0.5,4081430713,212,30.5,4085032451,178,,4081430709,140,38.2,4081430711,141,67.2,4081430707,56,Back,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029591,832,1,2,80,35,5jjqm8h6qm1w4s5f93uubhdrj,1,64.1,20.6,2023-03-07T21:24:00.951Z,2023-03-10T08:08:37Z,4081430545,140,73.8,4081430543,56,Right,4081430551,213,5.5,4085032465,178,,4081430547,141,6.1,4081430549,212,14.2,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029617,833,1,2,80,36,5jjqm8h6qm1w4s5f93uubhdrj,0,76.7,5.9,2023-03-07T21:24:01.890Z,2023-03-10T08:08:41Z,4081430693,140,84.7,4081430699,212,9.3,4085032485,178,,4081430701,213,0.4,4081430689,56,Right,4081430697,141,11.6,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517723901,948,67,2,80,39,82kapkjwonlv9j1ui0ytv5sii,1,4.5,68.4,2023-03-07T21:24:05.067Z,2023-03-10T12:25:52Z,4085105075,233,1728,,,,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517723899,1728,67,2,80,39,5jjqm8h6qm1w4s5f93uubhdrj,0,95.5,31.6,2023-03-07T21:24:05.068Z,2023-03-10T10:08:10Z,4085105103,233,948,,,,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029623,577,8,2,80,39,82kapkjwonlv9j1ui0ytv5sii,1,5.2,68.2,2023-03-07T21:24:05.133Z,2023-03-10T12:25:52Z,4081430717,56,Back,4084204061,385,,4085032497,178,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029647,578,6,2,80,40,82kapkjwonlv9j1ui0ytv5sii,0,0,73.2,2023-03-07T21:24:05.481Z,2023-03-10T08:08:52Z,4081430807,73,,4081430877,233,834,4081430805,56,Back,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517029635,834,6,2,80,40,5jjqm8h6qm1w4s5f93uubhdrj,1,100,26.8,2023-03-07T21:24:05.481Z,2023-03-10T08:08:53Z,4081430747,75,,4081430745,56,Center,4081430869,233,578,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030045,835,18,2,81,12,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-03-07T21:24:37.683Z,2023-03-10T08:09:12Z,4081432895,59,15,4081432891,42,,4081432893,44,Defender,4081432919,55,836,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030047,836,19,2,81,12,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-03-07T21:24:37.684Z,2023-03-10T08:09:13Z,4081432915,55,835,4081432913,44,Midfielder,4081432905,145,3,4081432901,42,,4081432911,293,1,4081432907,59,39,4081432909,292,7,,,,dzboc2cmovo7k3g70y5socpn9,K. Tshimanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030637,837,1,2,82,9,5jjqm8h6qm1w4s5f93uubhdrj,1,99.5,0.5,2023-03-07T21:25:34.838Z,2023-03-10T08:09:16Z,4081435797,6,,4081435807,213,2.6,4081435801,140,94.4,4081435799,56,Right,4081435805,212,6.3,4081435803,141,5.5,4085032593,178,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030655,838,1,2,82,10,5jjqm8h6qm1w4s5f93uubhdrj,1,94.4,5.5,2023-03-07T21:25:35.713Z,2023-03-10T08:09:20Z,4081435895,213,1.5,4081435893,212,37.7,4084208901,20,,4084208899,224,,4081435883,2,,4081435885,155,,4081435897,1,,4081435889,140,96.6,kxfjnow9ky2mxefjujv392ol,J. Ward,4081435891,141,60.8,4085032627,178,,,4081435887,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2517030671,839,44,2,82,13,5jjqm8h6qm1w4s5f93uubhdrj,1,96.2,65,2023-03-07T21:25:38.286Z,2023-03-10T12:25:53Z,4081435955,286,,4081435951,56,Center,4081436005,233,579,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030681,579,44,2,82,13,82kapkjwonlv9j1ui0ytv5sii,0,3.8,35,2023-03-07T21:25:38.287Z,2023-03-10T08:09:25Z,4081435981,285,,4081435975,56,Back,4081436023,233,839,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030697,840,1,2,82,13,5jjqm8h6qm1w4s5f93uubhdrj,0,97.6,63,2023-03-07T21:25:38.413Z,2023-03-10T12:25:53Z,4085032681,388,,4081436041,212,11.7,4081436033,3,,4081436035,56,Center,4081436039,141,61.8,4081436043,213,3.2,4081436037,140,86.5,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030709,580,49,2,82,15,82kapkjwonlv9j1ui0ytv5sii,1,21.8,24.9,2023-03-07T21:25:40.775Z,2023-03-10T08:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030771,581,1,2,82,20,82kapkjwonlv9j1ui0ytv5sii,1,9.1,4.1,2023-03-07T21:25:45.573Z,2023-03-10T08:09:45Z,4081436425,141,7.0,4081436423,140,31.7,4085032783,178,,4081436429,213,0.1,4081436421,56,Back,4081436427,212,23.8,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030779,582,3,2,82,25,82kapkjwonlv9j1ui0ytv5sii,1,28.6,11,2023-03-07T21:25:50.404Z,2023-03-10T08:09:57Z,4084276699,464,,4085032823,178,,4081436465,285,,4081436463,56,Back,4081436477,233,841,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030773,841,45,2,82,25,5jjqm8h6qm1w4s5f93uubhdrj,0,71.4,89,2023-03-07T21:25:50.404Z,2023-03-10T08:09:57Z,4081436433,56,Left,4081436435,286,,4081436505,233,582,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030839,583,1,2,82,27,82kapkjwonlv9j1ui0ytv5sii,1,33.2,8.6,2023-03-07T21:25:52.323Z,2023-03-10T08:10:01Z,4081436847,212,26.2,4081436841,56,Back,4081436849,213,1.0,4081436843,140,47.3,4081436845,141,40.4,4085032845,178,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030875,584,1,2,82,32,82kapkjwonlv9j1ui0ytv5sii,1,63.5,41.2,2023-03-07T21:25:57.753Z,2023-03-10T08:10:04Z,4085032885,178,,4081437021,212,13.1,4081437015,56,Center,4081437019,141,60.3,4081437023,213,1.4,4081437017,140,65.3,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030943,585,1,2,82,35,82kapkjwonlv9j1ui0ytv5sii,1,64.4,62,2023-03-07T21:26:00.935Z,2023-03-10T08:10:09Z,4085032909,389,,4081437339,141,63.9,4081437337,140,85.9,4081437343,213,0.1,4081437335,56,Center,4081437341,212,22.6,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030949,586,1,2,82,37,82kapkjwonlv9j1ui0ytv5sii,0,94.3,65.1,2023-03-07T21:26:03.163Z,2023-03-10T08:10:15Z,4081437355,56,Center,4081440033,140,95.9,4081440035,141,56.7,4085032947,178,,4084277717,286,,4081440037,212,6.0,4084341319,233,842,4084277715,236,,7joniozhpy10veujjibxmbu2,T. Bayliss,4081440039,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030911,842,74,2,82,38,5jjqm8h6qm1w4s5f93uubhdrj,1,6.3,40.4,2023-03-07T21:26:03.284Z,2023-03-10T08:10:20Z,4081437183,56,Back,4084277543,285,,4085033005,389,,4084341323,233,586,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517031015,587,6,2,82,38,82kapkjwonlv9j1ui0ytv5sii,1,100,66.4,2023-03-07T21:26:03.889Z,2023-03-10T08:10:23Z,4081437703,233,843,4081437965,73,,4081437681,56,Center,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517030917,843,6,2,82,38,5jjqm8h6qm1w4s5f93uubhdrj,0,0,33.6,2023-03-07T21:26:03.889Z,2023-03-10T08:10:24Z,4081437713,233,587,4081437195,73,,4081437191,56,Back,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517031261,588,1,2,83,14,82kapkjwonlv9j1ui0ytv5sii,0,99.7,99.5,2023-03-07T21:26:39.702Z,2023-03-10T08:10:27Z,4081439107,155,,4081439111,56,Center,4081439109,223,,4081439105,6,,4081439113,140,95.3,4084278485,20,,4081439117,212,28.3,4081439119,213,4.5,7joniozhpy10veujjibxmbu2,T. Bayliss,4085033095,178,,4081439103,2,,,4081439115,141,,,,,,58.4,,,,,,,,,,,,,,,,,,,,,,,
2517031281,844,12,2,83,15,5jjqm8h6qm1w4s5f93uubhdrj,1,7.7,34,2023-03-07T21:26:40.939Z,2023-03-10T08:10:33Z,4081439227,56,Back,4081439235,213,5.4,4081439233,212,31.2,4081439229,140,26.1,4081439313,15,,4081439231,141,0.0,4081439243,167,,4085033143,388,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517031443,589,5,2,83,19,82kapkjwonlv9j1ui0ytv5sii,1,74.5,101.8,2023-03-07T21:26:44.476Z,2023-03-10T08:10:36Z,4081440013,56,Left,4081440057,233,845,4081440019,347,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517031283,845,5,2,83,19,5jjqm8h6qm1w4s5f93uubhdrj,0,25.5,-1.8,2023-03-07T21:26:44.476Z,2023-03-10T08:10:37Z,4081439237,56,Back,4081440069,233,589,4081439239,347,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517031715,590,1,2,83,57,82kapkjwonlv9j1ui0ytv5sii,0,77.7,100,2023-03-07T21:27:22.474Z,2023-03-10T08:10:40Z,4081441381,1,,4081441371,56,Center,4081441377,212,31.6,4081441379,213,5.1,4081441375,141,59.3,4081441373,140,89.5,4081441369,107,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
