id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2526684415,564,1,2,77,57,82kapkjwonlv9j1ui0ytv5sii,0,76.9,3.8,2023-04-01T15:41:40.266Z,2023-04-04T06:19:28Z,4162357645,178,,4153326069,141,3.8,4153326063,56,Right,4153326073,212,13.1,4153326065,140,89.4,4153326077,213,0,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526684443,627,4,2,78,1,2ezfenuwk3y65p8jdbj55xqt0,1,10.8,97,2023-04-01T15:41:44.656Z,2023-04-04T06:19:44Z,4153326227,294,,4153326299,233,565,4153326231,152,,4153326229,56,Back,4153326233,285,,4153326225,13,,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526684423,565,4,2,78,1,82kapkjwonlv9j1ui0ytv5sii,0,89.2,3,2023-04-01T15:41:44.657Z,2023-04-04T06:19:44Z,4162358523,178,,4153326335,233,627,4153326131,13,,4153326137,152,,4153326135,56,Right,4153326133,294,,4153326139,286,,,,,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526685327,628,1,2,78,31,2ezfenuwk3y65p8jdbj55xqt0,0,10.7,95.1,2023-04-01T15:42:14.436Z,2023-04-04T06:19:51Z,4153331195,140,56.5,4153331189,155,,4153331193,56,Center,4153331197,141,62.9,4162358627,178,,4153331191,152,,4153331183,5,,4153331201,213,5.9,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,4153331199,212,52.8,4153331203,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528417079,1018,67,2,78,34,82kapkjwonlv9j1ui0ytv5sii,1,43.1,38.5,2023-04-01T15:42:17.256Z,2023-04-04T14:47:32Z,4162576949,233,1264,,,,,,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528417073,1264,67,2,78,34,2ezfenuwk3y65p8jdbj55xqt0,0,56.9,61.5,2023-04-01T15:42:17.257Z,2023-04-04T08:05:38Z,4162576965,233,1018,,,,,,,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526685305,566,61,2,78,34,82kapkjwonlv9j1ui0ytv5sii,1,42.4,44.6,2023-04-01T15:42:17.283Z,2023-04-04T14:47:32Z,4153331079,56,Back,4162358773,178,,,,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526685503,629,4,2,78,37,2ezfenuwk3y65p8jdbj55xqt0,1,45,61,2023-04-01T15:42:20.338Z,2023-04-04T06:20:45Z,4153332103,265,,4153332213,233,567,4153332105,286,,4153332099,152,,4153332093,13,,4153332095,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526685511,567,4,2,78,37,82kapkjwonlv9j1ui0ytv5sii,0,55,39,2023-04-01T15:42:20.339Z,2023-04-04T06:20:45Z,4162359579,178,,4153332147,265,,4153332141,13,,4153332143,56,Center,4153332149,285,,4153332243,233,629,4153332145,152,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526685723,630,1,2,78,43,2ezfenuwk3y65p8jdbj55xqt0,1,44.5,62.3,2023-04-01T15:42:26.548Z,2023-04-04T06:20:55Z,4153333431,140,49.3,4153333421,152,,4153333417,5,,4153333425,56,Back,4153333449,213,5.8,4153333439,141,58.5,4162359735,178,,4153333445,212,5.7,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526685779,631,1,2,78,44,2ezfenuwk3y65p8jdbj55xqt0,1,49.3,58.5,2023-04-01T15:42:27.295Z,2023-04-04T06:21:04Z,4153333785,140,50.2,4153333783,56,Center,4153333789,212,5.2,4153333791,213,1.4,4162359901,178,,4153333787,141,66.0,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526685875,632,1,2,78,48,2ezfenuwk3y65p8jdbj55xqt0,1,50.2,64.5,2023-04-01T15:42:31.829Z,2023-04-04T06:21:14Z,4153334425,213,4.9,4162360107,178,,4153334423,212,27.7,4153334413,56,Center,4153334421,141,24.3,4153334417,140,54.7,,,,,,,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526685969,633,1,2,78,52,2ezfenuwk3y65p8jdbj55xqt0,1,56.9,8.6,2023-04-01T15:42:35.821Z,2023-04-04T06:21:21Z,4153334937,213,0.1,4153334931,140,65.4,4162360235,178,,4153334929,56,Right,4153334935,212,9.0,4153334933,141,9.7,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526685905,568,45,2,78,54,82kapkjwonlv9j1ui0ytv5sii,0,33.3,87.8,2023-04-01T15:42:37.393Z,2023-04-04T06:21:40Z,4153335381,233,634,4153334557,285,,4153334555,56,Back,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686059,634,3,2,78,54,2ezfenuwk3y65p8jdbj55xqt0,1,66.7,12.2,2023-04-01T15:42:37.393Z,2023-04-04T06:21:39Z,4153335303,286,,4153335301,56,Right,4153335347,233,568,4162360641,178,,4161372237,464,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686127,635,1,2,78,57,2ezfenuwk3y65p8jdbj55xqt0,1,60.5,28.8,2023-04-01T15:42:40.859Z,2023-04-04T06:21:47Z,4162360815,178,,4153335687,213,2.0,4153335677,141,54.3,4153335681,212,19.0,4153335675,140,53.1,4153335673,56,Center,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686259,636,1,2,79,1,2ezfenuwk3y65p8jdbj55xqt0,1,54.4,54,2023-04-01T15:42:44.471Z,2023-04-04T06:21:55Z,4153336353,141,41.0,4162360981,178,,4153336361,213,5.0,4153336357,212,9.2,4153336345,56,Center,4153336349,140,56.9,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686309,637,1,2,79,1,2ezfenuwk3y65p8jdbj55xqt0,1,54.2,42.8,2023-04-01T15:42:45.231Z,2023-04-04T06:22:04Z,4153336689,56,Back,4153336695,141,48.5,4162361135,178,,4153336701,213,2.9,4153336697,212,15.6,4153336691,140,39.8,,,,,,,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686455,638,1,2,79,3,2ezfenuwk3y65p8jdbj55xqt0,1,42.3,50.4,2023-04-01T15:42:46.589Z,2023-04-04T06:22:12Z,4153337549,56,Center,4153337557,213,1.0,4153337551,140,52.7,4162361329,178,,4153337555,212,21.6,4153337553,141,77.8,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686539,639,1,2,79,10,2ezfenuwk3y65p8jdbj55xqt0,1,63,63.9,2023-04-01T15:42:53.609Z,2023-04-04T06:22:23Z,4153338109,213,4.5,4153338103,140,59.8,4153338105,141,43.0,4153338107,212,14.6,4153338101,56,Center,4162361607,178,,,,,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686613,640,1,2,79,12,2ezfenuwk3y65p8jdbj55xqt0,1,60,35.2,2023-04-01T15:42:56.012Z,2023-04-04T06:22:33Z,4162361819,178,,4153338581,213,0.1,4153338577,141,37.9,4153338575,140,81.2,4153338573,56,Center,4153338579,212,22.3,,,,,,,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686629,641,61,2,79,13,2ezfenuwk3y65p8jdbj55xqt0,0,81.2,37.9,2023-04-01T15:42:57.234Z,2023-04-04T06:22:50Z,4162362105,178,,4153338609,56,Center,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686649,569,49,2,79,14,82kapkjwonlv9j1ui0ytv5sii,1,17.4,67.8,2023-04-01T15:42:57.516Z,2023-04-04T06:23:02Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686717,570,61,2,79,16,82kapkjwonlv9j1ui0ytv5sii,0,5.3,67,2023-04-01T15:42:59.544Z,2023-04-04T06:23:18Z,4153339109,56,Back,4162362685,178,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686759,642,49,2,79,17,2ezfenuwk3y65p8jdbj55xqt0,1,97.3,19.2,2023-04-01T15:43:01.154Z,2023-04-04T06:23:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526686933,571,45,2,79,23,82kapkjwonlv9j1ui0ytv5sii,0,4.8,94.3,2023-04-01T15:43:06.361Z,2023-04-04T06:23:55Z,4153342195,233,643,4153340271,56,Back,4153340273,285,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687007,643,3,2,79,23,2ezfenuwk3y65p8jdbj55xqt0,1,95.2,5.7,2023-04-01T15:43:06.361Z,2023-04-04T06:23:54Z,4153340669,286,,4153340667,56,Right,4162363617,178,,4153341145,233,571,4161373317,464,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687093,644,3,2,79,25,2ezfenuwk3y65p8jdbj55xqt0,0,98,5.2,2023-04-01T15:43:08.940Z,2023-04-04T06:24:09Z,4161373533,465,,4153341089,56,Right,4153342593,233,572,4153341095,286,,4162363967,178,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687057,572,7,2,79,25,82kapkjwonlv9j1ui0ytv5sii,1,2,94.8,2023-04-01T15:43:09.085Z,2023-04-04T06:24:17Z,4161373583,385,,4153340931,285,,4153341033,233,644,4153340929,56,Back,4162364133,178,,4153340925,167,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687073,573,5,2,79,26,82kapkjwonlv9j1ui0ytv5sii,0,3.1,101.5,2023-04-01T15:43:10.232Z,2023-04-04T06:24:20Z,4153342159,233,645,4153341003,347,,4153341001,56,Back,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687225,645,5,2,79,26,2ezfenuwk3y65p8jdbj55xqt0,1,96.9,-1.5,2023-04-01T15:43:10.232Z,2023-04-04T06:24:20Z,4153341789,347,,4153341787,56,Right,4153341827,233,573,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687761,646,1,2,79,46,2ezfenuwk3y65p8jdbj55xqt0,1,96.1,0,2023-04-01T15:43:30.055Z,2023-04-04T06:24:31Z,4153344685,212,24.0,4153344683,141,6.7,4153344679,56,Right,4153344689,1,,4153344677,107,,4153344687,213,2.9,4153344681,140,73.8,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687817,647,1,2,79,49,2ezfenuwk3y65p8jdbj55xqt0,1,73.8,6.7,2023-04-01T15:43:32.704Z,2023-04-04T06:24:44Z,4153345023,140,69.1,4153345029,212,5.0,4162364775,178,,4153345025,141,7.6,4153345021,56,Right,4153345031,213,3.0,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687841,648,1,2,79,51,2ezfenuwk3y65p8jdbj55xqt0,1,67.2,11.6,2023-04-01T15:43:35.135Z,2023-04-04T06:24:51Z,4153345159,212,26.1,4153345153,140,63.7,4153345161,213,1.7,4153345157,141,49.6,4153345151,56,Center,4162364987,178,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687885,649,1,2,79,54,2ezfenuwk3y65p8jdbj55xqt0,1,61.7,54.3,2023-04-01T15:43:37.730Z,2023-04-04T06:24:59Z,4153345385,141,80.3,4153345383,140,58.0,4153345389,213,1.8,4162365269,178,,4153345381,56,Left,4153345387,212,18.1,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526687995,650,1,2,79,58,2ezfenuwk3y65p8jdbj55xqt0,1,58.7,83.3,2023-04-01T15:43:41.292Z,2023-04-04T06:25:04Z,4153345993,212,9.8,4153345995,213,1.0,4153345989,140,63.8,4153345991,141,95.4,4162365377,178,,4153345987,56,Left,,,,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688081,651,1,2,80,0,2ezfenuwk3y65p8jdbj55xqt0,1,63.9,95.4,2023-04-01T15:43:44.246Z,2023-04-04T06:25:10Z,4153346505,141,90.5,4162365501,178,,4153346509,213,3.5,4153346503,140,55.9,4153346507,212,9.0,4153346501,56,Left,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688161,652,1,2,80,2,2ezfenuwk3y65p8jdbj55xqt0,1,55.6,90,2023-04-01T15:43:46.035Z,2023-04-04T06:25:19Z,4153347037,212,11.7,4153347031,56,Back,4153347039,213,3.4,4153347033,140,44.8,4162365707,178,,4153347035,141,85.7,,,,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688385,653,1,2,80,5,2ezfenuwk3y65p8jdbj55xqt0,1,44.7,79,2023-04-01T15:43:48.817Z,2023-04-04T06:25:28Z,4153348315,141,66.4,4153348313,140,54.1,4153348319,213,5.6,4162365895,178,,4153348311,56,Center,4153348317,212,13.1,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688511,654,1,2,80,9,2ezfenuwk3y65p8jdbj55xqt0,1,56,62,2023-04-01T15:43:52.953Z,2023-04-04T06:25:37Z,4153349013,1,,4153349003,56,Right,4153349009,212,41.7,4153349005,140,80.0,4162366165,178,,4153349007,141,13.1,4153349011,213,5.4,,,,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526717489,777,1,2,80,14,2ezfenuwk3y65p8jdbj55xqt0,0,82.8,7.9,2023-04-01T15:43:57.477Z,2023-04-04T06:25:47Z,4161377111,224,,4153505885,140,89.0,4153505889,212,25.2,4153505883,56,Center,4162366461,178,,4161377113,20,,4153505891,213,1.3,4153505881,2,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,4153505887,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688443,574,12,2,80,15,82kapkjwonlv9j1ui0ytv5sii,1,9.3,60.5,2023-04-01T15:43:58.539Z,2023-04-04T06:26:07Z,4153348643,141,64.8,4153348645,212,24.6,4153348641,140,32.6,4153348637,56,Back,4153348647,213,0.1,4153348699,15,,4162367011,178,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528196193,798,1,2,80,17,2ezfenuwk3y65p8jdbj55xqt0,1,75.5,44.4,2023-04-01T15:44:01.245Z,2023-04-04T06:26:15Z,4161378549,212,6.6,4161378543,56,Center,4161378551,213,6.0,4161378545,140,81.5,4161378547,141,41.5,4161378541,3,,4162367171,388,,,,,91alifyhplzo2de1tooerpgfe,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528196269,799,61,2,80,18,2ezfenuwk3y65p8jdbj55xqt0,0,82.9,45.2,2023-04-01T15:44:02.018Z,2023-04-04T06:26:39Z,4162367615,178,,4161379007,56,Center,,,,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688545,575,49,2,80,20,82kapkjwonlv9j1ui0ytv5sii,1,23.3,67.3,2023-04-01T15:44:03.610Z,2023-04-04T06:27:00Z,,,,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688649,576,4,2,80,20,82kapkjwonlv9j1ui0ytv5sii,1,25.8,62.4,2023-04-01T15:44:04.191Z,2023-04-04T06:27:10Z,4153349793,13,,4153349799,152,,4153349795,294,,4153349801,285,,4153349797,56,Back,4153350159,233,655,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688679,655,4,2,80,20,2ezfenuwk3y65p8jdbj55xqt0,0,74.2,37.6,2023-04-01T15:44:04.192Z,2023-04-04T06:27:09Z,4153350207,233,576,4153349963,294,,4153349965,56,Center,4162368265,178,,4153349971,286,,4153349961,13,,4153349967,152,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526689757,577,1,2,80,55,82kapkjwonlv9j1ui0ytv5sii,0,24,64.6,2023-04-01T15:44:38.511Z,2023-04-04T06:27:16Z,4153355949,140,68.9,4153355943,155,,4153355951,141,6.5,4153355957,1,,4153355945,152,,4162368429,178,,4153355955,213,5.6,4153355941,5,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,4153355947,56,Right,4153355953,212,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690101,656,1,2,81,0,2ezfenuwk3y65p8jdbj55xqt0,1,22.1,95.7,2023-04-01T15:44:43.401Z,2023-04-04T06:27:27Z,4162368653,178,,4153357807,141,83.9,4153357811,212,18.5,4153357795,157,,4153357815,213,5.8,4153357819,1,,4153357803,140,38.0,4153357799,56,Back,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528196641,800,61,2,81,6,2ezfenuwk3y65p8jdbj55xqt0,1,24.5,89.3,2023-04-01T15:44:49.414Z,2023-04-04T06:27:51Z,4162369185,178,,4162369183,15,,4161380879,56,Back,,,,,,,,,,,,,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690083,578,43,2,81,7,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-04-01T15:44:50.313Z,2023-04-03T17:18:01Z,4153357695,56,Right,4161380515,144,61,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690223,579,1,2,81,9,82kapkjwonlv9j1ui0ytv5sii,1,68.2,13.4,2023-04-01T15:44:52.399Z,2023-04-04T06:28:05Z,4153358471,213,1.7,4153358467,141,35.7,4153358469,212,15.3,4153358463,56,Center,4162369515,178,,4153358465,140,66.6,,,,,,,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690319,580,1,2,81,11,82kapkjwonlv9j1ui0ytv5sii,1,66.8,40.7,2023-04-01T15:44:55.151Z,2023-04-04T06:28:11Z,4153359023,140,75.8,4162369639,178,,4153359029,213,5.3,4153359025,141,20.3,4153359027,212,16.8,4153359021,56,Right,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690347,581,1,2,81,14,82kapkjwonlv9j1ui0ytv5sii,0,75.8,20.1,2023-04-01T15:44:57.548Z,2023-04-04T06:28:16Z,4153359167,213,4.2,4153359161,140,73.9,4162369779,178,,4153359159,56,Right,4153359163,141,15.3,4153359165,212,3.8,,,,,,,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690415,657,49,2,81,15,2ezfenuwk3y65p8jdbj55xqt0,1,26.2,83,2023-04-01T15:44:58.349Z,2023-04-04T06:28:25Z,,,,,,,,,,,,,,,,,,,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690591,658,1,2,81,16,2ezfenuwk3y65p8jdbj55xqt0,1,25,84.2,2023-04-01T15:44:59.661Z,2023-04-04T06:28:30Z,4153360525,140,76.5,4153360533,1,,4153360523,56,Left,4153360529,212,54.1,4153360531,213,6.2,4153360527,141,81.4,4153360521,155,,4162370171,178,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690699,659,1,2,81,23,2ezfenuwk3y65p8jdbj55xqt0,1,77.2,79.9,2023-04-01T15:45:06.251Z,2023-04-04T06:28:37Z,4153361215,56,Center,4153361223,213,4.4,4162370327,178,,4153361219,141,69.9,4153361221,212,7.1,4153361217,140,75.2,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690713,660,50,2,81,24,2ezfenuwk3y65p8jdbj55xqt0,1,75.1,62.4,2023-04-01T15:45:08.122Z,2023-04-04T06:28:46Z,4153361277,286,,4153361273,56,Center,4153361785,233,582,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690787,582,7,2,81,25,82kapkjwonlv9j1ui0ytv5sii,1,24.9,37.6,2023-04-01T15:45:08.742Z,2023-04-04T06:29:33Z,4153361681,285,,4153361777,233,660,4162370751,178,,4161740561,385,,4153361679,56,Back,,,,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690795,583,49,2,81,26,82kapkjwonlv9j1ui0ytv5sii,1,20.3,62.9,2023-04-01T15:45:09.703Z,2023-04-04T08:15:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690899,584,1,2,81,31,82kapkjwonlv9j1ui0ytv5sii,1,26.1,61.7,2023-04-01T15:45:14.526Z,2023-04-04T06:30:16Z,4153362315,140,29.0,4162372723,178,,4153362313,56,Back,4153362319,212,10.4,4153362321,213,1.3,4153362317,141,76.3,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691001,585,1,2,81,33,82kapkjwonlv9j1ui0ytv5sii,1,29,76.3,2023-04-01T15:45:16.399Z,2023-04-04T06:30:23Z,4153362865,140,58.6,4153362869,212,31.5,4153362863,56,Left,4162372895,178,,4153362867,141,83.9,4153362871,213,0.2,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691065,586,1,2,81,36,82kapkjwonlv9j1ui0ytv5sii,1,58.7,83.9,2023-04-01T15:45:19.465Z,2023-04-04T06:30:31Z,4162373059,178,,4153363197,213,2.7,4153363191,140,43.1,4153363189,56,Back,4153363195,212,17.9,4153363193,141,94.4,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691121,587,1,2,81,38,82kapkjwonlv9j1ui0ytv5sii,1,43.1,94.4,2023-04-01T15:45:22.061Z,2023-04-04T06:30:36Z,4153363473,212,14.6,4153363469,140,43.1,4153363475,213,4.7,4162373183,178,,4153363471,141,73.0,4153363467,56,Back,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
