id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2535681771,631,43,2,78,36,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-18T20:22:18.802Z,2023-04-19T17:49:58Z,4201174277,56,Back,4202809739,144,61,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536460753,1364,43,2,78,41,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-18T20:22:23.109Z,2023-04-21T05:13:25Z,4205338931,144,67,4205338889,233,1098,,,,,,,,,,,,,,,,,,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536460749,1098,43,2,78,41,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-18T20:22:23.110Z,2023-04-21T05:13:26Z,4205338909,233,1364,4205338937,144,67,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536460927,1108,83,2,78,41,jv3jh5m5t7qy5t37vwwmnj16,1,23.5,34.6,2023-04-18T20:22:23.159Z,2023-04-21T05:14:18Z,4205339511,399,221433,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535681871,674,3,2,78,41,dmz37633qbsvl7gncq5s51yjw,0,75.8,62.1,2023-04-18T20:22:23.981Z,2023-04-21T01:49:11Z,4205141763,178,,4201175011,233,632,4201174791,286,,4202810051,465,,4201174789,56,Center,,,,,,,,,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535681903,632,7,2,78,42,jv3jh5m5t7qy5t37vwwmnj16,0,24.2,37.9,2023-04-18T20:22:24.173Z,2023-04-21T01:49:16Z,4205142111,178,,4201174939,285,,4202810159,385,,4201174937,56,Back,4201174981,233,674,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535991109,918,61,2,78,42,dmz37633qbsvl7gncq5s51yjw,1,75.1,67.4,2023-04-18T20:22:24.240Z,2023-04-21T01:49:48Z,4205142303,178,,4202810385,56,Center,,,,,,,,,,,,,,,,,,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535681913,633,49,2,78,42,jv3jh5m5t7qy5t37vwwmnj16,1,28.3,27.4,2023-04-18T20:22:24.979Z,2023-04-21T01:49:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535681997,634,1,2,78,45,jv3jh5m5t7qy5t37vwwmnj16,0,27.3,27.6,2023-04-18T20:22:27.219Z,2023-04-21T01:50:01Z,4201175457,212,66.8,4201175461,1,,4205142813,178,,4201175459,213,0.4,4201175453,140,86.2,4201175449,155,,4201175455,141,64.8,4201175451,56,Center,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682013,675,52,2,78,50,dmz37633qbsvl7gncq5s51yjw,1,9.4,33.1,2023-04-18T20:22:32.021Z,2023-04-21T01:50:13Z,4202810631,376,,4205142973,178,,,,,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682083,676,1,2,78,50,dmz37633qbsvl7gncq5s51yjw,1,9.4,33.1,2023-04-18T20:22:32.915Z,2023-04-21T01:50:17Z,4201175911,213,0.8,4201175907,141,57.2,4201175891,123,,4205143009,178,,4201175909,212,22.9,4201175899,56,Back,4201175905,140,24.7,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682121,677,1,2,78,54,dmz37633qbsvl7gncq5s51yjw,1,25.6,57.5,2023-04-18T20:22:36.070Z,2023-04-21T01:50:22Z,4205143103,178,,4201176077,140,31.7,4201176087,213,5.4,4201176075,56,Back,4201176085,212,10.4,4201176083,141,45.5,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682211,678,1,2,78,56,dmz37633qbsvl7gncq5s51yjw,1,31.7,45.5,2023-04-18T20:22:38.189Z,2023-04-21T01:50:27Z,4201176687,140,28.3,4205143157,178,,4201176693,213,1.9,4201176689,141,60.3,4201176691,212,10.7,4201176685,56,Back,,,,,,,dl5erap54x98spwt6vqc95uxh,G. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682307,679,1,2,79,2,dmz37633qbsvl7gncq5s51yjw,1,33.2,62.7,2023-04-18T20:22:44.253Z,2023-04-21T01:50:32Z,4201177195,213,5.8,4201177191,141,50.9,4201177193,212,15.8,4201177189,140,46.2,4205143211,178,,4201177187,56,Back,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682385,680,1,2,79,6,dmz37633qbsvl7gncq5s51yjw,1,48,65.1,2023-04-18T20:22:48.052Z,2023-04-21T01:50:39Z,4201177625,56,Left,4205143383,178,,4201177623,155,,4201177629,141,91.1,4201177633,213,0.4,4201177627,140,89.0,4201177635,1,,4201177631,212,46.5,dl5erap54x98spwt6vqc95uxh,G. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682391,681,50,2,79,9,dmz37633qbsvl7gncq5s51yjw,1,91,92.4,2023-04-18T20:22:51.683Z,2023-04-21T01:50:46Z,4201177837,233,635,4201177657,286,,4201177655,56,Left,,,,,,,,,,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682409,635,7,2,79,9,jv3jh5m5t7qy5t37vwwmnj16,1,9,7.6,2023-04-18T20:22:51.782Z,2023-04-21T01:50:52Z,4205143609,178,,4201177787,233,681,4201177753,285,,4201177749,167,,4201177751,56,Back,4202811013,385,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682413,636,5,2,79,10,jv3jh5m5t7qy5t37vwwmnj16,0,5.3,-1.6,2023-04-18T20:22:52.112Z,2023-04-21T01:50:54Z,4201178095,233,682,4201177779,347,,4201177777,56,Back,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682453,682,5,2,79,10,dmz37633qbsvl7gncq5s51yjw,1,94.7,101.6,2023-04-18T20:22:52.112Z,2023-04-21T01:50:54Z,4201178027,347,,4201178063,233,636,4201178025,56,Left,,,,,,,,,,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682515,683,1,2,79,15,dmz37633qbsvl7gncq5s51yjw,1,94.6,100,2023-04-18T20:22:57.069Z,2023-04-21T01:51:00Z,4201178373,213,3.9,4201178367,140,88.9,4201178371,212,8.4,4201178369,141,92.7,4201178363,107,,4201178365,56,Left,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682525,684,50,2,79,16,dmz37633qbsvl7gncq5s51yjw,1,84.6,90.6,2023-04-18T20:22:58.759Z,2023-04-21T01:51:11Z,4201178415,56,Left,4201178567,233,637,4201178417,286,,,,,,,,,,,,,,,,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682539,637,7,2,79,16,jv3jh5m5t7qy5t37vwwmnj16,0,15.4,9.4,2023-04-18T20:22:58.828Z,2023-04-21T01:51:16Z,4202811205,385,,4201178501,56,Back,4201178503,285,,4201178521,233,684,4205144157,178,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536461283,1112,67,2,79,18,jv3jh5m5t7qy5t37vwwmnj16,1,37.6,29.4,2023-04-18T20:23:00.825Z,2023-04-21T09:16:32Z,4205340713,233,1378,,,,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536461281,1378,67,2,79,18,dmz37633qbsvl7gncq5s51yjw,0,62.4,70.6,2023-04-18T20:23:00.826Z,2023-04-21T05:16:04Z,4205340719,233,1112,,,,,,,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535991373,816,1,2,79,18,jv3jh5m5t7qy5t37vwwmnj16,0,31.9,36.6,2023-04-18T20:23:00.874Z,2023-04-21T09:16:33Z,4202811785,140,28.1,4202811791,213,1.9,4202811835,155,,4202811783,56,Back,4202811789,212,14.3,4202811787,141,56.8,4205144267,388,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682591,685,43,2,79,18,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-18T20:23:00.908Z,2023-04-21T09:22:58Z,4205145387,388,0,4205510917,144,1,4201178787,140,69.6,4201178791,212,15.7,4201178785,56,Center,4201178789,141,48.8,4201178783,3,0,4201178793,213,5.1,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682587,638,49,2,79,20,jv3jh5m5t7qy5t37vwwmnj16,1,26.9,50.7,2023-04-18T20:23:02.740Z,2023-04-21T09:17:15Z,,,,,,,,,,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682729,639,1,2,79,21,jv3jh5m5t7qy5t37vwwmnj16,1,26.9,57.6,2023-04-18T20:23:03.912Z,2023-04-21T01:52:45Z,4201179531,212,22.4,4201179527,140,32.1,4201179533,213,1.3,4201179523,155,,4201179529,141,89.6,4205145533,178,,4201179525,56,Back,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682749,640,1,2,79,28,jv3jh5m5t7qy5t37vwwmnj16,0,23.1,95.4,2023-04-18T20:23:10.055Z,2023-04-21T01:52:55Z,4201179613,213,0.3,4201179605,56,Back,4201179609,141,96.9,4201179611,212,4.0,4205145733,178,,4201179607,140,26.8,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682941,687,61,2,79,28,dmz37633qbsvl7gncq5s51yjw,1,64.6,4.1,2023-04-18T20:23:10.134Z,2023-04-21T01:53:14Z,4201180585,56,Right,4205145997,178,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682757,641,5,2,79,29,jv3jh5m5t7qy5t37vwwmnj16,1,36.3,101.6,2023-04-18T20:23:11.590Z,2023-04-21T01:53:17Z,4201179661,56,Back,4201181241,233,686,4201179663,347,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535682927,686,5,2,79,29,dmz37633qbsvl7gncq5s51yjw,0,63.7,-1.6,2023-04-18T20:23:11.590Z,2023-04-21T01:53:17Z,4201181249,233,641,4201180533,56,Right,4201180537,347,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683153,642,1,2,79,45,jv3jh5m5t7qy5t37vwwmnj16,1,32.6,100,2023-04-18T20:23:27.447Z,2023-04-21T01:53:23Z,4201181663,140,38.6,4201181669,213,5.5,4201181661,56,Back,4201181665,141,93.2,4201181667,212,8.7,4201181659,107,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683189,643,1,2,79,46,jv3jh5m5t7qy5t37vwwmnj16,1,39,92.9,2023-04-18T20:23:28.431Z,2023-04-21T01:53:27Z,4201181853,213,2.9,4201181845,56,Back,4201181851,212,12.3,4201181849,141,96.9,4201181847,140,27.6,4205146201,178,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683231,644,1,2,79,47,jv3jh5m5t7qy5t37vwwmnj16,0,27.6,96.9,2023-04-18T20:23:29.720Z,2023-04-21T01:53:32Z,4201182103,140,60.1,4201182109,213,6.1,4201182099,157,,4201182105,141,89.1,4201182101,56,Left,4201182107,212,34.5,4201182111,1,,4205146245,178,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683307,688,1,2,79,49,dmz37633qbsvl7gncq5s51yjw,0,46.8,16.8,2023-04-18T20:23:31.538Z,2023-04-21T01:53:42Z,4201182433,157,,4201182447,213,0.2,4201182445,212,25.5,4201182437,56,Center,4201182441,140,70.7,4205146365,178,,4201182449,1,,4201182443,141,23.6,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683317,645,44,2,79,52,jv3jh5m5t7qy5t37vwwmnj16,1,28.9,70.2,2023-04-18T20:23:34.298Z,2023-04-21T09:16:33Z,4201182507,56,Back,4201182565,233,689,4201182509,285,,,,,,,,,,,,,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683321,689,44,2,79,52,dmz37633qbsvl7gncq5s51yjw,0,71.1,29.8,2023-04-18T20:23:34.299Z,2023-04-21T01:53:49Z,4201182737,233,645,4201182513,56,Center,4201182515,286,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683353,646,1,2,79,52,jv3jh5m5t7qy5t37vwwmnj16,0,28.5,64,2023-04-18T20:23:34.303Z,2023-04-21T09:16:33Z,4201182715,213,0.2,4201182707,56,Center,4201182711,141,69.9,4205146541,388,,4201182713,212,25.5,4201182709,140,52.5,4201182705,3,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683379,690,44,2,79,54,dmz37633qbsvl7gncq5s51yjw,1,46.8,31.2,2023-04-18T20:23:36.056Z,2023-04-21T09:16:34Z,4201182791,56,Back,4201182793,285,,4201182827,233,647,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683359,647,44,2,79,54,jv3jh5m5t7qy5t37vwwmnj16,0,53.2,68.8,2023-04-18T20:23:36.057Z,2023-04-21T01:54:00Z,4201182743,286,,4201182741,56,Center,4201182871,233,690,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683403,691,1,2,79,54,dmz37633qbsvl7gncq5s51yjw,1,46.1,32.2,2023-04-18T20:23:36.058Z,2023-04-21T09:16:34Z,4201182947,56,Center,4201182957,213,6.2,4205146771,388,,4201182949,140,60.2,4201182943,3,,4201182955,212,14.9,4201182953,141,29.7,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683431,692,1,2,79,55,dmz37633qbsvl7gncq5s51yjw,0,60.2,29.7,2023-04-18T20:23:37.980Z,2023-04-21T01:54:14Z,4205146861,388,,4201183079,3,,4201183083,140,71.9,4201183089,213,5.8,4202846193,168,,4201183085,141,19.4,4201183081,56,Right,4201183087,212,14.1,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683513,648,1,2,79,57,jv3jh5m5t7qy5t37vwwmnj16,1,24.8,78.1,2023-04-18T20:23:39.374Z,2023-04-21T01:54:21Z,4205146931,388,,4201183465,213,5.7,4201183457,56,Back,4201183461,141,56.3,4201183463,212,26.1,4201183459,140,45.3,4201183451,3,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683525,649,1,2,80,0,jv3jh5m5t7qy5t37vwwmnj16,0,45.3,56.3,2023-04-18T20:23:42.590Z,2023-04-21T01:54:25Z,4201183519,141,40.4,4201183521,212,20.6,4201183523,213,5.7,4201183515,56,Center,4201183517,140,62.0,4205146981,178,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683541,693,49,2,80,1,dmz37633qbsvl7gncq5s51yjw,1,43.4,64.5,2023-04-18T20:23:43.450Z,2023-04-21T01:54:32Z,,,,,,,,,,,,,,,,,,,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683621,694,1,2,80,6,dmz37633qbsvl7gncq5s51yjw,0,46.7,46,2023-04-18T20:23:48.817Z,2023-04-21T01:54:50Z,4201184047,213,0.0,4201184039,56,Center,4201184043,141,46.1,4205147475,178,,4201184045,212,11.2,4201184041,140,57.4,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683627,650,8,2,80,7,jv3jh5m5t7qy5t37vwwmnj16,1,42.5,56.9,2023-04-18T20:23:49.299Z,2023-04-21T01:54:58Z,4202847235,383,,4201184069,56,Back,4205147531,178,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683639,651,49,2,80,9,jv3jh5m5t7qy5t37vwwmnj16,1,44.6,54.3,2023-04-18T20:23:51.285Z,2023-04-21T01:55:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683847,652,1,2,80,11,jv3jh5m5t7qy5t37vwwmnj16,1,56.3,36.7,2023-04-18T20:23:53.365Z,2023-04-21T01:55:12Z,4205147741,178,,4201185339,141,10.6,4201185335,56,Right,4201185337,140,71.4,4201185341,212,23.8,4201185343,213,5.4,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683887,653,1,2,80,19,jv3jh5m5t7qy5t37vwwmnj16,1,96.2,10.4,2023-04-18T20:24:01.005Z,2023-04-21T01:55:17Z,4201185583,141,12.8,4201185579,56,Right,4205147807,178,,4201185581,140,80.0,4201185585,212,17.1,4201185587,213,3.0,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683897,654,1,2,80,20,jv3jh5m5t7qy5t37vwwmnj16,1,85.5,12.5,2023-04-18T20:24:02.841Z,2023-04-21T01:55:25Z,4201185653,141,5.5,4201185655,212,6.8,4201185649,56,Right,4201185651,140,90.1,4201185657,213,5.5,4205147907,178,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535683975,655,1,2,80,21,jv3jh5m5t7qy5t37vwwmnj16,1,90.1,5.5,2023-04-18T20:24:03.695Z,2023-04-21T01:55:28Z,4201185953,141,5.3,4201185951,140,76.5,4201185949,56,Right,4201185955,212,14.3,4201185957,213,3.2,4205147971,178,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684017,656,1,2,80,24,jv3jh5m5t7qy5t37vwwmnj16,1,72.4,24.1,2023-04-18T20:24:06.860Z,2023-04-21T01:55:37Z,4201186197,212,13.3,4201186193,140,73.2,4201186199,213,1.5,4205148095,178,,4201186195,141,43.6,4201186191,56,Center,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684027,657,1,2,80,26,jv3jh5m5t7qy5t37vwwmnj16,0,73.3,43.6,2023-04-18T20:24:08.496Z,2023-04-21T01:55:44Z,4201186273,213,6.1,4201186691,233,696,4201186267,140,82.3,4201186271,212,9.5,4201186263,155,,4205148209,178,,4201186269,141,41.6,4201186265,56,Center,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684053,695,12,2,80,27,dmz37633qbsvl7gncq5s51yjw,1,15.8,55.7,2023-04-18T20:24:09.241Z,2023-04-21T01:55:51Z,4201186409,212,9.2,4201186411,213,6.1,4201186403,56,Back,4201186407,141,52.7,4205148257,388,,4202848117,15,,4201186405,140,24.3,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684059,658,1,2,80,28,jv3jh5m5t7qy5t37vwwmnj16,0,74.4,41.5,2023-04-18T20:24:10.425Z,2023-04-21T01:55:55Z,4201186433,212,3.3,4201190327,286,,4201186435,213,0.2,4201190371,233,696,4201190323,236,,4205148351,178,,4201186431,141,42.5,4201186427,56,Center,93kxb8ch3auv9li22mh1aidey,L. Wing,4201186429,140,,,,,,,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684097,696,74,2,80,28,dmz37633qbsvl7gncq5s51yjw,1,27.8,54.5,2023-04-18T20:24:10.527Z,2023-04-21T01:55:57Z,4201186615,285,,4201186613,56,Back,4201186727,233,658,4205148415,178,,,,,,,,,,,,,,dl5erap54x98spwt6vqc95uxh,G. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684121,697,1,2,80,28,dmz37633qbsvl7gncq5s51yjw,0,27.8,54.5,2023-04-18T20:24:10.955Z,2023-04-21T01:56:11Z,4201186749,140,30.9,4205148529,178,,4201186779,233,659,4201186751,141,53.1,4201186777,236,,4201186747,56,Back,4201186753,212,3.4,4201186783,286,,dl5erap54x98spwt6vqc95uxh,G. Thomas,4201186755,213,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684087,659,74,2,80,29,jv3jh5m5t7qy5t37vwwmnj16,1,74.9,42.5,2023-04-18T20:24:11.347Z,2023-04-21T01:56:18Z,4201186575,285,,4201186573,56,Center,4205148651,178,,4201186819,233,697,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535998083,817,61,2,80,29,jv3jh5m5t7qy5t37vwwmnj16,0,77.1,53.6,2023-04-18T20:24:11.535Z,2023-04-21T01:56:26Z,4205148743,178,,4202848807,56,Center,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536461857,1385,67,2,80,30,dmz37633qbsvl7gncq5s51yjw,1,25.9,51,2023-04-18T20:24:12.663Z,2023-04-21T09:16:34Z,4205342755,233,1142,,,,,,,,,,,,,,,,,,,,,,dl5erap54x98spwt6vqc95uxh,G. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536461855,1142,67,2,80,30,jv3jh5m5t7qy5t37vwwmnj16,0,74.1,49,2023-04-18T20:24:12.664Z,2023-04-21T05:18:47Z,4205342761,233,1385,,,,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684165,698,1,2,80,30,dmz37633qbsvl7gncq5s51yjw,0,30.9,53.1,2023-04-18T20:24:12.693Z,2023-04-21T09:16:35Z,4201186997,141,66.4,4205148875,178,,4201187001,213,1.4,4201186999,212,9.2,4201186995,140,32.4,4201186991,56,Back,,,,,,,dl5erap54x98spwt6vqc95uxh,G. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684145,660,1,2,80,31,jv3jh5m5t7qy5t37vwwmnj16,1,70.2,26.7,2023-04-18T20:24:13.899Z,2023-04-21T01:56:39Z,4205148977,178,,4201186881,56,Center,4201186885,141,38.5,4201186889,213,1.2,4201186883,140,73.3,4201186887,212,8.7,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684203,661,1,2,80,32,jv3jh5m5t7qy5t37vwwmnj16,1,73.3,38.5,2023-04-18T20:24:14.643Z,2023-04-21T01:56:42Z,4201187215,212,19.3,4201187207,140,86.2,4201187211,141,18.2,4205149019,178,,4201187217,213,5.5,4201187201,56,Right,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535684233,662,1,2,80,35,jv3jh5m5t7qy5t37vwwmnj16,0,86.2,17.9,2023-04-18T20:24:17.458Z,2023-04-21T01:56:45Z,4201187377,140,91.9,4201187381,212,18.7,4201187375,56,Center,4202850733,224,,4205149097,178,,4201187371,2,,4201187383,213,1.2,4202850735,20,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,4201187379,141,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
