id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,keyPass,qualifier/14/value,qualifier/18/value,assist,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId
2524471095,484,49,2,51,27,80jtkz2echk6yyyb9e2595cxr,1,53,85,2023-03-25T16:12:25.569Z,2023-03-27T18:15:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471103,485,3,2,51,28,80jtkz2echk6yyyb9e2595cxr,0,56.4,82.5,2023-03-25T16:12:27.359Z,2023-03-27T18:15:44Z,4123029689,286,,4123030009,233,439,4123029687,56,Left,4130144573,465,,4136966579,178,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471155,439,7,2,51,29,ejm092fnt9zoxbpuklzd52ji8,1,43.6,17.5,2023-03-25T16:12:27.441Z,2023-03-27T18:15:53Z,4123029951,285,,4123029949,56,Back,4123029973,233,485,4123030853,167,,4130144691,385,,4136972685,178,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471205,486,1,2,51,38,80jtkz2echk6yyyb9e2595cxr,1,38.4,13.5,2023-03-25T16:12:37.146Z,2023-03-27T18:16:09Z,4123030225,141,6.4,4123030223,140,48.0,4136981349,178,,4123030221,56,Back,4123030227,212,11.2,4123030229,213,5.8,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471229,487,1,2,51,40,80jtkz2echk6yyyb9e2595cxr,1,47.4,10.7,2023-03-25T16:12:38.730Z,2023-03-27T18:16:18Z,4123030405,213,2.4,4123030399,140,31.1,4123030397,56,Back,4123030403,212,23.2,4136983347,178,,4123030401,141,33.7,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471239,488,1,2,51,42,80jtkz2echk6yyyb9e2595cxr,1,31.1,33.7,2023-03-25T16:12:40.805Z,2023-03-27T18:16:28Z,4136985411,178,,4123030467,213,0.9,4123030461,140,36.1,4123030465,212,8.7,4123030463,141,43.9,4123030459,56,Back,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471259,489,1,2,51,44,80jtkz2echk6yyyb9e2595cxr,1,36.1,43.9,2023-03-25T16:12:42.962Z,2023-03-27T18:16:32Z,4123030585,140,31.4,4123030583,56,Back,4136985893,178,,4123030587,141,78.8,4123030589,212,24.2,4123030591,213,1.8,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471309,490,1,2,51,47,80jtkz2echk6yyyb9e2595cxr,0,30.6,82.9,2023-03-25T16:12:46.120Z,2023-03-27T18:16:37Z,4123030887,141,83.8,4123030885,140,100.0,4123030881,155,,4123030889,212,73.9,4123030883,56,Left,4123030891,213,0.0,4123030893,1,,4136987571,178,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471305,440,5,2,51,52,ejm092fnt9zoxbpuklzd52ji8,1,-1.4,21,2023-03-25T16:12:51.312Z,2023-03-27T18:16:40Z,4123030867,56,Back,4123030911,233,491,4123030869,346,,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471313,491,5,2,51,52,80jtkz2echk6yyyb9e2595cxr,0,101.4,79,2023-03-25T16:12:51.312Z,2023-03-27T18:16:40Z,4123030905,346,,4123030899,56,Left,4123030915,233,440,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471547,441,1,2,52,14,ejm092fnt9zoxbpuklzd52ji8,0,5,37,2023-03-25T16:13:12.945Z,2023-03-27T18:16:46Z,4123032205,212,70.6,4123032197,124,,4123032211,74,,4123032199,56,Center,4123032203,141,37.0,4123032207,213,0,4123032201,140,72.2,4123032209,1,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471565,492,44,2,52,17,80jtkz2echk6yyyb9e2595cxr,1,29.6,64.4,2023-03-25T16:13:16.396Z,2023-03-27T23:48:55Z,4123032289,56,Back,4123032291,285,,4123032351,233,442,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471571,442,44,2,52,17,ejm092fnt9zoxbpuklzd52ji8,0,70.4,35.6,2023-03-25T16:13:16.397Z,2023-03-27T18:16:51Z,4123032383,233,492,4123032315,56,Center,4123032317,286,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471587,493,1,2,52,18,80jtkz2echk6yyyb9e2595cxr,0,27.1,64.3,2023-03-25T16:13:16.452Z,2023-03-27T23:48:55Z,4123032399,212,21.4,4123032391,3,,4123032397,141,61.7,4123032393,56,Back,4123032401,213,6.2,4136996689,388,,4123032395,140,47.4,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471595,494,49,2,52,19,80jtkz2echk6yyyb9e2595cxr,1,43.4,68.8,2023-03-25T16:13:18.071Z,2023-03-27T18:17:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471615,495,61,2,52,20,80jtkz2echk6yyyb9e2595cxr,0,40.8,72.9,2023-03-25T16:13:18.445Z,2023-03-27T18:17:18Z,4137009917,178,,4123032551,56,Back,,,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471635,443,4,2,52,21,ejm092fnt9zoxbpuklzd52ji8,1,62.8,25.6,2023-03-25T16:13:20.172Z,2023-03-27T18:17:43Z,4123032637,13,,4123032995,233,496,4123032639,56,Center,4123032643,265,,4123032641,152,,4123032645,286,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471689,496,4,2,52,21,80jtkz2echk6yyyb9e2595cxr,0,37.2,74.4,2023-03-25T16:13:20.173Z,2023-03-27T18:17:42Z,4123032959,13,,4123032963,152,,4123032965,265,,4137020487,178,,4123033019,233,443,4123032967,285,,4123032961,56,Back,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471775,444,1,2,52,36,ejm092fnt9zoxbpuklzd52ji8,1,63.2,28.2,2023-03-25T16:13:34.637Z,2023-03-27T18:17:47Z,4137021673,178,,4123033393,56,Center,4123033401,212,11.5,4123033397,140,74.1,4123033403,213,6.2,4123033399,141,26.2,4123033387,5,,4123033389,152,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471781,445,1,2,52,39,ejm092fnt9zoxbpuklzd52ji8,0,80.7,10.9,2023-03-25T16:13:37.728Z,2023-03-27T18:17:52Z,4123033433,141,40.6,4130147671,20,,4123033429,56,Center,4137022301,178,,4130147669,224,,4123033435,212,21.6,4123033427,155,,4123033431,140,88.0,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,4123033437,213,1.2,4123033425,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471803,497,12,2,52,40,80jtkz2echk6yyyb9e2595cxr,1,10.3,60.3,2023-03-25T16:13:38.650Z,2023-03-27T18:17:57Z,4123033549,140,15.6,4123033559,212,16.0,4137023719,388,,4123033555,141,38.2,4123033545,56,Back,4123033561,213,5.1,4123033569,15,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471853,498,4,2,52,42,80jtkz2echk6yyyb9e2595cxr,1,15.7,37.6,2023-03-25T16:13:40.722Z,2023-03-27T18:18:02Z,4123033891,56,Back,4123033887,13,,4123033889,294,,4123033895,285,,4123034091,233,446,4123033893,152,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471889,446,4,2,52,42,ejm092fnt9zoxbpuklzd52ji8,0,84.3,62.4,2023-03-25T16:13:40.723Z,2023-03-27T18:18:01Z,4137025105,388,,4123034107,233,498,4123034085,56,Center,4123034083,294,,4123034087,152,,4123034081,13,,4123034089,286,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471943,499,1,2,52,52,80jtkz2echk6yyyb9e2595cxr,1,15.6,38.2,2023-03-25T16:13:50.449Z,2023-03-27T18:18:11Z,4123034403,5,,4137030593,178,,4123034411,141,50.9,4123034405,152,,4123034409,140,25.5,4123034415,213,0.7,4123034407,56,Back,4123034413,212,13.5,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524471957,500,1,2,52,53,80jtkz2echk6yyyb9e2595cxr,1,25.5,50.9,2023-03-25T16:13:51.491Z,2023-03-27T18:18:17Z,4123034485,212,17.1,4137034203,178,,4123034483,141,36.4,4123034479,56,Back,4123034487,213,3.8,4123034481,140,12.2,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472015,501,1,2,52,55,80jtkz2echk6yyyb9e2595cxr,1,12.2,36.4,2023-03-25T16:13:53.887Z,2023-03-27T18:18:21Z,4137036063,178,,4123034857,212,20.7,4123034851,56,Back,4123034859,213,1.5,4123034855,141,66.7,4123034853,140,14.0,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472041,502,1,2,53,0,80jtkz2echk6yyyb9e2595cxr,0,25.1,82.6,2023-03-25T16:13:59.371Z,2023-03-27T18:18:25Z,4123035005,212,47.5,4123034999,56,Center,4123035003,141,65.1,4137038889,178,,4123035001,140,68.9,4123035007,213,6.0,4123035009,1,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472059,447,49,2,53,3,ejm092fnt9zoxbpuklzd52ji8,1,33.2,29.8,2023-03-25T16:14:01.641Z,2023-03-27T18:18:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472081,448,1,2,53,3,ejm092fnt9zoxbpuklzd52ji8,1,33.2,29.8,2023-03-25T16:14:01.708Z,2023-03-27T18:18:36Z,4123035203,213,5.1,4123035199,141,8.2,4123035197,140,38.6,4137045207,178,,4123035201,212,15.7,4123035195,56,Back,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472087,449,1,2,53,5,ejm092fnt9zoxbpuklzd52ji8,0,38.6,6.7,2023-03-25T16:14:03.848Z,2023-03-27T18:18:42Z,4123035235,213,6.3,4137049289,178,,4123035233,212,4.2,4123035229,140,42.6,4123035227,56,Back,4123035231,141,6.5,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472093,503,61,2,53,5,80jtkz2echk6yyyb9e2595cxr,1,54.1,96.8,2023-03-25T16:14:03.953Z,2023-03-27T18:18:47Z,4137052115,178,,4123035249,56,Left,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472129,450,4,2,53,7,ejm092fnt9zoxbpuklzd52ji8,1,57.1,4.2,2023-03-25T16:14:05.724Z,2023-03-27T18:18:55Z,4123035555,233,504,4123035421,294,,4123035427,286,,4123035419,13,,4123035425,152,,4123035423,56,Right,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472143,504,4,2,53,7,80jtkz2echk6yyyb9e2595cxr,0,42.9,95.8,2023-03-25T16:14:05.725Z,2023-03-27T18:18:54Z,4123035515,294,,4137054953,178,,4123035513,13,,4123035517,56,Back,4123035519,152,,4123035559,233,450,4123035521,285,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472409,451,1,2,53,38,ejm092fnt9zoxbpuklzd52ji8,0,57.6,5.5,2023-03-25T16:14:36.440Z,2023-03-27T18:19:00Z,4123037089,1,,4123037075,196,,4123037083,141,65.7,4123037077,152,,4123037071,5,,4123037087,213,0.9,4123037081,140,88.6,4123037073,155,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,4123037085,212,52.3,4137056247,178,4123037079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472447,505,12,2,53,41,80jtkz2echk6yyyb9e2595cxr,1,9,36.3,2023-03-25T16:14:39.535Z,2023-03-27T18:19:05Z,4137057457,388,,4123037255,212,28.7,4123037253,141,43.0,4123037257,213,0.2,4123037251,140,36.0,4123037249,56,Back,4123037281,15,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472465,452,1,2,53,43,ejm092fnt9zoxbpuklzd52ji8,1,66.6,59.6,2023-03-25T16:14:42.277Z,2023-03-27T18:19:15Z,4123037381,212,16.4,4137058961,178,,4123037375,56,Left,4123037383,213,1.8,4123037379,141,82.9,4123037377,140,62.4,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472483,453,1,2,53,46,ejm092fnt9zoxbpuklzd52ji8,1,62.4,83,2023-03-25T16:14:45.272Z,2023-03-27T18:19:20Z,4123037457,141,96.5,4123037459,212,17.2,4123037455,140,76.3,4123037453,56,Left,4123037461,213,0.6,4137060611,178,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472491,454,1,2,53,47,ejm092fnt9zoxbpuklzd52ji8,1,76.3,96.5,2023-03-25T16:14:46.034Z,2023-03-27T18:19:29Z,4123037519,212,7.4,4123037517,141,86.6,4123037521,213,4.3,4137063367,178,,4123037513,56,Left,4123037515,140,73.3,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472505,455,1,2,53,51,ejm092fnt9zoxbpuklzd52ji8,1,74,85.9,2023-03-25T16:14:49.458Z,2023-03-27T18:20:08Z,4123037597,56,Left,4123037603,212,8.4,4123037605,213,0.8,4123037599,140,79.6,4137086661,178,,4123037601,141,94.8,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472519,456,1,2,53,53,ejm092fnt9zoxbpuklzd52ji8,0,84.4,96.3,2023-03-25T16:14:51.436Z,2023-03-27T18:20:11Z,4123037723,213,4.7,4123037713,155,,4130150589,72,,4123037719,141,59.4,4137088557,178,,4130150587,224,,4123037715,56,Center,4123037721,212,25.1,5ozfcga88glwzazkg65ahwa8l,M. Benning,4123037717,140,84.8,4123037711,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525063851,877,44,2,53,54,80jtkz2echk6yyyb9e2595cxr,1,14.5,40.3,2023-03-25T16:14:52.714Z,2023-03-27T23:48:56Z,4130150951,56,Back,4130150953,285,,4130170455,233,777,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525063897,777,44,2,53,54,ejm092fnt9zoxbpuklzd52ji8,0,85.5,59.7,2023-03-25T16:14:52.715Z,2023-03-27T18:20:17Z,4130151151,286,,4130170459,233,877,4130151149,56,Center,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472529,506,12,2,53,54,80jtkz2echk6yyyb9e2595cxr,1,11.6,46,2023-03-25T16:14:52.779Z,2023-03-27T23:48:56Z,4123037787,15,,4123037759,141,65.1,4137092879,388,,4123037757,140,29.3,4123037763,213,0.6,4123037755,56,Back,4123037761,212,22.7,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472567,457,13,2,53,56,ejm092fnt9zoxbpuklzd52ji8,1,75.3,38.2,2023-03-25T16:14:55.081Z,2023-03-27T18:20:28Z,4123037957,18,,4123041765,20,,4123042335,108,,4123042341,230,99.7,4123037955,22,,4123042331,102,46.2,4123042337,328,,4130151807,215,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,4137093721,178,,4123037959,56,4123042333,103,68.1,4123042329,74,4123042339,458,4123042343,231,49.6,Center,,,,,,,,,,,,,,,,,,,,,,,,
2524472575,458,5,2,53,58,ejm092fnt9zoxbpuklzd52ji8,0,101.2,40.6,2023-03-25T16:14:56.726Z,2023-03-27T18:20:33Z,4123038015,233,507,4123037989,346,,4123037987,56,Center,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472571,507,5,2,53,58,80jtkz2echk6yyyb9e2595cxr,1,-1.2,59.4,2023-03-25T16:14:56.726Z,2023-03-27T18:20:34Z,4123037977,56,Back,4123037999,233,458,4123037979,346,,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472827,508,18,2,54,24,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-25T16:15:23.117Z,2023-03-27T18:20:45Z,4123039277,42,,4123039349,55,509,4123039279,44,Midfielder,4123039281,59,23,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524472831,509,19,2,54,24,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-25T16:15:23.118Z,2023-03-27T18:20:46Z,4123039329,293,5,4123039323,145,8,4123039327,292,7,4123039325,59,26,4123039331,44,Midfielder,4123039333,55,508,4123039319,42,,,,,610qf6vm0fsq97hvdcpj4ka95,T. Lowery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524478463,602,40,2,54,31,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-25T16:15:29.547Z,2023-03-27T23:44:06Z,4123068449,30,"21hyrpedxxu2ilkspxq4uril1, 9ovnysf6fd2ophwdyfznztsk5, 541yhibvfn0fv2izdfudm7651, f4l762ob8j0izfocnmofytcyd, cn988bjn09tb806b05wgp7ys5, f1g68yocf85lxkf17pt2j7v85, 2iy84h1v8wt8l6prv701uohk9, 610qf6vm0fsq97hvdcpj4ka95, 6d9maq3oecwobp2t2220vf4r9, dgl4fbdrmolqgg0xzejl7ve8l, eswokn90i34kdbfvax0y7365l, 89wk8a6aqw64nub8dgdj7zjl5, c23tcl4dl40wu4i8vntbv0tm1, 5ykgwunfc9pg5iq8h5cihg3xl, 2urrfks920xumm008tnebqyvo",4123068459,194,cn988bjn09tb806b05wgp7ys5,4123068457,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",4123068451,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",4123068453,59,"1, 17, 6, 8, 20, 4, 18, 26, 9, 24, 15, 3, 21, 28, 42",4123068455,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473015,510,1,2,54,45,80jtkz2echk6yyyb9e2595cxr,1,4.2,55.7,2023-03-25T16:15:43.608Z,2023-03-27T18:20:53Z,4123040253,212,70.1,4123040255,213,6.2,4123040245,124,,4123040261,74,,4123040249,140,70.8,4123040257,1,,4123040251,141,48.8,4123040247,56,Center,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473021,511,44,2,54,50,80jtkz2echk6yyyb9e2595cxr,1,74.8,41.2,2023-03-25T16:15:49.365Z,2023-03-27T23:48:56Z,4123040281,56,Center,4123040311,233,461,4123040283,286,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473017,461,44,2,54,50,ejm092fnt9zoxbpuklzd52ji8,0,25.2,58.8,2023-03-25T16:15:49.366Z,2023-03-27T18:21:08Z,4123040265,285,,4123040343,233,511,4123040263,56,Back,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473025,512,61,2,54,51,80jtkz2echk6yyyb9e2595cxr,1,70.8,48.8,2023-03-25T16:15:49.506Z,2023-03-27T23:48:57Z,4137114529,388,,4137114523,21,,4123040299,56,Center,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473093,513,1,2,54,59,80jtkz2echk6yyyb9e2595cxr,1,87.6,31.3,2023-03-25T16:15:57.789Z,2023-03-27T18:21:35Z,4123040699,56,Center,4123040707,213,2.2,4123040701,140,79.2,4123040705,212,14.3,4137126539,178,,4123040703,141,47.9,,,,,,,610qf6vm0fsq97hvdcpj4ka95,T. Lowery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473141,514,1,2,55,0,80jtkz2echk6yyyb9e2595cxr,1,79.1,47.9,2023-03-25T16:15:58.962Z,2023-03-27T18:21:41Z,4123040869,213,5.0,4137127849,178,,4123040867,212,27.2,4123040861,56,Right,4123040863,140,85.4,4123040865,141,9.1,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473171,515,1,2,55,4,80jtkz2echk6yyyb9e2595cxr,1,86.8,13.4,2023-03-25T16:16:02.595Z,2023-03-27T18:21:49Z,4123040975,56,Center,4123040981,212,12.7,4137129909,178,,4123040979,141,22.4,4123040977,140,76.2,4123040983,213,2.6,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473187,516,1,2,55,5,80jtkz2echk6yyyb9e2595cxr,0,76.3,22.2,2023-03-25T16:16:04.281Z,2023-03-27T18:21:55Z,4130154389,224,,4123041063,141,47.0,4123041065,212,24.6,4123041059,56,Center,4130154391,20,,4123041057,155,,4123041061,140,93.3,4123041067,213,0.8,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,4137130767,178,,4123041055,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473215,462,12,2,55,7,ejm092fnt9zoxbpuklzd52ji8,1,7.3,52.7,2023-03-25T16:16:05.649Z,2023-03-27T18:22:01Z,4123041181,213,1.4,4123041173,56,Back,4137132521,178,,4123041175,140,11.5,4123041323,167,,4123041321,15,,4123041179,212,33.8,4123041177,141,100.0,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473219,463,5,2,55,9,ejm092fnt9zoxbpuklzd52ji8,0,10.6,102,2023-03-25T16:16:08.070Z,2023-03-27T18:22:06Z,4123041197,56,Back,4123041199,347,,4123042477,233,517,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473435,517,5,2,55,9,80jtkz2echk6yyyb9e2595cxr,1,89.4,-2,2023-03-25T16:16:08.070Z,2023-03-27T18:22:06Z,4123042425,347,,4123042423,56,Right,4123042459,233,463,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473459,518,1,2,55,29,80jtkz2echk6yyyb9e2595cxr,0,89.2,0,2023-03-25T16:16:27.815Z,2023-03-27T18:22:12Z,4123042607,213,1.6,4123042601,140,88.0,4123042599,56,Center,4123042605,212,19.1,4123042603,141,26.1,4123042597,107,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524473825,469,61,2,55,30,ejm092fnt9zoxbpuklzd52ji8,0,11.2,87.4,2023-03-25T16:16:29.109Z,2023-03-27T18:22:23Z,4123044359,56,Back,4137142987,178,,,,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
