id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2526666661,598,1,2,71,27,jv3jh5m5t7qy5t37vwwmnj16,1,56.6,31.3,2023-04-01T15:32:40.962Z,2023-04-04T06:13:55Z,4153228425,212,12.6,4153228417,56,Right,4153228419,140,57.0,4153228431,213,4.7,4153228421,141,12.8,4162352167,178,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526666689,599,1,2,71,28,jv3jh5m5t7qy5t37vwwmnj16,1,57,12.8,2023-04-01T15:32:41.983Z,2023-04-04T06:13:57Z,4153228601,141,18.6,4153228607,213,2.9,4162352211,178,,4153228599,140,44.1,4153228597,56,Back,4153228603,212,14.1,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526666713,600,1,2,71,29,jv3jh5m5t7qy5t37vwwmnj16,1,44.1,18.6,2023-04-01T15:32:42.876Z,2023-04-04T06:14:01Z,4153228731,141,7.0,4162352325,178,,4153228723,56,Right,4153228739,213,5.6,4153228735,212,13.3,4153228727,140,54.3,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526666761,601,1,2,71,30,jv3jh5m5t7qy5t37vwwmnj16,1,54.3,7,2023-04-01T15:32:43.830Z,2023-04-04T06:14:04Z,4153229015,140,43.6,4162352379,178,,4153229023,212,12.2,4153229025,213,2.7,4153229011,56,Back,4153229019,141,14.1,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526666815,602,1,2,71,31,jv3jh5m5t7qy5t37vwwmnj16,1,43.6,14.1,2023-04-01T15:32:45.158Z,2023-04-04T06:14:06Z,4153229363,213,1.7,4162352469,178,,4153229355,56,Back,4153229361,212,11.1,4153229359,141,30.3,4153229357,140,42.0,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526667043,603,1,2,71,33,jv3jh5m5t7qy5t37vwwmnj16,1,44.9,34.3,2023-04-01T15:32:47.383Z,2023-04-04T06:14:13Z,4153230679,141,51.8,4153230677,140,44.2,4153230681,212,11.9,4162352635,178,,4153230683,213,1.6,4153230675,56,Back,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526667025,541,43,2,71,41,8w89tsles26jm12aoelwvlttt,1,0,0,2023-04-01T15:32:55.087Z,2023-04-01T15:32:59Z,4153231467,144,45,4153230577,56,Back,4153230579,285,0,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526667185,604,1,2,71,41,jv3jh5m5t7qy5t37vwwmnj16,1,62.9,62.3,2023-04-01T15:32:55.413Z,2023-04-04T06:14:18Z,4153231429,213,1.9,4162352779,178,,4153231417,56,Left,4153231425,212,22.8,4153231423,141,94.5,4153231419,140,56.7,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526667307,605,1,2,71,45,jv3jh5m5t7qy5t37vwwmnj16,1,54.9,93,2023-04-01T15:32:59.293Z,2023-04-04T06:14:21Z,4153232071,212,33.6,4162352845,178,,4153232065,56,Back,4153232069,141,46.6,4153232075,1,,4153232073,213,4.4,4153232067,140,43.9,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526667489,606,1,2,71,49,jv3jh5m5t7qy5t37vwwmnj16,1,44.8,46.6,2023-04-01T15:33:02.796Z,2023-04-04T06:14:24Z,4153233141,213,0.6,4153233129,155,,4153233135,140,88.3,4153233139,212,55.4,4162352933,178,,4153233143,1,,4153233137,141,92.6,4153233131,56,Left,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526667497,607,61,2,71,52,jv3jh5m5t7qy5t37vwwmnj16,0,88.3,92.6,2023-04-01T15:33:05.921Z,2023-04-04T06:14:32Z,4153233171,56,Left,4162353093,178,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526667499,542,49,2,71,53,8w89tsles26jm12aoelwvlttt,1,13.6,11.9,2023-04-01T15:33:06.585Z,2023-04-04T06:14:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526667599,543,12,2,71,54,8w89tsles26jm12aoelwvlttt,1,10.6,4,2023-04-01T15:33:08.226Z,2023-04-04T06:14:38Z,4162353225,178,,4153233705,212,2.9,4153233703,141,0.0,4153233697,56,Back,4153233701,140,11.0,4153233707,213,4.9,4153234175,167,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526667619,544,5,2,71,55,8w89tsles26jm12aoelwvlttt,0,8.6,-0.6,2023-04-01T15:33:08.773Z,2023-04-04T06:14:41Z,4153233793,347,,4153237329,233,608,4153233787,56,Back,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526668271,608,5,2,71,55,jv3jh5m5t7qy5t37vwwmnj16,1,91.4,100.6,2023-04-01T15:33:08.773Z,2023-04-04T06:14:41Z,4153237241,347,,4153237237,56,Left,4153237299,233,544,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526668421,609,1,2,72,17,jv3jh5m5t7qy5t37vwwmnj16,1,90.6,100,2023-04-01T15:33:30.772Z,2023-04-04T06:14:44Z,4153238119,141,72.1,4153238111,107,,4153238117,140,89.6,4153238123,213,4.7,4153238115,56,Center,4153238121,212,19.9,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526668427,610,61,2,72,19,jv3jh5m5t7qy5t37vwwmnj16,0,89.6,72.1,2023-04-01T15:33:32.937Z,2023-04-04T06:14:53Z,4153238159,56,Center,4162353583,178,,,,,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526668413,545,49,2,72,19,8w89tsles26jm12aoelwvlttt,1,20.9,27.9,2023-04-01T15:33:33.308Z,2023-04-04T06:14:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526668469,546,1,2,72,20,8w89tsles26jm12aoelwvlttt,1,20.9,27.9,2023-04-01T15:33:33.775Z,2023-04-04T06:15:01Z,4153238417,212,11.4,4153238415,141,13.1,4153238413,140,25.9,4153238411,56,Back,4162353739,178,,4153238419,213,5.2,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526668513,547,1,2,72,21,8w89tsles26jm12aoelwvlttt,0,25.9,13.1,2023-04-01T15:33:35.197Z,2023-04-04T06:15:05Z,4153238639,56,Right,4162353779,178,,4153238647,213,6.2,4153238643,141,7.6,4153238645,212,28.8,4153238641,140,53.1,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526668583,611,49,2,72,25,jv3jh5m5t7qy5t37vwwmnj16,1,43.5,89.9,2023-04-01T15:33:38.641Z,2023-04-04T06:15:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526668757,612,1,2,72,25,jv3jh5m5t7qy5t37vwwmnj16,1,43.5,89.9,2023-04-01T15:33:38.772Z,2023-04-04T06:15:19Z,4153239915,141,53.7,4153239913,140,15.1,4153239921,1,,4153239917,212,38.7,4153239911,56,Back,4162354045,178,,4153239919,213,3.8,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526668895,613,1,2,72,33,jv3jh5m5t7qy5t37vwwmnj16,0,25.5,52.2,2023-04-01T15:33:46.548Z,2023-04-04T06:15:24Z,4153240831,56,Center,4153240837,212,44.3,4153240839,213,0.2,4153240841,1,,4153240829,155,,4153240833,140,66.8,4162354101,178,,4153240835,141,65.8,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669005,548,1,2,72,36,8w89tsles26jm12aoelwvlttt,0,34.6,31.2,2023-04-01T15:33:49.761Z,2023-04-04T06:15:29Z,4153241405,212,39.3,4153241403,141,73.0,4153241409,1,,4153241397,3,,4153241399,56,Center,4153241401,140,60.5,4162354215,388,,4153241407,213,0.8,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669141,549,45,2,72,41,8w89tsles26jm12aoelwvlttt,0,54.7,88.5,2023-04-01T15:33:54.934Z,2023-04-04T06:15:47Z,4153242137,56,Left,4153242423,233,614,4153242139,285,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669169,614,3,2,72,41,jv3jh5m5t7qy5t37vwwmnj16,1,45.3,11.5,2023-04-01T15:33:54.934Z,2023-04-04T06:15:47Z,4153242307,286,,4153242385,233,549,4161557367,464,,4153242305,56,Back,4162354327,178,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669295,615,1,2,72,43,jv3jh5m5t7qy5t37vwwmnj16,0,47,5.6,2023-04-01T15:33:57.374Z,2023-04-04T06:15:41Z,4153243019,140,95.9,4153243031,1,,4162354367,178,,4153243017,56,Center,4153243025,141,26.8,4153243029,213,0.3,4153243015,155,,4153243027,212,53.3,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669331,550,52,2,72,48,8w89tsles26jm12aoelwvlttt,1,6.6,74.1,2023-04-01T15:34:01.978Z,2023-04-04T06:15:49Z,4161558361,377,,4162354463,178,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669745,551,1,2,72,55,8w89tsles26jm12aoelwvlttt,1,14,51.6,2023-04-01T15:34:09.174Z,2023-04-04T06:15:51Z,4153245541,212,18.7,4153245535,56,Back,4153245533,123,,4162354497,178,,4153245543,213,5.2,4153245537,140,21.8,4153245539,141,26.8,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669873,552,1,2,73,2,8w89tsles26jm12aoelwvlttt,1,23.2,10.4,2023-04-01T15:34:15.595Z,2023-04-04T06:15:57Z,4153246255,56,Back,4162354541,178,,4153246263,213,0.1,4153246257,140,47.1,4153246261,212,25.2,4153246259,141,14.1,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669883,553,61,2,73,3,8w89tsles26jm12aoelwvlttt,0,47.1,14.1,2023-04-01T15:34:17.019Z,2023-04-04T06:16:13Z,4153246293,56,Back,4162354719,178,,,,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669865,616,49,2,73,4,jv3jh5m5t7qy5t37vwwmnj16,1,58.3,93,2023-04-01T15:34:17.881Z,2023-04-04T06:16:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526669927,617,1,2,73,5,jv3jh5m5t7qy5t37vwwmnj16,1,58.3,93,2023-04-01T15:34:18.664Z,2023-04-04T06:16:22Z,4153246505,141,94.8,4153246503,140,44.8,4153246507,212,14.2,4153246501,56,Back,4162355055,178,,4153246509,213,3.1,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670175,618,1,2,73,7,jv3jh5m5t7qy5t37vwwmnj16,1,44.8,94.8,2023-04-01T15:34:20.716Z,2023-04-04T06:16:26Z,4153247807,141,64.5,4162355119,178,,4153247811,213,3.8,4153247809,212,34.1,4153247813,1,,4153247803,56,Back,4153247805,140,18.9,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670275,619,1,2,73,13,jv3jh5m5t7qy5t37vwwmnj16,1,20.7,63.3,2023-04-01T15:34:26.766Z,2023-04-04T06:16:32Z,4153248307,141,91.4,4153248311,213,0.4,4153248301,155,,4162355175,178,,4153248309,212,51.5,4153248303,56,Left,4153248313,1,,4153248305,140,66.2,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670291,620,44,2,73,16,jv3jh5m5t7qy5t37vwwmnj16,1,64.6,90.2,2023-04-01T15:34:30.154Z,2023-04-04T13:57:40Z,4153248401,56,Left,4153249577,233,554,4153248403,286,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670285,554,44,2,73,16,8w89tsles26jm12aoelwvlttt,0,35.4,9.8,2023-04-01T15:34:30.155Z,2023-04-04T06:16:36Z,4153248357,56,Back,4153249675,233,620,4153248359,285,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670341,621,1,2,73,16,jv3jh5m5t7qy5t37vwwmnj16,1,66.2,91.4,2023-04-01T15:34:30.195Z,2023-04-04T13:57:40Z,4153248687,140,69.2,4153248681,3,,4153248691,212,5.7,4153248689,141,84.5,4153248685,56,Left,4153248683,168,,4153248693,213,5.3,4162355347,388,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670455,622,1,2,73,17,jv3jh5m5t7qy5t37vwwmnj16,1,69.2,84.5,2023-04-01T15:34:31.211Z,2023-04-04T06:18:19Z,4153249407,141,78.8,4153249411,212,7.8,4153249401,56,Center,4153249399,3,,4153249413,213,3.7,4153249403,140,62.7,4162357251,178,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670309,555,43,2,73,18,8w89tsles26jm12aoelwvlttt,1,0,0,2023-04-01T15:34:32.238Z,2023-04-01T15:34:36Z,4153248503,213,0,4153248499,141,11.0,4153248487,3,0,4153248489,168,0,4153248497,140,37.1,4153248501,212,0,4153248493,56,Back,4153249277,144,1,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670539,623,1,2,73,21,jv3jh5m5t7qy5t37vwwmnj16,1,59.4,67.5,2023-04-01T15:34:35.157Z,2023-04-04T06:16:50Z,4153249945,212,10.0,4153249943,141,56.1,4162355531,178,,4153249939,56,Center,4153249941,140,53.4,4153249947,213,4.0,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670615,624,1,2,73,23,jv3jh5m5t7qy5t37vwwmnj16,1,53.4,56.1,2023-04-01T15:34:36.579Z,2023-04-04T06:16:52Z,4153250337,212,22.7,4153250331,140,55.1,4153250343,213,1.5,4162355579,178,,4153250333,141,89.4,4153250329,56,Left,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670777,625,1,2,73,26,jv3jh5m5t7qy5t37vwwmnj16,1,56.3,89.3,2023-04-01T15:34:39.961Z,2023-04-04T06:16:58Z,4162355647,178,,4153251155,212,17.8,4153251153,141,96.3,4153251151,140,72.6,4153251157,213,0.3,4153251149,56,Left,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670789,626,4,2,73,30,jv3jh5m5t7qy5t37vwwmnj16,1,80.8,94.4,2023-04-01T15:34:43.962Z,2023-04-04T06:17:01Z,4153251795,233,556,4153251231,152,,4153251227,13,,4153251235,286,,4153251233,265,,4153251229,56,Left,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526670873,556,4,2,73,30,8w89tsles26jm12aoelwvlttt,0,19.2,5.6,2023-04-01T15:34:43.963Z,2023-04-04T06:17:01Z,4153251703,152,,4153251713,285,,4153251841,233,626,4153251697,56,Back,4153251689,13,,4162355821,178,,4153251709,265,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526671031,557,17,2,73,40,8w89tsles26jm12aoelwvlttt,1,0,0,2023-04-01T15:34:54.182Z,2023-04-04T06:17:03Z,4153252563,392,,4153252565,13,243,4153252561,31,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526673223,627,18,2,74,49,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-01T15:36:03.214Z,2023-04-04T06:17:05Z,4153264853,59,29,4153264851,44,Forward,4153265033,55,628,4153264847,42,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526673237,628,19,2,74,49,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-01T15:36:03.215Z,2023-04-04T06:17:06Z,4153264931,44,Midfielder,4153265569,293,0,4153264923,42,,4153264935,55,627,4153264929,59,22,4153264927,145,10,4153265563,292,0,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526674025,629,1,2,75,8,jv3jh5m5t7qy5t37vwwmnj16,1,79.4,92.1,2023-04-01T15:36:22.228Z,2023-04-04T06:21:24Z,4153271877,210,13,4153269145,155,,4153271879,154,,4153269149,56,Center,4161561513,224,,4153269153,140,89.9,4153269147,152,,4162359909,178,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,4153269157,141,4153269143,5,,54.3,1,4153269159,212,28.0,4153269161,213,4161561515,72,4153269141,2,,,,,,,,,5.1,,,,,,,,,,,,,
2526674047,630,13,2,75,9,jv3jh5m5t7qy5t37vwwmnj16,1,89.9,54.3,2023-04-01T15:36:23.438Z,2023-04-04T06:21:24Z,4153271949,55,629,4162360303,388,,4153271947,154,,4153270067,24,,4161562505,85,,4153270069,15,,4153271945,29,,4153271955,102,48.2,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,4153269247,56,4153271957,103,55.6,Center,,4153269245,17,,4153271961,231,4153270073,328,4153271959,230,,,,,,,,,50.9,,,98.6,,,,,,,,,,
2526674039,558,5,2,75,10,8w89tsles26jm12aoelwvlttt,1,-1.2,52.8,2023-04-01T15:36:24.139Z,2023-04-04T06:21:27Z,4153269455,233,631,4153269213,346,,4153269209,56,Back,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526674065,631,5,2,75,10,jv3jh5m5t7qy5t37vwwmnj16,0,101.2,47.2,2023-04-01T15:36:24.139Z,2023-04-04T06:21:26Z,4153269341,56,Center,4153269343,346,,4153269561,233,558,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526674871,559,1,2,75,34,8w89tsles26jm12aoelwvlttt,1,5.4,59.6,2023-04-01T15:36:47.494Z,2023-04-04T06:21:31Z,4153274015,124,,4153274027,213,4.9,4153274021,140,7.4,4153274023,141,40.0,4153274025,212,13.5,4153274031,237,,4153274019,56,Back,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675031,560,1,2,75,38,8w89tsles26jm12aoelwvlttt,0,10.8,38.8,2023-04-01T15:36:51.870Z,2023-04-04T06:21:32Z,4153274871,56,Right,4153274881,213,5.8,4153274877,212,62.6,4162360477,178,,4153274869,157,,4153274883,1,,4153274873,140,64.4,4153274875,141,0.0,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675041,561,5,2,75,42,8w89tsles26jm12aoelwvlttt,0,67.2,-1.7,2023-04-01T15:36:56.329Z,2023-04-04T06:21:42Z,4153275149,233,632,4153274925,347,,4153274923,56,Right,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675011,632,5,2,75,42,jv3jh5m5t7qy5t37vwwmnj16,1,32.8,101.7,2023-04-01T15:36:56.329Z,2023-04-04T06:21:42Z,4153275115,233,561,4153274737,347,,4153274735,56,Back,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675377,633,1,2,75,50,jv3jh5m5t7qy5t37vwwmnj16,0,34.9,100,2023-04-01T15:37:04.365Z,2023-04-04T06:21:44Z,4153276813,213,6.1,4153276815,1,,4153276805,141,94.8,4153276799,56,Left,4153276797,107,,4153276811,212,32.1,4153276801,140,65.1,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675425,562,1,2,75,52,8w89tsles26jm12aoelwvlttt,0,34,8.3,2023-04-01T15:37:06.009Z,2023-04-04T06:22:02Z,4153277047,3,,4153277049,56,Back,4153277055,212,13.3,4153277053,141,6.8,4153277057,213,6.2,4162361103,388,,4153277051,140,46.6,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675517,634,61,2,75,54,jv3jh5m5t7qy5t37vwwmnj16,0,56.7,87.1,2023-04-01T15:37:07.656Z,2023-04-04T06:22:54Z,4162362195,178,,4153277471,56,Left,,,,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675557,563,49,2,75,56,8w89tsles26jm12aoelwvlttt,1,41.4,24.6,2023-04-01T15:37:10.399Z,2023-04-04T06:23:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675747,564,1,2,75,57,8w89tsles26jm12aoelwvlttt,1,41.4,24.6,2023-04-01T15:37:11.217Z,2023-04-04T06:23:11Z,4153278819,140,18.3,4153278825,213,3.4,4153278823,212,25.3,4162362485,178,,4153278817,56,Back,4153278821,141,14.0,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675813,565,1,2,75,59,8w89tsles26jm12aoelwvlttt,1,24,12.5,2023-04-01T15:37:12.686Z,2023-04-04T06:23:21Z,4153279209,141,44.3,4153279207,140,6.8,4153279211,212,28.2,4162362733,178,,4153279213,213,2.3,4153279205,56,Back,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675859,566,1,2,76,2,8w89tsles26jm12aoelwvlttt,1,6.8,44.3,2023-04-01T15:37:16.244Z,2023-04-04T06:23:24Z,4153279455,56,Back,4162362801,178,,4153279463,213,0.7,4153279457,140,28.6,4153279459,141,71.1,4153279461,212,29.3,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526675893,567,1,2,76,6,8w89tsles26jm12aoelwvlttt,1,28.6,71.1,2023-04-01T15:37:19.603Z,2023-04-04T06:23:27Z,4153279611,56,Back,4153279617,141,53.7,4153279625,213,3.7,4162362869,178,,4153279615,140,8.4,4153279621,212,24.3,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
