id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2455028055,440,1,2,51,5,enzoyc121va61wtmjf4cm7p3d,1,57.8,75.6,2022-09-03T15:08:45.829Z,2022-09-03T20:34:05Z,3755543713,178,,3753785495,140,54.1,3753785499,212,14.4,3753785505,213,4.4,3753785497,141,55.2,3753785493,56,Center,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455028347,441,1,2,51,7,enzoyc121va61wtmjf4cm7p3d,1,54.1,55.2,2022-09-03T15:08:48.018Z,2022-09-03T20:34:14Z,3753786935,213,5.6,3753786927,56,Right,3753786933,212,52.0,3753786937,1,,3755544459,178,,3753786931,141,7.9,3753786929,140,93.0,3753786925,155,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455028405,442,1,2,51,15,enzoyc121va61wtmjf4cm7p3d,0,92,9.5,2022-09-03T15:08:56.598Z,2022-09-03T20:34:28Z,3753787257,2,,3755545427,178,,3753787269,213,1.4,3754931991,72,,3753787259,155,,3753787261,56,Center,3754931989,223,,3753787263,140,96.2,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,3753787267,212,29.2,3753788103,233,528,3753787265,141,,,,,,,,,,,,,,,,51.9,,,,,,,
2455028521,528,41,2,51,17,c9ky1957qli8v2lylfga7io8b,1,3.9,48.1,2022-09-03T15:08:58.199Z,2022-09-03T20:34:43Z,3753787827,140,0.0,3755546619,179,,3753787831,212,16.8,3753787829,141,24.4,3753788171,233,442,3753787833,213,4.4,3754933363,378,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455028611,443,56,2,51,19,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-09-03T15:09:00.021Z,2022-09-03T20:34:58Z,3753788303,56,Center,,,,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455028727,444,6,2,51,22,enzoyc121va61wtmjf4cm7p3d,1,99.2,73,2022-09-03T15:09:02.715Z,2022-09-03T20:35:08Z,3753788931,56,Center,3753789077,233,529,3753788933,73,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455028539,529,6,2,51,22,c9ky1957qli8v2lylfga7io8b,0,0.8,27,2022-09-03T15:09:02.715Z,2022-09-03T20:35:09Z,3753789145,233,444,3753787929,73,,3753787927,56,Back,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455029957,445,1,2,51,55,enzoyc121va61wtmjf4cm7p3d,0,99.5,99.5,2022-09-03T15:09:35.908Z,2022-09-03T20:36:05Z,3753795235,213,4.6,3754935857,20,,3753795215,2,,3753795233,212,38.9,3753795231,141,42.5,3753795217,6,,3753795239,1,,3753796307,233,531,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,3753795221,223,,3753795223,56,Center,3753795227,140,,3753795219,155,,3755552471,178,,,,,,,,,,96.3,,,,,,,
2455030041,530,44,2,51,57,c9ky1957qli8v2lylfga7io8b,1,4.8,57.1,2022-09-03T15:09:37.744Z,2022-09-04T04:06:31Z,3753795653,285,,3753795749,233,446,3753795651,56,Back,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455029969,446,44,2,51,57,enzoyc121va61wtmjf4cm7p3d,0,95.2,42.9,2022-09-03T15:09:37.745Z,2022-09-03T20:36:27Z,3753796049,233,530,3753795335,56,Center,3753795337,286,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455030081,531,41,2,51,57,c9ky1957qli8v2lylfga7io8b,1,6,56.7,2022-09-03T15:09:37.818Z,2022-09-04T04:06:31Z,3753797101,233,445,3753795853,213,1.3,3753795845,141,100.0,3755554687,388,,3753795841,140,13.6,3754936361,378,,3753795847,212,30.8,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455030633,447,5,2,52,1,enzoyc121va61wtmjf4cm7p3d,1,83.8,-1,2022-09-03T15:09:41.902Z,2022-09-03T20:36:43Z,3753798731,347,,3753798729,56,Right,3753798753,233,532,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455030161,532,5,2,52,1,c9ky1957qli8v2lylfga7io8b,0,16.2,101,2022-09-03T15:09:41.902Z,2022-09-03T20:36:43Z,3753796223,347,,3753798805,233,447,3753796221,56,Back,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455030695,448,1,2,52,14,enzoyc121va61wtmjf4cm7p3d,1,83,0,2022-09-03T15:09:54.689Z,2022-09-03T20:36:51Z,3753799127,56,Right,3753799139,213,2.8,3753799125,107,,3753799131,140,70.4,3753799133,141,4.9,3753799137,212,13.8,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455030705,449,50,2,52,16,enzoyc121va61wtmjf4cm7p3d,1,72.6,10.1,2022-09-03T15:09:57.139Z,2022-09-03T20:37:05Z,3753799487,233,533,3753799185,286,,3753799183,56,Right,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455030747,533,7,2,52,16,c9ky1957qli8v2lylfga7io8b,1,27.4,89.9,2022-09-03T15:09:57.508Z,2022-09-03T20:37:14Z,3753799351,285,,3753799457,233,449,3753799349,56,Back,3755557223,178,,3754937427,383,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455030755,534,49,2,52,18,c9ky1957qli8v2lylfga7io8b,1,15.1,89,2022-09-03T15:09:58.989Z,2022-09-03T20:37:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455030817,535,1,2,52,18,c9ky1957qli8v2lylfga7io8b,0,15.1,89,2022-09-03T15:09:59.099Z,2022-09-03T20:37:33Z,3753799739,140,30.3,3753799735,56,Back,3753799743,141,100.0,3753799747,212,18.0,3755558265,178,,3753799753,213,0.5,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455031467,450,5,2,52,19,enzoyc121va61wtmjf4cm7p3d,1,65.2,-0.8,2022-09-03T15:10:00.449Z,2022-09-03T20:37:40Z,3753803339,347,,3753803337,56,Right,3753803537,233,536,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455030827,536,5,2,52,19,c9ky1957qli8v2lylfga7io8b,0,34.8,100.8,2022-09-03T15:10:00.449Z,2022-09-03T20:37:40Z,3753803615,233,450,3753799769,56,Back,3753799771,347,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455031541,451,1,2,52,42,enzoyc121va61wtmjf4cm7p3d,1,65.2,0,2022-09-03T15:10:22.614Z,2022-09-03T20:37:46Z,3753803729,140,68.4,3753803725,56,Right,3753803741,213,1.3,3753803721,107,,3753803737,212,12.2,3753803733,141,15.9,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455031573,452,1,2,52,43,enzoyc121va61wtmjf4cm7p3d,1,68.4,15.9,2022-09-03T15:10:23.917Z,2022-09-03T20:38:19Z,3753803883,212,4.1,3755560791,178,,3753803879,140,65.3,3753803881,141,12.3,3755560797,21,,3753803927,156,,3753803885,213,3.8,3753803877,56,Right,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455031699,453,3,2,52,44,enzoyc121va61wtmjf4cm7p3d,1,66.4,12.8,2022-09-03T15:10:25.429Z,2022-09-03T20:38:28Z,3755561897,178,,3753804445,233,537,3753804351,56,Right,3753804353,286,,3754938669,464,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455031683,537,45,2,52,44,c9ky1957qli8v2lylfga7io8b,0,33.6,87.2,2022-09-03T15:10:25.429Z,2022-09-03T20:38:29Z,3753804537,233,453,3753804287,285,,3753804283,56,Back,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455031789,454,1,2,52,45,enzoyc121va61wtmjf4cm7p3d,1,66,12.9,2022-09-03T15:10:26.409Z,2022-09-03T20:38:39Z,3753804805,141,35.4,3753804809,213,2.1,3755562269,178,,3753804807,212,17.9,3753804803,140,57.2,3753804801,56,Center,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455031853,455,1,2,52,48,enzoyc121va61wtmjf4cm7p3d,1,54.5,41.2,2022-09-03T15:10:29.368Z,2022-09-03T20:38:47Z,3755562857,178,,3753805175,212,7.3,3753805163,56,Center,3753805167,140,60.7,3753805177,213,0.5,3753805171,141,46.0,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455031989,456,1,2,52,50,enzoyc121va61wtmjf4cm7p3d,1,60.5,37.6,2022-09-03T15:10:31.097Z,2022-09-03T20:38:54Z,3753805941,155,,3753805947,141,10.1,3753805943,56,Right,3753805951,213,5.1,3753805949,212,20.6,3755563325,178,,3753805945,140,68.8,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455031999,457,61,2,52,52,enzoyc121va61wtmjf4cm7p3d,0,70.7,6.8,2022-09-03T15:10:32.968Z,2022-09-03T20:39:08Z,3755564257,15,,3755564259,388,,3753805987,56,Right,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455032015,458,5,2,52,53,enzoyc121va61wtmjf4cm7p3d,0,76.2,-1.2,2022-09-03T15:10:34.149Z,2022-09-03T20:39:16Z,3753806043,347,,3753807831,233,538,3753806041,56,Right,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455032325,538,5,2,52,53,c9ky1957qli8v2lylfga7io8b,1,23.8,101.2,2022-09-03T15:10:34.149Z,2022-09-03T20:39:15Z,3753807611,56,Back,3753807715,233,458,3753807613,347,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455032587,539,1,2,53,8,c9ky1957qli8v2lylfga7io8b,1,27.5,100,2022-09-03T15:10:49.339Z,2022-09-03T20:39:24Z,3753809071,140,8.8,3753809077,213,3.6,3753809073,141,89.4,3753809069,56,Back,3753809079,1,,3753809067,107,,3753809075,212,21.4,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455032753,540,1,2,53,11,c9ky1957qli8v2lylfga7io8b,1,7.9,89,2022-09-03T15:10:52.499Z,2022-09-03T20:39:31Z,3753809885,213,4.9,3755565669,178,,3753809883,212,29.5,3753809875,56,Back,3753809879,140,13.1,3753809881,141,46.3,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455032841,541,1,2,53,16,c9ky1957qli8v2lylfga7io8b,1,21.8,35.8,2022-09-03T15:10:56.949Z,2022-09-03T20:39:48Z,3753810407,212,28.9,3753810409,213,5.4,3753810405,141,2.9,3753810403,140,39.2,3755566385,178,,3753810401,56,Back,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455032931,542,1,2,53,20,c9ky1957qli8v2lylfga7io8b,1,41.5,3.5,2022-09-03T15:11:00.628Z,2022-09-03T20:39:58Z,3753810903,213,2.3,3753810897,140,34.7,3753810901,212,11.3,3755567135,178,,3753810899,141,16.4,3753810895,56,Back,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033075,543,1,2,53,22,c9ky1957qli8v2lylfga7io8b,1,38.2,23.7,2022-09-03T15:11:03.088Z,2022-09-03T20:40:09Z,3755567879,178,,3753811517,141,60.9,3753811513,56,Back,3753811521,213,1.6,3753811515,140,38.3,3753811519,212,25.3,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033129,544,1,2,53,26,c9ky1957qli8v2lylfga7io8b,1,39,66.1,2022-09-03T15:11:06.807Z,2022-09-03T20:40:16Z,3753811841,140,46.6,3753811847,212,18.8,3755568743,178,,3753811853,213,1.1,3753811845,141,91.2,3753811837,56,Back,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033213,545,1,2,53,27,c9ky1957qli8v2lylfga7io8b,1,46.6,91.2,2022-09-03T15:11:08.167Z,2022-09-03T20:40:23Z,3753812343,141,69.9,3753812347,213,4.3,3755569133,178,,3753812339,140,40.6,3753812335,56,Back,3753812345,212,15.8,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033327,546,1,2,53,30,c9ky1957qli8v2lylfga7io8b,1,41,66.3,2022-09-03T15:11:10.979Z,2022-09-03T20:40:30Z,3755569815,178,,3753812881,56,Back,3753812891,212,20.2,3753812885,140,43.9,3753812889,141,37.0,3753812895,213,4.9,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033693,547,1,2,53,33,c9ky1957qli8v2lylfga7io8b,1,45,32.5,2022-09-03T15:11:14.019Z,2022-09-03T20:40:37Z,3753814743,56,Right,3753814747,141,3.1,3755570281,178,,3753814749,212,27.0,3753814745,140,62.3,3753814751,213,5.4,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033713,548,1,2,53,41,c9ky1957qli8v2lylfga7io8b,1,77.3,33.7,2022-09-03T15:11:22.320Z,2022-09-03T20:40:47Z,3755571015,178,,3753814885,56,Center,3753814889,141,40.7,3753814891,212,6.2,3753814893,213,0.9,3753814887,140,81.1,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033779,549,1,2,53,42,c9ky1957qli8v2lylfga7io8b,1,81.1,40.7,2022-09-03T15:11:23.009Z,2022-09-03T20:40:54Z,3755571569,178,,3753815231,213,1.6,3753815225,141,54.0,3753815221,56,Center,3753815227,212,9.1,3753815223,140,80.7,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033749,459,45,2,53,44,enzoyc121va61wtmjf4cm7p3d,0,16.1,42.3,2022-09-03T15:11:24.759Z,2022-09-03T20:41:11Z,3753815083,56,Back,3753815085,285,,3753815861,233,550,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033841,550,3,2,53,44,c9ky1957qli8v2lylfga7io8b,1,83.9,57.7,2022-09-03T15:11:24.759Z,2022-09-03T20:41:10Z,3753815551,286,,3755572651,178,,3753815549,56,Center,3753815721,233,459,3754942187,465,,,,,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033921,551,1,2,53,46,c9ky1957qli8v2lylfga7io8b,0,93.3,66.4,2022-09-03T15:11:27.130Z,2022-09-03T20:41:21Z,3753815933,213,3.4,3753815925,56,Center,3753815929,141,64.2,3753815931,212,6.7,3755573443,178,,3753815927,140,87.1,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455574841,1072,43,2,53,47,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-09-03T15:11:28.228Z,2022-09-04T04:35:05Z,3756760325,144,82,3756760263,178,0,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033945,460,3,2,53,48,enzoyc121va61wtmjf4cm7p3d,1,8.9,31.5,2022-09-03T15:11:28.640Z,2022-09-03T20:41:42Z,3754946855,464,,3755117217,233,552,3753816035,285,,3755574947,178,,3753816033,56,Back,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033973,552,45,2,53,48,c9ky1957qli8v2lylfga7io8b,0,91.1,68.5,2022-09-03T15:11:28.640Z,2022-09-03T20:41:42Z,3755117235,233,460,3753816157,286,,3753816155,56,Center,,,,,,,,,,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455033961,461,49,2,53,49,enzoyc121va61wtmjf4cm7p3d,1,6.3,28.8,2022-09-03T15:11:29.680Z,2022-09-03T20:41:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455034075,462,3,2,53,50,enzoyc121va61wtmjf4cm7p3d,1,9.1,12.5,2022-09-03T15:11:30.860Z,2022-09-03T20:42:11Z,3754947343,465,,3753816781,233,553,3753816697,285,,3753816695,56,Back,3755576899,178,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455034041,553,45,2,53,50,c9ky1957qli8v2lylfga7io8b,0,90.9,87.5,2022-09-03T15:11:30.860Z,2022-09-03T20:42:11Z,3753816521,286,,3753816875,233,462,3753816519,56,Left,,,,,,,,,,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455034115,463,1,2,53,53,enzoyc121va61wtmjf4cm7p3d,0,27,8.3,2022-09-03T15:11:33.989Z,2022-09-03T20:42:23Z,3753816929,213,0.0,3753816925,141,8.6,3753816927,212,6.9,3753816923,140,33.6,3755577665,178,,3753816921,56,Back,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455034137,554,8,2,53,53,c9ky1957qli8v2lylfga7io8b,1,72.6,91.1,2022-09-03T15:11:34.339Z,2022-09-03T20:42:33Z,3754947889,385,,3755578407,178,,3753817041,56,Left,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455034855,464,5,2,53,54,enzoyc121va61wtmjf4cm7p3d,1,26.7,-1.7,2022-09-03T15:11:35.061Z,2022-09-03T20:42:39Z,3753820791,233,555,3753820753,347,,3753820751,56,Back,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455034183,555,5,2,53,54,c9ky1957qli8v2lylfga7io8b,0,73.3,101.7,2022-09-03T15:11:35.061Z,2022-09-03T20:42:39Z,3753817255,347,,3753817251,56,Left,3753820879,233,464,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455034967,465,1,2,54,15,enzoyc121va61wtmjf4cm7p3d,1,30.5,0,2022-09-03T15:11:55.909Z,2022-09-03T20:42:46Z,3753821321,140,35.2,3753821319,56,Back,3753821327,212,9.6,3753821317,107,,3753821325,141,10.1,3753821331,213,1.0,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455034995,466,1,2,54,16,enzoyc121va61wtmjf4cm7p3d,1,35.2,10.1,2022-09-03T15:11:56.899Z,2022-09-03T20:42:58Z,3755580315,178,,3753821495,212,5.7,3753821489,140,29.8,3753821497,213,3.1,3753821493,141,10.3,3753821483,56,Back,3753821593,156,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035121,467,1,2,54,18,enzoyc121va61wtmjf4cm7p3d,1,30,8.8,2022-09-03T15:11:59.190Z,2022-09-03T20:43:09Z,3753822175,141,18.8,3753822179,213,2.8,3755581165,178,,3753822171,56,Back,3753822177,212,23.5,3753822173,140,8.6,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035187,468,1,2,54,21,enzoyc121va61wtmjf4cm7p3d,1,9.3,19.2,2022-09-03T15:12:02.390Z,2022-09-03T20:43:17Z,3755581725,178,,3753822513,212,11.6,3753822507,56,Back,3753822511,141,32.7,3753822515,213,2.2,3753822509,140,2.6,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035287,469,1,2,54,23,enzoyc121va61wtmjf4cm7p3d,1,4.4,33,2022-09-03T15:12:04.040Z,2022-09-03T20:43:24Z,3753822991,141,19.4,3755582363,178,,3753822993,212,9.4,3753822987,56,Back,3753822995,213,4.9,3753822989,140,5.8,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035355,470,3,2,54,26,enzoyc121va61wtmjf4cm7p3d,1,11.2,27,2022-09-03T15:12:06.631Z,2022-09-03T20:43:32Z,3754950159,465,,3755583103,178,,3753823379,233,556,3753823293,56,Back,3753823297,285,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035331,556,45,2,54,26,c9ky1957qli8v2lylfga7io8b,0,88.8,73,2022-09-03T15:12:06.631Z,2022-09-03T20:43:32Z,3753823527,233,470,3753823167,286,,3753823165,56,Center,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035419,471,1,2,54,28,enzoyc121va61wtmjf4cm7p3d,0,25,30.3,2022-09-03T15:12:08.757Z,2022-09-03T20:43:43Z,3753823649,212,25.9,3753823645,141,50.4,3753823637,56,Back,3753823653,213,0.6,3755583657,178,,3753823639,140,45.9,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035493,558,49,2,54,29,c9ky1957qli8v2lylfga7io8b,1,64.7,47.9,2022-09-03T15:12:10.270Z,2022-09-03T20:43:55Z,,,,,,,,,,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035607,559,1,2,54,31,c9ky1957qli8v2lylfga7io8b,1,72.1,39.4,2022-09-03T15:12:11.859Z,2022-09-03T20:44:02Z,3753824645,213,5.4,3753824633,56,Right,3753824637,140,85.8,3755584867,178,,3753824643,212,22.0,3753824641,141,15.0,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035483,557,43,2,54,31,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-09-03T15:12:11.892Z,2022-09-03T18:18:57Z,3753823971,56,Center,3754954001,144,8,,,,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455035715,560,1,2,54,34,c9ky1957qli8v2lylfga7io8b,1,85.8,15,2022-09-03T15:12:15.251Z,2022-09-03T20:46:30Z,3753825213,140,86.5,3753825217,212,20.1,3754955575,224,,3753825211,56,Center,3753825215,141,44.5,3754955577,20,,3753825209,155,,3753828651,210,15,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,3753825207,2,,3753825219,213,1.5,3753828655,154,1,3755593799,178,,,,,,,,,,,,,,,,,,,,
2455035727,561,15,2,54,35,c9ky1957qli8v2lylfga7io8b,1,86.5,44.5,2022-09-03T15:12:16.529Z,2022-09-03T20:46:30Z,3753828715,79,,3753826475,15,,3753828755,147,49.1,3753828735,103,31.6,3753825291,56,Center,3753828717,29,,3753828731,102,48.7,3753825287,22,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,3753828753,146,97.6,3753828873,233,472,3753826479,328,,3755594501,388,,3753825289,17,3753828721,154,3753828725,55,560,,,,,,,,,,,,
2455035773,472,10,2,54,36,enzoyc121va61wtmjf4cm7p3d,1,1.3,51.2,2022-09-03T15:12:17.290Z,2022-09-03T20:46:54Z,3753825545,173,,3754956657,378,,3753825549,182,,3753825551,56,Back,3753827133,233,561,3753826633,181,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
