id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2512191131,754,18,2,82,43,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-02-25T16:42:26.536Z,2023-02-26T06:47:49Z,4055791735,59,9,4055791825,55,755,4055791729,42,,4055791733,44,Forward,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512191141,755,19,2,82,43,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-02-25T16:42:26.537Z,2023-02-26T06:47:50Z,4055791799,292,9,4055791797,59,15,4055791795,145,9,4055791801,293,3,4055791805,55,754,4055791803,44,Forward,4055791789,42,,,,,7ie1bwuj4e18xy9bl6mszwt1,M. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512192073,748,1,2,83,0,besu5lkqmra07drq1czpr0tk4,0,5.5,44.9,2023-02-25T16:42:42.604Z,2023-02-26T06:47:51Z,4055796687,124,,4055796697,141,25.6,4055796699,212,54.1,4055796703,1,,4055796707,74,,4055796691,56,Center,4055796701,213,6.0,4055796695,140,55.5,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512192041,756,1,2,83,3,841zp0njrq63yv4fvw6lgf60q,0,44.5,68.1,2023-02-25T16:42:45.977Z,2023-02-26T06:47:59Z,4058096863,388,,4055796535,3,,4055796559,213,6.2,4055796547,140,50.5,4055796551,141,67.2,4055796541,56,Center,4055796555,212,6.3,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512192091,749,61,2,83,3,besu5lkqmra07drq1czpr0tk4,1,55.5,25.6,2023-02-25T16:42:46.068Z,2023-02-26T06:48:05Z,4058097107,388,,4058097105,21,,4055796827,56,Center,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512192079,757,49,2,83,4,841zp0njrq63yv4fvw6lgf60q,1,45.3,66,2023-02-25T16:42:47.204Z,2023-02-26T06:48:10Z,,,,,,,,,,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512192149,758,1,2,83,4,841zp0njrq63yv4fvw6lgf60q,1,45.3,66,2023-02-25T16:42:47.262Z,2023-02-26T06:48:14Z,4055797129,212,15.9,4055797131,213,5.4,4055797123,140,55.1,4055797125,141,48.2,4055797121,56,Center,4058097363,178,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512192383,759,1,2,83,7,841zp0njrq63yv4fvw6lgf60q,1,57.8,39.2,2023-02-25T16:42:50.454Z,2023-02-26T06:48:16Z,4058097425,178,,4055798345,212,18.8,4055798343,141,20.9,4055798347,213,5.6,4055798335,56,Right,4055798339,140,71.2,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512192403,760,1,2,83,13,841zp0njrq63yv4fvw6lgf60q,0,80.5,41.9,2023-02-25T16:42:55.940Z,2023-02-26T06:48:25Z,4055798455,212,25.8,4055798451,140,100.0,4055798449,56,Center,4058097741,178,,4055798453,141,64.2,4055798457,213,0.6,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512192393,750,5,2,83,15,besu5lkqmra07drq1czpr0tk4,1,-0.6,33.6,2023-02-25T16:42:58.067Z,2023-02-26T06:48:28Z,4055798407,346,,4055798405,56,Back,4055798579,233,761,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512192407,761,5,2,83,15,841zp0njrq63yv4fvw6lgf60q,0,100.6,66.4,2023-02-25T16:42:58.067Z,2023-02-26T06:48:28Z,4055798479,346,,4055798477,56,Center,4055798605,233,750,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512193103,751,1,2,83,29,besu5lkqmra07drq1czpr0tk4,0,5,37,2023-02-25T16:43:12.245Z,2023-02-26T06:48:33Z,4055802175,141,0.0,4055802171,140,48.6,4055802179,213,5.8,4055802183,1,,4055802177,212,52.9,4055802187,74,,4055802167,56,Back,4055802155,124,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512193155,752,5,2,83,33,besu5lkqmra07drq1czpr0tk4,0,50.6,-1.8,2023-02-25T16:43:15.656Z,2023-02-26T06:48:35Z,4055802409,347,,4055802407,56,Right,4055804985,233,762,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512193631,762,5,2,83,33,841zp0njrq63yv4fvw6lgf60q,1,49.4,101.8,2023-02-25T16:43:15.656Z,2023-02-26T06:48:35Z,4055804901,347,,4055804959,233,752,4055804899,56,Back,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512193835,763,1,2,83,48,841zp0njrq63yv4fvw6lgf60q,0,47.5,100,2023-02-25T16:43:31.326Z,2023-02-26T06:48:38Z,4055805895,140,69.4,4055805901,213,6.1,4055805891,107,,4055805903,1,,4055805899,212,23.5,4055805897,141,94.8,4055805893,56,Left,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512193945,753,1,2,83,49,besu5lkqmra07drq1czpr0tk4,0,32.8,5.5,2023-02-25T16:43:32.354Z,2023-02-26T06:48:42Z,4055806491,212,21.8,4055806495,213,6.0,4055806479,56,Right,4058098029,388,,4055806477,3,,4055806485,141,0.0,4055806481,140,53.0,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512193965,754,5,2,83,51,besu5lkqmra07drq1czpr0tk4,0,52.1,-1.6,2023-02-25T16:43:34.050Z,2023-02-26T06:48:47Z,4055806555,347,,4055806553,56,Right,4055807385,233,764,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194117,764,5,2,83,51,841zp0njrq63yv4fvw6lgf60q,1,47.9,101.6,2023-02-25T16:43:34.050Z,2023-02-26T06:48:47Z,4055807307,347,,4055807335,233,754,4055807305,56,Back,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194365,765,1,2,83,59,841zp0njrq63yv4fvw6lgf60q,1,53.4,100,2023-02-25T16:43:41.636Z,2023-02-26T06:48:50Z,4055808645,56,Left,4055808651,212,22.3,4055808655,1,,4055808653,213,6.0,4055808649,141,92.1,4055808647,140,73.6,4055808643,107,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194379,766,50,2,84,1,841zp0njrq63yv4fvw6lgf60q,1,74.8,92.8,2023-02-25T16:43:43.616Z,2023-02-26T06:49:04Z,4055808727,56,Left,4055808729,286,,4055978813,233,755,,,,,,,,,,,,,,,,7ie1bwuj4e18xy9bl6mszwt1,M. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194411,755,7,2,84,1,besu5lkqmra07drq1czpr0tk4,1,25.2,7.2,2023-02-25T16:43:44.523Z,2023-02-26T06:49:07Z,4058098603,178,,4057789229,384,,4055808895,56,Back,4055978793,233,766,4055808897,285,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194423,756,49,2,84,3,besu5lkqmra07drq1czpr0tk4,1,26.2,1.9,2023-02-25T16:43:45.945Z,2023-02-26T06:49:23Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194471,757,1,2,84,3,besu5lkqmra07drq1czpr0tk4,0,27.4,2.2,2023-02-25T16:43:45.952Z,2023-02-26T06:49:26Z,4055809259,212,34.8,4055809253,56,Right,4058098959,178,,4055809257,141,14.6,4055809263,1,,4055809255,140,59.6,4055809251,155,,4055809261,213,0.2,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194485,767,49,2,84,5,841zp0njrq63yv4fvw6lgf60q,1,39,85.1,2023-02-25T16:43:48.165Z,2023-02-26T06:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194581,768,1,2,84,5,841zp0njrq63yv4fvw6lgf60q,1,38.7,85.1,2023-02-25T16:43:48.187Z,2023-02-26T06:49:37Z,4055809827,141,89.1,4055809823,56,Left,4055809831,213,0.1,4055809829,212,20.2,4055809821,155,,4055809825,140,57.8,4058099509,178,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194587,769,44,2,84,7,841zp0njrq63yv4fvw6lgf60q,1,55.6,89.4,2023-02-25T16:43:49.566Z,2023-02-26T11:09:51Z,4055810467,233,758,4055809845,286,,4055809843,56,Left,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194681,758,44,2,84,7,besu5lkqmra07drq1czpr0tk4,0,44.4,10.6,2023-02-25T16:43:49.567Z,2023-02-26T06:49:42Z,4055810533,233,769,4055810377,285,,4055810375,56,Back,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194621,770,1,2,84,7,841zp0njrq63yv4fvw6lgf60q,0,55.8,89.3,2023-02-25T16:43:49.644Z,2023-02-26T11:09:52Z,4055810023,140,55.2,4055810027,212,0.8,4055810029,213,3.8,4055810021,56,Left,4055810019,168,,4055810017,3,,4058099655,388,,4055810025,141,88.6,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194739,759,44,2,84,8,besu5lkqmra07drq1czpr0tk4,1,41.8,13.3,2023-02-25T16:43:51.435Z,2023-02-26T11:09:52Z,4055810671,285,,4055810837,233,771,4055810669,56,Back,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194641,771,44,2,84,8,841zp0njrq63yv4fvw6lgf60q,0,58.2,86.7,2023-02-25T16:43:51.436Z,2023-02-26T06:49:50Z,4055810133,286,,4055810999,233,759,4055810131,56,Left,,,,,,,,,,,,,,,,7ie1bwuj4e18xy9bl6mszwt1,M. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194813,760,1,2,84,9,besu5lkqmra07drq1czpr0tk4,0,41.7,19.2,2023-02-25T16:43:51.617Z,2023-02-26T11:09:52Z,4055811055,141,4.8,4055811051,56,Back,4055811059,213,4.9,4055811057,212,10.1,4055811053,140,43.9,4055811049,3,,4058099903,388,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194851,772,1,2,84,11,841zp0njrq63yv4fvw6lgf60q,0,59.1,95,2023-02-25T16:43:54.074Z,2023-02-26T06:50:12Z,4058100449,178,,4055811257,141,96.2,4055811253,56,Left,4055811259,212,27.9,4055811261,213,0.0,4055811255,140,85.7,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194877,761,49,2,84,14,besu5lkqmra07drq1czpr0tk4,1,16.9,2.2,2023-02-25T16:43:57.498Z,2023-02-26T06:50:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512194973,762,1,2,84,16,besu5lkqmra07drq1czpr0tk4,1,19.3,2.3,2023-02-25T16:43:58.715Z,2023-02-26T06:50:20Z,4058100649,178,,4055811915,212,20.3,4055811911,140,38.2,4055811909,56,Back,4055811917,213,0.2,4055811913,141,8.5,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195051,763,1,2,84,17,besu5lkqmra07drq1czpr0tk4,1,38.2,8.5,2023-02-25T16:44:00.160Z,2023-02-26T06:50:32Z,4055812317,140,42.6,4058100871,178,,4055812325,213,5.6,4055812321,212,5.7,4055812319,141,3.5,4055812315,56,Back,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195125,764,1,2,84,19,besu5lkqmra07drq1czpr0tk4,0,43.4,3.2,2023-02-25T16:44:02.172Z,2023-02-26T06:50:35Z,4055812717,212,22.6,4055812713,140,63.6,4055812719,213,0.4,4055812711,56,Right,4055812715,141,14.6,4058100943,178,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195147,773,49,2,84,21,841zp0njrq63yv4fvw6lgf60q,1,41.9,85.6,2023-02-25T16:44:03.837Z,2023-02-26T06:50:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195323,774,1,2,84,21,841zp0njrq63yv4fvw6lgf60q,0,41.3,86.5,2023-02-25T16:44:03.854Z,2023-02-26T06:50:46Z,4055813899,212,49.5,4055813903,1,,4055813893,56,Center,4055813897,141,67.3,4055813895,140,86.8,4055813901,213,6.0,4055813891,155,,4058101093,178,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195357,765,1,2,84,25,besu5lkqmra07drq1czpr0tk4,1,18.8,32.7,2023-02-25T16:44:08.496Z,2023-02-26T06:50:56Z,4058101301,178,,4055814085,212,13.1,4055814081,140,9.0,4055814079,56,Back,4055814083,141,44.6,4055814087,213,2.5,4055814077,3,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195375,766,52,2,84,27,besu5lkqmra07drq1czpr0tk4,1,9,44.6,2023-02-25T16:44:09.577Z,2023-02-26T06:50:57Z,4058101323,178,,4057789993,376,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195599,767,80,2,84,32,besu5lkqmra07drq1czpr0tk4,0,13.9,39.4,2023-02-25T16:44:14.960Z,2023-02-26T06:51:04Z,4058101451,178,,,,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195793,768,1,2,84,36,besu5lkqmra07drq1czpr0tk4,1,22.2,30.1,2023-02-25T16:44:18.796Z,2023-02-26T06:51:05Z,4055816339,1,,4055816333,141,36.3,4055816337,213,0.1,4055816327,155,,4055816335,212,52.0,4055816331,140,71.6,4055816329,56,Center,4058101459,178,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195953,769,1,2,84,39,besu5lkqmra07drq1czpr0tk4,0,71.6,36,2023-02-25T16:44:22.090Z,2023-02-26T06:51:11Z,4055817185,212,15.6,4055817181,140,78.0,4058101517,178,,4055817179,56,Right,4055817183,141,15.3,4055817187,213,5.2,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195881,775,12,2,84,41,841zp0njrq63yv4fvw6lgf60q,1,22.2,83.1,2023-02-25T16:44:24.505Z,2023-02-26T06:51:19Z,4055816813,56,Back,4055818575,213,0.8,4058101673,178,,4055818569,212,3.6,4055818563,140,24.5,4055818567,141,87.0,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195961,770,61,2,84,42,besu5lkqmra07drq1czpr0tk4,1,79.6,9.8,2023-02-25T16:44:24.618Z,2023-02-26T06:51:25Z,4055817225,56,Right,4058101827,21,,4058101829,178,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512196017,771,5,2,84,44,besu5lkqmra07drq1czpr0tk4,0,101,12.8,2023-02-25T16:44:27.332Z,2023-02-26T06:51:28Z,4055817589,233,776,4055817427,56,Right,4055817429,346,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512195993,776,5,2,84,44,841zp0njrq63yv4fvw6lgf60q,1,-1,87.2,2023-02-25T16:44:27.332Z,2023-02-26T06:51:29Z,4055817537,233,771,4055817335,56,Back,4055817337,346,,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512197521,777,1,2,85,27,841zp0njrq63yv4fvw6lgf60q,0,4.3,41.3,2023-02-25T16:45:09.564Z,2023-02-26T06:51:32Z,4055825769,1,,4055825759,56,Center,4055825763,141,22.1,4055825757,124,,4055825767,213,6.1,4055825765,212,61.8,4055825761,140,61.8,4055825771,74,,ddfwtazsntda1pah2l454py3t,J. Gorter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512197529,772,1,2,85,30,besu5lkqmra07drq1czpr0tk4,0,36.8,86.9,2023-02-25T16:45:13.306Z,2023-02-26T06:51:38Z,4055825809,3,,4055825819,213,6.0,4055825817,212,4.1,4055825813,140,40.5,4058102207,388,,4055825815,141,85.0,4055825811,56,Back,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512197565,778,61,2,85,30,841zp0njrq63yv4fvw6lgf60q,1,61.5,21.8,2023-02-25T16:45:13.432Z,2023-02-26T06:51:43Z,4058102315,21,,4055826041,56,Center,4058102317,388,,,,,,,,,,,,,,,,,7ie1bwuj4e18xy9bl6mszwt1,M. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512197613,773,45,2,85,31,besu5lkqmra07drq1czpr0tk4,0,40.7,91.2,2023-02-25T16:45:14.364Z,2023-02-26T06:51:49Z,4055826625,233,779,4055826253,56,Back,4055826255,285,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512197665,779,3,2,85,31,841zp0njrq63yv4fvw6lgf60q,1,59.3,8.8,2023-02-25T16:45:14.364Z,2023-02-26T06:51:49Z,4055826547,286,,4058102425,178,,4055826583,233,773,4057791909,464,,4055826545,56,Right,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512197707,780,1,2,85,33,841zp0njrq63yv4fvw6lgf60q,0,59.5,5.8,2023-02-25T16:45:15.716Z,2023-02-26T06:51:54Z,4055826751,213,6.0,4055826745,140,76.5,4055826743,56,Right,4058102533,178,,4055826747,141,0.0,4055826749,212,18.5,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512197789,774,5,2,85,34,besu5lkqmra07drq1czpr0tk4,1,27.8,101,2023-02-25T16:45:17.179Z,2023-02-26T06:51:57Z,4055827271,233,781,4055827171,56,Back,4055827175,347,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512197717,781,5,2,85,34,841zp0njrq63yv4fvw6lgf60q,0,72.2,-1,2023-02-25T16:45:17.179Z,2023-02-26T06:51:57Z,4055827295,233,774,4055826801,56,Right,4055826803,347,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512198039,775,1,2,85,42,besu5lkqmra07drq1czpr0tk4,0,36.8,100,2023-02-25T16:45:25.387Z,2023-02-26T06:52:00Z,4055828533,1,,4055828525,140,65.7,4055828521,107,,4055828531,213,5.9,4055828529,212,32.3,4055828527,141,85.0,4055828523,56,Left,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512198099,782,1,2,85,44,841zp0njrq63yv4fvw6lgf60q,0,30,12,2023-02-25T16:45:27.390Z,2023-02-26T06:52:07Z,4055828835,140,33.4,4055828829,3,,4055828833,56,Back,4055828841,141,15.5,4058102721,178,,4055828853,213,0.6,4055828849,212,4.3,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512198179,776,1,2,85,46,besu5lkqmra07drq1czpr0tk4,0,63.1,84.4,2023-02-25T16:45:28.986Z,2023-02-26T06:52:12Z,4058102769,388,,4055829323,56,Center,4055829327,140,69.9,4055829329,141,72.6,4055829331,212,10.7,4055829317,3,,4055829333,213,5.4,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512198223,783,49,2,85,48,841zp0njrq63yv4fvw6lgf60q,1,25.3,26.8,2023-02-25T16:45:30.987Z,2023-02-26T06:52:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512198361,784,1,2,85,48,841zp0njrq63yv4fvw6lgf60q,1,25.3,26.8,2023-02-25T16:45:31.036Z,2023-02-26T06:52:25Z,4055830227,157,,4055830229,56,Back,4058102929,388,,4055830231,140,46.8,4055830245,212,22.6,4055830243,141,24.7,4055830247,213,6.2,4055830249,1,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512198381,785,44,2,85,51,841zp0njrq63yv4fvw6lgf60q,1,42.4,23.9,2023-02-25T16:45:33.970Z,2023-02-26T11:09:53Z,4055830463,233,777,4055830341,285,,4055830339,56,Back,,,,,,,,,,,,,,,,7ie1bwuj4e18xy9bl6mszwt1,M. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512198347,777,44,2,85,51,besu5lkqmra07drq1czpr0tk4,0,57.6,76.1,2023-02-25T16:45:33.971Z,2023-02-26T06:52:29Z,4055830165,56,Center,4055830167,286,,4055830573,233,785,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512198439,786,1,2,85,51,841zp0njrq63yv4fvw6lgf60q,0,43.4,22.8,2023-02-25T16:45:34.008Z,2023-02-26T11:09:53Z,4055830645,3,,4055830651,140,47.4,4055830655,212,4.2,4055830657,213,6.2,4058103075,388,,4055830649,56,Back,4055830653,141,22.5,4055830647,168,,7ie1bwuj4e18xy9bl6mszwt1,M. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512220025,865,61,2,85,51,besu5lkqmra07drq1czpr0tk4,1,54.4,82.3,2023-02-25T16:45:34.108Z,2023-02-26T06:52:39Z,4058103195,15,,4055945747,56,Left,4058103197,178,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512226685,860,3,2,85,53,841zp0njrq63yv4fvw6lgf60q,0,63.1,11.1,2023-02-25T16:45:36.470Z,2023-02-26T06:52:43Z,4058103259,178,,4055983005,56,Right,4057792585,465,,4055983007,286,,4055983217,233,778,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512198479,778,7,2,85,54,besu5lkqmra07drq1czpr0tk4,1,36.9,88.9,2023-02-25T16:45:36.633Z,2023-02-26T06:52:56Z,4055983209,233,860,4058103489,178,,4055830821,56,Back,4057792691,383,,4055830823,285,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
