id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,assist,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2440161309,213,50,1,41,47,besu5lkqmra07drq1czpr0tk4,1,39,86.2,2022-07-30T11:42:18.839Z,2022-07-30T18:15:34Z,3674618641,286,,3674618639,56,Back,3674618831,233,482,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161345,482,7,1,41,47,cnnku8uihko7u4th0fms4pvg6,0,61,13.8,2022-07-30T11:42:19.261Z,2022-07-30T18:15:39Z,3676250109,178,,3674618799,285,,3676014319,384,,3674618797,56,Right,3674618809,233,213,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440481125,597,67,1,41,47,besu5lkqmra07drq1czpr0tk4,1,33.7,73.1,2022-07-30T11:42:19.434Z,2022-07-30T19:06:28Z,3676373981,233,1904,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440481119,1904,67,1,41,47,cnnku8uihko7u4th0fms4pvg6,0,66.3,26.9,2022-07-30T11:42:19.435Z,2022-07-30T18:51:45Z,3676373997,233,597,,,,,,,,,,,,,,,,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161343,214,61,1,41,47,besu5lkqmra07drq1czpr0tk4,1,34.4,71.5,2022-07-30T11:42:19.457Z,2022-07-30T19:06:28Z,3674618795,56,Back,3676246173,178,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161405,215,1,1,41,51,besu5lkqmra07drq1czpr0tk4,1,40.2,67.2,2022-07-30T11:42:22.683Z,2022-07-30T18:15:51Z,3674619137,56,Back,3674619139,140,38.5,3674619143,212,12.6,3676250757,178,,3674619141,141,85.6,3674619145,213,1.7,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161469,216,1,1,41,54,besu5lkqmra07drq1czpr0tk4,1,36.5,78.4,2022-07-30T11:42:25.745Z,2022-07-30T18:15:55Z,3676250965,178,,3674619453,141,37.3,3674619449,56,Back,3674619457,213,4.4,3674619451,140,26.6,3674619455,212,29.8,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161507,217,1,1,41,59,besu5lkqmra07drq1czpr0tk4,0,41.5,33.4,2022-07-30T11:42:31.547Z,2022-07-30T18:16:00Z,3674619657,141,41.6,3674619661,213,0.1,3674619659,212,46.3,3674619653,56,Center,3676251249,178,,3674619651,155,,3674619655,140,85.3,3674619663,1,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161509,483,52,1,42,3,cnnku8uihko7u4th0fms4pvg6,1,13.3,64.8,2022-07-30T11:42:35.226Z,2022-07-30T18:16:13Z,3676251963,388,,3676018699,377,,,,,,,,,,,,,,,,,,,,60ahvhvx30iw7abq1hxrzd0wl,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161531,484,1,1,42,5,cnnku8uihko7u4th0fms4pvg6,1,13.5,62.6,2022-07-30T11:42:37.307Z,2022-07-30T18:16:24Z,3674619793,140,21.1,3674619789,123,,3674619797,212,17.9,3674619799,213,5.2,3676252787,178,,3674619791,56,Back,3674619795,141,39.1,,,,60ahvhvx30iw7abq1hxrzd0wl,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161579,485,1,1,42,7,cnnku8uihko7u4th0fms4pvg6,1,21.5,38.5,2022-07-30T11:42:39.262Z,2022-07-30T18:16:28Z,3674620087,212,9.9,3674620089,213,6.1,3674620083,140,30.8,3674620085,141,35.8,3674620081,56,Back,3676252969,178,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161631,486,1,1,42,10,cnnku8uihko7u4th0fms4pvg6,1,31.9,38.5,2022-07-30T11:42:42.423Z,2022-07-30T18:16:33Z,3674620377,213,1.2,3674620379,1,,3674620373,141,92.1,3676253349,178,,3674620375,212,38.9,3674620371,140,44.8,3674620369,56,Back,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161659,487,1,1,42,17,cnnku8uihko7u4th0fms4pvg6,1,54.5,92.4,2022-07-30T11:42:49.475Z,2022-07-30T18:16:40Z,3674620579,56,Left,3674620581,140,64.6,3674620587,213,0.2,3674620585,212,10.8,3674620583,141,95.7,3676253815,178,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161667,488,1,1,42,20,cnnku8uihko7u4th0fms4pvg6,0,63.7,95.9,2022-07-30T11:42:52.487Z,2022-07-30T18:16:44Z,3674620631,212,11.9,3674620625,56,Left,3674620633,213,6.1,3676254039,178,,3674620629,141,93.2,3674620627,140,74.9,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161675,218,49,1,42,22,besu5lkqmra07drq1czpr0tk4,1,21.6,10.3,2022-07-30T11:42:53.915Z,2022-07-30T18:16:49Z,,,,,,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161691,219,61,1,42,22,besu5lkqmra07drq1czpr0tk4,1,25.2,8.8,2022-07-30T11:42:54.139Z,2022-07-30T18:17:58Z,3674620757,56,Back,3676258137,178,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440165835,252,50,1,42,25,besu5lkqmra07drq1czpr0tk4,1,28.6,7,2022-07-30T11:42:56.826Z,2022-07-30T18:18:26Z,3674643561,56,Back,3674643573,233,489,3674643563,285,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161693,489,7,1,42,25,cnnku8uihko7u4th0fms4pvg6,0,71.4,93,2022-07-30T11:42:57.250Z,2022-07-30T18:18:33Z,3674620809,233,252,3674620767,286,,3676020357,383,,3674620765,56,Left,3676260371,389,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161719,220,1,1,42,25,besu5lkqmra07drq1czpr0tk4,0,21.3,8.6,2022-07-30T11:42:57.256Z,2022-07-30T18:18:46Z,3674620887,56,Back,3674620889,140,21.9,3674620891,141,7.9,3674620895,213,5.6,3676260855,178,,3674620893,212,0.8,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161743,490,61,1,42,25,cnnku8uihko7u4th0fms4pvg6,1,73.3,95.3,2022-07-30T11:42:57.361Z,2022-07-30T18:18:51Z,3676261573,178,,3674621053,56,Left,,,,,,,,,,,,,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161869,221,5,1,42,27,besu5lkqmra07drq1czpr0tk4,1,25.6,-1.7,2022-07-30T11:42:59.640Z,2022-07-30T18:18:53Z,3674621745,347,,3674621743,56,Back,3674621763,233,491,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161751,491,5,1,42,27,cnnku8uihko7u4th0fms4pvg6,0,74.4,101.7,2022-07-30T11:42:59.640Z,2022-07-30T18:18:53Z,3674621095,347,,3674621775,233,221,3674621093,56,Left,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161883,222,1,1,42,43,besu5lkqmra07drq1czpr0tk4,0,24.3,0,2022-07-30T11:43:15.427Z,2022-07-30T18:19:35Z,3674621833,107,,3674621843,213,0.3,3674621837,140,43.4,3674621839,141,7.9,3674621835,56,Back,3674621841,212,21.1,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161923,492,1,1,42,46,cnnku8uihko7u4th0fms4pvg6,0,56.4,93.9,2022-07-30T11:43:17.698Z,2022-07-30T18:19:38Z,3674621985,141,99.3,3674621981,140,71.7,3674621977,56,Left,3676263783,388,,3674621987,212,16.5,3674621975,3,,3674621989,213,0.2,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161963,223,1,1,42,48,besu5lkqmra07drq1czpr0tk4,0,34.1,7.7,2022-07-30T11:43:20.126Z,2022-07-30T18:19:44Z,3676264097,178,,3674622159,56,Back,3674622161,140,38.5,3674622165,212,4.8,3674622163,141,9.5,3674622167,213,0.3,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161983,493,61,1,42,48,cnnku8uihko7u4th0fms4pvg6,1,67.8,98,2022-07-30T11:43:20.386Z,2022-07-30T18:19:50Z,3676264433,178,,3674622255,56,Left,,,,,,,,,,,,,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440161985,224,1,1,42,50,besu5lkqmra07drq1czpr0tk4,1,40.1,10.7,2022-07-30T11:43:22.574Z,2022-07-30T18:19:55Z,3676264641,178,,3674622259,140,46.4,3674622265,213,0.7,3674622261,141,18.5,3674622257,56,Back,3674622263,212,8.5,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440482363,640,67,1,42,51,besu5lkqmra07drq1czpr0tk4,1,47.3,19,2022-07-30T11:43:23.213Z,2022-07-30T19:06:29Z,3676379889,233,1963,,,,,,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440482357,1963,67,1,42,51,cnnku8uihko7u4th0fms4pvg6,0,52.7,81,2022-07-30T11:43:23.214Z,2022-07-30T18:53:47Z,3676379915,233,640,,,,,,,,,,,,,,,,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162003,225,1,1,42,51,besu5lkqmra07drq1czpr0tk4,1,46.4,18.5,2022-07-30T11:43:23.236Z,2022-07-30T19:06:29Z,3674622367,140,50.4,3674622369,141,10.0,3676264961,178,,3674622371,212,7.1,3674622365,56,Right,3674622373,213,5.3,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162015,227,4,1,42,54,besu5lkqmra07drq1czpr0tk4,1,57,6.6,2022-07-30T11:43:26.115Z,2022-07-30T18:20:07Z,3674623151,295,,3674622423,56,Right,3674622429,286,,3674622483,233,494,3674622425,152,,3674622421,13,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162023,494,4,1,42,54,cnnku8uihko7u4th0fms4pvg6,0,43,93.4,2022-07-30T11:43:26.116Z,2022-07-30T18:20:07Z,3674622453,13,,3674622465,152,,3674622461,56,Back,3676265413,178,,3674622457,295,,3674622487,233,227,3674622469,285,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162011,226,43,1,42,55,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-07-30T11:43:26.713Z,2022-07-30T11:44:20Z,3674622415,286,0,3674624779,144,3,3674622413,56,Right,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162125,495,17,1,43,0,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-07-30T11:43:31.896Z,2022-07-30T18:20:09Z,3674622957,31,,3674622959,393,,3674622961,13,243,,,,,,,,,,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162371,228,2,1,43,30,besu5lkqmra07drq1czpr0tk4,1,55.4,8,2022-07-30T11:44:02.533Z,2022-07-30T18:20:11Z,3674624395,56,Center,3674628607,7,9ykuo0c905u48vd44wxgb6jth,3676265647,178,,3674624397,140,80.1,3674624389,5,,3674624399,141,60.2,3674624393,152,,3674624405,1,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162365,496,55,1,43,30,cnnku8uihko7u4th0fms4pvg6,1,17.1,45.5,2022-07-30T11:44:02.534Z,2022-07-30T18:20:12Z,3674628323,189,,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162407,229,43,1,43,38,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-07-30T11:44:10.203Z,2022-07-30T11:45:22Z,3674627537,144,2,3674624591,140,85.0,3674624585,7,95773,3674624589,56,Center,3674624587,3,0,3674624593,141,41.5,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162457,497,1,1,43,47,cnnku8uihko7u4th0fms4pvg6,1,17.7,47.3,2022-07-30T11:44:18.956Z,2022-07-30T18:20:16Z,3674624869,5,,3674624871,241,,3674624875,140,31.4,3674624873,56,Back,3676265933,178,,3674624879,212,23.4,3674624881,213,5.4,3674624877,141,20.1,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162521,498,1,1,43,51,cnnku8uihko7u4th0fms4pvg6,1,39.4,15.5,2022-07-30T11:44:23.341Z,2022-07-30T18:20:19Z,3674625365,141,94.4,3674625371,1,,3674625363,140,66.8,3674625369,213,1.1,3674625367,212,60.9,3674625357,155,,3674625361,56,Left,3674625359,196,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,3676266157,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162523,499,61,1,44,1,cnnku8uihko7u4th0fms4pvg6,0,81.9,81.5,2022-07-30T11:44:33.229Z,2022-07-30T18:20:27Z,3676266683,178,,3674625375,56,Left,,,,,,,,,,,,,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162533,231,49,1,44,4,besu5lkqmra07drq1czpr0tk4,1,9.8,11.9,2022-07-30T11:44:35.749Z,2022-07-30T18:20:42Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162527,230,43,1,44,4,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-07-30T11:44:35.955Z,2022-07-30T11:51:50Z,3674625393,56,Back,3674625395,285,0,3674625399,233,499,3674645567,144,7,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162545,232,1,1,44,5,besu5lkqmra07drq1czpr0tk4,0,9.8,11.9,2022-07-30T11:44:36.883Z,2022-07-30T18:20:45Z,3674625489,212,54.6,3674625487,141,13.8,3674625493,1,,3674625483,56,Right,3674625491,213,0.0,3674625481,157,,3674625485,140,61.8,3676268023,178,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162553,500,1,1,44,8,cnnku8uihko7u4th0fms4pvg6,0,41.4,83.8,2022-07-30T11:44:39.912Z,2022-07-30T18:21:00Z,3674625529,213,0.6,3674625527,212,22.5,3674625523,140,59.3,3674625521,56,Left,3674625519,3,,3674625525,141,100.0,3676268709,178,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162699,233,5,1,44,11,besu5lkqmra07drq1czpr0tk4,1,41.2,-1.4,2022-07-30T11:44:43.246Z,2022-07-30T18:21:05Z,3674626317,347,,3674626315,56,Back,3674626339,233,501,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162557,501,5,1,44,11,cnnku8uihko7u4th0fms4pvg6,0,58.8,101.4,2022-07-30T11:44:43.246Z,2022-07-30T18:21:06Z,3674626353,233,233,3674625547,347,,3674625545,56,Left,,,,,,,,,,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162721,234,1,1,44,28,besu5lkqmra07drq1czpr0tk4,0,42.3,0,2022-07-30T11:45:00.447Z,2022-07-30T18:21:28Z,3674626451,140,65.4,3674626455,212,25.1,3674626449,56,Right,3674626459,1,,3674626447,107,,3674626457,213,0.3,3674626453,141,7.3,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162733,502,1,1,44,30,cnnku8uihko7u4th0fms4pvg6,0,30.1,94.5,2022-07-30T11:45:02.218Z,2022-07-30T18:21:35Z,3674626537,56,Back,3674626539,140,37.1,3674626543,212,12.0,3676270401,388,,3674626545,213,5.4,3674626541,141,80.5,3674626535,3,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162763,235,1,1,44,32,besu5lkqmra07drq1czpr0tk4,1,59.4,25.5,2022-07-30T11:45:04.371Z,2022-07-30T18:21:42Z,3674626733,140,54.6,3676270761,178,,3674626737,212,7.1,3674626739,213,2.4,3674626731,56,Center,3674626735,141,32.8,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162765,236,50,1,44,33,besu5lkqmra07drq1czpr0tk4,1,54.2,28.2,2022-07-30T11:45:04.949Z,2022-07-30T18:21:49Z,3674626747,286,,3674626875,233,503,3674626743,56,Center,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162777,503,7,1,44,34,cnnku8uihko7u4th0fms4pvg6,1,45.8,71.8,2022-07-30T11:45:05.852Z,2022-07-30T18:21:52Z,3674626813,56,Back,3676271255,178,,3674626853,233,236,3674626815,285,,3676035177,384,,,,,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162781,504,49,1,44,36,cnnku8uihko7u4th0fms4pvg6,1,54.7,63.7,2022-07-30T11:45:07.852Z,2022-07-30T18:21:56Z,,,,,,,,,,,,,,,,,,,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162801,505,4,1,44,37,cnnku8uihko7u4th0fms4pvg6,1,59.2,62.5,2022-07-30T11:45:09.397Z,2022-07-30T18:21:59Z,3674627361,233,237,3674626957,13,,3674626959,56,Center,3674626961,152,,3674626965,286,,3674626963,265,,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440162863,237,4,1,44,37,besu5lkqmra07drq1czpr0tk4,0,40.8,37.5,2022-07-30T11:45:09.398Z,2022-07-30T18:21:59Z,3674627309,56,Back,3674627307,13,,3674627315,285,,3674627311,152,,3676271627,178,,3674627383,233,505,3674627313,265,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163025,238,17,1,44,48,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-07-30T11:45:20.428Z,2022-07-30T18:22:13Z,3674628137,31,,3674632453,37,243,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163201,506,1,1,45,11,cnnku8uihko7u4th0fms4pvg6,1,59.4,67.6,2022-07-30T11:45:43.151Z,2022-07-30T18:22:30Z,3674629013,152,,3674629021,212,8.6,3674629019,141,79.9,3674629017,140,57.7,3674629023,213,1.8,3676273527,178,,3674629011,5,,3674629015,56,Left,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163221,507,1,1,45,13,cnnku8uihko7u4th0fms4pvg6,1,57.7,79.3,2022-07-30T11:45:45.006Z,2022-07-30T18:22:33Z,3676273625,178,,3674629113,140,56.3,3674629119,213,4.6,3674629117,212,12.1,3674629115,141,61.7,3674629111,56,Center,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163261,508,1,1,45,15,cnnku8uihko7u4th0fms4pvg6,1,55.7,59.6,2022-07-30T11:45:47.104Z,2022-07-30T18:22:47Z,3674629323,212,23.9,3674629317,56,Center,3674629321,141,25.3,3674629325,213,4.9,3674629319,140,60.5,3676274431,178,,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163207,239,70,1,45,15,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-07-30T11:45:47.523Z,2022-07-30T11:45:47Z,3674629045,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163277,509,1,1,45,21,cnnku8uihko7u4th0fms4pvg6,1,70.8,22.8,2022-07-30T11:45:53.391Z,2022-07-30T18:22:55Z,3674629393,56,Right,3674629401,213,5.2,3674629399,212,8.9,3674629397,141,11.0,3674629395,140,74.5,3676274821,178,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163301,510,1,1,45,23,cnnku8uihko7u4th0fms4pvg6,1,77.5,10,2022-07-30T11:45:55.314Z,2022-07-30T18:22:58Z,3676274901,178,,3674629511,56,Right,3674629513,140,90.2,3674629521,212,13.5,3674629525,213,6.1,3674629517,141,6.7,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163327,511,1,1,45,27,cnnku8uihko7u4th0fms4pvg6,1,87.4,9.2,2022-07-30T11:45:58.734Z,2022-07-30T18:23:01Z,3674629715,140,71.3,3674629713,56,Right,3674629717,141,14.0,3674629721,213,3.0,3676275105,178,,3674629719,212,17.2,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163337,512,1,1,45,29,cnnku8uihko7u4th0fms4pvg6,0,71.1,13.5,2022-07-30T11:46:01.411Z,2022-07-30T18:23:05Z,3674629759,56,Right,3674629761,140,82.1,3674629767,213,0.3,3674629765,212,12.2,3676275279,178,,3674629763,141,19.5,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440484099,661,67,1,45,30,besu5lkqmra07drq1czpr0tk4,1,19.8,79.2,2022-07-30T11:46:02.131Z,2022-07-30T19:06:30Z,3676388165,233,2085,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440484095,2085,67,1,45,30,cnnku8uihko7u4th0fms4pvg6,0,80.2,20.8,2022-07-30T11:46:02.132Z,2022-07-30T18:57:14Z,3676388191,233,661,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163365,240,8,1,45,30,besu5lkqmra07drq1czpr0tk4,1,19.2,80,2022-07-30T11:46:02.164Z,2022-07-30T19:06:30Z,3676038071,384,,3676275477,178,,3674629885,56,Back,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440163377,513,1,1,45,31,cnnku8uihko7u4th0fms4pvg6,1,74.4,12.9,2022-07-30T11:46:03.534Z,2022-07-30T18:23:13Z,3674629953,213,2.3,3674629947,140,71.5,3676275801,178,,3674629949,141,17.9,3674629945,56,Right,3674629951,212,4.6,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
