id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2465544037,25,12,1,3,23,besu5lkqmra07drq1czpr0tk4,1,9.4,58.2,2022-10-01T14:04:25.842Z,2022-10-01T19:12:30Z,3809616839,140,24.0,3809616849,213,0.1,3809616845,212,15.5,3811834769,178,,3809616921,15,,3809616837,56,Back,3809616843,141,61.2,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544115,30,44,1,3,25,muo4d1nfi1vgyvz5n07tjmoo,1,76.6,32,2022-10-01T14:04:27.842Z,2022-10-02T05:10:48Z,3809617511,233,26,3809617259,56,Center,3809617261,286,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544137,26,44,1,3,25,besu5lkqmra07drq1czpr0tk4,0,23.4,68,2022-10-01T14:04:27.843Z,2022-10-01T19:12:42Z,3809617361,56,Back,3809617581,233,30,3809617363,285,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544129,31,61,1,3,25,muo4d1nfi1vgyvz5n07tjmoo,1,76.4,27.1,2022-10-01T14:04:27.907Z,2022-10-02T05:10:48Z,3811837651,388,,3811837649,15,,3809617311,56,Center,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465820901,725,49,1,3,27,besu5lkqmra07drq1czpr0tk4,1,19.1,81.3,2022-10-01T14:04:29.751Z,2022-10-01T19:13:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544277,27,1,1,3,27,besu5lkqmra07drq1czpr0tk4,0,27.8,72.3,2022-10-01T14:04:29.818Z,2022-10-01T19:13:31Z,3811839847,178,,3809618209,1,,3809618197,157,,3809618201,140,69.9,3809618205,212,45.8,3809618207,213,6.0,3809618203,141,54.5,3809618199,56,Center,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465821177,640,49,1,3,32,muo4d1nfi1vgyvz5n07tjmoo,1,38,34.6,2022-10-01T14:04:34.743Z,2022-10-01T19:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544515,32,1,1,3,32,muo4d1nfi1vgyvz5n07tjmoo,1,34.5,39.2,2022-10-01T14:04:34.763Z,2022-10-01T19:13:52Z,3811841609,178,,3809619451,213,1.2,3809619445,141,80.9,3809619441,56,Back,3809619447,212,30.4,3809619443,140,44.9,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544773,33,1,1,3,35,muo4d1nfi1vgyvz5n07tjmoo,1,44.9,64.9,2022-10-01T14:04:38.373Z,2022-10-01T19:14:01Z,3809620791,212,33.4,3809620795,1,,3809620793,213,4.1,3809620789,141,25.0,3809620785,56,Back,3811842501,178,,3809620787,140,26.4,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544963,34,1,1,3,41,muo4d1nfi1vgyvz5n07tjmoo,0,31.7,18.8,2022-10-01T14:04:44.352Z,2022-10-01T19:14:18Z,3809621723,1,,3809621693,155,,3811844127,178,,3809621715,212,59.5,3809621705,140,86.8,3809621711,141,0.0,3809621719,213,6.0,3809621699,56,Right,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465545839,28,5,1,3,46,besu5lkqmra07drq1czpr0tk4,1,10.4,101.8,2022-10-01T14:04:49.543Z,2022-10-01T19:14:30Z,3809626343,347,,3809626341,56,Back,3809626391,233,35,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544975,35,5,1,3,46,muo4d1nfi1vgyvz5n07tjmoo,0,89.6,-1.8,2022-10-01T14:04:49.543Z,2022-10-01T19:14:31Z,3809626417,233,28,3809621763,56,Right,3809621767,347,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465545863,29,1,1,4,8,besu5lkqmra07drq1czpr0tk4,0,9.6,100,2022-10-01T14:05:11.353Z,2022-10-01T19:14:49Z,3809626509,213,6.1,3809626499,56,Back,3809626497,107,,3809626503,141,93.2,3809626505,212,26.0,3809626511,1,,3809626501,140,33.7,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465545895,36,1,1,4,10,muo4d1nfi1vgyvz5n07tjmoo,0,61.8,3.2,2022-10-01T14:05:12.763Z,2022-10-01T19:14:58Z,3809626659,3,,3809626669,213,0.2,3809626667,212,7.9,3809626663,140,69.2,3811847915,388,,3809626661,56,Right,3809626665,141,5.5,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465545959,30,1,1,4,10,besu5lkqmra07drq1czpr0tk4,0,28.4,95.9,2022-10-01T14:05:13.323Z,2022-10-01T19:15:08Z,3809627009,213,0.2,3809626989,157,,3809626993,56,Left,3809626997,140,51.7,3811848605,178,,3809627005,212,24.8,3809627011,1,,3809627001,141,100.0,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465545977,31,5,1,4,12,besu5lkqmra07drq1czpr0tk4,0,45.7,102,2022-10-01T14:05:15.533Z,2022-10-01T19:15:15Z,3809627095,56,Back,3809629485,233,37,3809627097,347,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546427,37,5,1,4,12,muo4d1nfi1vgyvz5n07tjmoo,1,54.3,-2,2022-10-01T14:05:15.533Z,2022-10-01T19:15:15Z,3809629323,56,Right,3809629325,347,,3809629431,233,31,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546575,38,1,1,4,24,muo4d1nfi1vgyvz5n07tjmoo,1,59.3,0,2022-10-01T14:05:27.222Z,2022-10-01T19:15:25Z,3809630133,141,23.9,3809630137,213,1.1,3809630131,140,68.7,3809630135,212,20.1,3809630123,107,,3809630127,56,Center,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546585,39,61,1,4,26,muo4d1nfi1vgyvz5n07tjmoo,0,68.7,23.9,2022-10-01T14:05:28.883Z,2022-10-01T19:15:48Z,3811851673,178,,3809630175,56,Center,3811851671,21,,,,,,,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546741,32,4,1,4,28,besu5lkqmra07drq1czpr0tk4,1,28.8,62.4,2022-10-01T14:05:31.392Z,2022-10-01T19:15:56Z,3809630969,56,Back,3809633257,265,,3809631473,233,40,3809630973,285,,3809630971,152,,3809630965,13,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546809,40,4,1,4,28,muo4d1nfi1vgyvz5n07tjmoo,0,71.2,37.6,2022-10-01T14:05:31.393Z,2022-10-01T19:15:55Z,3809631577,233,32,3811852211,178,,3809631325,13,,3809632811,265,,3809631329,56,Center,3809631331,152,,3809631333,286,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465547685,33,1,1,4,48,besu5lkqmra07drq1czpr0tk4,0,26.6,60,2022-10-01T14:05:51.528Z,2022-10-01T19:16:03Z,3809635503,152,,3809635507,140,82.2,3809635513,213,6.0,3809635515,1,,3809635501,157,,3809635505,56,Center,3809635511,212,60.5,3809635509,141,36.4,cgu73urupkapqq9bnl17s8tt5,S. George,3809635499,5,,3811852811,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465547799,41,1,1,4,52,muo4d1nfi1vgyvz5n07tjmoo,0,19,67.9,2022-10-01T14:05:55.274Z,2022-10-01T19:16:37Z,3809636085,140,34.6,3811855049,388,,3809636081,56,Back,3809636079,3,,3809636089,141,69.9,3809636093,212,16.4,3809636097,213,0.1,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466231861,759,43,1,4,54,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-10-01T14:05:56.972Z,2022-10-02T04:47:27Z,3813361985,178,0,3813362091,144,82,3813361987,21,0,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465547963,34,1,1,4,54,besu5lkqmra07drq1czpr0tk4,1,64,40.3,2022-10-01T14:05:56.995Z,2022-10-01T19:16:49Z,3809636843,56,Center,3809636845,140,65.7,3811855793,178,,3811855797,21,,3809636853,141,35.4,3809636863,213,5.2,3809636857,212,3.8,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466232149,662,83,1,4,56,muo4d1nfi1vgyvz5n07tjmoo,1,33.8,68.2,2022-10-01T14:05:59.279Z,2022-10-02T04:48:13Z,3813363051,399,232194,,,,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548071,35,1,1,4,58,besu5lkqmra07drq1czpr0tk4,1,65.7,35.4,2022-10-01T14:06:01.145Z,2022-10-01T19:17:00Z,3809637369,140,69.1,3809637367,56,Right,3809637377,213,4.9,3809637375,212,16.5,3811856799,178,,3809637371,141,11.7,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548195,36,1,1,5,1,besu5lkqmra07drq1czpr0tk4,1,70,11.7,2022-10-01T14:06:03.793Z,2022-10-01T19:17:13Z,3811857661,178,,3809638059,212,8.9,3809638061,213,0.9,3809638049,56,Center,3809638053,140,75.4,3809638057,141,21.8,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466232735,663,83,1,5,4,muo4d1nfi1vgyvz5n07tjmoo,1,30.4,75.8,2022-10-01T14:06:07.092Z,2022-10-02T04:49:58Z,3813365287,399,95773,,,,,,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548297,37,1,1,5,4,besu5lkqmra07drq1czpr0tk4,1,71.9,25.2,2022-10-01T14:06:07.125Z,2022-10-01T19:17:26Z,3809638523,141,10.0,3809638515,56,Right,3809638525,212,11.2,3811858447,178,,3809638519,140,67.7,3809638529,213,4.3,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548365,38,1,1,5,7,besu5lkqmra07drq1czpr0tk4,0,73.8,8.2,2022-10-01T14:06:09.595Z,2022-10-01T19:17:34Z,3809638919,56,Center,3811101203,224,,3809638933,212,38.4,3809638915,155,,3809638929,141,59.6,3811101205,20,,3809638937,213,1.1,3811859203,178,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,3809638913,2,,3809638925,140,3809638939,1,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,
2465548635,42,12,1,5,9,muo4d1nfi1vgyvz5n07tjmoo,1,10.4,46.9,2022-10-01T14:06:11.696Z,2022-10-01T19:17:49Z,3809640271,141,12.9,3809640293,213,5.2,3811860233,178,,3809640257,140,21.2,3809640247,56,Back,3809640283,212,25.8,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548713,40,50,1,5,15,besu5lkqmra07drq1czpr0tk4,1,78.3,90.5,2022-10-01T14:06:18.294Z,2022-10-01T19:18:43Z,3809644845,286,,3809645041,233,43,3809640719,56,Left,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548667,43,7,1,5,16,muo4d1nfi1vgyvz5n07tjmoo,0,21.7,9.5,2022-10-01T14:06:18.643Z,2022-10-01T19:18:55Z,3811103291,385,,3809640445,56,Back,3809644965,233,40,3811863309,178,,3809640447,285,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465824001,726,61,1,5,16,besu5lkqmra07drq1czpr0tk4,1,83.5,90.2,2022-10-01T14:06:18.738Z,2022-10-01T19:19:05Z,3811865569,178,,3811104493,56,Left,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548657,39,43,1,5,17,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-10-01T14:06:19.660Z,2022-10-01T14:06:35Z,3809640397,56,Left,3809643795,144,61,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548763,41,5,1,5,17,besu5lkqmra07drq1czpr0tk4,0,77.4,101,2022-10-01T14:06:20.285Z,2022-10-01T19:19:12Z,3809641357,233,44,3809640951,347,,3809640949,56,Left,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548815,44,5,1,5,17,muo4d1nfi1vgyvz5n07tjmoo,1,22.6,-1,2022-10-01T14:06:20.285Z,2022-10-01T19:19:12Z,3809641229,56,Back,3809641235,347,,3809641309,233,41,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548861,45,1,1,5,19,muo4d1nfi1vgyvz5n07tjmoo,0,24.9,0,2022-10-01T14:06:21.982Z,2022-10-01T19:19:22Z,3809641505,213,0.3,3809641495,140,46.6,3809641491,56,Back,3809641503,212,23.8,3809641507,1,,3809641489,107,,3809641499,141,9.7,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465548917,42,49,1,5,22,besu5lkqmra07drq1czpr0tk4,1,53.5,92.9,2022-10-01T14:06:24.636Z,2022-10-01T19:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465549027,43,1,1,5,22,besu5lkqmra07drq1czpr0tk4,1,53.5,92.9,2022-10-01T14:06:24.650Z,2022-10-01T19:20:08Z,3809642409,212,23.2,3811870047,178,,3809642403,140,74.1,3809642407,141,80.6,3809642413,213,5.9,3809642417,1,,3809642401,56,Left,3809642397,157,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465549041,44,1,1,5,24,besu5lkqmra07drq1czpr0tk4,0,74,80.6,2022-10-01T14:06:27.235Z,2022-10-01T19:20:21Z,3809642485,141,72.0,3809642479,3,,3809642481,56,Center,3809642489,213,5.5,3809642487,212,8.4,3809642483,140,79.8,3811870853,178,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465549075,46,49,1,5,26,muo4d1nfi1vgyvz5n07tjmoo,1,32.8,30.1,2022-10-01T14:06:28.866Z,2022-10-01T19:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465549149,47,1,1,5,26,muo4d1nfi1vgyvz5n07tjmoo,0,32.8,30.1,2022-10-01T14:06:28.994Z,2022-10-01T19:20:38Z,3809643041,213,5.0,3809643037,141,0.0,3809643033,56,Back,3809643035,140,39.9,3809643043,1,,3809643031,157,,3809643039,212,22.8,3811871769,178,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465549463,45,5,1,5,28,besu5lkqmra07drq1czpr0tk4,1,60.9,101.8,2022-10-01T14:06:31.335Z,2022-10-01T19:20:44Z,3809644883,233,48,3809644817,347,,3809644815,56,Left,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465549157,48,5,1,5,28,muo4d1nfi1vgyvz5n07tjmoo,0,39.1,-1.8,2022-10-01T14:06:31.335Z,2022-10-01T19:20:44Z,3809643075,56,Back,3809643079,347,,3809644945,233,45,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550109,46,1,1,5,49,besu5lkqmra07drq1czpr0tk4,1,70,100,2022-10-01T14:06:51.745Z,2022-10-01T19:20:59Z,3809648235,141,92.0,3809648219,107,,3809648243,213,3.4,3809648229,140,45.4,3809648245,1,,3809648223,56,Back,3809648239,212,26.6,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550239,47,1,1,5,52,besu5lkqmra07drq1czpr0tk4,1,45.4,92,2022-10-01T14:06:55.305Z,2022-10-01T19:21:15Z,3809648841,56,Back,3809648847,141,67.3,3809648843,140,37.8,3811874521,178,,3809648851,212,18.6,3809648855,213,4.3,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550301,48,1,1,5,55,besu5lkqmra07drq1czpr0tk4,1,36.9,61.4,2022-10-01T14:06:58.336Z,2022-10-01T19:21:24Z,3809649171,141,20.0,3809649175,213,5.1,3809649173,212,30.6,3809649167,56,Back,3811875001,178,,3809649169,140,48.2,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550495,49,1,1,5,59,besu5lkqmra07drq1czpr0tk4,1,48.2,20.3,2022-10-01T14:07:01.896Z,2022-10-01T19:21:33Z,3809650199,140,58.0,3809650203,212,14.1,3811875367,178,,3809650201,141,6.2,3809650205,213,5.5,3809650197,56,Right,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550611,50,1,1,6,4,besu5lkqmra07drq1czpr0tk4,1,53.8,10.6,2022-10-01T14:07:06.725Z,2022-10-01T19:21:41Z,3809650783,141,14.4,3809650787,213,3.0,3811875805,178,,3809650781,140,39.9,3809650779,56,Back,3809650785,212,14.8,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550733,51,1,1,6,6,besu5lkqmra07drq1czpr0tk4,1,40.4,18.3,2022-10-01T14:07:09.486Z,2022-10-01T19:21:49Z,3809651429,212,23.1,3809651431,213,2.2,3811876305,178,,3809651427,141,46.3,3809651423,56,Back,3809651425,140,27.9,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465550859,52,1,1,6,9,besu5lkqmra07drq1czpr0tk4,1,27.9,46.4,2022-10-01T14:07:11.717Z,2022-10-01T19:21:56Z,3809652039,213,1.4,3809652033,141,75.4,3809652037,212,19.9,3809652031,140,30.4,3811876637,178,,3809652029,56,Back,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551135,53,1,1,6,12,besu5lkqmra07drq1czpr0tk4,1,40.5,89,2022-10-01T14:07:15.487Z,2022-10-01T19:22:04Z,3809653469,213,0.6,3811877267,178,,3809653463,140,47.5,3809653467,212,8.6,3809653465,141,95.7,3809653461,56,Back,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551153,54,1,1,6,15,besu5lkqmra07drq1czpr0tk4,0,49.7,94.8,2022-10-01T14:07:18.127Z,2022-10-01T19:22:16Z,3809653569,141,70.9,3809653573,213,5.9,3809653563,155,,3809653567,140,86.8,3809653571,212,42.2,3809653565,56,Center,3809653575,1,,3811878013,178,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551215,49,52,1,6,19,muo4d1nfi1vgyvz5n07tjmoo,1,8.5,36.6,2022-10-01T14:07:22.277Z,2022-10-01T19:22:26Z,3811878647,178,,3811109075,377,,,,,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551675,50,80,1,6,31,muo4d1nfi1vgyvz5n07tjmoo,0,10.6,44.5,2022-10-01T14:07:34.236Z,2022-10-01T19:22:35Z,3811879281,178,,,,,,,,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551937,51,1,1,6,36,muo4d1nfi1vgyvz5n07tjmoo,0,19.8,38.5,2022-10-01T14:07:39.347Z,2022-10-01T19:22:45Z,3809657649,213,6.1,3809657651,1,,3809657639,155,,3809657643,140,71.7,3809657647,212,55.5,3809657645,141,23.1,3811879857,178,,3809657641,56,Center,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551981,55,44,1,6,39,besu5lkqmra07drq1czpr0tk4,1,27.4,73.6,2022-10-01T14:07:41.967Z,2022-10-02T05:10:48Z,3809657905,285,,3809658015,233,52,3809657903,56,Back,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551947,52,44,1,6,39,muo4d1nfi1vgyvz5n07tjmoo,0,72.6,26.4,2022-10-01T14:07:41.968Z,2022-10-01T19:23:00Z,3809657703,56,Center,3809658065,233,55,3809657705,286,,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465551991,56,1,1,6,39,besu5lkqmra07drq1czpr0tk4,0,26.4,70.3,2022-10-01T14:07:42.010Z,2022-10-02T05:10:49Z,3809657949,3,,3809657955,140,39.2,3809657951,56,Back,3809657961,212,14.1,3811881077,388,,3809657963,213,0.3,3809657959,141,76.4,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552123,53,1,1,6,43,muo4d1nfi1vgyvz5n07tjmoo,1,46.3,10.1,2022-10-01T14:07:45.727Z,2022-10-01T19:23:25Z,3809658577,141,9.7,3809658573,56,Back,3809658575,140,34.9,3809658579,212,12.0,3809658581,213,3.2,3811882103,178,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552383,54,1,1,6,45,muo4d1nfi1vgyvz5n07tjmoo,1,35.1,9.2,2022-10-01T14:07:48.069Z,2022-10-01T19:23:52Z,3809659927,140,89.2,3809659923,155,,3809659925,56,Center,3809659935,1,,3809659931,212,57.7,3809659929,141,23.9,3811883583,178,,3809659933,213,0.2,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466284969,916,43,1,6,51,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-10-01T14:07:54.458Z,2022-10-02T08:32:42Z,3813588251,178,0,3813588303,144,82,,,,,,,,,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466285057,1217,83,1,6,51,besu5lkqmra07drq1czpr0tk4,1,8.3,73.4,2022-10-01T14:07:54.528Z,2022-10-02T08:33:02Z,3813588595,399,223193,,,,,,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552403,55,1,1,6,52,muo4d1nfi1vgyvz5n07tjmoo,0,95.6,25.8,2022-10-01T14:07:54.578Z,2022-10-02T08:32:53Z,3809660149,236,,3811884463,178,,3809660015,212,1.9,3809660019,213,1.3,3809660013,141,28.5,3809660011,140,96.1,3809660153,233,57,3809660163,286,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,3809660009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465552419,57,74,1,6,52,besu5lkqmra07drq1czpr0tk4,1,3.2,68.5,2022-10-01T14:07:54.599Z,2022-10-02T08:32:50Z,3811889399,389,,3809660239,233,55,3809660101,56,Back,3809660103,285,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
