id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2530202403,663,49,2,78,54,cnnku8uihko7u4th0fms4pvg6,1,33.3,96.6,2023-04-08T13:08:44.280Z,2023-04-08T21:15:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202429,664,1,2,78,54,cnnku8uihko7u4th0fms4pvg6,0,33.4,96.8,2023-04-08T13:08:44.348Z,2023-04-08T21:15:57Z,4172066749,140,47.9,4172066751,141,84.5,4172066755,213,5.8,4173439813,178,,4172066747,56,Back,4172066753,212,17.4,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202465,761,1,2,78,55,dvnjvad3p09dugr79gktlrtll,0,50.9,20.2,2023-04-08T13:08:45.870Z,2023-04-08T21:15:56Z,4172066931,140,68.6,4172066935,212,18.7,4172066929,56,Center,4172066937,213,0.1,4173440365,178,,4172066933,141,23.1,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202489,665,1,2,78,58,cnnku8uihko7u4th0fms4pvg6,1,33.6,81.1,2023-04-08T13:08:48.606Z,2023-04-08T21:15:56Z,4172067087,140,32.3,4172067093,213,4.6,4172067085,56,Back,4173441079,178,,4172067091,212,15.2,4172067089,141,58.8,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202513,666,1,2,79,1,cnnku8uihko7u4th0fms4pvg6,1,35.2,45,2023-04-08T13:08:51.513Z,2023-04-08T21:15:55Z,4172067231,140,32.4,4172067235,212,8.0,4172067229,56,Back,4172067237,213,4.3,4173441343,178,,4172067233,141,34.0,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202549,667,1,2,79,2,cnnku8uihko7u4th0fms4pvg6,0,33.9,31.1,2023-04-08T13:08:52.920Z,2023-04-08T21:15:55Z,4173441737,178,,4172067419,140,68.7,4172067423,212,40.7,4172067415,155,,4172067427,1,,4172067421,141,57.6,4172067417,56,Center,4172067425,213,0.5,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202577,762,1,2,79,5,dvnjvad3p09dugr79gktlrtll,0,27.8,42.8,2023-04-08T13:08:55.733Z,2023-04-08T21:15:54Z,4172067559,141,32.2,4172067545,3,,4172067561,212,14.0,4173442333,388,,4172067549,56,Back,4172067563,213,5.7,4172067555,140,39.2,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202617,668,3,2,79,8,cnnku8uihko7u4th0fms4pvg6,1,66.6,61.7,2023-04-08T13:08:58.111Z,2023-04-08T21:15:53Z,4172067847,233,763,4172067797,286,,4173065417,465,,4172067795,56,Center,4173443947,178,,,,,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202605,763,45,2,79,8,dvnjvad3p09dugr79gktlrtll,0,33.4,38.3,2023-04-08T13:08:58.111Z,2023-04-08T21:15:54Z,4172067729,285,,4172067873,233,668,4172067727,56,Back,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202653,669,1,2,79,9,cnnku8uihko7u4th0fms4pvg6,1,67.4,52.6,2023-04-08T13:08:59.930Z,2023-04-08T21:15:52Z,4172068029,140,65.6,4172068035,213,4.6,4172068031,141,33.4,4172068033,212,13.2,4173444329,178,,4172068027,56,Center,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202665,670,1,2,79,12,cnnku8uihko7u4th0fms4pvg6,1,70.2,39.9,2023-04-08T13:09:02.526Z,2023-04-08T21:15:51Z,4173444729,178,,4172068093,141,59.3,4172068091,140,75.6,4172068095,212,14.4,4172068089,56,Center,4172068097,213,1.2,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202679,671,1,2,79,14,cnnku8uihko7u4th0fms4pvg6,1,75.9,58.6,2023-04-08T13:09:04.863Z,2023-04-08T21:15:50Z,4172068179,141,45.2,4172068183,213,4.4,4172068175,56,Center,4172068181,212,9.6,4173444883,178,,4172068177,140,72.9,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202695,672,1,2,79,15,cnnku8uihko7u4th0fms4pvg6,1,75.3,48.9,2023-04-08T13:09:05.491Z,2023-04-08T21:15:50Z,4172068287,212,22.9,4172068285,141,82.6,4172068281,56,Left,4172068283,140,76.1,4172068289,213,1.5,4173445159,178,,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202745,673,1,2,79,18,cnnku8uihko7u4th0fms4pvg6,1,77.3,80.6,2023-04-08T13:09:08.147Z,2023-04-08T21:36:03Z,4172068501,212,29.8,4172068499,141,43.1,4172068497,140,92.0,4172071471,210,13,4172068495,56,Center,4172068503,213,5.3,4173446111,178,,4172068493,155,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,4173067453,72,,4172071475,154,,4173067451,224,4172068491,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2530202769,674,44,2,79,19,cnnku8uihko7u4th0fms4pvg6,1,94.8,41.8,2023-04-08T13:09:09.915Z,2023-04-08T21:15:49Z,4172068775,233,764,4172068591,56,Center,4172068595,286,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202781,764,44,2,79,19,dvnjvad3p09dugr79gktlrtll,0,5.2,58.2,2023-04-08T13:09:09.916Z,2023-04-08T21:15:48Z,4172068677,285,,4172068717,233,674,4172068675,56,Back,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202795,675,13,2,79,19,cnnku8uihko7u4th0fms4pvg6,1,95.5,40.4,2023-04-08T13:09:09.994Z,2023-04-08T21:36:03Z,4172071521,103,13.9,4173447443,388,,4172071507,84,,4172071511,29,,4172068785,56,Center,4172071513,154,,4172071523,230,99,4172071525,231,48.9,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,4172068781,22,,4172071893,21,,4172071515,55,4173069949,60,4172071519,102,43.7,,673,,,,,,,,,,,,,,,,,,,,,,,
2530202801,676,5,2,79,20,cnnku8uihko7u4th0fms4pvg6,0,100.8,36.2,2023-04-08T13:09:10.899Z,2023-04-08T18:06:50Z,4172068811,346,,4172069575,233,766,4172068809,56,Center,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202797,766,5,2,79,20,dvnjvad3p09dugr79gktlrtll,1,-0.8,63.8,2023-04-08T13:09:10.899Z,2023-04-08T18:06:50Z,4172069553,233,676,4172068793,56,Back,4172069437,346,,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202789,765,43,2,79,23,dvnjvad3p09dugr79gktlrtll,1,0,0,2023-04-08T13:09:13.315Z,2023-04-08T13:09:27Z,4172068725,140,0.0,4172068855,15,0,4172068727,141,71.2,4172069353,144,12,4172068729,212,8.7,4172068807,167,0,4172068731,213,2.5,4172068723,56,Back,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530202963,767,1,2,79,42,dvnjvad3p09dugr79gktlrtll,1,1.1,46.2,2023-04-08T13:09:32.046Z,2023-04-08T21:15:47Z,4172069807,212,17.6,4172069805,141,70.9,4172069799,124,,4172069801,56,Back,4172069803,140,6.0,4172070227,189,,4172069813,237,,4172069809,213,1.3,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203017,768,1,2,79,44,dvnjvad3p09dugr79gktlrtll,1,6.8,68.6,2023-04-08T13:09:34.926Z,2023-04-08T21:15:47Z,4172070109,56,Back,4172070113,141,91.5,4172070117,213,1.3,4173450281,178,,4172070111,140,11.4,4172070115,212,16.3,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203021,769,1,2,79,48,dvnjvad3p09dugr79gktlrtll,0,22.6,96.3,2023-04-08T13:09:38.421Z,2023-04-08T21:15:46Z,4172070141,141,79.6,4172070145,213,6.1,4172070139,140,72.2,4172070137,56,Left,4172070149,1,,4172070135,155,,4173454257,178,,4172070143,212,53.3,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203035,677,1,2,79,51,cnnku8uihko7u4th0fms4pvg6,1,34.7,21.1,2023-04-08T13:09:41.206Z,2023-04-08T21:15:45Z,4172070237,141,6.1,4172070235,140,33.3,4172070231,3,,4172070241,213,4.6,4172070233,56,Back,4172070239,212,10.3,4173455221,178,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203037,678,49,2,79,53,cnnku8uihko7u4th0fms4pvg6,1,34.8,6.7,2023-04-08T13:09:43.247Z,2023-04-08T21:15:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203077,679,3,2,79,54,cnnku8uihko7u4th0fms4pvg6,1,29.7,12.2,2023-04-08T13:09:44.593Z,2023-04-08T21:15:44Z,4173455849,178,,4172070477,233,770,4173071685,464,,4172070439,56,Back,4172070441,285,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203075,770,45,2,79,54,dvnjvad3p09dugr79gktlrtll,0,70.3,87.8,2023-04-08T13:09:44.593Z,2023-04-08T21:15:44Z,4172070421,56,Left,4172070425,286,,4172070489,233,679,,,,,,,,,,,,,,,,9qe7czo24c9hz308iuzgx9nxm,Oh Hyeon-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530502695,1113,83,2,79,55,dvnjvad3p09dugr79gktlrtll,1,72.6,83.1,2023-04-08T13:09:45.519Z,2023-04-08T21:15:43Z,4173631635,399,77816,,,,,,,,,,,,,,,,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203083,680,61,2,79,56,cnnku8uihko7u4th0fms4pvg6,0,25.5,21.2,2023-04-08T13:09:46.289Z,2023-04-08T21:15:43Z,4172070459,56,Back,4173456317,178,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203107,771,1,2,79,57,dvnjvad3p09dugr79gktlrtll,1,75.4,79.2,2023-04-08T13:09:47.092Z,2023-04-08T21:15:42Z,4172133499,212,2.6,4173458079,178,,4172133501,213,2.1,4172070581,56,Left,4172133495,140,74.2,4172133497,141,82.6,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203113,772,49,2,79,57,dvnjvad3p09dugr79gktlrtll,1,77.6,78.8,2023-04-08T13:09:47.447Z,2023-04-08T21:15:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9qe7czo24c9hz308iuzgx9nxm,Oh Hyeon-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203119,773,50,2,79,59,dvnjvad3p09dugr79gktlrtll,1,84.4,62.7,2023-04-08T13:09:49.669Z,2023-04-08T21:09:08Z,4172070647,286,,4172070645,56,Center,4172070713,233,681,,,,,,,,,,,,,,,,9qe7czo24c9hz308iuzgx9nxm,Oh Hyeon-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203125,681,7,2,80,0,cnnku8uihko7u4th0fms4pvg6,0,15.6,37.3,2023-04-08T13:09:50.227Z,2023-04-08T21:09:08Z,4173459601,178,,4172070683,56,Back,4172070691,233,773,4173072443,384,,4172070685,285,,,,,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203195,682,45,2,80,8,cnnku8uihko7u4th0fms4pvg6,0,14.4,91.5,2023-04-08T13:09:58.272Z,2023-04-08T21:15:40Z,4172071097,56,Back,4172071297,233,774,4172071099,285,,,,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203227,774,3,2,80,8,dvnjvad3p09dugr79gktlrtll,1,85.6,8.5,2023-04-08T13:09:58.272Z,2023-04-08T21:15:39Z,4172071283,233,682,4172071233,56,Right,4173073669,465,,4172071235,286,,4173460561,178,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203229,775,4,2,80,11,dvnjvad3p09dugr79gktlrtll,1,94.5,7.2,2023-04-08T13:10:01.126Z,2023-04-08T21:15:39Z,4172071261,233,683,4172071239,294,,4172071241,56,Right,4172071245,152,,4172071249,286,,4172071237,13,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203225,683,4,2,80,11,cnnku8uihko7u4th0fms4pvg6,0,5.5,92.8,2023-04-08T13:10:01.127Z,2023-04-08T21:15:38Z,4172071227,56,Back,4172071225,294,,4172071231,285,,4172071269,233,775,4172071223,13,,4172071229,152,,4173460887,178,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203499,776,1,2,80,50,dvnjvad3p09dugr79gktlrtll,0,93.6,7.4,2023-04-08T13:10:40.211Z,2023-04-08T21:15:38Z,4172072951,141,41.8,4172072943,155,,4172072953,212,23.4,4172072949,140,94.2,4172072955,213,1.5,4172072923,5,,4173076561,224,,4173076563,20,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,4172072921,2,,4172072945,152,,4172072947,56,4173461231,178,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2530203641,778,61,2,80,51,dvnjvad3p09dugr79gktlrtll,1,96.1,41,2023-04-08T13:10:41.085Z,2023-04-08T21:15:38Z,4173466723,388,,4172073711,56,Center,4173466719,15,,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203525,684,12,2,80,51,cnnku8uihko7u4th0fms4pvg6,1,6.1,60.7,2023-04-08T13:10:41.211Z,2023-04-08T21:15:37Z,4173461685,178,,4172073057,212,1.4,4172073051,56,Back,4172075643,15,,4172073055,141,60.8,4172073053,140,7.4,4172073059,213,0.0,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203533,685,5,2,80,52,cnnku8uihko7u4th0fms4pvg6,1,-0.7,66.2,2023-04-08T13:10:42.164Z,2023-04-08T18:10:02Z,4172073939,233,777,4172074803,346,,4172073089,56,Back,,,,,,,,,,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203539,777,5,2,80,52,dvnjvad3p09dugr79gktlrtll,0,100.7,33.8,2023-04-08T13:10:42.164Z,2023-04-08T18:10:01Z,4172073125,56,Center,4172073769,233,685,4172074759,346,,,,,,,,,,,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203637,686,1,2,81,4,cnnku8uihko7u4th0fms4pvg6,1,3.6,49.4,2023-04-08T13:10:54.948Z,2023-04-08T21:15:37Z,4172074797,237,,4172073685,140,14.8,4172074783,124,,4172073687,141,71.2,4172073689,212,18.9,4172073691,213,0.9,4172073683,56,Back,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203645,687,1,2,81,5,cnnku8uihko7u4th0fms4pvg6,1,11.7,68.6,2023-04-08T13:10:55.941Z,2023-04-08T21:15:36Z,4172073729,141,68.2,4172073731,212,29.3,4173468213,178,,4172073733,213,6.3,4172073725,56,Back,4172073727,140,39.6,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203687,688,1,2,81,7,cnnku8uihko7u4th0fms4pvg6,1,35.5,67.4,2023-04-08T13:10:57.725Z,2023-04-08T21:15:36Z,4172073979,212,18.3,4172073973,56,Back,4173468665,178,,4172073975,140,43.0,4172073981,213,1.1,4172073977,141,91.7,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203701,689,3,2,81,14,cnnku8uihko7u4th0fms4pvg6,1,46.3,83.1,2023-04-08T13:11:04.687Z,2023-04-08T21:15:33Z,4172074017,286,,4172074015,56,Back,4172074027,233,779,4173469123,178,,4173079493,465,,,,,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203699,779,45,2,81,14,dvnjvad3p09dugr79gktlrtll,0,53.7,16.9,2023-04-08T13:11:04.687Z,2023-04-08T21:15:34Z,4172074013,285,,4172074011,56,Right,4172074039,233,689,,,,,,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203711,690,1,2,81,16,cnnku8uihko7u4th0fms4pvg6,0,52,77,2023-04-08T13:11:06.148Z,2023-04-08T21:15:33Z,4172074089,140,69.7,4172074095,213,6.2,4172074091,141,75.3,4172074093,212,18.6,4172074087,56,Center,4173470001,178,,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203741,780,4,2,81,18,dvnjvad3p09dugr79gktlrtll,1,32.5,24.9,2023-04-08T13:11:08.196Z,2023-04-08T21:15:32Z,4172074321,152,,4172074459,233,691,4172074325,285,,4172074317,56,Back,4172074313,13,,4172074323,265,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203755,691,4,2,81,18,cnnku8uihko7u4th0fms4pvg6,0,67.5,75.1,2023-04-08T13:11:08.197Z,2023-04-08T21:15:31Z,4172074383,265,,4172074379,56,Center,4173470537,178,,4172074385,286,,4172074377,13,,4172074477,233,780,4172074381,152,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203887,781,1,2,81,32,dvnjvad3p09dugr79gktlrtll,1,25.7,35.9,2023-04-08T13:11:22.846Z,2023-04-08T21:15:31Z,4172075193,141,62.9,4172075587,189,,4172075185,5,,4172075187,152,,4172075189,56,Back,4172075191,140,27.5,4172075197,213,1.5,4172075195,212,18.5,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,4173470741,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203899,782,1,2,81,33,dvnjvad3p09dugr79gktlrtll,1,26,62.5,2023-04-08T13:11:23.749Z,2023-04-08T21:15:31Z,4173471325,178,,4172075299,141,90.3,4172075303,213,1.0,4172075295,56,Back,4172075301,212,22.6,4172075297,140,37.8,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203909,783,1,2,81,36,dvnjvad3p09dugr79gktlrtll,0,34.8,93,2023-04-08T13:11:26.168Z,2023-04-08T21:15:30Z,4172075369,140,65.0,4172075371,141,89.7,4172075375,213,6.2,4172075373,212,31.8,4172075367,56,Left,4173471671,178,,4172075365,155,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203917,692,49,2,81,37,cnnku8uihko7u4th0fms4pvg6,1,36.4,8.5,2023-04-08T13:11:27.780Z,2023-04-08T21:15:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203947,693,1,2,81,38,cnnku8uihko7u4th0fms4pvg6,1,35.1,7.5,2023-04-08T13:11:28.775Z,2023-04-08T21:15:29Z,4172075555,56,Right,4172075563,213,0.4,4172075557,140,55.8,4172075559,141,19.8,4172075553,155,,4172075561,212,23.3,4173472377,178,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203963,694,1,2,81,41,cnnku8uihko7u4th0fms4pvg6,1,55.1,20.5,2023-04-08T13:11:31.213Z,2023-04-08T21:15:28Z,4172075655,212,10.6,4172075651,140,53.8,4172075649,56,Right,4172075657,213,4.6,4172075653,141,5.0,4173472883,178,,,,,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203993,696,4,2,81,44,cnnku8uihko7u4th0fms4pvg6,1,56.4,2.6,2023-04-08T13:11:34.435Z,2023-04-08T21:15:27Z,4172075825,13,,4172075833,286,,4172075827,56,Right,4172075829,152,,4172076077,233,784,4172075831,265,,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530204033,784,4,2,81,44,dvnjvad3p09dugr79gktlrtll,0,43.6,97.4,2023-04-08T13:11:34.436Z,2023-04-08T21:15:27Z,4173473275,178,,4172076059,265,,4172076061,285,,4172076053,13,,4172076081,233,696,4172076055,56,Back,4172076057,152,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530203967,695,43,2,81,44,cnnku8uihko7u4th0fms4pvg6,1,0,0,2023-04-08T13:11:34.729Z,2023-04-08T13:11:38Z,4172075677,286,0,4172075913,144,50,4172075675,56,Right,,,,,,,,,,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530204369,697,1,2,82,14,cnnku8uihko7u4th0fms4pvg6,1,54.6,2.8,2023-04-08T13:12:04.681Z,2023-04-08T21:15:26Z,4172077957,56,Center,4172077955,152,,4173473619,178,,4172077965,213,0.8,4172077967,1,,4172077959,140,86.5,4172077963,212,47.7,4172077951,5,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,4172077953,155,,4172077961,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530204381,698,44,2,82,17,cnnku8uihko7u4th0fms4pvg6,1,87.8,62.2,2023-04-08T13:12:07.818Z,2023-04-08T21:15:26Z,4172078021,56,Center,4172078023,286,,4172078049,233,785,,,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530204365,785,44,2,82,17,dvnjvad3p09dugr79gktlrtll,0,12.2,37.8,2023-04-08T13:12:07.819Z,2023-04-08T21:15:26Z,4172077943,56,Back,4172078053,233,698,4172077945,285,,,,,,,,,,,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530204383,699,1,2,82,17,cnnku8uihko7u4th0fms4pvg6,0,87.8,64.4,2023-04-08T13:12:07.874Z,2023-04-08T21:15:25Z,4173477133,178,,4172078035,56,Center,4172108591,212,14.9,4172108589,141,48.2,4172108587,140,97.4,4172108585,3,,4172108593,213,5.5,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530204395,786,52,2,82,19,dvnjvad3p09dugr79gktlrtll,1,2.2,49.7,2023-04-08T13:12:09.285Z,2023-04-08T21:15:25Z,4173083555,377,,4173477533,178,,,,,,,,,,,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530204399,787,43,2,82,21,dvnjvad3p09dugr79gktlrtll,1,0,0,2023-04-08T13:12:11.972Z,2023-04-08T13:21:19Z,4172078113,182,0,4172109811,144,10,4172078109,177,0,4172080255,233,699,4172078115,56,Back,4172078111,178,0,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
